From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),SO2 (ug/m3),CO (mg/m3)
2022-08-02 17:00:00,2022-08-02 18:00:00,78.0,118.25,,1.75,,11.5,2.5
2022-08-02 18:00:00,2022-08-02 19:00:00,70.0,92.25,,2.0,,11.0,3.0
2022-08-02 19:00:00,2022-08-02 20:00:00,62.75,74.75,,1.75,,11.0,3.0
2022-08-02 20:00:00,2022-08-02 21:00:00,49.75,66.75,,1.75,,11.0,3.0
2022-08-02 21:00:00,2022-08-02 22:00:00,68.5,89.0,,1.5,,11.5,3.0
2022-08-02 22:00:00,2022-08-02 23:00:00,55.75,68.5,,1.75,,11.25,3.0
2022-08-02 23:00:00,2022-08-03 00:00:00,30.25,44.75,,1.75,,10.75,3.0
2022-08-03 00:00:00,2022-08-03 01:00:00,48.0,75.25,,1.75,,11.5,3.0
2022-08-03 01:00:00,2022-08-03 02:00:00,51.5,80.25,,2.0,,11.5,3.0
2022-08-03 02:00:00,2022-08-03 03:00:00,66.5,87.0,,1.75,,10.5,3.0
2022-08-03 03:00:00,2022-08-03 04:00:00,65.25,78.0,,1.75,,11.0,3.0
2022-08-03 04:00:00,2022-08-03 05:00:00,53.25,69.5,,2.0,,10.75,3.0
2022-08-03 05:00:00,2022-08-03 06:00:00,58.25,85.25,,1.5,,10.75,3.0
2022-08-03 06:00:00,2022-08-03 07:00:00,28.75,46.0,,1.5,,11.0,3.0
2022-08-03 07:00:00,2022-08-03 08:00:00,16.5,22.0,,2.0,,11.0,3.0
2022-08-03 08:00:00,2022-08-03 09:00:00,15.25,19.0,,1.5,,11.25,3.0
2022-08-03 09:00:00,2022-08-03 10:00:00,28.5,43.0,,1.5,,10.75,3.0
2022-08-03 10:00:00,2022-08-03 11:00:00,30.75,45.0,,2.0,,11.25,3.0
2022-08-03 11:00:00,2022-08-03 12:00:00,21.75,30.25,,1.75,,11.0,2.0
2022-08-03 12:00:00,2022-08-03 13:00:00,97.75,162.5,,1.75,,10.75,3.0
2022-08-03 13:00:00,2022-08-03 14:00:00,114.25,166.75,,1.75,,11.5,3.0
2022-08-03 14:00:00,2022-08-03 15:00:00,102.75,162.0,,1.75,,11.25,3.0
2022-08-03 15:00:00,2022-08-03 16:00:00,92.5,139.5,,1.75,,11.0,3.0
2022-08-03 16:00:00,2022-08-03 17:00:00,83.25,113.75,,1.75,,11.25,2.25
2022-08-03 17:00:00,2022-08-03 18:00:00,75.0,114.0,,2.0,,11.0,3.0
2022-08-03 18:00:00,2022-08-03 19:00:00,67.0,89.0,,2.0,,10.75,3.0
2022-08-03 19:00:00,2022-08-03 20:00:00,60.5,71.75,,1.75,,11.0,3.0
2022-08-03 20:00:00,2022-08-03 21:00:00,54.5,74.25,,1.75,,10.5,3.0
2022-08-03 21:00:00,2022-08-03 22:00:00,53.0,70.0,,2.0,,11.25,3.0
2022-08-03 22:00:00,2022-08-03 23:00:00,53.0,64.25,,1.75,,11.0,3.0
2022-08-03 23:00:00,2022-08-04 00:00:00,53.0,80.25,,1.25,,10.75,3.0
2022-08-04 00:00:00,2022-08-04 01:00:00,53.0,83.0,,1.75,,11.25,3.0
2022-08-04 01:00:00,2022-08-04 02:00:00,53.0,82.75,,2.0,,10.75,3.0
2022-08-04 02:00:00,2022-08-04 03:00:00,53.0,70.25,,1.75,,11.75,3.25
2022-08-04 03:00:00,2022-08-04 04:00:00,53.0,63.75,,1.5,,10.5,3.5
2022-08-04 04:00:00,2022-08-04 05:00:00,53.0,69.75,,1.5,,11.25,3.5
2022-08-04 05:00:00,2022-08-04 06:00:00,53.0,78.0,,1.5,,10.25,3.75
2022-08-04 06:00:00,2022-08-04 07:00:00,53.0,86.75,,1.75,,10.75,3.75
2022-08-04 07:00:00,2022-08-04 08:00:00,53.0,67.25,,2.0,,11.33,3.0
2022-08-04 08:00:00,2022-08-04 09:00:00,53.0,66.42,,1.46,,11.25,2.44
2022-08-04 09:00:00,2022-08-04 10:00:00,53.0,78.25,,2.0,,11.0,3.0
2022-08-04 10:00:00,2022-08-04 11:00:00,53.0,78.25,,1.75,,11.5,3.0
2022-08-04 11:00:00,2022-08-04 12:00:00,53.0,73.25,,1.75,,11.75,3.0
2022-08-04 12:00:00,2022-08-04 13:00:00,53.0,84.75,,1.75,,10.5,3.0
2022-08-04 13:00:00,2022-08-04 14:00:00,53.0,77.0,,1.75,,11.25,3.0
2022-08-04 14:00:00,2022-08-04 15:00:00,53.0,83.5,,1.75,,11.25,3.0
2022-08-04 15:00:00,2022-08-04 16:00:00,53.0,79.5,,1.5,,11.5,3.0
2022-08-04 16:00:00,2022-08-04 17:00:00,53.0,72.5,,2.0,,10.75,3.0
2022-08-04 17:00:00,2022-08-04 18:00:00,53.0,80.75,,1.5,,11.0,3.0
2022-08-04 18:00:00,2022-08-04 19:00:00,53.0,69.0,,2.0,,11.25,3.0
2022-08-04 19:00:00,2022-08-04 20:00:00,49.25,58.0,,1.5,,11.5,3.0
2022-08-04 20:00:00,2022-08-04 21:00:00,44.25,59.75,,2.0,,11.0,3.0
2022-08-04 21:00:00,2022-08-04 22:00:00,39.25,52.75,,1.75,,10.75,3.0
2022-08-04 22:00:00,2022-08-04 23:00:00,35.75,43.25,,1.75,,11.0,3.0
2022-08-04 23:00:00,2022-08-05 00:00:00,32.0,48.5,,1.75,,11.0,3.0
2022-08-05 00:00:00,2022-08-05 01:00:00,28.75,45.0,,1.75,,11.75,3.0
2022-08-05 01:00:00,2022-08-05 02:00:00,25.75,40.0,,1.5,,10.75,3.0
2022-08-05 02:00:00,2022-08-05 03:00:00,22.75,30.75,,1.75,,10.75,3.0
2022-08-05 03:00:00,2022-08-05 04:00:00,20.5,25.0,,1.75,,11.0,3.0
2022-08-05 04:00:00,2022-08-05 05:00:00,20.0,27.0,,1.0,,11.25,3.25
2022-08-05 05:00:00,2022-08-05 06:00:00,20.0,30.25,,1.75,,11.25,3.0
2022-08-05 06:00:00,2022-08-05 07:00:00,20.0,33.25,,1.75,,11.5,3.0
2022-08-05 07:00:00,2022-08-05 08:00:00,20.0,25.75,,1.75,,10.75,3.0
2022-08-05 08:00:00,2022-08-05 09:00:00,20.0,25.25,,1.5,,10.75,3.0
2022-08-05 09:00:00,2022-08-05 10:00:00,18.5,27.5,,1.5,,11.5,3.0
2022-08-05 10:00:00,2022-08-05 11:00:00,192.0,280.75,,1.75,,11.0,3.0
2022-08-05 11:00:00,2022-08-05 12:00:00,250.0,365.0,,2.0,,11.0,3.0
2022-08-05 12:00:00,2022-08-05 13:00:00,,,,,,,
2022-08-05 13:00:00,2022-08-05 14:00:00,,,,,,,
2022-08-05 14:00:00,2022-08-05 15:00:00,,,,,,,
2022-08-05 15:00:00,2022-08-05 16:00:00,,,,,,,
2022-08-05 16:00:00,2022-08-05 17:00:00,,,,,,,
2022-08-05 17:00:00,2022-08-05 18:00:00,,,,,,,
2022-08-05 18:00:00,2022-08-05 19:00:00,,,,,,,
2022-08-05 19:00:00,2022-08-05 20:00:00,,,,,,,
2022-08-05 20:00:00,2022-08-05 21:00:00,,,,,,,
2022-08-05 21:00:00,2022-08-05 22:00:00,,,,,,,
2022-08-05 22:00:00,2022-08-05 23:00:00,,,,,,,
2022-08-05 23:00:00,2022-08-06 00:00:00,,,,,,,
2022-08-06 00:00:00,2022-08-06 01:00:00,,,,,,,
2022-08-06 01:00:00,2022-08-06 02:00:00,,,,,,,
2022-08-06 02:00:00,2022-08-06 03:00:00,,,,,,,
2022-08-06 03:00:00,2022-08-06 04:00:00,,,,,,,
2022-08-06 04:00:00,2022-08-06 05:00:00,,,,,,,
2022-08-06 05:00:00,2022-08-06 06:00:00,,,,,,,
2022-08-06 06:00:00,2022-08-06 07:00:00,,,,,,,
2022-08-06 07:00:00,2022-08-06 08:00:00,,,,,,,
2022-08-06 08:00:00,2022-08-06 09:00:00,,,,,,,
2022-08-06 09:00:00,2022-08-06 10:00:00,,,,,,,
2022-08-06 10:00:00,2022-08-06 11:00:00,,,,,,,
2022-08-06 11:00:00,2022-08-06 12:00:00,,,,,,,
2022-08-06 12:00:00,2022-08-06 13:00:00,,,,,,,
2022-08-06 13:00:00,2022-08-06 14:00:00,,,,,,,
2022-08-06 14:00:00,2022-08-06 15:00:00,,,,,,,
2022-08-06 15:00:00,2022-08-06 16:00:00,,,,,,,
2022-08-06 16:00:00,2022-08-06 17:00:00,,,,,,,
2022-08-06 17:00:00,2022-08-06 18:00:00,,,,,,,
2022-08-06 18:00:00,2022-08-06 19:00:00,,,,,,,
2022-08-06 19:00:00,2022-08-06 20:00:00,,,,,,,
2022-08-06 20:00:00,2022-08-06 21:00:00,,,,,,,
2022-08-06 21:00:00,2022-08-06 22:00:00,,,,,,,
2022-08-06 22:00:00,2022-08-06 23:00:00,,,,,,,
2022-08-06 23:00:00,2022-08-07 00:00:00,,,,,,,
2022-08-07 00:00:00,2022-08-07 01:00:00,,,,,,,
2022-08-07 01:00:00,2022-08-07 02:00:00,,,,,,,
2022-08-07 02:00:00,2022-08-07 03:00:00,,,,,,,
2022-08-07 03:00:00,2022-08-07 04:00:00,,,,,,,
2022-08-07 04:00:00,2022-08-07 05:00:00,,,,,,,
2022-08-07 05:00:00,2022-08-07 06:00:00,,,,,,,
2022-08-07 06:00:00,2022-08-07 07:00:00,,,,,,,
2022-08-07 07:00:00,2022-08-07 08:00:00,,,,,,,
2022-08-07 08:00:00,2022-08-07 09:00:00,,,,,,,
2022-08-07 09:00:00,2022-08-07 10:00:00,,,,,,,
2022-08-07 10:00:00,2022-08-07 11:00:00,,,,,,,
2022-08-07 11:00:00,2022-08-07 12:00:00,,,,,,,
2022-08-07 12:00:00,2022-08-07 13:00:00,,,,,,,
2022-08-07 13:00:00,2022-08-07 14:00:00,,,,,,,
2022-08-07 14:00:00,2022-08-07 15:00:00,,,,,,,
2022-08-07 15:00:00,2022-08-07 16:00:00,,,,,,,
2022-08-07 16:00:00,2022-08-07 17:00:00,,,,,,,
2022-08-07 17:00:00,2022-08-07 18:00:00,,,,,,,
2022-08-07 18:00:00,2022-08-07 19:00:00,,,,,,,
2022-08-07 19:00:00,2022-08-07 20:00:00,,,,,,,
2022-08-07 20:00:00,2022-08-07 21:00:00,,,,,,,
2022-08-07 21:00:00,2022-08-07 22:00:00,,,,,,,
2022-08-07 22:00:00,2022-08-07 23:00:00,,,,,,,
2022-08-07 23:00:00,2022-08-08 00:00:00,,,,,,,
2022-08-08 00:00:00,2022-08-08 01:00:00,,,,,,,
2022-08-08 01:00:00,2022-08-08 02:00:00,,,,,,,
2022-08-08 02:00:00,2022-08-08 03:00:00,,,,,,,
2022-08-08 03:00:00,2022-08-08 04:00:00,,,,,,,
2022-08-08 04:00:00,2022-08-08 05:00:00,,,,,,,
2022-08-08 05:00:00,2022-08-08 06:00:00,,,,,,,
2022-08-08 06:00:00,2022-08-08 07:00:00,,,,,,,
2022-08-08 07:00:00,2022-08-08 08:00:00,,,,,,,
2022-08-08 08:00:00,2022-08-08 09:00:00,,,,,,,
2022-08-08 09:00:00,2022-08-08 10:00:00,,,,,,,
2022-08-08 10:00:00,2022-08-08 11:00:00,,,,,,,
2022-08-08 11:00:00,2022-08-08 12:00:00,,,,,,,
2022-08-08 12:00:00,2022-08-08 13:00:00,,,,,,,
2022-08-08 13:00:00,2022-08-08 14:00:00,,,,,,,
2022-08-08 14:00:00,2022-08-08 15:00:00,,,,,,,
2022-08-08 15:00:00,2022-08-08 16:00:00,,,,,,,
2022-08-08 16:00:00,2022-08-08 17:00:00,,,,,,,
2022-08-08 17:00:00,2022-08-08 18:00:00,,,,,,,
2022-08-08 18:00:00,2022-08-08 19:00:00,,,,,,,
2022-08-08 19:00:00,2022-08-08 20:00:00,,,,,,,
2022-08-08 20:00:00,2022-08-08 21:00:00,,,,,,,
2022-08-08 21:00:00,2022-08-08 22:00:00,,,,,,,
2022-08-08 22:00:00,2022-08-08 23:00:00,,,,,,,
2022-08-08 23:00:00,2022-08-09 00:00:00,,,,,,,
2022-08-09 00:00:00,2022-08-09 01:00:00,,,,,,,
2022-08-09 01:00:00,2022-08-09 02:00:00,,,,,,,
2022-08-09 02:00:00,2022-08-09 03:00:00,,,,,,,
2022-08-09 03:00:00,2022-08-09 04:00:00,,,,,,,
2022-08-09 04:00:00,2022-08-09 05:00:00,,,,,,,
2022-08-09 05:00:00,2022-08-09 06:00:00,,,,,,,
2022-08-09 06:00:00,2022-08-09 07:00:00,,,,,,,
2022-08-09 07:00:00,2022-08-09 08:00:00,,,,,,,
2022-08-09 08:00:00,2022-08-09 09:00:00,,,,,,,
2022-08-09 09:00:00,2022-08-09 10:00:00,,,,,,,
2022-08-09 10:00:00,2022-08-09 11:00:00,,,,,,,
2022-08-09 11:00:00,2022-08-09 12:00:00,,,,,,,
2022-08-09 12:00:00,2022-08-09 13:00:00,,,,,,,
2022-08-09 13:00:00,2022-08-09 14:00:00,,,,,,,
2022-08-09 14:00:00,2022-08-09 15:00:00,,,,,,,
2022-08-09 15:00:00,2022-08-09 16:00:00,,,,,,,
2022-08-09 16:00:00,2022-08-09 17:00:00,,,,,,,
2022-08-09 17:00:00,2022-08-09 18:00:00,,,,,,,
2022-08-09 18:00:00,2022-08-09 19:00:00,,,,,,,
2022-08-09 19:00:00,2022-08-09 20:00:00,,,,,,,
2022-08-09 20:00:00,2022-08-09 21:00:00,,,,,,,
2022-08-09 21:00:00,2022-08-09 22:00:00,,,,,,,
2022-08-09 22:00:00,2022-08-09 23:00:00,,,,,,,
2022-08-09 23:00:00,2022-08-10 00:00:00,,,,,,,
2022-08-10 00:00:00,2022-08-10 01:00:00,,,,,,,
2022-08-10 01:00:00,2022-08-10 02:00:00,,,,,,,
2022-08-10 02:00:00,2022-08-10 03:00:00,,,,,,,
2022-08-10 03:00:00,2022-08-10 04:00:00,,,,,,,
2022-08-10 04:00:00,2022-08-10 05:00:00,,,,,,,
2022-08-10 05:00:00,2022-08-10 06:00:00,,,,,,,
2022-08-10 06:00:00,2022-08-10 07:00:00,,,,,,,
2022-08-10 07:00:00,2022-08-10 08:00:00,,,,,,,
2022-08-10 08:00:00,2022-08-10 09:00:00,,,,,,,
2022-08-10 09:00:00,2022-08-10 10:00:00,,,,,,,
2022-08-10 10:00:00,2022-08-10 11:00:00,,,,,,,
2022-08-10 11:00:00,2022-08-10 12:00:00,,,,,,,
2022-08-10 12:00:00,2022-08-10 13:00:00,,,,,,,
2022-08-10 13:00:00,2022-08-10 14:00:00,,,,,,,
2022-08-10 14:00:00,2022-08-10 15:00:00,,,,,,,
2022-08-10 15:00:00,2022-08-10 16:00:00,,,,,,,
2022-08-10 16:00:00,2022-08-10 17:00:00,,,,,,,
2022-08-10 17:00:00,2022-08-10 18:00:00,,,,,,,
2022-08-10 18:00:00,2022-08-10 19:00:00,,,,,,,
2022-08-10 19:00:00,2022-08-10 20:00:00,,,,,,,
2022-08-10 20:00:00,2022-08-10 21:00:00,,,,,,,
2022-08-10 21:00:00,2022-08-10 22:00:00,,,,,,,
2022-08-10 22:00:00,2022-08-10 23:00:00,,,,,,,
2022-08-10 23:00:00,2022-08-11 00:00:00,,,,,,,
2022-08-11 00:00:00,2022-08-11 01:00:00,,,,,,,
2022-08-11 01:00:00,2022-08-11 02:00:00,,,,,,,
2022-08-11 02:00:00,2022-08-11 03:00:00,,,,,,,
2022-08-11 03:00:00,2022-08-11 04:00:00,,,,,,,
2022-08-11 04:00:00,2022-08-11 05:00:00,,,,,,,
2022-08-11 05:00:00,2022-08-11 06:00:00,,,,,,,
2022-08-11 06:00:00,2022-08-11 07:00:00,,,,,,,
2022-08-11 07:00:00,2022-08-11 08:00:00,,,,,,,
2022-08-11 08:00:00,2022-08-11 09:00:00,,,,,,,
2022-08-11 09:00:00,2022-08-11 10:00:00,,,,,,,
2022-08-11 10:00:00,2022-08-11 11:00:00,,,,,,,
2022-08-11 11:00:00,2022-08-11 12:00:00,,,,,,,
2022-08-11 12:00:00,2022-08-11 13:00:00,,,,,,,
2022-08-11 13:00:00,2022-08-11 14:00:00,,,,,,,
2022-08-11 14:00:00,2022-08-11 15:00:00,,,,,,,
2022-08-11 15:00:00,2022-08-11 16:00:00,,,,,,,
2022-08-11 16:00:00,2022-08-11 17:00:00,,,,,,,
2022-08-11 17:00:00,2022-08-11 18:00:00,,,,,,,
2022-08-11 18:00:00,2022-08-11 19:00:00,,,,,,,
2022-08-11 19:00:00,2022-08-11 20:00:00,,,,,,,
2022-08-11 20:00:00,2022-08-11 21:00:00,,,,,,,
2022-08-11 21:00:00,2022-08-11 22:00:00,,,,,,,
2022-08-11 22:00:00,2022-08-11 23:00:00,,,,,,,
2022-08-11 23:00:00,2022-08-12 00:00:00,,,,,,,
2022-08-12 00:00:00,2022-08-12 01:00:00,,,,,,,
2022-08-12 01:00:00,2022-08-12 02:00:00,,,,,,,
2022-08-12 02:00:00,2022-08-12 03:00:00,,,,,,,
2022-08-12 03:00:00,2022-08-12 04:00:00,,,,,,,
2022-08-12 04:00:00,2022-08-12 05:00:00,,,,,,,
2022-08-12 05:00:00,2022-08-12 06:00:00,,,,,,,
2022-08-12 06:00:00,2022-08-12 07:00:00,,,,,,,
2022-08-12 07:00:00,2022-08-12 08:00:00,,,,,,,
2022-08-12 08:00:00,2022-08-12 09:00:00,,,,,,,
2022-08-12 09:00:00,2022-08-12 10:00:00,,,,,,,
2022-08-12 10:00:00,2022-08-12 11:00:00,,,,,,,
2022-08-12 11:00:00,2022-08-12 12:00:00,,,,,,,
2022-08-12 12:00:00,2022-08-12 13:00:00,,,,,,,
2022-08-12 13:00:00,2022-08-12 14:00:00,,,,,,,
2022-08-12 14:00:00,2022-08-12 15:00:00,,,,,,,
2022-08-12 15:00:00,2022-08-12 16:00:00,,,,,,,
2022-08-12 16:00:00,2022-08-12 17:00:00,,,,,,,
2022-08-12 17:00:00,2022-08-12 18:00:00,,,,,,,
2022-08-12 18:00:00,2022-08-12 19:00:00,,,,,,,
2022-08-12 19:00:00,2022-08-12 20:00:00,,,,,,,
2022-08-12 20:00:00,2022-08-12 21:00:00,,,,,,,
2022-08-12 21:00:00,2022-08-12 22:00:00,,,,,,,
2022-08-12 22:00:00,2022-08-12 23:00:00,,,,,,,
2022-08-12 23:00:00,2022-08-13 00:00:00,,,,,,,
2022-08-13 00:00:00,2022-08-13 01:00:00,,,,,,,
2022-08-13 01:00:00,2022-08-13 02:00:00,,,,,,,
2022-08-13 02:00:00,2022-08-13 03:00:00,,,,,,,
2022-08-13 03:00:00,2022-08-13 04:00:00,,,,,,,
2022-08-13 04:00:00,2022-08-13 05:00:00,,,,,,,
2022-08-13 05:00:00,2022-08-13 06:00:00,,,,,,,
2022-08-13 06:00:00,2022-08-13 07:00:00,,,,,,,
2022-08-13 07:00:00,2022-08-13 08:00:00,,,,,,,
2022-08-13 08:00:00,2022-08-13 09:00:00,,,,,,,
2022-08-13 09:00:00,2022-08-13 10:00:00,,,,,,,
2022-08-13 10:00:00,2022-08-13 11:00:00,,,,,,,
2022-08-13 11:00:00,2022-08-13 12:00:00,,,,,,,
2022-08-13 12:00:00,2022-08-13 13:00:00,,,,,,,
2022-08-13 13:00:00,2022-08-13 14:00:00,,,,,,,
2022-08-13 14:00:00,2022-08-13 15:00:00,51.0,84.0,,1.5,,12.0,2.0
2022-08-13 15:00:00,2022-08-13 16:00:00,84.0,122.0,,1.75,,10.5,2.5
2022-08-13 16:00:00,2022-08-13 17:00:00,76.0,102.0,,2.0,,10.84,2.0
2022-08-13 17:00:00,2022-08-13 18:00:00,53.08,82.75,,2.0,,11.08,2.0
2022-08-13 18:00:00,2022-08-13 19:00:00,82.5,105.0,,1.25,,11.5,3.0
2022-08-13 19:00:00,2022-08-13 20:00:00,54.0,65.0,,1.75,,11.5,3.0
2022-08-13 20:00:00,2022-08-13 21:00:00,41.0,56.5,,1.75,,10.75,2.0
2022-08-13 21:00:00,2022-08-13 22:00:00,46.25,62.0,,2.0,,11.0,2.0
2022-08-13 22:00:00,2022-08-13 23:00:00,93.0,112.5,,1.75,,11.0,2.75
2022-08-13 23:00:00,2022-08-14 00:00:00,57.75,82.5,,1.5,,10.75,3.0
2022-08-14 00:00:00,2022-08-14 01:00:00,58.25,91.0,,1.5,,11.5,3.0
2022-08-14 01:00:00,2022-08-14 02:00:00,65.0,102.0,,1.5,,10.75,3.0
2022-08-14 02:00:00,2022-08-14 03:00:00,46.0,58.0,,1.75,,10.75,3.0
2022-08-14 03:00:00,2022-08-14 04:00:00,102.0,121.0,,1.75,,10.5,3.0
2022-08-14 04:00:00,2022-08-14 05:00:00,123.0,166.0,,1.5,,11.0,3.0
2022-08-14 05:00:00,2022-08-14 06:00:00,132.0,198.0,,1.5,,11.0,3.0
2022-08-14 06:00:00,2022-08-14 07:00:00,115.0,195.0,,1.75,,11.0,3.0
2022-08-14 07:00:00,2022-08-14 08:00:00,127.0,143.0,,1.75,,11.25,3.0
2022-08-14 08:00:00,2022-08-14 09:00:00,139.0,171.5,,1.5,,11.0,3.0
2022-08-14 09:00:00,2022-08-14 10:00:00,118.0,183.0,,1.5,,11.0,3.0
2022-08-14 10:00:00,2022-08-14 11:00:00,16.0,24.0,,1.75,,11.5,3.0
2022-08-14 11:00:00,2022-08-14 12:00:00,34.0,47.0,,1.5,,10.75,3.0
2022-08-14 12:00:00,2022-08-14 13:00:00,38.0,64.0,,1.75,,11.0,3.0
2022-08-14 13:00:00,2022-08-14 14:00:00,92.0,127.0,,1.25,,11.25,2.75
2022-08-14 14:00:00,2022-08-14 15:00:00,75.0,124.0,,2.0,,10.5,2.0
2022-08-14 15:00:00,2022-08-14 16:00:00,61.0,89.0,,1.5,,11.25,2.0
2022-08-14 16:00:00,2022-08-14 17:00:00,45.0,60.0,,1.75,,10.75,1.75
2022-08-14 17:00:00,2022-08-14 18:00:00,47.0,75.0,,1.75,,11.5,2.0
2022-08-14 18:00:00,2022-08-14 19:00:00,64.0,78.0,,1.75,,10.75,2.0
2022-08-14 19:00:00,2022-08-14 20:00:00,64.0,76.0,,1.75,,11.5,2.25
2022-08-14 20:00:00,2022-08-14 21:00:00,64.0,92.0,,2.0,,11.0,2.5
2022-08-14 21:00:00,2022-08-14 22:00:00,64.0,83.0,,1.75,,10.25,2.0
2022-08-14 22:00:00,2022-08-14 23:00:00,64.0,77.0,,1.75,,11.0,2.5
2022-08-14 23:00:00,2022-08-15 00:00:00,64.0,105.0,,1.75,,11.0,3.0
2022-08-15 00:00:00,2022-08-15 01:00:00,64.0,100.5,,2.0,,10.75,3.0
2022-08-15 01:00:00,2022-08-15 02:00:00,64.0,100.5,,1.75,,11.0,3.0
2022-08-15 02:00:00,2022-08-15 03:00:00,64.0,86.0,,1.75,,11.25,3.0
2022-08-15 03:00:00,2022-08-15 04:00:00,64.0,77.25,,1.5,,11.5,3.0
2022-08-15 04:00:00,2022-08-15 05:00:00,64.0,84.25,,2.0,,11.0,3.0
2022-08-15 05:00:00,2022-08-15 06:00:00,64.0,94.5,,2.0,,11.75,3.0
2022-08-15 06:00:00,2022-08-15 07:00:00,64.0,106.0,,1.75,,11.0,3.0
2022-08-15 07:00:00,2022-08-15 08:00:00,64.0,90.5,,2.0,,11.25,3.0
2022-08-15 08:00:00,2022-08-15 09:00:00,,,,,,,
2022-08-15 09:00:00,2022-08-15 10:00:00,,,,,,,
2022-08-15 10:00:00,2022-08-15 11:00:00,,,,,,,
2022-08-15 11:00:00,2022-08-15 12:00:00,,,,,,,
2022-08-15 12:00:00,2022-08-15 13:00:00,,,,,,,
2022-08-15 13:00:00,2022-08-15 14:00:00,,,,,,,
2022-08-15 14:00:00,2022-08-15 15:00:00,,,,,,,
2022-08-15 15:00:00,2022-08-15 16:00:00,,,,,,,
2022-08-15 16:00:00,2022-08-15 17:00:00,,,,,,,
2022-08-15 17:00:00,2022-08-15 18:00:00,64.0,100.67,,1.75,,11.16,3.0
2022-08-15 18:00:00,2022-08-15 19:00:00,64.0,84.0,,1.75,,11.25,3.0
2022-08-15 19:00:00,2022-08-15 20:00:00,64.0,76.5,,1.75,,11.5,3.0
2022-08-15 20:00:00,2022-08-15 21:00:00,64.0,88.0,,1.75,,11.25,3.0
2022-08-15 21:00:00,2022-08-15 22:00:00,64.0,85.25,,2.0,,11.0,3.0
2022-08-15 22:00:00,2022-08-15 23:00:00,64.0,78.5,,1.75,,10.75,3.0
2022-08-15 23:00:00,2022-08-16 00:00:00,64.0,98.0,,1.75,,10.75,3.0
2022-08-16 00:00:00,2022-08-16 01:00:00,64.0,100.5,,2.0,,11.25,3.0
2022-08-16 01:00:00,2022-08-16 02:00:00,64.0,100.5,,2.0,,11.0,3.0
2022-08-16 02:00:00,2022-08-16 03:00:00,64.0,86.0,,1.5,,11.5,3.0
2022-08-16 03:00:00,2022-08-16 04:00:00,64.0,77.25,,1.75,,11.25,3.0
2022-08-16 04:00:00,2022-08-16 05:00:00,64.0,84.25,,2.0,,11.5,3.0
2022-08-16 05:00:00,2022-08-16 06:00:00,64.0,94.5,,1.5,,11.0,3.0
2022-08-16 06:00:00,2022-08-16 07:00:00,64.0,106.0,,1.75,,11.25,3.0
2022-08-16 07:00:00,2022-08-16 08:00:00,64.0,81.25,,2.0,,11.25,3.0
2022-08-16 08:00:00,2022-08-16 09:00:00,64.0,78.75,,2.0,,11.25,3.0
2022-08-16 09:00:00,2022-08-16 10:00:00,64.0,94.5,,2.0,,11.0,3.0
2022-08-16 10:00:00,2022-08-16 11:00:00,64.0,95.25,,2.0,,11.0,3.0
2022-08-16 11:00:00,2022-08-16 12:00:00,64.0,89.5,,1.5,,11.0,3.0
2022-08-16 12:00:00,2022-08-16 13:00:00,64.0,103.0,,1.75,,10.5,2.75
2022-08-16 13:00:00,2022-08-16 14:00:00,106.75,151.5,,1.5,,11.0,3.0
2022-08-16 14:00:00,2022-08-16 15:00:00,368.5,598.0,,2.0,,10.75,3.0
2022-08-16 15:00:00,2022-08-16 16:00:00,219.25,340.75,,1.75,,11.0,3.0
2022-08-16 16:00:00,2022-08-16 17:00:00,113.5,155.25,,1.75,,11.25,3.0
2022-08-16 17:00:00,2022-08-16 18:00:00,108.5,165.75,,1.75,,11.25,3.0
2022-08-16 18:00:00,2022-08-16 19:00:00,96.5,127.75,,1.5,,10.75,3.0
2022-08-16 19:00:00,2022-08-16 20:00:00,60.5,72.25,,1.75,,10.75,3.0
2022-08-16 20:00:00,2022-08-16 21:00:00,55.25,76.25,,1.75,,10.75,3.0
2022-08-16 21:00:00,2022-08-16 22:00:00,33.0,45.25,,2.0,,11.25,3.0
2022-08-16 22:00:00,2022-08-16 23:00:00,60.25,72.75,,2.0,,11.5,3.0
2022-08-16 23:00:00,2022-08-17 00:00:00,67.5,101.75,,1.75,,10.5,3.0
2022-08-17 00:00:00,2022-08-17 01:00:00,54.75,86.0,,1.75,,11.25,3.0
2022-08-17 01:00:00,2022-08-17 02:00:00,38.25,59.5,,2.0,,11.5,3.0
2022-08-17 02:00:00,2022-08-17 03:00:00,55.0,71.75,,1.75,,10.5,3.0
2022-08-17 03:00:00,2022-08-17 04:00:00,24.5,30.0,,1.75,,11.0,3.0
2022-08-17 04:00:00,2022-08-17 05:00:00,12.0,15.5,,1.5,,11.25,3.0
2022-08-17 05:00:00,2022-08-17 06:00:00,12.0,17.5,,1.5,,11.0,3.0
2022-08-17 06:00:00,2022-08-17 07:00:00,12.0,19.5,,1.5,,11.0,3.0
2022-08-17 07:00:00,2022-08-17 08:00:00,12.0,14.75,,2.0,,11.5,3.0
2022-08-17 08:00:00,2022-08-17 09:00:00,12.0,14.5,,1.5,,11.25,3.0
2022-08-17 09:00:00,2022-08-17 10:00:00,12.0,18.0,,1.75,,11.25,3.0
