From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),RH (%),WS (m/s),WD (degree),Xylene (ug/m3),AT (degree C)
2023-02-23 20:00:00,2023-02-23 21:00:00,,,,,,,,,,,,,,,,,,,
2023-02-23 21:00:00,2023-02-23 22:00:00,,,,,,,,,,,,,,,,,,,
2023-02-23 22:00:00,2023-02-23 23:00:00,,,,,,,,,,,,,,,,,,,
2023-02-23 23:00:00,2023-02-24 00:00:00,,,,,,,,,,,,,,,,,,,
2023-02-24 00:00:00,2023-02-24 01:00:00,,,,,,,,,,,,,,,,,,,
2023-02-24 01:00:00,2023-02-24 02:00:00,,,,,,,,,,,,,,,,,,,
2023-02-24 02:00:00,2023-02-24 03:00:00,,,,,,,,,,,,,,,,,,,
2023-02-24 03:00:00,2023-02-24 04:00:00,,,,,,,,,,,,,,,,,,,
2023-02-24 04:00:00,2023-02-24 05:00:00,,,,,,,,,,,,,,,,,,,
2023-02-24 05:00:00,2023-02-24 06:00:00,,,,,,,,,,,,,,,,,,,
2023-02-24 06:00:00,2023-02-24 07:00:00,,,,,,,,,,,,,,,,,,,
2023-02-24 07:00:00,2023-02-24 08:00:00,,,,,,,,,,,,,,,,,,,
2023-02-24 08:00:00,2023-02-24 09:00:00,,,,,,,,,,,,,,,,,,,
2023-02-24 09:00:00,2023-02-24 10:00:00,,,,,,,,,,,,,,,,,,,
2023-02-24 10:00:00,2023-02-24 11:00:00,,,,,,,,,,,,,,,,,,,
2023-02-24 11:00:00,2023-02-24 12:00:00,,,,,,,,,,,,,,,,,,,
2023-02-24 12:00:00,2023-02-24 13:00:00,,,,,,,,,,,,,,,,,,,
2023-02-24 13:00:00,2023-02-24 14:00:00,,,,,,,,,,,,,,,,,,,
2023-02-24 14:00:00,2023-02-24 15:00:00,,,1.8,4.9,,0.8,,0.0,,0.0,,,,,,,,,
2023-02-24 15:00:00,2023-02-24 16:00:00,,,1.8,4.9,,0.8,,0.0,,0.0,,,,,,,,,
2023-02-24 16:00:00,2023-02-24 17:00:00,,,1.8,4.9,,0.8,,0.0,,0.0,,,,,,,,,
2023-02-24 17:00:00,2023-02-24 18:00:00,,,,,,,,,,,,,,,,,,,
2023-02-24 18:00:00,2023-02-24 19:00:00,,,,,,,,,,,,,,,,,,,
2023-02-24 19:00:00,2023-02-24 20:00:00,,,,,,,,,,,,,,,,,,,
2023-02-24 20:00:00,2023-02-24 21:00:00,,,,,,,,,,,,,,,,,,,
2023-02-24 21:00:00,2023-02-24 22:00:00,,,,,,,,,,,,,,,,,,,
2023-02-24 22:00:00,2023-02-24 23:00:00,,,,,,,,,,,,,,,,,,,
2023-02-24 23:00:00,2023-02-25 00:00:00,,,,,,,,,,,,,,,,,,,
2023-02-25 00:00:00,2023-02-25 01:00:00,,,,,,,,,,,,,,,,,,,
2023-02-25 01:00:00,2023-02-25 02:00:00,,,,,,,,,,,,,,,,,,,
2023-02-25 02:00:00,2023-02-25 03:00:00,,,,,,,,,,,,,,,,,,,
2023-02-25 03:00:00,2023-02-25 04:00:00,,,,,,,,,,,,,,,,,,,
2023-02-25 04:00:00,2023-02-25 05:00:00,,,,,,,,,,,,,,,,,,,
2023-02-25 05:00:00,2023-02-25 06:00:00,,,,,,,,,,,,,,,,,,,
2023-02-25 06:00:00,2023-02-25 07:00:00,,,,,,,,,,,,,,,,,,,
2023-02-25 07:00:00,2023-02-25 08:00:00,,,,,,,,,,,,,,,,,,,
2023-02-25 08:00:00,2023-02-25 09:00:00,,,,,,,,,,,,,,,,,,,
2023-02-25 09:00:00,2023-02-25 10:00:00,,,,,,,,,,,,,,,,,,,
2023-02-25 10:00:00,2023-02-25 11:00:00,,,,,,,,,,,,,,,,,,,
2023-02-25 11:00:00,2023-02-25 12:00:00,,,,,,,,,,,,,,,,,,,
2023-02-25 12:00:00,2023-02-25 13:00:00,,,,,,,,,,,,,,,,,,,
2023-02-25 13:00:00,2023-02-25 14:00:00,,,,,,,,,,,,,,,,,,,
2023-02-25 14:00:00,2023-02-25 15:00:00,,,,,,,,,,,,,,,,,,,
2023-02-25 15:00:00,2023-02-25 16:00:00,,,,,,,,,,,,,,,,,,,
2023-02-25 16:00:00,2023-02-25 17:00:00,,,,,,,,,,,,,,,,,,,
2023-02-25 17:00:00,2023-02-25 18:00:00,,,,,,,,,,,,,,,,,,,
2023-02-25 18:00:00,2023-02-25 19:00:00,,,,,,,,,,,,,,,,,,,
2023-02-25 19:00:00,2023-02-25 20:00:00,,,,,,,,,,,,,,,,,,,
2023-02-25 20:00:00,2023-02-25 21:00:00,,,,,,,,,,,,,,,,,,,
2023-02-25 21:00:00,2023-02-25 22:00:00,,,,,,,,,,,,,,,,,,,
2023-02-25 22:00:00,2023-02-25 23:00:00,,,,,,,,,,,,,,,,,,,
2023-02-25 23:00:00,2023-02-26 00:00:00,,,,,,,,,,,,,,,,,,,
2023-02-26 00:00:00,2023-02-26 01:00:00,,,,,,,,,,,,,,,,,,,
2023-02-26 01:00:00,2023-02-26 02:00:00,,,,,,,,,,,,,,,,,,,
2023-02-26 02:00:00,2023-02-26 03:00:00,,,,,,,,,,,,,,,,,,,
2023-02-26 03:00:00,2023-02-26 04:00:00,,,,,,,,,,,,,,,,,,,
2023-02-26 04:00:00,2023-02-26 05:00:00,,,,,,,,,,,,,,,,,,,
2023-02-26 05:00:00,2023-02-26 06:00:00,,,,,,,,,,,,,,,,,,,
2023-02-26 06:00:00,2023-02-26 07:00:00,,,,,,,,,,,,,,,,,,,
2023-02-26 07:00:00,2023-02-26 08:00:00,,,,,,,,,,,,,,,,,,,
2023-02-26 08:00:00,2023-02-26 09:00:00,,,,,,,,,,,,,,,,,,,
2023-02-26 09:00:00,2023-02-26 10:00:00,,,,,,,,,,,,,,,,,,,
2023-02-26 10:00:00,2023-02-26 11:00:00,,,,,,,,,,,,,,,,,,,
2023-02-26 11:00:00,2023-02-26 12:00:00,,,,,,,,,,,,,,,,,,,
2023-02-26 12:00:00,2023-02-26 13:00:00,,,,,,,,,,,,,,,,,,,
2023-02-26 13:00:00,2023-02-26 14:00:00,,,,,,,,,,,,,,,,,,,
2023-02-26 14:00:00,2023-02-26 15:00:00,,,,,,,,,,,,,,,,,,,
2023-02-26 15:00:00,2023-02-26 16:00:00,,,,,,,,,,,,,,,,,,,
2023-02-26 16:00:00,2023-02-26 17:00:00,,,,,,,,,,,,,,,,,,,
2023-02-26 17:00:00,2023-02-26 18:00:00,,,,,,,,,,,,,,,,,,,
2023-02-26 18:00:00,2023-02-26 19:00:00,,,,,,,,,,,,,,,,,,,
2023-02-26 19:00:00,2023-02-26 20:00:00,,,,,,,,,,,,,,,,,,,
2023-02-26 20:00:00,2023-02-26 21:00:00,,,,,,,,,,,,,,,,,,,
2023-02-26 21:00:00,2023-02-26 22:00:00,,,,,,,,,,,,,,,,,,,
2023-02-26 22:00:00,2023-02-26 23:00:00,,,,,,,,,,,,,,,,,,,
2023-02-26 23:00:00,2023-02-27 00:00:00,,,,,,,,,,,,,,,,,,,
2023-02-27 00:00:00,2023-02-27 01:00:00,,,,,,,,,,,,,,,,,,,
2023-02-27 01:00:00,2023-02-27 02:00:00,,,,,,,,,,,,,,,,,,,
2023-02-27 02:00:00,2023-02-27 03:00:00,,,,,,,,,,,,,,,,,,,
2023-02-27 03:00:00,2023-02-27 04:00:00,,,,,,,,,,,,,,,,,,,
2023-02-27 04:00:00,2023-02-27 05:00:00,,,,,,,,,,,,,,,,,,,
2023-02-27 05:00:00,2023-02-27 06:00:00,,,,,,,,,,,,,,,,,,,
2023-02-27 06:00:00,2023-02-27 07:00:00,,,,,,,,,,,,,,,,,,,
2023-02-27 07:00:00,2023-02-27 08:00:00,,,,,,,,,,,,,,,,,,,
2023-02-27 08:00:00,2023-02-27 09:00:00,,,,,,,,,,,,,,,,,,,
2023-02-27 09:00:00,2023-02-27 10:00:00,,,,,,,,,,,,,,,,,,,
2023-02-27 10:00:00,2023-02-27 11:00:00,,,,,,,,,,,,,,,,,,,
2023-02-27 11:00:00,2023-02-27 12:00:00,,,,,,,,,,,,,,,,,,,
2023-02-27 12:00:00,2023-02-27 13:00:00,,,,,,,,,,,,,,,,,,,
2023-02-27 13:00:00,2023-02-27 14:00:00,,,1.8,4.9,,0.8,,,,0.0,,,,,,,,,
2023-02-27 14:00:00,2023-02-27 15:00:00,,,1.8,4.9,,0.8,,,,0.0,,,,,,,,,
2023-02-27 15:00:00,2023-02-27 16:00:00,,,1.8,4.9,,0.8,,,,0.0,,,,,,,,,
2023-02-27 16:00:00,2023-02-27 17:00:00,,,1.8,4.9,,0.8,,,,0.0,,,,,,,,,
2023-02-27 17:00:00,2023-02-27 18:00:00,,,1.8,4.9,,0.8,,,,0.0,,,,,,,,,
2023-02-27 18:00:00,2023-02-27 19:00:00,,,1.8,4.9,,0.8,,,,0.0,,,,,,,,,
2023-02-27 19:00:00,2023-02-27 20:00:00,,,1.8,4.9,,0.8,,,,0.0,,,,,,,,,
2023-02-27 20:00:00,2023-02-27 21:00:00,,,1.8,4.9,,0.8,,,,0.0,,,,,,,,,
2023-02-27 21:00:00,2023-02-27 22:00:00,,,1.8,4.9,,0.8,,,,0.0,,,,,,,,,
2023-02-27 22:00:00,2023-02-27 23:00:00,,,1.8,4.9,,0.8,,,,0.0,,,,,,,,,
2023-02-27 23:00:00,2023-02-28 00:00:00,,,1.8,4.9,,0.8,,,,0.0,,,,,,,,,
2023-02-28 00:00:00,2023-02-28 01:00:00,,,1.8,4.9,,0.8,,,,0.0,,,,,,,,,
2023-02-28 01:00:00,2023-02-28 02:00:00,,,1.8,4.9,,0.8,,,,0.0,,,,,,,,,
2023-02-28 02:00:00,2023-02-28 03:00:00,,,1.8,4.9,,0.8,,,,0.0,,,,,,,,,
2023-02-28 03:00:00,2023-02-28 04:00:00,,,1.8,4.9,,0.8,,,,0.0,,,,,,,,,
2023-02-28 04:00:00,2023-02-28 05:00:00,,,1.8,4.9,,0.8,,,,0.0,,,,,,,,,
2023-02-28 05:00:00,2023-02-28 06:00:00,,,1.8,4.9,,0.8,,,,0.0,,,,,,,,,
2023-02-28 06:00:00,2023-02-28 07:00:00,,,1.8,4.9,,0.8,,,,0.0,,,,,,,,,
2023-02-28 07:00:00,2023-02-28 08:00:00,,,1.8,4.9,,0.8,,,,0.0,,,,,,,,,
2023-02-28 08:00:00,2023-02-28 09:00:00,,,1.8,4.9,,0.8,,,,0.0,,,,,,,,,
2023-02-28 09:00:00,2023-02-28 10:00:00,,,,,,,,,,,,,,,,,,,
2023-02-28 10:00:00,2023-02-28 11:00:00,,,,,,,,,,,,,,,,,,,
2023-02-28 11:00:00,2023-02-28 12:00:00,,,,,,,,,,,,,,,,,,,
2023-02-28 12:00:00,2023-02-28 13:00:00,,,,,,,,,,,,,,,,,,,
2023-02-28 13:00:00,2023-02-28 14:00:00,,,,,,,,,,,,,,,,,,,
2023-02-28 14:00:00,2023-02-28 15:00:00,,,1.8,4.9,,0.8,,,,0.0,,,,,,,,,
2023-02-28 15:00:00,2023-02-28 16:00:00,,,,,,,,,,,,,,,,,,,
2023-02-28 16:00:00,2023-02-28 17:00:00,,,1.8,4.9,,0.8,,,,0.0,,,,,,,,,
2023-02-28 17:00:00,2023-02-28 18:00:00,,,,,,,,,,,,,,,,,,,
2023-02-28 18:00:00,2023-02-28 19:00:00,,,,,,,,,,,,,,,,,,,
2023-02-28 19:00:00,2023-02-28 20:00:00,,,,,,,,,,,,,,,,,,,
2023-02-28 20:00:00,2023-02-28 21:00:00,,,,,,,,,,,,,,,,,,,
2023-02-28 21:00:00,2023-02-28 22:00:00,,,,,,,,,,,,,,,,,,,
2023-02-28 22:00:00,2023-02-28 23:00:00,,,,,,,,,,,,,,,,,,,
2023-02-28 23:00:00,2023-03-01 00:00:00,,,,,,,,,,,,,,,,,,,
2023-03-01 00:00:00,2023-03-01 01:00:00,,,,,,,,,,,,,,,,,,,
2023-03-01 01:00:00,2023-03-01 02:00:00,,,,,,,,,,,,,,,,,,,
2023-03-01 02:00:00,2023-03-01 03:00:00,,,,,,,,,,,,,,,,,,,
2023-03-01 03:00:00,2023-03-01 04:00:00,,,,,,,,,,,,,,,,,,,
2023-03-01 04:00:00,2023-03-01 05:00:00,,,,,,,,,,,,,,,,,,,
2023-03-01 05:00:00,2023-03-01 06:00:00,,,,,,,,,,,,,,,,,,,
2023-03-01 06:00:00,2023-03-01 07:00:00,,,,,,,,,,,,,,,,,,,
2023-03-01 07:00:00,2023-03-01 08:00:00,,,,,,,,,,,,,,,,,,,
2023-03-01 08:00:00,2023-03-01 09:00:00,,,,,,,,,,,,,,,,,,,
2023-03-01 09:00:00,2023-03-01 10:00:00,,,,,,,,,,,,,,,,,,,
2023-03-01 10:00:00,2023-03-01 11:00:00,,,,,,,,,,,,,,,,,,,
2023-03-01 11:00:00,2023-03-01 12:00:00,,,1.8,4.9,,0.8,,,,0.0,,,,,,,,,
2023-03-01 12:00:00,2023-03-01 13:00:00,,,1.8,4.9,,0.8,,,,0.0,,,,,,,,,
2023-03-01 13:00:00,2023-03-01 14:00:00,,,1.8,4.9,,0.8,,,,0.0,,,,,,,,,
2023-03-01 14:00:00,2023-03-01 15:00:00,,,1.8,4.9,,0.8,,,,0.0,,,,,,,,,
2023-03-01 15:00:00,2023-03-01 16:00:00,,,1.8,4.9,,0.8,,,,0.0,,,,,,,,,
2023-03-01 16:00:00,2023-03-01 17:00:00,,,1.8,4.9,,0.8,,,,0.0,,,,,,,,,
2023-03-01 17:00:00,2023-03-01 18:00:00,,,1.8,4.9,,0.8,,,,0.0,,,,,,,,,
2023-03-01 18:00:00,2023-03-01 19:00:00,,,1.8,4.9,,0.8,,,,0.0,,,,,,,,,
2023-03-01 19:00:00,2023-03-01 20:00:00,,,1.8,4.9,,0.8,,,,0.0,,,,,,,,,
2023-03-01 20:00:00,2023-03-01 21:00:00,,,1.8,4.9,,0.8,,,,0.0,,,,,,,,,
2023-03-01 21:00:00,2023-03-01 22:00:00,,,1.8,4.9,,0.8,,,,0.0,,,,,,,,,
2023-03-01 22:00:00,2023-03-01 23:00:00,,,1.8,4.9,,0.8,,,,0.0,,,,,,,,,
2023-03-01 23:00:00,2023-03-02 00:00:00,,,1.8,4.9,,0.8,,,,0.0,,,,,,,,,
2023-03-02 00:00:00,2023-03-02 01:00:00,,,1.8,4.9,,0.8,,,,0.0,,,,,,,,,
2023-03-02 01:00:00,2023-03-02 02:00:00,,,1.8,4.9,,0.8,,,,0.0,,,,,,,,,
2023-03-02 02:00:00,2023-03-02 03:00:00,,,1.8,4.9,,0.8,,,,0.0,,,,,,,,,
2023-03-02 03:00:00,2023-03-02 04:00:00,,,1.8,4.9,,0.8,,,,0.0,,,,,,,,,
2023-03-02 04:00:00,2023-03-02 05:00:00,,,1.8,4.9,,0.8,,,,0.0,,,,,,,,,
2023-03-02 05:00:00,2023-03-02 06:00:00,,,1.8,4.9,,0.8,,,,0.0,,,,,,,,,
2023-03-02 06:00:00,2023-03-02 07:00:00,,,1.8,4.9,,0.8,,,,0.0,,,,,,,,,
2023-03-02 07:00:00,2023-03-02 08:00:00,,,1.8,4.9,,0.8,,,,0.0,,,,,,,,,
2023-03-02 08:00:00,2023-03-02 09:00:00,,,1.8,4.9,,0.8,,,,0.0,,,,,,,,,
2023-03-02 09:00:00,2023-03-02 10:00:00,,,1.8,4.9,,0.8,,,,0.0,,,,,,,,,
2023-03-02 10:00:00,2023-03-02 11:00:00,,,1.8,4.9,,0.8,,,,0.0,,,,,,,,,
2023-03-02 11:00:00,2023-03-02 12:00:00,,,1.8,4.9,,0.8,,,,0.0,,0.07,,,,,,,
2023-03-02 12:00:00,2023-03-02 13:00:00,,,1.8,4.9,,0.8,,,41.43,0.0,,0.16,,,,,,,
2023-03-02 13:00:00,2023-03-02 14:00:00,,75.62,1.8,4.9,,0.8,,,,0.0,,0.16,,,,,,,
2023-03-02 14:00:00,2023-03-02 15:00:00,,78.12,1.8,4.9,,0.8,,,0.1,0.0,,0.16,,,,,,,
2023-03-02 15:00:00,2023-03-02 16:00:00,,65.23,1.8,4.9,,0.8,,0.28,6.93,0.0,,0.16,,,,,,,
2023-03-02 16:00:00,2023-03-02 17:00:00,,63.36,1.8,4.9,,0.8,,0.1,12.67,0.0,,0.16,,,,,,,
2023-03-02 17:00:00,2023-03-02 18:00:00,,68.81,1.8,4.9,,0.8,,0.06,5.34,0.0,,0.16,,,,,,,
2023-03-02 18:00:00,2023-03-02 19:00:00,,71.02,1.8,4.9,,0.8,,0.2,2.08,0.0,,0.16,,,,,,,
2023-03-02 19:00:00,2023-03-02 20:00:00,,85.53,1.8,4.9,,0.8,,0.43,,0.0,,0.16,,,,,,,
2023-03-02 20:00:00,2023-03-02 21:00:00,,96.6,1.8,4.9,,0.8,,0.7,,0.0,,0.16,,,,,,,
2023-03-02 21:00:00,2023-03-02 22:00:00,,112.17,1.8,4.9,,0.8,,0.56,,0.0,,0.16,,,,,,,
2023-03-02 22:00:00,2023-03-02 23:00:00,,92.36,1.8,4.9,,0.8,,0.27,,0.0,,0.16,,,,,,,
2023-03-02 23:00:00,2023-03-03 00:00:00,,78.51,1.8,4.9,,0.8,,0.27,,0.0,,0.16,,,,,,,
2023-03-03 00:00:00,2023-03-03 01:00:00,,85.0,1.8,4.9,,0.8,,0.24,,0.0,,0.16,,,,,,,
2023-03-03 01:00:00,2023-03-03 02:00:00,,71.0,1.8,4.9,,0.8,,0.15,,0.0,,0.16,,,,,,,
2023-03-03 02:00:00,2023-03-03 03:00:00,,71.19,1.8,4.9,,0.8,,0.12,,0.0,,0.16,,,,,,,
2023-03-03 03:00:00,2023-03-03 04:00:00,,71.43,1.8,4.9,,0.8,,0.11,,0.0,,0.16,,,,,,,
2023-03-03 04:00:00,2023-03-03 05:00:00,,66.7,1.8,4.9,,0.8,,0.02,,0.0,,0.16,,,,,,,
2023-03-03 05:00:00,2023-03-03 06:00:00,,58.73,1.8,4.9,,0.8,,0.15,,0.0,,0.16,,,,,,,
2023-03-03 06:00:00,2023-03-03 07:00:00,,66.0,1.8,4.9,,0.8,,0.11,,0.0,,0.16,,,,,,,
2023-03-03 07:00:00,2023-03-03 08:00:00,,71.17,1.8,4.9,,0.8,,0.59,,0.0,,0.16,,,,,,,
2023-03-03 08:00:00,2023-03-03 09:00:00,,91.66,1.8,4.9,,0.8,,0.36,,0.0,,0.16,,,,,,,
2023-03-03 09:00:00,2023-03-03 10:00:00,,83.51,1.8,4.9,,0.8,,0.22,4.02,0.0,,0.16,,,,,,,
2023-03-03 10:00:00,2023-03-03 11:00:00,,70.92,1.8,4.9,,0.8,,0.17,7.57,0.0,,0.16,,,,,,,
2023-03-03 11:00:00,2023-03-03 12:00:00,,63.6,1.8,4.9,,0.8,,0.18,11.42,0.0,,0.16,,,,,,,
2023-03-03 12:00:00,2023-03-03 13:00:00,,75.22,1.8,4.9,3.08,0.8,,0.16,,0.0,,0.16,,,,,,,
2023-03-03 13:00:00,2023-03-03 14:00:00,,91.28,1.8,4.9,3.1,0.8,,0.16,,0.0,,0.16,,,,,,,
2023-03-03 14:00:00,2023-03-03 15:00:00,,88.41,1.8,4.9,3.1,0.8,,0.21,,0.0,,0.16,,,,,,,
2023-03-03 15:00:00,2023-03-03 16:00:00,,103.96,1.8,4.9,3.1,0.8,,0.24,,0.0,,0.16,,,,,,,
2023-03-03 16:00:00,2023-03-03 17:00:00,,91.0,1.8,4.9,3.1,0.8,,0.23,,0.0,,0.16,,,,,,,
2023-03-03 17:00:00,2023-03-03 18:00:00,,90.43,1.8,4.9,3.1,0.8,,0.27,,0.0,,0.16,,,,,,,
2023-03-03 18:00:00,2023-03-03 19:00:00,,89.15,1.8,4.9,3.1,0.8,,0.45,0.88,0.0,,0.16,,,,,,,
2023-03-03 19:00:00,2023-03-03 20:00:00,,95.13,1.8,4.9,3.1,0.8,,0.52,2.32,0.0,,0.16,,,,,,,
2023-03-03 20:00:00,2023-03-03 21:00:00,,98.28,2.23,4.9,5.5,0.8,,0.5,,0.26,,1.98,1.09,,,,,,
2023-03-03 21:00:00,2023-03-03 22:00:00,,92.34,1.8,4.9,6.5,0.8,,0.54,,0.37,,2.78,1.57,,,,,,
2023-03-03 22:00:00,2023-03-03 23:00:00,,96.47,1.8,4.9,6.5,0.8,,0.35,,0.37,,2.78,1.57,,,,,,
2023-03-03 23:00:00,2023-03-04 00:00:00,,89.43,1.8,4.9,6.5,0.8,,0.36,,0.37,,2.78,1.57,,,,,,
2023-03-04 00:00:00,2023-03-04 01:00:00,,87.0,1.8,4.9,6.5,0.8,,0.36,,0.37,,2.78,1.57,,,,,,
2023-03-04 01:00:00,2023-03-04 02:00:00,,85.0,1.8,4.9,6.5,0.8,,0.33,,0.37,,2.78,1.57,,,,,,
2023-03-04 02:00:00,2023-03-04 03:00:00,,82.7,1.8,4.9,6.5,0.8,,0.21,,0.37,,2.78,1.57,,,,,,
2023-03-04 03:00:00,2023-03-04 04:00:00,,72.42,1.8,4.9,6.5,0.8,,0.18,,0.37,,2.78,1.57,,,,,,
2023-03-04 04:00:00,2023-03-04 05:00:00,,69.42,1.8,4.9,6.5,0.8,,0.08,,,,,,,,,,,
2023-03-04 05:00:00,2023-03-04 06:00:00,,66.03,1.8,4.9,6.5,0.8,,0.17,,,,,,,,,,,
2023-03-04 06:00:00,2023-03-04 07:00:00,,62.19,1.8,4.9,6.5,0.8,,0.18,,,,,,,,,,,
2023-03-04 07:00:00,2023-03-04 08:00:00,,66.83,1.8,4.9,6.5,0.8,,0.4,,,,,,,,,,,
2023-03-04 08:00:00,2023-03-04 09:00:00,,86.07,1.8,4.9,6.5,0.8,,0.3,,,,,,,,,,,
2023-03-04 09:00:00,2023-03-04 10:00:00,,95.55,1.8,4.9,6.5,0.8,,0.1,,,,,,,,,,,
2023-03-04 10:00:00,2023-03-04 11:00:00,,79.08,1.8,4.9,6.5,0.8,,0.08,,,,,,,,,,,
2023-03-04 11:00:00,2023-03-04 12:00:00,,71.0,1.8,4.9,6.5,0.8,,0.03,,,,,,,,,,,
2023-03-04 12:00:00,2023-03-04 13:00:00,,75.53,1.8,4.9,6.5,0.8,,0.03,,,,,,,,,,,
2023-03-04 13:00:00,2023-03-04 14:00:00,,91.74,1.8,4.9,6.5,0.8,,0.03,,,,,,,,,,,
2023-03-04 14:00:00,2023-03-04 15:00:00,,81.07,1.8,4.9,6.5,0.8,,0.06,,0.37,,2.78,1.57,,,,,,
2023-03-04 15:00:00,2023-03-04 16:00:00,,93.81,1.8,4.9,6.5,0.8,,0.04,,0.37,,2.78,1.57,,,,,,
2023-03-04 16:00:00,2023-03-04 17:00:00,,90.32,1.8,4.9,6.5,0.8,,0.05,,0.37,,2.78,1.57,,,,,,
2023-03-04 17:00:00,2023-03-04 18:00:00,,79.38,1.8,4.9,6.5,0.8,,0.1,,0.37,,2.78,1.57,,,,,,
2023-03-04 18:00:00,2023-03-04 19:00:00,,80.81,1.8,4.9,6.5,0.8,,0.21,,0.37,,2.78,1.57,,,,,,
2023-03-04 19:00:00,2023-03-04 20:00:00,,87.09,1.8,4.9,6.5,0.8,,0.61,,0.37,,2.78,1.57,,,,,,
2023-03-04 20:00:00,2023-03-04 21:00:00,,116.62,1.8,4.9,6.5,0.8,,0.71,,0.37,,2.78,1.57,,,,,,
2023-03-04 21:00:00,2023-03-04 22:00:00,,111.17,1.8,4.9,6.5,0.8,,0.41,,0.37,,2.78,1.57,,,,,,
2023-03-04 22:00:00,2023-03-04 23:00:00,,95.0,1.8,4.9,6.5,0.8,,0.28,,0.37,,2.78,1.57,,,,,,
2023-03-04 23:00:00,2023-03-05 00:00:00,,93.49,1.8,4.9,6.5,0.8,,0.21,,0.37,,2.78,1.57,,,,,,
2023-03-05 00:00:00,2023-03-05 01:00:00,,87.0,1.8,4.9,6.5,0.8,,0.11,,0.37,,2.78,1.57,,,,,,
2023-03-05 01:00:00,2023-03-05 02:00:00,,71.0,1.8,4.9,6.5,0.8,,0.06,,0.37,,2.78,1.57,,,,,,
2023-03-05 02:00:00,2023-03-05 03:00:00,,68.51,1.8,4.9,6.5,0.8,,0.07,,0.37,,2.78,1.57,,,,,,
2023-03-05 03:00:00,2023-03-05 04:00:00,,59.34,1.8,4.9,6.5,0.8,,0.08,,0.37,,2.78,1.57,,,,,,
2023-03-05 04:00:00,2023-03-05 05:00:00,,63.27,1.8,4.9,6.5,0.8,,0.04,,0.37,,2.78,1.57,,,,,,
2023-03-05 05:00:00,2023-03-05 06:00:00,,54.85,1.8,4.9,6.5,0.8,,0.08,,0.37,,2.78,1.57,,,,,,
2023-03-05 06:00:00,2023-03-05 07:00:00,,54.02,1.8,4.9,6.5,0.8,,0.3,,0.37,,2.78,1.57,,,,,,
2023-03-05 07:00:00,2023-03-05 08:00:00,,72.34,1.8,4.9,6.5,0.8,,0.67,,0.37,,2.78,1.57,,,,,,
2023-03-05 08:00:00,2023-03-05 09:00:00,,80.49,1.8,4.9,6.5,0.8,,0.31,,0.37,,2.78,1.57,,,,,,
2023-03-05 09:00:00,2023-03-05 10:00:00,,90.04,1.8,4.9,6.5,0.8,,0.23,,0.37,,2.78,1.57,,,,,,
2023-03-05 10:00:00,2023-03-05 11:00:00,,86.0,1.8,4.9,6.5,0.8,,0.17,,0.37,,2.78,1.57,,,,,,
2023-03-05 11:00:00,2023-03-05 12:00:00,,86.19,1.8,4.9,6.5,0.8,,0.17,,0.37,,2.78,1.57,,,,,,
2023-03-05 12:00:00,2023-03-05 13:00:00,,83.93,1.8,4.9,6.5,0.8,,0.08,,0.37,,2.78,1.57,,,,,,
2023-03-05 13:00:00,2023-03-05 14:00:00,,68.89,1.8,4.9,6.5,0.8,,0.05,,0.37,,2.78,1.57,,,,,,
2023-03-05 14:00:00,2023-03-05 15:00:00,,64.47,1.8,4.9,6.5,0.8,,0.08,,0.37,,2.78,1.57,,,,,,
2023-03-05 15:00:00,2023-03-05 16:00:00,,82.81,1.8,4.9,6.5,0.8,,0.09,,0.37,,2.78,1.57,,,,,,
2023-03-05 16:00:00,2023-03-05 17:00:00,,83.17,1.8,4.9,6.5,0.8,,0.13,,0.37,,2.78,1.57,,,,,,
2023-03-05 17:00:00,2023-03-05 18:00:00,,88.0,1.8,4.9,6.5,0.8,,0.18,,0.37,,2.78,1.57,,,,,,
2023-03-05 18:00:00,2023-03-05 19:00:00,,91.26,1.8,4.9,6.5,0.8,,0.37,,0.37,,2.78,1.57,,,,,,
2023-03-05 19:00:00,2023-03-05 20:00:00,,105.96,1.8,4.9,6.5,0.8,,0.54,,0.37,,2.78,1.57,,,,,,
2023-03-05 20:00:00,2023-03-05 21:00:00,,109.24,1.8,4.9,6.5,0.8,,0.72,,0.37,,2.78,1.57,,,,,,
2023-03-05 21:00:00,2023-03-05 22:00:00,,103.89,1.8,4.9,6.5,0.8,,0.45,,0.37,,2.78,1.57,,,,,,
2023-03-05 22:00:00,2023-03-05 23:00:00,,96.34,1.8,4.9,6.5,0.8,,0.48,,0.37,,2.78,1.57,,,,,,
2023-03-05 23:00:00,2023-03-06 00:00:00,,101.04,1.8,4.9,6.5,0.8,,0.3,,0.37,,2.78,1.57,,,,,,
2023-03-06 00:00:00,2023-03-06 01:00:00,,97.0,1.8,4.9,6.5,0.8,,0.22,,0.37,,2.78,1.57,,,,,,
2023-03-06 01:00:00,2023-03-06 02:00:00,,91.0,1.8,4.9,6.5,0.8,,0.32,,0.37,,2.78,1.57,,,,,,
