From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),VWS (m/s),RF (mm),Xylene (ug/m3),AT (degree C)
2023-03-08 22:00:00,2023-03-08 23:00:00,26.05,53.57,2.19,15.97,10.67,10.94,15.47,0.5,41.69,0.19,0.82,,0.12,,41.85,0.8,98.62,0.35,737.19,-0.27,0.0,0.08,25.87
2023-03-08 23:00:00,2023-03-09 00:00:00,26.84,52.76,2.23,13.7,9.5,10.87,13.38,0.5,43.03,0.16,0.74,,0.06,,45.75,0.53,104.81,0.31,737.14,-0.27,0.0,0.05,25.19
2023-03-09 00:00:00,2023-03-09 01:00:00,29.09,51.35,2.14,13.77,9.46,10.84,8.93,0.6,41.76,0.15,0.74,,0.05,,43.63,0.4,98.43,0.18,736.04,-0.27,0.0,0.05,24.44
2023-03-09 01:00:00,2023-03-09 02:00:00,27.83,46.36,2.19,13.3,9.26,10.9,7.8,0.63,41.28,0.18,0.7,,0.04,,39.18,0.21,84.55,0.21,734.1,-0.27,0.0,0.05,23.77
2023-03-09 02:00:00,2023-03-09 03:00:00,24.51,41.0,2.24,13.83,9.58,10.82,7.65,0.63,38.08,0.22,0.7,,0.05,,43.87,0.1,69.1,0.32,732.45,-0.27,0.0,0.05,22.75
2023-03-09 03:00:00,2023-03-09 04:00:00,24.48,41.93,2.25,17.52,11.54,10.31,7.34,0.72,30.21,0.38,0.75,,0.09,,49.14,0.04,112.78,0.25,732.46,-0.27,0.0,0.07,22.26
2023-03-09 04:00:00,2023-03-09 05:00:00,27.65,53.35,3.18,30.01,18.95,8.96,7.44,0.99,15.93,0.79,0.9,,0.18,,54.7,0.07,203.75,0.46,732.82,-0.27,0.0,0.11,21.63
2023-03-09 05:00:00,2023-03-09 06:00:00,30.66,61.37,6.19,39.12,26.24,6.99,7.24,1.08,8.53,1.34,0.98,,0.33,,55.45,0.08,194.24,0.25,734.16,-0.27,0.0,0.18,21.64
2023-03-09 06:00:00,2023-03-09 07:00:00,32.32,69.1,20.43,49.76,43.48,4.26,7.72,1.53,4.85,1.28,1.22,,0.55,,57.32,0.14,177.64,5.09,736.76,-0.27,0.0,0.29,21.53
2023-03-09 07:00:00,2023-03-09 08:00:00,39.78,94.82,44.51,56.31,66.54,6.23,9.23,1.92,3.59,2.13,1.86,,1.27,,58.05,0.07,156.42,41.48,739.4,-0.27,0.0,0.64,21.93
2023-03-09 08:00:00,2023-03-09 09:00:00,48.5,119.29,13.99,57.34,42.28,11.86,12.16,1.47,21.83,2.53,2.1,,1.57,,50.94,0.13,156.95,73.4,741.96,-0.27,0.0,0.79,23.55
2023-03-09 09:00:00,2023-03-09 10:00:00,50.36,112.0,3.83,32.99,21.06,9.82,25.68,1.03,34.95,1.09,1.25,,0.74,,44.89,0.2,110.11,161.84,743.48,-0.27,0.0,0.36,24.75
2023-03-09 10:00:00,2023-03-09 11:00:00,47.15,97.23,4.66,35.1,22.86,10.13,38.15,0.88,37.8,0.86,1.13,,0.61,,39.1,0.17,86.7,271.37,743.31,-0.27,0.0,0.29,26.17
2023-03-09 11:00:00,2023-03-09 12:00:00,44.75,89.22,2.46,21.86,14.04,10.96,32.8,0.71,47.29,0.5,1.01,,0.46,,30.43,0.37,87.84,505.62,741.37,-0.27,0.0,0.23,27.73
2023-03-09 12:00:00,2023-03-09 13:00:00,43.11,78.79,2.08,16.49,10.87,10.9,18.45,0.66,53.02,0.23,0.78,,0.21,,20.93,0.61,96.63,488.37,737.06,-0.27,0.0,0.11,28.83
2023-03-09 13:00:00,2023-03-09 14:00:00,39.2,68.36,2.19,17.02,11.23,10.5,25.69,0.66,56.75,0.2,0.8,,0.18,,21.61,0.5,90.01,322.75,733.9,-0.27,0.0,0.1,29.0
2023-03-09 14:00:00,2023-03-09 15:00:00,37.19,63.41,2.01,16.84,10.99,10.73,20.6,0.69,59.24,0.22,0.87,,0.28,,21.14,0.54,97.12,406.64,730.62,-0.27,0.0,0.14,29.32
2023-03-09 15:00:00,2023-03-09 16:00:00,35.25,61.55,2.03,15.48,10.29,10.71,30.89,0.65,62.28,0.18,0.77,,0.18,,22.16,0.67,95.6,313.2,728.09,-0.27,0.0,0.1,29.26
2023-03-09 16:00:00,2023-03-09 17:00:00,33.86,57.15,2.07,16.62,10.93,10.58,21.1,0.72,55.43,0.16,0.75,,0.16,,23.67,0.68,97.05,185.21,727.15,-0.27,0.0,0.1,28.73
2023-03-09 17:00:00,2023-03-09 18:00:00,31.04,55.31,2.1,18.77,12.1,10.46,20.73,0.7,48.95,0.18,0.84,,0.22,,26.62,0.69,93.78,65.92,728.79,-0.27,0.0,0.12,28.17
2023-03-09 18:00:00,2023-03-09 19:00:00,27.09,53.59,2.06,24.34,15.02,10.03,20.42,0.86,40.54,0.24,0.92,,0.3,,31.32,0.55,93.7,8.47,730.8,-0.27,0.0,0.15,27.43
2023-03-09 19:00:00,2023-03-09 20:00:00,27.49,53.7,2.26,28.71,17.52,9.97,27.69,0.89,34.38,0.4,1.08,,0.47,,35.16,0.53,94.88,0.5,733.19,-0.27,0.0,0.23,26.81
2023-03-09 20:00:00,2023-03-09 21:00:00,27.66,55.07,2.18,26.49,16.26,10.37,24.33,0.86,,0.42,1.09,,0.56,,38.0,0.57,96.31,0.31,735.51,-0.27,0.0,0.26,26.17
2023-03-09 21:00:00,2023-03-09 22:00:00,26.04,52.49,2.45,25.0,15.69,10.03,27.74,0.78,,0.32,1.06,,0.41,,41.97,0.5,100.57,0.22,737.8,-0.27,0.0,0.21,25.62
2023-03-09 22:00:00,2023-03-09 23:00:00,26.79,51.3,2.24,20.84,13.31,10.6,16.95,0.76,,0.21,0.84,,0.2,,46.63,0.28,95.02,0.47,738.95,-0.27,0.0,0.11,24.8
2023-03-09 23:00:00,2023-03-10 00:00:00,25.75,50.84,2.25,19.37,12.72,10.8,10.52,0.74,,0.18,0.82,,0.14,,46.87,0.37,95.23,0.43,737.93,-0.27,0.0,0.09,24.7
2023-03-10 00:00:00,2023-03-10 01:00:00,26.96,50.42,2.59,16.69,11.38,10.76,6.94,0.7,,0.15,0.72,,0.08,,53.34,0.1,184.13,0.41,736.63,-0.27,0.0,0.06,23.75
2023-03-10 01:00:00,2023-03-10 02:00:00,28.78,50.12,2.65,16.78,11.48,10.8,7.09,0.68,,0.21,0.82,,0.12,,59.24,0.16,88.02,0.45,734.44,-0.27,0.0,0.09,23.2
2023-03-10 02:00:00,2023-03-10 03:00:00,27.14,47.84,3.01,22.77,14.96,9.16,7.09,0.81,,0.21,0.71,,0.08,,63.4,0.09,266.19,0.34,733.74,-0.27,0.0,0.07,22.51
2023-03-10 03:00:00,2023-03-10 04:00:00,29.12,50.19,2.95,35.67,21.78,9.12,6.65,0.94,,0.58,0.85,,0.16,,65.84,0.09,111.92,0.39,733.28,-0.27,0.0,0.1,22.02
2023-03-10 04:00:00,2023-03-10 05:00:00,34.35,55.99,3.04,34.27,21.11,10.08,6.5,1.29,,1.12,0.97,,0.26,,68.18,0.09,95.44,0.34,733.04,-0.27,0.0,0.16,21.4
2023-03-10 05:00:00,2023-03-10 06:00:00,33.61,56.32,2.85,28.79,18.04,9.88,6.85,0.85,,0.78,0.98,,0.27,,69.28,0.08,212.19,0.25,733.19,-0.27,0.0,0.16,21.15
2023-03-10 06:00:00,2023-03-10 07:00:00,32.74,67.83,7.51,47.63,31.84,6.69,7.96,1.21,,0.74,1.16,,0.55,,69.77,0.17,117.24,4.72,735.12,-0.27,0.0,0.28,21.03
2023-03-10 07:00:00,2023-03-10 08:00:00,37.96,97.52,18.69,52.18,43.35,6.25,7.8,1.65,,1.41,1.23,,0.62,,69.52,0.32,288.64,34.73,737.21,-0.27,0.0,0.32,21.28
2023-03-10 08:00:00,2023-03-10 09:00:00,45.11,114.37,11.95,61.4,42.78,9.4,10.63,1.62,23.16,1.77,1.46,,0.99,,60.78,0.24,250.65,64.5,739.15,-0.27,0.0,0.49,23.04
2023-03-10 09:00:00,2023-03-10 10:00:00,49.65,114.36,7.87,62.43,40.01,8.67,13.11,1.52,36.38,1.66,1.73,,1.31,,51.38,0.2,175.51,93.24,740.12,-0.27,0.0,0.65,24.66
2023-03-10 10:00:00,2023-03-10 11:00:00,47.77,104.28,,,,,12.4,0.82,48.72,1.08,1.3,,0.84,,41.18,0.24,106.46,227.98,739.65,-0.27,0.0,0.41,26.3
2023-03-10 11:00:00,2023-03-10 12:00:00,44.69,88.22,,,,,9.88,0.63,50.4,0.41,0.79,,0.19,,27.55,0.42,95.77,577.76,737.05,-0.27,0.0,0.11,28.43
2023-03-10 12:00:00,2023-03-10 13:00:00,42.86,78.74,,,,,9.59,0.63,54.87,0.18,0.7,,0.12,,22.65,0.59,99.51,665.58,733.93,-0.27,0.0,0.08,29.38
2023-03-10 13:00:00,2023-03-10 14:00:00,40.8,71.69,,,,,9.06,0.61,57.59,0.19,0.78,,0.15,,21.74,0.69,93.97,641.81,730.87,-0.27,0.0,0.09,29.85
2023-03-10 14:00:00,2023-03-10 15:00:00,40.2,67.76,,,,,10.29,0.65,63.54,0.16,0.72,,0.11,,21.72,0.71,95.39,584.57,727.51,-0.27,0.0,0.07,30.15
2023-03-10 15:00:00,2023-03-10 16:00:00,38.0,68.26,,,,,9.9,0.63,62.99,0.15,0.73,,0.08,,20.94,0.78,96.5,488.17,724.93,-0.27,0.0,0.06,30.24
2023-03-10 16:00:00,2023-03-10 17:00:00,36.6,65.03,,,,,16.26,0.84,58.75,0.18,0.76,,0.12,,22.95,0.72,97.44,322.34,724.16,-0.27,0.0,0.09,29.82
2023-03-10 17:00:00,2023-03-10 18:00:00,37.63,65.81,,,,,23.97,0.83,61.73,0.52,1.05,,0.26,,26.84,0.73,95.52,133.49,725.18,-0.27,0.0,0.15,28.97
2023-03-10 18:00:00,2023-03-10 19:00:00,36.47,64.83,,,,,24.32,0.95,52.31,0.45,1.03,,0.41,,32.15,0.45,94.47,8.4,727.26,-0.27,0.0,0.2,27.91
2023-03-10 19:00:00,2023-03-10 20:00:00,33.68,63.09,,,,,26.15,1.01,43.28,0.61,1.2,,0.66,,35.96,0.49,97.54,0.17,729.55,-0.27,0.0,0.31,27.19
2023-03-10 20:00:00,2023-03-10 21:00:00,31.69,64.19,,,,,22.37,0.85,38.18,0.52,1.11,,0.5,,38.13,0.35,106.48,0.33,732.44,-0.27,0.0,0.25,26.52
2023-03-10 21:00:00,2023-03-10 22:00:00,32.05,61.09,,,,,11.58,0.84,36.45,0.48,1.15,,0.47,,40.91,0.2,111.67,0.26,735.14,-0.27,0.0,0.23,25.99
2023-03-10 22:00:00,2023-03-10 23:00:00,31.42,57.81,,,,,11.74,0.76,37.85,0.33,0.98,,0.35,,44.16,0.28,98.87,0.2,736.31,-0.27,0.0,0.18,25.42
2023-03-10 23:00:00,2023-03-11 00:00:00,31.95,59.08,,,,,14.24,0.67,39.95,0.22,0.89,,0.19,,46.7,0.21,120.9,0.3,735.64,-0.27,0.0,0.12,24.92
2023-03-11 00:00:00,2023-03-11 01:00:00,31.48,60.23,,,,,14.42,0.58,42.91,0.2,0.79,,0.12,,49.07,0.36,108.25,0.08,734.16,-0.27,0.0,0.09,24.57
2023-03-11 01:00:00,2023-03-11 02:00:00,32.89,57.95,,,,,16.2,0.6,43.3,0.17,0.72,,0.07,,52.91,0.23,79.38,0.54,731.56,-0.27,0.0,0.06,24.04
2023-03-11 02:00:00,2023-03-11 03:00:00,33.48,56.23,,,,,13.32,0.7,36.19,0.21,0.7,,0.07,,57.93,0.06,148.54,0.49,729.87,-0.27,0.0,0.06,22.96
2023-03-11 03:00:00,2023-03-11 04:00:00,35.51,60.05,,,,,12.99,0.82,22.05,0.36,0.81,,0.11,,60.31,0.13,274.65,0.44,729.48,-0.27,0.0,0.08,22.6
2023-03-11 04:00:00,2023-03-11 05:00:00,37.29,61.11,,,,,12.68,1.06,21.67,0.78,1.06,,0.2,,60.58,0.2,229.48,0.39,730.06,-0.27,0.0,0.11,22.34
2023-03-11 05:00:00,2023-03-11 06:00:00,38.84,62.3,,,,,11.32,0.81,20.86,1.11,0.93,,0.2,,63.1,0.14,172.17,0.35,730.97,-0.27,0.0,0.12,22.14
2023-03-11 06:00:00,2023-03-11 07:00:00,37.16,65.82,,,,,10.08,0.91,19.6,0.61,0.99,,0.35,,66.23,0.14,73.99,5.05,733.82,-0.27,0.0,0.19,21.45
2023-03-11 07:00:00,2023-03-11 08:00:00,33.76,67.52,,,,,11.08,1.14,19.81,0.71,0.99,,0.38,,63.22,0.1,219.88,35.05,737.29,-0.27,0.0,0.2,21.98
2023-03-11 08:00:00,2023-03-11 09:00:00,33.16,71.03,,,,,13.48,1.37,27.57,1.15,1.19,,0.65,,54.49,0.07,179.05,65.93,740.36,-0.27,0.0,0.32,23.59
2023-03-11 09:00:00,2023-03-11 10:00:00,37.12,88.23,,,,,14.38,1.05,40.72,1.44,1.3,,0.74,,46.14,0.25,98.82,91.8,741.92,-0.27,0.0,0.37,25.23
2023-03-11 10:00:00,2023-03-11 11:00:00,35.87,94.88,,,,,11.94,0.98,44.08,1.26,1.09,,0.45,,36.03,0.39,93.11,258.56,741.45,-0.27,0.0,0.26,26.91
2023-03-11 11:00:00,2023-03-11 12:00:00,35.44,86.47,,,,,15.54,0.61,54.02,0.62,0.81,,0.19,,28.81,0.56,103.5,613.81,738.65,-0.27,0.0,0.13,28.42
2023-03-11 12:00:00,2023-03-11 13:00:00,39.74,82.87,,,,,23.97,0.61,60.27,0.22,0.72,,0.11,,28.98,0.63,98.89,659.59,735.12,-0.27,0.0,0.07,29.04
2023-03-11 13:00:00,2023-03-11 14:00:00,40.47,79.51,,,,,29.72,0.63,64.81,0.2,0.74,,0.1,,27.66,0.61,94.95,639.18,731.17,-0.27,0.0,0.07,29.86
2023-03-11 14:00:00,2023-03-11 15:00:00,41.44,78.76,,,,,18.57,0.69,59.32,0.24,0.76,,0.09,,30.03,0.68,97.33,572.77,727.19,-0.27,0.0,0.07,30.22
2023-03-11 15:00:00,2023-03-11 16:00:00,42.15,75.08,,,,,11.44,0.66,55.2,0.28,0.83,,0.13,,31.85,0.77,96.35,472.99,724.74,-0.27,0.0,0.09,29.89
2023-03-11 16:00:00,2023-03-11 17:00:00,40.63,68.86,,,,,10.07,0.67,55.08,0.21,0.82,,0.11,,33.22,0.77,96.55,305.6,724.53,-0.27,0.0,0.08,29.62
2023-03-11 17:00:00,2023-03-11 18:00:00,41.38,66.52,,,,,10.11,0.71,51.36,0.25,0.84,,0.15,,36.17,0.61,96.53,122.38,725.66,-0.27,0.0,0.1,29.07
2023-03-11 18:00:00,2023-03-11 19:00:00,37.64,64.92,,,,,11.88,0.76,47.23,0.31,0.98,,0.3,,39.3,0.53,96.54,8.46,726.91,-0.27,0.0,0.16,28.24
2023-03-11 19:00:00,2023-03-11 20:00:00,31.35,62.64,,,,,16.68,0.81,43.81,0.38,0.99,,0.34,,40.15,0.43,100.98,0.33,728.9,-0.27,0.0,0.18,27.58
2023-03-11 20:00:00,2023-03-11 21:00:00,30.59,60.33,,,,,10.36,0.74,41.27,0.41,1.08,,0.41,,40.99,0.44,100.8,0.18,731.95,-0.27,0.0,0.21,27.23
2023-03-11 21:00:00,2023-03-11 22:00:00,30.45,57.43,,,,,9.65,0.66,39.13,0.35,1.01,,0.38,,44.62,0.55,98.48,0.34,734.68,-0.27,0.0,0.19,26.74
2023-03-11 22:00:00,2023-03-11 23:00:00,29.68,56.0,,,,,9.19,0.56,35.98,0.21,0.88,,0.18,,48.09,0.58,90.75,0.48,735.7,-0.27,0.0,0.11,26.11
2023-03-11 23:00:00,2023-03-12 00:00:00,27.75,54.27,,,,,9.3,0.52,34.12,0.14,0.75,,0.09,,51.06,0.42,93.11,0.35,735.73,-0.27,0.0,0.07,25.37
2023-03-12 00:00:00,2023-03-12 01:00:00,28.36,48.0,,,,,7.29,0.72,30.72,0.17,0.75,,0.06,,54.03,0.16,65.72,0.55,734.09,-0.27,0.0,0.06,24.51
2023-03-12 01:00:00,2023-03-12 02:00:00,29.01,46.91,,,,,7.01,0.89,25.02,0.59,0.82,,0.09,,60.23,0.07,95.23,0.26,732.23,-0.27,0.0,0.08,23.86
2023-03-12 02:00:00,2023-03-12 03:00:00,29.03,50.0,,,,,6.55,0.68,24.31,0.52,0.83,,0.08,,62.87,0.22,92.63,0.21,731.35,-0.27,0.0,0.09,23.77
2023-03-12 03:00:00,2023-03-12 04:00:00,30.91,51.46,,,,,7.02,0.77,22.44,0.43,0.7,,0.05,,68.46,0.17,81.48,0.34,731.3,-0.27,0.0,0.06,23.2
2023-03-12 04:00:00,2023-03-12 05:00:00,32.35,50.09,,,,,7.06,0.71,20.08,0.44,0.73,,0.05,,73.01,0.28,85.44,0.34,731.75,-0.27,0.0,0.06,22.88
2023-03-12 05:00:00,2023-03-12 06:00:00,33.59,47.09,,,,,7.46,0.69,16.8,0.24,0.69,,0.05,,77.36,0.25,87.37,0.22,732.79,-0.27,0.0,0.05,22.52
2023-03-12 06:00:00,2023-03-12 07:00:00,33.91,45.68,,,,,7.73,0.94,12.49,0.4,1.05,,0.43,,78.92,0.07,100.82,5.37,735.23,-0.27,0.0,0.22,22.19
2023-03-12 07:00:00,2023-03-12 08:00:00,31.62,49.52,,,,,8.3,0.93,12.55,0.69,1.04,,0.46,,77.81,0.17,107.89,35.16,737.83,-0.27,0.0,0.24,22.55
2023-03-12 08:00:00,2023-03-12 09:00:00,31.23,51.55,,,,,9.47,0.8,18.02,0.41,0.82,,0.18,,70.56,0.32,121.77,62.6,739.94,-0.27,0.0,0.11,23.62
2023-03-12 09:00:00,2023-03-12 10:00:00,31.75,50.69,,,,,13.19,0.82,26.88,0.39,0.83,,0.24,,58.8,0.31,117.5,85.71,741.04,-0.27,0.0,0.14,24.73
2023-03-12 10:00:00,2023-03-12 11:00:00,28.79,45.45,,,,,12.64,0.67,31.07,0.32,0.82,,0.21,,42.2,0.36,105.08,271.59,740.06,-0.27,0.0,0.12,26.69
2023-03-12 11:00:00,2023-03-12 12:00:00,28.29,40.99,,,,,9.94,0.64,31.69,0.24,0.78,,0.19,,30.14,0.49,91.73,653.11,736.94,-0.27,0.0,0.11,28.59
2023-03-12 12:00:00,2023-03-12 13:00:00,30.21,39.94,,,,,8.41,0.59,32.32,0.15,0.77,,0.15,,27.47,0.4,95.69,688.22,732.9,-0.27,0.0,0.09,29.74
2023-03-12 13:00:00,2023-03-12 14:00:00,30.26,37.87,,,,,6.89,0.56,33.15,0.13,0.73,,0.12,,23.73,0.67,97.54,673.28,729.01,-0.27,0.0,0.08,30.34
2023-03-12 14:00:00,2023-03-12 15:00:00,29.32,38.26,,,,,7.1,0.53,37.49,0.02,0.72,,0.07,,21.47,0.87,95.74,637.82,725.77,-0.27,0.0,0.06,30.75
2023-03-12 15:00:00,2023-03-12 16:00:00,25.99,37.94,,,,,7.56,0.54,37.53,0.06,0.7,,0.07,,20.46,0.64,96.35,554.1,722.93,-0.27,0.0,0.06,31.17
2023-03-12 16:00:00,2023-03-12 17:00:00,24.45,35.6,,,,,13.11,0.53,44.21,0.07,0.77,,0.08,,18.57,0.7,94.79,388.79,721.96,-0.27,0.0,0.07,31.08
2023-03-12 17:00:00,2023-03-12 18:00:00,22.57,33.1,,,,,13.96,0.61,44.05,0.12,0.74,,0.08,,19.78,0.67,94.15,179.18,722.45,-0.27,0.0,0.06,30.21
2023-03-12 18:00:00,2023-03-12 19:00:00,19.13,31.91,,,,,11.92,0.76,40.21,0.23,0.85,,0.15,,21.72,0.54,94.14,9.91,723.81,-0.27,0.0,0.1,28.98
2023-03-12 19:00:00,2023-03-12 20:00:00,18.44,32.0,,,,,13.34,0.77,37.81,0.36,0.93,,0.29,,24.84,0.6,96.48,0.0,726.2,-0.27,0.0,0.15,28.28
2023-03-12 20:00:00,2023-03-12 21:00:00,19.25,33.07,,,,,13.48,0.75,34.79,0.29,0.94,,0.31,,29.33,0.56,95.3,0.05,729.21,-0.27,0.0,0.17,27.57
2023-03-12 21:00:00,2023-03-12 22:00:00,19.09,41.16,,,,,42.6,0.68,24.77,0.21,0.84,,0.21,,34.97,0.68,96.34,0.38,731.17,-0.27,0.0,0.13,27.08
2023-03-12 22:00:00,2023-03-12 23:00:00,21.16,48.62,,,,,15.2,0.71,24.21,0.15,0.77,,0.1,,45.73,0.65,91.72,0.25,733.32,-0.27,0.0,0.08,26.49
2023-03-12 23:00:00,2023-03-13 00:00:00,24.72,50.03,,,,,11.03,0.75,32.2,0.15,0.72,,0.07,,54.98,0.51,94.04,0.39,734.04,-0.27,0.0,0.05,25.83
2023-03-13 00:00:00,2023-03-13 01:00:00,26.71,48.45,,,,,12.28,0.55,32.02,0.14,0.7,,0.05,,55.13,0.42,99.13,0.37,732.74,-0.27,0.0,0.05,25.29
2023-03-13 01:00:00,2023-03-13 02:00:00,25.75,45.58,,,,,14.29,0.54,30.87,0.08,0.7,,0.04,,56.13,0.36,91.28,0.37,730.56,-0.27,0.0,0.05,24.83
2023-03-13 02:00:00,2023-03-13 03:00:00,25.96,42.51,,,,,13.04,0.55,28.86,0.08,0.68,,0.04,,60.36,0.32,86.79,0.29,728.97,-0.27,0.0,0.05,24.39
2023-03-13 03:00:00,2023-03-13 04:00:00,25.27,39.65,,,,,11.2,0.61,24.53,0.14,0.67,,0.04,,63.16,0.15,83.68,0.37,727.68,-0.27,0.0,0.05,23.83
2023-03-13 04:00:00,2023-03-13 05:00:00,25.68,38.99,,,,,10.41,0.61,20.03,0.22,0.72,,0.06,,66.44,0.15,115.13,0.23,727.27,-0.27,0.0,0.06,23.36
2023-03-13 05:00:00,2023-03-13 06:00:00,27.95,39.9,,,,,9.57,0.95,12.15,0.3,0.77,,0.1,,71.36,0.11,29.22,0.56,728.58,-0.27,0.0,0.07,22.6
2023-03-13 06:00:00,2023-03-13 07:00:00,28.57,43.77,,,,,9.34,1.12,7.98,0.58,0.95,,0.26,,72.3,0.09,188.39,7.02,730.7,-0.27,0.0,0.15,22.38
2023-03-13 07:00:00,2023-03-13 08:00:00,32.71,54.36,,,,,10.29,1.39,10.12,2.32,1.34,,0.65,,67.96,0.12,328.63,33.76,733.33,-0.27,0.0,0.35,23.07
2023-03-13 08:00:00,2023-03-13 09:00:00,38.19,74.77,,,,,12.78,1.14,20.95,2.56,1.41,,0.73,,60.49,0.16,85.26,48.45,735.6,-0.27,0.0,0.39,24.48
2023-03-13 09:00:00,2023-03-13 10:00:00,38.74,81.87,,,,,11.82,0.86,29.77,0.97,1.1,,0.53,,52.33,0.18,81.75,63.19,737.1,-0.27,0.0,0.27,26.03
2023-03-13 10:00:00,2023-03-13 11:00:00,37.13,71.38,,,,,11.6,0.68,37.6,0.48,0.92,,0.32,,43.66,0.35,90.26,281.7,736.04,-0.27,0.0,0.17,27.58
2023-03-13 11:00:00,2023-03-13 12:00:00,37.6,67.5,2.35,16.66,11.18,10.55,9.48,0.67,39.27,0.3,0.81,,0.2,,32.98,0.32,93.53,659.91,733.17,-0.27,0.0,0.12,29.55
2023-03-13 12:00:00,2023-03-13 13:00:00,37.66,64.6,2.01,15.47,10.27,10.12,8.36,0.57,42.2,0.24,0.77,,0.18,,24.98,0.32,95.78,695.02,729.08,-0.27,0.0,0.1,30.86
2023-03-13 13:00:00,2023-03-13 14:00:00,35.79,58.21,2.23,14.18,9.76,10.24,7.37,0.49,36.83,0.19,0.77,,0.16,,21.78,0.38,99.22,668.91,724.79,-0.27,0.0,0.1,31.46
2023-03-13 14:00:00,2023-03-13 15:00:00,33.83,52.66,2.11,12.35,8.69,10.26,6.38,0.42,34.84,0.09,0.72,,0.11,,19.04,0.35,99.25,628.21,721.36,-0.27,0.0,0.07,32.03
2023-03-13 15:00:00,2023-03-13 16:00:00,31.11,45.28,2.03,13.12,9.03,10.12,5.79,0.41,36.75,0.07,0.78,,0.1,,17.86,0.38,100.52,542.04,719.03,-0.27,0.0,0.08,32.11
2023-03-13 16:00:00,2023-03-13 17:00:00,26.29,40.53,2.0,10.44,7.58,10.72,6.52,0.46,43.73,0.08,0.79,,0.12,,18.96,0.47,90.41,344.14,718.76,-0.27,0.0,0.08,31.49
2023-03-13 17:00:00,2023-03-13 18:00:00,22.93,38.63,2.08,17.11,11.2,10.54,10.2,0.5,39.04,0.35,1.02,,0.29,,19.91,0.41,84.86,139.22,718.64,-0.27,0.0,0.16,30.68
2023-03-13 18:00:00,2023-03-13 19:00:00,20.93,35.03,2.04,25.42,15.58,9.68,11.96,0.78,30.13,0.35,1.19,,0.41,,21.47,0.36,86.21,8.41,720.02,-0.27,0.0,0.26,29.36
2023-03-13 19:00:00,2023-03-13 20:00:00,18.29,34.45,2.13,38.89,22.82,9.11,12.14,1.03,23.37,0.73,1.48,,0.78,,22.15,0.3,88.61,0.12,722.25,-0.27,0.0,0.42,28.48
2023-03-13 20:00:00,2023-03-13 21:00:00,19.61,39.07,2.2,37.23,21.99,10.09,8.39,0.84,22.75,0.96,1.58,,1.05,,25.59,0.27,107.02,0.04,724.69,-0.27,0.0,0.52,27.84
2023-03-13 21:00:00,2023-03-13 22:00:00,21.72,44.27,2.23,24.48,15.24,10.55,12.48,0.55,29.84,0.53,1.25,,0.67,,27.42,0.43,105.71,0.2,726.71,-0.27,0.0,0.33,27.65
2023-03-13 22:00:00,2023-03-13 23:00:00,21.8,43.79,2.0,19.42,12.36,10.78,8.15,0.58,31.43,0.24,0.91,,0.27,,32.55,0.42,97.25,0.1,727.07,-0.27,0.0,0.15,27.09
2023-03-13 23:00:00,2023-03-14 00:00:00,24.93,42.22,2.01,15.26,10.16,11.02,7.34,0.55,34.71,0.19,0.8,,0.12,,39.13,0.36,102.29,0.21,726.79,-0.27,0.0,0.09,26.72
2023-03-14 00:00:00,2023-03-14 01:00:00,26.36,43.17,2.11,14.65,9.91,10.86,7.63,0.68,31.04,0.17,0.72,,0.07,,45.64,0.12,91.18,0.66,725.89,-0.27,0.0,0.06,25.94
2023-03-14 01:00:00,2023-03-14 02:00:00,26.36,44.39,2.25,20.1,12.92,10.11,7.65,0.79,22.56,0.22,0.78,,0.07,,48.52,0.14,25.21,0.72,725.01,-0.27,0.0,0.07,25.27
2023-03-14 02:00:00,2023-03-14 03:00:00,29.41,45.34,3.12,24.12,15.77,9.9,8.12,0.82,21.25,1.71,0.92,,0.17,,51.4,0.15,44.8,0.71,724.11,-0.27,0.0,0.13,24.78
2023-03-14 03:00:00,2023-03-14 04:00:00,29.46,45.04,2.15,17.8,11.62,10.94,9.03,0.74,24.37,0.73,0.85,,0.12,,53.52,0.23,75.19,0.31,723.67,-0.27,0.0,0.1,24.65
2023-03-14 04:00:00,2023-03-14 05:00:00,28.12,45.28,2.07,16.12,10.66,10.81,8.95,0.77,23.43,0.3,0.75,,0.1,,56.97,0.14,109.01,0.29,724.2,-0.27,0.0,0.07,24.22
2023-03-14 05:00:00,2023-03-14 06:00:00,29.6,45.13,3.04,27.14,17.31,9.29,9.81,1.12,11.44,0.45,0.87,,0.17,,61.05,0.29,138.32,0.43,726.63,-0.27,0.0,0.1,23.47
2023-03-14 06:00:00,2023-03-14 07:00:00,32.53,50.1,5.7,38.25,25.38,8.92,11.2,1.3,9.11,1.21,1.06,,0.38,,61.04,0.33,179.67,5.38,728.47,-0.27,0.0,0.2,23.2
