From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),VWS (m/s),Xylene (ug/m3),AT (degree C),RF (mm)
2022-09-26 14:00:00,2022-09-26 15:00:00,8.33,18.88,17.42,,0.0,4.28,16.55,0.32,0.58,0.0,,,0.07,,97.84,3.63,206.83,,,,,,0.15
2022-09-26 15:00:00,2022-09-26 16:00:00,18.52,20.9,14.9,,0.0,4.14,16.42,0.35,0.62,0.0,,,0.05,,97.86,2.92,185.51,,,,,,0.07
2022-09-26 16:00:00,2022-09-26 17:00:00,30.92,33.56,12.47,,0.0,4.14,16.68,0.41,0.57,0.0,,,0.07,,98.2,3.55,284.88,,,,,,0.0
2022-09-26 17:00:00,2022-09-26 18:00:00,32.0,35.21,13.89,,0.0,4.14,16.45,0.3,0.59,0.0,,,0.03,,97.34,4.19,179.15,,,,,,0.0
2022-09-26 18:00:00,2022-09-26 19:00:00,,,18.76,,0.0,4.03,16.55,0.22,0.5,0.0,,,,,95.9,6.25,304.19,,,,,,0.0
2022-09-26 19:00:00,2022-09-26 20:00:00,,,23.07,,0.0,4.08,16.43,0.17,0.78,0.0,,,,,93.45,7.58,307.8,,,,,,0.0
2022-09-26 20:00:00,2022-09-26 21:00:00,7.57,16.78,27.73,,0.0,4.08,16.61,0.13,0.77,0.0,,,0.01,,89.86,7.24,273.71,,,,,,0.0
2022-09-26 21:00:00,2022-09-26 22:00:00,6.89,9.96,22.59,,0.0,4.12,16.36,0.13,0.65,0.0,,,,,93.47,5.4,296.38,,,,,,0.0
2022-09-26 22:00:00,2022-09-26 23:00:00,4.29,11.82,24.96,,0.0,4.04,16.31,0.09,0.64,0.0,,,,,93.6,6.34,310.78,,,,,,0.0
2022-09-26 23:00:00,2022-09-27 00:00:00,1.05,9.0,24.45,,0.0,4.12,16.3,0.11,0.72,0.0,,,,,93.1,6.46,292.07,,,,,,0.0
2022-09-27 00:00:00,2022-09-27 01:00:00,,7.89,22.42,,0.0,4.15,16.47,0.1,0.77,0.0,,,,,92.79,6.73,286.93,,,,,,0.0
2022-09-27 01:00:00,2022-09-27 02:00:00,,9.96,24.94,,0.0,4.15,16.43,0.09,0.61,0.0,,,,,90.88,6.7,268.7,,,,,,0.0
2022-09-27 02:00:00,2022-09-27 03:00:00,,11.22,21.76,,0.0,4.12,16.47,0.1,0.58,0.0,,,,,94.64,3.65,272.17,,,,,,0.0
2022-09-27 03:00:00,2022-09-27 04:00:00,,16.69,20.87,,0.0,4.03,16.25,0.1,0.64,0.0,,,,,95.93,4.03,131.48,,,,,,0.0
2022-09-27 04:00:00,2022-09-27 05:00:00,1.87,12.79,22.06,,0.0,4.07,16.31,0.1,0.69,0.0,,,,,96.35,5.15,265.51,,,,,,0.0
2022-09-27 05:00:00,2022-09-27 06:00:00,2.0,10.0,24.27,,0.0,4.12,16.41,0.09,0.68,0.0,,,,,95.54,5.12,214.58,,,,,,0.0
2022-09-27 06:00:00,2022-09-27 07:00:00,8.71,10.25,18.47,,0.0,4.07,16.5,0.1,0.71,0.0,,,,,80.5,2.46,282.4,,,,,,0.0
2022-09-27 07:00:00,2022-09-27 08:00:00,12.79,18.42,11.12,,0.0,4.15,16.62,0.22,0.66,0.0,,,,,65.19,2.43,178.28,,,,,,0.0
2022-09-27 08:00:00,2022-09-27 09:00:00,18.55,28.03,11.2,,0.0,4.06,16.78,0.35,0.74,0.0,,,0.03,,66.27,3.65,126.87,,,,,,0.0
2022-09-27 09:00:00,2022-09-27 10:00:00,17.16,23.36,13.85,,0.0,4.08,16.77,0.37,0.62,0.0,,,0.06,,83.84,4.66,122.69,,,,,,0.0
2022-09-27 10:00:00,2022-09-27 11:00:00,28.25,44.09,13.09,,0.0,4.1,16.54,0.46,0.67,0.0,,,0.07,,88.71,2.74,181.41,,,,,,0.0
2022-09-27 11:00:00,2022-09-27 12:00:00,31.79,45.07,15.12,,0.0,4.16,16.69,0.38,0.55,0.0,,,0.08,,79.58,3.05,178.93,,,,,,0.0
2022-09-27 12:00:00,2022-09-27 13:00:00,17.28,32.17,10.58,,0.0,4.15,16.87,0.27,0.52,0.0,,,0.07,,85.51,2.6,99.37,,,,,,0.0
2022-09-27 13:00:00,2022-09-27 14:00:00,11.38,17.31,8.95,,0.0,4.06,16.74,0.31,0.65,0.0,,,0.06,,88.71,3.14,101.64,,,,,,0.0
2022-09-27 14:00:00,2022-09-27 15:00:00,20.26,26.71,9.8,,0.0,4.04,16.45,0.33,0.57,0.0,,,0.07,,84.35,2.38,109.3,,,,,,0.0
2022-09-27 15:00:00,2022-09-27 16:00:00,13.59,25.33,11.59,,0.0,4.13,16.61,0.3,0.77,0.0,,,0.06,,88.85,2.9,104.68,,,,,,0.06
2022-09-27 16:00:00,2022-09-27 17:00:00,22.26,26.42,9.56,,0.0,4.05,16.66,0.27,0.91,0.0,,,0.07,,93.26,2.75,115.43,,,,,,0.02
2022-09-27 17:00:00,2022-09-27 18:00:00,22.07,35.81,7.82,,0.0,4.17,16.54,0.37,0.77,0.0,,,0.08,,95.26,2.14,278.41,,,,,,0.15
2022-09-27 18:00:00,2022-09-27 19:00:00,35.52,38.55,6.09,,0.0,4.07,16.1,0.45,0.8,0.0,,,0.1,,96.8,3.89,197.13,,,,,,0.32
2022-09-27 19:00:00,2022-09-27 20:00:00,28.63,41.66,11.13,,0.0,4.09,16.1,0.36,0.66,0.0,,,0.09,,96.79,5.25,253.83,,,,,,0.02
2022-09-27 20:00:00,2022-09-27 21:00:00,23.42,31.55,10.65,,0.0,4.01,16.13,0.37,0.69,0.0,,,0.05,,96.99,5.11,256.27,,,,,,0.0
2022-09-27 21:00:00,2022-09-27 22:00:00,27.67,31.75,12.06,,0.0,4.05,16.05,0.25,0.75,0.0,,,0.03,,97.8,4.75,252.56,,,,,,0.0
2022-09-27 22:00:00,2022-09-27 23:00:00,14.97,24.0,12.36,,0.0,4.12,16.26,0.17,0.74,0.0,,,,,98.16,2.69,226.36,,,,,,0.0
2022-09-27 23:00:00,2022-09-28 00:00:00,16.73,23.45,13.18,,0.0,4.15,16.1,0.17,0.87,0.0,,,,,98.26,3.65,186.69,,,,,,0.0
2022-09-28 00:00:00,2022-09-28 01:00:00,12.37,22.2,17.16,,0.0,4.12,16.12,0.12,0.53,0.0,,,,,98.06,5.1,277.3,,,,,,0.0
2022-09-28 01:00:00,2022-09-28 02:00:00,15.57,16.0,21.37,,0.0,4.09,16.16,0.09,0.71,0.0,,,,,98.07,5.76,278.18,,,,,,0.0
2022-09-28 02:00:00,2022-09-28 03:00:00,6.79,16.77,25.36,,0.0,4.05,16.06,0.08,0.79,0.0,,,,,96.84,5.53,264.85,,,,,,0.0
2022-09-28 03:00:00,2022-09-28 04:00:00,4.14,14.67,26.7,,0.0,4.08,15.95,0.08,0.51,0.0,,,,,96.21,5.33,241.75,,,,,,0.0
2022-09-28 04:00:00,2022-09-28 05:00:00,5.87,9.96,28.41,,0.0,4.13,16.05,0.08,0.64,0.0,,,,,95.47,6.02,270.13,,,,,,0.0
2022-09-28 05:00:00,2022-09-28 06:00:00,9.71,11.08,25.61,,0.0,4.13,15.98,0.09,0.7,0.0,,,,,95.22,4.42,269.43,,,,,,0.0
2022-09-28 06:00:00,2022-09-28 07:00:00,11.87,14.8,18.95,,0.0,4.08,16.11,0.1,0.7,0.0,,,,,84.24,3.06,170.07,,,,,,0.0
2022-09-28 07:00:00,2022-09-28 08:00:00,,,12.44,,0.0,4.02,16.21,0.16,0.69,0.01,,,,,69.86,3.23,130.4,,,,,,0.0
2022-09-28 08:00:00,2022-09-28 09:00:00,17.0,23.49,13.47,,0.0,4.05,16.3,0.28,0.64,0.01,,,0.12,,71.41,2.82,133.2,,,,,,0.0
2022-09-28 09:00:00,2022-09-28 10:00:00,8.64,15.06,14.1,,0.0,4.12,16.16,0.38,0.65,0.01,,0.03,0.15,,74.25,3.28,130.63,,,,,,0.0
2022-09-28 10:00:00,2022-09-28 11:00:00,10.79,25.73,13.79,,0.0,4.2,16.29,0.39,0.71,0.0,,,0.2,,74.01,4.15,147.22,,,,,,0.0
2022-09-28 11:00:00,2022-09-28 12:00:00,20.29,32.5,13.4,,0.0,4.13,16.4,0.34,0.77,0.0,,,0.15,,80.11,3.13,140.55,,,,,,0.0
2022-09-28 12:00:00,2022-09-28 13:00:00,19.13,27.58,10.79,,0.0,4.1,16.75,0.31,0.77,0.0,,,0.13,,85.56,3.44,216.09,,,,,,0.26
2022-09-28 13:00:00,2022-09-28 14:00:00,23.69,37.64,14.99,,0.0,4.15,16.65,0.3,0.85,0.0,,,0.11,,95.09,4.59,259.42,,,,,,1.1
2022-09-28 14:00:00,2022-09-28 15:00:00,13.69,23.48,17.35,,0.0,4.17,16.5,0.24,0.74,0.0,,,0.07,,94.67,3.06,101.79,,,,,,0.25
2022-09-28 15:00:00,2022-09-28 16:00:00,16.7,21.53,9.92,,0.0,4.15,16.57,0.35,0.87,0.0,,,0.05,,96.64,2.58,202.08,,,,,,0.51
2022-09-28 16:00:00,2022-09-28 17:00:00,24.41,37.31,9.97,,0.0,4.29,16.56,0.38,0.52,0.0,,,0.07,,96.75,3.71,252.27,,,,,,0.29
2022-09-28 17:00:00,2022-09-28 18:00:00,26.83,37.77,12.91,,0.0,4.11,16.52,0.39,0.55,0.0,,,0.08,,95.33,3.32,163.26,,,,,,0.11
2022-09-28 18:00:00,2022-09-28 19:00:00,27.0,32.38,21.87,,0.0,4.09,16.36,0.33,0.86,0.0,,,0.07,,95.95,6.34,290.98,,,,,,0.0
2022-09-28 19:00:00,2022-09-28 20:00:00,30.67,36.0,34.82,,0.0,4.15,16.2,0.16,0.77,0.0,,,0.01,,94.61,8.21,311.87,,,,,,0.0
2022-09-28 20:00:00,2022-09-28 21:00:00,,,36.72,,0.0,4.07,16.14,0.11,0.59,0.0,,,,,93.28,8.05,314.03,,,,,,0.0
2022-09-28 21:00:00,2022-09-28 22:00:00,10.41,15.79,35.16,,0.0,4.12,16.14,0.11,0.59,0.0,,,,,93.5,8.67,291.64,,,,,,0.0
2022-09-28 22:00:00,2022-09-28 23:00:00,13.67,15.96,35.73,,0.0,4.1,16.21,0.11,0.58,0.0,,,,,89.86,8.12,253.45,,,,,,0.0
2022-09-28 23:00:00,2022-09-29 00:00:00,9.48,19.88,31.28,,0.0,4.17,16.22,0.1,0.8,0.0,,,,,88.43,4.13,265.45,,,,,,0.0
2022-09-29 00:00:00,2022-09-29 01:00:00,13.63,15.5,24.59,,0.0,4.08,16.2,0.11,0.77,0.0,,,,,93.41,4.11,266.05,,,,,,0.0
2022-09-29 01:00:00,2022-09-29 02:00:00,9.0,9.83,28.49,,0.0,4.16,16.08,0.11,0.85,0.0,,,,,93.75,5.5,287.23,,,,,,0.0
2022-09-29 02:00:00,2022-09-29 03:00:00,6.21,9.18,31.6,,0.0,4.16,16.24,0.11,0.78,0.0,,,,,93.27,7.04,301.95,,,,,,0.0
2022-09-29 03:00:00,2022-09-29 04:00:00,5.96,14.65,32.46,,0.0,4.1,16.12,0.1,0.63,0.0,,,,,94.34,6.6,285.15,,,,,,0.0
2022-09-29 04:00:00,2022-09-29 05:00:00,3.3,11.93,32.08,,0.0,4.13,16.33,0.1,0.79,0.0,,,,,95.75,5.9,284.8,,,,,,0.0
2022-09-29 05:00:00,2022-09-29 06:00:00,14.93,17.13,24.9,,0.0,4.12,16.25,0.12,0.78,0.0,,,,,97.41,4.99,286.92,,,,,,0.0
2022-09-29 06:00:00,2022-09-29 07:00:00,14.22,23.1,18.8,,0.0,4.06,16.1,0.12,0.74,0.0,,,,,85.27,2.68,292.06,,,,,,0.0
2022-09-29 07:00:00,2022-09-29 08:00:00,20.5,33.48,12.29,,0.0,4.12,16.34,0.19,0.62,0.0,,,,,65.25,2.46,189.57,,,,,,0.0
2022-09-29 08:00:00,2022-09-29 09:00:00,14.52,27.3,14.4,,0.0,4.05,16.38,0.27,0.86,0.01,,,0.04,,62.47,2.67,125.43,,,,,,0.0
2022-09-29 09:00:00,2022-09-29 10:00:00,21.47,23.28,14.79,,0.0,4.04,16.34,0.33,0.82,0.01,,,0.07,,66.5,4.35,183.11,,,,,,0.0
2022-09-29 10:00:00,2022-09-29 11:00:00,17.38,28.43,15.08,,0.0,4.07,16.39,0.31,0.64,0.0,,,0.07,,71.61,4.31,169.07,,,,,,0.0
2022-09-29 11:00:00,2022-09-29 12:00:00,13.26,23.3,14.13,,0.0,4.11,16.44,0.27,0.65,0.0,,,0.03,,79.57,2.76,141.56,,,,,,0.11
2022-09-29 12:00:00,2022-09-29 13:00:00,20.43,33.48,13.71,,0.0,4.1,16.81,0.27,0.67,0.0,,,0.04,,89.61,2.38,134.01,,,,,,0.62
2022-09-29 13:00:00,2022-09-29 14:00:00,26.6,28.96,17.27,,0.0,4.0,16.66,0.28,0.73,0.0,,,0.06,,92.92,3.01,96.49,,,,,,0.57
2022-09-29 14:00:00,2022-09-29 15:00:00,23.31,28.3,12.95,,0.0,4.07,16.88,0.31,0.7,0.0,,,0.04,,80.38,2.85,210.12,,,,,,0.18
2022-09-29 15:00:00,2022-09-29 16:00:00,17.45,34.98,14.54,,0.0,4.14,17.11,0.33,0.55,0.0,,,0.07,,72.99,4.26,246.69,,,,,,0.01
2022-09-29 16:00:00,2022-09-29 17:00:00,14.22,24.68,15.0,,0.0,4.04,16.82,0.3,0.65,0.0,,,0.05,,84.59,3.47,239.33,,,,,,0.0
2022-09-29 17:00:00,2022-09-29 18:00:00,25.19,28.89,9.48,,0.0,4.09,16.73,0.48,0.56,0.0,,,0.06,,92.97,2.39,260.55,,,,,,0.0
2022-09-29 18:00:00,2022-09-29 19:00:00,34.33,47.45,10.98,,0.0,4.04,16.52,0.43,0.77,0.0,,,0.1,,94.85,2.15,264.0,,,,,,0.0
2022-09-29 19:00:00,2022-09-29 20:00:00,29.44,35.34,11.96,,0.0,4.08,16.49,0.4,0.77,0.01,,,0.09,,95.33,2.99,270.37,,,,,,0.0
2022-09-29 20:00:00,2022-09-29 21:00:00,23.44,28.86,16.66,,0.0,4.1,16.51,0.27,0.78,0.0,,,0.04,,96.5,5.09,215.75,,,,,,0.0
2022-09-29 21:00:00,2022-09-29 22:00:00,15.75,24.96,20.99,,0.0,4.14,16.51,0.17,0.55,0.0,,,0.01,,96.61,4.4,266.88,,,,,,0.0
2022-09-29 22:00:00,2022-09-29 23:00:00,14.06,19.5,19.53,,0.0,4.14,16.28,0.17,1.16,0.0,,,0.02,,96.02,5.43,281.19,,,,,,0.0
2022-09-29 23:00:00,2022-09-30 00:00:00,17.55,25.85,22.29,,0.0,4.11,16.44,0.16,1.23,0.0,,,,,95.71,4.18,282.12,,,,,,0.0
2022-09-30 00:00:00,2022-09-30 01:00:00,17.08,19.0,23.77,,0.0,4.12,16.33,0.14,0.64,0.0,,,,,95.49,5.95,225.34,,,,,,0.0
2022-09-30 01:00:00,2022-09-30 02:00:00,14.18,18.7,24.31,,0.0,4.11,16.08,0.1,0.65,0.0,,,,,96.42,5.09,281.68,,,,,,0.0
2022-09-30 02:00:00,2022-09-30 03:00:00,14.93,15.92,24.48,,0.0,4.08,16.12,0.1,0.66,0.0,,,,,96.38,3.92,241.38,,,,,,0.0
2022-09-30 03:00:00,2022-09-30 04:00:00,8.5,16.74,27.33,,0.0,4.11,16.27,0.09,0.71,0.0,,,,,93.7,4.21,262.56,,,,,,0.0
2022-09-30 04:00:00,2022-09-30 05:00:00,9.87,13.71,28.98,,0.0,4.12,16.18,0.08,0.53,0.0,,,,,92.32,3.45,276.04,,,,,,0.0
2022-09-30 05:00:00,2022-09-30 06:00:00,9.07,11.91,29.62,,0.0,4.08,16.3,0.09,0.76,0.0,,,,,87.23,4.46,256.83,,,,,,0.0
2022-09-30 06:00:00,2022-09-30 07:00:00,8.07,14.69,26.72,,0.0,4.15,16.21,0.1,0.89,0.0,,,,,79.19,4.21,243.55,,,,,,0.0
2022-09-30 07:00:00,2022-09-30 08:00:00,11.71,13.55,16.82,,0.0,4.07,16.04,0.17,0.76,0.0,,,,,60.76,2.77,242.61,,,,,,0.0
2022-09-30 08:00:00,2022-09-30 09:00:00,18.48,26.62,12.4,,0.0,4.1,16.13,0.3,0.7,0.0,,,,,58.93,4.08,185.93,,,,,,0.0
2022-09-30 09:00:00,2022-09-30 10:00:00,12.53,18.52,14.3,,0.0,4.03,16.23,0.28,0.75,0.0,,,,,61.19,4.94,201.99,,,,,,0.0
2022-09-30 10:00:00,2022-09-30 11:00:00,9.0,10.4,17.94,,0.0,4.22,16.27,0.23,0.77,0.0,,,,,64.21,6.12,218.44,,,,,,0.0
2022-09-30 11:00:00,2022-09-30 12:00:00,3.43,18.04,18.06,,0.0,4.05,16.27,0.23,0.75,0.0,,,0.01,,68.67,5.88,160.67,,,,,,0.0
2022-09-30 12:00:00,2022-09-30 13:00:00,3.93,22.09,14.57,,0.0,4.08,16.47,0.23,0.74,0.0,,,,,73.54,4.18,131.19,,,,,,0.0
2022-09-30 13:00:00,2022-09-30 14:00:00,4.93,23.62,10.3,,0.0,4.09,16.55,0.26,0.71,0.0,,,0.01,,75.25,3.78,191.16,,,,,,0.0
2022-09-30 14:00:00,2022-09-30 15:00:00,10.52,25.5,10.55,,0.0,4.03,16.45,0.26,0.55,0.0,,,0.02,,81.28,3.44,173.36,,,,,,0.01
2022-09-30 15:00:00,2022-09-30 16:00:00,12.84,15.48,12.65,,0.0,4.17,16.45,0.28,0.62,0.0,,,0.03,,84.12,2.98,148.21,,,,,,0.14
2022-09-30 16:00:00,2022-09-30 17:00:00,15.75,28.19,11.64,,0.0,4.15,16.56,0.3,0.69,0.0,,,0.04,,85.83,4.28,196.6,,,,,,0.0
2022-09-30 17:00:00,2022-09-30 18:00:00,18.76,30.82,12.81,,0.0,4.23,16.75,0.32,0.73,0.01,,,0.05,,92.24,3.33,172.62,,,,,,0.0
2022-09-30 18:00:00,2022-09-30 19:00:00,35.15,40.35,11.13,,0.0,4.11,16.72,0.34,0.67,0.0,,,0.04,,94.46,4.75,230.1,,,,,,0.0
2022-09-30 19:00:00,2022-09-30 20:00:00,26.84,38.87,14.02,,0.0,4.18,16.6,0.3,0.81,0.0,,,0.01,,94.79,4.82,282.38,,,,,,0.0
2022-09-30 20:00:00,2022-09-30 21:00:00,28.73,34.85,18.05,,0.0,4.07,16.32,0.23,0.92,0.0,,,0.03,,95.62,6.04,270.17,,,,,,0.0
2022-09-30 21:00:00,2022-09-30 22:00:00,17.16,24.57,24.12,,0.0,4.12,16.52,0.17,0.77,0.0,,,,,92.24,6.39,273.43,,,,,,0.0
2022-09-30 22:00:00,2022-09-30 23:00:00,9.75,20.52,32.64,,0.0,4.14,16.56,0.16,0.66,0.0,,,0.01,,81.99,7.81,300.41,,,,,,0.0
2022-09-30 23:00:00,2022-10-01 00:00:00,5.22,15.68,34.12,,0.0,4.1,16.77,0.16,0.75,0.0,,,,,80.89,7.63,292.89,,,,,,0.0
2022-10-01 00:00:00,2022-10-01 01:00:00,14.71,17.94,32.63,,0.0,4.15,17.42,0.17,0.7,0.0,,,,,82.47,6.94,293.14,,,,,,0.0
2022-10-01 01:00:00,2022-10-01 02:00:00,19.09,25.96,28.3,,0.0,4.13,16.66,0.16,0.44,0.0,,,,,82.96,5.94,254.13,,,,,,0.0
2022-10-01 02:00:00,2022-10-01 03:00:00,14.33,22.32,38.83,,0.0,4.13,16.34,0.12,0.79,0.0,,,,,75.29,6.04,279.99,,,,,,0.0
2022-10-01 03:00:00,2022-10-01 04:00:00,8.5,15.11,40.03,,0.0,4.11,16.27,0.11,0.55,0.0,,,,,79.96,6.18,307.26,,,,,,0.0
2022-10-01 04:00:00,2022-10-01 05:00:00,7.08,18.2,28.34,,0.0,4.08,16.45,0.11,0.91,0.0,,,,,94.6,3.41,312.25,,,,,,0.0
2022-10-01 05:00:00,2022-10-01 06:00:00,19.96,27.34,21.91,,0.0,4.08,16.37,0.11,0.6,0.0,,,,,95.09,3.96,305.51,,,,,,0.0
2022-10-01 06:00:00,2022-10-01 07:00:00,16.32,22.57,16.84,,0.0,4.06,16.21,0.12,0.56,0.0,,,0.04,,84.56,3.78,292.62,,,,,,0.0
2022-10-01 07:00:00,2022-10-01 08:00:00,13.22,21.72,13.98,,0.0,4.13,16.22,0.15,0.71,0.0,,0.02,,,66.34,5.12,243.41,,,,,,0.0
2022-10-01 08:00:00,2022-10-01 09:00:00,9.31,19.47,15.39,,0.0,4.08,16.36,0.18,0.67,0.0,,,,,58.08,4.86,235.0,,,,,,0.0
2022-10-01 09:00:00,2022-10-01 10:00:00,6.22,10.48,17.89,,0.0,4.12,16.29,0.18,0.41,0.0,,,,,56.11,5.97,212.96,,,,,,0.0
2022-10-01 10:00:00,2022-10-01 11:00:00,11.55,20.14,19.32,,0.0,4.07,16.21,0.17,0.6,0.0,,,,,60.39,6.18,228.04,,,,,,0.0
2022-10-01 11:00:00,2022-10-01 12:00:00,8.28,22.69,18.61,,0.0,4.08,16.46,0.18,0.66,0.0,,,0.01,,64.81,5.57,221.14,,,,,,0.0
2022-10-01 12:00:00,2022-10-01 13:00:00,8.0,21.05,17.42,,0.0,4.09,16.56,0.18,0.7,0.03,,0.07,0.07,,66.87,5.62,211.06,,,,,,0.0
2022-10-01 13:00:00,2022-10-01 14:00:00,8.0,21.9,16.77,,0.0,4.13,16.66,0.2,0.43,0.0,,0.07,0.04,,65.94,5.63,229.44,,,,,,0.0
2022-10-01 14:00:00,2022-10-01 15:00:00,8.93,20.19,14.87,,0.0,4.04,17.02,0.2,0.56,0.0,,,,,72.78,5.76,233.16,,,,,,0.0
2022-10-01 15:00:00,2022-10-01 16:00:00,9.0,27.88,14.05,,0.0,4.05,16.95,0.2,0.51,0.0,,,,,78.17,6.92,244.61,,,,,,0.0
2022-10-01 16:00:00,2022-10-01 17:00:00,13.0,26.19,12.14,,0.0,4.07,17.02,0.21,0.48,0.0,,,,,85.22,4.14,282.0,,,,,,0.0
2022-10-01 17:00:00,2022-10-01 18:00:00,19.55,29.18,11.66,,0.0,4.07,17.18,0.27,0.67,0.0,,,0.01,,88.71,3.71,236.21,,,,,,0.0
2022-10-01 18:00:00,2022-10-01 19:00:00,42.0,64.22,10.02,,0.0,4.1,17.02,0.38,0.68,0.0,,,,,91.93,2.29,250.54,,,,,,0.0
2022-10-01 19:00:00,2022-10-01 20:00:00,57.05,69.61,9.01,,0.0,4.03,16.96,0.43,0.64,0.0,,,,,93.67,3.4,269.59,,,,,,0.0
2022-10-01 20:00:00,2022-10-01 21:00:00,48.76,56.96,14.13,,0.0,4.07,16.93,0.38,0.61,0.01,,,0.01,,90.82,5.38,145.52,,,,,,0.0
2022-10-01 21:00:00,2022-10-01 22:00:00,24.0,31.12,16.52,,0.0,3.98,15.4,0.31,0.46,0.0,,,0.01,,89.86,2.95,221.2,,,,,,0.0
2022-10-01 22:00:00,2022-10-01 23:00:00,26.58,35.72,14.83,,0.0,4.15,15.74,0.31,0.65,0.0,,,,,89.9,4.13,250.01,,,,,,0.0
2022-10-01 23:00:00,2022-10-02 00:00:00,14.93,28.24,20.39,,0.0,4.08,15.91,0.22,0.69,0.0,,,0.01,,87.37,6.48,245.92,,,,,,0.0
2022-10-02 00:00:00,2022-10-02 01:00:00,12.15,14.8,18.41,,0.0,4.12,15.88,0.2,0.69,0.0,,,,,90.59,4.98,289.47,,,,,,0.0
2022-10-02 01:00:00,2022-10-02 02:00:00,11.04,18.55,21.35,,0.0,4.08,16.04,0.15,0.75,0.0,,,,,90.08,4.69,259.1,,,,,,0.0
2022-10-02 02:00:00,2022-10-02 03:00:00,7.3,12.67,20.38,,0.0,4.15,15.8,0.13,0.56,0.0,,,,,90.28,3.33,283.47,,,,,,0.0
2022-10-02 03:00:00,2022-10-02 04:00:00,3.3,7.99,17.57,,0.0,4.12,16.17,0.13,0.64,0.0,,,,,90.38,3.42,284.37,,,,,,0.0
2022-10-02 04:00:00,2022-10-02 05:00:00,7.67,9.0,19.87,,0.0,4.15,15.93,0.12,0.51,0.0,,,,,90.55,3.68,294.5,,,,,,0.0
2022-10-02 05:00:00,2022-10-02 06:00:00,6.13,8.96,19.86,,0.0,4.04,15.99,0.12,0.68,0.0,,,,,89.3,4.86,268.18,,,,,,0.03
2022-10-02 06:00:00,2022-10-02 07:00:00,5.08,7.97,24.25,,0.0,4.09,16.04,0.1,0.65,0.0,,,,,88.26,6.54,283.93,,,,,,1.38
2022-10-02 07:00:00,2022-10-02 08:00:00,5.0,8.91,26.9,,0.0,3.97,16.04,0.11,0.77,0.0,,,,,81.72,4.72,265.12,,,,,,1.34
2022-10-02 08:00:00,2022-10-02 09:00:00,6.58,7.21,23.81,,0.0,4.18,15.96,0.12,0.59,0.0,,,,,73.09,3.01,268.59,,,,,,0.07
2022-10-02 09:00:00,2022-10-02 10:00:00,5.17,10.21,15.41,,0.0,4.17,16.32,0.14,0.67,0.0,,,,,77.37,4.66,245.91,,,,,,0.0
2022-10-02 10:00:00,2022-10-02 11:00:00,7.83,17.12,14.78,,0.0,4.11,16.39,0.16,0.78,0.0,,,,,75.01,5.12,219.22,,,,,,0.0
2022-10-02 11:00:00,2022-10-02 12:00:00,13.44,20.96,19.12,,0.0,4.08,16.23,0.16,0.71,0.0,,,,,71.28,7.17,227.41,,,,,,0.0
2022-10-02 12:00:00,2022-10-02 13:00:00,9.44,19.84,19.07,,0.0,4.02,16.27,0.17,0.61,0.0,,,,,74.55,7.58,236.46,,,,,,0.01
2022-10-02 13:00:00,2022-10-02 14:00:00,11.76,21.43,15.6,,0.0,4.07,16.47,0.17,0.67,0.03,,,0.02,,79.7,5.19,223.24,,,,,,0.12
2022-10-02 14:00:00,2022-10-02 15:00:00,7.53,24.13,14.25,,0.0,4.05,16.55,0.17,0.46,0.0,,,,,88.31,5.98,235.87,,,,,,0.48
2022-10-02 15:00:00,2022-10-02 16:00:00,11.08,12.25,12.77,,0.0,4.11,16.59,0.19,0.74,0.0,,,,,87.78,6.56,234.77,,,,,,0.38
2022-10-02 16:00:00,2022-10-02 17:00:00,7.31,21.89,13.8,,0.0,4.17,16.58,0.18,0.52,0.0,,,,,86.94,5.52,243.22,,,,,,0.0
2022-10-02 17:00:00,2022-10-02 18:00:00,10.65,18.63,20.87,,0.0,4.06,16.77,0.18,0.46,0.0,,,,,78.71,5.26,269.89,,,,,,0.03
2022-10-02 18:00:00,2022-10-02 19:00:00,8.22,10.82,24.77,,0.0,4.09,16.39,0.17,0.66,0.0,,,0.02,,79.16,5.15,266.9,,,,,,0.1
2022-10-02 19:00:00,2022-10-02 20:00:00,5.23,10.93,26.55,,0.0,4.1,16.38,0.15,0.49,0.0,,,,,83.0,5.52,255.83,,,,,,0.03
2022-10-02 20:00:00,2022-10-02 21:00:00,5.93,14.74,24.2,,0.0,4.18,16.52,0.15,0.64,0.01,,,0.01,,82.51,4.41,231.0,,,,,,0.05
2022-10-02 21:00:00,2022-10-02 22:00:00,2.32,8.83,18.79,,0.0,4.09,16.37,0.15,0.64,0.01,,,,,85.62,4.61,236.14,,,,,,0.0
2022-10-02 22:00:00,2022-10-02 23:00:00,0.59,8.83,16.32,,0.0,4.15,16.42,0.13,0.78,0.0,,,,,88.96,5.58,239.4,,,,,,0.0
2022-10-02 23:00:00,2022-10-03 00:00:00,0.91,6.86,15.48,,0.0,4.15,16.49,0.12,0.52,0.0,,,,,92.32,8.23,239.94,,,,,,0.03
