From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),Temp (degree C),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),Xylene (ug/m3),AT (degree C),RF (mm)
2022-03-11 23:00:00,2022-03-12 00:00:00,26.24,62.27,,26.51,29.28,20.09,2.12,0.56,28.34,2.69,4.56,,,24.73,29.84,0.31,272.29,346.58,874.1,,,
2022-03-12 00:00:00,2022-03-12 01:00:00,24.89,56.71,,19.27,22.32,15.9,3.23,0.45,39.16,1.55,2.55,,,24.68,33.95,0.47,278.74,332.32,873.77,,,
2022-03-12 01:00:00,2022-03-12 02:00:00,25.32,56.21,,14.93,16.81,11.8,0.95,0.29,35.2,1.02,1.98,,,24.09,38.3,0.14,272.21,292.97,873.4,,,
2022-03-12 02:00:00,2022-03-12 03:00:00,25.17,56.19,,24.23,29.59,19.73,,0.2,25.77,1.03,1.99,,,23.76,39.99,0.04,303.54,269.64,873.02,,,
2022-03-12 03:00:00,2022-03-12 04:00:00,28.13,56.24,,15.61,16.58,12.18,,0.24,32.77,1.03,1.94,,,23.41,43.64,0.01,62.18,262.98,872.77,,,
2022-03-12 04:00:00,2022-03-12 05:00:00,28.79,55.67,,22.69,25.77,17.62,7.52,0.51,23.57,0.96,2.07,,,23.14,47.31,0.04,206.18,263.46,872.85,,,
2022-03-12 05:00:00,2022-03-12 06:00:00,22.27,55.7,,40.59,51.23,33.69,4.71,0.76,8.27,0.96,2.0,,,22.87,51.48,0.02,224.46,239.61,873.38,,,
2022-03-12 06:00:00,2022-03-12 07:00:00,28.72,55.73,,60.74,87.23,55.35,3.85,1.57,,0.97,2.01,,,22.66,56.52,0.03,238.47,219.99,873.78,,,
2022-03-12 07:00:00,2022-03-12 08:00:00,34.69,55.82,,58.43,81.98,55.79,10.4,1.86,5.51,0.98,2.02,,,23.73,50.72,0.08,192.88,245.11,874.4,,,
2022-03-12 08:00:00,2022-03-12 09:00:00,44.27,55.77,,27.04,30.24,23.27,22.84,0.64,37.85,0.97,2.0,,,25.03,43.52,0.41,272.11,334.66,874.77,,,
2022-03-12 09:00:00,2022-03-12 10:00:00,49.21,56.28,,21.65,24.07,17.61,6.01,0.52,51.09,1.01,1.98,,,25.64,39.2,0.87,252.34,386.86,875.1,,,
2022-03-12 10:00:00,2022-03-12 11:00:00,40.34,86.97,,18.71,21.12,15.8,5.52,0.49,62.22,2.0,3.93,,,26.27,30.27,1.34,256.76,408.18,874.92,,,
2022-03-12 11:00:00,2022-03-12 12:00:00,32.75,78.56,,18.64,21.22,14.99,7.47,0.37,65.66,2.95,6.05,,,26.91,21.73,1.5,269.06,410.51,874.35,,,
2022-03-12 12:00:00,2022-03-12 13:00:00,29.96,79.33,,20.68,23.19,16.09,4.8,0.29,65.97,3.04,6.0,,,27.34,20.09,1.59,262.53,401.03,873.27,,,
2022-03-12 13:00:00,2022-03-12 14:00:00,34.55,78.27,,20.12,22.35,16.06,0.64,0.23,67.53,2.95,5.97,,,27.6,18.77,2.26,250.35,382.09,872.45,,,
2022-03-12 14:00:00,2022-03-12 15:00:00,37.3,73.89,,20.74,23.2,15.17,,0.26,73.18,2.99,5.98,,,27.76,18.95,2.09,249.0,397.47,871.75,,,
2022-03-12 15:00:00,2022-03-12 16:00:00,40.76,74.24,,27.06,29.4,20.86,,0.4,84.82,3.03,6.03,,,28.08,16.91,1.67,260.91,449.25,871.0,,,
2022-03-12 16:00:00,2022-03-12 17:00:00,33.41,83.55,,21.39,23.39,16.56,2.77,0.49,84.99,3.02,5.99,,,28.09,16.39,1.0,271.21,458.97,870.62,,,
2022-03-12 17:00:00,2022-03-12 18:00:00,25.9,85.24,,33.66,36.99,24.98,6.5,0.61,57.82,3.03,6.03,,,27.86,16.34,1.17,259.03,426.77,870.77,,,
2022-03-12 18:00:00,2022-03-12 19:00:00,21.21,63.83,,34.96,36.42,25.43,3.17,0.57,35.94,2.98,6.0,,,27.14,19.77,0.29,282.38,378.98,871.25,,,
2022-03-12 19:00:00,2022-03-12 20:00:00,28.14,46.87,,45.61,48.7,34.13,1.15,0.82,19.89,2.98,6.04,,,26.44,22.73,0.22,281.5,352.87,871.97,,,
2022-03-12 20:00:00,2022-03-12 21:00:00,34.55,47.38,,43.06,46.85,32.78,,0.8,21.82,3.05,5.97,,,26.06,23.92,0.49,263.36,356.92,872.92,,,
2022-03-12 21:00:00,2022-03-12 22:00:00,34.01,61.23,,27.12,28.72,21.1,1.27,0.56,35.24,2.39,4.32,,,25.64,24.62,0.52,268.01,376.95,873.53,,,
2022-03-12 22:00:00,2022-03-12 23:00:00,28.02,70.96,,19.98,21.85,15.91,4.76,0.35,45.54,1.99,3.04,,,25.51,25.24,0.76,276.36,360.45,873.88,,,
2022-03-12 23:00:00,2022-03-13 00:00:00,23.57,71.14,,16.44,17.63,12.79,5.73,0.27,39.97,2.02,2.95,,,25.11,28.77,0.56,276.2,347.42,874.03,,,
2022-03-13 00:00:00,2022-03-13 01:00:00,19.78,54.06,,28.13,30.98,21.0,3.82,0.27,22.78,1.32,2.32,,,24.43,33.52,0.1,280.19,304.26,873.77,,,
2022-03-13 01:00:00,2022-03-13 02:00:00,27.0,46.89,,28.08,31.82,22.3,0.5,0.29,18.6,0.98,2.02,,,24.05,36.47,0.04,215.24,286.56,873.35,,,
2022-03-13 02:00:00,2022-03-13 03:00:00,32.6,46.76,,17.7,19.49,14.09,4.01,0.29,29.55,0.97,2.0,,,23.79,40.53,0.04,319.85,287.79,872.92,,,
2022-03-13 03:00:00,2022-03-13 04:00:00,30.56,46.86,,23.6,26.8,18.67,4.55,0.4,24.88,0.98,2.03,,,23.43,44.29,0.01,257.41,276.91,872.72,,,
2022-03-13 04:00:00,2022-03-13 05:00:00,27.1,46.73,,34.21,39.52,26.4,9.8,0.45,12.35,0.97,1.94,,,23.27,47.48,0.02,195.53,257.18,872.73,,,
2022-03-13 05:00:00,2022-03-13 06:00:00,26.83,46.89,,15.77,16.99,13.14,11.59,0.4,27.71,0.99,1.98,,,23.19,50.12,0.06,313.69,233.95,873.0,,,
2022-03-13 06:00:00,2022-03-13 07:00:00,32.32,47.35,,32.45,37.77,25.67,8.34,0.64,8.89,1.05,2.02,,,22.86,54.97,0.03,313.42,213.18,873.7,,,
2022-03-13 07:00:00,2022-03-13 08:00:00,36.68,47.02,,32.22,34.62,24.47,5.87,0.69,14.93,1.0,1.97,,,23.63,50.18,0.11,267.84,240.46,874.28,,,
2022-03-13 08:00:00,2022-03-13 09:00:00,38.08,47.23,,23.18,26.08,18.62,4.6,0.64,37.34,1.03,2.05,,,24.51,44.44,1.06,255.19,335.72,874.68,,,
2022-03-13 09:00:00,2022-03-13 10:00:00,36.58,46.95,,19.52,22.03,15.67,9.84,0.52,46.2,0.99,2.01,,,25.25,38.76,1.41,257.05,368.53,875.17,,,
2022-03-13 10:00:00,2022-03-13 11:00:00,32.26,61.52,,15.63,17.04,12.42,13.08,0.42,56.57,1.28,2.23,,,26.33,27.9,1.77,263.56,398.24,875.0,,,
2022-03-13 11:00:00,2022-03-13 12:00:00,29.65,68.42,,18.6,20.84,14.59,13.23,0.37,62.13,4.05,6.99,,,26.84,27.41,2.65,256.05,386.67,874.55,,,
2022-03-13 12:00:00,2022-03-13 13:00:00,29.93,68.21,,17.49,19.11,13.85,7.36,0.22,70.53,4.03,6.96,,,27.32,23.85,2.99,254.66,376.31,873.67,,,
2022-03-13 13:00:00,2022-03-13 14:00:00,36.26,73.43,,17.57,19.26,14.11,2.02,0.21,79.51,3.99,7.0,,,27.73,20.92,3.04,247.88,386.84,872.65,,,
2022-03-13 14:00:00,2022-03-13 15:00:00,36.97,79.71,,17.97,19.65,14.1,6.47,0.53,83.17,4.09,7.02,,,28.01,19.82,2.11,259.39,441.34,871.67,,,
2022-03-13 15:00:00,2022-03-13 16:00:00,31.09,72.64,,14.87,16.36,11.85,15.9,0.47,80.39,4.04,6.96,,,28.15,18.55,2.38,256.82,435.07,871.05,,,
2022-03-13 16:00:00,2022-03-13 17:00:00,23.17,67.33,,19.0,20.96,14.69,19.22,0.35,68.9,4.04,7.07,,,28.12,18.31,2.36,256.15,429.56,870.9,,,
2022-03-13 17:00:00,2022-03-13 18:00:00,26.03,66.77,,23.41,25.42,17.73,16.55,0.31,60.23,3.97,6.94,,,27.82,19.46,1.48,267.69,397.83,871.47,,,
2022-03-13 18:00:00,2022-03-13 19:00:00,27.36,66.08,,19.27,20.69,14.77,6.41,0.31,59.57,3.8,6.55,,,27.16,21.84,0.94,283.01,371.34,872.08,,,
2022-03-13 19:00:00,2022-03-13 20:00:00,28.53,62.26,,19.8,21.39,15.16,0.85,0.43,55.35,3.03,5.01,,,26.65,24.12,0.51,287.82,385.79,872.73,,,
2022-03-13 20:00:00,2022-03-13 21:00:00,28.15,61.97,,19.96,21.45,15.29,11.43,0.72,46.92,2.99,5.0,,,26.26,26.69,0.42,287.82,372.5,873.47,,,
2022-03-13 21:00:00,2022-03-13 22:00:00,29.48,64.26,,18.52,19.98,14.55,14.84,0.56,45.14,3.03,5.02,,,25.95,29.55,0.68,282.07,346.95,873.97,,,
2022-03-13 22:00:00,2022-03-13 23:00:00,25.23,58.94,,16.19,17.59,12.43,15.37,0.34,43.6,2.98,5.02,,,25.63,33.26,0.47,277.17,322.79,874.48,,,
2022-03-13 23:00:00,2022-03-14 00:00:00,27.3,56.29,,14.94,15.53,11.42,10.9,0.27,42.34,3.04,5.02,,,25.26,36.94,0.36,293.19,298.54,874.57,,,
2022-03-14 00:00:00,2022-03-14 01:00:00,31.02,61.95,,17.7,18.94,13.63,5.4,0.26,34.29,1.83,3.21,,,24.62,42.76,0.2,269.97,279.83,874.33,,,
2022-03-14 01:00:00,2022-03-14 02:00:00,32.24,65.06,,13.41,14.43,10.52,5.01,0.31,39.38,1.01,1.98,,,24.29,46.66,0.09,290.17,297.75,873.5,,,
2022-03-14 02:00:00,2022-03-14 03:00:00,33.29,64.85,,23.07,25.01,17.18,11.19,0.38,25.24,0.98,2.0,,,24.03,49.64,0.06,309.05,270.11,873.0,,,
2022-03-14 03:00:00,2022-03-14 04:00:00,31.07,65.32,,18.99,21.19,15.65,12.59,0.4,27.47,1.04,2.03,,,23.74,51.98,0.1,280.23,250.95,873.2,,,
2022-03-14 04:00:00,2022-03-14 05:00:00,31.84,65.08,,24.05,27.24,18.54,10.98,0.42,17.29,1.01,2.0,,,23.45,56.4,0.03,301.58,224.43,873.52,,,
2022-03-14 05:00:00,2022-03-14 06:00:00,34.82,64.82,,38.25,42.53,29.14,6.91,0.68,7.41,0.98,2.04,,,23.18,60.52,0.03,270.5,204.44,873.9,,,
2022-03-14 06:00:00,2022-03-14 07:00:00,36.29,65.21,,48.77,56.62,38.41,5.09,1.46,4.26,1.02,1.96,,,23.14,60.88,0.04,208.19,199.5,874.48,,,
2022-03-14 07:00:00,2022-03-14 08:00:00,44.36,64.62,,46.74,55.75,39.42,8.58,1.25,11.54,0.95,2.04,,,23.8,56.8,0.22,226.02,243.15,874.85,,,
2022-03-14 08:00:00,2022-03-14 09:00:00,43.47,64.92,,36.39,42.07,29.41,12.39,0.85,25.31,0.97,1.98,,,24.6,49.59,1.19,250.57,316.29,875.42,,,
2022-03-14 09:00:00,2022-03-14 10:00:00,43.44,88.92,,26.86,30.58,22.47,16.65,0.65,36.62,0.99,2.0,,,25.64,38.61,1.2,264.23,351.73,875.85,,,
2022-03-14 10:00:00,2022-03-14 11:00:00,43.23,88.54,,19.64,21.97,16.81,10.63,0.34,59.1,1.01,1.99,,,26.52,31.67,1.16,269.58,377.65,875.73,,,
2022-03-14 11:00:00,2022-03-14 12:00:00,40.08,86.66,,18.07,20.02,15.0,8.21,0.35,69.09,0.97,2.06,,,26.81,31.72,1.62,266.08,399.35,874.97,,,
2022-03-14 12:00:00,2022-03-14 13:00:00,40.02,85.64,,20.29,21.58,16.19,5.86,0.33,73.2,2.47,4.24,,,27.3,29.1,2.25,248.93,389.35,873.9,,,
2022-03-14 13:00:00,2022-03-14 14:00:00,40.85,87.06,,21.74,23.25,17.69,7.09,0.23,79.74,3.04,5.02,,,29.24,26.73,2.37,253.15,378.2,873.1,,,
2022-03-14 14:00:00,2022-03-14 15:00:00,43.51,90.51,,21.0,21.94,16.62,2.08,0.03,80.4,2.97,5.05,,,29.79,25.61,2.67,250.19,375.11,872.17,,,
2022-03-14 15:00:00,2022-03-14 16:00:00,44.16,92.89,,18.72,20.18,15.89,,0.01,82.52,2.98,5.01,,,30.1,24.18,1.56,263.13,389.64,871.45,,,
2022-03-14 16:00:00,2022-03-14 17:00:00,40.87,91.22,,23.86,25.58,18.3,2.47,0.05,84.72,3.01,5.01,,,30.22,22.14,1.63,259.67,431.69,871.17,,,
2022-03-14 17:00:00,2022-03-14 18:00:00,37.68,81.44,,26.58,27.99,20.31,2.63,0.08,81.95,2.98,4.99,,,29.98,22.5,1.12,266.66,404.37,871.32,,,
2022-03-14 18:00:00,2022-03-14 19:00:00,34.34,73.71,,26.75,27.83,20.18,3.29,0.28,60.17,4.0,6.96,,,29.35,25.08,0.45,280.44,408.9,871.77,,,
2022-03-14 19:00:00,2022-03-14 20:00:00,32.27,70.91,,64.82,69.89,47.49,8.33,1.09,8.07,3.99,7.0,,,28.76,28.59,0.09,274.5,367.24,872.5,,,
2022-03-14 20:00:00,2022-03-14 21:00:00,40.45,70.79,,36.5,39.39,30.04,2.22,0.68,38.46,3.97,6.99,,,28.64,27.3,0.36,304.94,351.67,873.22,,,
2022-03-14 21:00:00,2022-03-14 22:00:00,37.73,72.77,,37.15,43.2,28.96,5.24,0.95,39.19,3.44,5.96,,,28.29,28.34,0.15,205.1,380.15,873.8,,,
2022-03-14 22:00:00,2022-03-14 23:00:00,35.84,78.34,,55.26,63.13,44.0,11.99,1.1,5.03,2.04,2.96,,,27.53,36.92,0.07,190.75,324.78,874.25,,,
2022-03-14 23:00:00,2022-03-15 00:00:00,35.47,76.71,,41.14,46.41,33.81,14.53,0.69,16.26,1.99,3.0,,,27.27,37.35,0.1,338.42,306.73,874.33,,,
2022-03-15 00:00:00,2022-03-15 01:00:00,38.89,70.43,,46.39,54.64,37.11,10.59,0.8,3.83,1.24,2.14,,,26.67,43.52,0.12,266.09,272.97,874.05,,,
2022-03-15 01:00:00,2022-03-15 02:00:00,41.04,68.79,,55.63,70.75,47.5,1.34,0.73,1.04,0.98,2.04,,,26.51,43.57,0.05,255.26,267.91,873.55,,,
2022-03-15 02:00:00,2022-03-15 03:00:00,42.82,69.13,,47.41,57.82,40.41,1.03,0.82,2.06,1.02,1.98,,,26.29,45.37,0.02,245.77,274.75,872.95,,,
2022-03-15 03:00:00,2022-03-15 04:00:00,42.47,68.94,,23.02,25.48,19.56,2.02,0.5,21.13,0.99,1.98,,,26.52,52.82,0.14,9.74,269.74,872.48,,,
2022-03-15 04:00:00,2022-03-15 05:00:00,41.05,68.81,,20.98,23.64,16.52,2.47,0.4,12.09,0.98,2.01,,,26.2,71.45,0.23,168.99,241.28,872.5,,,
2022-03-15 05:00:00,2022-03-15 06:00:00,40.32,68.89,,32.47,39.73,27.1,0.03,0.59,4.92,0.98,1.99,,,25.76,75.23,0.2,283.04,205.33,872.95,,,
2022-03-15 06:00:00,2022-03-15 07:00:00,39.17,68.94,,32.78,37.76,26.24,4.39,0.76,9.96,0.99,2.0,,,25.46,61.75,0.04,182.49,188.84,873.65,,,
2022-03-15 07:00:00,2022-03-15 08:00:00,45.6,69.03,,61.54,83.83,54.9,11.7,1.73,2.63,1.0,2.0,,,25.87,59.66,0.21,223.85,226.23,874.15,,,
2022-03-15 08:00:00,2022-03-15 09:00:00,47.55,73.04,,39.59,45.81,34.03,14.24,1.2,16.34,1.04,2.04,,,27.12,52.04,0.22,104.41,311.99,874.67,,,
2022-03-15 09:00:00,2022-03-15 10:00:00,52.27,97.09,,21.34,23.7,17.87,12.6,0.61,34.57,0.99,2.0,,,27.95,46.89,0.33,157.75,366.88,875.03,,,
2022-03-15 10:00:00,2022-03-15 11:00:00,44.64,97.83,,19.73,21.48,16.1,14.81,0.46,53.93,2.6,4.62,,,28.67,38.3,0.33,303.02,384.81,874.92,,,
2022-03-15 11:00:00,2022-03-15 12:00:00,45.92,93.83,,21.52,23.12,17.29,9.22,0.43,70.09,4.04,7.04,,,29.18,33.07,0.75,287.55,386.96,874.2,,,
2022-03-15 12:00:00,2022-03-15 13:00:00,23.47,56.36,,20.91,22.29,16.72,6.86,0.51,79.64,3.96,6.99,,,29.55,26.74,1.55,257.63,389.15,873.08,,,
2022-03-15 13:00:00,2022-03-15 14:00:00,21.75,51.33,,21.57,23.99,18.26,4.77,0.42,85.49,3.95,6.97,,,29.71,25.19,1.41,259.59,386.17,872.18,,,
2022-03-15 14:00:00,2022-03-15 15:00:00,39.03,81.33,,20.58,22.35,16.64,4.92,0.52,87.67,4.04,6.99,,,30.0,25.36,1.34,246.14,417.94,871.23,,,
2022-03-15 15:00:00,2022-03-15 16:00:00,40.21,84.29,,23.32,25.44,18.87,6.2,0.5,79.89,3.99,7.02,,,30.03,23.92,1.9,247.42,392.73,870.6,,,
2022-03-15 16:00:00,2022-03-15 17:00:00,41.03,86.87,,31.38,34.52,25.03,1.58,0.56,76.27,3.98,6.95,,,29.98,22.18,1.88,241.28,386.47,870.52,,,
2022-03-15 17:00:00,2022-03-15 18:00:00,39.74,86.49,,45.14,48.29,34.47,2.76,0.75,64.97,4.01,7.03,,,29.92,20.93,0.9,244.15,412.73,870.65,,,
2022-03-15 18:00:00,2022-03-15 19:00:00,37.4,80.65,,66.44,71.47,50.23,2.96,1.29,19.9,3.96,7.01,,,29.32,25.85,0.15,269.3,414.32,871.15,,,
2022-03-15 19:00:00,2022-03-15 20:00:00,35.53,81.03,,80.52,92.96,64.47,12.59,1.97,1.5,4.0,7.0,,,28.57,31.79,0.04,167.22,363.5,871.95,,,
2022-03-15 20:00:00,2022-03-15 21:00:00,39.51,81.33,,55.68,65.49,47.78,10.24,1.44,11.33,4.04,6.99,,,28.2,42.09,0.17,106.97,310.06,872.8,,,
2022-03-15 21:00:00,2022-03-15 22:00:00,48.07,80.98,,18.66,21.27,17.52,1.31,0.4,14.58,4.0,7.07,,,27.41,72.88,0.33,86.94,269.72,873.67,,,
2022-03-15 22:00:00,2022-03-15 23:00:00,45.18,81.24,,19.14,22.41,15.87,4.42,0.62,9.36,4.03,7.0,,,27.07,78.35,0.32,86.38,270.68,874.05,,,
2022-03-15 23:00:00,2022-03-16 00:00:00,39.45,82.78,,14.64,18.25,13.46,6.68,0.47,8.6,3.11,5.33,,,26.84,81.13,0.17,116.61,241.42,873.9,,,
2022-03-16 00:00:00,2022-03-16 01:00:00,40.48,85.22,,10.52,12.38,9.48,3.85,0.32,11.23,1.96,3.0,,,26.53,84.68,0.3,87.75,213.36,873.3,,,
2022-03-16 01:00:00,2022-03-16 02:00:00,40.28,85.84,,9.31,10.92,8.41,,0.3,13.81,1.98,2.98,,,26.25,87.99,0.26,101.74,199.31,872.75,,,
2022-03-16 02:00:00,2022-03-16 03:00:00,39.75,86.29,,8.36,9.7,7.76,,0.34,15.05,2.04,2.95,,,26.17,89.62,0.19,24.16,192.65,872.4,,,
2022-03-16 03:00:00,2022-03-16 04:00:00,36.59,86.16,,11.77,14.04,9.92,,0.39,13.34,2.02,2.98,,,26.25,87.56,0.14,60.0,197.4,872.08,,,
2022-03-16 04:00:00,2022-03-16 05:00:00,31.89,86.19,,8.86,10.07,7.73,,0.37,14.25,2.02,2.99,,,26.22,86.13,0.14,95.05,196.19,872.02,,,
2022-03-16 05:00:00,2022-03-16 06:00:00,31.19,85.83,,16.49,19.45,13.49,,0.47,14.05,1.98,2.94,,,26.13,84.82,0.15,91.09,192.14,872.27,,,
2022-03-16 06:00:00,2022-03-16 07:00:00,32.98,85.59,,24.53,29.58,20.01,0.23,0.76,11.08,1.94,2.98,,,25.95,86.83,0.15,104.81,182.08,872.75,,,
2022-03-16 07:00:00,2022-03-16 08:00:00,34.2,85.86,,29.12,35.9,24.8,,0.8,11.83,1.98,2.99,,,26.16,84.53,0.08,72.55,193.33,873.47,,,
2022-03-16 08:00:00,2022-03-16 09:00:00,35.91,85.76,,17.54,20.82,15.41,2.82,0.72,15.84,2.04,3.05,,,26.83,76.5,0.17,90.55,256.65,874.1,,,
2022-03-16 09:00:00,2022-03-16 10:00:00,35.92,79.11,,20.96,24.4,17.1,4.71,0.73,19.78,2.01,2.99,,,27.64,65.1,0.24,40.47,330.18,874.42,,,
2022-03-16 10:00:00,2022-03-16 11:00:00,35.48,76.1,,28.61,33.33,23.25,4.87,0.73,23.1,2.67,5.64,,,28.41,57.42,0.23,141.78,375.27,874.38,,,
2022-03-16 11:00:00,2022-03-16 12:00:00,37.41,78.4,,25.77,29.39,21.71,1.66,0.52,29.01,3.05,7.0,,,28.85,51.91,0.45,150.49,379.37,873.85,,,
2022-03-16 12:00:00,2022-03-16 13:00:00,40.76,82.05,,23.28,26.22,19.41,5.18,0.4,72.55,3.02,7.04,,,29.74,28.75,0.54,197.42,385.7,872.65,,,
2022-03-16 13:00:00,2022-03-16 14:00:00,39.77,84.02,,18.83,20.77,15.33,8.04,0.46,87.0,3.04,6.98,,,29.8,27.82,1.14,239.42,370.14,871.55,,,
2022-03-16 14:00:00,2022-03-16 15:00:00,37.52,79.34,,22.0,24.13,17.87,8.76,0.47,96.45,3.04,6.97,,,30.15,23.57,1.64,237.74,382.32,870.7,,,
2022-03-16 15:00:00,2022-03-16 16:00:00,38.74,80.72,,23.26,25.79,18.9,9.6,0.53,89.19,2.95,6.99,,,30.22,24.27,1.37,240.77,394.62,870.25,,,
2022-03-16 16:00:00,2022-03-16 17:00:00,39.2,84.39,,16.85,18.58,14.41,7.36,0.36,86.93,3.01,6.98,,,30.13,25.65,0.88,272.39,377.97,870.0,,,
2022-03-16 17:00:00,2022-03-16 18:00:00,38.16,82.74,,15.8,17.13,13.12,1.88,0.21,94.36,2.97,7.0,,,29.89,25.81,0.48,290.38,374.62,870.12,,,
2022-03-16 18:00:00,2022-03-16 19:00:00,35.37,82.85,,30.99,32.11,22.44,3.32,0.51,63.73,2.98,7.02,,,29.39,28.63,0.1,303.93,386.56,870.65,,,
2022-03-16 19:00:00,2022-03-16 20:00:00,35.26,83.09,,83.51,111.18,70.49,15.01,2.36,25.45,3.01,6.96,,,28.71,34.73,0.05,247.6,374.59,871.42,,,
2022-03-16 20:00:00,2022-03-16 21:00:00,37.83,82.97,,85.36,110.36,75.78,17.13,2.03,,3.0,7.04,,,28.32,37.25,0.03,193.46,319.9,872.15,,,
2022-03-16 21:00:00,2022-03-16 22:00:00,51.21,86.75,,82.64,111.35,77.17,17.05,2.0,9.66,2.97,6.95,,,27.81,44.07,0.23,212.13,287.9,872.75,,,
2022-03-16 22:00:00,2022-03-16 23:00:00,60.23,123.6,,14.66,16.01,16.62,5.5,0.38,18.2,2.92,6.92,,,27.41,72.42,0.25,27.0,274.59,873.05,,,
2022-03-16 23:00:00,2022-03-17 00:00:00,55.45,114.23,,14.2,16.36,12.3,9.77,0.37,10.48,2.01,3.01,,,27.14,80.75,0.16,79.8,278.3,873.07,,,
2022-03-17 00:00:00,2022-03-17 01:00:00,48.47,95.55,,8.33,9.37,7.66,8.43,0.29,10.18,1.66,2.73,,,26.89,82.99,0.57,17.71,229.65,872.5,,,
2022-03-17 01:00:00,2022-03-17 02:00:00,42.81,75.03,,7.5,8.59,6.89,0.18,0.27,13.29,1.0,2.0,,,26.66,85.29,0.29,12.47,214.86,871.85,,,
2022-03-17 02:00:00,2022-03-17 03:00:00,39.48,74.74,,7.05,8.15,6.65,,0.24,12.2,0.97,1.97,,,26.48,88.08,0.28,10.06,204.91,871.3,,,
2022-03-17 03:00:00,2022-03-17 04:00:00,38.66,75.04,,9.02,10.61,8.04,,0.26,14.41,1.0,1.99,,,26.29,91.33,0.32,143.99,197.33,871.02,,,
2022-03-17 04:00:00,2022-03-17 05:00:00,34.77,75.01,,9.7,11.55,8.38,0.24,0.38,11.17,1.0,1.99,,,26.19,92.31,0.36,91.13,200.81,871.15,,,
2022-03-17 05:00:00,2022-03-17 06:00:00,31.77,74.89,,16.96,20.87,14.04,0.22,0.48,9.33,0.99,1.99,,,26.03,92.57,0.24,105.6,190.7,871.45,,,
2022-03-17 06:00:00,2022-03-17 07:00:00,30.43,74.97,,21.64,27.38,18.56,0.04,0.72,7.76,1.0,1.99,,,25.94,92.66,0.24,104.47,190.73,872.13,,,
2022-03-17 07:00:00,2022-03-17 08:00:00,30.68,75.05,,21.82,27.14,19.16,,0.85,8.35,1.0,1.98,,,26.19,90.09,0.2,95.13,210.12,872.88,,,
2022-03-17 08:00:00,2022-03-17 09:00:00,32.43,75.06,,23.06,30.76,20.84,,0.76,10.92,1.01,2.01,,,26.75,82.9,0.25,85.52,264.46,873.43,,,
2022-03-17 09:00:00,2022-03-17 10:00:00,34.99,72.04,,23.82,29.69,21.33,0.74,0.89,15.14,1.0,2.04,,,27.9,68.54,0.26,120.92,347.26,873.88,,,
2022-03-17 10:00:00,2022-03-17 11:00:00,33.23,68.24,,17.96,20.19,14.82,2.77,0.48,29.9,2.0,4.59,,,28.77,53.46,0.31,100.88,382.08,873.75,,,
2022-03-17 11:00:00,2022-03-17 12:00:00,30.59,64.91,,12.4,13.66,10.68,2.57,0.36,46.62,2.99,7.0,,,29.31,41.79,0.84,143.38,389.94,872.98,,,
2022-03-17 12:00:00,2022-03-17 13:00:00,32.52,65.09,,19.12,21.38,15.6,0.46,0.23,61.58,3.01,6.97,,,29.71,30.56,1.41,251.38,372.92,871.98,,,
2022-03-17 13:00:00,2022-03-17 14:00:00,37.94,65.27,,20.68,22.55,16.8,0.25,0.23,89.97,3.03,7.04,,,30.21,21.18,2.08,246.06,374.93,871.1,,,
2022-03-17 14:00:00,2022-03-17 15:00:00,35.14,64.99,,21.07,23.91,17.49,5.38,0.45,95.73,3.0,7.04,,,30.31,20.58,1.58,249.6,394.38,870.4,,,
2022-03-17 15:00:00,2022-03-17 16:00:00,29.88,64.47,,23.38,26.33,18.73,2.84,0.46,90.35,3.02,6.91,,,30.39,23.12,1.3,261.61,406.13,870.1,,,
2022-03-17 16:00:00,2022-03-17 17:00:00,,65.05,,,,17.5,,,,,,,,,,,264.97,,870.27,,,
2022-03-17 17:00:00,2022-03-17 18:00:00,20.36,46.57,,19.28,20.35,16.3,,0.79,79.56,2.96,7.01,,,30.08,22.03,0.43,276.55,407.49,870.07,,,
2022-03-17 18:00:00,2022-03-17 19:00:00,22.01,45.21,,56.11,62.4,43.14,1.8,1.11,24.81,3.02,6.97,,,29.56,25.19,0.06,257.62,378.42,870.58,,,
2022-03-17 19:00:00,2022-03-17 20:00:00,28.52,45.06,,116.62,173.15,109.95,7.54,4.08,0.42,3.01,6.99,,,28.71,32.93,0.02,265.06,342.32,871.33,,,
2022-03-17 20:00:00,2022-03-17 21:00:00,43.66,63.67,,116.09,180.16,124.27,9.31,4.34,3.97,3.01,6.98,,,28.23,38.26,0.2,206.19,311.83,872.12,,,
2022-03-17 21:00:00,2022-03-17 22:00:00,58.69,66.88,,17.73,19.74,26.2,1.53,0.32,19.48,2.98,7.01,,,27.72,69.36,0.37,70.22,281.6,873.05,,,
2022-03-17 22:00:00,2022-03-17 23:00:00,56.16,78.9,,13.45,15.02,13.15,3.46,0.35,15.9,2.72,6.25,,,27.39,75.61,0.19,68.58,280.58,873.2,,,
