From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),SO2 (ug/m3),CO (mg/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),AT (degree C),RF (mm)
2022-12-17 00:00:00,2022-12-17 01:00:00,10.95,49.83,5.83,11.53,20.37,8.85,1.95,62.61,0.1,5.1,19.48,737.88,33.14,0.0
2022-12-17 01:00:00,2022-12-17 02:00:00,8.69,38.89,6.59,10.8,20.39,8.56,1.0,64.45,0.1,19.15,18.84,739.15,32.98,0.0
2022-12-17 02:00:00,2022-12-17 03:00:00,7.84,41.14,5.55,11.91,20.46,10.71,0.77,65.63,0.1,187.79,18.84,738.2,32.78,0.0
2022-12-17 03:00:00,2022-12-17 04:00:00,7.55,22.34,6.45,10.78,20.22,11.18,1.17,71.12,0.1,357.32,19.27,738.52,33.0,0.0
2022-12-17 04:00:00,2022-12-17 05:00:00,7.03,26.16,6.94,10.53,20.48,13.29,1.17,73.21,0.1,357.36,19.42,738.97,33.13,0.0
2022-12-17 05:00:00,2022-12-17 06:00:00,6.81,13.89,7.29,10.44,20.73,13.1,0.2,73.06,0.13,269.12,18.17,738.17,33.19,0.0
2022-12-17 06:00:00,2022-12-17 07:00:00,7.25,15.06,7.32,9.7,20.02,11.37,0.97,72.53,0.15,22.07,19.32,738.17,32.98,0.0
2022-12-17 07:00:00,2022-12-17 08:00:00,7.0,48.2,7.15,9.68,19.84,10.56,2.67,66.47,0.14,19.63,94.03,743.77,33.33,0.0
2022-12-17 08:00:00,2022-12-17 09:00:00,11.47,66.87,6.88,10.58,20.46,9.54,2.9,56.01,0.13,13.99,238.45,755.9,33.99,0.0
2022-12-17 09:00:00,2022-12-17 10:00:00,17.27,57.16,5.59,11.19,19.78,9.43,2.8,45.4,0.13,27.48,349.77,764.42,33.95,0.0
2022-12-17 10:00:00,2022-12-17 11:00:00,16.49,93.48,6.54,10.9,20.44,10.17,1.15,34.36,0.11,31.15,424.08,770.55,33.99,0.0
2022-12-17 11:00:00,2022-12-17 12:00:00,29.26,71.19,6.49,10.82,20.31,10.21,0.35,30.68,0.1,112.67,467.16,773.05,34.29,0.0
2022-12-17 12:00:00,2022-12-17 13:00:00,20.03,57.18,5.92,13.85,21.78,7.27,1.5,23.22,0.06,185.56,478.38,775.12,34.19,0.0
2022-12-17 13:00:00,2022-12-17 14:00:00,15.54,30.11,6.31,11.44,20.75,6.41,1.4,18.88,0.04,237.37,447.52,772.98,34.18,0.0
2022-12-17 14:00:00,2022-12-17 15:00:00,14.13,34.87,6.63,10.26,19.8,9.03,0.48,18.79,0.05,347.03,369.48,766.33,34.08,0.0
2022-12-17 15:00:00,2022-12-17 16:00:00,16.14,45.19,7.25,9.96,20.21,8.41,0.38,19.69,0.08,177.84,111.4,743.95,34.01,0.0
2022-12-17 16:00:00,2022-12-17 17:00:00,14.1,23.91,5.79,11.56,20.36,10.04,1.2,21.67,0.1,111.58,50.38,739.58,33.83,0.0
2022-12-17 17:00:00,2022-12-17 18:00:00,13.08,22.42,7.22,10.72,20.94,9.26,1.35,30.42,0.1,44.85,22.94,737.62,33.7,0.0
2022-12-17 18:00:00,2022-12-17 19:00:00,14.95,45.51,8.07,9.72,20.79,9.76,0.25,34.87,0.14,45.42,17.99,737.45,35.01,0.0
2022-12-17 19:00:00,2022-12-17 20:00:00,19.82,48.68,7.51,10.13,20.63,9.86,2.1,39.52,0.15,47.86,17.46,735.93,34.17,0.0
2022-12-17 20:00:00,2022-12-17 21:00:00,15.54,67.64,33.05,14.57,27.94,8.61,2.0,44.12,0.13,48.62,18.61,738.23,31.41,0.0
2022-12-17 21:00:00,2022-12-17 22:00:00,18.74,113.54,38.27,16.09,31.3,6.67,2.92,50.29,0.07,26.34,19.67,738.7,30.93,0.0
2022-12-17 22:00:00,2022-12-17 23:00:00,15.76,90.24,6.56,11.45,21.01,11.12,1.57,55.17,0.1,247.12,18.5,737.67,31.98,0.0
2022-12-17 23:00:00,2022-12-18 00:00:00,17.34,82.44,6.6,10.61,20.21,11.04,0.97,53.79,0.1,116.69,18.31,736.7,32.05,0.0
2022-12-18 00:00:00,2022-12-18 01:00:00,16.21,70.68,6.63,11.38,21.0,10.9,1.82,52.44,0.1,263.0,18.81,737.65,31.29,0.0
2022-12-18 01:00:00,2022-12-18 02:00:00,13.71,49.86,5.76,16.09,23.07,10.38,2.88,56.07,0.08,85.25,19.27,738.8,30.71,0.0
2022-12-18 02:00:00,2022-12-18 03:00:00,15.01,50.01,17.99,16.67,29.52,10.63,2.3,60.79,0.08,2.69,19.21,736.57,31.16,0.0
2022-12-18 03:00:00,2022-12-18 04:00:00,13.33,39.06,7.31,10.12,20.42,10.93,1.43,63.07,0.11,15.1,18.0,736.8,31.73,0.0
2022-12-18 04:00:00,2022-12-18 05:00:00,13.13,22.63,7.0,10.9,20.9,9.92,1.12,63.4,0.11,5.96,18.29,738.15,31.35,0.0
2022-12-18 05:00:00,2022-12-18 06:00:00,12.97,13.77,6.22,12.94,21.23,8.86,2.22,63.83,0.09,92.5,19.09,738.75,30.67,0.0
2022-12-18 06:00:00,2022-12-18 07:00:00,15.96,26.72,7.78,10.72,20.67,9.69,2.47,61.74,0.08,92.02,20.99,737.23,30.75,0.0
2022-12-18 07:00:00,2022-12-18 08:00:00,14.52,36.05,17.61,10.88,25.69,9.89,1.88,54.06,0.1,12.99,89.66,744.62,30.52,0.0
2022-12-18 08:00:00,2022-12-18 09:00:00,13.47,47.27,6.69,13.68,22.45,8.55,1.95,46.48,0.1,20.86,220.15,753.62,31.0,0.0
2022-12-18 09:00:00,2022-12-18 10:00:00,14.19,54.21,5.72,18.09,22.63,8.16,2.55,40.69,0.09,27.33,334.74,763.4,31.78,0.0
2022-12-18 10:00:00,2022-12-18 11:00:00,18.67,64.53,6.66,13.84,20.48,11.7,2.78,31.64,0.07,21.31,397.77,768.75,32.14,0.0
2022-12-18 11:00:00,2022-12-18 12:00:00,21.44,57.32,20.73,14.46,29.33,11.28,1.68,25.03,0.08,51.92,442.18,771.85,33.34,0.0
2022-12-18 12:00:00,2022-12-18 13:00:00,17.22,38.56,7.59,10.79,21.38,11.44,0.8,19.67,0.07,144.69,472.62,774.3,34.29,0.0
2022-12-18 13:00:00,2022-12-18 14:00:00,15.96,46.97,5.68,12.04,20.6,10.79,1.02,17.98,0.08,31.41,453.9,772.38,32.78,0.0
2022-12-18 14:00:00,2022-12-18 15:00:00,13.67,40.7,16.91,14.54,24.59,10.41,1.93,15.25,0.06,108.23,371.48,765.05,32.22,0.0
2022-12-18 15:00:00,2022-12-18 16:00:00,12.76,46.15,6.61,10.62,20.23,10.78,1.0,16.96,0.08,252.01,118.14,745.1,33.33,0.0
2022-12-18 16:00:00,2022-12-18 17:00:00,15.92,31.59,6.76,10.79,20.55,10.86,0.28,18.86,0.1,254.74,52.33,737.92,33.18,0.0
2022-12-18 17:00:00,2022-12-18 18:00:00,14.59,39.92,6.22,13.53,21.9,10.61,0.53,28.78,0.11,7.18,24.3,738.22,32.23,0.0
2022-12-18 18:00:00,2022-12-18 19:00:00,14.47,34.47,5.86,11.74,20.49,11.21,1.88,36.74,0.08,9.16,19.62,737.38,31.36,0.0
2022-12-18 19:00:00,2022-12-18 20:00:00,12.99,44.78,6.6,11.4,20.73,11.6,1.43,41.49,0.09,9.58,19.32,738.42,31.91,0.0
2022-12-18 20:00:00,2022-12-18 21:00:00,13.2,53.16,7.33,10.53,20.85,9.75,0.33,43.07,0.11,12.12,18.68,737.35,32.51,0.0
2022-12-18 21:00:00,2022-12-18 22:00:00,18.49,35.31,5.94,11.32,20.26,9.43,0.35,46.38,0.14,6.04,18.64,738.23,32.04,0.0
2022-12-18 22:00:00,2022-12-18 23:00:00,24.33,47.14,18.53,19.31,31.09,8.81,1.98,51.48,0.12,0.05,19.7,737.65,30.95,0.0
2022-12-18 23:00:00,2022-12-19 00:00:00,20.07,28.44,18.77,14.45,26.34,8.55,1.97,59.63,0.08,0.05,19.73,739.27,31.08,0.0
2022-12-19 00:00:00,2022-12-19 01:00:00,18.81,28.95,19.41,10.55,25.62,11.02,1.02,65.38,0.16,0.05,18.48,737.8,32.24,0.0
2022-12-19 01:00:00,2022-12-19 02:00:00,15.67,27.5,6.54,11.18,20.71,11.03,0.9,63.08,0.17,0.05,18.3,738.13,32.19,0.0
2022-12-19 02:00:00,2022-12-19 03:00:00,13.44,21.87,6.06,10.66,19.72,9.37,1.57,61.72,0.11,268.64,19.11,737.67,30.81,0.0
2022-12-19 03:00:00,2022-12-19 04:00:00,13.02,18.19,6.7,10.8,20.26,9.02,2.15,62.02,0.08,97.01,19.58,736.77,30.93,0.0
2022-12-19 04:00:00,2022-12-19 05:00:00,15.35,27.48,7.24,10.4,20.65,8.73,0.9,65.44,0.1,7.49,19.52,738.25,31.23,0.0
2022-12-19 05:00:00,2022-12-19 06:00:00,14.1,14.59,6.56,15.76,20.4,8.67,0.95,66.16,0.1,11.21,18.82,737.08,31.1,0.0
2022-12-19 06:00:00,2022-12-19 07:00:00,13.41,15.53,19.93,10.47,25.15,10.93,1.48,65.28,0.1,16.19,20.09,738.15,31.47,0.0
2022-12-19 07:00:00,2022-12-19 08:00:00,14.4,19.64,6.76,10.41,20.17,11.08,1.72,60.14,0.11,8.23,83.2,744.38,31.74,0.0
2022-12-19 08:00:00,2022-12-19 09:00:00,15.1,33.11,6.45,13.29,21.77,9.97,2.02,49.21,0.1,32.92,218.4,753.62,31.84,0.0
2022-12-19 09:00:00,2022-12-19 10:00:00,18.47,40.82,7.24,13.32,22.25,9.42,1.73,37.85,0.09,37.89,327.4,763.12,32.43,0.0
2022-12-19 10:00:00,2022-12-19 11:00:00,16.34,40.85,27.19,23.63,33.53,8.84,1.27,28.71,0.08,48.11,400.87,769.2,33.33,0.0
2022-12-19 11:00:00,2022-12-19 12:00:00,35.66,104.14,7.53,10.61,21.14,9.24,1.15,21.98,0.05,61.3,445.9,771.65,34.02,0.0
2022-12-19 12:00:00,2022-12-19 13:00:00,40.86,89.48,7.26,10.17,20.44,9.71,0.58,18.29,0.06,56.19,459.13,772.6,34.41,0.0
2022-12-19 13:00:00,2022-12-19 14:00:00,26.53,74.77,18.87,26.74,26.64,9.77,0.0,15.28,0.07,30.65,438.75,770.38,34.52,0.0
2022-12-19 14:00:00,2022-12-19 15:00:00,21.23,64.37,43.95,21.95,39.02,10.38,0.0,9.69,0.12,191.5,388.67,767.05,34.47,0.0
2022-12-19 15:00:00,2022-12-19 16:00:00,16.21,38.53,28.91,12.91,29.16,11.08,0.0,11.56,0.24,248.52,117.78,745.0,35.66,0.0
2022-12-19 16:00:00,2022-12-19 17:00:00,14.2,21.74,21.39,10.16,26.46,10.26,0.45,16.56,0.26,329.83,50.18,739.58,35.93,0.0
2022-12-19 17:00:00,2022-12-19 18:00:00,24.6,53.48,12.43,19.02,30.18,11.07,0.88,24.0,0.24,337.19,21.79,738.27,35.42,0.0
2022-12-19 18:00:00,2022-12-19 19:00:00,58.35,271.09,34.33,22.62,35.59,7.32,0.62,31.23,0.24,72.97,16.66,737.23,33.77,0.0
2022-12-19 19:00:00,2022-12-19 20:00:00,69.89,352.62,6.63,11.07,19.79,8.22,0.08,37.45,0.24,81.56,17.02,737.42,34.95,0.0
2022-12-19 20:00:00,2022-12-19 21:00:00,75.17,441.25,5.69,11.77,20.46,7.66,0.62,47.9,0.25,81.38,16.7,737.02,35.22,0.0
2022-12-19 21:00:00,2022-12-19 22:00:00,53.65,292.06,6.13,11.24,20.37,7.66,1.1,57.07,0.25,79.04,16.7,736.42,34.68,0.0
2022-12-19 22:00:00,2022-12-19 23:00:00,81.67,371.42,6.05,11.22,20.27,9.9,2.65,59.49,0.25,205.03,16.31,738.28,34.69,0.0
2022-12-19 23:00:00,2022-12-20 00:00:00,73.78,323.48,49.12,26.66,46.15,9.3,2.03,66.25,0.25,4.63,16.84,737.53,33.97,0.0
2022-12-20 00:00:00,2022-12-20 01:00:00,40.6,177.77,23.06,20.02,23.99,10.39,1.9,70.19,0.25,337.8,16.48,737.12,34.52,0.0
2022-12-20 01:00:00,2022-12-20 02:00:00,21.12,91.99,12.42,16.59,21.07,11.02,1.53,70.06,0.25,334.97,16.56,737.9,34.02,0.0
2022-12-20 02:00:00,2022-12-20 03:00:00,10.99,69.42,7.85,14.85,23.52,7.34,0.2,69.33,0.25,323.33,16.49,736.45,33.56,0.0
2022-12-20 03:00:00,2022-12-20 04:00:00,6.74,46.2,16.75,17.73,27.23,6.6,0.0,70.04,0.25,328.03,16.55,735.85,33.51,0.0
2022-12-20 04:00:00,2022-12-20 05:00:00,3.89,24.78,32.28,20.42,31.66,8.05,0.0,70.47,0.25,99.26,16.53,738.07,33.68,0.0
2022-12-20 05:00:00,2022-12-20 06:00:00,10.43,25.87,15.31,23.92,28.8,7.83,0.0,69.93,0.25,15.56,16.43,738.23,33.18,0.0
2022-12-20 06:00:00,2022-12-20 07:00:00,12.52,42.33,26.56,10.33,29.4,7.3,0.0,71.8,0.25,12.32,17.77,737.48,32.47,0.0
2022-12-20 07:00:00,2022-12-20 08:00:00,15.4,72.72,13.49,17.2,24.97,7.2,0.0,70.0,0.24,13.08,79.87,744.35,32.43,0.0
2022-12-20 08:00:00,2022-12-20 09:00:00,19.02,75.93,41.11,26.82,40.22,7.79,0.15,61.19,0.2,33.65,212.24,755.05,33.17,0.0
2022-12-20 09:00:00,2022-12-20 10:00:00,26.11,90.78,20.88,15.82,26.01,7.96,0.47,43.05,0.21,35.73,320.93,762.98,33.85,0.0
2022-12-20 10:00:00,2022-12-20 11:00:00,29.19,77.37,4.88,16.22,21.97,7.56,0.43,34.98,0.16,41.09,388.48,767.62,34.54,0.0
2022-12-20 11:00:00,2022-12-20 12:00:00,23.1,76.67,37.15,26.12,37.88,7.29,0.33,26.44,0.09,82.45,434.31,771.35,34.2,0.0
2022-12-20 12:00:00,2022-12-20 13:00:00,31.96,86.15,40.76,33.36,45.16,7.29,0.88,21.7,0.06,143.98,444.27,772.73,34.37,0.0
2022-12-20 13:00:00,2022-12-20 14:00:00,34.32,66.78,17.34,13.97,23.47,8.12,0.07,17.89,0.1,117.38,417.67,770.25,35.64,0.0
2022-12-20 14:00:00,2022-12-20 15:00:00,34.84,80.36,23.62,13.79,24.31,6.69,0.1,17.46,0.16,105.42,354.47,764.98,35.08,0.0
2022-12-20 15:00:00,2022-12-20 16:00:00,33.6,74.77,6.82,10.75,20.57,7.51,0.0,19.69,0.23,265.08,115.86,744.47,36.64,0.0
2022-12-20 16:00:00,2022-12-20 17:00:00,41.53,73.23,6.86,10.58,20.45,5.72,0.75,24.76,0.22,102.63,50.91,738.67,36.85,0.0
2022-12-20 17:00:00,2022-12-20 18:00:00,51.32,81.42,6.83,10.88,20.71,5.36,1.45,33.69,0.27,6.4,21.82,736.8,36.46,0.0
2022-12-20 18:00:00,2022-12-20 19:00:00,53.65,122.07,6.62,10.76,20.3,8.0,1.18,38.35,0.28,6.16,16.57,737.7,36.05,0.0
2022-12-20 19:00:00,2022-12-20 20:00:00,66.0,137.0,6.65,10.78,20.43,8.27,1.2,35.84,0.29,5.31,16.43,736.33,35.79,0.0
2022-12-20 20:00:00,2022-12-20 21:00:00,69.22,147.93,6.72,10.76,20.48,8.31,1.38,40.3,0.29,5.31,16.32,736.45,35.67,0.0
2022-12-20 21:00:00,2022-12-20 22:00:00,86.5,183.4,31.04,22.47,31.32,8.21,2.25,44.58,0.29,5.31,15.99,736.72,34.85,0.0
2022-12-20 22:00:00,2022-12-20 23:00:00,86.12,180.19,70.55,41.48,58.63,5.86,1.43,51.12,0.24,35.8,16.55,737.83,32.32,0.0
2022-12-20 23:00:00,2022-12-21 00:00:00,82.39,148.08,97.7,61.36,54.78,4.2,0.97,52.25,0.2,13.48,17.56,738.73,30.79,0.0
2022-12-21 00:00:00,2022-12-21 01:00:00,62.67,124.8,108.17,59.78,73.49,8.07,1.73,57.88,0.17,184.12,17.75,737.82,30.73,0.0
2022-12-21 01:00:00,2022-12-21 02:00:00,42.97,90.12,46.04,24.84,40.05,8.04,0.57,58.12,0.22,357.85,17.46,738.22,33.09,0.0
2022-12-21 02:00:00,2022-12-21 03:00:00,30.43,49.73,17.62,40.76,31.04,8.43,0.0,59.58,0.25,269.63,16.5,738.18,33.4,0.0
2022-12-21 03:00:00,2022-12-21 04:00:00,19.04,41.5,86.88,55.32,61.47,7.0,0.5,56.71,0.21,95.73,17.52,738.45,30.75,0.0
2022-12-21 04:00:00,2022-12-21 05:00:00,22.9,49.28,84.31,37.81,53.55,8.16,1.08,59.29,0.19,27.25,17.93,738.13,30.21,0.0
2022-12-21 05:00:00,2022-12-21 06:00:00,21.93,40.77,78.66,26.7,48.23,8.09,0.85,60.93,0.2,17.29,17.71,737.3,31.36,0.0
2022-12-21 06:00:00,2022-12-21 07:00:00,25.27,38.08,39.98,23.77,41.36,8.06,0.17,62.64,0.22,6.52,18.45,737.77,32.18,0.0
2022-12-21 07:00:00,2022-12-21 08:00:00,32.56,63.52,10.86,15.88,21.78,7.92,0.38,60.35,0.21,8.21,76.16,742.33,31.88,0.0
2022-12-21 08:00:00,2022-12-21 09:00:00,59.93,118.92,4.8,13.92,17.7,7.99,0.23,44.42,0.21,20.52,207.09,754.25,32.08,0.0
2022-12-21 09:00:00,2022-12-21 10:00:00,64.19,141.5,26.36,24.25,31.88,8.28,0.6,36.62,0.15,35.97,313.11,761.33,32.76,0.0
2022-12-21 10:00:00,2022-12-21 11:00:00,56.8,117.87,22.06,17.34,23.4,8.12,0.7,26.04,0.16,29.74,395.55,767.55,33.62,0.0
2022-12-21 11:00:00,2022-12-21 12:00:00,43.31,99.82,15.38,14.58,22.26,8.6,0.35,22.38,0.18,184.26,432.47,771.15,34.5,0.0
2022-12-21 12:00:00,2022-12-21 13:00:00,44.02,97.5,19.88,11.33,25.02,7.32,1.32,19.63,0.2,9.08,446.23,771.9,35.21,0.0
2022-12-21 13:00:00,2022-12-21 14:00:00,32.41,73.55,69.66,37.33,54.8,6.54,1.35,16.63,0.19,100.47,414.81,769.65,33.14,0.0
2022-12-21 14:00:00,2022-12-21 15:00:00,41.89,92.49,92.55,35.81,56.83,6.51,2.0,14.21,0.15,16.12,348.66,764.3,31.53,0.0
2022-12-21 15:00:00,2022-12-21 16:00:00,25.72,95.86,16.07,26.79,26.07,6.18,1.85,14.21,0.19,260.83,119.86,744.88,33.43,0.0
2022-12-21 16:00:00,2022-12-21 17:00:00,25.07,73.75,6.25,13.05,21.48,8.65,0.8,20.18,0.23,265.94,49.51,739.62,35.69,0.0
2022-12-21 17:00:00,2022-12-21 18:00:00,16.28,71.43,101.09,37.11,71.75,8.5,0.57,29.95,0.26,100.17,21.88,737.4,33.35,0.0
2022-12-21 18:00:00,2022-12-21 19:00:00,11.76,86.2,45.99,19.96,38.49,8.43,1.55,34.17,0.2,40.27,18.02,738.17,32.14,0.0
2022-12-21 19:00:00,2022-12-21 20:00:00,13.99,98.03,5.41,12.19,20.6,10.16,1.08,36.12,0.25,40.27,16.64,737.48,34.25,0.0
2022-12-21 20:00:00,2022-12-21 21:00:00,10.97,93.58,6.81,11.1,20.83,7.15,0.85,41.51,0.26,35.34,16.42,738.15,34.99,0.0
2022-12-21 21:00:00,2022-12-21 22:00:00,12.01,77.97,5.36,12.98,21.32,7.79,1.15,48.74,0.27,26.16,16.13,736.42,34.9,0.0
2022-12-21 22:00:00,2022-12-21 23:00:00,30.86,108.05,5.82,11.2,20.02,8.67,2.08,54.12,0.28,25.14,16.37,736.12,34.41,0.0
2022-12-21 23:00:00,2022-12-22 00:00:00,42.64,94.77,6.02,11.61,20.64,8.84,2.5,52.11,0.27,20.39,15.94,737.1,34.2,0.0
2022-12-22 00:00:00,2022-12-22 01:00:00,51.31,97.03,6.43,11.4,20.82,8.63,1.23,49.97,0.26,357.44,16.37,738.28,34.59,0.0
2022-12-22 01:00:00,2022-12-22 02:00:00,35.73,66.5,5.62,12.29,20.91,8.83,0.62,52.48,0.26,357.52,16.52,737.45,34.41,0.0
2022-12-22 02:00:00,2022-12-22 03:00:00,35.58,67.12,6.08,11.22,20.3,7.05,0.05,56.37,0.27,357.41,16.52,736.4,33.7,0.0
2022-12-22 03:00:00,2022-12-22 04:00:00,23.06,36.56,5.49,11.54,20.04,6.25,0.08,58.12,0.27,357.4,16.4,736.88,33.29,0.0
2022-12-22 04:00:00,2022-12-22 05:00:00,24.25,34.45,6.04,11.59,20.63,9.75,0.15,60.52,0.26,357.88,16.51,737.62,33.44,0.0
2022-12-22 05:00:00,2022-12-22 06:00:00,24.51,42.71,6.07,13.91,21.96,10.41,0.2,64.93,0.26,3.43,16.82,737.95,33.36,0.0
2022-12-22 06:00:00,2022-12-22 07:00:00,20.85,36.82,5.77,10.78,19.47,7.71,0.62,68.28,0.25,93.85,18.56,736.7,32.75,0.0
2022-12-22 07:00:00,2022-12-22 08:00:00,42.71,82.08,6.58,10.79,20.37,7.32,1.45,60.05,0.25,10.92,107.4,744.23,32.31,0.0
2022-12-22 08:00:00,2022-12-22 09:00:00,43.91,96.21,6.57,11.11,20.66,8.02,1.73,43.19,0.19,28.63,221.43,754.88,33.21,0.0
2022-12-22 09:00:00,2022-12-22 10:00:00,47.98,93.32,6.63,10.9,20.53,8.91,1.6,28.05,0.17,26.98,331.22,763.77,33.95,0.0
2022-12-22 10:00:00,2022-12-22 11:00:00,38.81,80.49,6.72,10.94,20.66,7.08,1.15,16.09,0.18,26.28,394.95,767.9,34.57,0.0
2022-12-22 11:00:00,2022-12-22 12:00:00,34.25,69.29,6.95,11.14,21.09,6.73,0.35,11.1,0.08,55.8,440.48,771.73,35.19,0.0
2022-12-22 12:00:00,2022-12-22 13:00:00,27.48,41.25,7.01,11.06,21.07,8.1,1.5,11.33,0.12,35.64,412.79,768.85,35.69,0.0
2022-12-22 13:00:00,2022-12-22 14:00:00,17.42,32.24,6.55,11.0,20.54,8.56,1.3,13.45,0.16,200.51,385.43,767.1,36.4,0.0
2022-12-22 14:00:00,2022-12-22 15:00:00,18.04,29.76,5.84,11.62,20.46,7.56,1.03,15.16,0.18,191.45,310.56,759.67,37.01,0.0
2022-12-22 15:00:00,2022-12-22 16:00:00,24.64,46.07,7.7,9.39,20.09,7.39,1.9,17.04,0.24,174.84,126.75,745.67,37.3,0.0
2022-12-22 16:00:00,2022-12-22 17:00:00,23.09,44.62,7.37,9.67,19.97,7.38,3.42,19.74,0.26,98.81,67.42,739.67,37.33,0.0
2022-12-22 17:00:00,2022-12-22 18:00:00,36.95,45.07,15.36,27.74,30.38,4.93,2.77,26.21,0.26,125.6,25.06,738.7,34.22,0.0
2022-12-22 18:00:00,2022-12-22 19:00:00,39.27,101.54,43.44,26.64,38.37,8.31,1.73,32.89,0.21,5.7,17.39,737.85,33.41,0.0
2022-12-22 19:00:00,2022-12-22 20:00:00,39.01,141.29,6.06,10.99,20.05,10.44,1.25,37.28,0.24,3.54,16.75,736.88,34.95,0.0
2022-12-22 20:00:00,2022-12-22 21:00:00,41.08,191.56,6.8,10.72,20.52,9.69,1.68,41.41,0.26,3.44,16.54,737.05,35.52,0.0
2022-12-22 21:00:00,2022-12-22 22:00:00,43.68,202.2,19.39,13.33,26.07,8.92,2.83,48.98,0.27,1.78,16.52,737.22,35.31,0.0
2022-12-22 22:00:00,2022-12-22 23:00:00,33.35,207.39,59.02,40.95,50.9,6.04,2.05,54.84,0.27,0.1,16.84,738.52,33.01,0.0
2022-12-22 23:00:00,2022-12-23 00:00:00,40.17,168.21,17.9,11.98,24.51,5.96,1.77,57.8,0.29,0.05,16.86,737.6,33.56,0.0
2022-12-23 00:00:00,2022-12-23 01:00:00,32.19,145.77,6.57,11.35,20.93,8.07,1.93,59.95,0.31,0.05,16.59,735.67,34.35,0.0
2022-12-23 01:00:00,2022-12-23 02:00:00,21.48,100.29,7.09,10.04,20.13,8.35,2.37,63.34,0.32,0.05,16.58,738.53,34.39,0.0
2022-12-23 02:00:00,2022-12-23 03:00:00,17.48,76.15,14.5,19.22,22.48,8.91,1.55,65.41,0.27,0.08,16.51,737.4,34.69,0.0
2022-12-23 03:00:00,2022-12-23 04:00:00,22.16,60.84,5.78,11.85,20.62,8.41,0.97,69.36,0.31,0.05,16.68,738.65,34.2,0.0
2022-12-23 04:00:00,2022-12-23 05:00:00,15.43,61.64,6.7,12.12,21.74,6.7,1.23,68.72,0.32,0.05,16.66,736.28,33.45,0.0
2022-12-23 05:00:00,2022-12-23 06:00:00,11.77,42.75,15.76,12.06,23.49,6.2,1.15,70.78,0.31,0.05,16.94,738.4,33.27,0.0
2022-12-23 06:00:00,2022-12-23 07:00:00,16.35,53.21,32.51,11.82,32.6,6.04,1.23,72.05,0.31,0.05,18.11,738.25,33.62,0.0
2022-12-23 07:00:00,2022-12-23 08:00:00,17.52,97.8,6.96,10.92,20.88,6.6,2.25,68.82,0.24,7.92,72.03,741.6,33.33,0.0
2022-12-23 08:00:00,2022-12-23 09:00:00,39.89,199.65,6.82,10.75,20.57,6.62,2.27,56.31,0.21,27.27,200.76,751.75,32.89,0.0
2022-12-23 09:00:00,2022-12-23 10:00:00,34.23,190.02,6.89,10.59,20.49,6.65,1.95,43.05,0.2,57.66,302.31,761.25,33.86,0.0
2022-12-23 10:00:00,2022-12-23 11:00:00,36.58,157.14,6.28,10.72,19.99,8.33,1.77,34.26,0.13,100.73,363.67,765.93,34.72,0.0
2022-12-23 11:00:00,2022-12-23 12:00:00,,,,,,,,,,,,,,
2022-12-23 12:00:00,2022-12-23 13:00:00,9.0,,5.14,12.76,20.9,2.62,0.3,21.44,0.14,147.77,492.67,775.5,35.45,0.0
2022-12-23 13:00:00,2022-12-23 14:00:00,19.16,150.95,6.85,11.67,21.52,,0.3,20.64,0.19,123.96,446.92,772.72,36.18,0.0
2022-12-23 14:00:00,2022-12-23 15:00:00,17.85,136.12,5.72,11.53,20.25,3.67,0.3,20.4,0.17,74.41,352.99,764.8,36.76,0.0
2022-12-23 15:00:00,2022-12-23 16:00:00,13.05,124.38,5.17,12.0,20.17,3.76,1.45,21.39,0.18,75.85,126.3,745.78,34.96,0.0
2022-12-23 16:00:00,2022-12-23 17:00:00,10.53,116.89,5.15,12.85,21.0,12.53,1.7,25.77,0.23,190.31,56.97,739.85,35.26,0.0
2022-12-23 17:00:00,2022-12-23 18:00:00,12.63,125.59,3.04,13.05,19.09,13.11,1.45,34.54,0.25,195.79,23.52,737.62,36.47,0.0
2022-12-23 18:00:00,2022-12-23 19:00:00,17.06,155.84,3.72,12.8,19.53,12.97,3.12,41.25,0.26,195.71,16.6,737.55,35.81,0.0
2022-12-23 19:00:00,2022-12-23 20:00:00,20.2,186.44,4.7,12.28,19.98,11.1,3.65,47.05,0.22,196.05,17.7,738.9,33.3,0.0
2022-12-23 20:00:00,2022-12-23 21:00:00,24.1,189.63,5.34,11.77,20.11,14.24,4.33,56.52,0.21,196.16,17.77,737.72,33.63,0.0
2022-12-23 21:00:00,2022-12-23 22:00:00,29.23,188.03,7.43,9.3,19.74,16.18,3.33,55.46,0.25,196.41,16.44,736.55,34.86,0.0
2022-12-23 22:00:00,2022-12-23 23:00:00,28.37,179.63,7.13,10.0,20.13,13.27,3.88,60.41,0.25,196.4,16.49,736.85,35.13,0.0
2022-12-23 23:00:00,2022-12-24 00:00:00,23.84,148.65,4.18,12.7,19.88,13.11,5.73,64.7,0.26,196.4,16.43,736.37,35.68,0.0
2022-12-24 00:00:00,2022-12-24 01:00:00,24.28,115.09,1.08,17.51,17.17,12.29,3.1,70.84,0.26,204.33,16.43,736.82,35.59,0.0
