From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),RH (%),WS (m/s),WD (degree),Xylene (ug/m3),AT (degree C)
2022-09-30 02:00:00,2022-09-30 03:00:00,9.31,18.18,2.35,15.57,17.91,,20.44,1.18,25.33,0.0,,,,,90.45,0.29,1.43,,21.55
2022-09-30 03:00:00,2022-09-30 04:00:00,9.35,17.41,2.57,14.98,17.55,,20.3,1.17,24.44,0.0,,,,,90.32,0.27,1.18,,22.41
2022-09-30 04:00:00,2022-09-30 05:00:00,6.4,18.41,2.35,15.19,17.54,,20.48,1.2,26.39,0.0,,,,,90.53,0.28,1.31,,21.64
2022-09-30 05:00:00,2022-09-30 06:00:00,9.57,17.77,1.93,16.04,17.97,,20.03,1.22,28.24,0.0,,,,,90.57,0.28,1.39,,21.18
2022-09-30 06:00:00,2022-09-30 07:00:00,9.4,13.54,2.01,16.22,18.24,,20.58,1.25,27.05,0.0,,,,,90.53,0.28,1.26,,21.63
2022-09-30 07:00:00,2022-09-30 08:00:00,8.65,14.11,2.64,18.84,21.48,,20.57,1.33,24.09,0.0,,,,,90.48,0.27,0.97,,21.72
2022-09-30 08:00:00,2022-09-30 09:00:00,10.95,22.45,7.12,25.28,32.4,,20.9,1.57,22.51,0.0,,,,,91.08,0.27,1.09,,21.57
2022-09-30 09:00:00,2022-09-30 10:00:00,12.65,30.46,11.12,30.14,41.26,,21.78,2.0,20.94,0.0,,,,,90.87,0.27,1.16,,21.46
2022-09-30 10:00:00,2022-09-30 11:00:00,14.25,36.69,10.7,30.37,41.06,,22.14,2.05,20.91,0.0,,,,,90.08,0.27,1.1,,21.78
2022-09-30 11:00:00,2022-09-30 12:00:00,11.0,19.43,11.88,29.24,41.12,,22.77,1.94,20.8,0.0,,,,,89.98,0.27,1.11,,22.44
2022-09-30 12:00:00,2022-09-30 13:00:00,11.0,23.23,12.74,27.14,39.89,,22.42,1.91,20.2,0.0,,,,,89.19,0.28,1.25,,23.17
2022-09-30 13:00:00,2022-09-30 14:00:00,14.26,29.9,15.11,26.01,41.12,,24.19,2.07,20.83,0.0,,,,,84.93,0.28,1.26,,24.99
2022-09-30 14:00:00,2022-09-30 15:00:00,16.65,40.67,14.11,24.93,39.05,,24.65,2.1,20.99,0.0,,,,,81.83,0.28,1.28,,25.79
2022-09-30 15:00:00,2022-09-30 16:00:00,19.69,46.0,12.31,23.09,34.01,,25.41,2.05,23.04,0.0,,,,,84.59,0.28,1.43,,21.75
2022-09-30 16:00:00,2022-09-30 17:00:00,21.0,27.0,6.26,39.85,46.12,,21.57,1.94,22.12,0.0,,,,,91.38,0.27,1.01,,21.1
2022-09-30 17:00:00,2022-09-30 18:00:00,16.0,27.0,7.86,41.75,49.61,,22.34,1.91,21.75,0.0,,,,,92.09,0.27,1.1,,20.39
2022-09-30 18:00:00,2022-09-30 19:00:00,,,,,,,,,,,,,,,,,,,
2022-09-30 19:00:00,2022-09-30 20:00:00,,,,,,,,,,,,,,,,,,,
2022-09-30 20:00:00,2022-09-30 21:00:00,,,,,,,,,,,,,,,,,,,
2022-09-30 21:00:00,2022-09-30 22:00:00,9.0,18.0,3.87,31.17,35.01,,21.21,1.57,26.0,0.0,,,,,92.09,0.27,1.02,,21.22
2022-09-30 22:00:00,2022-09-30 23:00:00,8.57,18.27,3.4,28.51,31.9,,21.22,1.5,24.87,0.0,,,,,92.36,0.27,1.18,,20.78
2022-09-30 23:00:00,2022-10-01 00:00:00,,,,,,,,,,,,,,,,,,,
2022-10-01 00:00:00,2022-10-01 01:00:00,,,,,,,,,,,,,,,,,,,
2022-10-01 01:00:00,2022-10-01 02:00:00,,,,,,,,,,,,,,,,,,,
2022-10-01 02:00:00,2022-10-01 03:00:00,,,,,,,,,,,,,,,,,,,
2022-10-01 03:00:00,2022-10-01 04:00:00,,,,,,,,,,,,,,,,,,,
2022-10-01 04:00:00,2022-10-01 05:00:00,,,,,,,,,,,,,,,,,,,
2022-10-01 05:00:00,2022-10-01 06:00:00,,,3.28,21.73,24.74,,22.6,1.25,20.2,0.0,,,,,90.09,0.27,1.04,,22.45
2022-10-01 06:00:00,2022-10-01 07:00:00,16.0,28.0,9.9,23.08,32.98,,13.07,1.29,19.49,0.0,,,,,89.49,0.27,0.98,,21.8
2022-10-01 07:00:00,2022-10-01 08:00:00,16.0,30.45,10.85,19.17,30.02,,16.48,1.34,19.69,0.0,,,,,88.21,0.28,1.17,,21.91
2022-10-01 08:00:00,2022-10-01 09:00:00,12.1,33.18,6.58,18.22,24.79,,20.03,1.27,23.84,0.0,,,,,82.41,0.29,1.6,,23.13
2022-10-01 09:00:00,2022-10-01 10:00:00,11.31,30.77,3.42,17.43,20.86,,21.12,1.25,27.98,0.0,,,,,77.63,0.3,1.26,,23.9
2022-10-01 10:00:00,2022-10-01 11:00:00,12.65,33.08,2.25,16.48,18.74,,21.32,1.3,30.9,0.0,,,,,75.42,0.29,1.19,,25.78
2022-10-01 11:00:00,2022-10-01 12:00:00,14.31,38.59,2.05,18.34,20.4,,21.84,1.29,33.58,0.0,,,,,73.21,0.29,1.23,,26.58
2022-10-01 12:00:00,2022-10-01 13:00:00,16.96,40.47,0.94,19.18,20.11,,22.76,1.29,37.94,0.0,,,,,70.38,0.29,1.34,,27.3
2022-10-01 13:00:00,2022-10-01 14:00:00,17.45,45.22,1.87,19.39,21.27,,22.77,1.32,39.97,0.0,,,,,66.82,0.29,1.25,,28.05
2022-10-01 14:00:00,2022-10-01 15:00:00,,,,,,,,,,,,,,,,,,,
2022-10-01 15:00:00,2022-10-01 16:00:00,,,,,,,,,,,,,,,,,,,
2022-10-01 16:00:00,2022-10-01 17:00:00,,,,,,,,,,,,,,,,,,,
2022-10-01 17:00:00,2022-10-01 18:00:00,,,,,,,,,,,,,,,,,,,
2022-10-01 18:00:00,2022-10-01 19:00:00,,,,,,,,,,,,,,,,,,,
2022-10-01 19:00:00,2022-10-01 20:00:00,,,,,,,,,,,,,,,,,,,
2022-10-01 20:00:00,2022-10-01 21:00:00,,,,,,,,,,,,,,,,,,,
2022-10-01 21:00:00,2022-10-01 22:00:00,,,,,,,,,,,,,,,,,,,
2022-10-01 22:00:00,2022-10-01 23:00:00,,,,,,,,,,,,,,,,,,,
2022-10-01 23:00:00,2022-10-02 00:00:00,,,,,,,,,,,,,,,,,,,
2022-10-02 00:00:00,2022-10-02 01:00:00,,,,,,,,,,,,,,,,,,,
2022-10-02 01:00:00,2022-10-02 02:00:00,,,,,,,,,,,,,,,,,,,
2022-10-02 02:00:00,2022-10-02 03:00:00,,,,,,,,,,,,,,,,,,,
2022-10-02 03:00:00,2022-10-02 04:00:00,,,,,,,,,,,,,,,,,,,
2022-10-02 04:00:00,2022-10-02 05:00:00,,,,,,,,,,,,,,,,,,,
2022-10-02 05:00:00,2022-10-02 06:00:00,,,,,,,,,,,,,,,,,,,
2022-10-02 06:00:00,2022-10-02 07:00:00,,,,,,,,,,,,,,,,,,,
2022-10-02 07:00:00,2022-10-02 08:00:00,,,,,,,,,,,,,,,,,,,
2022-10-02 08:00:00,2022-10-02 09:00:00,,,,,,,,,,,,,,,,,,,
2022-10-02 09:00:00,2022-10-02 10:00:00,,,,,,,,,,,,,,,,,,,
2022-10-02 10:00:00,2022-10-02 11:00:00,,,,,,,,,,,,,,,,,,,
2022-10-02 11:00:00,2022-10-02 12:00:00,,,,,,,,,,,,,,,,,,,
2022-10-02 12:00:00,2022-10-02 13:00:00,,,,,,,,,,,,,,,,,,,
2022-10-02 13:00:00,2022-10-02 14:00:00,,,,,,,,,,,,,,,,,,,
2022-10-02 14:00:00,2022-10-02 15:00:00,25.0,57.23,2.0,21.75,23.75,,24.84,1.29,41.13,0.0,,,,,63.66,0.27,1.12,,28.35
2022-10-02 15:00:00,2022-10-02 16:00:00,25.65,58.82,1.57,21.9,23.48,,24.48,1.28,41.94,0.0,,,,,65.85,0.29,1.27,,27.06
2022-10-02 16:00:00,2022-10-02 17:00:00,20.71,48.29,1.79,25.88,27.68,,23.02,1.34,39.15,0.0,,,,,78.54,0.29,1.45,,21.7
2022-10-02 17:00:00,2022-10-02 18:00:00,15.4,29.55,3.43,33.35,36.77,,22.71,1.6,31.43,0.0,,,,,79.94,0.28,1.08,,22.66
2022-10-02 18:00:00,2022-10-02 19:00:00,18.57,36.69,7.72,41.74,49.47,,20.21,2.0,23.21,0.0,,,,,77.78,0.27,0.91,,23.24
2022-10-02 19:00:00,2022-10-02 20:00:00,24.26,65.98,19.82,46.22,66.04,,24.14,2.54,20.19,0.0,,,,,72.26,0.27,0.84,,23.73
2022-10-02 20:00:00,2022-10-02 21:00:00,36.4,101.52,37.88,46.26,84.16,,26.33,3.2,19.26,0.0,,,,,71.28,0.27,0.84,,24.13
2022-10-02 21:00:00,2022-10-02 22:00:00,40.04,127.27,38.93,39.82,78.73,,26.38,3.05,19.71,0.0,,,,,76.01,0.27,0.74,,23.64
2022-10-02 22:00:00,2022-10-02 23:00:00,27.95,97.06,13.83,27.11,40.94,,24.4,1.9,22.49,0.0,,,,,81.61,0.27,0.89,,23.29
2022-10-02 23:00:00,2022-10-03 00:00:00,20.05,53.17,8.72,23.58,32.31,,23.78,1.64,22.14,0.0,,,,,80.12,0.27,0.85,,23.53
2022-10-03 00:00:00,2022-10-03 01:00:00,20.31,55.01,4.86,19.98,24.84,,23.67,1.35,23.58,0.0,,,,,81.22,0.27,1.03,,23.33
2022-10-03 01:00:00,2022-10-03 02:00:00,17.75,44.59,4.26,18.91,23.16,,22.94,1.22,24.95,0.0,,,,,83.84,0.27,1.12,,22.6
2022-10-03 02:00:00,2022-10-03 03:00:00,14.69,41.14,3.66,16.47,20.13,,22.93,1.14,26.08,0.0,,,,,83.69,0.27,1.03,,22.64
2022-10-03 03:00:00,2022-10-03 04:00:00,17.92,38.64,3.04,16.15,19.18,,22.95,1.08,26.6,0.0,,,,,82.99,0.27,1.01,,22.47
2022-10-03 04:00:00,2022-10-03 05:00:00,19.35,41.0,3.99,18.69,22.69,,22.64,1.15,23.39,0.0,,,,,85.19,0.27,1.04,,21.94
2022-10-03 05:00:00,2022-10-03 06:00:00,16.39,41.41,5.13,19.25,24.38,,22.5,1.18,23.11,0.0,,,,,86.35,0.27,1.05,,21.36
2022-10-03 06:00:00,2022-10-03 07:00:00,18.9,42.0,6.65,18.32,24.96,,22.88,1.26,21.08,0.0,,,,,87.06,0.27,1.02,,21.37
2022-10-03 07:00:00,2022-10-03 08:00:00,18.39,42.41,6.69,16.72,23.42,,23.05,1.22,22.25,0.0,,,,,85.45,0.28,1.28,,21.98
2022-10-03 08:00:00,2022-10-03 09:00:00,15.04,44.23,4.94,15.52,20.46,,23.24,1.18,25.23,0.0,,,,,80.08,0.3,1.48,,23.05
2022-10-03 09:00:00,2022-10-03 10:00:00,14.0,46.42,3.16,17.65,20.8,,23.81,1.2,28.75,0.0,,,,,74.22,0.3,1.67,,23.7
2022-10-03 10:00:00,2022-10-03 11:00:00,20.12,47.25,2.85,18.2,21.04,,24.25,1.2,31.21,0.0,,,,,70.85,0.3,1.71,,25.17
2022-10-03 11:00:00,2022-10-03 12:00:00,,,,,,,,,,,,,,,,,,,
2022-10-03 12:00:00,2022-10-03 13:00:00,,,,,,,,,,,,,,,,,,,
2022-10-03 13:00:00,2022-10-03 14:00:00,16.0,55.0,2.29,26.88,29.16,,18.13,1.28,39.09,0.0,,,,,58.67,0.29,1.36,,29.03
2022-10-03 14:00:00,2022-10-03 15:00:00,20.09,55.52,2.45,26.58,29.02,,20.43,1.27,40.64,0.0,,,,,57.05,0.28,1.53,,29.48
2022-10-03 15:00:00,2022-10-03 16:00:00,,,,,,,,,,,,,,,,,,,
2022-10-03 16:00:00,2022-10-03 17:00:00,,,,,,,,,,,,,,,,,,,
2022-10-03 17:00:00,2022-10-03 18:00:00,16.19,40.0,1.06,23.27,24.33,,20.11,1.33,42.0,0.0,,,,,68.86,0.29,1.13,,24.42
2022-10-03 18:00:00,2022-10-03 19:00:00,17.31,46.58,0.88,24.57,25.45,,22.77,1.39,40.1,0.0,,,,,70.09,0.27,0.95,,25.01
2022-10-03 19:00:00,2022-10-03 20:00:00,21.9,57.23,2.41,27.92,30.33,,23.2,1.47,34.84,0.0,,,,,72.07,0.27,1.02,,24.8
2022-10-03 20:00:00,2022-10-03 21:00:00,23.35,56.55,2.3,28.47,30.76,,23.15,1.59,29.87,0.0,,,,,74.1,0.27,1.01,,24.74
2022-10-03 21:00:00,2022-10-03 22:00:00,21.87,54.85,3.95,29.74,33.69,,23.55,1.63,27.76,0.0,,,,,73.36,0.27,0.89,,25.11
2022-10-03 22:00:00,2022-10-03 23:00:00,,,,,,,,,,,,,,,,,,,
2022-10-03 23:00:00,2022-10-04 00:00:00,,,,,,,,,,,,,,,,,,,
2022-10-04 00:00:00,2022-10-04 01:00:00,,,,,,,,,,,,,,,,,,,
2022-10-04 01:00:00,2022-10-04 02:00:00,,,,,,,,,,,,,,,,,,,
2022-10-04 02:00:00,2022-10-04 03:00:00,,,,,,,,,,,,,,,,,,,
2022-10-04 03:00:00,2022-10-04 04:00:00,,,,,,,,,,,,,,,,,,,
2022-10-04 04:00:00,2022-10-04 05:00:00,,,,,,,,,,,,,,,,,,,
2022-10-04 05:00:00,2022-10-04 06:00:00,,,,,,,,,,,,,,,,,,,
2022-10-04 06:00:00,2022-10-04 07:00:00,,,,,,,,,,,,,,,,,,,
2022-10-04 07:00:00,2022-10-04 08:00:00,,,,,,,,,,,,,,,,,,,
2022-10-04 08:00:00,2022-10-04 09:00:00,,,,,,,,,,,,,,,,,,,
2022-10-04 09:00:00,2022-10-04 10:00:00,20.65,51.94,3.83,17.0,20.83,,24.0,1.19,28.87,0.0,,,,,72.94,0.29,1.39,,24.69
2022-10-04 10:00:00,2022-10-04 11:00:00,20.35,48.18,2.9,18.55,21.45,,24.63,1.18,33.55,0.0,,,,,68.07,0.29,1.59,,25.66
2022-10-04 11:00:00,2022-10-04 12:00:00,20.65,48.63,2.25,19.27,21.52,,25.17,1.21,35.29,0.0,,,,,66.95,0.28,1.48,,26.62
2022-10-04 12:00:00,2022-10-04 13:00:00,15.76,50.59,1.93,21.69,23.62,,25.8,1.23,39.34,0.0,,,,,62.69,0.29,1.56,,28.37
2022-10-04 13:00:00,2022-10-04 14:00:00,16.92,53.7,1.6,21.98,23.58,,26.54,1.25,44.54,0.0,,,,,59.11,0.29,1.33,,28.35
2022-10-04 14:00:00,2022-10-04 15:00:00,22.92,61.04,1.09,21.57,22.65,,26.23,1.27,47.0,0.0,,,,,57.43,0.28,1.21,,28.67
2022-10-04 15:00:00,2022-10-04 16:00:00,23.69,64.0,1.11,22.62,23.73,,26.17,1.29,46.98,0.0,,,,,57.35,0.27,1.26,,29.54
2022-10-04 16:00:00,2022-10-04 17:00:00,25.6,67.7,0.87,20.55,21.13,,26.24,1.29,46.15,0.0,,,,,51.38,0.27,1.19,,30.13
2022-10-04 17:00:00,2022-10-04 18:00:00,27.0,73.0,0.58,20.6,21.02,,26.3,1.32,45.54,0.0,,,,,53.52,0.27,0.92,,29.25
2022-10-04 18:00:00,2022-10-04 19:00:00,,,,,,,,,,,,,,,,,,,
2022-10-04 19:00:00,2022-10-04 20:00:00,,,,,,,,,,,,,,,,,,,
2022-10-04 20:00:00,2022-10-04 21:00:00,,,,,,,,,,,,,,,,,,,
2022-10-04 21:00:00,2022-10-04 22:00:00,,,,,,,,,,,,,,,,,,,
2022-10-04 22:00:00,2022-10-04 23:00:00,,,,,,,,,,,,,,,,,,,
2022-10-04 23:00:00,2022-10-05 00:00:00,,,,,,,,,,,,,,,,,,,
2022-10-05 00:00:00,2022-10-05 01:00:00,28.0,59.0,9.92,21.04,30.95,,22.16,1.45,23.53,0.0,,,,,72.5,0.27,0.89,,25.76
2022-10-05 01:00:00,2022-10-05 02:00:00,26.04,59.41,7.51,18.2,25.72,,22.03,1.32,24.51,0.0,,,,,71.79,0.27,0.9,,25.57
2022-10-05 02:00:00,2022-10-05 03:00:00,23.06,60.82,6.63,19.52,26.14,,23.86,1.31,23.3,0.0,,,,,75.78,0.27,0.82,,24.74
2022-10-05 03:00:00,2022-10-05 04:00:00,22.65,58.3,7.36,18.2,25.55,,23.54,1.25,24.39,0.0,,,,,76.57,0.27,1.02,,24.46
2022-10-05 04:00:00,2022-10-05 05:00:00,20.39,50.14,5.14,16.62,21.76,,23.67,1.2,24.53,0.0,,,,,77.12,0.27,0.98,,24.23
2022-10-05 05:00:00,2022-10-05 06:00:00,19.65,45.59,4.69,16.17,20.88,,24.01,1.18,26.11,0.0,,,,,76.67,0.27,0.99,,23.41
2022-10-05 06:00:00,2022-10-05 07:00:00,19.35,45.41,3.88,16.7,20.58,,24.24,1.19,27.2,0.0,,,,,76.88,0.27,1.28,,23.37
2022-10-05 07:00:00,2022-10-05 08:00:00,18.35,48.06,2.95,17.24,20.19,,24.36,1.18,27.42,0.0,,,,,74.58,0.28,1.12,,23.71
2022-10-05 08:00:00,2022-10-05 09:00:00,18.0,51.0,2.54,16.91,19.43,,24.6,1.18,30.32,0.0,,,,,70.7,0.28,1.34,,24.84
2022-10-05 09:00:00,2022-10-05 10:00:00,,,,,,,,,,,,,,,,,,,
2022-10-05 10:00:00,2022-10-05 11:00:00,,,,,,,,,,,,,,,,,,,
2022-10-05 11:00:00,2022-10-05 12:00:00,,,,,,,,,,,,,,,,,,,
2022-10-05 12:00:00,2022-10-05 13:00:00,,,,,,,,,,,,,,,,,,,
2022-10-05 13:00:00,2022-10-05 14:00:00,,,,,,,,,,,,,,,,,,,
2022-10-05 14:00:00,2022-10-05 15:00:00,,,,,,,,,,,,,,,,,,,
2022-10-05 15:00:00,2022-10-05 16:00:00,22.0,63.0,0.54,20.8,21.33,,24.15,1.31,53.58,0.0,,,,,56.3,0.27,1.23,,29.4
2022-10-05 16:00:00,2022-10-05 17:00:00,26.57,64.23,0.63,21.67,22.3,,25.18,1.31,53.35,0.0,,,,,57.24,0.27,0.92,,29.89
2022-10-05 17:00:00,2022-10-05 18:00:00,30.31,70.9,0.76,21.59,22.35,,25.18,1.35,45.66,0.0,,,,,63.17,0.29,1.51,,25.99
2022-10-05 18:00:00,2022-10-05 19:00:00,25.1,66.49,0.74,20.22,20.96,,24.58,1.41,44.76,0.0,,,,,71.58,0.27,1.12,,25.13
2022-10-05 19:00:00,2022-10-05 20:00:00,22.0,52.88,1.73,27.01,28.74,,25.3,1.67,32.18,0.0,,,,,71.82,0.27,0.72,,26.06
2022-10-05 20:00:00,2022-10-05 21:00:00,31.75,74.27,7.17,34.78,41.94,,24.73,2.23,27.21,0.0,,,,,67.39,0.27,0.77,,26.94
2022-10-05 21:00:00,2022-10-05 22:00:00,29.17,85.93,4.08,28.77,32.86,,25.0,1.77,32.87,0.0,,,,,69.08,0.27,0.82,,26.36
2022-10-05 22:00:00,2022-10-05 23:00:00,29.59,69.47,3.14,25.64,28.78,,26.37,1.68,29.1,0.0,,,,,77.08,0.27,0.81,,25.49
2022-10-05 23:00:00,2022-10-06 00:00:00,26.15,64.72,4.94,24.33,29.27,,26.5,1.65,28.12,0.0,,,,,79.47,0.27,0.87,,25.21
2022-10-06 00:00:00,2022-10-06 01:00:00,26.92,49.33,4.62,20.01,24.64,,26.3,1.43,28.29,0.0,,,,,82.18,0.27,0.97,,24.78
2022-10-06 01:00:00,2022-10-06 02:00:00,21.79,41.96,4.11,20.81,24.92,,25.97,1.31,29.14,0.0,,,,,83.92,0.27,0.92,,24.49
2022-10-06 02:00:00,2022-10-06 03:00:00,19.31,38.18,3.7,21.25,24.95,,25.74,1.32,26.66,0.0,,,,,84.09,0.27,0.79,,23.97
2022-10-06 03:00:00,2022-10-06 04:00:00,20.0,40.7,3.92,21.02,24.95,,25.73,1.29,27.83,0.0,,,,,86.66,0.27,0.92,,23.29
2022-10-06 04:00:00,2022-10-06 05:00:00,18.69,43.96,3.24,19.1,22.35,,24.45,1.26,30.25,0.0,,,,,88.42,0.27,1.05,,22.33
2022-10-06 05:00:00,2022-10-06 06:00:00,19.31,41.41,1.63,19.27,20.91,,25.2,1.26,32.23,0.0,,,,,89.23,0.27,1.15,,21.82
2022-10-06 06:00:00,2022-10-06 07:00:00,18.71,40.41,1.36,20.58,21.94,,25.27,1.27,33.61,0.0,,,,,89.61,0.27,1.15,,21.53
2022-10-06 07:00:00,2022-10-06 08:00:00,18.0,38.41,1.48,19.34,20.81,,25.43,1.28,32.7,0.0,,,,,89.48,0.27,0.99,,22.57
2022-10-06 08:00:00,2022-10-06 09:00:00,18.65,42.29,2.57,19.44,22.01,,25.42,1.33,29.63,0.0,,,,,88.68,0.27,0.9,,23.17
2022-10-06 09:00:00,2022-10-06 10:00:00,19.0,46.18,5.4,20.56,25.95,,26.03,1.48,25.42,0.0,,,,,87.47,0.27,1.0,,24.04
2022-10-06 10:00:00,2022-10-06 11:00:00,17.69,45.41,8.98,25.5,34.49,,26.99,1.74,23.98,0.0,,,,,86.58,0.27,1.11,,23.66
2022-10-06 11:00:00,2022-10-06 12:00:00,21.55,48.47,8.49,25.05,33.55,,27.01,1.64,25.2,0.0,,,,,86.31,0.27,1.04,,23.97
2022-10-06 12:00:00,2022-10-06 13:00:00,20.74,47.51,6.16,24.41,30.58,,26.55,1.55,28.06,0.0,,,,,86.8,0.28,1.39,,22.83
2022-10-06 13:00:00,2022-10-06 14:00:00,17.38,41.0,3.6,24.05,27.65,,26.24,1.39,27.51,0.0,,,,,89.23,0.27,1.41,,20.78
2022-10-06 14:00:00,2022-10-06 15:00:00,,,,,,,,,,,,,,,,,,,
2022-10-06 15:00:00,2022-10-06 16:00:00,,,,,,,,,,,,,,,,,,,
2022-10-06 16:00:00,2022-10-06 17:00:00,,,,,,,,,,,,,,,,,,,
2022-10-06 17:00:00,2022-10-06 18:00:00,4.0,14.0,3.18,18.26,21.41,,23.84,1.29,27.34,0.0,,,,,92.08,0.28,1.32,,22.07
2022-10-06 18:00:00,2022-10-06 19:00:00,3.34,13.59,2.49,18.21,20.69,,23.72,1.31,28.93,0.0,,,,,91.84,0.27,1.15,,21.47
2022-10-06 19:00:00,2022-10-06 20:00:00,3.65,17.08,3.72,25.77,29.49,,23.95,1.62,24.24,0.0,,,,,91.72,0.27,1.13,,21.66
2022-10-06 20:00:00,2022-10-06 21:00:00,8.57,22.18,7.36,29.77,37.12,,25.05,1.82,22.27,0.0,,,,,91.8,0.27,1.2,,21.62
2022-10-06 21:00:00,2022-10-06 22:00:00,9.69,23.47,7.73,28.38,36.11,,25.53,1.77,21.78,0.0,,,,,91.75,0.27,1.04,,21.84
2022-10-06 22:00:00,2022-10-06 23:00:00,8.35,27.41,6.41,23.34,29.76,,25.61,1.61,23.26,0.0,,,,,91.75,0.27,1.22,,21.82
2022-10-06 23:00:00,2022-10-07 00:00:00,8.65,28.82,4.29,20.6,24.88,,25.7,1.46,24.54,0.0,,,,,91.39,0.27,1.1,,21.89
2022-10-07 00:00:00,2022-10-07 01:00:00,14.24,31.23,3.64,18.83,22.47,,25.77,1.36,24.94,0.0,,,,,91.38,0.27,1.03,,21.9
2022-10-07 01:00:00,2022-10-07 02:00:00,16.35,33.0,3.36,16.66,20.02,,25.66,1.29,25.2,0.0,,,,,91.73,0.27,1.05,,21.68
2022-10-07 02:00:00,2022-10-07 03:00:00,12.74,35.88,2.4,16.36,18.75,,25.77,1.26,24.7,0.0,,,,,91.74,0.27,1.01,,21.29
2022-10-07 03:00:00,2022-10-07 04:00:00,15.53,38.4,1.97,15.19,17.17,,25.58,1.24,26.52,0.0,,,,,91.78,0.27,1.03,,21.58
2022-10-07 04:00:00,2022-10-07 05:00:00,14.74,33.96,2.59,13.63,16.22,,25.6,1.2,25.94,0.0,,,,,91.81,0.27,1.15,,21.59
2022-10-07 05:00:00,2022-10-07 06:00:00,11.69,28.94,3.01,14.72,17.73,,25.68,1.25,24.44,0.0,,,,,91.79,0.27,1.08,,21.78
2022-10-07 06:00:00,2022-10-07 07:00:00,11.66,24.37,4.85,14.92,19.77,,25.93,1.31,22.4,0.0,,,,,91.37,0.28,1.18,,21.59
2022-10-07 07:00:00,2022-10-07 08:00:00,11.35,24.39,6.46,15.61,22.06,,26.15,1.39,22.04,0.0,,,,,90.24,0.29,1.39,,21.44
2022-10-07 08:00:00,2022-10-07 09:00:00,10.35,28.41,7.26,16.51,23.77,,26.3,1.47,23.07,0.0,,,,,84.19,0.3,1.24,,22.71
2022-10-07 09:00:00,2022-10-07 10:00:00,13.92,36.35,7.07,18.12,25.19,,27.1,1.61,23.36,0.0,,,,,79.06,0.3,1.48,,23.31
2022-10-07 10:00:00,2022-10-07 11:00:00,17.31,48.64,6.44,23.05,29.48,,28.26,1.77,25.11,0.0,,,,,74.56,0.29,1.26,,25.32
2022-10-07 11:00:00,2022-10-07 12:00:00,18.0,58.38,7.64,26.0,33.64,,28.93,1.87,27.47,0.0,,,,,69.65,0.3,1.44,,26.2
2022-10-07 12:00:00,2022-10-07 13:00:00,19.96,71.88,6.86,27.89,34.75,,29.29,2.02,28.49,0.0,,,,,69.16,0.3,1.38,,25.96
2022-10-07 13:00:00,2022-10-07 14:00:00,23.62,84.58,7.61,31.94,39.56,,29.91,2.16,27.98,0.0,,,,,68.41,0.29,1.43,,26.32
2022-10-07 14:00:00,2022-10-07 15:00:00,22.34,81.95,5.0,29.48,34.47,,30.04,1.99,29.59,0.0,,,,,67.83,0.29,1.26,,26.63
2022-10-07 15:00:00,2022-10-07 16:00:00,17.08,63.06,6.75,30.82,37.58,,30.48,2.03,29.39,0.0,,,,,68.5,0.28,1.38,,26.49
2022-10-07 16:00:00,2022-10-07 17:00:00,20.24,67.63,8.07,29.64,37.7,,30.18,2.11,27.97,0.0,,,,,70.76,0.28,1.26,,25.76
2022-10-07 17:00:00,2022-10-07 18:00:00,26.28,81.1,9.83,34.26,44.09,,30.19,2.36,26.32,0.0,,,,,71.51,0.28,1.29,,25.54
2022-10-07 18:00:00,2022-10-07 19:00:00,31.92,112.21,17.38,37.38,54.76,,31.16,2.9,23.75,0.0,,,,,75.24,0.27,1.04,,25.64
2022-10-07 19:00:00,2022-10-07 20:00:00,35.31,124.96,21.21,36.6,57.81,,31.07,3.14,23.1,0.0,,,,,74.57,0.27,0.93,,25.59
2022-10-07 20:00:00,2022-10-07 21:00:00,32.08,101.38,16.39,31.64,48.03,,30.44,2.69,23.47,0.0,,,,,78.01,0.27,1.06,,25.22
2022-10-07 21:00:00,2022-10-07 22:00:00,29.35,81.48,14.45,25.24,39.69,,30.11,2.36,22.49,0.0,,,,,81.17,0.27,1.0,,24.69
2022-10-07 22:00:00,2022-10-07 23:00:00,24.43,72.53,11.3,24.65,35.94,,29.67,2.1,24.41,0.0,,,,,79.62,0.27,0.97,,24.89
2022-10-07 23:00:00,2022-10-08 00:00:00,20.69,62.47,7.55,20.45,28.01,,28.7,1.65,23.57,0.0,,,,,82.19,0.27,0.89,,24.24
2022-10-08 00:00:00,2022-10-08 01:00:00,19.35,50.94,7.49,17.28,24.77,,28.13,1.44,21.77,0.0,,,,,84.54,0.27,0.85,,23.82
2022-10-08 01:00:00,2022-10-08 02:00:00,20.31,55.4,8.92,16.97,25.89,,28.01,1.32,20.7,0.0,,,,,84.11,0.27,0.9,,23.28
2022-10-08 02:00:00,2022-10-08 03:00:00,15.78,59.79,8.8,14.87,23.67,,27.82,1.26,21.73,0.0,,,,,84.91,0.27,0.87,,23.37
