From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),VWS (m/s),Xylene (ug/m3),AT (degree C),RF (mm)
2022-12-02 01:00:00,2022-12-02 02:00:00,18.57,31.5,0.67,1.03,0.93,0.38,1.43,0.42,1.07,0.05,,0.09,0.1,,92.34,0.24,185.98,,989.09,,,14.15,0.0
2022-12-02 02:00:00,2022-12-02 03:00:00,12.53,21.98,0.67,1.03,0.93,0.38,1.43,0.35,1.07,0.04,,0.07,0.09,,92.93,0.29,140.36,,988.78,,,13.96,0.0
2022-12-02 03:00:00,2022-12-02 04:00:00,8.07,14.72,0.67,1.03,0.93,0.38,1.43,0.27,1.07,0.03,,0.05,0.06,,93.08,0.32,209.26,,988.75,,,13.76,0.0
2022-12-02 04:00:00,2022-12-02 05:00:00,8.76,16.25,0.67,1.03,0.93,0.38,1.43,0.24,1.07,0.03,,0.05,0.06,,94.02,0.28,162.35,,989.02,,,13.32,0.0
2022-12-02 05:00:00,2022-12-02 06:00:00,8.65,17.11,0.67,1.03,0.93,0.38,1.43,0.22,1.07,0.03,,0.05,0.05,,94.38,0.22,189.97,2.01,989.77,,,13.06,0.0
2022-12-02 06:00:00,2022-12-02 07:00:00,17.41,28.69,0.67,1.03,0.93,0.38,1.43,0.28,1.07,0.03,,0.06,0.07,,89.94,0.29,149.15,136.14,990.81,,,14.93,0.0
2022-12-02 07:00:00,2022-12-02 08:00:00,22.1,38.67,0.67,1.03,0.93,0.38,1.43,0.32,1.07,0.04,,0.07,0.08,,72.12,0.41,169.24,221.85,991.86,,,20.6,0.0
2022-12-02 08:00:00,2022-12-02 09:00:00,20.6,34.17,0.67,1.03,0.93,0.38,1.43,0.32,1.07,0.04,,0.07,0.08,,59.9,0.6,143.77,243.87,992.37,,,23.84,0.0
2022-12-02 09:00:00,2022-12-02 10:00:00,17.53,28.83,0.67,1.03,0.93,0.38,1.43,0.29,1.07,0.04,,0.06,0.07,,47.17,0.45,125.14,39.39,992.2,,,28.84,0.0
2022-12-02 10:00:00,2022-12-02 11:00:00,13.77,21.94,0.67,1.03,0.93,0.38,1.43,0.23,1.07,0.03,,0.05,0.05,,42.42,0.57,123.74,75.12,991.42,,,30.26,0.0
2022-12-02 11:00:00,2022-12-02 12:00:00,10.1,19.22,0.67,1.03,0.93,0.38,1.43,0.16,1.07,0.02,,0.03,0.04,,37.38,0.52,114.91,242.2,990.23,,,31.37,0.0
2022-12-02 12:00:00,2022-12-02 13:00:00,9.83,15.38,0.67,1.03,0.93,0.38,1.43,0.16,1.07,0.02,,0.03,0.04,,36.79,0.48,150.78,226.75,988.94,,,32.45,0.0
2022-12-02 13:00:00,2022-12-02 14:00:00,8.06,15.0,0.67,1.03,0.93,0.38,1.43,0.17,1.07,0.02,,0.03,0.04,,36.89,0.52,120.56,195.97,988.12,,,32.78,0.0
2022-12-02 14:00:00,2022-12-02 15:00:00,8.14,14.08,0.67,1.03,0.93,0.38,1.43,0.18,1.07,0.02,,0.04,0.04,,37.97,0.41,171.25,150.4,987.64,,,32.52,0.0
2022-12-02 15:00:00,2022-12-02 16:00:00,11.06,17.95,0.67,1.03,0.93,0.38,1.43,0.2,1.07,0.02,,0.04,0.04,,46.54,0.33,265.33,61.37,987.5,,,29.82,0.0
2022-12-02 16:00:00,2022-12-02 17:00:00,10.75,21.0,0.67,1.03,0.93,0.38,1.43,0.32,1.07,0.04,,0.06,0.08,,59.02,0.24,248.69,5.49,987.56,,,24.74,0.0
2022-12-02 17:00:00,2022-12-02 18:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-12-02 18:00:00,2022-12-02 19:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-12-02 19:00:00,2022-12-02 20:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-12-02 20:00:00,2022-12-02 21:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-12-02 21:00:00,2022-12-02 22:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-12-02 22:00:00,2022-12-02 23:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-12-02 23:00:00,2022-12-03 00:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-12-03 00:00:00,2022-12-03 01:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-12-03 01:00:00,2022-12-03 02:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-12-03 02:00:00,2022-12-03 03:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-12-03 03:00:00,2022-12-03 04:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-12-03 04:00:00,2022-12-03 05:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-12-03 05:00:00,2022-12-03 06:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-12-03 06:00:00,2022-12-03 07:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-12-03 07:00:00,2022-12-03 08:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-12-03 08:00:00,2022-12-03 09:00:00,11.73,19.73,0.67,1.03,0.93,0.38,1.43,0.3,1.07,0.04,,0.06,0.07,,55.64,0.45,177.04,243.68,992.43,,,25.67,0.0
2022-12-03 09:00:00,2022-12-03 10:00:00,10.45,20.19,0.67,1.03,0.93,0.38,1.43,0.26,1.07,0.03,,0.05,0.06,,46.25,0.36,155.61,46.81,992.53,,,28.58,0.0
2022-12-03 10:00:00,2022-12-03 11:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-12-03 11:00:00,2022-12-03 12:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-12-03 12:00:00,2022-12-03 13:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-12-03 13:00:00,2022-12-03 14:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-12-03 14:00:00,2022-12-03 15:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-12-03 15:00:00,2022-12-03 16:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-12-03 16:00:00,2022-12-03 17:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-12-03 17:00:00,2022-12-03 18:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-12-03 18:00:00,2022-12-03 19:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-12-03 19:00:00,2022-12-03 20:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-12-03 20:00:00,2022-12-03 21:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-12-03 21:00:00,2022-12-03 22:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-12-03 22:00:00,2022-12-03 23:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-12-03 23:00:00,2022-12-04 00:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-12-04 00:00:00,2022-12-04 01:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-12-04 01:00:00,2022-12-04 02:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-12-04 02:00:00,2022-12-04 03:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-12-04 03:00:00,2022-12-04 04:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-12-04 04:00:00,2022-12-04 05:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-12-04 05:00:00,2022-12-04 06:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-12-04 06:00:00,2022-12-04 07:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-12-04 07:00:00,2022-12-04 08:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-12-04 08:00:00,2022-12-04 09:00:00,18.5,31.5,0.67,1.03,0.93,0.38,1.43,0.32,1.07,0.04,,0.06,0.07,,59.42,0.38,173.47,253.82,993.15,,,24.87,0.0
2022-12-04 09:00:00,2022-12-04 10:00:00,15.12,27.5,0.67,1.03,0.93,0.38,1.43,0.3,1.07,0.03,,0.06,0.07,,49.72,0.47,91.38,51.85,993.12,,,28.27,0.0
2022-12-04 10:00:00,2022-12-04 11:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-12-04 11:00:00,2022-12-04 12:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-12-04 12:00:00,2022-12-04 13:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-12-04 13:00:00,2022-12-04 14:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-12-04 14:00:00,2022-12-04 15:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-12-04 15:00:00,2022-12-04 16:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-12-04 16:00:00,2022-12-04 17:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-12-04 17:00:00,2022-12-04 18:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-12-04 18:00:00,2022-12-04 19:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-12-04 19:00:00,2022-12-04 20:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-12-04 20:00:00,2022-12-04 21:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-12-04 21:00:00,2022-12-04 22:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-12-04 22:00:00,2022-12-04 23:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-12-04 23:00:00,2022-12-05 00:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-12-05 00:00:00,2022-12-05 01:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-12-05 01:00:00,2022-12-05 02:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-12-05 02:00:00,2022-12-05 03:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-12-05 03:00:00,2022-12-05 04:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-12-05 04:00:00,2022-12-05 05:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-12-05 05:00:00,2022-12-05 06:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-12-05 06:00:00,2022-12-05 07:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-12-05 07:00:00,2022-12-05 08:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-12-05 08:00:00,2022-12-05 09:00:00,14.66,25.78,0.67,1.03,0.93,0.38,1.43,0.36,1.07,0.04,,0.07,0.08,,57.43,0.37,172.1,253.0,994.1,,,24.59,0.0
2022-12-05 09:00:00,2022-12-05 10:00:00,18.0,27.0,0.67,1.03,0.93,0.38,1.43,0.36,1.07,0.04,,0.07,0.08,,48.8,0.46,128.31,94.85,994.0,,,27.83,0.0
2022-12-05 10:00:00,2022-12-05 11:00:00,14.05,27.0,0.67,1.03,0.62,0.38,1.43,0.14,1.07,0.02,,0.03,0.03,,42.88,0.61,94.48,96.81,992.68,,,29.75,0.0
2022-12-05 11:00:00,2022-12-05 12:00:00,7.37,21.94,0.67,1.03,0.93,0.38,1.43,0.19,1.07,0.02,,0.04,0.04,,39.26,0.64,104.22,240.01,991.57,,,30.39,0.0
2022-12-05 12:00:00,2022-12-05 13:00:00,10.28,21.37,0.67,1.03,0.93,0.38,1.43,0.19,1.07,0.02,,0.04,0.04,,39.17,0.62,138.28,215.41,990.1,,,31.11,0.0
2022-12-05 13:00:00,2022-12-05 14:00:00,13.89,23.44,0.67,1.03,0.93,0.38,1.43,0.2,1.07,0.02,,0.04,0.05,,39.0,0.69,134.05,189.68,989.09,,,30.91,0.0
2022-12-05 14:00:00,2022-12-05 15:00:00,10.45,18.33,0.67,1.03,0.93,0.38,1.43,0.2,1.07,0.02,,0.04,0.04,,36.77,0.47,125.48,157.58,988.66,,,31.75,0.0
2022-12-05 15:00:00,2022-12-05 16:00:00,11.31,18.0,0.67,1.03,0.93,0.38,1.43,0.21,1.07,0.02,,0.04,0.05,,46.12,0.36,147.73,63.78,988.45,,,28.79,0.0
2022-12-05 16:00:00,2022-12-05 17:00:00,14.23,21.89,0.67,1.03,0.93,0.38,1.43,0.38,1.07,0.05,,0.08,0.09,,64.79,0.27,201.12,3.36,988.49,,,22.11,0.0
2022-12-05 17:00:00,2022-12-05 18:00:00,15.0,22.5,0.67,1.03,0.93,0.38,1.43,0.29,1.07,0.03,,0.06,0.07,,67.54,0.65,256.13,,988.8,,,20.24,0.0
2022-12-05 18:00:00,2022-12-05 19:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-12-05 19:00:00,2022-12-05 20:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-12-05 20:00:00,2022-12-05 21:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-12-05 21:00:00,2022-12-05 22:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-12-05 22:00:00,2022-12-05 23:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-12-05 23:00:00,2022-12-06 00:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-12-06 00:00:00,2022-12-06 01:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-12-06 01:00:00,2022-12-06 02:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-12-06 02:00:00,2022-12-06 03:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-12-06 03:00:00,2022-12-06 04:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-12-06 04:00:00,2022-12-06 05:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-12-06 05:00:00,2022-12-06 06:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-12-06 06:00:00,2022-12-06 07:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-12-06 07:00:00,2022-12-06 08:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-12-06 08:00:00,2022-12-06 09:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-12-06 09:00:00,2022-12-06 10:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-12-06 10:00:00,2022-12-06 11:00:00,13.28,21.41,0.67,1.03,0.93,0.38,1.43,0.22,1.07,0.03,,0.04,0.05,,41.51,0.46,122.65,110.55,990.36,,,30.07,0.0
2022-12-06 11:00:00,2022-12-06 12:00:00,13.83,24.5,0.67,1.03,0.93,0.38,1.43,0.2,1.07,0.02,,0.04,0.04,,38.22,0.63,121.91,248.45,989.27,,,31.36,0.0
2022-12-06 12:00:00,2022-12-06 13:00:00,19.12,32.06,0.67,1.03,0.93,0.38,1.43,0.19,1.07,0.02,,0.04,0.04,,37.69,0.53,156.12,222.19,987.93,,,31.59,0.0
2022-12-06 13:00:00,2022-12-06 14:00:00,19.19,32.16,0.67,1.03,0.93,0.38,1.43,0.18,1.07,0.02,,0.04,0.04,,33.13,0.47,123.99,195.93,987.14,,,32.82,0.0
2022-12-06 14:00:00,2022-12-06 15:00:00,10.81,18.7,0.67,1.03,0.93,0.38,1.43,0.17,1.07,0.02,,0.04,0.04,,33.84,0.38,165.78,154.65,986.72,,,32.88,0.0
2022-12-06 15:00:00,2022-12-06 16:00:00,8.69,12.94,0.67,1.03,0.93,0.38,1.43,0.18,1.07,0.02,,0.04,0.04,,43.79,0.32,261.92,56.85,986.57,,,28.73,0.0
2022-12-06 16:00:00,2022-12-06 17:00:00,13.15,19.97,0.67,1.03,0.93,0.38,1.43,0.26,1.07,0.03,,0.05,0.06,,61.72,0.29,152.32,3.42,986.93,,,21.96,0.0
2022-12-06 17:00:00,2022-12-06 18:00:00,18.25,33.61,0.67,1.03,0.93,0.38,1.43,0.38,1.07,0.04,,0.07,0.09,,70.34,0.29,228.95,,987.88,,,19.42,0.0
2022-12-06 18:00:00,2022-12-06 19:00:00,17.25,40.5,0.67,1.03,0.93,0.38,1.43,0.48,1.07,0.06,,0.09,0.11,,75.55,0.24,183.78,,988.5,,,18.12,0.0
2022-12-06 19:00:00,2022-12-06 20:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-12-06 20:00:00,2022-12-06 21:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-12-06 21:00:00,2022-12-06 22:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-12-06 22:00:00,2022-12-06 23:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-12-06 23:00:00,2022-12-07 00:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-12-07 00:00:00,2022-12-07 01:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-12-07 01:00:00,2022-12-07 02:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-12-07 02:00:00,2022-12-07 03:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-12-07 03:00:00,2022-12-07 04:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-12-07 04:00:00,2022-12-07 05:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-12-07 05:00:00,2022-12-07 06:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-12-07 06:00:00,2022-12-07 07:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-12-07 07:00:00,2022-12-07 08:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-12-07 08:00:00,2022-12-07 09:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-12-07 09:00:00,2022-12-07 10:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-12-07 10:00:00,2022-12-07 11:00:00,15.5,23.25,0.67,1.03,0.93,0.38,1.43,0.27,1.07,0.04,,0.04,0.06,,52.55,0.43,127.19,111.77,990.49,,,25.77,0.0
2022-12-07 11:00:00,2022-12-07 12:00:00,9.61,16.62,0.67,1.03,0.93,0.38,1.43,0.19,1.07,0.02,,0.04,0.04,,39.65,0.61,140.94,244.81,988.94,,,30.3,0.0
2022-12-07 12:00:00,2022-12-07 13:00:00,8.78,14.35,0.67,1.03,0.93,0.38,1.43,0.18,1.07,0.02,,0.04,0.04,,38.1,0.5,104.39,219.55,987.86,,,30.88,0.0
2022-12-07 13:00:00,2022-12-07 14:00:00,11.39,20.06,0.67,1.03,0.93,0.38,1.43,0.27,1.07,0.03,,0.05,0.06,,38.2,0.53,124.56,192.13,987.26,,,31.06,0.0
2022-12-07 14:00:00,2022-12-07 15:00:00,12.54,22.5,0.67,1.03,0.93,0.38,1.43,0.3,1.07,0.03,,0.06,0.07,,38.35,0.45,133.47,151.82,987.17,,,31.15,0.0
2022-12-07 15:00:00,2022-12-07 16:00:00,13.83,24.56,0.67,1.03,0.93,0.38,1.43,0.26,1.07,0.03,,0.05,0.06,,44.05,0.3,215.23,80.67,987.4,,,29.75,0.0
2022-12-07 16:00:00,2022-12-07 17:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-12-07 17:00:00,2022-12-07 18:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-12-07 18:00:00,2022-12-07 19:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-12-07 19:00:00,2022-12-07 20:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-12-07 20:00:00,2022-12-07 21:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-12-07 21:00:00,2022-12-07 22:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-12-07 22:00:00,2022-12-07 23:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-12-07 23:00:00,2022-12-08 00:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-12-08 00:00:00,2022-12-08 01:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-12-08 01:00:00,2022-12-08 02:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-12-08 02:00:00,2022-12-08 03:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-12-08 03:00:00,2022-12-08 04:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-12-08 04:00:00,2022-12-08 05:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-12-08 05:00:00,2022-12-08 06:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-12-08 06:00:00,2022-12-08 07:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-12-08 07:00:00,2022-12-08 08:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-12-08 08:00:00,2022-12-08 09:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-12-08 09:00:00,2022-12-08 10:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-12-08 10:00:00,2022-12-08 11:00:00,12.83,19.25,0.67,1.03,0.93,0.38,1.43,0.14,1.07,0.02,,0.03,0.03,,43.55,0.33,139.87,98.31,991.47,,,28.74,0.0
2022-12-08 11:00:00,2022-12-08 12:00:00,15.25,25.12,0.67,1.03,0.93,0.38,1.43,0.15,1.07,0.02,,0.03,0.04,,39.57,0.54,138.56,245.02,990.32,,,30.34,0.0
2022-12-08 12:00:00,2022-12-08 13:00:00,18.81,29.06,0.67,1.03,0.93,0.38,1.43,0.19,1.07,0.02,,0.04,0.04,,39.08,0.47,148.96,199.39,989.24,,,31.04,0.0
2022-12-08 13:00:00,2022-12-08 14:00:00,12.88,22.88,0.67,1.03,0.93,0.38,1.43,0.2,1.07,0.02,,0.04,0.05,,38.73,0.48,147.55,177.32,988.48,,,31.66,0.0
2022-12-08 14:00:00,2022-12-08 15:00:00,10.85,18.28,0.67,1.03,0.93,0.38,1.43,0.21,1.07,0.02,,0.04,0.05,,38.71,0.43,169.64,149.31,988.27,,,31.81,0.0
2022-12-08 15:00:00,2022-12-08 16:00:00,10.28,16.83,0.67,1.03,0.93,0.38,1.43,0.21,1.07,0.03,,0.04,0.05,,47.27,0.28,229.06,61.61,988.02,,,28.85,0.0
2022-12-08 16:00:00,2022-12-08 17:00:00,9.59,15.38,0.67,1.03,0.93,0.38,1.43,0.36,1.07,0.04,,0.08,0.08,,65.91,0.21,152.35,2.58,988.25,,,22.03,0.0
2022-12-08 17:00:00,2022-12-08 18:00:00,13.68,22.73,0.67,1.03,0.93,0.38,1.43,0.42,1.07,0.05,,0.08,0.1,,76.59,0.27,186.41,,989.06,,,19.09,0.0
2022-12-08 18:00:00,2022-12-08 19:00:00,17.94,34.88,0.67,1.03,0.93,0.38,1.43,0.65,1.07,0.08,,0.13,0.16,,81.49,0.34,137.09,,989.69,,,17.8,0.0
2022-12-08 19:00:00,2022-12-08 20:00:00,21.75,36.7,0.67,1.03,0.93,0.38,1.43,0.67,1.07,0.08,,0.14,0.16,,85.51,0.23,210.39,,990.12,,,16.61,0.0
2022-12-08 20:00:00,2022-12-08 21:00:00,35.11,59.16,0.67,1.03,0.93,0.38,1.43,1.0,1.07,0.12,,0.2,0.24,,88.15,0.35,188.45,,990.69,,,16.12,0.0
2022-12-08 21:00:00,2022-12-08 22:00:00,43.16,75.89,0.67,1.03,0.93,0.38,1.43,0.9,1.07,0.11,,0.18,0.22,,87.75,0.52,202.22,,991.01,,,15.81,0.0
2022-12-08 22:00:00,2022-12-08 23:00:00,42.11,66.88,0.67,1.03,0.93,0.38,1.43,0.73,1.07,0.09,,0.15,0.18,,88.02,0.68,238.41,,991.14,,,15.42,0.0
2022-12-08 23:00:00,2022-12-09 00:00:00,35.0,60.0,0.67,1.03,0.93,0.38,1.43,0.67,1.07,0.08,,0.13,0.16,,88.36,0.32,139.34,,991.1,,,15.06,0.0
2022-12-09 00:00:00,2022-12-09 01:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-12-09 01:00:00,2022-12-09 02:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-12-09 02:00:00,2022-12-09 03:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-12-09 03:00:00,2022-12-09 04:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-12-09 04:00:00,2022-12-09 05:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-12-09 05:00:00,2022-12-09 06:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-12-09 06:00:00,2022-12-09 07:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-12-09 07:00:00,2022-12-09 08:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-12-09 08:00:00,2022-12-09 09:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-12-09 09:00:00,2022-12-09 10:00:00,10.75,21.0,0.67,1.03,0.93,0.38,1.43,0.32,1.07,0.04,,0.06,0.07,,46.98,0.78,37.79,32.58,991.88,,,28.12,0.0
2022-12-09 10:00:00,2022-12-09 11:00:00,12.62,23.02,0.67,1.03,0.93,0.38,1.43,0.25,1.07,0.03,,0.05,0.06,,45.76,0.64,86.66,64.06,991.36,,,28.77,0.0
2022-12-09 11:00:00,2022-12-09 12:00:00,7.99,14.91,0.67,1.03,0.93,0.38,1.43,0.21,1.07,0.03,,0.04,0.05,,43.31,0.59,86.14,237.45,990.36,,,30.08,0.0
2022-12-09 12:00:00,2022-12-09 13:00:00,5.52,8.72,0.67,1.03,0.93,0.38,1.43,0.2,1.07,0.02,,0.04,0.04,,43.61,0.66,106.37,213.99,989.24,,,30.66,0.0
2022-12-09 13:00:00,2022-12-09 14:00:00,7.36,14.06,0.67,1.03,0.93,0.38,1.43,0.21,1.07,0.02,,0.04,0.05,,43.98,0.58,138.81,185.72,988.45,,,30.8,0.0
2022-12-09 14:00:00,2022-12-09 15:00:00,8.14,13.22,0.67,1.03,0.93,0.38,1.43,0.2,1.07,0.02,,0.04,0.05,,43.98,0.49,129.26,147.02,988.0,,,30.42,0.0
2022-12-09 15:00:00,2022-12-09 16:00:00,3.98,6.94,0.67,1.03,0.93,0.38,1.43,0.21,1.07,0.03,,0.04,0.05,,48.76,0.35,160.81,60.78,987.87,,,28.28,0.0
2022-12-09 16:00:00,2022-12-09 17:00:00,7.99,13.4,0.67,1.03,0.93,0.38,1.43,0.3,1.07,0.04,,0.06,0.07,,67.16,0.17,200.11,3.35,988.08,,,22.09,0.0
2022-12-09 17:00:00,2022-12-09 18:00:00,14.35,22.45,0.67,1.03,0.93,0.38,1.43,0.37,1.07,0.04,,0.08,0.09,,78.05,0.2,194.76,,988.77,,,19.27,0.0
2022-12-09 18:00:00,2022-12-09 19:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-12-09 19:00:00,2022-12-09 20:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-12-09 20:00:00,2022-12-09 21:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-12-09 21:00:00,2022-12-09 22:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-12-09 22:00:00,2022-12-09 23:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-12-09 23:00:00,2022-12-10 00:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-12-10 00:00:00,2022-12-10 01:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-12-10 01:00:00,2022-12-10 02:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-12-10 02:00:00,2022-12-10 03:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-12-10 03:00:00,2022-12-10 04:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-12-10 04:00:00,2022-12-10 05:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-12-10 05:00:00,2022-12-10 06:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-12-10 06:00:00,2022-12-10 07:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-12-10 07:00:00,2022-12-10 08:00:00,37.0,55.5,0.67,1.03,0.93,0.38,1.43,0.76,1.07,0.09,,,0.18,,90.01,0.23,30.98,,989.94,,,13.94,0.0
2022-12-10 08:00:00,2022-12-10 09:00:00,18.38,31.5,0.67,1.03,0.93,0.38,1.43,0.39,1.07,0.05,,0.08,0.09,,65.48,0.52,141.19,234.83,992.29,,,20.8,0.0
