From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),Temp (),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),VWS (m/s),Xylene (ug/m3),AT (degree C),RF (mm)
2023-01-06 19:00:00,2023-01-06 20:00:00,117.5,171.0,2.02,13.7,8.97,9.18,4.38,1.39,0.5,3.17,6.57,,,,,87.5,0.3,335.5,9.0,755.0,,4.42,7.6,0.0
2023-01-06 20:00:00,2023-01-06 21:00:00,92.0,134.0,1.57,10.95,7.13,8.68,3.32,2.17,0.37,2.67,4.75,,,,,88.5,0.3,354.0,9.0,756.0,,2.5,6.3,0.0
2023-01-06 21:00:00,2023-01-06 22:00:00,80.0,114.75,1.37,11.18,7.08,8.72,2.92,0.02,0.4,2.68,3.95,,,,,89.5,0.3,115.25,9.0,756.0,,1.6,5.47,0.0
2023-01-06 22:00:00,2023-01-06 23:00:00,65.75,84.75,1.07,12.6,7.58,8.3,2.28,0.02,0.1,2.48,3.28,,,,,90.0,0.3,184.5,9.0,755.5,,1.0,4.9,0.0
2023-01-06 23:00:00,2023-01-07 00:00:00,48.75,57.75,1.4,13.45,8.3,7.95,2.98,1.95,,2.42,2.88,,,,,90.0,0.38,112.75,9.0,755.0,,0.73,4.7,0.0
2023-01-07 00:00:00,2023-01-07 01:00:00,45.25,51.5,1.2,13.85,8.35,8.4,2.55,1.58,0.23,2.73,2.88,,,,,91.0,0.57,145.0,9.0,754.5,,0.62,5.2,0.0
2023-01-07 01:00:00,2023-01-07 02:00:00,45.25,53.25,1.0,13.9,8.22,7.83,2.15,1.64,1.3,2.6,2.65,,,,,91.0,0.82,173.5,9.0,754.0,,0.6,5.65,0.0
2023-01-07 02:00:00,2023-01-07 03:00:00,41.25,52.75,0.8,11.3,6.7,10.0,1.8,1.83,1.25,2.27,2.45,,,,,91.5,0.93,178.75,9.0,753.25,,0.55,5.38,0.0
2023-01-07 03:00:00,2023-01-07 04:00:00,36.25,49.25,0.83,11.45,6.78,8.8,1.85,2.35,0.68,2.27,2.48,,,,,92.0,0.95,168.0,9.0,753.0,,0.53,5.52,0.0
2023-01-07 04:00:00,2023-01-07 05:00:00,37.75,50.75,0.88,10.93,6.53,7.6,1.85,2.59,1.57,2.4,2.7,,,,,92.25,1.2,148.75,9.0,752.5,,0.62,5.85,0.0
2023-01-07 05:00:00,2023-01-07 06:00:00,38.75,51.5,0.85,10.4,6.25,7.42,1.87,2.78,1.88,2.4,2.9,,,,,93.0,0.53,123.0,9.0,752.5,,0.7,5.95,0.0
2023-01-07 06:00:00,2023-01-07 07:00:00,34.75,46.0,1.0,11.33,6.85,7.95,2.15,2.99,2.12,2.4,2.98,,,,,93.0,0.57,125.75,9.0,753.0,,0.72,5.83,0.0
2023-01-07 07:00:00,2023-01-07 08:00:00,34.0,44.25,1.03,13.75,8.12,8.93,2.2,3.12,1.3,2.48,2.97,,,,,93.0,1.52,135.25,10.0,754.25,,0.78,5.7,0.0
2023-01-07 08:00:00,2023-01-07 09:00:00,35.0,47.75,1.57,14.93,9.2,9.48,3.33,3.21,1.52,2.52,2.92,,,,,93.0,1.75,151.0,13.75,755.0,,0.7,5.58,0.0
2023-01-07 09:00:00,2023-01-07 10:00:00,37.5,46.75,1.9,12.75,8.32,8.18,4.07,1.94,2.73,2.48,3.45,,,,,93.0,1.38,165.5,23.5,756.0,,0.82,6.25,0.0
2023-01-07 10:00:00,2023-01-07 11:00:00,37.25,47.5,2.12,10.53,7.3,7.35,4.53,1.62,2.4,2.23,3.25,,,,,93.0,0.65,169.25,36.25,755.75,,0.75,6.97,0.0
2023-01-07 11:00:00,2023-01-07 12:00:00,44.0,55.0,2.25,10.93,7.62,7.33,4.7,2.4,3.05,2.27,3.88,,,,,93.0,0.55,128.0,41.75,755.0,,0.95,7.72,0.0
2023-01-07 12:00:00,2023-01-07 13:00:00,54.25,67.0,2.15,12.48,8.4,7.15,4.58,2.42,3.42,2.38,4.0,,,,,93.0,0.7,126.5,49.25,754.5,,1.15,8.38,0.0
2023-01-07 13:00:00,2023-01-07 14:00:00,60.5,77.75,2.3,14.68,9.7,6.88,4.93,2.73,4.7,2.35,3.88,,,,,92.25,0.93,146.0,58.0,753.5,,0.9,9.03,0.0
2023-01-07 14:00:00,2023-01-07 15:00:00,66.25,81.25,1.7,13.23,8.4,7.6,3.58,3.01,7.67,2.27,3.78,,,,,92.0,1.2,168.25,79.5,753.0,,1.2,9.82,0.0
2023-01-07 15:00:00,2023-01-07 16:00:00,60.75,75.0,1.5,12.4,7.8,7.67,3.15,2.07,9.88,2.05,3.17,,,,,92.0,1.55,209.75,69.25,752.0,,0.68,10.6,0.0
2023-01-07 16:00:00,2023-01-07 17:00:00,59.75,72.75,1.4,12.23,7.65,7.88,2.95,2.77,8.05,1.9,2.65,,,,,91.5,1.33,202.75,30.0,752.0,,0.43,10.72,0.0
2023-01-07 17:00:00,2023-01-07 18:00:00,61.75,78.25,1.12,14.68,8.73,7.88,2.45,3.4,4.33,2.0,2.85,,,,,91.0,0.4,193.0,11.25,752.0,,0.6,9.82,0.0
2023-01-07 18:00:00,2023-01-07 19:00:00,73.25,93.0,1.3,18.73,11.0,7.65,2.73,3.61,0.7,2.5,3.75,,,,,91.0,0.3,164.5,9.5,752.0,,0.97,8.55,0.0
2023-01-07 19:00:00,2023-01-07 20:00:00,82.0,107.0,2.17,18.75,11.73,7.42,4.65,3.76,,3.25,4.45,,,,,91.0,0.3,180.5,9.0,752.75,,1.53,7.12,0.0
2023-01-07 20:00:00,2023-01-07 21:00:00,71.5,91.5,1.4,16.35,9.85,7.05,2.97,3.39,0.33,2.8,4.1,,,,,91.75,0.47,181.75,9.0,753.0,,1.45,7.35,0.0
2023-01-07 21:00:00,2023-01-07 22:00:00,46.25,52.0,1.02,13.9,8.22,7.1,2.2,3.21,1.1,2.35,3.1,,,,,92.0,0.68,190.0,9.0,753.0,,0.7,7.22,0.0
2023-01-07 22:00:00,2023-01-07 23:00:00,38.25,47.0,0.95,12.9,7.62,7.83,2.02,2.67,1.95,2.15,2.9,,,,,92.0,0.57,175.75,9.0,753.0,,0.6,7.38,0.0
2023-01-07 23:00:00,2023-01-08 00:00:00,37.75,48.75,0.95,11.62,6.92,7.72,2.03,1.57,2.8,2.05,2.85,,,,,92.25,0.45,178.0,9.0,752.25,,0.55,7.3,0.0
2023-01-08 00:00:00,2023-01-08 01:00:00,34.0,44.75,1.0,11.27,6.83,7.58,2.15,0.65,2.12,2.02,2.82,,,,,93.0,0.35,127.5,9.0,752.0,,0.6,7.33,0.0
2023-01-08 01:00:00,2023-01-08 02:00:00,34.0,43.5,1.05,11.22,6.83,7.9,2.22,1.55,0.8,2.02,2.9,,,,,93.0,0.55,123.75,9.0,751.25,,0.53,6.95,0.0
2023-01-08 02:00:00,2023-01-08 03:00:00,35.0,43.5,0.8,15.0,8.6,9.0,1.8,2.15,0.95,2.32,3.35,,,,,93.0,0.85,142.0,9.0,750.75,,0.67,6.68,0.0
2023-01-08 03:00:00,2023-01-08 04:00:00,38.25,49.5,1.05,14.12,8.38,8.38,2.28,2.25,1.38,2.52,3.67,,,,,93.0,1.0,158.5,9.0,750.0,,0.85,6.78,0.0
2023-01-08 04:00:00,2023-01-08 05:00:00,39.5,54.75,0.9,14.7,8.55,7.67,1.9,1.7,1.03,2.62,3.75,,,,,93.25,1.2,178.5,9.0,749.25,,0.9,6.97,0.0
2023-01-08 05:00:00,2023-01-08 06:00:00,40.75,58.25,0.93,15.02,8.72,7.75,2.02,1.7,1.35,2.48,3.92,,,,,94.0,1.18,146.25,9.0,750.0,,1.15,7.2,0.0
2023-01-08 06:00:00,2023-01-08 07:00:00,39.5,62.5,0.97,12.92,7.65,8.47,2.07,2.14,3.1,2.23,3.47,,,,,94.0,1.1,144.25,9.0,750.0,,0.95,7.45,0.0
2023-01-08 07:00:00,2023-01-08 08:00:00,38.5,65.0,0.88,12.12,7.17,8.5,1.88,2.39,3.22,2.2,3.2,,,,,94.0,1.02,144.75,10.0,751.0,,0.88,7.7,0.0
2023-01-08 08:00:00,2023-01-08 09:00:00,39.75,69.25,1.3,11.83,7.33,8.32,2.8,2.48,3.82,2.18,3.38,,,,,94.0,0.6,167.5,14.0,751.25,,0.82,7.97,0.0
2023-01-08 09:00:00,2023-01-08 10:00:00,40.75,75.0,1.68,12.8,8.18,8.25,3.62,5.44,3.8,2.2,3.42,,,,,94.0,0.48,148.25,21.5,752.0,,0.9,8.28,0.0
2023-01-08 10:00:00,2023-01-08 11:00:00,47.5,83.25,2.15,16.1,10.3,7.85,4.55,6.26,3.1,2.45,3.88,,,,,94.0,0.58,124.0,30.0,752.75,,0.97,8.8,0.0
2023-01-08 11:00:00,2023-01-08 12:00:00,54.0,92.5,2.08,16.05,10.22,7.92,4.42,5.45,2.95,2.52,4.0,,,,,93.5,0.9,137.5,37.0,752.75,,1.08,9.25,0.0
2023-01-08 12:00:00,2023-01-08 13:00:00,62.0,100.75,1.7,15.6,9.7,7.92,3.67,5.45,4.0,2.6,3.9,,,,,93.25,0.93,193.75,37.75,752.0,,0.95,9.45,0.0
2023-01-08 13:00:00,2023-01-08 14:00:00,68.5,103.25,1.7,15.68,9.72,8.07,3.65,5.27,6.55,2.6,4.08,,,,,93.25,0.87,254.75,46.75,750.75,,0.95,10.0,0.0
2023-01-08 14:00:00,2023-01-08 15:00:00,75.0,108.0,1.7,16.35,10.07,9.0,3.65,5.26,8.2,2.4,4.0,,,,,92.75,0.5,196.75,51.5,750.0,,0.97,10.95,0.0
2023-01-08 15:00:00,2023-01-08 16:00:00,90.5,120.0,1.93,17.0,10.6,8.68,4.05,6.54,7.05,2.48,5.17,,,,,92.0,0.5,163.5,40.25,750.0,,2.38,11.55,0.0
2023-01-08 16:00:00,2023-01-08 17:00:00,93.5,123.0,1.75,17.0,10.43,9.0,3.73,6.98,6.7,2.42,5.15,,,,,93.0,0.58,299.0,28.75,750.0,,2.17,11.28,0.0
2023-01-08 17:00:00,2023-01-08 18:00:00,97.0,133.25,2.07,21.5,13.12,7.5,4.42,7.74,4.47,2.35,4.32,,,,,93.0,0.35,227.0,11.0,750.25,,1.4,10.15,0.0
2023-01-08 18:00:00,2023-01-08 19:00:00,100.25,144.5,3.18,23.68,15.17,8.53,6.73,5.74,,2.85,6.15,,,,,93.75,0.45,207.75,9.25,751.0,,3.25,9.25,0.0
2023-01-08 19:00:00,2023-01-08 20:00:00,125.25,173.75,2.15,26.88,16.02,9.72,4.58,6.63,,3.58,6.93,,,,,94.0,0.75,284.25,9.0,751.5,,3.77,9.47,0.0
2023-01-08 20:00:00,2023-01-08 21:00:00,131.75,184.5,1.05,22.23,12.68,11.3,2.25,7.69,2.1,3.5,5.55,,,,,93.5,1.08,298.25,9.0,752.0,,2.23,9.72,0.0
2023-01-08 21:00:00,2023-01-08 22:00:00,93.75,156.25,0.95,20.88,11.9,11.67,2.03,8.19,1.27,3.15,4.43,,,,,93.0,0.88,283.25,9.0,752.0,,1.33,9.8,0.0
2023-01-08 22:00:00,2023-01-08 23:00:00,87.5,151.75,1.08,17.65,10.25,12.12,2.25,8.05,2.67,2.83,4.05,,,,,93.0,0.62,278.75,9.0,752.0,,1.07,9.75,0.0
2023-01-08 23:00:00,2023-01-09 00:00:00,75.5,126.75,0.9,14.75,8.6,11.77,1.97,7.08,3.2,2.55,3.58,,,,,93.0,0.43,303.0,9.0,752.0,,0.88,9.47,0.0
2023-01-09 00:00:00,2023-01-09 01:00:00,59.5,95.25,0.85,14.18,8.28,11.32,1.88,1.45,3.08,2.5,3.43,,,,,93.0,0.62,255.5,9.0,752.0,,0.75,9.28,0.0
2023-01-09 01:00:00,2023-01-09 02:00:00,50.75,83.0,1.05,13.38,7.95,10.32,2.23,1.13,0.8,2.52,3.4,,,,,93.0,0.43,178.25,9.0,751.75,,0.75,9.2,0.0
2023-01-09 02:00:00,2023-01-09 03:00:00,46.0,75.5,1.0,15.5,9.1,10.0,2.2,1.32,2.1,2.6,3.5,,,,,93.0,0.77,180.25,9.75,751.25,,0.73,9.05,0.0
2023-01-09 03:00:00,2023-01-09 04:00:00,42.0,61.0,1.0,12.47,7.45,9.3,2.15,1.24,5.37,2.55,3.52,,,,,93.0,0.57,197.75,9.0,751.0,,0.72,8.83,0.0
2023-01-09 04:00:00,2023-01-09 05:00:00,38.25,56.75,0.88,11.2,6.68,8.2,1.88,1.19,4.65,2.6,3.55,,,,,93.0,0.47,149.0,9.25,751.0,,0.75,8.78,0.0
2023-01-09 05:00:00,2023-01-09 06:00:00,35.75,52.0,1.0,10.55,6.42,8.07,2.15,1.09,4.7,2.6,3.48,,,,,93.25,0.45,146.25,9.0,751.25,,0.8,8.47,0.0
2023-01-09 06:00:00,2023-01-09 07:00:00,34.75,48.75,0.88,9.62,5.85,8.6,1.88,1.0,4.55,2.5,3.2,,,,,94.0,0.62,175.0,9.0,752.0,,0.7,8.35,0.0
2023-01-09 07:00:00,2023-01-09 08:00:00,34.0,47.75,0.82,9.4,5.7,8.68,1.8,1.0,3.2,2.48,3.17,,,,,94.0,0.55,170.5,10.75,752.75,,0.67,8.28,0.0
2023-01-09 08:00:00,2023-01-09 09:00:00,34.5,47.5,1.27,10.03,6.38,8.52,2.7,1.09,3.38,2.6,3.38,,,,,94.0,0.43,170.25,15.5,753.5,,0.72,8.32,0.0
2023-01-09 09:00:00,2023-01-09 10:00:00,36.75,50.25,1.53,10.03,6.55,8.55,3.25,0.21,3.0,2.6,3.45,,,,,94.0,0.55,203.5,22.0,754.0,,0.78,8.6,0.0
2023-01-09 10:00:00,2023-01-09 11:00:00,39.75,54.25,1.47,10.2,6.62,8.85,3.2,0.98,3.35,2.6,3.52,,,,,94.0,0.68,175.75,34.25,754.75,,0.8,9.05,0.0
2023-01-09 11:00:00,2023-01-09 12:00:00,45.75,59.25,1.85,12.78,8.32,9.65,3.95,1.69,3.2,2.8,3.92,,,,,93.25,0.42,166.5,41.75,754.0,,1.0,9.7,0.0
2023-01-09 12:00:00,2023-01-09 13:00:00,58.0,73.0,1.73,12.35,7.95,9.65,3.7,1.77,5.28,2.75,3.72,,,,,93.0,0.35,186.25,46.25,753.0,,0.88,10.45,0.0
2023-01-09 13:00:00,2023-01-09 14:00:00,64.25,78.75,1.65,11.8,7.62,9.12,3.55,2.06,4.95,2.8,3.65,,,,,93.0,0.68,137.0,43.25,752.75,,0.82,10.88,0.0
2023-01-09 14:00:00,2023-01-09 15:00:00,77.0,89.0,1.62,13.08,8.28,8.68,3.45,3.54,5.98,2.83,4.23,,,,,92.0,0.75,176.5,50.5,752.0,,1.18,11.47,0.0
2023-01-09 15:00:00,2023-01-09 16:00:00,85.5,95.75,1.3,14.28,8.68,8.47,2.8,3.2,8.75,3.0,4.12,,,,,92.5,0.85,184.75,55.5,751.25,,1.1,11.93,0.0
2023-01-09 16:00:00,2023-01-09 17:00:00,84.75,99.5,1.27,14.4,8.72,8.8,2.7,1.87,10.17,3.07,4.15,,,,,92.5,0.5,187.0,24.5,751.0,,0.93,12.35,0.0
2023-01-09 17:00:00,2023-01-09 18:00:00,88.75,106.75,1.48,17.8,10.72,8.85,3.15,2.56,3.58,3.22,6.0,,,,,93.0,0.3,134.0,10.75,751.0,,2.75,11.68,0.0
2023-01-09 18:00:00,2023-01-09 19:00:00,92.25,114.0,1.55,15.0,9.22,9.12,3.27,0.02,0.85,3.23,5.97,,,,,92.25,0.3,222.0,10.0,751.0,,2.85,10.43,0.0
2023-01-09 19:00:00,2023-01-09 20:00:00,90.0,114.25,1.85,13.35,8.6,9.5,3.93,,,3.02,5.12,,,,,92.5,0.3,112.25,9.0,751.5,,2.5,9.47,0.0
2023-01-09 20:00:00,2023-01-09 21:00:00,96.5,120.5,1.62,10.78,7.07,9.28,3.48,,,2.95,4.75,,,,,92.75,0.3,33.0,9.0,752.0,,1.8,8.88,0.0
2023-01-09 21:00:00,2023-01-09 22:00:00,91.0,112.25,1.72,9.82,6.68,9.53,3.65,,,3.02,4.45,,,,,93.0,0.3,40.25,9.0,752.0,,1.52,8.4,0.0
2023-01-09 22:00:00,2023-01-09 23:00:00,97.25,116.75,1.95,12.08,8.02,10.18,4.15,,,3.62,4.85,,,,,92.75,0.3,53.25,9.0,752.0,,1.6,8.2,0.0
2023-01-09 23:00:00,2023-01-10 00:00:00,95.75,106.25,3.02,14.8,10.38,9.18,6.45,0.01,,3.9,4.97,,,,,93.0,0.3,68.75,9.0,752.0,,1.58,7.78,0.0
2023-01-10 00:00:00,2023-01-10 01:00:00,87.0,94.5,8.38,24.92,20.05,7.47,17.83,2.33,0.15,3.8,5.92,,,,,93.0,0.3,127.75,9.75,751.5,,2.65,7.12,0.0
2023-01-10 01:00:00,2023-01-10 02:00:00,81.0,93.75,11.65,29.95,25.4,6.95,24.77,2.19,,3.82,8.7,,,,,93.0,0.3,115.0,10.0,751.0,,4.75,6.98,0.0
2023-01-10 02:00:00,2023-01-10 03:00:00,79.25,95.75,5.0,21.3,15.4,12.6,10.7,,,4.07,9.25,,,,,93.0,0.3,109.0,10.0,751.0,,4.45,7.78,0.0
2023-01-10 03:00:00,2023-01-10 04:00:00,70.75,91.25,2.92,17.07,11.45,11.0,6.23,1.7,,4.17,5.97,,,,,93.0,0.33,107.5,10.0,750.75,,2.28,8.28,0.0
2023-01-10 04:00:00,2023-01-10 05:00:00,59.75,80.0,1.4,14.25,8.7,9.8,2.98,2.18,0.3,4.28,4.2,,,,,93.0,0.38,126.5,10.0,750.0,,1.1,8.55,0.0
2023-01-10 05:00:00,2023-01-10 06:00:00,55.0,78.5,0.97,13.27,7.88,9.35,2.1,2.16,0.45,3.37,4.3,,,,,93.0,0.43,124.25,9.25,750.5,,1.0,8.78,0.0
2023-01-10 06:00:00,2023-01-10 07:00:00,50.75,71.5,1.02,13.82,8.2,9.12,2.2,2.62,0.8,3.33,4.2,,,,,93.0,0.5,130.5,9.0,751.0,,0.95,8.65,0.0
2023-01-10 07:00:00,2023-01-10 08:00:00,46.25,63.25,1.1,12.97,7.75,8.88,2.3,2.96,0.97,3.22,4.47,,,,,93.25,0.92,145.75,10.25,751.75,,1.0,8.62,0.0
2023-01-10 08:00:00,2023-01-10 09:00:00,45.5,63.0,1.4,11.9,7.47,8.9,2.95,1.91,2.02,3.15,3.9,,,,,94.0,1.07,151.25,14.0,752.5,,0.8,8.57,0.0
2023-01-10 09:00:00,2023-01-10 10:00:00,50.5,71.5,1.45,11.8,7.47,9.12,3.12,1.99,3.3,3.02,3.67,,,,,94.0,0.88,155.0,25.0,753.0,,0.77,8.98,0.12
2023-01-10 10:00:00,2023-01-10 11:00:00,52.0,80.75,1.52,13.5,8.42,9.47,3.22,2.15,4.47,2.85,3.68,,,,,94.0,0.83,153.0,29.5,753.0,,0.78,9.57,0.0
2023-01-10 11:00:00,2023-01-10 12:00:00,52.25,86.5,1.42,13.12,8.15,9.57,2.98,1.79,5.88,2.6,4.03,,,,,93.5,0.7,117.75,41.5,752.5,,0.93,10.47,0.0
2023-01-10 12:00:00,2023-01-10 13:00:00,56.25,89.5,1.58,12.78,8.1,9.3,3.4,1.76,5.12,2.88,4.3,,,,,93.0,1.3,144.25,47.5,751.5,,1.27,10.9,0.0
2023-01-10 13:00:00,2023-01-10 14:00:00,64.25,91.25,1.62,12.0,7.7,8.93,3.45,1.84,7.8,2.38,3.93,,,,,92.75,1.25,148.25,53.0,750.25,,1.1,11.6,0.0
2023-01-10 14:00:00,2023-01-10 15:00:00,63.0,85.25,1.3,11.72,7.3,8.7,2.78,1.98,8.65,2.3,4.25,,,,,92.25,1.45,154.0,43.0,750.0,,1.6,12.2,0.0
2023-01-10 15:00:00,2023-01-10 16:00:00,73.75,89.5,1.32,12.07,7.53,8.57,2.88,2.02,10.03,2.4,4.55,,,,,92.0,1.58,148.5,37.0,749.5,,1.95,12.7,0.0
2023-01-10 16:00:00,2023-01-10 17:00:00,71.5,83.0,1.38,12.65,7.85,8.75,2.92,0.77,9.07,2.45,4.12,,,,,91.25,1.2,162.75,30.0,749.0,,1.42,13.05,0.0
2023-01-10 17:00:00,2023-01-10 18:00:00,75.5,89.0,1.77,15.6,9.75,8.9,3.77,1.1,5.05,2.4,3.65,,,,,91.0,0.33,168.25,11.25,749.0,,0.97,11.9,0.0
2023-01-10 18:00:00,2023-01-10 19:00:00,79.0,103.0,2.48,17.15,11.18,8.95,5.3,2.07,0.9,3.12,6.75,,,,,91.0,0.3,91.5,9.75,749.0,,4.62,9.88,0.0
2023-01-10 19:00:00,2023-01-10 20:00:00,91.5,117.5,2.35,14.45,9.57,9.3,4.97,1.45,,2.73,5.03,,,,,91.0,0.3,43.0,9.25,749.0,,2.62,8.7,0.0
2023-01-10 20:00:00,2023-01-10 21:00:00,83.0,113.0,2.38,12.48,8.6,9.15,5.05,1.69,0.2,2.78,4.8,,,,,91.0,0.3,51.0,9.0,749.0,,2.28,7.72,0.0
2023-01-10 21:00:00,2023-01-10 22:00:00,78.0,101.0,3.23,13.45,9.83,9.15,6.9,,,2.78,4.5,,,,,92.0,0.3,61.0,9.0,749.75,,1.85,7.88,0.0
2023-01-10 22:00:00,2023-01-10 23:00:00,75.5,97.5,4.1,15.55,11.58,10.17,8.7,1.96,,3.15,4.55,,,,,92.0,0.3,99.75,9.25,750.0,,1.65,9.35,0.0
2023-01-10 23:00:00,2023-01-11 00:00:00,84.75,115.75,3.33,17.08,11.78,9.95,7.05,2.46,0.7,3.45,6.0,,,,,92.25,0.5,144.75,9.0,749.5,,1.97,10.43,0.0
2023-01-11 00:00:00,2023-01-11 01:00:00,76.25,119.5,1.2,14.85,8.88,9.72,2.5,1.62,2.15,2.98,4.3,,,,,93.0,1.15,159.25,9.0,748.75,,1.25,11.0,0.0
2023-01-11 01:00:00,2023-01-11 02:00:00,61.0,115.25,0.9,13.7,8.0,9.55,1.88,1.5,4.1,2.75,4.42,,,,,93.0,0.88,163.25,9.0,748.0,,1.45,10.9,0.0
2023-01-11 02:00:00,2023-01-11 03:00:00,56.0,112.25,0.7,13.1,7.5,13.3,1.5,1.04,6.7,2.5,3.8,,,,,93.0,0.7,157.5,9.0,747.25,,1.07,10.85,0.0
2023-01-11 03:00:00,2023-01-11 04:00:00,49.0,99.5,1.0,10.93,6.62,11.4,2.1,1.16,5.9,2.23,3.38,,,,,93.0,0.95,138.25,9.0,747.0,,0.85,10.55,0.0
2023-01-11 04:00:00,2023-01-11 05:00:00,42.75,88.0,1.0,9.23,5.72,9.12,2.15,1.09,6.12,2.12,3.27,,,,,93.0,1.25,169.25,9.0,746.25,,0.72,9.8,0.0
2023-01-11 05:00:00,2023-01-11 06:00:00,33.0,66.75,0.88,8.45,5.2,8.62,1.85,0.41,5.67,1.98,2.9,,,,,93.0,0.97,175.75,9.0,746.5,,0.62,9.75,0.0
2023-01-11 06:00:00,2023-01-11 07:00:00,32.5,64.75,1.0,8.15,5.15,8.3,2.2,,5.75,1.9,2.58,,,,,93.0,1.12,190.25,9.0,747.0,,0.47,9.53,0.0
2023-01-11 07:00:00,2023-01-11 08:00:00,31.0,60.25,1.05,9.2,5.72,7.95,2.22,,4.2,2.05,2.65,,,,,93.0,0.33,155.75,10.25,747.5,,0.53,9.65,0.0
2023-01-11 08:00:00,2023-01-11 09:00:00,31.0,58.75,1.18,9.65,6.07,7.88,2.5,,4.7,2.1,2.65,,,,,93.0,0.33,158.0,13.5,748.5,,0.57,9.85,0.0
2023-01-11 09:00:00,2023-01-11 10:00:00,30.75,61.5,1.3,10.25,6.53,7.85,2.77,1.29,3.92,2.1,2.75,,,,,93.0,0.78,239.0,22.0,749.5,,0.62,10.07,0.0
2023-01-11 10:00:00,2023-01-11 11:00:00,33.0,67.75,1.55,13.05,8.2,7.9,3.3,1.53,3.62,2.25,2.95,,,,,93.0,0.3,210.25,29.75,750.0,,0.77,10.65,0.0
2023-01-11 11:00:00,2023-01-11 12:00:00,44.75,82.0,1.68,13.22,8.4,8.38,3.58,1.33,4.28,2.02,2.7,,,,,92.75,0.53,261.0,34.5,749.0,,0.62,11.03,0.0
2023-01-11 12:00:00,2023-01-11 13:00:00,57.75,88.0,1.8,14.52,9.2,8.57,3.82,1.68,2.85,2.25,4.17,,,,,92.0,0.4,233.25,26.75,748.5,,1.77,11.58,0.0
2023-01-11 13:00:00,2023-01-11 14:00:00,73.5,109.0,1.88,15.0,9.5,8.62,4.0,1.86,2.95,2.27,4.2,,,,,92.0,0.75,287.5,29.0,747.25,,1.65,11.75,0.0
2023-01-11 14:00:00,2023-01-11 15:00:00,77.5,117.0,1.87,14.8,9.4,8.55,4.02,2.29,2.83,2.32,5.3,,,,,92.0,0.83,278.75,25.25,746.5,,2.4,11.85,0.0
2023-01-11 15:00:00,2023-01-11 16:00:00,73.75,109.25,1.32,14.05,8.58,8.25,2.85,2.79,6.45,2.48,4.92,,,,,91.0,1.43,299.5,24.75,746.0,,1.88,11.97,0.0
2023-01-11 16:00:00,2023-01-11 17:00:00,68.75,100.25,1.05,14.52,8.6,8.68,2.25,2.23,5.45,2.42,4.97,,,,,90.75,1.18,292.25,13.25,746.0,,2.02,12.12,0.0
2023-01-11 17:00:00,2023-01-11 18:00:00,75.75,120.75,1.15,14.75,8.8,9.18,2.45,1.38,5.6,2.5,5.5,,,,,90.0,1.0,309.0,10.25,746.0,,2.2,12.25,0.0
2023-01-11 18:00:00,2023-01-11 19:00:00,77.25,127.5,1.05,13.47,8.03,8.38,2.27,1.2,6.28,2.27,5.05,,,,,89.0,1.3,302.25,9.0,746.0,,1.95,12.1,0.0
2023-01-11 19:00:00,2023-01-11 20:00:00,68.0,107.75,0.98,12.38,7.4,8.9,2.15,0.61,5.0,2.1,4.28,,,,,88.5,1.27,303.25,9.5,746.75,,1.52,12.15,0.0
2023-01-11 20:00:00,2023-01-11 21:00:00,73.0,114.5,0.85,11.07,6.6,9.02,1.8,0.14,8.25,2.08,3.62,,,,,88.0,1.58,296.25,9.5,747.25,,1.12,12.03,0.0
2023-01-11 21:00:00,2023-01-11 22:00:00,69.0,109.25,0.95,9.45,5.8,8.97,2.08,0.6,8.55,1.92,3.05,,,,,88.0,1.38,298.0,9.5,748.0,,0.65,11.82,0.0
2023-01-11 22:00:00,2023-01-11 23:00:00,64.0,103.5,0.82,10.0,6.0,8.78,1.8,0.33,5.72,1.92,3.07,,,,,88.0,1.4,301.5,9.75,748.0,,0.67,11.6,0.0
2023-01-11 23:00:00,2023-01-12 00:00:00,56.0,89.75,1.08,7.85,5.05,8.18,2.33,0.19,6.55,1.92,2.85,,,,,88.5,1.58,304.25,9.0,747.75,,0.62,11.32,0.0
2023-01-12 00:00:00,2023-01-12 01:00:00,51.25,81.75,1.07,8.38,5.35,7.97,2.33,0.85,5.85,1.9,2.73,,,,,89.0,1.07,299.75,9.0,747.0,,0.55,11.2,0.0
2023-01-12 01:00:00,2023-01-12 02:00:00,53.75,85.25,0.8,7.62,4.67,8.2,1.72,1.71,2.3,1.87,2.67,,,,,89.5,0.72,217.25,9.0,746.0,,0.53,10.95,0.0
2023-01-12 02:00:00,2023-01-12 03:00:00,48.75,78.25,0.6,9.3,5.5,10.0,1.4,,2.83,1.9,2.6,,,,,90.0,0.55,172.25,9.0,746.5,,0.5,11.0,0.0
2023-01-12 03:00:00,2023-01-12 04:00:00,43.5,71.25,0.95,7.83,4.92,9.58,2.05,2.45,3.15,1.92,2.5,,,,,90.5,0.85,239.25,9.0,746.0,,0.4,10.9,0.0
