From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),AT (degree C),RF (mm)
2023-03-07 06:00:00,2023-03-07 07:00:00,25.0,83.75,1.9,22.28,13.35,34.45,21.95,0.63,45.52,0.2,6.47,0.1,0.2,,47.25,1.0,280.0,16.5,29.05,0.0
2023-03-07 07:00:00,2023-03-07 08:00:00,52.25,168.0,3.33,22.55,14.73,32.75,23.52,0.56,59.65,0.2,6.47,0.1,0.2,,44.5,1.45,265.5,57.5,29.62,0.0
2023-03-07 08:00:00,2023-03-07 09:00:00,46.5,193.0,2.35,13.47,9.05,29.62,18.92,0.37,75.75,0.2,6.45,0.1,0.2,,42.75,1.75,287.0,126.0,30.4,0.0
2023-03-07 09:00:00,2023-03-07 10:00:00,33.0,145.25,1.7,9.57,6.5,29.73,18.2,0.43,90.2,0.2,6.22,0.1,0.17,,43.5,1.75,307.25,254.25,30.8,0.0
2023-03-07 10:00:00,2023-03-07 11:00:00,17.75,78.75,1.27,9.9,6.3,32.62,17.65,0.34,104.38,0.18,6.03,0.1,0.15,,37.25,1.27,159.0,293.25,31.75,0.0
2023-03-07 11:00:00,2023-03-07 12:00:00,16.0,64.5,1.15,11.2,6.9,34.02,17.4,0.39,123.12,0.1,6.25,0.1,0.17,,33.25,1.38,187.5,348.5,32.35,0.0
2023-03-07 12:00:00,2023-03-07 13:00:00,22.0,72.0,1.93,19.87,12.17,34.23,17.55,0.48,134.8,0.1,6.78,0.1,0.2,,31.5,1.55,88.25,295.75,31.62,0.0
2023-03-07 13:00:00,2023-03-07 14:00:00,20.75,95.75,2.92,24.5,15.43,31.3,17.62,0.55,136.7,0.1,7.32,0.1,0.2,,32.0,1.6,86.25,263.5,31.7,0.0
2023-03-07 14:00:00,2023-03-07 15:00:00,19.5,100.5,2.85,21.15,13.57,30.35,17.48,0.54,138.32,0.1,7.75,0.1,0.28,,32.0,1.62,93.0,177.75,31.8,0.0
2023-03-07 15:00:00,2023-03-07 16:00:00,22.5,97.75,2.9,21.57,13.82,28.88,17.22,0.59,132.0,0.1,8.15,0.1,0.28,,33.0,1.3,82.5,89.0,31.65,0.0
2023-03-07 16:00:00,2023-03-07 17:00:00,22.25,111.75,2.73,24.23,15.1,28.0,17.32,0.66,115.52,0.1,8.4,0.1,0.3,,35.5,1.38,148.0,39.0,31.3,0.0
2023-03-07 17:00:00,2023-03-07 18:00:00,28.0,132.5,2.42,36.05,21.15,26.55,17.33,0.85,89.15,0.1,8.7,0.17,0.3,,38.5,1.15,156.5,16.5,30.88,0.0
2023-03-07 18:00:00,2023-03-07 19:00:00,39.5,166.0,3.5,35.88,21.95,27.3,19.5,0.83,71.7,0.1,8.65,0.2,0.4,,38.75,1.3,209.75,11.25,30.3,0.0
2023-03-07 19:00:00,2023-03-07 20:00:00,45.75,180.5,3.6,48.05,28.5,26.82,22.9,1.26,52.55,0.12,8.5,0.2,0.4,,38.0,0.88,256.75,11.0,29.75,0.0
2023-03-07 20:00:00,2023-03-07 21:00:00,64.0,219.5,13.1,75.7,50.88,31.25,32.23,2.03,19.22,0.2,8.38,0.2,0.47,,41.0,0.7,237.25,10.75,29.38,0.0
2023-03-07 21:00:00,2023-03-07 22:00:00,107.0,318.25,13.75,84.45,56.08,40.88,49.92,2.61,10.57,0.25,8.12,0.3,0.6,,42.0,0.68,85.0,10.25,30.92,0.0
2023-03-07 22:00:00,2023-03-07 23:00:00,160.0,350.5,2.45,46.42,26.67,36.05,37.65,2.25,25.62,0.35,7.75,0.2,0.57,,42.25,0.57,240.25,10.0,31.93,0.0
2023-03-07 23:00:00,2023-03-08 00:00:00,151.5,323.0,23.3,67.9,55.1,36.75,33.57,2.52,11.35,0.5,7.43,0.2,0.53,,44.75,0.75,197.5,10.5,32.6,0.0
2023-03-08 00:00:00,2023-03-08 01:00:00,157.5,347.75,14.22,66.03,46.7,39.83,34.3,2.38,9.27,0.5,7.4,0.25,0.6,,48.75,0.73,141.75,10.0,33.75,0.0
2023-03-08 01:00:00,2023-03-08 02:00:00,166.0,336.25,3.3,53.77,31.27,37.88,26.33,2.32,10.5,0.5,7.38,0.22,0.6,,48.75,1.05,314.0,10.0,32.17,0.0
2023-03-08 02:00:00,2023-03-08 03:00:00,131.25,239.0,1.8,33.75,19.43,41.3,22.95,1.56,22.12,0.53,7.12,0.2,0.53,,51.0,0.82,198.25,10.0,33.55,0.0
2023-03-08 03:00:00,2023-03-08 04:00:00,95.25,168.25,1.1,17.0,9.95,37.65,19.33,0.85,32.12,0.53,6.9,0.2,0.38,,50.75,1.2,264.75,10.0,29.67,0.0
2023-03-08 04:00:00,2023-03-08 05:00:00,49.5,89.5,1.15,13.15,7.92,34.5,32.07,0.47,46.17,0.43,6.77,0.15,0.33,,51.0,1.08,266.25,10.0,29.42,0.0
2023-03-08 05:00:00,2023-03-08 06:00:00,30.5,66.0,1.05,13.55,8.05,34.03,57.95,0.78,48.92,0.38,6.62,0.1,0.3,,50.5,0.9,252.25,10.0,28.9,0.0
2023-03-08 06:00:00,2023-03-08 07:00:00,38.75,85.0,2.02,23.02,13.9,33.35,40.55,0.78,31.52,0.4,6.5,0.1,0.23,,52.25,0.72,195.25,17.5,28.9,0.0
2023-03-08 07:00:00,2023-03-08 08:00:00,54.5,154.5,5.65,30.95,21.05,34.92,21.58,0.94,34.2,0.4,6.65,0.1,0.3,,50.0,0.62,243.75,51.25,29.8,0.0
2023-03-08 08:00:00,2023-03-08 09:00:00,64.75,195.0,2.35,13.3,8.98,33.95,19.0,0.49,76.3,0.38,6.75,0.12,0.3,,44.5,1.27,286.0,127.25,30.83,0.0
2023-03-08 09:00:00,2023-03-08 10:00:00,49.75,140.25,1.9,9.78,6.75,34.75,18.43,0.33,97.3,0.27,6.68,0.1,0.28,,39.5,1.05,225.75,269.25,31.38,0.0
2023-03-08 10:00:00,2023-03-08 11:00:00,22.5,79.0,1.63,13.5,8.53,39.5,17.15,0.41,104.45,0.2,6.8,0.1,0.25,,34.75,1.02,81.5,346.5,32.38,0.0
2023-03-08 11:00:00,2023-03-08 12:00:00,19.0,77.75,1.85,18.35,11.25,39.95,16.87,0.37,113.28,0.18,7.1,0.1,0.3,,34.0,1.63,92.75,394.5,34.05,0.0
2023-03-08 12:00:00,2023-03-08 13:00:00,14.5,67.5,1.7,23.23,13.73,36.65,15.45,0.38,122.82,0.1,7.47,0.1,0.2,,31.25,1.68,83.5,326.25,33.52,0.0
2023-03-08 13:00:00,2023-03-08 14:00:00,14.5,72.75,2.28,14.2,9.38,33.2,14.93,0.45,117.97,0.1,7.65,0.1,0.2,,31.75,2.02,137.75,77.5,33.28,0.0
2023-03-08 14:00:00,2023-03-08 15:00:00,18.0,150.75,1.5,9.1,6.07,30.15,14.35,0.29,104.88,0.1,7.7,0.1,0.2,,47.75,3.05,196.0,13.5,30.7,0.5
2023-03-08 15:00:00,2023-03-08 16:00:00,23.0,200.5,2.17,11.07,7.65,25.18,14.05,0.31,95.18,0.1,7.15,0.1,0.2,,54.5,2.15,143.0,41.75,29.55,0.5
2023-03-08 16:00:00,2023-03-08 17:00:00,23.0,72.0,2.2,11.27,7.77,22.88,10.3,0.11,70.38,0.03,5.43,0.07,0.1,,51.25,1.6,180.5,50.75,29.8,0.0
2023-03-08 17:00:00,2023-03-08 18:00:00,12.0,42.0,2.55,21.25,13.4,26.45,14.75,0.0,74.12,0.1,6.55,0.1,0.2,,51.25,1.52,129.0,19.75,30.63,0.0
2023-03-08 18:00:00,2023-03-08 19:00:00,12.0,42.25,2.3,9.8,7.08,26.4,14.83,0.0,78.12,0.1,6.45,0.1,0.2,,59.5,2.7,58.5,10.75,29.45,0.0
2023-03-08 19:00:00,2023-03-08 20:00:00,11.25,44.0,2.67,13.45,9.32,28.5,14.35,0.24,68.65,0.1,6.12,0.1,0.2,,66.0,1.92,84.75,10.0,28.47,0.0
2023-03-08 20:00:00,2023-03-08 21:00:00,12.5,44.75,2.33,14.32,9.55,31.27,14.33,0.39,66.4,0.1,6.1,0.1,0.2,,66.0,1.57,203.5,10.0,28.22,0.0
2023-03-08 21:00:00,2023-03-08 22:00:00,17.75,47.5,2.67,17.82,11.65,33.65,14.53,0.4,58.1,0.1,6.12,0.1,0.2,,63.5,1.52,232.25,10.0,28.38,0.0
2023-03-08 22:00:00,2023-03-08 23:00:00,15.25,51.75,1.52,14.38,8.9,35.3,14.47,0.2,80.58,0.1,6.15,0.1,0.2,,59.5,2.8,216.75,10.5,28.65,0.0
2023-03-08 23:00:00,2023-03-09 00:00:00,9.75,28.0,1.12,9.75,6.1,34.57,14.43,0.15,84.0,0.1,5.75,0.1,0.15,,59.25,2.05,191.0,10.0,28.48,0.0
2023-03-09 00:00:00,2023-03-09 01:00:00,6.33,14.0,1.35,5.7,4.12,34.78,14.1,0.23,92.22,0.1,5.58,,0.1,,56.5,2.48,185.0,10.0,28.6,0.0
2023-03-09 01:00:00,2023-03-09 02:00:00,1.0,12.0,1.2,5.65,3.97,34.03,13.95,0.2,92.58,0.1,5.15,,0.1,,56.75,2.02,185.25,10.0,28.52,0.0
2023-03-09 02:00:00,2023-03-09 03:00:00,2.25,13.25,1.02,4.8,3.42,32.75,14.05,0.18,91.8,0.08,5.05,,0.08,,57.25,1.93,220.25,10.0,28.3,0.0
2023-03-09 03:00:00,2023-03-09 04:00:00,4.75,14.75,1.0,4.88,3.4,32.15,13.75,0.27,74.6,0.1,5.25,,0.08,,64.0,0.92,301.5,10.0,27.75,0.0
2023-03-09 04:00:00,2023-03-09 05:00:00,4.75,14.25,1.0,5.17,3.58,32.0,14.25,0.33,67.38,0.1,5.55,,0.1,,67.25,0.92,338.5,10.0,27.55,0.0
2023-03-09 05:00:00,2023-03-09 06:00:00,7.0,19.0,1.38,15.25,9.25,30.73,14.23,0.26,56.45,0.1,5.67,,0.1,,66.0,0.65,145.0,10.0,27.7,0.0
2023-03-09 06:00:00,2023-03-09 07:00:00,9.25,26.25,1.68,17.97,10.95,32.17,14.18,0.3,44.72,0.1,5.8,,0.1,,68.5,0.88,181.0,16.75,27.5,0.0
2023-03-09 07:00:00,2023-03-09 08:00:00,11.5,44.5,3.17,19.77,13.1,32.05,14.6,0.45,42.4,0.1,5.82,,0.1,,67.0,0.9,150.0,49.5,27.85,0.0
2023-03-09 08:00:00,2023-03-09 09:00:00,19.25,60.0,5.33,23.08,16.6,33.98,14.8,0.56,36.35,0.1,6.05,0.1,0.12,,65.25,0.93,185.5,91.75,28.23,0.0
2023-03-09 09:00:00,2023-03-09 10:00:00,28.75,82.25,5.3,22.12,16.07,36.0,14.85,0.55,62.8,0.17,6.35,0.1,0.2,,59.5,1.0,129.0,144.0,28.85,0.0
2023-03-09 10:00:00,2023-03-09 11:00:00,26.5,75.0,3.9,16.93,12.17,40.02,15.0,0.36,86.85,0.15,6.6,0.1,0.2,,49.0,1.25,78.25,280.0,29.8,0.0
2023-03-09 11:00:00,2023-03-09 12:00:00,15.25,51.75,2.55,12.95,9.0,43.12,15.63,0.33,109.27,0.1,6.7,0.1,0.17,,44.0,1.2,51.25,192.0,30.33,0.0
2023-03-09 12:00:00,2023-03-09 13:00:00,8.25,37.25,2.6,13.1,9.07,42.85,15.48,0.3,116.9,0.1,6.72,0.08,0.15,,41.75,1.25,58.75,311.75,30.82,0.0
2023-03-09 13:00:00,2023-03-09 14:00:00,10.25,34.0,2.02,20.5,12.55,40.38,16.05,0.28,124.2,0.1,6.7,0.1,0.1,,37.5,1.35,64.75,386.5,31.55,0.0
2023-03-09 14:00:00,2023-03-09 15:00:00,9.0,29.25,1.45,10.77,6.9,37.68,15.73,0.27,136.82,0.1,6.77,0.05,0.1,,35.75,1.4,131.0,297.75,32.42,0.0
2023-03-09 15:00:00,2023-03-09 16:00:00,9.0,25.25,1.77,7.88,5.62,34.6,15.55,0.26,139.35,0.03,6.75,,0.1,,35.0,1.4,34.25,225.25,33.47,0.0
2023-03-09 16:00:00,2023-03-09 17:00:00,9.0,28.0,1.3,5.32,3.88,32.23,15.88,0.25,141.4,0.0,6.8,0.03,0.1,,38.25,1.75,338.0,136.25,34.1,0.0
2023-03-09 17:00:00,2023-03-09 18:00:00,,27.0,1.02,4.95,3.45,29.18,15.45,0.25,132.4,0.0,6.35,,0.1,,40.5,1.6,339.0,41.5,33.48,0.0
2023-03-09 18:00:00,2023-03-09 19:00:00,,,1.3,9.93,6.33,25.92,15.15,0.34,108.48,0.0,6.07,,0.1,,44.5,1.0,348.25,11.5,32.7,0.0
2023-03-09 19:00:00,2023-03-09 20:00:00,,,1.52,33.67,19.15,23.27,15.43,0.64,74.33,0.0,6.0,,0.08,,44.5,0.78,14.0,10.75,32.15,0.0
2023-03-09 20:00:00,2023-03-09 21:00:00,,,17.6,59.98,46.2,23.72,15.97,1.38,33.95,0.1,6.15,0.03,0.17,,49.75,0.93,99.25,10.5,30.7,0.0
2023-03-09 21:00:00,2023-03-09 22:00:00,,,22.2,59.42,49.65,25.77,17.1,1.4,27.03,0.1,6.62,0.12,0.4,,54.5,0.9,103.75,10.0,30.18,0.0
2023-03-09 22:00:00,2023-03-09 23:00:00,,,5.25,40.15,25.62,26.08,15.68,0.85,38.65,0.18,6.8,0.2,0.45,,57.25,0.77,154.0,10.0,29.73,0.0
2023-03-09 23:00:00,2023-03-10 00:00:00,,,4.9,46.33,28.65,27.1,15.8,0.9,32.38,0.1,6.9,0.1,0.4,,57.25,0.93,150.5,10.0,29.62,0.0
2023-03-10 00:00:00,2023-03-10 01:00:00,,,4.58,48.18,29.32,30.6,16.0,1.04,20.05,0.17,6.9,0.17,0.4,,61.25,0.95,184.75,10.0,29.28,0.0
2023-03-10 01:00:00,2023-03-10 02:00:00,,,2.2,46.1,26.32,35.05,16.23,0.96,16.9,0.3,6.9,0.2,0.4,,63.0,0.77,303.75,10.0,29.02,0.0
2023-03-10 02:00:00,2023-03-10 03:00:00,,,1.18,35.92,20.07,39.28,16.03,1.01,23.25,0.3,6.85,0.17,0.4,,66.5,0.5,201.75,10.0,28.53,0.0
2023-03-10 03:00:00,2023-03-10 04:00:00,,,2.52,36.42,21.43,42.85,16.2,1.08,14.22,0.35,6.82,0.2,0.4,,67.75,0.7,234.0,10.0,28.5,0.0
2023-03-10 04:00:00,2023-03-10 05:00:00,,,1.75,30.73,17.73,45.52,15.82,0.94,12.5,0.4,6.9,0.2,0.4,,70.0,0.55,257.25,10.0,27.93,0.0
2023-03-10 05:00:00,2023-03-10 06:00:00,,,1.27,25.35,14.55,47.93,15.55,0.75,17.5,0.4,6.9,0.17,0.38,,73.0,0.57,346.5,10.0,27.5,0.0
2023-03-10 06:00:00,2023-03-10 07:00:00,,,10.53,31.55,25.38,50.8,15.68,0.99,10.07,0.4,6.82,0.12,0.3,,72.0,0.58,212.75,18.25,27.57,0.0
2023-03-10 07:00:00,2023-03-10 08:00:00,,,12.98,40.38,32.03,55.62,19.0,1.15,21.6,0.4,6.97,0.2,0.4,,64.25,0.65,261.75,57.5,28.62,0.0
2023-03-10 08:00:00,2023-03-10 09:00:00,,,3.7,23.85,15.7,61.78,19.0,0.89,65.9,0.4,7.03,0.2,0.4,,53.75,0.9,275.0,123.25,29.75,0.0
2023-03-10 09:00:00,2023-03-10 10:00:00,,,2.33,15.48,10.12,61.47,17.92,0.56,112.3,0.38,7.0,0.15,0.33,,45.5,1.18,243.25,269.0,30.85,0.0
2023-03-10 10:00:00,2023-03-10 11:00:00,,,1.95,13.62,8.83,61.75,17.15,0.37,124.25,0.27,6.28,0.1,0.25,,39.25,1.25,272.0,362.25,31.7,0.0
2023-03-10 11:00:00,2023-03-10 12:00:00,7.0,53.0,1.6,16.25,9.95,57.35,16.5,0.35,135.53,0.15,4.2,0.05,0.15,,37.25,1.55,159.5,409.75,33.85,0.0
2023-03-10 12:00:00,2023-03-10 13:00:00,10.5,56.25,1.37,15.43,9.3,50.13,16.48,0.36,144.8,0.1,3.35,,0.1,,35.25,1.55,169.5,418.0,33.1,0.0
2023-03-10 13:00:00,2023-03-10 14:00:00,19.25,63.25,1.33,13.73,8.38,43.78,16.62,0.35,152.18,0.1,4.12,,0.1,,32.5,1.43,274.0,390.25,34.58,0.0
2023-03-10 14:00:00,2023-03-10 15:00:00,21.25,60.75,1.23,7.12,4.8,39.67,15.95,0.33,153.2,0.1,4.53,,0.1,,29.75,1.68,316.75,333.25,34.35,0.0
2023-03-10 15:00:00,2023-03-10 16:00:00,20.75,54.0,1.23,5.42,3.9,36.23,16.55,0.35,163.0,0.1,5.28,,0.1,,31.5,1.52,340.25,232.5,34.25,0.0
2023-03-10 16:00:00,2023-03-10 17:00:00,20.75,56.25,1.23,5.15,3.73,33.95,16.5,0.36,162.05,0.1,4.5,,0.1,,30.25,1.17,328.75,129.75,33.95,0.0
2023-03-10 17:00:00,2023-03-10 18:00:00,15.75,62.75,0.98,6.05,4.03,31.5,16.6,0.4,163.72,0.1,3.93,,0.1,,32.75,1.15,345.75,39.25,33.1,0.0
2023-03-10 18:00:00,2023-03-10 19:00:00,19.25,80.75,6.38,41.23,27.12,28.65,16.88,0.85,110.52,0.1,2.75,,0.1,,36.0,0.92,203.75,11.5,32.05,0.0
2023-03-10 19:00:00,2023-03-10 20:00:00,43.75,178.75,26.58,93.35,71.25,36.85,19.23,2.3,28.82,0.15,4.05,0.1,0.28,,40.5,0.85,111.25,11.0,31.35,0.0
2023-03-10 20:00:00,2023-03-10 21:00:00,77.75,309.75,10.7,71.45,46.7,30.43,19.92,1.61,32.98,0.38,7.85,0.28,0.77,,42.75,0.75,149.0,10.25,30.98,0.0
2023-03-10 21:00:00,2023-03-10 22:00:00,75.25,281.0,15.18,81.93,55.9,30.72,18.07,2.21,16.28,0.38,9.97,0.35,0.93,,45.75,0.57,207.5,10.0,30.53,0.0
2023-03-10 22:00:00,2023-03-10 23:00:00,76.0,282.25,15.05,87.42,58.7,34.73,18.4,2.23,9.62,0.4,9.88,0.4,1.15,,48.5,0.62,225.25,10.0,30.05,0.0
2023-03-10 23:00:00,2023-03-11 00:00:00,83.5,263.5,18.07,80.92,57.8,38.02,21.8,2.27,7.55,0.4,9.55,0.4,1.18,,51.0,0.6,228.25,10.0,29.77,0.0
2023-03-11 00:00:00,2023-03-11 01:00:00,82.75,246.75,32.17,73.28,65.15,48.92,18.73,2.59,7.6,0.45,9.28,0.53,1.3,,56.25,0.5,230.75,10.0,29.28,0.0
2023-03-11 01:00:00,2023-03-11 02:00:00,96.5,287.5,30.45,63.32,58.4,55.02,17.9,2.21,7.22,0.57,9.3,0.6,1.45,,57.75,0.68,226.75,10.0,29.15,0.0
2023-03-11 02:00:00,2023-03-11 03:00:00,77.75,238.0,31.97,60.08,57.95,59.75,16.7,2.0,7.07,0.5,9.38,0.6,1.5,,60.0,0.72,196.25,10.0,28.78,0.0
2023-03-11 03:00:00,2023-03-11 04:00:00,71.75,209.75,4.6,43.33,26.8,67.85,16.35,0.88,17.78,0.5,9.32,0.57,1.43,,58.25,0.8,223.25,10.0,28.67,0.0
2023-03-11 04:00:00,2023-03-11 05:00:00,49.25,128.0,1.38,38.45,21.55,66.88,15.62,0.69,20.05,0.4,8.95,0.43,1.12,,60.25,0.67,220.75,10.0,28.45,0.0
2023-03-11 05:00:00,2023-03-11 06:00:00,41.25,99.75,5.2,42.3,26.73,68.53,15.05,0.72,9.85,0.4,8.68,0.38,0.95,,61.75,0.8,197.75,10.0,28.25,0.0
2023-03-11 06:00:00,2023-03-11 07:00:00,47.75,129.25,24.52,49.62,46.33,69.9,15.82,0.95,8.57,0.38,8.35,0.3,0.82,,62.5,0.55,198.0,18.25,28.05,0.0
2023-03-11 07:00:00,2023-03-11 08:00:00,64.5,186.5,15.57,53.9,41.35,73.03,16.6,1.1,20.88,0.4,8.3,0.3,0.8,,57.75,0.55,173.25,58.5,29.0,0.0
2023-03-11 08:00:00,2023-03-11 09:00:00,92.0,297.25,8.58,45.65,31.23,79.55,19.57,0.94,51.25,0.4,7.8,0.3,0.78,,46.0,0.7,217.25,120.75,30.55,0.0
2023-03-11 09:00:00,2023-03-11 10:00:00,100.25,356.75,3.25,28.45,17.77,71.12,18.43,0.61,139.23,0.33,4.85,0.22,0.55,,38.25,0.88,162.25,246.25,31.45,0.0
2023-03-11 10:00:00,2023-03-11 11:00:00,59.5,184.0,2.25,17.62,11.22,63.68,17.7,0.37,165.5,0.25,5.8,0.2,0.45,,33.0,1.2,216.75,360.0,32.03,0.0
2023-03-11 11:00:00,2023-03-11 12:00:00,40.25,136.25,1.6,16.2,9.9,54.23,16.8,0.36,184.32,0.2,5.72,0.15,0.35,,33.0,1.45,252.75,404.25,32.28,0.0
2023-03-11 12:00:00,2023-03-11 13:00:00,29.25,111.25,1.3,10.37,6.6,47.45,16.07,0.21,171.9,0.15,6.12,0.1,0.3,,27.5,1.77,330.25,424.5,32.6,0.0
2023-03-11 13:00:00,2023-03-11 14:00:00,22.0,78.0,1.15,8.6,5.47,38.33,15.15,0.16,178.57,0.1,6.15,0.1,0.25,,25.5,1.73,245.0,399.25,32.88,0.0
2023-03-11 14:00:00,2023-03-11 15:00:00,19.75,65.75,1.37,7.1,4.92,33.4,14.77,0.14,171.48,0.1,6.25,0.1,0.2,,23.0,2.02,241.25,336.5,33.17,0.0
2023-03-11 15:00:00,2023-03-11 16:00:00,17.0,64.5,1.27,5.57,3.98,29.15,14.3,0.13,167.78,0.1,6.2,0.1,0.2,,21.0,1.9,322.0,253.25,33.48,0.0
2023-03-11 16:00:00,2023-03-11 17:00:00,12.25,52.0,1.42,5.4,3.98,26.0,14.23,0.13,168.95,0.1,6.35,0.1,0.2,,21.0,1.52,241.75,139.25,33.45,0.0
2023-03-11 17:00:00,2023-03-11 18:00:00,14.0,60.0,2.33,28.43,17.03,24.55,14.9,0.46,141.45,0.1,6.58,0.1,0.17,,25.0,1.62,65.25,42.5,33.05,0.0
2023-03-11 18:00:00,2023-03-11 19:00:00,20.5,110.25,11.0,64.65,43.3,25.75,14.57,1.1,89.35,0.17,5.9,0.1,0.28,,29.75,1.25,84.75,11.5,32.38,0.0
2023-03-11 19:00:00,2023-03-11 20:00:00,45.75,243.0,55.92,104.35,100.95,29.48,18.3,2.88,21.3,0.28,5.65,0.23,0.68,,34.25,0.8,107.5,11.0,31.62,0.0
2023-03-11 20:00:00,2023-03-11 21:00:00,88.0,389.25,66.53,102.38,108.55,41.17,19.55,2.95,9.97,0.7,10.78,1.02,2.3,,37.0,0.68,116.25,10.75,31.1,0.0
2023-03-11 21:00:00,2023-03-11 22:00:00,104.0,431.5,19.75,73.83,55.3,46.12,18.73,1.64,21.88,0.73,14.1,1.2,2.7,,37.75,0.82,141.0,11.0,30.03,0.0
2023-03-11 22:00:00,2023-03-11 23:00:00,94.0,328.5,12.0,70.45,47.23,52.33,16.93,1.61,21.6,0.57,14.8,1.0,2.3,,40.75,0.82,125.75,11.0,29.27,0.0
2023-03-11 23:00:00,2023-03-12 00:00:00,82.5,272.5,7.92,72.1,44.8,54.85,16.37,1.28,22.82,0.5,13.7,0.85,1.9,,42.75,0.75,157.25,10.75,28.85,0.0
2023-03-12 00:00:00,2023-03-12 01:00:00,74.25,235.75,6.68,67.23,41.2,56.22,16.88,1.39,24.88,0.5,12.7,0.7,1.55,,46.25,0.8,184.0,10.75,28.5,0.0
2023-03-12 01:00:00,2023-03-12 02:00:00,74.25,230.25,1.47,43.47,24.32,53.05,18.97,0.91,58.82,0.53,11.9,0.62,1.37,,45.5,0.67,179.25,11.0,28.32,0.0
2023-03-12 02:00:00,2023-03-12 03:00:00,59.25,165.0,1.35,38.7,21.65,48.62,26.62,0.81,62.85,0.5,11.35,0.53,1.2,,48.0,0.7,214.0,10.0,28.0,0.0
2023-03-12 03:00:00,2023-03-12 04:00:00,55.0,157.25,1.52,34.15,19.43,46.55,25.9,0.7,59.97,0.45,10.97,0.43,1.0,,50.0,0.77,202.75,10.0,27.82,0.0
2023-03-12 04:00:00,2023-03-12 05:00:00,52.75,155.0,1.43,27.5,15.78,45.15,26.57,0.6,74.22,0.4,10.7,0.4,0.85,,51.75,0.88,197.75,10.0,27.7,0.0
2023-03-12 05:00:00,2023-03-12 06:00:00,48.5,127.5,1.35,28.62,16.35,45.05,21.57,0.61,61.38,0.4,10.5,0.3,0.73,,53.0,0.88,174.5,10.0,27.55,0.0
2023-03-12 06:00:00,2023-03-12 07:00:00,60.5,180.0,2.25,43.67,25.02,47.2,24.68,0.93,44.65,0.4,10.33,0.3,0.7,,54.5,0.75,161.75,19.0,27.42,0.0
2023-03-12 07:00:00,2023-03-12 08:00:00,94.75,321.25,8.35,50.2,33.5,48.52,37.8,1.03,46.48,0.4,9.62,0.3,0.7,,49.75,0.82,155.75,61.0,28.4,0.0
2023-03-12 08:00:00,2023-03-12 09:00:00,100.25,330.5,4.4,27.25,18.05,49.55,23.68,0.6,99.1,0.5,6.3,0.3,0.7,,41.0,1.25,172.5,120.25,29.72,0.0
2023-03-12 09:00:00,2023-03-12 10:00:00,56.0,213.5,3.58,25.65,16.52,46.53,18.32,0.68,137.53,0.5,7.88,0.3,0.65,,35.25,1.27,159.0,237.5,31.1,0.0
2023-03-12 10:00:00,2023-03-12 11:00:00,42.5,155.5,2.52,16.1,10.6,42.33,16.8,0.31,149.55,0.35,7.1,0.27,0.57,,30.0,1.45,191.0,360.75,31.85,0.0
2023-03-12 11:00:00,2023-03-12 12:00:00,25.25,105.0,1.8,12.55,8.15,37.03,15.53,0.25,163.53,0.3,5.95,0.2,0.43,,25.75,1.15,226.5,406.5,32.38,0.0
2023-03-12 12:00:00,2023-03-12 13:00:00,20.25,83.0,1.47,14.27,8.8,33.85,15.6,0.22,173.1,0.22,7.23,0.2,0.4,,24.25,1.35,279.25,413.25,32.58,0.0
2023-03-12 13:00:00,2023-03-12 14:00:00,21.25,81.25,1.23,12.1,7.43,31.15,15.88,0.19,178.98,0.2,6.75,0.2,0.3,,23.5,1.57,271.75,388.5,32.82,0.0
2023-03-12 14:00:00,2023-03-12 15:00:00,17.5,70.0,1.38,8.62,5.73,30.27,15.8,0.17,185.72,0.18,6.65,0.18,0.3,,23.5,1.4,258.5,323.5,33.05,0.0
2023-03-12 15:00:00,2023-03-12 16:00:00,18.0,67.0,1.27,7.4,4.95,28.27,15.1,0.15,178.18,0.1,6.62,0.12,0.3,,22.5,1.95,310.5,242.5,33.27,0.0
2023-03-12 16:00:00,2023-03-12 17:00:00,17.0,67.75,1.23,5.9,4.12,25.3,14.53,0.13,169.88,0.1,7.27,0.1,0.3,,20.75,1.68,331.0,135.25,33.3,0.0
2023-03-12 17:00:00,2023-03-12 18:00:00,15.5,64.25,1.7,28.58,16.57,22.55,14.82,0.53,138.78,0.1,6.67,0.1,0.25,,25.25,0.98,136.5,42.5,32.92,0.0
2023-03-12 18:00:00,2023-03-12 19:00:00,22.25,118.25,8.52,60.85,39.27,27.57,15.35,1.1,82.4,0.12,7.77,0.17,0.35,,31.5,0.9,132.5,11.75,32.03,0.0
2023-03-12 19:00:00,2023-03-12 20:00:00,43.75,235.0,21.4,83.4,61.77,32.85,18.12,1.9,44.07,0.23,9.03,0.25,0.65,,35.5,1.05,105.0,11.0,31.2,0.0
2023-03-12 20:00:00,2023-03-12 21:00:00,67.25,300.0,15.22,76.03,52.8,35.67,18.15,1.55,32.28,0.35,10.25,0.38,0.97,,37.75,0.9,128.75,11.0,30.6,0.0
