From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),Temp (degree C),RH (%),WS (m/s),WD (degree),SR (W/mt2),AT (degree C),RF (mm)
2023-03-07 19:00:00,2023-03-07 20:00:00,114.75,293.25,2.45,11.4,8.05,36.33,8.55,0.3,37.27,1.97,6.0,1.3,1.12,1.0,21.95,57.75,1.18,245.25,346.0,24.2,0.0
2023-03-07 20:00:00,2023-03-07 21:00:00,117.0,272.25,2.1,12.0,8.1,36.97,7.17,0.25,26.3,1.68,5.08,1.08,0.97,0.82,22.4,59.75,1.05,238.25,346.0,23.6,0.0
2023-03-07 21:00:00,2023-03-07 22:00:00,122.25,312.0,2.05,12.15,8.12,36.62,5.92,0.21,22.98,1.35,4.17,0.92,0.78,0.7,22.42,63.25,0.9,218.25,346.0,22.8,0.0
2023-03-07 22:00:00,2023-03-07 23:00:00,123.0,291.75,1.7,12.57,8.05,36.97,6.68,0.23,15.9,1.52,4.72,0.97,0.9,0.77,23.02,70.25,1.38,181.0,346.0,21.48,0.0
2023-03-07 23:00:00,2023-03-08 00:00:00,124.0,230.75,2.12,11.9,8.0,35.83,6.72,0.24,29.7,1.57,4.77,1.03,0.93,0.8,28.47,68.0,1.32,202.75,346.0,21.43,0.0
2023-03-08 00:00:00,2023-03-08 01:00:00,82.25,153.25,2.1,12.05,8.1,35.35,7.53,0.26,27.57,1.73,5.28,1.1,1.0,0.9,29.5,68.25,1.62,205.75,346.0,20.98,0.0
2023-03-08 01:00:00,2023-03-08 02:00:00,77.75,122.5,2.23,11.7,8.03,34.4,7.65,0.27,31.8,1.75,5.4,1.15,1.02,0.93,29.52,66.25,1.8,227.25,346.0,20.93,0.0
2023-03-08 02:00:00,2023-03-08 03:00:00,57.25,85.5,2.18,11.9,8.1,34.05,9.18,0.32,28.15,2.1,6.45,1.33,1.22,1.02,28.52,69.0,1.32,219.5,346.0,20.25,0.0
2023-03-08 03:00:00,2023-03-08 04:00:00,53.75,76.25,2.05,12.0,8.05,33.85,11.1,0.39,29.75,2.55,7.88,1.65,1.48,1.27,22.85,71.75,1.45,221.75,346.0,19.73,0.0
2023-03-08 04:00:00,2023-03-08 05:00:00,53.5,77.0,1.9,12.22,8.08,33.5,16.85,0.59,25.3,3.93,11.88,2.52,2.23,1.98,22.75,74.25,1.43,223.75,346.0,19.23,0.0
2023-03-08 05:00:00,2023-03-08 06:00:00,52.0,82.25,1.85,12.2,8.0,33.65,22.2,0.77,22.95,5.17,15.68,3.33,2.92,2.58,22.48,75.25,1.42,226.5,346.0,19.02,0.0
2023-03-08 06:00:00,2023-03-08 07:00:00,57.75,86.75,1.9,12.17,8.03,33.77,24.13,0.85,27.15,5.6,17.03,3.6,3.2,2.8,22.77,72.0,1.78,226.5,346.0,19.67,0.0
2023-03-08 07:00:00,2023-03-08 08:00:00,59.0,97.75,2.1,11.75,7.95,33.55,23.45,0.82,33.0,5.45,16.55,3.5,3.15,2.75,28.55,65.75,2.03,211.0,346.0,21.33,0.0
2023-03-08 08:00:00,2023-03-08 09:00:00,56.25,105.0,2.47,11.22,7.97,33.73,18.43,0.65,48.6,4.25,13.0,2.75,2.42,2.12,29.83,57.5,2.25,225.75,346.0,23.5,0.0
2023-03-08 09:00:00,2023-03-08 10:00:00,57.25,109.25,2.78,10.8,8.05,33.77,12.1,0.42,55.45,2.8,8.55,1.77,1.62,1.4,29.7,51.25,2.25,228.25,346.0,25.23,0.0
2023-03-08 10:00:00,2023-03-08 11:00:00,57.0,115.5,3.02,10.35,7.95,33.93,10.62,0.37,64.67,2.47,7.47,1.58,1.4,1.25,28.9,48.0,1.88,226.25,346.0,26.68,0.0
2023-03-08 11:00:00,2023-03-08 12:00:00,54.5,124.25,3.23,10.05,8.0,33.98,8.78,0.31,76.33,2.02,6.2,1.3,1.15,1.0,21.03,42.75,1.7,236.5,346.0,28.15,0.0
2023-03-08 12:00:00,2023-03-08 13:00:00,53.25,132.5,3.53,9.62,8.0,34.05,8.22,0.29,86.72,1.9,5.8,1.25,1.08,0.97,20.65,38.25,1.7,263.0,346.0,29.17,0.0
2023-03-08 13:00:00,2023-03-08 14:00:00,54.0,122.0,3.7,9.3,7.93,33.92,8.05,0.28,93.03,1.88,5.65,1.23,1.05,0.95,20.57,34.5,1.55,131.25,346.0,29.9,0.0
2023-03-08 14:00:00,2023-03-08 15:00:00,53.0,118.0,4.0,8.95,8.03,33.8,7.38,0.26,97.9,1.7,5.2,1.08,1.0,0.88,19.62,31.25,1.57,94.75,346.0,30.12,0.0
2023-03-08 15:00:00,2023-03-08 16:00:00,49.75,124.0,4.22,8.7,8.08,34.02,7.38,0.26,96.52,1.7,5.17,1.1,1.0,0.82,27.5,33.0,1.62,78.5,346.0,29.95,0.0
2023-03-08 16:00:00,2023-03-08 17:00:00,48.75,133.5,4.02,8.82,7.97,33.98,6.98,0.24,87.75,1.63,4.9,1.02,0.93,0.8,29.7,36.5,1.42,70.0,346.0,28.97,0.0
2023-03-08 17:00:00,2023-03-08 18:00:00,55.0,135.0,3.52,9.55,7.95,34.9,7.4,0.26,71.1,1.73,5.22,1.08,1.0,0.88,29.85,45.0,1.45,38.25,346.0,27.15,0.0
2023-03-08 18:00:00,2023-03-08 19:00:00,85.5,182.0,2.8,10.82,8.03,36.22,9.85,0.34,47.2,2.25,6.93,1.5,1.3,1.15,29.23,52.5,1.25,100.25,346.0,25.65,0.0
2023-03-08 19:00:00,2023-03-08 20:00:00,121.25,238.0,2.22,11.73,8.07,37.12,10.95,0.39,32.1,2.55,7.75,1.62,1.45,1.28,21.65,55.5,0.95,93.5,346.0,24.7,0.0
2023-03-08 20:00:00,2023-03-08 21:00:00,132.5,268.25,2.1,11.97,8.08,37.58,10.42,0.36,31.77,2.42,7.38,1.58,1.38,1.2,21.58,56.0,0.9,98.0,346.0,24.2,0.0
2023-03-08 21:00:00,2023-03-08 22:00:00,130.25,265.5,2.18,11.7,8.0,36.85,10.05,0.35,35.25,2.32,7.08,1.5,1.3,1.18,21.65,58.75,1.1,187.25,346.0,23.67,0.0
2023-03-08 22:00:00,2023-03-08 23:00:00,119.5,245.75,2.18,11.72,7.97,36.7,10.45,0.36,34.25,2.4,7.35,1.58,1.38,1.2,22.23,63.75,1.37,328.5,346.0,22.65,0.0
2023-03-08 23:00:00,2023-03-09 00:00:00,114.75,233.75,2.18,11.62,7.95,36.3,10.75,0.38,32.0,2.5,7.63,1.6,1.43,1.27,28.12,65.25,1.18,321.25,346.0,21.97,0.0
2023-03-09 00:00:00,2023-03-09 01:00:00,114.75,223.75,2.02,12.03,8.07,36.4,9.78,0.34,26.12,2.28,6.9,1.45,1.27,1.12,29.38,68.5,1.88,318.25,346.0,21.35,0.0
2023-03-09 01:00:00,2023-03-09 02:00:00,117.0,216.0,2.05,11.92,8.05,35.85,9.65,0.34,34.45,2.22,6.83,1.45,1.3,1.1,29.5,66.5,1.32,102.5,346.0,20.98,0.0
2023-03-09 02:00:00,2023-03-09 03:00:00,106.0,176.25,1.7,12.4,8.0,36.0,8.83,0.31,12.05,2.02,6.2,1.3,1.17,1.0,28.95,74.75,1.15,134.5,346.0,19.85,0.0
2023-03-09 03:00:00,2023-03-09 04:00:00,114.25,187.75,1.4,12.95,8.03,36.4,7.68,0.27,5.7,1.8,5.4,1.12,1.02,0.93,22.38,76.0,0.83,181.25,346.0,19.58,0.0
2023-03-09 04:00:00,2023-03-09 05:00:00,123.25,198.0,1.32,13.03,7.97,36.65,7.88,0.28,4.45,1.85,5.55,1.15,1.05,0.95,22.3,77.75,1.05,230.5,346.0,19.28,0.0
2023-03-09 05:00:00,2023-03-09 06:00:00,120.5,201.0,1.4,12.85,7.95,35.9,9.25,0.32,10.22,2.15,6.53,1.38,1.23,1.08,22.32,79.5,1.55,274.75,346.0,18.77,0.0
2023-03-09 06:00:00,2023-03-09 07:00:00,111.75,183.75,1.53,12.57,7.93,35.7,14.7,0.52,17.6,3.4,10.37,2.2,1.97,1.7,22.55,74.25,1.73,291.5,346.0,19.55,0.0
2023-03-09 07:00:00,2023-03-09 08:00:00,124.5,205.75,1.9,12.0,7.95,35.8,25.4,0.89,29.13,5.9,17.9,3.75,3.35,2.9,28.25,64.0,1.48,282.5,346.0,21.9,0.0
2023-03-09 08:00:00,2023-03-09 09:00:00,125.5,218.0,2.6,11.07,8.03,35.85,24.48,0.85,58.85,5.65,17.25,3.65,3.25,2.85,29.72,52.5,1.4,277.0,346.0,24.37,0.0
2023-03-09 09:00:00,2023-03-09 10:00:00,117.25,218.25,3.13,10.3,8.0,35.6,17.2,0.6,68.43,3.98,12.12,2.55,2.28,2.0,29.67,45.0,1.2,194.75,346.0,26.67,0.0
2023-03-09 10:00:00,2023-03-09 11:00:00,97.75,199.0,3.4,9.82,8.0,35.92,15.57,0.55,82.5,3.6,10.97,2.3,2.1,1.8,30.95,40.5,1.43,126.0,346.5,27.9,0.0
2023-03-09 11:00:00,2023-03-09 12:00:00,91.25,189.5,3.72,9.25,7.97,35.15,12.62,0.44,96.05,2.92,8.93,1.88,1.65,1.45,21.45,37.75,1.68,109.0,346.25,29.23,0.0
2023-03-09 12:00:00,2023-03-09 13:00:00,85.25,178.5,4.05,8.88,8.0,34.82,10.75,0.37,107.25,2.5,7.55,1.57,1.4,1.25,20.57,32.0,1.85,113.75,346.0,30.35,0.0
2023-03-09 13:00:00,2023-03-09 14:00:00,76.0,155.5,4.3,8.38,7.95,34.7,10.82,0.38,116.1,2.52,7.65,1.6,1.45,1.27,19.82,30.5,2.15,38.0,346.0,30.75,0.0
2023-03-09 14:00:00,2023-03-09 15:00:00,74.25,146.0,4.65,8.05,8.1,34.45,10.62,0.38,122.42,2.45,7.5,1.6,1.4,1.25,19.75,28.5,2.25,44.0,346.0,30.83,0.0
2023-03-09 15:00:00,2023-03-09 16:00:00,65.25,131.25,4.88,7.82,8.17,34.38,9.27,0.33,118.98,2.15,6.55,1.38,1.22,1.07,27.57,27.5,2.3,49.5,346.0,30.77,0.0
2023-03-09 16:00:00,2023-03-09 17:00:00,72.5,151.25,4.75,8.03,8.12,33.83,14.97,0.53,111.23,3.48,10.6,2.25,1.98,1.73,29.8,31.25,1.6,48.25,346.0,30.07,0.0
2023-03-09 17:00:00,2023-03-09 18:00:00,87.25,202.25,3.73,9.47,8.08,34.6,9.35,0.32,72.82,2.17,6.58,1.38,1.23,1.1,31.07,37.25,1.05,91.5,346.5,28.0,0.0
2023-03-09 18:00:00,2023-03-09 19:00:00,110.0,420.0,2.5,11.32,8.05,35.9,8.07,0.29,34.6,1.88,5.72,1.22,1.08,0.97,28.5,45.75,1.08,158.0,346.0,25.83,0.0
2023-03-09 19:00:00,2023-03-09 20:00:00,169.5,646.5,2.1,11.88,8.05,38.65,7.7,0.27,29.88,1.77,5.4,1.12,1.0,0.9,21.82,52.25,1.55,323.0,346.0,24.8,0.0
2023-03-09 20:00:00,2023-03-09 21:00:00,142.5,327.0,2.2,11.73,8.03,37.6,7.97,0.28,39.5,1.85,5.65,1.22,1.05,0.93,22.02,52.75,1.2,118.25,346.0,24.27,0.0
2023-03-09 21:00:00,2023-03-09 22:00:00,139.5,325.5,1.78,12.3,8.0,37.32,8.33,0.29,21.18,1.9,5.88,1.27,1.1,1.0,22.33,56.25,0.98,195.0,346.0,23.2,0.0
2023-03-09 22:00:00,2023-03-09 23:00:00,142.0,340.25,2.23,11.62,8.0,36.92,8.0,0.28,39.03,1.85,5.65,1.2,1.05,0.95,22.62,58.25,1.23,23.75,346.0,22.85,0.0
2023-03-09 23:00:00,2023-03-10 00:00:00,125.5,276.75,2.48,11.35,8.03,35.8,8.1,0.28,40.53,1.9,5.73,1.2,1.1,1.0,26.9,60.25,1.25,14.0,346.0,22.25,0.0
2023-03-10 00:00:00,2023-03-10 01:00:00,117.25,248.0,2.67,10.9,7.97,35.35,9.25,0.32,48.28,2.15,6.5,1.38,1.22,1.07,25.98,59.75,1.3,8.5,346.0,21.8,0.0
2023-03-10 01:00:00,2023-03-10 02:00:00,106.25,196.75,2.83,10.85,8.05,35.42,11.43,0.4,47.97,2.68,8.05,1.67,1.52,1.32,25.48,63.0,1.52,246.5,346.0,21.1,0.0
2023-03-10 02:00:00,2023-03-10 03:00:00,109.5,186.25,2.33,11.4,7.97,35.52,10.97,0.38,31.28,2.55,7.75,1.65,1.45,1.3,25.3,67.75,1.7,329.75,346.0,20.42,0.0
2023-03-10 03:00:00,2023-03-10 04:00:00,113.75,176.25,2.08,11.75,7.93,36.3,13.18,0.46,33.8,3.05,9.32,2.0,1.72,1.52,20.82,65.0,1.1,182.75,346.0,20.18,0.0
2023-03-10 04:00:00,2023-03-10 05:00:00,120.0,181.25,1.83,12.22,8.0,36.08,11.4,0.4,16.12,2.65,8.05,1.73,1.5,1.33,21.68,72.5,1.12,193.75,346.0,19.05,0.0
2023-03-10 05:00:00,2023-03-10 06:00:00,119.5,191.25,1.62,12.53,8.0,35.8,8.35,0.29,15.25,1.93,5.88,1.25,1.1,0.97,21.92,75.75,1.07,210.25,346.0,18.43,0.0
2023-03-10 06:00:00,2023-03-10 07:00:00,122.5,204.25,1.67,12.47,8.03,35.53,8.13,0.28,20.82,1.87,5.7,1.23,1.03,0.93,22.38,70.25,1.1,257.75,346.0,19.48,0.0
2023-03-10 07:00:00,2023-03-10 08:00:00,125.25,220.75,2.2,11.55,7.95,36.05,15.95,0.56,39.4,3.7,11.25,2.35,2.1,1.8,26.68,58.0,1.3,272.0,346.0,22.4,0.0
2023-03-10 08:00:00,2023-03-10 09:00:00,141.0,241.0,3.0,8.7,4.73,32.3,17.6,0.21,15.7,2.05,6.2,1.3,1.15,1.0,25.6,49.0,1.55,307.0,346.0,24.2,0.0
2023-03-10 09:00:00,2023-03-10 10:00:00,,,4.6,7.25,7.6,36.6,12.12,0.42,88.62,3.33,10.1,2.13,1.9,1.63,25.9,43.25,1.38,65.25,346.0,27.0,0.0
2023-03-10 10:00:00,2023-03-10 11:00:00,68.0,146.0,4.2,8.35,7.85,35.78,12.6,0.44,92.07,2.9,8.9,1.85,1.65,1.45,29.45,39.75,1.68,41.75,346.25,27.68,0.0
2023-03-10 11:00:00,2023-03-10 12:00:00,71.75,146.75,4.55,8.07,8.0,34.53,9.95,0.35,99.42,2.3,7.0,1.48,1.32,1.15,22.02,38.25,1.93,255.0,346.25,28.83,0.0
2023-03-10 12:00:00,2023-03-10 13:00:00,76.5,144.5,4.73,7.9,8.03,34.33,8.68,0.3,104.75,2.0,6.1,1.3,1.15,1.02,20.97,34.25,2.12,178.75,346.0,29.38,0.0
2023-03-10 13:00:00,2023-03-10 14:00:00,64.0,127.5,4.95,7.4,7.97,34.15,9.1,0.32,111.88,2.1,6.4,1.35,1.22,1.02,22.73,30.75,1.42,39.0,346.5,30.33,0.0
2023-03-10 14:00:00,2023-03-10 15:00:00,61.25,111.5,5.15,7.2,8.0,34.1,8.82,0.31,113.9,2.03,6.22,1.32,1.18,1.02,24.48,30.0,1.48,183.5,347.0,30.52,0.0
2023-03-10 15:00:00,2023-03-10 16:00:00,62.5,124.0,5.5,6.6,8.0,33.55,7.95,0.28,114.45,1.88,5.62,1.2,1.08,0.93,29.78,29.5,1.43,47.0,347.0,30.2,0.0
2023-03-10 16:00:00,2023-03-10 17:00:00,62.25,129.0,5.7,6.35,8.0,33.35,6.8,0.24,108.97,1.57,4.8,1.02,0.93,0.8,32.45,30.25,1.1,99.75,347.0,29.9,0.0
2023-03-10 17:00:00,2023-03-10 18:00:00,79.5,247.5,4.05,8.9,8.03,35.53,7.65,0.26,44.27,1.8,5.4,1.12,1.0,0.9,32.08,40.0,0.82,124.25,347.0,27.58,0.0
2023-03-10 18:00:00,2023-03-10 19:00:00,171.25,679.75,1.8,12.35,8.05,38.28,7.82,0.27,5.9,1.8,5.55,1.2,1.02,0.93,28.95,51.5,0.8,126.5,346.0,25.35,0.0
2023-03-10 19:00:00,2023-03-10 20:00:00,263.0,939.75,1.4,12.95,8.05,43.1,7.88,0.28,2.58,1.85,5.55,1.18,1.05,0.95,23.55,58.25,0.98,186.0,346.0,24.1,0.0
2023-03-10 20:00:00,2023-03-10 21:00:00,251.0,771.5,1.37,13.1,8.08,44.35,8.62,0.3,1.4,2.0,6.08,1.27,1.15,1.0,24.45,63.0,0.9,209.75,347.0,23.25,0.0
2023-03-10 21:00:00,2023-03-10 22:00:00,244.75,608.75,1.32,13.12,8.05,45.9,9.68,0.34,1.02,2.23,6.83,1.45,1.27,1.15,24.88,66.0,0.8,205.0,346.75,22.62,0.0
2023-03-10 22:00:00,2023-03-10 23:00:00,258.5,639.25,1.25,13.05,7.95,46.25,8.53,0.3,3.55,1.95,6.03,1.25,1.15,0.98,25.08,67.25,1.23,220.0,347.0,22.1,0.0
2023-03-10 23:00:00,2023-03-11 00:00:00,239.75,531.75,1.25,13.1,7.97,39.4,7.3,0.25,0.53,1.73,5.2,1.07,0.97,0.87,28.23,72.0,0.9,209.25,346.25,21.25,0.0
2023-03-11 00:00:00,2023-03-11 01:00:00,207.5,387.25,1.2,13.05,7.9,40.2,6.55,0.23,2.03,1.5,4.62,0.97,0.9,0.73,26.52,70.75,0.98,260.75,346.0,21.27,0.0
2023-03-11 01:00:00,2023-03-11 02:00:00,186.0,326.5,1.45,12.95,8.08,37.35,6.4,0.23,3.0,1.48,4.52,0.95,0.85,0.75,25.6,75.25,1.05,208.5,346.0,20.43,0.0
2023-03-11 02:00:00,2023-03-11 03:00:00,168.25,272.5,1.23,13.1,7.95,39.7,5.88,0.21,0.88,1.35,4.15,0.9,0.77,0.7,25.4,75.75,1.17,248.0,346.0,20.2,0.0
2023-03-11 03:00:00,2023-03-11 04:00:00,151.25,242.5,1.28,13.08,8.0,37.92,5.72,0.2,1.03,1.32,4.0,0.88,0.75,0.7,22.05,75.25,0.85,200.5,346.0,20.02,0.0
2023-03-11 04:00:00,2023-03-11 05:00:00,140.75,219.25,1.35,13.07,8.03,38.32,6.72,0.24,0.4,1.55,4.72,0.97,0.9,0.77,22.35,77.0,0.95,196.5,346.0,19.68,0.0
2023-03-11 05:00:00,2023-03-11 06:00:00,145.5,220.25,1.48,13.1,8.15,37.65,10.5,0.36,2.23,2.45,7.38,1.55,1.38,1.23,22.9,72.25,1.05,242.25,346.0,19.82,0.0
2023-03-11 06:00:00,2023-03-11 07:00:00,156.25,238.75,1.73,12.7,8.1,37.23,47.4,1.66,10.17,10.93,33.43,7.03,6.27,5.47,23.3,64.75,1.25,271.0,346.0,20.75,0.0
2023-03-11 07:00:00,2023-03-11 08:00:00,178.5,286.0,1.9,12.25,8.1,36.35,29.6,1.04,18.43,6.85,20.85,4.4,3.95,3.4,27.42,56.5,1.07,237.25,346.0,22.55,0.0
2023-03-11 08:00:00,2023-03-11 09:00:00,176.75,278.0,2.27,11.75,8.1,37.12,24.52,0.86,41.95,5.67,17.3,3.65,3.28,2.85,26.7,54.5,1.32,212.25,346.0,24.05,0.0
2023-03-11 09:00:00,2023-03-11 10:00:00,178.0,284.0,3.27,10.07,8.03,37.38,25.35,0.89,64.4,5.85,17.9,3.8,3.35,2.98,26.12,42.25,1.27,236.25,346.0,26.62,0.0
2023-03-11 10:00:00,2023-03-11 11:00:00,156.75,255.0,3.95,8.93,8.0,36.98,24.05,0.84,84.72,5.58,16.95,3.58,3.2,2.77,26.62,36.75,1.7,257.5,346.0,28.1,0.0
2023-03-11 11:00:00,2023-03-11 12:00:00,126.0,229.75,3.98,8.65,7.88,36.55,21.27,0.74,98.2,4.9,15.0,3.17,2.83,2.48,24.05,33.75,1.65,285.25,346.5,29.47,0.0
2023-03-11 12:00:00,2023-03-11 13:00:00,98.75,207.0,4.82,7.52,7.93,34.2,16.45,0.57,115.75,3.82,11.63,2.45,2.18,1.95,21.6,33.5,1.65,311.0,346.0,30.15,0.0
2023-03-11 13:00:00,2023-03-11 14:00:00,91.75,169.75,5.17,7.1,8.0,34.1,14.05,0.49,120.53,3.22,9.9,2.08,1.85,1.6,21.7,33.0,1.45,193.25,346.0,30.8,0.0
2023-03-11 14:00:00,2023-03-11 15:00:00,85.5,173.5,5.3,6.88,7.97,33.9,11.15,0.39,124.15,2.55,7.88,1.65,1.45,1.3,21.32,32.0,1.57,172.5,346.5,30.95,0.0
2023-03-11 15:00:00,2023-03-11 16:00:00,75.0,149.75,5.45,6.62,7.97,33.53,9.4,0.33,118.38,2.2,6.62,1.38,1.25,1.07,28.8,30.5,1.98,23.75,347.0,30.67,0.0
2023-03-11 16:00:00,2023-03-11 17:00:00,72.5,142.5,5.95,5.95,8.03,32.95,8.6,0.3,112.77,1.98,6.08,1.3,1.12,1.0,31.32,36.25,1.2,71.25,346.25,29.92,0.0
2023-03-11 17:00:00,2023-03-11 18:00:00,92.25,260.75,4.05,8.77,7.97,35.0,9.43,0.33,59.8,2.17,6.65,1.4,1.28,1.1,31.83,44.75,0.9,131.75,347.0,27.85,0.0
2023-03-11 18:00:00,2023-03-11 19:00:00,157.75,537.33,1.93,12.1,8.03,38.0,8.0,0.28,11.33,1.88,5.62,1.2,1.02,0.93,28.55,52.25,0.72,155.25,346.0,25.65,0.0
2023-03-11 19:00:00,2023-03-11 20:00:00,233.5,652.0,1.38,12.97,8.05,43.55,8.53,0.3,2.9,1.98,6.03,1.27,1.12,1.0,22.65,59.5,0.9,168.25,346.0,24.57,0.0
2023-03-11 20:00:00,2023-03-11 21:00:00,217.25,621.0,1.28,13.1,8.03,44.17,6.88,0.24,1.82,1.58,4.82,1.0,0.9,0.8,22.25,66.0,0.88,237.75,346.0,23.5,0.0
2023-03-11 21:00:00,2023-03-11 22:00:00,207.25,545.75,1.38,13.2,8.12,42.42,8.22,0.29,2.85,1.92,5.8,1.25,1.08,0.95,22.83,65.5,1.1,211.5,346.5,23.15,0.0
2023-03-11 22:00:00,2023-03-11 23:00:00,204.25,476.5,1.52,12.9,8.12,39.73,7.95,0.27,11.38,1.88,5.57,1.18,1.02,0.92,23.27,68.0,0.93,296.75,346.5,22.17,0.0
2023-03-11 23:00:00,2023-03-12 00:00:00,182.25,344.75,1.43,12.95,8.05,36.55,7.4,0.26,2.6,1.73,5.27,1.13,1.03,0.87,27.12,72.5,0.88,144.0,346.0,21.4,0.0
2023-03-12 00:00:00,2023-03-12 01:00:00,188.75,373.5,1.2,13.2,8.0,38.7,8.3,0.29,1.05,1.9,5.85,1.25,1.1,0.97,26.65,76.5,0.9,147.25,346.0,20.7,0.0
2023-03-12 01:00:00,2023-03-12 02:00:00,200.25,356.0,1.25,13.12,8.0,41.03,9.2,0.32,1.88,2.12,6.48,1.35,1.23,1.07,25.0,75.5,1.25,276.5,346.0,20.45,0.0
2023-03-12 02:00:00,2023-03-12 03:00:00,183.75,285.75,1.35,13.1,8.1,36.25,7.97,0.28,3.53,1.85,5.6,1.2,1.02,0.92,23.8,76.5,1.08,184.75,346.0,19.9,0.0
2023-03-12 03:00:00,2023-03-12 04:00:00,160.5,235.75,1.3,13.2,8.05,38.58,8.22,0.29,0.85,1.92,5.83,1.23,1.1,0.97,20.55,77.25,0.93,246.5,346.0,19.62,0.0
2023-03-12 04:00:00,2023-03-12 05:00:00,160.5,232.25,1.35,13.07,8.07,38.05,9.97,0.35,1.25,2.3,7.05,1.48,1.32,1.15,21.57,76.25,1.08,224.25,346.0,19.68,0.0
2023-03-12 05:00:00,2023-03-12 06:00:00,162.5,237.75,1.37,13.12,8.07,37.72,17.02,0.6,2.62,3.92,12.0,2.55,2.27,1.95,22.43,77.0,1.32,207.75,346.0,19.3,0.0
2023-03-12 06:00:00,2023-03-12 07:00:00,179.0,270.0,1.23,12.93,7.9,37.63,28.83,1.01,10.75,6.7,20.33,4.3,3.83,3.33,22.97,72.25,1.5,236.0,346.0,20.05,0.0
2023-03-12 07:00:00,2023-03-12 08:00:00,173.25,262.75,1.95,11.95,7.95,35.9,25.55,0.9,24.5,5.95,18.05,3.85,3.4,3.0,26.5,64.75,1.78,240.25,346.0,21.95,0.0
2023-03-12 08:00:00,2023-03-12 09:00:00,139.5,209.5,2.5,11.18,7.95,35.27,19.95,0.69,48.15,4.6,14.08,3.0,2.65,2.33,26.53,57.5,1.85,222.5,346.0,24.02,0.0
2023-03-12 09:00:00,2023-03-12 10:00:00,116.75,191.25,3.0,10.38,7.95,34.8,18.12,0.63,56.7,4.17,12.8,2.73,2.42,2.12,25.62,50.5,2.1,220.25,346.0,26.25,0.0
2023-03-12 10:00:00,2023-03-12 11:00:00,98.5,189.5,3.72,9.42,8.05,34.6,16.65,0.58,72.8,3.85,11.75,2.48,2.23,1.95,24.75,45.0,1.85,228.5,346.0,27.88,0.0
2023-03-12 11:00:00,2023-03-12 12:00:00,89.5,178.75,3.75,9.22,8.0,34.95,15.9,0.56,80.35,3.67,11.23,2.38,2.07,1.88,22.08,40.0,1.68,238.0,346.0,29.52,0.0
2023-03-12 12:00:00,2023-03-12 13:00:00,80.0,172.5,3.88,9.0,7.95,34.58,14.38,0.51,95.72,3.33,10.12,2.15,1.9,1.65,20.73,36.25,1.9,248.25,346.0,30.32,0.0
2023-03-12 13:00:00,2023-03-12 14:00:00,73.5,158.5,4.25,8.38,7.9,34.2,12.6,0.44,104.98,2.9,8.88,1.9,1.62,1.45,19.9,32.0,1.55,222.5,346.0,31.3,0.0
2023-03-12 14:00:00,2023-03-12 15:00:00,75.75,159.5,4.53,8.0,7.93,34.25,12.15,0.42,107.28,2.8,8.57,1.8,1.6,1.4,20.18,32.25,1.9,213.5,346.0,31.5,0.0
2023-03-12 15:00:00,2023-03-12 16:00:00,75.5,165.25,4.85,7.83,8.12,34.17,12.38,0.43,106.42,2.88,8.72,1.87,1.6,1.4,25.27,31.75,1.85,221.25,346.0,31.17,0.0
2023-03-12 16:00:00,2023-03-12 17:00:00,70.25,166.5,4.3,8.28,7.9,34.0,11.22,0.39,88.0,2.6,7.92,1.65,1.5,1.28,27.3,39.5,2.08,196.0,346.0,29.7,0.0
2023-03-12 17:00:00,2023-03-12 18:00:00,69.0,190.0,3.68,9.28,7.93,34.2,11.25,0.39,65.0,2.6,7.92,1.67,1.48,1.3,26.4,43.25,1.45,207.25,346.0,27.72,0.0
2023-03-12 18:00:00,2023-03-12 19:00:00,82.5,207.75,2.97,10.65,8.08,35.55,11.45,0.4,43.67,2.67,8.08,1.67,1.55,1.32,25.48,45.75,1.2,209.0,346.0,26.75,0.0
2023-03-12 19:00:00,2023-03-12 20:00:00,113.0,268.25,2.5,11.22,8.05,36.72,10.78,0.38,40.15,2.5,7.62,1.6,1.42,1.27,22.3,50.25,1.38,196.25,346.0,25.38,0.0
2023-03-12 20:00:00,2023-03-12 21:00:00,117.75,263.0,2.02,11.95,8.03,36.88,9.93,0.35,22.02,2.3,6.97,1.47,1.3,1.15,22.35,52.75,1.1,233.75,346.0,24.6,0.0
2023-03-12 21:00:00,2023-03-12 22:00:00,122.0,275.75,1.95,12.12,8.03,36.52,9.32,0.32,25.5,2.15,6.55,1.37,1.25,1.08,22.62,56.0,1.23,192.25,346.0,23.43,0.0
2023-03-12 22:00:00,2023-03-12 23:00:00,116.25,204.75,1.9,12.07,7.92,35.67,8.75,0.31,23.62,2.0,6.15,1.27,1.18,1.0,22.8,60.25,1.7,270.25,346.25,22.25,0.0
2023-03-12 23:00:00,2023-03-13 00:00:00,108.25,168.75,2.12,12.05,8.17,35.58,14.58,0.51,22.6,3.43,10.43,2.2,1.97,1.7,25.95,59.5,1.5,235.75,346.0,21.85,0.0
