From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),SO2 (ug/m3),CO (mg/m3)
2023-02-15 19:00:00,2023-02-15 20:00:00,87.41,131.2,6.71,20.2,15.98,,0.58
2023-02-15 20:00:00,2023-02-15 21:00:00,80.47,148.75,6.39,20.05,15.64,,0.65
2023-02-15 21:00:00,2023-02-15 22:00:00,65.78,176.27,7.05,19.93,16.11,,0.69
2023-02-15 22:00:00,2023-02-15 23:00:00,86.55,167.88,6.43,20.1,15.71,,0.67
2023-02-15 23:00:00,2023-02-16 00:00:00,72.85,155.31,6.37,20.15,15.68,,0.64
2023-02-16 00:00:00,2023-02-16 01:00:00,51.16,122.35,6.8,20.2,16.05,,0.6
2023-02-16 01:00:00,2023-02-16 02:00:00,31.12,107.1,6.67,19.94,15.81,,0.57
2023-02-16 02:00:00,2023-02-16 03:00:00,19.17,88.26,6.67,20.05,15.87,,0.56
2023-02-16 03:00:00,2023-02-16 04:00:00,12.12,82.94,6.72,20.11,15.93,,0.55
2023-02-16 04:00:00,2023-02-16 05:00:00,16.05,77.82,6.8,20.18,16.04,,0.55
2023-02-16 05:00:00,2023-02-16 06:00:00,31.03,75.44,6.95,20.03,16.08,,0.55
2023-02-16 06:00:00,2023-02-16 07:00:00,35.01,70.37,6.72,19.83,15.79,,0.56
2023-02-16 07:00:00,2023-02-16 08:00:00,45.43,91.49,7.04,19.97,16.12,,0.58
2023-02-16 08:00:00,2023-02-16 09:00:00,73.29,143.5,6.62,20.02,15.81,,0.63
2023-02-16 09:00:00,2023-02-16 10:00:00,79.39,165.24,6.89,20.1,16.07,,0.65
2023-02-16 10:00:00,2023-02-16 11:00:00,81.56,173.65,6.59,20.2,15.89,,0.66
2023-02-16 11:00:00,2023-02-16 12:00:00,81.69,178.5,6.93,20.01,16.05,,0.73
2023-02-16 12:00:00,2023-02-16 13:00:00,82.03,188.88,6.7,20.13,15.93,,0.71
2023-02-16 13:00:00,2023-02-16 14:00:00,74.04,159.28,6.83,19.97,15.96,,0.65
2023-02-16 14:00:00,2023-02-16 15:00:00,39.03,128.84,6.72,20.17,15.97,,0.62
2023-02-16 15:00:00,2023-02-16 16:00:00,22.46,117.08,6.99,20.19,16.19,,0.59
2023-02-16 16:00:00,2023-02-16 17:00:00,14.64,111.9,6.9,20.04,16.05,,0.58
2023-02-16 17:00:00,2023-02-16 18:00:00,17.98,114.89,6.77,19.98,15.92,,0.58
2023-02-16 18:00:00,2023-02-16 19:00:00,27.46,114.17,7.07,19.94,16.13,,0.58
2023-02-16 19:00:00,2023-02-16 20:00:00,29.88,108.69,6.47,20.18,15.77,,0.59
2023-02-16 20:00:00,2023-02-16 21:00:00,65.4,107.83,6.88,20.01,16.01,,0.61
2023-02-16 21:00:00,2023-02-16 22:00:00,68.09,124.19,6.65,20.13,15.89,,0.64
2023-02-16 22:00:00,2023-02-16 23:00:00,65.73,128.24,6.62,20.16,15.88,,0.64
2023-02-16 23:00:00,2023-02-17 00:00:00,49.85,119.32,6.3,20.32,15.71,,0.63
2023-02-17 00:00:00,2023-02-17 01:00:00,27.86,110.74,6.68,19.98,15.84,,0.59
2023-02-17 01:00:00,2023-02-17 02:00:00,28.25,108.3,6.66,20.23,15.95,,0.58
2023-02-17 02:00:00,2023-02-17 03:00:00,28.05,99.52,6.75,20.03,15.92,,0.58
2023-02-17 03:00:00,2023-02-17 04:00:00,25.37,96.75,6.61,20.06,15.83,,0.57
2023-02-17 04:00:00,2023-02-17 05:00:00,48.8,95.79,7.03,20.19,16.22,,0.57
2023-02-17 05:00:00,2023-02-17 06:00:00,44.95,96.68,6.28,20.05,15.55,,0.58
2023-02-17 06:00:00,2023-02-17 07:00:00,48.88,97.7,6.69,20.05,15.88,,0.59
2023-02-17 07:00:00,2023-02-17 08:00:00,65.42,108.11,6.69,20.0,15.85,,0.61
2023-02-17 08:00:00,2023-02-17 09:00:00,76.79,123.33,6.78,20.0,15.93,,0.64
2023-02-17 09:00:00,2023-02-17 10:00:00,76.03,144.09,6.59,20.02,15.79,,0.64
2023-02-17 10:00:00,2023-02-17 11:00:00,98.65,145.89,6.48,19.98,15.67,,0.63
2023-02-17 11:00:00,2023-02-17 12:00:00,68.79,144.6,6.81,20.12,16.02,,0.61
2023-02-17 12:00:00,2023-02-17 13:00:00,86.45,143.0,6.74,20.22,16.01,,0.59
2023-02-17 13:00:00,2023-02-17 14:00:00,75.24,140.48,6.79,20.25,16.07,,0.58
2023-02-17 14:00:00,2023-02-17 15:00:00,57.33,131.37,6.71,20.01,15.88,,0.57
2023-02-17 15:00:00,2023-02-17 16:00:00,53.97,128.95,6.67,20.18,15.93,,0.57
2023-02-17 16:00:00,2023-02-17 17:00:00,66.62,119.31,6.89,19.91,15.97,,0.57
2023-02-17 17:00:00,2023-02-17 18:00:00,60.32,122.99,6.53,19.97,15.71,,0.58
2023-02-17 18:00:00,2023-02-17 19:00:00,86.76,133.34,6.51,19.86,15.64,,0.6
2023-02-17 19:00:00,2023-02-17 20:00:00,119.64,153.97,6.9,19.89,15.96,,0.62
2023-02-17 20:00:00,2023-02-17 21:00:00,111.08,213.19,6.6,19.99,15.78,,0.72
2023-02-17 21:00:00,2023-02-17 22:00:00,121.94,321.95,6.42,20.11,15.7,,0.8
2023-02-17 22:00:00,2023-02-17 23:00:00,108.42,163.96,7.04,20.28,16.28,,0.81
2023-02-17 23:00:00,2023-02-18 00:00:00,97.06,160.77,6.65,20.36,16.01,,0.76
2023-02-18 00:00:00,2023-02-18 01:00:00,76.88,125.63,6.7,20.05,15.89,,0.69
2023-02-18 01:00:00,2023-02-18 02:00:00,63.71,126.77,6.69,20.0,15.85,,0.66
2023-02-18 02:00:00,2023-02-18 03:00:00,56.98,86.18,6.78,20.01,15.94,,0.63
2023-02-18 03:00:00,2023-02-18 04:00:00,64.0,99.07,7.1,19.88,16.12,,0.61
2023-02-18 04:00:00,2023-02-18 05:00:00,53.25,105.74,7.17,19.9,16.19,,0.6
2023-02-18 05:00:00,2023-02-18 06:00:00,54.76,108.2,6.92,20.13,16.11,,0.6
2023-02-18 06:00:00,2023-02-18 07:00:00,50.54,107.05,6.57,20.23,15.88,,0.6
2023-02-18 07:00:00,2023-02-18 08:00:00,40.83,130.37,6.68,19.96,15.83,,0.61
2023-02-18 08:00:00,2023-02-18 09:00:00,69.56,151.88,6.83,19.94,15.94,,0.62
2023-02-18 09:00:00,2023-02-18 10:00:00,78.68,163.73,6.5,19.97,15.69,,0.62
2023-02-18 10:00:00,2023-02-18 11:00:00,76.09,153.3,6.85,20.23,16.11,,0.62
2023-02-18 11:00:00,2023-02-18 12:00:00,65.05,144.27,6.71,20.16,15.95,,0.6
2023-02-18 12:00:00,2023-02-18 13:00:00,79.08,129.9,6.44,20.23,15.77,,0.6
2023-02-18 13:00:00,2023-02-18 14:00:00,66.78,137.63,6.62,20.31,15.96,,0.62
2023-02-18 14:00:00,2023-02-18 15:00:00,66.19,133.66,6.49,20.14,15.77,,0.62
2023-02-18 15:00:00,2023-02-18 16:00:00,58.4,132.21,6.63,20.24,15.94,,0.61
2023-02-18 16:00:00,2023-02-18 17:00:00,75.75,119.54,6.7,20.1,15.92,,0.6
2023-02-18 17:00:00,2023-02-18 18:00:00,76.18,113.29,6.66,20.05,15.86,,0.6
2023-02-18 18:00:00,2023-02-18 19:00:00,63.06,127.69,7.07,19.89,16.1,,0.6
2023-02-18 19:00:00,2023-02-18 20:00:00,75.66,137.91,6.73,20.13,15.95,,0.63
2023-02-18 20:00:00,2023-02-18 21:00:00,91.48,171.6,6.75,20.06,15.94,,0.68
2023-02-18 21:00:00,2023-02-18 22:00:00,87.66,180.72,6.83,20.23,16.09,,0.67
2023-02-18 22:00:00,2023-02-18 23:00:00,93.77,164.9,6.8,20.0,15.95,,0.67
2023-02-18 23:00:00,2023-02-19 00:00:00,85.99,163.02,6.84,19.97,15.96,,0.65
2023-02-19 00:00:00,2023-02-19 01:00:00,92.12,141.15,6.59,19.89,15.72,,0.64
2023-02-19 01:00:00,2023-02-19 02:00:00,63.69,132.3,6.77,20.12,15.98,,0.62
2023-02-19 02:00:00,2023-02-19 03:00:00,75.2,107.95,6.42,20.0,15.65,,0.61
2023-02-19 03:00:00,2023-02-19 04:00:00,53.52,104.25,6.71,19.89,15.82,,0.6
2023-02-19 04:00:00,2023-02-19 05:00:00,47.59,95.17,6.76,19.91,15.87,,0.6
2023-02-19 05:00:00,2023-02-19 06:00:00,42.01,99.57,7.0,20.12,16.16,,0.6
2023-02-19 06:00:00,2023-02-19 07:00:00,67.09,104.52,7.11,20.14,16.27,,0.62
2023-02-19 07:00:00,2023-02-19 08:00:00,51.03,119.84,6.6,20.28,15.93,,0.64
2023-02-19 08:00:00,2023-02-19 09:00:00,78.71,135.81,6.51,20.14,15.79,,0.65
2023-02-19 09:00:00,2023-02-19 10:00:00,77.42,142.79,6.79,20.11,16.0,,0.65
2023-02-19 10:00:00,2023-02-19 11:00:00,96.53,157.53,6.76,20.06,15.94,,0.72
2023-02-19 11:00:00,2023-02-19 12:00:00,91.48,176.95,6.79,19.86,15.87,,0.78
2023-02-19 12:00:00,2023-02-19 13:00:00,105.62,176.06,6.62,20.14,15.87,,0.72
2023-02-19 13:00:00,2023-02-19 14:00:00,86.91,170.68,6.91,19.91,15.99,,0.68
2023-02-19 14:00:00,2023-02-19 15:00:00,80.03,150.06,6.38,20.09,15.66,,0.63
2023-02-19 15:00:00,2023-02-19 16:00:00,61.08,144.25,6.64,20.05,15.84,,0.6
2023-02-19 16:00:00,2023-02-19 17:00:00,73.06,135.2,6.87,19.87,15.93,,0.6
2023-02-19 17:00:00,2023-02-19 18:00:00,76.05,141.29,6.57,20.12,15.82,,0.61
2023-02-19 18:00:00,2023-02-19 19:00:00,96.65,150.19,6.51,20.0,15.71,,0.62
2023-02-19 19:00:00,2023-02-19 20:00:00,93.96,162.84,6.76,19.73,15.78,,0.64
2023-02-19 20:00:00,2023-02-19 21:00:00,105.19,197.1,6.54,19.85,15.66,,0.71
2023-02-19 21:00:00,2023-02-19 22:00:00,105.03,258.58,6.66,20.14,15.91,,0.88
2023-02-19 22:00:00,2023-02-19 23:00:00,145.89,308.22,6.58,19.98,15.75,,1.02
2023-02-19 23:00:00,2023-02-20 00:00:00,142.61,299.15,6.7,20.03,15.88,,1.07
2023-02-20 00:00:00,2023-02-20 01:00:00,146.92,280.07,6.79,20.09,15.98,,1.03
2023-02-20 01:00:00,2023-02-20 02:00:00,108.22,246.31,6.81,20.0,15.96,,0.99
2023-02-20 02:00:00,2023-02-20 03:00:00,105.81,202.87,6.83,20.15,16.05,,0.9
2023-02-20 03:00:00,2023-02-20 04:00:00,97.37,164.23,6.65,20.06,15.86,,0.82
2023-02-20 04:00:00,2023-02-20 05:00:00,94.69,141.32,6.57,20.11,15.82,,0.76
2023-02-20 05:00:00,2023-02-20 06:00:00,62.61,147.08,6.88,19.91,15.97,,0.76
2023-02-20 06:00:00,2023-02-20 07:00:00,84.82,149.03,6.83,19.9,15.92,,0.89
2023-02-20 07:00:00,2023-02-20 08:00:00,98.56,166.67,6.72,20.06,15.92,,0.92
2023-02-20 08:00:00,2023-02-20 09:00:00,116.12,181.21,6.67,20.02,15.84,,0.89
2023-02-20 09:00:00,2023-02-20 10:00:00,109.61,200.01,6.33,20.25,15.89,,0.83
2023-02-20 10:00:00,2023-02-20 11:00:00,109.73,196.8,5.96,18.02,14.23,,0.8
2023-02-20 11:00:00,2023-02-20 12:00:00,104.92,192.86,6.51,20.53,15.99,,0.82
2023-02-20 12:00:00,2023-02-20 13:00:00,98.77,191.36,6.61,20.27,15.93,,0.75
2023-02-20 13:00:00,2023-02-20 14:00:00,66.9,179.41,6.69,20.07,15.89,,0.67
2023-02-20 14:00:00,2023-02-20 15:00:00,82.41,145.82,6.66,20.04,15.86,,0.62
2023-02-20 15:00:00,2023-02-20 16:00:00,82.81,130.63,6.91,19.97,16.02,,0.59
2023-02-20 16:00:00,2023-02-20 17:00:00,71.56,118.27,6.62,20.0,15.8,,0.59
2023-02-20 17:00:00,2023-02-20 18:00:00,69.73,116.21,6.65,20.04,15.84,,0.6
2023-02-20 18:00:00,2023-02-20 19:00:00,72.38,119.3,6.31,20.19,15.65,,0.61
2023-02-20 19:00:00,2023-02-20 20:00:00,64.3,121.28,6.35,20.29,15.73,,0.63
2023-02-20 20:00:00,2023-02-20 21:00:00,78.06,176.69,7.1,19.84,16.11,,0.74
2023-02-20 21:00:00,2023-02-20 22:00:00,98.25,308.81,6.6,20.01,15.79,,0.81
2023-02-20 22:00:00,2023-02-20 23:00:00,126.46,300.79,6.38,20.29,15.76,,0.9
2023-02-20 23:00:00,2023-02-21 00:00:00,160.19,359.66,6.56,20.16,15.83,,1.17
2023-02-21 00:00:00,2023-02-21 01:00:00,122.15,193.5,7.22,19.92,16.24,,1.02
2023-02-21 01:00:00,2023-02-21 02:00:00,75.53,149.09,6.75,20.17,16.0,,0.92
2023-02-21 02:00:00,2023-02-21 03:00:00,80.0,132.32,6.96,19.93,16.04,,0.83
2023-02-21 03:00:00,2023-02-21 04:00:00,69.46,133.8,6.63,20.25,15.95,,0.76
2023-02-21 04:00:00,2023-02-21 05:00:00,62.16,112.69,6.59,20.49,16.03,,0.7
2023-02-21 05:00:00,2023-02-21 06:00:00,40.26,114.83,6.87,19.85,15.92,,0.67
2023-02-21 06:00:00,2023-02-21 07:00:00,45.77,88.97,6.67,19.8,15.73,,0.64
2023-02-21 07:00:00,2023-02-21 08:00:00,46.86,115.75,7.22,19.94,16.25,,0.64
2023-02-21 08:00:00,2023-02-21 09:00:00,61.08,169.49,6.92,20.11,16.09,,0.65
2023-02-21 09:00:00,2023-02-21 10:00:00,46.96,146.19,7.0,20.06,16.13,,0.64
2023-02-21 10:00:00,2023-02-21 11:00:00,53.1,131.52,6.77,20.19,16.03,,0.63
2023-02-21 11:00:00,2023-02-21 12:00:00,50.1,136.21,6.31,19.98,15.54,,0.65
2023-02-21 12:00:00,2023-02-21 13:00:00,62.26,127.81,6.77,20.18,16.01,,0.65
2023-02-21 13:00:00,2023-02-21 14:00:00,59.56,126.15,6.57,20.12,15.82,,0.6
2023-02-21 14:00:00,2023-02-21 15:00:00,33.95,105.55,6.56,20.2,15.86,,0.56
2023-02-21 15:00:00,2023-02-21 16:00:00,31.4,105.31,6.72,20.14,15.96,,0.54
2023-02-21 16:00:00,2023-02-21 17:00:00,30.76,87.51,6.5,20.32,15.87,,0.53
2023-02-21 17:00:00,2023-02-21 18:00:00,44.9,117.8,6.63,19.89,15.75,,0.56
2023-02-21 18:00:00,2023-02-21 19:00:00,75.65,130.99,6.81,20.0,15.96,,0.58
2023-02-21 19:00:00,2023-02-21 20:00:00,68.39,127.19,6.62,20.01,15.8,,0.59
2023-02-21 20:00:00,2023-02-21 21:00:00,88.22,208.13,6.75,20.04,15.92,,0.7
2023-02-21 21:00:00,2023-02-21 22:00:00,110.81,424.11,6.92,19.91,16.0,,0.89
2023-02-21 22:00:00,2023-02-21 23:00:00,150.25,377.84,6.81,20.21,16.07,,1.03
2023-02-21 23:00:00,2023-02-22 00:00:00,130.12,343.81,6.85,20.16,16.05,,1.06
2023-02-22 00:00:00,2023-02-22 01:00:00,124.94,266.83,6.22,20.07,15.52,,1.02
2023-02-22 01:00:00,2023-02-22 02:00:00,84.59,197.37,6.7,20.07,15.9,,0.96
2023-02-22 02:00:00,2023-02-22 03:00:00,79.16,111.19,6.81,20.12,16.02,,0.82
2023-02-22 03:00:00,2023-02-22 04:00:00,52.77,94.51,6.93,19.83,15.95,,0.72
2023-02-22 04:00:00,2023-02-22 05:00:00,51.62,89.66,6.36,20.07,15.63,,0.67
2023-02-22 05:00:00,2023-02-22 06:00:00,54.36,94.09,6.5,20.25,15.83,,0.64
2023-02-22 06:00:00,2023-02-22 07:00:00,56.52,100.47,6.4,20.07,15.66,,0.63
2023-02-22 07:00:00,2023-02-22 08:00:00,50.37,120.18,6.92,20.05,16.06,,0.65
2023-02-22 08:00:00,2023-02-22 09:00:00,76.84,158.17,6.56,20.31,15.92,,0.65
2023-02-22 09:00:00,2023-02-22 10:00:00,79.38,172.73,6.89,19.9,15.96,,0.68
2023-02-22 10:00:00,2023-02-22 11:00:00,114.19,198.96,6.58,19.92,15.73,,0.74
2023-02-22 11:00:00,2023-02-22 12:00:00,131.49,246.63,6.7,20.35,16.05,,0.86
2023-02-22 12:00:00,2023-02-22 13:00:00,159.27,271.6,6.94,20.17,16.15,,0.84
2023-02-22 13:00:00,2023-02-22 14:00:00,118.34,204.81,6.99,20.18,16.19,,0.69
2023-02-22 14:00:00,2023-02-22 15:00:00,74.26,119.04,6.46,20.05,15.7,,0.59
2023-02-22 15:00:00,2023-02-22 16:00:00,46.59,107.38,6.73,19.93,15.85,,0.55
2023-02-22 16:00:00,2023-02-22 17:00:00,49.48,88.72,6.35,19.99,15.58,,0.54
2023-02-22 17:00:00,2023-02-22 18:00:00,40.41,91.72,6.69,19.91,15.81,,0.55
2023-02-22 18:00:00,2023-02-22 19:00:00,64.64,120.07,6.56,20.19,15.85,,0.57
2023-02-22 19:00:00,2023-02-22 20:00:00,67.69,135.5,6.15,19.99,15.42,,0.62
2023-02-22 20:00:00,2023-02-22 21:00:00,84.96,213.89,6.48,19.83,15.6,,0.76
2023-02-22 21:00:00,2023-02-22 22:00:00,122.47,390.62,6.59,20.32,15.94,,0.9
2023-02-22 22:00:00,2023-02-22 23:00:00,129.88,269.21,6.83,19.99,15.97,,0.89
2023-02-22 23:00:00,2023-02-23 00:00:00,124.06,201.68,6.93,19.93,16.01,,0.89
2023-02-23 00:00:00,2023-02-23 01:00:00,125.31,228.24,6.48,20.05,15.71,,0.83
2023-02-23 01:00:00,2023-02-23 02:00:00,112.41,170.36,6.75,20.0,15.91,,0.77
2023-02-23 02:00:00,2023-02-23 03:00:00,74.61,139.24,6.56,19.82,15.65,,0.72
2023-02-23 03:00:00,2023-02-23 04:00:00,63.62,137.64,6.61,20.29,15.94,,0.68
2023-02-23 04:00:00,2023-02-23 05:00:00,59.07,84.26,6.83,19.9,15.92,,0.64
2023-02-23 05:00:00,2023-02-23 06:00:00,47.28,96.49,6.51,20.28,15.86,,0.62
2023-02-23 06:00:00,2023-02-23 07:00:00,59.05,84.06,6.58,20.16,15.85,,0.62
2023-02-23 07:00:00,2023-02-23 08:00:00,56.56,104.6,6.27,20.07,15.56,,0.62
2023-02-23 08:00:00,2023-02-23 09:00:00,68.01,113.24,6.45,20.18,15.76,,0.63
2023-02-23 09:00:00,2023-02-23 10:00:00,56.73,114.75,6.88,19.86,15.94,,0.62
2023-02-23 10:00:00,2023-02-23 11:00:00,57.92,109.49,6.59,20.33,15.95,,0.63
2023-02-23 11:00:00,2023-02-23 12:00:00,66.98,136.19,6.78,19.91,15.88,,0.7
2023-02-23 12:00:00,2023-02-23 13:00:00,69.27,159.35,6.61,19.97,15.77,,0.71
2023-02-23 13:00:00,2023-02-23 14:00:00,50.18,146.49,6.86,20.24,16.12,,0.72
2023-02-23 14:00:00,2023-02-23 15:00:00,54.16,129.64,6.35,20.21,15.7,,0.66
2023-02-23 15:00:00,2023-02-23 16:00:00,48.38,98.45,6.6,19.89,15.73,,0.6
2023-02-23 16:00:00,2023-02-23 17:00:00,36.4,80.13,6.95,19.88,16.0,,0.57
2023-02-23 17:00:00,2023-02-23 18:00:00,45.27,99.77,6.77,20.05,15.95,,0.58
2023-02-23 18:00:00,2023-02-23 19:00:00,77.86,132.81,6.69,19.98,15.85,,0.6
2023-02-23 19:00:00,2023-02-23 20:00:00,78.26,123.49,7.04,19.76,16.02,,0.6
2023-02-23 20:00:00,2023-02-23 21:00:00,62.27,126.22,6.55,20.07,15.78,,0.66
2023-02-23 21:00:00,2023-02-23 22:00:00,91.48,229.35,6.25,20.2,15.61,,0.83
2023-02-23 22:00:00,2023-02-23 23:00:00,105.76,339.59,6.37,20.14,15.67,,1.0
2023-02-23 23:00:00,2023-02-24 00:00:00,110.56,312.03,6.98,20.08,16.13,,1.07
2023-02-24 00:00:00,2023-02-24 01:00:00,104.61,238.99,6.63,20.03,15.83,,1.05
2023-02-24 01:00:00,2023-02-24 02:00:00,87.56,128.76,6.38,20.16,15.69,,0.94
2023-02-24 02:00:00,2023-02-24 03:00:00,69.46,88.35,6.35,20.02,15.59,,0.82
2023-02-24 03:00:00,2023-02-24 04:00:00,44.25,64.11,6.79,19.87,15.88,,0.71
2023-02-24 04:00:00,2023-02-24 05:00:00,42.73,60.22,6.63,20.2,15.92,,0.64
2023-02-24 05:00:00,2023-02-24 06:00:00,32.59,67.02,6.76,19.88,15.86,,0.6
2023-02-24 06:00:00,2023-02-24 07:00:00,33.53,64.06,6.56,20.03,15.77,,0.57
2023-02-24 07:00:00,2023-02-24 08:00:00,29.99,75.52,6.5,20.25,15.83,,0.56
2023-02-24 08:00:00,2023-02-24 09:00:00,50.12,124.05,6.89,19.99,16.01,,0.58
2023-02-24 09:00:00,2023-02-24 10:00:00,42.03,156.53,6.44,19.9,15.61,,0.6
2023-02-24 10:00:00,2023-02-24 11:00:00,60.29,139.08,6.85,20.02,15.99,,0.6
2023-02-24 11:00:00,2023-02-24 12:00:00,43.48,118.69,6.71,20.26,16.0,,0.58
2023-02-24 12:00:00,2023-02-24 13:00:00,50.63,78.68,6.7,19.99,15.86,,0.57
2023-02-24 13:00:00,2023-02-24 14:00:00,44.88,83.48,6.65,20.21,15.94,,0.55
2023-02-24 14:00:00,2023-02-24 15:00:00,29.27,91.52,6.95,20.23,16.19,,0.53
2023-02-24 15:00:00,2023-02-24 16:00:00,23.05,94.21,6.34,20.16,15.66,,0.52
2023-02-24 16:00:00,2023-02-24 17:00:00,35.33,78.49,6.58,19.88,15.71,,0.53
2023-02-24 17:00:00,2023-02-24 18:00:00,30.99,97.73,6.71,20.0,15.87,,0.54
2023-02-24 18:00:00,2023-02-24 19:00:00,61.56,122.96,6.4,20.16,15.7,,0.56
2023-02-24 19:00:00,2023-02-24 20:00:00,81.96,169.35,6.74,19.98,15.89,,0.6
2023-02-24 20:00:00,2023-02-24 21:00:00,84.47,210.32,6.83,20.09,16.02,,0.69
2023-02-24 21:00:00,2023-02-24 22:00:00,72.42,218.68,6.73,19.93,15.85,,0.74
2023-02-24 22:00:00,2023-02-24 23:00:00,89.57,188.5,6.73,20.1,15.95,,0.73
2023-02-24 23:00:00,2023-02-25 00:00:00,88.22,164.12,6.49,20.12,15.76,,0.72
2023-02-25 00:00:00,2023-02-25 01:00:00,45.38,136.19,6.59,19.79,15.67,,0.67
2023-02-25 01:00:00,2023-02-25 02:00:00,30.44,108.32,6.41,20.0,15.63,,0.62
2023-02-25 02:00:00,2023-02-25 03:00:00,32.46,76.78,6.22,20.0,15.48,,0.6
2023-02-25 03:00:00,2023-02-25 04:00:00,34.39,70.53,6.82,20.01,15.96,,0.58
2023-02-25 04:00:00,2023-02-25 05:00:00,32.33,56.17,6.93,20.08,16.09,,0.56
2023-02-25 05:00:00,2023-02-25 06:00:00,24.35,48.45,6.88,20.08,16.05,,0.55
2023-02-25 06:00:00,2023-02-25 07:00:00,36.81,55.84,6.93,20.03,16.06,,0.55
2023-02-25 07:00:00,2023-02-25 08:00:00,33.42,77.16,6.97,20.09,16.12,,0.57
2023-02-25 08:00:00,2023-02-25 09:00:00,24.3,110.16,6.91,20.03,16.05,,0.6
2023-02-25 09:00:00,2023-02-25 10:00:00,28.53,123.12,6.8,20.18,16.04,,0.6
2023-02-25 10:00:00,2023-02-25 11:00:00,52.98,124.55,6.89,20.0,16.02,,0.6
2023-02-25 11:00:00,2023-02-25 12:00:00,48.95,118.39,6.97,20.04,16.1,,0.58
2023-02-25 12:00:00,2023-02-25 13:00:00,34.41,102.11,6.37,20.09,15.65,,0.56
2023-02-25 13:00:00,2023-02-25 14:00:00,23.46,90.17,6.47,20.09,15.73,,0.55
2023-02-25 14:00:00,2023-02-25 15:00:00,28.7,83.9,6.3,20.19,15.64,,0.54
2023-02-25 15:00:00,2023-02-25 16:00:00,38.34,82.26,6.59,19.92,15.73,,0.54
2023-02-25 16:00:00,2023-02-25 17:00:00,37.48,75.6,6.5,20.34,15.87,,0.53
2023-02-25 17:00:00,2023-02-25 18:00:00,49.02,87.56,6.48,20.24,15.81,,0.54
2023-02-25 18:00:00,2023-02-25 19:00:00,51.97,115.27,6.71,20.17,15.96,,0.57
2023-02-25 19:00:00,2023-02-25 20:00:00,54.21,145.8,6.88,19.96,15.99,,0.62
2023-02-25 20:00:00,2023-02-25 21:00:00,100.85,156.34,6.78,20.03,15.97,,0.65
2023-02-25 21:00:00,2023-02-25 22:00:00,60.25,154.55,6.97,19.96,16.06,,0.66
2023-02-25 22:00:00,2023-02-25 23:00:00,71.9,150.41,7.14,20.0,16.21,,0.65
2023-02-25 23:00:00,2023-02-26 00:00:00,57.19,142.03,6.79,20.25,16.07,,0.64
2023-02-26 00:00:00,2023-02-26 01:00:00,49.32,129.0,6.71,19.89,15.81,,0.64
2023-02-26 01:00:00,2023-02-26 02:00:00,39.54,111.46,7.06,20.12,16.21,,
2023-02-26 02:00:00,2023-02-26 03:00:00,66.66,94.84,6.37,20.04,15.62,,
2023-02-26 03:00:00,2023-02-26 04:00:00,51.55,74.24,6.88,19.73,15.87,,
2023-02-26 04:00:00,2023-02-26 05:00:00,32.26,73.48,6.89,20.07,16.05,,
2023-02-26 05:00:00,2023-02-26 06:00:00,24.25,72.87,6.46,20.23,15.79,,
2023-02-26 06:00:00,2023-02-26 07:00:00,27.1,73.98,6.62,20.2,15.91,,
2023-02-26 07:00:00,2023-02-26 08:00:00,32.72,93.8,7.1,20.26,16.32,,
2023-02-26 08:00:00,2023-02-26 09:00:00,41.69,114.53,6.53,19.9,15.67,,
2023-02-26 09:00:00,2023-02-26 10:00:00,53.16,122.82,6.8,20.09,15.99,,
2023-02-26 10:00:00,2023-02-26 11:00:00,52.28,127.03,6.49,19.82,15.6,,
2023-02-26 11:00:00,2023-02-26 12:00:00,49.31,136.48,6.48,20.09,15.74,,
2023-02-26 12:00:00,2023-02-26 13:00:00,86.64,130.68,6.48,20.09,15.73,,
2023-02-26 13:00:00,2023-02-26 14:00:00,84.96,134.73,6.98,19.92,16.04,,
2023-02-26 14:00:00,2023-02-26 15:00:00,64.64,132.97,6.66,20.05,15.86,,
2023-02-26 15:00:00,2023-02-26 16:00:00,41.57,122.78,6.77,19.97,15.91,,
2023-02-26 16:00:00,2023-02-26 17:00:00,37.6,103.81,6.65,19.93,15.79,,
2023-02-26 17:00:00,2023-02-26 18:00:00,33.66,101.02,6.79,20.01,15.94,,
2023-02-26 18:00:00,2023-02-26 19:00:00,53.51,111.74,6.65,19.97,15.8,,
2023-02-26 19:00:00,2023-02-26 20:00:00,66.61,137.84,6.46,19.99,15.67,,
2023-02-26 20:00:00,2023-02-26 21:00:00,66.78,142.38,6.56,20.02,15.76,,
2023-02-26 21:00:00,2023-02-26 22:00:00,83.16,172.06,6.77,20.14,16.0,,
2023-02-26 22:00:00,2023-02-26 23:00:00,110.81,177.01,6.66,20.14,15.9,,
2023-02-26 23:00:00,2023-02-27 00:00:00,103.51,176.55,6.42,20.3,15.8,,
2023-02-27 00:00:00,2023-02-27 01:00:00,65.93,147.18,6.61,20.34,15.97,,
2023-02-27 01:00:00,2023-02-27 02:00:00,39.36,115.97,6.93,20.0,16.04,,
2023-02-27 02:00:00,2023-02-27 03:00:00,48.56,95.13,6.79,19.84,15.86,,
2023-02-27 03:00:00,2023-02-27 04:00:00,60.95,89.2,6.53,19.94,15.7,,
2023-02-27 04:00:00,2023-02-27 05:00:00,38.95,93.89,6.78,19.98,15.92,,
