From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppm),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),AT (degree C),RF (mm),Xylene (ug/m3)
2023-02-21 09:00:00,2023-02-21 10:00:00,48.73,92.33,6.62,23.07,17.26,,37.74,0.84,5.37,0.0,,,,,30.53,1.75,221.95,124.05,783.84,19.91,,
2023-02-21 10:00:00,2023-02-21 11:00:00,37.4,72.11,0.09,20.25,8.59,,37.63,0.77,5.11,0.0,,,,,33.86,2.66,269.24,165.89,784.04,20.3,,
2023-02-21 11:00:00,2023-02-21 12:00:00,56.82,78.33,,18.94,6.58,,38.02,0.72,5.32,0.0,,,,,37.29,2.99,294.61,208.83,783.75,20.55,,
2023-02-21 12:00:00,2023-02-21 13:00:00,41.93,59.78,,21.93,8.55,,38.08,0.67,5.25,0.0,,,,,40.54,2.75,269.92,152.54,783.14,21.08,,
2023-02-21 13:00:00,2023-02-21 14:00:00,35.0,53.53,,13.44,2.67,,38.13,0.65,5.16,0.0,,,,,43.25,2.39,269.47,208.23,782.55,21.57,,
2023-02-21 14:00:00,2023-02-21 15:00:00,35.13,58.12,,9.76,0.57,,38.08,0.64,5.41,0.0,,,,,45.09,2.26,244.42,167.58,782.05,22.04,,
2023-02-21 15:00:00,2023-02-21 16:00:00,36.67,56.33,,8.64,1.25,,37.89,0.63,5.53,0.0,,,,,47.08,2.48,237.29,112.2,781.92,21.53,,
2023-02-21 16:00:00,2023-02-21 17:00:00,40.29,61.44,,11.36,2.13,,37.97,0.62,5.19,0.0,,,,,48.83,2.09,240.43,72.42,781.99,21.23,,
2023-02-21 17:00:00,2023-02-21 18:00:00,38.47,63.89,,10.54,1.05,,37.93,0.59,5.09,0.0,,,,,57.17,2.2,295.73,0.0,782.51,19.0,,
2023-02-21 18:00:00,2023-02-21 19:00:00,48.13,70.11,,15.01,3.6,,37.8,0.54,5.2,0.0,,,,,68.31,1.44,277.93,0.0,782.71,16.5,,
2023-02-21 19:00:00,2023-02-21 20:00:00,50.91,85.44,4.44,28.58,14.89,,37.28,0.57,5.49,0.0,,,,,71.7,0.71,219.8,0.0,783.17,14.82,,
2023-02-21 20:00:00,2023-02-21 21:00:00,63.8,102.32,8.0,39.65,27.24,,37.41,0.6,5.78,0.0,,,,,70.46,0.6,154.25,0.0,783.67,13.87,,
2023-02-21 21:00:00,2023-02-21 22:00:00,67.93,103.93,4.09,37.66,23.27,,37.22,0.62,5.13,0.0,,,,,70.92,0.54,150.58,0.0,784.02,13.17,,
2023-02-21 22:00:00,2023-02-21 23:00:00,61.4,96.11,9.89,38.88,28.72,,37.41,0.63,5.33,0.0,,,,,80.09,0.37,161.53,0.0,783.97,11.25,,
2023-02-21 23:00:00,2023-02-22 00:00:00,62.4,107.22,4.01,31.28,19.58,,37.26,0.62,5.23,0.0,,,,,83.46,0.42,170.78,0.0,783.57,10.12,,
2023-02-22 00:00:00,2023-02-22 01:00:00,50.25,98.25,1.58,7.55,5.0,,37.19,0.66,5.26,0.0,,,,,67.04,1.38,231.3,0.0,782.88,12.14,,
2023-02-22 01:00:00,2023-02-22 02:00:00,39.59,63.55,,,,,37.19,0.68,5.4,0.0,,,,,61.27,1.37,263.73,0.0,782.31,12.9,,
2023-02-22 02:00:00,2023-02-22 03:00:00,36.47,55.45,,,,,37.59,0.68,5.15,0.0,,,,,59.34,1.7,252.92,0.0,781.63,13.02,,
2023-02-22 03:00:00,2023-02-22 04:00:00,33.0,57.0,,,,,37.53,0.67,5.16,0.0,,,,,61.46,1.21,262.94,0.0,781.39,12.06,,
2023-02-22 04:00:00,2023-02-22 05:00:00,33.82,55.22,,1.57,,,37.77,0.67,5.13,0.0,,,,,64.19,0.85,235.83,0.0,781.25,11.03,,
2023-02-22 05:00:00,2023-02-22 06:00:00,39.55,53.67,5.09,19.05,7.78,,37.72,0.67,5.13,0.0,,,,,65.13,0.66,151.98,0.0,781.27,9.91,,
2023-02-22 06:00:00,2023-02-22 07:00:00,43.4,77.33,0.66,36.04,19.02,,37.54,0.67,5.09,0.0,,,,,62.76,0.7,133.23,0.0,781.7,9.37,,
2023-02-22 07:00:00,2023-02-22 08:00:00,46.8,109.89,3.95,41.88,25.39,,37.47,0.69,5.37,0.0,,,,,61.42,0.85,142.22,0.0,782.13,9.61,,
2023-02-22 08:00:00,2023-02-22 09:00:00,52.27,128.0,5.71,33.3,19.98,,37.69,0.7,5.29,0.0,,,,,50.47,1.11,229.81,35.12,782.65,12.79,,
2023-02-22 09:00:00,2023-02-22 10:00:00,50.73,94.78,,10.83,2.49,,37.96,0.72,5.16,0.0,,,,,35.15,2.24,252.76,122.15,783.18,16.64,,
2023-02-22 10:00:00,2023-02-22 11:00:00,30.0,52.0,,5.24,,,37.08,0.74,5.51,0.0,,,,,30.96,2.55,273.92,171.95,783.38,17.72,,
2023-02-22 11:00:00,2023-02-22 12:00:00,27.0,50.0,2.01,10.45,3.07,,41.2,0.23,5.27,0.0,,,,,27.44,2.94,275.3,217.98,783.07,18.92,,
2023-02-22 12:00:00,2023-02-22 13:00:00,,36.0,,6.19,,,37.08,0.24,4.98,0.0,,,,,24.15,2.92,265.4,161.0,782.7,19.35,,
2023-02-22 13:00:00,2023-02-22 14:00:00,19.82,35.11,,4.53,,,38.73,0.66,5.2,0.0,,,,,29.49,2.73,253.37,214.67,782.11,20.17,,
2023-02-22 14:00:00,2023-02-22 15:00:00,25.0,32.0,,3.31,,,39.31,0.94,5.72,0.0,,,,,32.1,2.54,235.21,193.67,781.72,20.16,,
2023-02-22 15:00:00,2023-02-22 16:00:00,,40.0,15.26,24.04,28.47,,37.97,0.23,5.22,0.0,,,,,31.43,2.77,282.47,115.98,781.14,20.93,,
2023-02-22 16:00:00,2023-02-22 17:00:00,26.83,44.22,,8.67,1.77,,37.57,0.23,5.26,0.0,,,,,34.26,2.42,280.56,61.0,781.29,20.69,,
2023-02-22 17:00:00,2023-02-22 18:00:00,34.59,59.22,,10.24,1.2,,38.65,0.24,5.19,0.0,,,,,38.38,2.31,264.96,9.14,781.59,19.02,,
2023-02-22 18:00:00,2023-02-22 19:00:00,50.33,60.67,,15.84,3.29,,38.1,0.36,5.13,0.0,,,,,47.78,1.45,259.95,0.0,781.81,16.29,,
2023-02-22 19:00:00,2023-02-22 20:00:00,46.4,66.51,,20.82,5.86,,37.79,0.57,5.31,0.0,,,,,56.68,1.09,166.03,0.0,782.24,14.51,,
2023-02-22 20:00:00,2023-02-22 21:00:00,,81.0,,,,,,,,,,,,,,,,,,,,
2023-02-22 21:00:00,2023-02-22 22:00:00,,86.22,,,,,,,,,,,,,,,,,,,,
2023-02-22 22:00:00,2023-02-22 23:00:00,50.6,80.0,,,,,,,,,,,,,,,,,,,,
2023-02-22 23:00:00,2023-02-23 00:00:00,46.8,76.71,,,,,,,,,,,,,,,,,,,,
2023-02-23 00:00:00,2023-02-23 01:00:00,40.77,67.67,,,,,37.67,,,,,,,,,,,,,,,
2023-02-23 01:00:00,2023-02-23 02:00:00,51.59,74.56,,4.36,,,37.42,0.96,5.54,0.0,,,,,65.87,0.78,146.86,0.0,781.75,10.76,,
2023-02-23 02:00:00,2023-02-23 03:00:00,48.73,66.44,,0.03,,,37.56,1.01,5.29,0.0,,,,,61.64,0.88,130.55,0.0,781.36,10.4,,
2023-02-23 03:00:00,2023-02-23 04:00:00,47.0,68.0,,,,,37.64,1.08,5.39,0.0,,,,,39.1,0.97,123.91,0.0,780.94,10.27,,
2023-02-23 04:00:00,2023-02-23 05:00:00,20.3,27.78,,,,,37.71,1.11,5.37,0.0,,,,,38.27,0.91,125.88,0.0,780.78,10.44,,
2023-02-23 05:00:00,2023-02-23 06:00:00,17.6,31.0,,5.32,0.68,,37.51,1.16,5.17,0.0,,,,,38.25,0.75,137.82,0.0,780.84,9.59,,
2023-02-23 06:00:00,2023-02-23 07:00:00,26.37,41.0,1.19,10.85,4.95,,37.62,1.21,5.33,0.0,,,,,29.86,0.93,128.47,0.0,781.2,10.18,,
2023-02-23 07:00:00,2023-02-23 08:00:00,16.55,37.45,4.85,29.16,19.47,,37.62,1.24,5.39,0.0,,,,,27.3,0.81,137.45,0.0,781.77,10.47,,
2023-02-23 08:00:00,2023-02-23 09:00:00,20.13,73.78,4.51,22.4,15.07,,37.86,1.28,5.07,0.0,,,,,21.02,1.34,197.95,39.65,782.33,13.63,,
2023-02-23 09:00:00,2023-02-23 10:00:00,19.13,64.74,,15.31,4.18,,37.91,1.32,5.24,0.0,,,,,15.92,2.51,258.61,125.52,782.71,17.56,,
2023-02-23 10:00:00,2023-02-23 11:00:00,7.82,36.44,,14.51,3.29,,37.88,1.37,4.94,0.0,,,,,16.11,2.81,249.48,180.61,782.8,19.12,,
2023-02-23 11:00:00,2023-02-23 12:00:00,13.54,36.67,,19.02,6.65,,37.81,1.4,4.99,0.0,,,,,15.58,3.25,278.11,217.93,782.58,19.91,,
2023-02-23 12:00:00,2023-02-23 13:00:00,16.33,32.0,,14.05,3.9,,38.67,1.43,5.08,0.0,,,,,16.16,3.43,277.63,164.93,782.08,20.04,,
2023-02-23 13:00:00,2023-02-23 14:00:00,12.54,32.45,,11.89,1.8,,37.96,1.46,5.41,0.0,,,,,16.96,3.42,274.58,221.47,781.56,20.5,,
2023-02-23 14:00:00,2023-02-23 15:00:00,16.68,34.67,,6.26,,,37.53,1.51,5.61,0.0,,,,,20.35,2.99,264.89,180.94,781.06,20.72,,
2023-02-23 15:00:00,2023-02-23 16:00:00,22.09,36.11,,7.68,0.97,,37.91,1.53,5.21,0.0,,,,,23.37,2.7,278.21,128.06,780.73,21.34,,
2023-02-23 16:00:00,2023-02-23 17:00:00,28.87,35.0,,10.54,1.03,,38.47,1.55,5.3,0.0,,,,,27.45,2.7,278.02,66.11,780.96,20.54,,
2023-02-23 17:00:00,2023-02-23 18:00:00,28.67,42.67,,11.14,2.48,,38.49,1.56,5.19,0.0,,,,,29.87,2.37,298.97,11.73,781.25,19.19,,
2023-02-23 18:00:00,2023-02-23 19:00:00,34.5,49.45,2.19,34.58,17.26,,37.26,1.58,5.31,0.0,,,,,37.28,1.23,244.5,0.0,781.52,15.73,,
2023-02-23 19:00:00,2023-02-23 20:00:00,44.4,69.67,10.48,54.86,37.31,,38.33,1.58,5.41,0.0,,,,,43.46,0.51,165.16,0.0,781.98,13.2,,
2023-02-23 20:00:00,2023-02-23 21:00:00,45.72,83.33,12.76,35.57,29.27,,38.23,1.59,5.34,0.0,,,,,49.98,0.76,215.12,0.0,782.39,12.41,,
2023-02-23 21:00:00,2023-02-23 22:00:00,35.91,68.89,5.91,32.19,18.2,,37.71,1.59,5.14,0.0,,,,,56.81,0.72,195.73,0.0,782.58,11.15,,
2023-02-23 22:00:00,2023-02-23 23:00:00,30.36,57.0,10.37,24.64,21.26,,37.61,1.61,4.95,0.0,,,,,64.11,0.82,143.34,0.0,782.6,10.09,,
2023-02-23 23:00:00,2023-02-24 00:00:00,37.93,70.76,,4.55,1.02,,37.34,1.61,5.11,0.0,,,,,71.79,1.07,142.23,0.0,782.33,10.28,,
2023-02-24 00:00:00,2023-02-24 01:00:00,30.45,45.45,0.23,24.66,12.24,,37.72,1.64,5.25,0.0,,,,,73.84,0.4,180.86,0.0,781.77,7.56,,
2023-02-24 01:00:00,2023-02-24 02:00:00,27.83,48.55,,12.73,4.36,,37.6,1.66,5.38,0.0,,,,,77.62,0.55,181.95,0.0,781.07,6.63,,
2023-02-24 02:00:00,2023-02-24 03:00:00,32.45,52.67,,11.53,4.41,,37.54,1.68,5.38,0.0,,,,,77.94,0.6,237.98,0.0,780.61,5.64,,
2023-02-24 03:00:00,2023-02-24 04:00:00,27.5,47.55,,5.63,,,37.42,1.69,5.15,0.0,,,,,72.01,0.45,201.07,0.0,780.42,4.69,,
2023-02-24 04:00:00,2023-02-24 05:00:00,18.0,46.0,,12.13,3.98,,37.4,1.71,5.17,0.0,,,,,68.87,0.7,195.35,0.0,780.48,4.24,,
2023-02-24 05:00:00,2023-02-24 06:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-02-24 06:00:00,2023-02-24 07:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-02-24 07:00:00,2023-02-24 08:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-02-24 08:00:00,2023-02-24 09:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-02-24 09:00:00,2023-02-24 10:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-02-24 10:00:00,2023-02-24 11:00:00,,33.0,156.77,,125.01,83.51,,0.91,1.67,0.0,,,,,19.61,2.23,207.51,196.05,783.67,22.06,,
2023-02-24 11:00:00,2023-02-24 12:00:00,,33.0,43.64,3.46,44.16,40.05,109.56,0.39,4.73,0.0,,,,,21.66,1.53,190.68,209.87,783.41,22.69,,
2023-02-24 12:00:00,2023-02-24 13:00:00,,,,1.13,,,27.32,0.44,5.33,0.0,,,,,31.7,2.06,186.0,132.93,782.89,21.73,,
2023-02-24 13:00:00,2023-02-24 14:00:00,,46.0,,2.44,,,31.58,0.57,5.08,0.0,,,,,42.58,1.67,177.25,200.37,782.28,21.88,,
2023-02-24 14:00:00,2023-02-24 15:00:00,26.38,47.58,,7.46,1.55,,33.38,0.5,4.92,0.0,,,,,45.09,1.59,179.57,175.18,781.84,21.8,,
2023-02-24 15:00:00,2023-02-24 16:00:00,24.59,54.11,,8.11,1.09,,34.59,0.46,5.5,0.0,,,,,43.9,1.75,237.69,120.72,781.63,22.55,,
2023-02-24 16:00:00,2023-02-24 17:00:00,39.37,56.45,,11.89,1.37,,35.89,0.49,5.21,0.0,,,,,44.59,2.34,254.54,55.49,781.8,21.18,,
2023-02-24 17:00:00,2023-02-24 18:00:00,29.27,50.78,,16.18,3.67,,36.11,0.48,5.1,0.0,,,,,46.63,2.37,279.04,8.1,782.25,19.62,,
2023-02-24 18:00:00,2023-02-24 19:00:00,30.82,52.42,3.18,38.43,21.34,,36.66,0.5,5.32,0.0,,,,,43.8,1.3,278.59,0.0,782.81,17.2,,
2023-02-24 19:00:00,2023-02-24 20:00:00,35.0,77.08,24.01,59.07,50.88,,36.84,0.49,5.14,0.0,,,,,59.87,0.44,195.32,0.0,783.53,14.14,,
2023-02-24 20:00:00,2023-02-24 21:00:00,69.22,147.28,82.54,64.1,101.15,,36.45,0.53,5.07,0.0,,,,,67.6,0.39,146.71,0.0,784.18,13.14,,
2023-02-24 21:00:00,2023-02-24 22:00:00,93.82,186.11,67.94,55.59,84.8,,36.7,0.59,5.46,0.0,,,,,74.81,0.43,180.65,0.0,784.62,11.67,,
2023-02-24 22:00:00,2023-02-24 23:00:00,77.96,152.62,39.41,45.59,56.27,,36.8,0.66,5.18,0.0,,,,,78.73,0.44,160.95,0.0,784.73,10.8,,
2023-02-24 23:00:00,2023-02-25 00:00:00,62.33,109.79,10.04,28.43,23.3,,36.78,0.8,5.28,0.0,,,,,79.49,0.5,160.03,0.0,784.72,10.06,,
2023-02-25 00:00:00,2023-02-25 01:00:00,43.77,72.78,5.18,24.13,17.0,,36.97,0.83,5.22,0.0,,,,,78.21,0.44,150.67,0.0,784.25,9.35,,
2023-02-25 01:00:00,2023-02-25 02:00:00,35.11,66.72,,11.7,5.12,,37.13,0.84,5.09,0.0,,,,,72.29,0.6,158.19,0.0,783.72,9.3,,
2023-02-25 02:00:00,2023-02-25 03:00:00,27.77,45.55,,4.12,,,37.33,0.98,5.48,0.0,,,,,55.08,0.58,194.55,0.0,783.24,10.74,,
2023-02-25 03:00:00,2023-02-25 04:00:00,22.04,37.45,,9.05,1.77,,37.12,1.02,5.3,0.0,,,,,51.01,0.84,246.04,0.0,782.91,10.31,,
2023-02-25 04:00:00,2023-02-25 05:00:00,33.5,37.88,,4.59,1.34,,37.48,1.04,5.15,0.0,,,,,49.72,0.81,219.51,0.0,782.72,10.1,,
2023-02-25 05:00:00,2023-02-25 06:00:00,23.59,38.22,,14.63,5.95,,37.7,1.15,5.28,0.0,,,,,63.09,0.35,178.72,0.0,782.9,6.94,,
2023-02-25 06:00:00,2023-02-25 07:00:00,24.6,61.89,24.16,36.98,39.3,,37.58,1.2,5.15,0.0,,,,,64.93,0.42,162.27,0.0,783.34,6.37,,
2023-02-25 07:00:00,2023-02-25 08:00:00,51.0,114.33,43.15,41.46,57.1,,37.55,1.23,5.03,0.0,,,,,49.59,0.7,197.59,0.0,783.71,7.76,,
2023-02-25 08:00:00,2023-02-25 09:00:00,65.88,163.22,23.93,32.22,36.6,,37.66,1.29,4.98,0.0,,,,,19.79,1.33,262.96,40.49,784.28,14.71,,
2023-02-25 09:00:00,2023-02-25 10:00:00,24.55,64.11,4.26,19.53,13.32,,37.82,1.33,5.25,0.0,,,,,14.33,2.37,292.08,123.96,784.69,18.79,,
2023-02-25 10:00:00,2023-02-25 11:00:00,10.67,34.11,,16.94,4.78,,38.06,1.37,5.43,0.0,,,,,17.48,2.78,293.27,177.69,785.0,19.62,,
2023-02-25 11:00:00,2023-02-25 12:00:00,20.07,34.05,,25.02,9.05,,38.02,1.37,5.0,0.0,,,,,18.11,2.79,283.88,214.21,784.73,20.18,,
2023-02-25 12:00:00,2023-02-25 13:00:00,14.27,19.33,,18.05,4.76,,38.13,1.39,5.09,0.0,,,,,21.0,2.72,275.94,160.55,784.18,20.68,,
2023-02-25 13:00:00,2023-02-25 14:00:00,15.07,18.55,,14.4,2.65,,38.21,1.42,5.28,0.0,,,,,26.16,2.15,246.94,209.46,783.48,21.51,,
2023-02-25 14:00:00,2023-02-25 15:00:00,10.36,27.13,,5.71,0.77,,37.83,1.46,5.14,0.0,,,,,32.02,1.73,199.68,170.82,782.95,21.59,,
2023-02-25 15:00:00,2023-02-25 16:00:00,21.18,43.78,,5.45,,,37.93,1.47,5.46,0.0,,,,,32.46,1.65,235.65,115.48,782.62,21.55,,
2023-02-25 16:00:00,2023-02-25 17:00:00,32.82,65.34,,4.99,,,37.59,1.5,5.25,0.0,,,,,34.35,1.3,235.02,37.1,782.92,20.6,,
2023-02-25 17:00:00,2023-02-25 18:00:00,27.82,65.24,,9.69,5.54,,38.8,1.5,5.28,0.0,,,,,35.4,1.94,284.18,8.9,783.24,19.58,,
2023-02-25 18:00:00,2023-02-25 19:00:00,32.87,58.34,,18.06,5.87,,37.72,1.53,5.28,0.0,,,,,42.82,0.91,206.04,0.0,783.9,16.32,,
2023-02-25 19:00:00,2023-02-25 20:00:00,33.2,61.11,,22.68,6.41,,38.24,1.54,5.43,0.0,,,,,53.88,1.08,137.32,0.0,784.61,14.11,,
2023-02-25 20:00:00,2023-02-25 21:00:00,41.82,80.33,,14.06,4.12,,37.59,1.55,5.62,0.0,,,,,60.58,1.43,148.13,0.0,785.21,13.65,,
2023-02-25 21:00:00,2023-02-25 22:00:00,45.09,82.11,,1.66,,,37.03,1.56,5.28,0.0,,,,,57.05,1.93,167.63,0.0,785.66,13.18,,
2023-02-25 22:00:00,2023-02-25 23:00:00,33.0,66.19,,1.41,,,37.45,1.56,5.06,0.0,,,,,62.01,1.75,134.64,0.0,785.63,12.29,,
2023-02-25 23:00:00,2023-02-26 00:00:00,33.42,45.77,,1.94,,,37.6,1.56,5.22,0.0,,,,,68.85,0.88,136.78,0.0,785.41,10.86,,
2023-02-26 00:00:00,2023-02-26 01:00:00,36.0,48.11,,11.58,9.17,,37.84,1.56,5.49,0.0,,,,,75.56,0.51,156.32,0.0,784.86,8.97,,
2023-02-26 01:00:00,2023-02-26 02:00:00,36.95,60.8,1.72,20.68,8.92,,37.67,1.57,5.38,0.0,,,,,75.04,0.42,165.49,0.0,784.14,7.95,,
2023-02-26 02:00:00,2023-02-26 03:00:00,43.27,69.0,,26.84,11.62,,37.66,1.59,5.54,0.0,,,,,70.8,0.53,166.86,0.0,783.5,7.92,,
2023-02-26 03:00:00,2023-02-26 04:00:00,43.8,76.0,,12.15,1.21,,37.56,1.6,5.21,0.0,,,,,63.27,0.7,142.41,0.0,783.16,8.96,,
2023-02-26 04:00:00,2023-02-26 05:00:00,36.68,74.67,,13.1,2.77,,37.72,1.6,5.43,0.0,,,,,61.73,0.65,136.53,0.0,783.12,9.27,,
2023-02-26 05:00:00,2023-02-26 06:00:00,42.33,74.72,,24.6,8.93,,37.71,1.58,5.17,0.0,,,,,63.15,0.79,155.64,0.0,783.46,9.25,,
2023-02-26 06:00:00,2023-02-26 07:00:00,51.13,91.44,0.14,33.01,14.86,,37.8,1.55,5.28,0.0,,,,,60.2,1.11,206.01,0.0,783.88,9.61,,
2023-02-26 07:00:00,2023-02-26 08:00:00,49.69,85.44,,35.83,15.08,,37.95,1.54,5.65,0.0,,,,,50.14,1.58,271.35,0.0,784.27,11.34,,
2023-02-26 08:00:00,2023-02-26 09:00:00,35.82,63.5,,23.2,7.44,,37.99,1.57,5.26,0.0,,,,,42.92,1.41,258.22,42.82,784.9,14.02,,
2023-02-26 09:00:00,2023-02-26 10:00:00,40.18,72.56,,14.28,4.08,,38.0,1.56,5.26,0.0,,,,,30.0,2.15,290.36,118.62,785.38,16.99,,
2023-02-26 10:00:00,2023-02-26 11:00:00,33.64,50.45,,14.88,2.44,,38.0,1.51,5.27,0.0,,,,,28.56,2.18,258.63,175.62,785.39,18.77,,
2023-02-26 11:00:00,2023-02-26 12:00:00,24.87,48.45,,13.5,2.12,,38.11,1.48,5.39,0.0,,,,,24.33,2.94,256.89,212.92,784.78,19.06,,
2023-02-26 12:00:00,2023-02-26 13:00:00,24.27,38.0,,18.79,4.43,,38.18,1.48,5.11,0.0,,,,,28.02,3.23,272.88,159.07,784.28,19.52,,
2023-02-26 13:00:00,2023-02-26 14:00:00,25.73,45.22,,11.49,2.37,,38.11,1.46,5.46,0.0,,,,,29.85,2.77,255.13,209.42,783.87,20.09,,
2023-02-26 14:00:00,2023-02-26 15:00:00,25.23,46.22,,9.29,0.6,,38.29,1.51,4.96,0.0,,,,,27.88,2.71,273.98,172.8,783.33,20.39,,
2023-02-26 15:00:00,2023-02-26 16:00:00,32.45,47.22,,9.07,0.23,,38.17,1.49,5.22,0.0,,,,,28.17,2.34,251.63,122.4,783.07,20.63,,
2023-02-26 16:00:00,2023-02-26 17:00:00,28.73,48.67,,4.95,,,38.08,1.36,5.14,0.0,,,,,29.26,2.17,278.71,63.55,783.24,20.36,,
2023-02-26 17:00:00,2023-02-26 18:00:00,30.13,54.78,,9.82,1.14,,38.2,1.32,5.25,0.0,,,,,33.56,2.03,293.54,9.76,783.61,18.44,,
2023-02-26 18:00:00,2023-02-26 19:00:00,50.13,67.33,,7.75,,,38.02,1.3,5.4,0.0,,,,,42.06,0.91,189.5,0.0,784.12,15.18,,
2023-02-26 19:00:00,2023-02-26 20:00:00,50.59,70.11,1.25,28.68,11.36,,37.61,1.24,5.3,0.0,,,,,50.41,0.77,194.19,0.0,784.78,13.0,,
2023-02-26 20:00:00,2023-02-26 21:00:00,48.67,87.55,6.69,47.19,27.6,,37.55,1.27,5.07,0.0,,,,,52.95,0.58,207.59,0.0,785.26,12.24,,
2023-02-26 21:00:00,2023-02-26 22:00:00,53.82,90.0,9.08,47.83,32.65,,37.37,1.25,5.17,0.0,,,,,61.57,0.71,147.86,0.0,785.48,11.18,,
2023-02-26 22:00:00,2023-02-26 23:00:00,58.32,98.89,3.38,21.19,7.84,,37.45,1.21,5.11,0.0,,,,,71.29,0.6,136.39,0.0,785.6,10.61,,
2023-02-26 23:00:00,2023-02-27 00:00:00,56.31,83.44,,20.64,6.74,,37.73,1.15,5.22,0.0,,,,,79.04,0.48,149.66,0.0,785.37,9.18,,
2023-02-27 00:00:00,2023-02-27 01:00:00,68.0,91.33,,16.52,4.45,,37.86,1.11,5.07,0.0,,,,,82.48,0.58,145.79,0.0,784.72,8.4,,
2023-02-27 01:00:00,2023-02-27 02:00:00,48.73,85.85,,7.49,1.78,,37.73,1.11,5.4,0.0,,,,,76.09,0.69,182.63,0.0,784.1,8.76,,
2023-02-27 02:00:00,2023-02-27 03:00:00,46.64,71.67,,0.03,,,37.53,1.09,5.49,0.0,,,,,67.71,1.07,255.53,0.0,783.65,8.98,,
2023-02-27 03:00:00,2023-02-27 04:00:00,45.13,58.68,,0.42,,,37.72,1.1,5.33,0.0,,,,,64.35,0.86,216.63,0.0,783.33,8.38,,
2023-02-27 04:00:00,2023-02-27 05:00:00,44.5,54.22,,3.12,,,37.8,1.06,5.33,0.0,,,,,66.2,0.58,214.95,0.0,783.16,6.72,,
2023-02-27 05:00:00,2023-02-27 06:00:00,35.82,62.11,3.84,27.97,20.56,,37.94,1.04,5.21,0.0,,,,,68.17,0.75,204.95,0.0,783.32,5.4,,
2023-02-27 06:00:00,2023-02-27 07:00:00,46.73,97.35,9.09,39.0,28.13,,37.71,1.01,5.33,0.0,,,,,64.84,0.61,164.52,0.0,783.63,4.21,,
2023-02-27 07:00:00,2023-02-27 08:00:00,81.0,137.39,32.26,42.64,48.89,,37.81,1.01,5.04,0.0,,,,,50.49,0.76,203.44,0.0,783.97,5.39,,
2023-02-27 08:00:00,2023-02-27 09:00:00,57.51,132.53,27.24,27.41,36.74,,37.8,0.99,5.24,0.0,,,,,19.92,1.01,196.33,53.89,784.43,13.61,,
2023-02-27 09:00:00,2023-02-27 10:00:00,26.96,55.55,2.12,16.75,9.18,,38.22,0.99,5.53,0.0,,,,,12.04,1.85,263.54,128.26,784.72,18.78,,
2023-02-27 10:00:00,2023-02-27 11:00:00,14.68,31.9,,15.36,4.84,,38.35,0.95,5.47,0.0,,,,,15.02,1.92,240.17,182.11,785.06,19.5,,
2023-02-27 11:00:00,2023-02-27 12:00:00,18.07,35.65,,10.25,1.98,,38.13,0.88,5.21,0.0,,,,,17.41,2.02,267.05,219.65,784.8,19.82,,
2023-02-27 12:00:00,2023-02-27 13:00:00,12.68,64.47,,18.32,6.04,,38.2,0.85,5.38,0.0,,,,,22.23,2.45,240.01,165.27,784.34,19.82,,
2023-02-27 13:00:00,2023-02-27 14:00:00,16.6,64.0,,6.41,0.52,,38.02,0.83,5.36,0.0,,,,,23.83,2.46,252.86,217.18,783.88,19.96,,
2023-02-27 14:00:00,2023-02-27 15:00:00,13.46,32.33,,4.75,,,38.3,0.82,5.15,0.0,,,,,25.23,2.6,274.65,178.49,783.3,20.39,,
2023-02-27 15:00:00,2023-02-27 16:00:00,10.54,29.33,,5.79,,,38.57,0.81,5.51,0.0,,,,,21.05,2.14,257.17,128.36,782.94,20.64,,
2023-02-27 16:00:00,2023-02-27 17:00:00,13.6,25.67,,4.83,,,38.22,0.8,5.35,0.0,,,,,21.65,2.22,257.81,68.66,782.97,20.02,,
2023-02-27 17:00:00,2023-02-27 18:00:00,13.45,27.67,2.13,8.44,3.29,,38.14,0.77,5.45,0.0,,,,,31.62,1.97,260.03,12.27,783.11,18.6,,
2023-02-27 18:00:00,2023-02-27 19:00:00,29.13,53.92,,20.45,7.11,,37.94,0.74,5.41,0.0,,,,,44.08,0.91,228.59,0.0,783.59,14.94,,
2023-02-27 19:00:00,2023-02-27 20:00:00,31.36,64.0,1.45,36.54,19.96,,37.98,0.71,5.32,0.0,,,,,54.11,0.58,178.05,0.0,784.09,12.29,,
2023-02-27 20:00:00,2023-02-27 21:00:00,40.0,65.11,9.26,27.9,15.86,,37.64,0.69,5.37,0.0,,,,,59.34,0.74,215.66,0.0,784.25,11.75,,
2023-02-27 21:00:00,2023-02-27 22:00:00,40.13,69.89,,17.28,3.94,,37.46,0.67,5.44,0.0,,,,,58.53,0.86,212.52,0.0,784.5,11.27,,
