From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),RH (%),WS (m/s),WD (degree),Xylene (ug/m3),AT (degree C)
2023-02-25 07:00:00,2023-02-25 08:00:00,37.41,159.0,20.78,67.06,87.83,26.14,17.88,0.9,19.09,,,,,,9.48,0.3,94.77,,24.4
2023-02-25 08:00:00,2023-02-25 09:00:00,39.27,205.0,28.31,57.93,85.82,19.96,19.15,0.9,19.29,,,,,,7.67,0.2,69.88,,25.08
2023-02-25 09:00:00,2023-02-25 10:00:00,31.19,201.39,16.0,34.24,50.24,13.28,18.93,0.9,16.77,,,,,,13.32,0.31,282.79,,27.95
2023-02-25 10:00:00,2023-02-25 11:00:00,27.08,206.65,15.61,34.51,50.1,9.84,18.43,0.91,15.27,,,,,,15.2,1.4,264.07,,30.25
2023-02-25 11:00:00,2023-02-25 12:00:00,26.3,204.97,13.03,31.13,44.16,13.57,19.53,0.9,17.45,,,,,,15.22,1.6,269.99,,31.53
2023-02-25 12:00:00,2023-02-25 13:00:00,25.86,160.94,11.4,29.91,41.29,15.67,19.62,0.91,17.15,,,,,,17.1,1.3,268.86,,32.65
2023-02-25 13:00:00,2023-02-25 14:00:00,23.63,154.53,10.34,32.39,42.54,13.71,19.36,0.92,17.3,,,,,,17.1,1.5,256.14,,33.45
2023-02-25 14:00:00,2023-02-25 15:00:00,22.41,158.63,9.56,36.13,45.7,12.38,19.49,0.92,17.38,,,,,,17.08,1.5,268.58,,34.09
2023-02-25 15:00:00,2023-02-25 16:00:00,26.75,160.53,9.08,34.76,43.86,12.84,18.71,0.94,14.48,,,,,,15.11,1.2,231.07,,34.48
2023-02-25 16:00:00,2023-02-25 17:00:00,27.18,174.39,9.01,38.61,47.62,9.45,18.03,0.94,13.03,,,,,,7.6,1.3,236.58,,34.64
2023-02-25 17:00:00,2023-02-25 18:00:00,24.63,214.11,9.36,54.88,64.41,11.12,18.2,0.95,13.15,,,,,,7.6,0.99,206.71,,34.55
2023-02-25 18:00:00,2023-02-25 19:00:00,28.85,268.0,10.43,64.35,74.79,12.25,18.55,0.94,14.14,,,,,,7.62,0.69,185.84,,33.83
2023-02-25 19:00:00,2023-02-25 20:00:00,26.41,291.36,13.54,67.14,80.53,12.87,19.08,0.92,17.41,,,,,,9.5,0.3,171.63,,32.47
2023-02-25 20:00:00,2023-02-25 21:00:00,24.86,303.92,16.16,86.44,102.65,14.13,19.51,0.91,18.71,,,,,,9.5,0.1,138.6,,31.27
2023-02-25 21:00:00,2023-02-25 22:00:00,28.75,275.89,13.02,83.46,96.52,12.08,19.4,0.9,18.71,,,,,,9.5,0.2,103.14,,29.99
2023-02-25 22:00:00,2023-02-25 23:00:00,23.75,204.62,10.96,61.46,72.41,13.88,19.27,0.9,18.86,,,,,,9.47,0.1,113.53,,29.28
2023-02-25 23:00:00,2023-02-26 00:00:00,25.98,215.39,8.62,36.85,45.47,14.87,18.98,0.91,18.15,,,,,,7.65,0.1,150.44,,29.03
2023-02-26 00:00:00,2023-02-26 01:00:00,28.97,159.48,8.99,19.6,28.58,14.45,18.37,0.92,16.84,,,,,,11.38,0.1,110.81,,28.47
2023-02-26 01:00:00,2023-02-26 02:00:00,31.08,110.09,9.29,15.55,24.85,14.6,18.43,0.92,17.31,,,,,,9.5,0.3,93.95,,27.59
2023-02-26 02:00:00,2023-02-26 03:00:00,29.62,103.55,9.41,13.94,23.36,14.27,18.42,0.93,17.41,,,,,,9.53,0.4,90.0,,26.95
2023-02-26 03:00:00,2023-02-26 04:00:00,29.08,94.45,9.24,12.6,21.84,14.14,18.79,0.93,17.92,,,,,,11.43,0.4,90.12,,26.4
2023-02-26 04:00:00,2023-02-26 05:00:00,33.95,94.28,9.65,26.59,36.23,15.7,20.16,0.93,18.63,,,,,,13.27,0.4,99.12,,26.16
2023-02-26 05:00:00,2023-02-26 06:00:00,27.73,118.69,8.93,29.41,38.34,15.82,18.64,0.93,19.02,,,,,,11.42,0.4,107.81,,25.9
2023-02-26 06:00:00,2023-02-26 07:00:00,22.3,123.0,9.61,22.63,32.24,15.05,18.76,0.94,19.09,,,,,,13.25,0.4,91.02,,24.32
2023-02-26 07:00:00,2023-02-26 08:00:00,24.3,129.36,9.73,45.58,55.32,17.59,19.04,0.93,18.82,,,,,,9.5,0.2,92.22,,24.5
2023-02-26 08:00:00,2023-02-26 09:00:00,31.3,177.02,12.4,44.46,56.87,15.88,19.41,0.94,18.45,,,,,,9.47,0.21,110.18,,25.72
2023-02-26 09:00:00,2023-02-26 10:00:00,29.5,212.45,13.76,29.38,43.23,14.21,18.95,0.94,17.41,,,,,,7.6,0.61,265.1,,28.41
2023-02-26 10:00:00,2023-02-26 11:00:00,24.2,182.44,10.67,25.04,35.71,13.61,18.83,0.94,16.79,,,,,,7.6,1.4,274.01,,29.7
2023-02-26 11:00:00,2023-02-26 12:00:00,27.52,152.55,10.67,28.25,38.91,12.49,18.61,0.95,16.65,,,,,,7.6,1.4,274.82,,31.46
2023-02-26 12:00:00,2023-02-26 13:00:00,27.4,170.1,10.13,27.03,37.16,13.35,19.46,0.93,17.84,,,,,,7.6,1.1,258.84,,32.81
2023-02-26 13:00:00,2023-02-26 14:00:00,25.2,185.72,9.72,36.16,45.92,12.36,19.55,0.93,18.74,,,,,,7.6,1.5,239.86,,34.01
2023-02-26 14:00:00,2023-02-26 15:00:00,28.3,172.64,7.94,26.85,34.79,13.55,19.14,0.94,18.23,,,,,,7.6,1.5,223.0,,34.56
2023-02-26 15:00:00,2023-02-26 16:00:00,27.3,171.63,7.57,23.71,31.28,13.58,19.2,0.93,18.03,,,,,,7.6,1.4,238.0,,34.48
2023-02-26 16:00:00,2023-02-26 17:00:00,28.08,171.0,6.49,30.34,36.84,11.86,19.54,0.94,16.49,,,,,,13.3,1.4,238.0,,34.48
2023-02-26 17:00:00,2023-02-26 18:00:00,27.3,168.11,7.15,31.34,38.49,9.3,17.47,0.96,13.6,,,,,,9.5,1.1,211.0,,34.64
2023-02-26 18:00:00,2023-02-26 19:00:00,26.53,170.2,6.1,37.75,43.85,10.38,17.81,0.95,14.73,,,,,,7.6,1.1,212.0,,33.92
2023-02-26 19:00:00,2023-02-26 20:00:00,27.52,170.63,6.75,33.37,40.12,11.14,17.87,0.95,15.28,,,,,,7.6,0.3,170.0,,32.48
2023-02-26 20:00:00,2023-02-26 21:00:00,27.41,169.35,9.02,55.42,64.44,13.32,18.42,0.94,16.97,,,,,,7.6,0.4,184.0,,31.6
2023-02-26 21:00:00,2023-02-26 22:00:00,24.98,205.73,9.51,62.59,72.16,16.84,19.48,0.92,18.85,,,,,,9.5,0.3,90.0,,30.08
2023-02-26 22:00:00,2023-02-26 23:00:00,27.3,198.33,10.33,44.07,54.4,15.7,19.12,0.91,18.58,,,,,,9.5,0.2,175.0,,29.04
2023-02-26 23:00:00,2023-02-27 00:00:00,27.52,177.91,9.27,30.15,39.41,15.74,18.89,0.91,18.78,,,,,,9.5,0.3,233.0,,29.12
2023-02-27 00:00:00,2023-02-27 01:00:00,28.08,149.35,8.7,22.04,30.74,15.17,18.68,0.91,18.56,,,,,,7.6,0.1,122.0,,28.0
2023-02-27 01:00:00,2023-02-27 02:00:00,27.75,108.86,8.96,18.58,27.53,13.86,18.1,0.93,18.06,,,,,,7.6,0.4,92.0,,26.96
2023-02-27 02:00:00,2023-02-27 03:00:00,31.08,102.69,9.93,23.95,33.91,15.41,18.54,0.93,17.98,,,,,,7.6,0.5,93.0,,26.48
2023-02-27 03:00:00,2023-02-27 04:00:00,35.72,120.46,10.88,25.82,36.69,15.91,18.92,0.93,18.66,,,,,,7.6,0.5,91.0,,26.24
2023-02-27 04:00:00,2023-02-27 05:00:00,30.08,122.44,10.31,19.17,29.48,14.58,18.41,0.93,18.68,,,,,,26.39,0.2,103.9,,26.32
2023-02-27 05:00:00,2023-02-27 06:00:00,27.95,101.73,9.97,24.07,34.03,15.88,19.05,0.93,17.28,,,,,,7.62,0.3,273.2,,26.16
2023-02-27 06:00:00,2023-02-27 07:00:00,23.9,118.8,9.28,26.98,36.27,15.7,18.26,0.92,18.3,,,,,,9.5,0.2,288.4,,25.83
2023-02-27 07:00:00,2023-02-27 08:00:00,25.3,157.47,35.68,67.49,102.83,16.91,18.67,0.92,18.5,,,,,,9.53,0.01,60.75,,24.65
2023-02-27 08:00:00,2023-02-27 09:00:00,25.08,188.53,10.12,35.7,45.83,17.41,19.26,0.93,17.92,,,,,,11.33,0.21,309.29,,25.55
2023-02-27 09:00:00,2023-02-27 10:00:00,25.88,172.91,10.89,27.58,38.46,15.68,18.93,0.93,18.36,,,,,,7.6,1.01,270.22,,27.48
2023-02-27 10:00:00,2023-02-27 11:00:00,30.4,171.45,12.1,27.27,39.36,12.76,18.09,0.94,18.23,,,,,,7.63,1.7,282.0,,29.38
2023-02-27 11:00:00,2023-02-27 12:00:00,27.98,163.25,12.41,32.82,45.23,14.13,18.22,0.94,17.44,,,,,,9.5,1.7,282.0,,30.58
2023-02-27 12:00:00,2023-02-27 13:00:00,38.6,170.81,12.66,31.05,43.66,12.09,18.14,0.94,16.93,,,,,,9.5,1.69,281.77,,32.17
2023-02-27 13:00:00,2023-02-27 14:00:00,54.92,165.27,9.3,26.41,35.71,12.89,18.84,0.93,17.91,,,,,,9.47,1.3,269.05,,32.81
2023-02-27 14:00:00,2023-02-27 15:00:00,38.83,150.97,11.39,25.93,37.31,14.76,19.59,0.93,17.56,,,,,,7.6,1.4,273.06,,33.69
2023-02-27 15:00:00,2023-02-27 16:00:00,33.7,147.16,10.68,27.89,38.58,14.44,19.31,0.93,17.61,,,,,,7.6,1.19,275.11,,34.32
2023-02-27 16:00:00,2023-02-27 17:00:00,39.71,142.0,10.47,29.83,40.31,14.03,19.29,0.93,17.57,,,,,,7.6,1.1,243.85,,34.32
2023-02-27 17:00:00,2023-02-27 18:00:00,36.8,147.46,10.76,41.6,52.51,13.82,18.79,0.93,18.64,,,,,,7.6,1.1,233.78,,34.15
2023-02-27 18:00:00,2023-02-27 19:00:00,32.71,192.66,11.92,80.15,92.02,11.58,17.44,0.94,17.53,,,,,,7.64,0.99,221.63,,33.5
2023-02-27 19:00:00,2023-02-27 20:00:00,34.56,312.5,15.14,83.2,98.21,23.07,19.18,0.93,18.34,,,,,,9.5,0.4,200.06,,32.2
2023-02-27 20:00:00,2023-02-27 21:00:00,44.37,368.97,23.79,65.29,89.37,24.13,18.33,0.92,18.23,,,,,,9.5,0.4,97.07,,30.22
2023-02-27 21:00:00,2023-02-27 22:00:00,43.53,267.25,12.36,46.21,58.57,25.13,18.16,0.91,17.04,,,,,,9.5,0.2,101.9,,29.18
2023-02-27 22:00:00,2023-02-27 23:00:00,30.75,237.2,14.41,33.12,47.54,25.17,18.98,0.89,16.34,,,,,,9.5,0.2,94.98,,27.91
2023-02-27 23:00:00,2023-02-28 00:00:00,32.75,230.53,14.93,34.16,49.09,25.65,18.82,0.89,16.29,,,,,,9.5,0.3,94.15,,27.27
2023-02-28 00:00:00,2023-02-28 01:00:00,34.75,177.55,14.97,30.21,45.18,27.8,18.63,0.89,15.32,,,,,,9.5,0.3,102.0,,26.79
2023-02-28 01:00:00,2023-02-28 02:00:00,35.17,163.35,13.43,22.29,35.72,21.68,18.77,0.89,16.34,,,,,,9.5,0.3,101.81,,26.4
2023-02-28 02:00:00,2023-02-28 03:00:00,31.53,145.55,15.6,26.93,42.54,16.56,18.04,0.91,18.46,,,,,,9.5,0.3,91.89,,26.23
2023-02-28 03:00:00,2023-02-28 04:00:00,32.75,146.0,15.38,31.61,47.0,16.33,18.03,0.91,18.62,,,,,,9.5,0.2,85.8,,25.68
2023-02-28 04:00:00,2023-02-28 05:00:00,33.62,133.18,14.19,26.4,40.57,16.23,18.04,0.92,18.6,,,,,,9.5,0.2,77.24,,25.67
2023-02-28 05:00:00,2023-02-28 06:00:00,31.53,120.09,13.09,24.38,37.49,16.43,17.8,0.92,18.48,,,,,,9.5,0.2,90.13,,25.19
2023-02-28 06:00:00,2023-02-28 07:00:00,31.62,124.1,12.79,31.13,43.92,19.04,18.57,0.9,17.69,,,,,,9.5,0.2,96.93,,24.8
2023-02-28 07:00:00,2023-02-28 08:00:00,32.23,162.93,14.41,51.69,66.11,23.79,18.81,0.89,17.5,,,,,,9.5,0.4,92.78,,24.96
2023-02-28 08:00:00,2023-02-28 09:00:00,40.08,219.5,15.4,47.98,63.37,16.19,19.41,0.89,17.85,,,,,,9.5,0.2,80.21,,24.92
2023-02-28 09:00:00,2023-02-28 10:00:00,31.17,222.16,13.6,40.56,54.2,14.67,19.32,0.89,18.12,,,,,,9.5,0.41,276.9,,28.18
2023-02-28 10:00:00,2023-02-28 11:00:00,30.0,187.55,11.6,33.15,44.75,12.12,19.18,0.9,18.89,,,,,,9.5,1.11,269.99,,29.7
2023-02-28 11:00:00,2023-02-28 12:00:00,38.4,186.93,11.08,28.68,39.76,12.08,17.79,0.92,18.04,,,,,,9.53,1.7,268.91,,31.21
2023-02-28 12:00:00,2023-02-28 13:00:00,37.08,167.57,10.81,30.56,41.37,11.95,18.02,0.93,17.51,,,,,,11.43,1.9,262.91,,31.86
2023-02-28 13:00:00,2023-02-28 14:00:00,41.25,184.45,10.52,38.02,48.31,9.67,18.16,0.93,17.01,,,,,,13.3,1.8,256.63,,32.89
2023-02-28 14:00:00,2023-02-28 15:00:00,35.2,193.53,10.1,35.59,45.72,12.38,18.52,0.93,17.94,,,,,,13.3,1.5,232.02,,33.53
2023-02-28 15:00:00,2023-02-28 16:00:00,34.92,218.45,10.6,40.15,50.74,14.18,19.98,0.92,17.34,,,,,,13.25,1.3,234.07,,34.08
2023-02-28 16:00:00,2023-02-28 17:00:00,28.25,228.38,10.69,42.05,52.77,12.15,19.52,0.92,17.59,,,,,,9.5,1.4,238.87,,34.16
2023-02-28 17:00:00,2023-02-28 18:00:00,40.52,255.86,11.28,57.49,68.69,15.07,19.21,0.93,18.78,,,,,,9.5,1.1,230.03,,33.99
2023-02-28 18:00:00,2023-02-28 19:00:00,24.97,241.11,14.7,91.81,106.66,13.21,19.46,0.92,18.74,,,,,,9.53,0.99,232.41,,33.5
2023-02-28 19:00:00,2023-02-28 20:00:00,27.52,285.0,11.09,67.77,78.84,13.82,18.66,0.93,18.02,,,,,,11.43,0.3,192.54,,32.22
2023-02-28 20:00:00,2023-02-28 21:00:00,29.44,257.13,14.78,73.02,87.75,11.7,18.27,0.92,18.54,,,,,,13.38,0.5,163.17,,30.95
2023-02-28 21:00:00,2023-02-28 22:00:00,32.17,215.97,9.62,64.86,74.47,13.14,18.19,0.92,18.81,,,,,,18.92,0.59,242.24,,30.38
2023-02-28 22:00:00,2023-02-28 23:00:00,27.62,207.1,12.02,45.92,57.9,16.34,18.17,0.92,18.99,,,,,,11.37,0.1,349.16,,28.87
2023-02-28 23:00:00,2023-03-01 00:00:00,24.18,158.17,10.29,28.64,38.92,15.24,18.96,0.91,17.85,,,,,,9.5,0.1,94.12,,28.07
2023-03-01 00:00:00,2023-03-01 01:00:00,21.2,124.72,9.7,19.83,29.53,14.57,18.77,0.91,17.69,,,,,,9.5,0.2,102.44,,27.44
2023-03-01 01:00:00,2023-03-01 02:00:00,24.76,91.9,9.11,12.73,21.84,13.13,18.67,0.92,17.53,,,,,,9.53,0.3,143.38,,27.21
2023-03-01 02:00:00,2023-03-01 03:00:00,24.95,65.72,9.15,14.43,23.59,12.59,19.5,0.93,17.89,,,,,,11.43,0.3,234.76,,27.76
2023-03-01 03:00:00,2023-03-01 04:00:00,19.85,58.91,9.23,12.35,21.59,11.91,19.03,0.94,18.75,,,,,,13.25,0.3,219.2,,27.6
2023-03-01 04:00:00,2023-03-01 05:00:00,19.88,62.13,10.96,22.84,33.8,12.04,19.31,0.94,19.12,,,,,,9.56,0.4,233.94,,27.35
2023-03-01 05:00:00,2023-03-01 06:00:00,25.08,83.73,12.23,24.73,36.96,12.96,19.29,0.94,19.03,,,,,,13.27,0.2,230.12,,26.4
2023-03-01 06:00:00,2023-03-01 07:00:00,24.08,102.36,12.23,20.92,33.13,14.48,18.57,0.94,17.92,,,,,,11.44,0.4,238.54,,26.08
2023-03-01 07:00:00,2023-03-01 08:00:00,23.53,102.19,14.9,30.32,45.21,16.84,18.9,0.93,16.93,,,,,,13.27,0.6,267.04,,25.84
2023-03-01 08:00:00,2023-03-01 09:00:00,24.3,122.9,15.26,27.03,42.29,18.04,19.25,0.93,15.96,,,,,,11.43,0.71,270.0,,25.86
2023-03-01 09:00:00,2023-03-01 10:00:00,24.97,142.93,16.41,26.15,42.55,18.79,19.07,0.93,15.99,,,,,,13.33,1.11,269.82,,27.15
2023-03-01 10:00:00,2023-03-01 11:00:00,28.43,155.7,17.9,27.44,45.34,16.53,18.79,0.93,15.86,,,,,,15.2,1.7,257.96,,29.06
2023-03-01 11:00:00,2023-03-01 12:00:00,42.88,168.63,15.33,22.09,37.41,13.55,18.61,0.93,16.63,,,,,,15.2,2.0,255.07,,30.5
2023-03-01 12:00:00,2023-03-01 13:00:00,75.02,167.63,16.91,32.92,49.83,9.69,17.3,0.95,19.29,,,,,,15.23,2.3,259.73,,31.62
2023-03-01 13:00:00,2023-03-01 14:00:00,54.22,172.13,13.06,28.19,41.24,10.17,17.54,0.95,18.67,,,,,,17.13,2.0,242.04,,32.65
2023-03-01 14:00:00,2023-03-01 15:00:00,33.3,166.81,10.64,27.59,38.25,10.55,17.6,0.95,18.52,,,,,,19.0,1.69,244.8,,33.2
2023-03-01 15:00:00,2023-03-01 16:00:00,31.95,137.27,10.56,28.58,39.15,10.79,18.01,0.95,18.55,,,,,,18.96,1.3,227.22,,33.76
2023-03-01 16:00:00,2023-03-01 17:00:00,35.4,149.74,11.17,34.25,45.43,14.3,19.94,0.93,16.58,,,,,,15.11,1.39,246.72,,33.76
2023-03-01 17:00:00,2023-03-01 18:00:00,58.12,175.45,14.56,48.11,62.69,15.14,19.62,0.92,16.45,,,,,,7.62,1.0,222.13,,33.84
2023-03-01 18:00:00,2023-03-01 19:00:00,37.6,179.93,15.38,68.13,83.55,14.47,18.84,0.92,18.0,,,,,,9.52,0.99,233.78,,33.43
2023-03-01 19:00:00,2023-03-01 20:00:00,28.08,220.37,13.78,59.42,73.16,12.21,18.68,0.92,18.5,,,,,,11.44,0.6,213.93,,32.23
2023-03-01 20:00:00,2023-03-01 21:00:00,30.03,196.98,8.94,32.97,41.91,13.49,17.91,0.93,18.81,,,,,,15.22,0.91,208.11,,31.35
2023-03-01 21:00:00,2023-03-01 22:00:00,36.34,159.77,8.96,39.58,48.54,13.01,17.78,0.93,18.7,,,,,,17.1,1.2,216.07,,30.88
2023-03-01 22:00:00,2023-03-01 23:00:00,26.98,158.83,10.14,28.32,38.46,12.49,17.77,0.94,18.76,,,,,,17.12,1.2,222.07,,30.31
2023-03-01 23:00:00,2023-03-02 00:00:00,27.73,141.91,9.0,21.75,30.7,13.07,17.7,0.94,18.89,,,,,,18.98,0.99,228.02,,29.59
2023-03-02 00:00:00,2023-03-02 01:00:00,21.85,131.27,9.78,20.24,30.02,13.93,18.34,0.92,17.55,,,,,,17.07,0.5,229.76,,28.87
2023-03-02 01:00:00,2023-03-02 02:00:00,21.2,111.27,10.19,17.26,27.56,13.53,18.46,0.92,16.6,,,,,,15.2,0.4,213.2,,28.39
2023-03-02 02:00:00,2023-03-02 03:00:00,23.85,92.45,9.77,18.13,27.89,13.32,18.29,0.93,16.67,,,,,,15.16,0.21,231.07,,27.92
2023-03-02 03:00:00,2023-03-02 04:00:00,22.3,72.55,9.29,15.98,25.28,14.3,18.81,0.94,15.52,,,,,,11.38,0.6,236.88,,27.6
2023-03-02 04:00:00,2023-03-02 05:00:00,23.65,74.73,9.5,20.61,30.1,15.02,18.98,0.94,16.52,,,,,,9.5,0.8,226.15,,27.11
2023-03-02 05:00:00,2023-03-02 06:00:00,27.39,87.37,10.77,19.74,30.51,14.09,18.23,0.95,17.71,,,,,,9.5,1.0,237.4,,26.63
2023-03-02 06:00:00,2023-03-02 07:00:00,23.16,100.5,12.97,28.5,41.47,13.94,18.04,0.94,18.74,,,,,,9.53,0.8,273.04,,26.0
2023-03-02 07:00:00,2023-03-02 08:00:00,19.53,124.92,16.54,40.05,56.59,14.55,18.15,0.95,18.45,,,,,,13.32,0.1,277.99,,25.29
2023-03-02 08:00:00,2023-03-02 09:00:00,22.33,157.19,17.44,38.05,55.49,14.62,20.06,0.93,18.02,,,,,,15.2,0.31,276.82,,25.7
2023-03-02 09:00:00,2023-03-02 10:00:00,29.3,170.43,15.33,28.41,43.72,13.97,20.47,0.93,16.35,,,,,,15.2,0.91,263.92,,27.46
2023-03-02 10:00:00,2023-03-02 11:00:00,92.0,232.0,11.97,26.66,38.63,11.41,19.58,0.93,18.26,,,,,,15.21,1.81,257.02,,29.37
2023-03-02 11:00:00,2023-03-02 12:00:00,48.5,214.4,9.98,29.93,39.92,13.07,19.65,0.93,18.34,,,,,,17.1,2.4,259.96,,30.42
2023-03-02 12:00:00,2023-03-02 13:00:00,48.63,200.0,10.78,35.69,46.46,13.17,19.33,0.93,18.68,,,,,,17.1,2.2,257.76,,31.69
2023-03-02 13:00:00,2023-03-02 14:00:00,40.51,206.51,11.49,31.39,42.88,10.94,18.18,0.94,17.89,,,,,,17.1,2.2,241.02,,32.73
2023-03-02 14:00:00,2023-03-02 15:00:00,42.85,199.45,9.75,27.29,37.03,11.31,18.12,0.95,16.81,,,,,,24.53,2.1,241.88,,33.44
2023-03-02 15:00:00,2023-03-02 16:00:00,39.95,189.08,8.88,31.45,40.33,12.44,18.55,0.95,16.81,,,,,,30.0,1.9,231.06,,33.76
2023-03-02 16:00:00,2023-03-02 17:00:00,34.4,183.3,9.05,37.16,46.21,10.46,18.05,0.95,17.7,,,,,,30.0,1.9,235.98,,33.92
2023-03-02 17:00:00,2023-03-02 18:00:00,32.2,172.18,10.26,43.61,53.84,14.83,19.42,0.93,17.93,,,,,,29.93,1.7,233.98,,33.76
2023-03-02 18:00:00,2023-03-02 19:00:00,33.25,196.01,15.21,79.35,94.53,12.39,19.09,0.92,18.47,,,,,,24.03,1.5,231.92,,33.35
2023-03-02 19:00:00,2023-03-02 20:00:00,26.76,256.83,17.05,94.12,111.15,13.76,19.0,0.91,18.65,,,,,,27.0,0.99,224.85,,32.3
2023-03-02 20:00:00,2023-03-02 21:00:00,29.88,285.5,13.0,74.73,87.71,15.5,19.13,0.9,18.5,,,,,,27.0,0.6,214.12,,31.11
2023-03-02 21:00:00,2023-03-02 22:00:00,35.07,246.45,11.9,62.64,74.54,16.91,18.53,0.9,18.73,,,,,,26.97,0.59,223.75,,30.46
2023-03-02 22:00:00,2023-03-02 23:00:00,33.4,213.44,11.53,42.45,53.97,13.32,17.89,0.91,19.06,,,,,,24.07,0.1,289.21,,29.12
2023-03-02 23:00:00,2023-03-03 00:00:00,29.4,172.6,10.53,22.36,32.9,12.7,17.82,0.91,18.92,,,,,,29.93,0.4,218.75,,28.71
2023-03-03 00:00:00,2023-03-03 01:00:00,26.53,137.2,11.19,20.42,31.61,12.89,17.86,0.91,18.68,,,,,,23.98,0.2,197.27,,28.32
2023-03-03 01:00:00,2023-03-03 02:00:00,26.62,114.67,11.66,16.56,28.22,13.52,18.3,0.91,17.46,,,,,,21.03,0.2,228.15,,27.84
2023-03-03 02:00:00,2023-03-03 03:00:00,24.53,101.64,10.99,18.12,29.11,13.74,18.52,0.92,16.01,,,,,,24.07,0.2,153.68,,27.36
2023-03-03 03:00:00,2023-03-03 04:00:00,25.53,100.64,9.72,15.73,25.45,14.26,18.36,0.92,15.53,,,,,,29.97,0.2,300.92,,26.87
2023-03-03 04:00:00,2023-03-03 05:00:00,24.95,99.27,9.05,12.16,21.21,14.44,18.22,0.92,15.41,,,,,,27.02,0.1,116.66,,25.92
2023-03-03 05:00:00,2023-03-03 06:00:00,22.84,103.13,9.48,16.2,25.68,15.18,17.95,0.93,15.64,,,,,,29.95,0.2,195.58,,26.0
2023-03-03 06:00:00,2023-03-03 07:00:00,30.62,118.55,11.07,22.02,33.1,13.84,17.3,0.94,17.91,,,,,,24.03,0.1,265.22,,25.67
2023-03-03 07:00:00,2023-03-03 08:00:00,31.23,152.0,18.8,41.97,60.78,14.89,17.77,0.94,17.89,,,,,,26.92,0.02,284.5,,25.29
2023-03-03 08:00:00,2023-03-03 09:00:00,39.22,186.0,16.67,36.48,53.14,12.84,18.36,0.93,17.96,,,,,,21.35,0.41,248.9,,26.04
2023-03-03 09:00:00,2023-03-03 10:00:00,32.93,183.87,15.62,30.77,46.35,12.34,18.09,0.94,18.77,,,,,,35.6,1.01,245.18,,27.55
2023-03-03 10:00:00,2023-03-03 11:00:00,28.98,195.11,11.54,27.96,39.5,11.65,18.77,0.93,17.49,,,,,,42.6,1.9,258.09,,29.62
2023-03-03 11:00:00,2023-03-03 12:00:00,33.12,201.77,10.07,28.45,38.54,11.74,18.83,0.93,17.18,,,,,,42.6,2.2,265.82,,30.97
2023-03-03 12:00:00,2023-03-03 13:00:00,38.39,215.13,10.71,32.45,43.15,13.4,19.22,0.93,17.4,,,,,,42.6,2.4,249.85,,32.09
2023-03-03 13:00:00,2023-03-03 14:00:00,35.3,221.07,9.36,31.93,41.28,11.71,18.91,0.93,18.07,,,,,,42.52,2.3,238.9,,32.89
2023-03-03 14:00:00,2023-03-03 15:00:00,36.21,201.33,8.35,29.86,38.25,9.61,18.31,0.95,18.06,,,,,,35.58,2.2,230.09,,33.61
2023-03-03 15:00:00,2023-03-03 16:00:00,37.05,170.54,9.09,35.88,44.96,9.4,17.14,0.95,17.12,,,,,,42.72,2.1,237.93,,34.0
2023-03-03 16:00:00,2023-03-03 17:00:00,29.3,159.9,7.18,30.44,37.64,10.43,17.32,0.96,16.99,,,,,,49.7,1.8,234.04,,34.08
2023-03-03 17:00:00,2023-03-03 18:00:00,30.88,175.1,9.81,52.18,62.09,8.88,17.56,0.95,17.77,,,,,,49.8,1.8,236.92,,33.75
2023-03-03 18:00:00,2023-03-03 19:00:00,34.0,209.0,11.7,62.02,73.7,10.04,18.26,0.93,18.29,,,,,,56.7,1.59,230.99,,33.11
2023-03-03 19:00:00,2023-03-03 20:00:00,27.2,231.4,18.0,87.36,105.28,13.41,19.23,0.91,18.3,,,,,,50.1,1.09,229.83,,32.3
2023-03-03 20:00:00,2023-03-03 21:00:00,29.85,256.17,17.81,79.66,97.35,12.95,18.81,0.9,17.88,,,,,,78.0,0.6,217.97,,31.11
2023-03-03 21:00:00,2023-03-03 22:00:00,28.91,234.3,12.21,59.45,71.67,13.19,18.53,0.89,17.79,,,,,,70.87,0.6,216.11,,30.63
2023-03-03 22:00:00,2023-03-03 23:00:00,29.4,183.08,9.03,41.61,50.63,12.03,18.15,0.9,18.25,,,,,,64.06,0.39,221.2,,29.9
2023-03-03 23:00:00,2023-03-04 00:00:00,26.69,153.28,10.37,38.27,48.64,9.52,17.66,0.91,19.05,,,,,,71.13,0.1,184.04,,29.1
2023-03-04 00:00:00,2023-03-04 01:00:00,25.91,146.63,10.22,20.49,30.72,13.37,17.9,0.92,18.82,,,,,,77.84,0.1,82.33,,28.15
2023-03-04 01:00:00,2023-03-04 02:00:00,26.09,122.45,10.26,17.63,27.88,13.2,17.79,0.92,18.68,,,,,,63.9,0.1,205.7,,27.68
2023-03-04 02:00:00,2023-03-04 03:00:00,24.51,117.64,10.57,15.09,25.66,14.31,18.13,0.92,16.57,,,,,,63.77,0.1,190.57,,27.43
