From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),AT (degree C)
2023-02-21 11:00:00,2023-02-21 12:00:00,78.42,196.2,,,,,11.47,1.23,125.93,3.55,13.85,0.06,0.13,,28.62,0.61,230.48,379.48,32.89
2023-02-21 12:00:00,2023-02-21 13:00:00,70.64,167.39,,,,,9.2,1.1,138.42,2.39,10.35,0.04,0.08,,25.1,0.64,349.36,120.66,33.47
2023-02-21 13:00:00,2023-02-21 14:00:00,61.41,143.71,,,,,9.12,1.11,135.93,1.79,8.56,0.03,0.06,,22.98,0.4,262.87,148.05,34.24
2023-02-21 14:00:00,2023-02-21 15:00:00,53.26,130.7,,,,,8.95,1.1,140.56,1.42,7.64,0.03,0.04,,22.41,0.56,90.98,90.48,34.68
2023-02-21 15:00:00,2023-02-21 16:00:00,48.68,125.22,,,,,8.63,1.19,128.32,1.49,7.66,0.03,0.05,,21.68,0.34,328.13,75.33,34.69
2023-02-21 16:00:00,2023-02-21 17:00:00,48.79,110.75,,,,,8.06,1.55,86.16,2.56,12.67,0.04,0.09,,23.8,0.14,255.56,51.21,33.93
2023-02-21 17:00:00,2023-02-21 18:00:00,52.86,141.55,,,,,7.84,1.58,69.97,5.72,24.98,0.09,0.2,,33.76,0.21,124.04,28.33,31.1
2023-02-21 18:00:00,2023-02-21 19:00:00,62.27,193.65,,,,,7.77,1.29,90.16,7.58,25.74,0.17,0.54,,60.45,0.35,175.1,23.94,29.04
2023-02-21 19:00:00,2023-02-21 20:00:00,67.9,204.16,,,,,8.14,1.35,82.96,6.63,26.73,0.18,0.62,,68.66,0.4,178.25,24.19,27.3
2023-02-21 20:00:00,2023-02-21 21:00:00,74.63,199.04,,,,,7.63,0.95,84.16,4.83,15.37,0.11,0.29,,78.66,0.49,169.57,24.06,25.7
2023-02-21 21:00:00,2023-02-21 22:00:00,78.9,198.78,,,,,6.13,0.85,79.44,3.97,13.38,0.09,0.23,,83.11,0.46,163.17,23.92,24.81
2023-02-21 22:00:00,2023-02-21 23:00:00,80.44,194.34,,,,,5.86,0.76,82.9,3.6,11.86,0.08,0.18,,82.68,0.38,171.53,23.82,24.28
2023-02-21 23:00:00,2023-02-22 00:00:00,79.0,178.18,,,,,6.0,0.73,86.52,2.9,8.65,0.05,0.1,,81.09,0.49,170.72,23.91,23.5
2023-02-22 00:00:00,2023-02-22 01:00:00,74.88,158.18,,,,,6.23,0.64,96.68,2.38,6.6,0.04,0.06,,76.52,0.5,171.84,23.96,23.15
2023-02-22 01:00:00,2023-02-22 02:00:00,73.04,152.55,,,,,6.6,0.66,89.22,2.07,5.92,0.03,0.04,,77.06,0.29,178.37,23.79,22.55
2023-02-22 02:00:00,2023-02-22 03:00:00,67.54,148.72,,,,,6.43,0.69,84.56,2.13,6.5,0.03,0.04,,80.11,0.29,171.3,23.8,21.83
2023-02-22 03:00:00,2023-02-22 04:00:00,64.5,142.2,,,,,6.5,0.69,77.61,2.2,6.42,0.03,0.04,,82.83,0.26,191.29,23.72,21.35
2023-02-22 04:00:00,2023-02-22 05:00:00,69.01,138.04,,,,,5.52,0.67,31.5,2.31,7.77,0.04,0.05,,89.63,0.12,325.93,23.9,19.77
2023-02-22 05:00:00,2023-02-22 06:00:00,67.55,140.36,,,,,4.77,0.75,7.44,2.76,10.05,0.04,0.07,,92.24,0.13,259.01,23.89,19.02
2023-02-22 06:00:00,2023-02-22 07:00:00,70.38,145.96,,,,,4.45,0.79,6.79,3.53,12.45,0.06,0.11,,96.19,0.26,300.25,30.96,18.7
2023-02-22 07:00:00,2023-02-22 08:00:00,74.6,151.72,,,,,4.55,0.95,7.81,5.8,14.21,0.07,0.14,,96.35,0.23,296.65,80.55,19.45
2023-02-22 08:00:00,2023-02-22 09:00:00,84.83,179.9,,,,,6.69,0.88,33.44,5.9,17.36,0.1,0.25,,85.91,0.32,187.26,396.75,22.9
2023-02-22 09:00:00,2023-02-22 10:00:00,95.25,197.54,,,,,8.1,0.88,57.19,5.42,16.6,0.09,0.22,,72.17,0.23,172.28,554.59,26.18
2023-02-22 10:00:00,2023-02-22 11:00:00,91.25,192.92,,,,,10.14,1.12,78.5,5.38,19.61,0.12,0.31,,57.34,0.24,202.67,621.01,29.23
2023-02-22 11:00:00,2023-02-22 12:00:00,83.29,188.19,,,,,15.82,1.15,129.16,5.51,23.99,0.13,0.38,,43.65,0.4,182.26,396.54,31.75
2023-02-22 12:00:00,2023-02-22 13:00:00,74.73,170.93,,,,,19.91,1.02,166.06,4.56,17.02,0.08,0.21,,31.49,0.31,163.33,123.69,34.15
2023-02-22 13:00:00,2023-02-22 14:00:00,66.31,147.79,,,,,22.66,0.84,184.32,1.78,7.2,0.03,0.06,,21.74,0.29,102.04,131.75,35.5
2023-02-22 14:00:00,2023-02-22 15:00:00,60.88,126.3,,,,,24.48,0.99,188.45,1.54,7.89,0.03,0.05,,22.11,0.25,198.65,94.92,35.81
2023-02-22 15:00:00,2023-02-22 16:00:00,54.66,123.42,,,,,28.47,0.96,,1.41,6.64,0.03,0.05,,23.71,0.28,111.39,72.54,35.45
2023-02-22 16:00:00,2023-02-22 17:00:00,53.98,132.18,,,,,27.72,1.04,191.26,2.66,7.69,0.03,0.05,,25.37,0.18,141.95,54.89,34.89
2023-02-22 17:00:00,2023-02-22 18:00:00,61.73,148.08,,,,,10.66,0.84,102.54,2.87,10.41,0.07,0.13,,48.31,0.53,164.32,26.6,31.26
2023-02-22 18:00:00,2023-02-22 19:00:00,62.18,148.91,,,,,8.54,0.81,86.58,4.84,14.1,0.08,0.2,,60.28,0.35,163.23,23.65,29.62
2023-02-22 19:00:00,2023-02-22 20:00:00,56.16,150.88,,,,,7.33,0.77,50.88,3.78,17.86,0.12,0.34,,72.59,0.15,117.62,23.26,27.65
2023-02-22 20:00:00,2023-02-22 21:00:00,55.02,145.98,,,,,7.2,1.04,24.63,3.7,19.16,0.14,0.4,,77.12,0.13,103.28,23.15,26.54
2023-02-22 21:00:00,2023-02-22 22:00:00,53.27,146.55,,,,,8.95,0.72,61.39,5.38,20.94,0.17,0.5,0.01,70.09,0.43,168.63,23.41,25.52
2023-02-22 22:00:00,2023-02-22 23:00:00,53.27,146.55,,,,,10.52,0.74,70.67,3.91,16.38,0.12,0.35,,63.67,0.49,183.26,23.39,25.18
2023-02-22 23:00:00,2023-02-23 00:00:00,,,,,,,,,,,,,,,,,,,
2023-02-23 00:00:00,2023-02-23 01:00:00,,,,,,,,,,,,,,,,,,,
2023-02-23 01:00:00,2023-02-23 02:00:00,,,,,,,,,,,,,,,,,,,
2023-02-23 02:00:00,2023-02-23 03:00:00,,,,,,,,,,,,,,,,,,,
2023-02-23 03:00:00,2023-02-23 04:00:00,,,,,,,,,,,,,,,,,,,
2023-02-23 04:00:00,2023-02-23 05:00:00,,,,,,,,,,,,,,,,,,,
2023-02-23 05:00:00,2023-02-23 06:00:00,,,,,,,,,,,,,,,,,,,
2023-02-23 06:00:00,2023-02-23 07:00:00,,,,,,,,,,,,,,,,,,,
2023-02-23 07:00:00,2023-02-23 08:00:00,,,,,,,,,,,,,,,,,,,
2023-02-23 08:00:00,2023-02-23 09:00:00,,,,,,,,,,,,,,,,,,,
2023-02-23 09:00:00,2023-02-23 10:00:00,86.4,220.81,,,,,15.81,1.19,88.71,5.04,18.3,0.08,0.16,,27.93,0.12,170.1,597.5,31.44
2023-02-23 10:00:00,2023-02-23 11:00:00,79.45,196.97,,,,,16.11,0.99,130.48,3.1,11.08,0.04,0.08,,25.45,0.18,112.22,618.94,32.73
2023-02-23 11:00:00,2023-02-23 12:00:00,68.97,166.39,,,,,15.42,0.91,156.14,2.25,8.69,0.03,0.04,,21.86,0.31,131.27,352.6,33.49
2023-02-23 12:00:00,2023-02-23 13:00:00,57.73,135.57,,,,,13.57,1.08,150.59,1.37,4.33,0.02,0.03,,20.73,0.33,248.0,119.13,34.13
2023-02-23 13:00:00,2023-02-23 14:00:00,48.39,123.37,,,,,15.79,1.08,157.01,2.23,9.31,0.03,0.06,,20.92,0.3,175.28,108.52,34.62
2023-02-23 14:00:00,2023-02-23 15:00:00,45.88,121.48,,,,,16.52,1.04,162.89,2.1,8.21,0.03,0.06,,21.25,0.29,168.31,87.9,34.8
2023-02-23 15:00:00,2023-02-23 16:00:00,42.72,116.36,,,,,12.86,0.89,159.11,1.48,6.64,0.03,0.05,,25.23,0.54,152.79,72.31,34.23
2023-02-23 16:00:00,2023-02-23 17:00:00,46.85,118.12,,,,,10.13,0.78,130.87,1.11,3.87,0.02,0.04,,29.34,0.84,166.63,53.27,32.05
2023-02-23 17:00:00,2023-02-23 18:00:00,47.95,125.82,,,,,10.51,0.92,111.56,1.29,4.26,0.03,0.05,,31.5,0.49,176.3,28.5,30.37
2023-02-23 18:00:00,2023-02-23 19:00:00,43.23,129.12,,,,,9.23,1.0,97.9,2.46,7.67,0.04,0.08,,40.33,0.39,175.19,23.25,28.38
2023-02-23 19:00:00,2023-02-23 20:00:00,44.07,132.31,,,,,9.49,0.93,70.45,3.04,12.39,0.07,0.17,,61.1,0.23,137.27,22.94,26.59
2023-02-23 20:00:00,2023-02-23 21:00:00,47.73,136.34,,,,,8.3,0.83,50.4,3.59,16.49,0.11,0.3,,75.33,0.31,176.16,23.0,25.73
2023-02-23 21:00:00,2023-02-23 22:00:00,48.42,140.5,,,,,5.5,0.58,44.67,2.7,13.22,0.1,0.27,,85.82,0.33,168.18,22.89,25.14
2023-02-23 22:00:00,2023-02-23 23:00:00,49.35,136.08,,,,,5.25,0.5,37.71,2.13,11.6,0.09,0.23,,90.8,0.46,163.55,23.12,24.62
2023-02-23 23:00:00,2023-02-24 00:00:00,57.06,130.61,,,,,5.68,0.45,28.6,2.57,8.84,0.06,0.14,,95.1,0.34,179.4,23.27,23.82
2023-02-24 00:00:00,2023-02-24 01:00:00,54.99,126.79,,,,,6.22,0.46,31.12,1.18,4.25,0.03,0.06,,94.62,0.35,180.25,23.76,23.12
2023-02-24 01:00:00,2023-02-24 02:00:00,43.77,126.81,,,,,5.51,0.39,36.01,0.66,3.4,0.03,0.04,,96.34,0.34,177.43,23.29,22.87
2023-02-24 02:00:00,2023-02-24 03:00:00,43.81,106.97,,,,,6.1,0.52,55.09,0.83,4.92,0.03,,,85.75,0.22,186.56,22.91,22.72
2023-02-24 03:00:00,2023-02-24 04:00:00,43.81,106.97,,,,,6.1,0.52,55.09,0.83,4.92,0.03,0.04,,77.15,0.14,266.84,23.2,22.19
2023-02-24 04:00:00,2023-02-24 05:00:00,39.73,99.09,,,,,5.41,0.59,39.34,0.9,5.1,0.02,0.03,,80.56,0.14,323.77,23.17,20.44
2023-02-24 05:00:00,2023-02-24 06:00:00,35.24,97.8,,,,,5.29,0.64,38.72,0.91,5.8,0.03,0.04,,79.05,0.24,329.94,23.03,19.56
2023-02-24 06:00:00,2023-02-24 07:00:00,,,,,,,,,,,,,,,99.83,0.24,325.7,31.51,19.64
2023-02-24 07:00:00,2023-02-24 08:00:00,48.53,130.82,,,,,4.84,0.71,14.63,2.56,,,,,99.83,0.24,325.7,31.51,19.64
2023-02-24 08:00:00,2023-02-24 09:00:00,,,,,,,,,,,,,,,,0.44,348.41,,
2023-02-24 09:00:00,2023-02-24 10:00:00,57.47,133.96,,,,,6.82,0.91,43.09,3.12,13.82,0.08,0.21,,71.73,0.43,342.84,416.32,25.1
2023-02-24 10:00:00,2023-02-24 11:00:00,,,,,,,,,,,,,,,,0.36,219.53,,
2023-02-24 11:00:00,2023-02-24 12:00:00,59.4,146.03,,,,,10.78,1.31,139.58,4.48,12.55,0.05,0.12,,32.78,0.69,348.52,270.23,31.85
2023-02-24 12:00:00,2023-02-24 13:00:00,,,,,,,11.62,0.88,160.76,3.83,10.95,0.06,0.11,,31.48,0.64,346.28,111.68,32.73
2023-02-24 13:00:00,2023-02-24 14:00:00,47.26,110.06,,,,,8.87,0.81,162.88,27.21,27.46,0.68,0.61,0.06,26.86,0.58,265.39,97.67,33.84
2023-02-24 14:00:00,2023-02-24 15:00:00,47.95,123.89,,,,,8.72,0.75,176.73,34.06,33.04,1.24,1.23,0.07,23.79,0.33,231.18,86.14,34.38
2023-02-24 15:00:00,2023-02-24 16:00:00,46.97,124.74,,,,,11.77,0.81,186.13,32.23,31.85,1.11,1.1,0.07,26.4,0.38,28.43,74.26,34.01
2023-02-24 16:00:00,2023-02-24 17:00:00,48.78,125.77,,,,,11.17,0.82,181.91,8.4,36.16,0.37,0.39,0.02,27.55,0.35,112.05,56.8,33.06
2023-02-24 17:00:00,2023-02-24 18:00:00,49.79,135.1,,,,,8.61,1.12,125.76,3.26,12.49,0.06,0.11,0.01,33.47,0.18,75.9,43.04,30.96
2023-02-24 18:00:00,2023-02-24 19:00:00,56.78,162.86,,,,,3.12,0.62,70.12,5.75,22.27,0.18,0.58,,68.97,0.55,169.37,40.87,28.55
2023-02-24 19:00:00,2023-02-24 20:00:00,62.49,180.31,,,,,2.72,0.52,70.4,3.67,11.32,0.1,0.24,,77.31,0.41,177.06,39.83,26.79
2023-02-24 20:00:00,2023-02-24 21:00:00,63.16,171.34,,,,,3.67,0.55,70.38,4.41,16.8,0.15,0.49,0.01,77.29,0.3,168.96,39.3,26.2
2023-02-24 21:00:00,2023-02-24 22:00:00,67.0,167.06,,,,,2.91,0.48,69.86,3.87,13.46,0.11,0.3,,77.83,0.26,169.28,39.2,25.88
2023-02-24 22:00:00,2023-02-24 23:00:00,70.91,169.79,,,,,2.62,0.44,58.74,3.73,13.03,0.11,0.27,,79.74,0.24,106.77,39.36,25.2
2023-02-24 23:00:00,2023-02-25 00:00:00,72.81,170.6,,,,,2.38,0.4,35.98,3.47,12.4,0.1,0.23,,86.41,0.26,306.38,39.73,23.79
2023-02-25 00:00:00,2023-02-25 01:00:00,75.8,160.97,,,,,1.9,0.54,43.16,2.83,9.32,0.07,0.13,,84.77,0.22,306.73,39.63,22.81
2023-02-25 01:00:00,2023-02-25 02:00:00,72.15,146.56,,,,,2.2,0.62,49.75,2.42,7.36,0.05,0.08,,80.75,0.21,241.86,39.59,22.34
2023-02-25 02:00:00,2023-02-25 03:00:00,69.52,143.12,,,,,2.44,0.68,40.03,2.81,7.0,0.04,0.06,,81.91,0.39,186.83,39.73,22.35
2023-02-25 03:00:00,2023-02-25 04:00:00,69.85,149.05,,,,,2.43,0.75,25.72,3.17,7.22,0.04,0.06,,80.81,0.11,261.47,39.71,22.09
2023-02-25 04:00:00,2023-02-25 05:00:00,71.29,157.34,,,,,2.01,0.77,25.26,3.21,7.87,0.05,0.07,,82.04,0.19,314.59,39.75,21.22
2023-02-25 05:00:00,2023-02-25 06:00:00,74.35,171.39,,,,,3.04,0.87,22.44,3.36,7.97,0.04,0.07,,76.74,0.14,301.76,39.95,20.74
2023-02-25 06:00:00,2023-02-25 07:00:00,74.9,183.64,,,,,2.54,1.12,6.59,4.47,10.48,0.06,0.11,,80.29,0.14,222.17,65.42,20.19
2023-02-25 07:00:00,2023-02-25 08:00:00,77.06,195.11,,,,,5.53,1.16,32.78,6.9,14.18,0.08,0.19,,63.75,0.31,264.04,161.31,22.27
2023-02-25 08:00:00,2023-02-25 09:00:00,85.96,218.97,,,,,8.43,1.22,66.28,8.82,11.72,0.07,0.12,,53.54,0.38,263.82,378.34,25.0
2023-02-25 09:00:00,2023-02-25 10:00:00,91.61,231.49,,,,,11.7,1.2,106.57,6.21,12.4,0.06,0.11,,37.81,0.54,346.09,517.36,28.23
2023-02-25 10:00:00,2023-02-25 11:00:00,87.71,222.93,,,,,9.96,1.11,126.54,5.05,11.25,0.06,0.12,,37.36,0.64,345.94,611.29,30.23
2023-02-25 11:00:00,2023-02-25 12:00:00,82.27,207.94,,,,,6.6,1.03,122.82,4.2,10.83,0.06,0.11,,28.48,0.31,247.36,314.57,32.14
2023-02-25 12:00:00,2023-02-25 13:00:00,75.72,190.97,,,,,4.29,1.0,129.05,1.94,6.31,0.03,0.05,,20.91,0.26,321.3,127.34,33.24
2023-02-25 13:00:00,2023-02-25 14:00:00,,,,,,,5.94,0.92,147.84,1.56,3.61,0.02,0.04,,22.05,0.33,193.68,127.51,33.46
2023-02-25 14:00:00,2023-02-25 15:00:00,,,,,,,6.24,0.84,153.02,1.0,2.0,0.02,0.02,,21.05,0.31,98.01,113.7,33.54
2023-02-25 15:00:00,2023-02-25 16:00:00,,,,,,,6.23,0.86,148.65,0.78,1.87,0.01,0.01,,21.33,0.2,79.43,95.85,33.3
2023-02-25 16:00:00,2023-02-25 17:00:00,,,,,,,6.74,1.27,124.08,1.06,2.97,0.02,0.03,,24.69,0.17,203.81,75.23,32.56
2023-02-25 17:00:00,2023-02-25 18:00:00,,,,,,,7.04,1.5,80.81,4.15,14.06,0.06,0.14,,29.48,0.17,163.77,51.21,30.54
2023-02-25 18:00:00,2023-02-25 19:00:00,55.31,180.18,,,,,6.75,1.81,47.75,6.36,20.87,0.13,0.34,,41.2,0.14,101.72,47.34,28.65
2023-02-25 19:00:00,2023-02-25 20:00:00,60.74,210.53,,,,,6.16,2.0,28.22,9.86,36.04,0.29,1.12,,49.03,0.12,130.02,47.08,27.41
2023-02-25 20:00:00,2023-02-25 21:00:00,68.81,242.75,,,,,5.96,1.37,57.91,9.97,38.99,0.37,1.44,0.01,61.52,0.27,166.0,47.28,26.53
2023-02-25 21:00:00,2023-02-25 22:00:00,77.65,243.88,,,,,5.03,0.9,58.35,5.31,16.84,0.14,0.43,,76.93,0.3,191.44,47.31,25.33
2023-02-25 22:00:00,2023-02-25 23:00:00,83.38,228.06,,,,,5.13,1.19,20.57,7.26,22.05,0.19,0.62,,80.79,0.1,190.62,46.94,23.76
2023-02-25 23:00:00,2023-02-26 00:00:00,84.42,216.42,,,,,4.19,1.04,14.77,6.62,19.0,0.15,0.48,,78.89,0.17,305.25,47.22,22.67
2023-02-26 00:00:00,2023-02-26 01:00:00,84.45,211.25,,,,,4.25,0.9,29.0,6.46,14.27,0.1,0.21,,73.48,0.11,302.43,46.86,21.79
2023-02-26 01:00:00,2023-02-26 02:00:00,87.64,198.75,,,,,3.89,0.91,33.15,5.4,11.14,0.07,0.13,,75.23,0.1,175.92,46.84,21.14
2023-02-26 02:00:00,2023-02-26 03:00:00,87.02,187.12,,,,,3.5,0.81,39.37,5.5,10.34,0.06,0.1,,73.1,0.19,265.47,46.83,20.49
2023-02-26 03:00:00,2023-02-26 04:00:00,80.59,168.79,,,,,3.48,0.77,45.57,3.36,7.19,0.04,0.06,,71.9,0.24,261.53,46.81,20.04
2023-02-26 04:00:00,2023-02-26 05:00:00,76.31,156.14,,,,,3.14,0.82,32.87,3.39,7.38,0.04,0.05,,76.58,0.15,265.28,46.74,19.7
2023-02-26 05:00:00,2023-02-26 06:00:00,70.45,156.78,,,,,4.17,0.97,21.3,3.66,8.2,0.04,0.05,,74.33,0.26,338.49,47.05,19.08
2023-02-26 06:00:00,2023-02-26 07:00:00,75.97,174.13,,,,,6.81,1.22,23.9,5.04,9.28,0.05,0.07,,66.44,0.27,192.89,71.6,19.62
2023-02-26 07:00:00,2023-02-26 08:00:00,94.32,198.52,,,,,8.89,1.44,28.68,6.12,10.25,0.05,0.09,,61.27,0.31,342.11,153.79,21.17
2023-02-26 08:00:00,2023-02-26 09:00:00,106.47,236.7,,,,,12.94,1.41,48.93,7.57,15.33,0.09,0.2,,56.63,0.3,328.35,344.27,24.18
2023-02-26 09:00:00,2023-02-26 10:00:00,114.34,252.05,,,,,14.0,1.42,70.08,7.66,17.07,0.1,0.25,,51.62,0.27,307.71,452.82,26.61
2023-02-26 10:00:00,2023-02-26 11:00:00,117.5,262.98,,,,,12.74,1.06,103.68,7.04,18.86,0.13,0.36,,48.82,0.23,224.55,504.46,28.86
2023-02-26 11:00:00,2023-02-26 12:00:00,105.55,244.19,,,,,10.67,0.8,143.63,3.84,10.89,0.07,0.15,,46.09,0.25,136.0,256.55,30.14
2023-02-26 12:00:00,2023-02-26 13:00:00,92.67,217.1,,,,,9.73,0.98,135.78,3.8,9.66,0.06,0.12,,39.61,0.33,197.61,146.77,31.46
2023-02-26 13:00:00,2023-02-26 14:00:00,75.1,185.39,,,,,7.39,0.92,148.66,3.43,11.88,0.07,0.17,,33.71,0.46,177.21,118.25,31.99
2023-02-26 14:00:00,2023-02-26 15:00:00,61.17,149.0,,,,,6.69,0.91,141.88,3.1,8.86,0.05,0.1,,31.73,0.38,178.27,104.62,32.6
2023-02-26 15:00:00,2023-02-26 16:00:00,59.42,151.2,,,,,7.13,0.74,145.03,1.9,7.05,0.04,0.08,,36.37,0.6,160.3,83.15,32.13
2023-02-26 16:00:00,2023-02-26 17:00:00,55.65,151.94,,,,,5.2,0.69,117.47,1.41,5.14,0.03,0.06,,33.08,0.67,165.56,55.78,31.07
2023-02-26 17:00:00,2023-02-26 18:00:00,56.3,142.73,,,,,4.75,0.66,106.49,1.4,4.88,0.03,0.06,,40.14,0.6,169.93,35.03,29.32
2023-02-26 18:00:00,2023-02-26 19:00:00,53.06,140.57,,,,,5.68,0.79,101.83,1.92,6.54,0.04,0.08,,43.99,0.28,182.44,31.03,27.91
2023-02-26 19:00:00,2023-02-26 20:00:00,51.62,139.88,,,,,6.58,0.82,90.3,2.98,10.86,0.07,0.15,,50.62,0.38,172.93,31.1,26.74
2023-02-26 20:00:00,2023-02-26 21:00:00,52.3,138.58,,,,,6.23,0.71,66.3,2.34,9.47,0.05,0.12,,60.08,0.36,170.03,31.11,25.59
2023-02-26 21:00:00,2023-02-26 22:00:00,49.0,136.65,,,,,4.77,0.67,51.22,2.59,10.03,0.06,0.14,,67.69,0.38,169.99,30.95,24.88
2023-02-26 22:00:00,2023-02-26 23:00:00,53.42,132.88,,,,,3.95,0.54,45.02,2.24,9.04,0.06,0.13,,72.19,0.34,172.45,30.78,24.47
2023-02-26 23:00:00,2023-02-27 00:00:00,55.32,130.38,,,,,3.75,0.44,48.83,1.66,6.52,0.04,0.09,,72.59,0.39,176.82,30.78,24.1
2023-02-27 00:00:00,2023-02-27 01:00:00,48.92,127.69,,,,,4.15,0.44,41.93,1.18,4.88,0.04,0.06,,75.91,0.35,207.33,30.98,23.54
2023-02-27 01:00:00,2023-02-27 02:00:00,50.02,122.65,,,,,4.02,0.43,26.19,1.24,4.87,0.03,0.05,,79.83,0.19,223.63,31.02,22.35
2023-02-27 02:00:00,2023-02-27 03:00:00,53.06,121.38,,,,,3.48,0.43,25.77,1.41,5.94,0.03,0.05,,79.99,0.18,179.61,30.87,21.45
2023-02-27 03:00:00,2023-02-27 04:00:00,48.68,114.75,,,,,3.31,0.48,19.34,1.38,5.79,0.03,0.04,,79.1,0.16,300.98,30.84,21.28
2023-02-27 04:00:00,2023-02-27 05:00:00,50.16,119.47,,,,,3.31,0.57,13.3,1.63,6.47,0.03,0.04,,79.94,0.07,213.54,30.77,20.64
2023-02-27 05:00:00,2023-02-27 06:00:00,54.52,117.71,,,,,3.01,0.66,4.7,2.43,7.67,0.04,0.07,,80.69,0.13,298.67,30.99,20.42
2023-02-27 06:00:00,2023-02-27 07:00:00,64.06,162.9,,,,,3.06,0.87,,3.16,10.26,0.06,0.11,,81.84,0.12,161.32,55.7,20.34
2023-02-27 07:00:00,2023-02-27 08:00:00,67.03,180.32,,,,,4.04,0.97,6.08,4.63,13.35,0.08,0.19,,75.34,0.18,137.53,142.91,22.46
2023-02-27 08:00:00,2023-02-27 09:00:00,79.0,229.12,,,,,6.97,0.8,26.36,6.02,16.76,0.12,0.32,,70.73,0.24,176.99,382.9,25.37
2023-02-27 09:00:00,2023-02-27 10:00:00,83.24,230.86,,,,,9.75,0.81,62.37,4.78,13.29,0.09,0.23,,51.09,0.18,232.34,514.4,28.1
2023-02-27 10:00:00,2023-02-27 11:00:00,78.56,214.82,,,,,12.65,0.94,94.02,4.62,14.89,0.08,0.23,,39.27,0.21,174.92,595.44,30.54
2023-02-27 11:00:00,2023-02-27 12:00:00,75.27,195.0,,,,,13.08,0.86,128.88,3.95,13.75,0.07,0.17,,34.25,0.17,163.16,241.2,31.95
2023-02-27 12:00:00,2023-02-27 13:00:00,66.79,181.08,,,,,11.8,0.82,144.22,2.62,8.26,0.04,0.09,,31.69,0.27,183.41,126.35,32.5
2023-02-27 13:00:00,2023-02-27 14:00:00,62.01,167.68,,,,,11.76,0.94,155.32,2.59,10.96,0.05,0.12,,29.15,0.27,172.84,109.75,33.26
2023-02-27 14:00:00,2023-02-27 15:00:00,56.73,163.97,,,,,11.92,0.95,148.1,2.25,9.16,0.04,0.09,,27.16,0.23,243.47,98.07,33.85
2023-02-27 15:00:00,2023-02-27 16:00:00,59.79,158.12,,,,,11.97,1.21,114.96,2.09,10.3,0.05,0.1,,25.11,0.18,318.9,76.14,33.86
2023-02-27 16:00:00,2023-02-27 17:00:00,57.98,155.07,,,,,10.38,1.15,93.87,3.71,18.27,0.11,0.24,,33.56,0.24,242.51,56.98,32.9
2023-02-27 17:00:00,2023-02-27 18:00:00,54.53,164.37,,,,,5.0,0.58,60.61,3.13,15.35,0.12,0.3,,55.43,0.63,149.72,33.67,29.95
2023-02-27 18:00:00,2023-02-27 19:00:00,52.95,153.86,,,,,4.1,0.59,48.61,2.23,11.3,0.09,0.23,,67.75,0.47,165.05,29.76,27.99
2023-02-27 19:00:00,2023-02-27 20:00:00,59.17,153.46,,,,,3.69,0.47,36.47,2.27,11.44,0.09,0.25,,80.69,0.54,164.57,29.64,26.63
2023-02-27 20:00:00,2023-02-27 21:00:00,58.5,144.59,,,,,3.47,0.39,24.35,2.19,11.67,0.13,0.32,,86.44,0.55,161.11,29.61,25.81
2023-02-27 21:00:00,2023-02-27 22:00:00,58.58,133.68,,,,,2.2,0.39,18.94,2.04,9.85,0.09,0.21,,89.45,0.45,164.57,29.58,25.29
2023-02-27 22:00:00,2023-02-27 23:00:00,53.13,126.59,,,,,1.94,0.39,9.22,1.99,9.92,0.08,0.19,,91.79,0.24,183.77,29.31,24.73
2023-02-27 23:00:00,2023-02-28 00:00:00,54.99,125.64,,,,,1.76,0.34,0.78,1.99,9.84,0.08,0.18,,93.84,0.25,229.01,29.45,24.04
2023-02-28 00:00:00,2023-02-28 01:00:00,53.53,120.82,,,,,1.38,0.37,1.61,1.27,6.8,0.05,0.09,,95.62,0.11,248.48,29.56,23.57
2023-02-28 01:00:00,2023-02-28 02:00:00,54.29,112.31,,,,,1.29,0.4,2.21,0.99,6.1,0.04,0.07,,93.58,0.2,247.8,29.78,23.55
2023-02-28 02:00:00,2023-02-28 03:00:00,48.96,110.37,,,,,1.48,0.42,15.53,1.09,5.77,0.04,0.06,,91.92,0.51,348.0,29.73,23.19
2023-02-28 03:00:00,2023-02-28 04:00:00,54.42,108.91,,,,,1.52,0.48,14.07,1.27,5.68,0.03,0.05,,91.98,0.25,329.63,29.39,22.65
2023-02-28 04:00:00,2023-02-28 05:00:00,51.69,111.08,,,,,1.75,0.64,15.99,1.43,6.17,0.04,0.05,,85.2,0.23,333.04,29.37,21.64
2023-02-28 05:00:00,2023-02-28 06:00:00,48.5,114.09,,,,,3.39,0.83,19.49,2.08,6.49,0.04,0.05,,77.24,0.28,332.58,29.57,21.09
2023-02-28 06:00:00,2023-02-28 07:00:00,61.77,132.09,,,,,3.6,0.97,7.17,3.06,7.65,0.04,0.07,,72.56,0.15,271.37,55.58,21.09
