From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),AT (degree C)
2023-03-18 02:00:00,2023-03-18 03:00:00,99.22,172.67,7.37,13.11,16.46,29.6,6.38,0.76,5.9,16.38,98.17,14.14,22.13,0.49,75.91,0.68,51.44,3.2,20.96
2023-03-18 03:00:00,2023-03-18 04:00:00,100.88,171.24,7.56,12.62,16.36,29.46,6.22,0.72,3.41,2.52,15.31,2.18,3.38,0.08,79.37,0.48,228.7,3.35,20.67
2023-03-18 04:00:00,2023-03-18 05:00:00,96.39,156.93,8.86,12.86,17.55,30.88,6.06,0.82,7.85,0.0,0.0,,,,83.36,0.47,118.68,3.3,20.57
2023-03-18 05:00:00,2023-03-18 06:00:00,99.32,154.07,9.91,13.81,18.9,32.39,6.35,0.96,4.03,0.0,0.0,,,,81.03,0.59,63.14,4.44,20.67
2023-03-18 06:00:00,2023-03-18 07:00:00,99.64,158.23,6.14,13.11,15.46,28.63,6.61,0.91,4.08,0.0,0.0,,,,76.94,0.49,222.02,28.93,21.21
2023-03-18 07:00:00,2023-03-18 08:00:00,102.55,163.81,6.0,12.99,15.28,28.15,6.71,1.14,4.23,0.0,0.0,,,,76.05,0.55,112.28,123.08,22.36
2023-03-18 08:00:00,2023-03-18 09:00:00,104.6,169.41,5.6,12.5,14.7,27.56,7.32,1.05,7.03,0.0,0.0,,,,61.55,0.62,67.4,431.61,25.24
2023-03-18 09:00:00,2023-03-18 10:00:00,108.04,169.71,5.13,11.57,13.83,26.56,3.16,0.76,4.21,16.59,102.62,13.91,21.54,0.53,52.76,0.54,149.55,565.27,27.95
2023-03-18 10:00:00,2023-03-18 11:00:00,106.02,162.62,4.69,11.42,13.39,26.08,3.33,0.69,8.14,16.04,99.32,13.39,21.3,0.5,48.54,0.66,142.63,477.34,28.8
2023-03-18 11:00:00,2023-03-18 12:00:00,90.06,151.15,4.22,10.5,12.53,25.14,3.35,0.43,9.19,14.46,89.5,11.79,19.47,0.48,40.73,1.13,209.06,606.58,30.16
2023-03-18 12:00:00,2023-03-18 13:00:00,86.77,129.28,4.98,10.32,13.05,25.69,3.56,0.27,26.99,10.8,65.6,8.26,14.77,0.37,36.57,2.24,226.93,855.63,31.48
2023-03-18 13:00:00,2023-03-18 14:00:00,77.14,114.03,4.96,9.9,12.81,25.53,3.58,0.14,36.63,6.17,37.04,4.16,8.88,0.21,32.21,2.32,224.53,796.18,31.92
2023-03-18 14:00:00,2023-03-18 15:00:00,55.53,84.0,4.82,10.02,12.76,25.37,3.1,0.21,57.53,3.67,18.28,1.7,4.16,0.15,35.76,2.5,229.44,352.56,30.83
2023-03-18 15:00:00,2023-03-18 16:00:00,54.34,77.97,4.27,10.12,12.37,25.05,2.96,0.19,37.26,3.08,12.71,1.11,2.35,0.09,34.8,2.67,229.72,244.94,30.57
2023-03-18 16:00:00,2023-03-18 17:00:00,45.19,73.58,5.18,10.33,13.22,26.03,11.25,0.28,75.09,3.52,15.33,1.34,2.81,0.09,38.93,2.44,224.05,94.53,29.54
2023-03-18 17:00:00,2023-03-18 18:00:00,48.12,78.02,4.61,10.49,12.84,25.56,3.12,0.33,25.01,4.61,9.95,0.86,1.77,0.07,41.81,1.51,234.56,21.61,28.7
2023-03-18 18:00:00,2023-03-18 19:00:00,57.62,76.35,4.73,10.98,13.2,25.68,6.26,0.29,45.97,5.46,21.73,1.97,4.11,0.11,51.7,1.93,224.37,4.8,26.3
2023-03-18 19:00:00,2023-03-18 20:00:00,41.87,77.44,5.02,10.92,13.39,26.06,8.74,0.27,40.68,5.22,29.31,2.87,5.71,0.14,54.99,1.36,247.17,3.54,25.0
2023-03-18 20:00:00,2023-03-18 21:00:00,38.62,85.11,5.58,10.54,13.66,26.48,5.03,0.38,43.69,5.34,38.25,4.08,7.48,0.17,66.08,2.11,31.2,4.2,23.54
2023-03-18 21:00:00,2023-03-18 22:00:00,41.04,82.2,4.08,10.64,12.49,25.12,4.65,0.35,57.24,5.71,46.08,5.0,8.72,0.19,71.86,1.35,254.62,3.77,22.89
2023-03-18 22:00:00,2023-03-18 23:00:00,47.27,77.06,4.98,10.95,13.39,26.13,3.71,0.34,38.81,5.8,51.03,5.67,9.55,0.2,75.3,0.99,328.19,3.48,22.41
2023-03-18 23:00:00,2023-03-19 00:00:00,48.02,71.84,5.5,10.54,13.6,26.35,3.08,0.28,27.04,6.17,56.0,6.45,10.44,0.22,75.73,0.71,282.67,3.21,21.85
2023-03-19 00:00:00,2023-03-19 01:00:00,44.16,66.25,5.52,11.08,13.89,26.78,4.34,0.31,34.52,6.19,60.46,7.15,11.07,0.24,77.47,0.74,245.31,3.04,21.58
2023-03-19 01:00:00,2023-03-19 02:00:00,39.33,62.56,4.94,11.41,13.58,26.27,3.03,0.28,16.29,6.43,65.99,7.95,11.98,0.25,80.55,0.5,169.5,3.04,20.88
2023-03-19 02:00:00,2023-03-19 03:00:00,44.27,61.72,4.76,11.23,13.35,26.09,2.74,0.3,13.47,6.57,71.17,8.6,12.7,0.27,80.43,0.46,227.66,2.88,20.9
2023-03-19 03:00:00,2023-03-19 04:00:00,42.98,65.34,4.67,10.57,12.94,25.52,2.69,0.28,18.7,6.86,73.71,9.01,13.08,0.28,75.45,0.88,204.39,3.01,21.76
2023-03-19 04:00:00,2023-03-19 05:00:00,46.37,64.1,4.57,10.62,12.88,25.45,2.54,0.32,17.29,6.92,71.66,8.93,12.72,0.26,74.74,0.57,185.28,3.23,21.68
2023-03-19 05:00:00,2023-03-19 06:00:00,51.07,71.13,4.19,10.36,12.43,24.99,2.17,0.3,9.0,8.16,73.23,9.45,13.13,0.28,73.27,1.35,217.16,3.94,21.82
2023-03-19 06:00:00,2023-03-19 07:00:00,51.42,77.04,4.95,10.6,13.18,25.73,2.23,0.27,11.53,9.03,62.68,8.47,11.57,0.23,71.16,1.3,232.01,37.97,22.14
2023-03-19 07:00:00,2023-03-19 08:00:00,43.93,77.46,5.0,10.64,13.24,25.91,4.19,0.28,22.38,8.54,57.48,7.9,10.88,0.22,65.28,0.42,311.34,165.48,23.28
2023-03-19 08:00:00,2023-03-19 09:00:00,45.79,66.83,4.66,10.47,12.87,25.45,3.54,0.2,18.34,8.36,61.33,8.49,11.69,0.22,57.65,0.99,299.51,387.19,24.63
2023-03-19 09:00:00,2023-03-19 10:00:00,43.49,66.72,4.8,10.59,13.05,25.67,4.18,0.14,38.72,6.79,60.97,8.45,11.91,0.24,50.99,1.42,325.24,758.87,26.57
2023-03-19 10:00:00,2023-03-19 11:00:00,38.1,55.24,5.38,10.23,13.34,26.14,3.28,0.12,23.85,5.86,59.54,8.17,11.97,0.23,48.42,1.02,293.93,445.83,27.18
2023-03-19 11:00:00,2023-03-19 12:00:00,30.2,46.4,4.8,10.06,12.78,25.52,1.77,0.12,14.43,5.44,55.18,7.32,11.1,0.23,45.94,2.12,226.63,454.55,27.91
2023-03-19 12:00:00,2023-03-19 13:00:00,22.23,43.24,4.24,9.95,12.26,24.92,2.04,0.14,26.4,3.75,39.08,4.74,7.87,0.16,54.37,3.43,224.64,310.15,26.13
2023-03-19 13:00:00,2023-03-19 14:00:00,20.28,40.05,4.04,10.03,12.14,24.68,2.17,0.13,26.33,3.25,22.14,2.26,4.14,0.11,55.63,2.99,225.97,312.96,25.8
2023-03-19 14:00:00,2023-03-19 15:00:00,27.48,52.72,4.38,10.21,12.51,25.04,2.09,0.12,18.13,3.19,18.57,1.82,3.27,0.09,54.21,2.19,229.07,243.41,25.91
2023-03-19 15:00:00,2023-03-19 16:00:00,28.9,51.93,4.43,10.12,12.5,25.11,1.92,0.12,11.72,2.99,21.54,2.21,3.88,0.09,53.63,1.62,226.54,169.96,25.99
2023-03-19 16:00:00,2023-03-19 17:00:00,32.82,58.1,4.29,10.71,12.7,25.39,2.08,0.19,8.91,3.09,26.72,2.91,4.96,0.12,57.6,0.94,94.3,60.65,25.32
2023-03-19 17:00:00,2023-03-19 18:00:00,28.6,59.13,4.55,11.04,13.08,25.76,2.0,0.22,13.95,3.7,36.77,4.26,7.22,0.15,60.28,0.93,86.66,20.7,24.52
2023-03-19 18:00:00,2023-03-19 19:00:00,29.4,58.19,5.41,11.29,13.91,26.63,2.03,0.36,8.5,4.46,46.85,5.62,9.2,0.19,64.83,0.77,123.66,3.1,23.4
2023-03-19 19:00:00,2023-03-19 20:00:00,32.44,65.39,5.74,11.04,14.06,26.97,2.06,0.35,7.8,5.3,55.23,6.83,11.09,0.22,71.87,0.52,215.4,2.98,21.8
2023-03-19 20:00:00,2023-03-19 21:00:00,29.07,76.58,6.14,11.37,14.54,27.41,3.82,0.43,14.73,6.46,62.21,7.89,12.33,0.24,68.4,0.91,146.54,2.18,22.25
2023-03-19 21:00:00,2023-03-19 22:00:00,33.84,86.25,5.4,11.05,13.78,26.74,6.26,0.32,19.16,4.47,68.81,8.74,13.8,0.28,68.7,0.81,149.72,2.69,22.2
2023-03-19 22:00:00,2023-03-19 23:00:00,41.81,89.69,5.53,11.47,14.1,27.02,5.69,0.3,12.26,2.91,73.83,9.25,14.48,0.29,74.38,0.46,203.39,3.08,20.88
2023-03-19 23:00:00,2023-03-20 00:00:00,40.33,86.49,6.18,12.38,15.12,28.26,4.64,0.32,4.48,6.93,76.08,9.45,14.61,0.29,79.44,0.51,158.6,2.81,19.81
2023-03-20 00:00:00,2023-03-20 01:00:00,41.52,89.11,6.83,11.88,15.38,28.4,3.83,0.2,5.19,0.0,58.72,9.48,14.78,0.29,82.16,0.58,123.97,2.77,19.43
2023-03-20 01:00:00,2023-03-20 02:00:00,41.46,81.69,6.11,11.31,14.5,27.46,3.02,0.16,6.34,0.0,40.52,9.42,14.51,0.27,83.17,0.43,224.31,2.7,19.33
2023-03-20 02:00:00,2023-03-20 03:00:00,36.99,78.37,7.19,11.31,15.37,28.57,2.77,0.14,4.78,1.97,82.25,9.36,14.04,0.27,84.92,0.53,130.97,3.21,18.92
2023-03-20 03:00:00,2023-03-20 04:00:00,38.53,82.48,6.64,11.3,14.92,28.05,2.78,0.12,9.93,2.08,83.36,9.42,14.15,0.28,82.47,0.77,197.13,3.3,20.1
2023-03-20 04:00:00,2023-03-20 05:00:00,35.16,67.85,5.69,10.55,13.76,26.81,2.34,0.12,20.13,1.93,73.42,8.87,13.27,0.27,85.53,3.23,250.93,5.76,18.06
2023-03-20 05:00:00,2023-03-20 06:00:00,36.31,60.68,5.62,10.12,13.48,26.45,2.29,0.12,34.99,1.17,26.75,4.09,7.27,0.14,82.08,1.14,207.4,4.33,18.29
2023-03-20 06:00:00,2023-03-20 07:00:00,27.93,56.82,5.15,10.73,13.41,26.4,2.03,0.27,21.68,1.56,36.7,4.56,7.79,0.15,88.18,0.38,174.7,51.78,18.1
2023-03-20 07:00:00,2023-03-20 08:00:00,21.79,46.73,6.31,10.51,14.25,27.26,2.04,0.33,14.46,3.48,56.24,5.38,9.08,0.17,82.88,0.85,167.87,258.95,19.34
2023-03-20 08:00:00,2023-03-20 09:00:00,17.82,39.53,6.78,10.87,14.81,27.91,2.23,0.35,14.6,3.69,47.52,6.07,10.14,0.17,68.6,0.54,198.33,613.65,22.19
2023-03-20 09:00:00,2023-03-20 10:00:00,17.2,41.72,7.73,10.43,15.35,28.64,2.01,0.29,11.41,4.33,50.72,6.83,11.19,0.21,54.54,1.0,209.02,761.21,24.78
2023-03-20 10:00:00,2023-03-20 11:00:00,17.28,38.31,6.5,9.95,14.1,27.06,1.97,0.24,22.98,3.75,60.31,6.06,10.17,0.2,48.51,3.43,225.37,887.61,26.05
2023-03-20 11:00:00,2023-03-20 12:00:00,14.6,33.48,5.86,10.04,13.63,26.59,1.97,0.24,28.0,2.08,30.71,2.69,5.29,0.11,45.19,2.68,239.82,991.14,27.48
2023-03-20 12:00:00,2023-03-20 13:00:00,13.33,36.32,4.27,9.71,12.16,24.91,1.96,0.23,33.24,1.55,16.26,1.88,3.69,0.09,42.44,2.18,259.43,971.42,28.3
2023-03-20 13:00:00,2023-03-20 14:00:00,11.99,34.11,5.33,9.98,13.16,26.07,1.85,0.24,32.09,1.27,19.8,1.69,3.25,0.09,42.86,3.18,232.78,867.5,28.47
2023-03-20 14:00:00,2023-03-20 15:00:00,20.34,36.48,5.38,10.0,13.22,25.95,1.89,0.24,31.8,1.29,8.55,1.44,2.75,0.08,40.83,2.09,258.9,678.47,28.98
2023-03-20 15:00:00,2023-03-20 16:00:00,26.36,35.76,5.71,10.03,13.5,26.31,2.05,0.24,26.21,1.21,11.43,1.62,3.07,0.07,42.47,2.39,236.3,435.96,28.72
2023-03-20 16:00:00,2023-03-20 17:00:00,22.28,31.58,5.46,9.94,13.25,26.09,2.03,0.24,23.79,1.27,17.84,1.74,3.33,0.08,43.37,2.05,241.17,214.31,28.23
2023-03-20 17:00:00,2023-03-20 18:00:00,19.33,33.05,5.59,10.29,13.53,26.36,1.84,0.29,13.09,1.38,2.5,2.0,3.8,0.09,49.19,1.03,236.77,31.59,26.59
2023-03-20 18:00:00,2023-03-20 19:00:00,22.95,46.32,5.27,11.16,13.72,26.67,1.74,0.53,4.37,1.24,6.98,2.95,5.46,0.11,58.19,0.51,204.5,3.06,24.51
2023-03-20 19:00:00,2023-03-20 20:00:00,27.98,61.0,5.74,12.16,14.63,27.51,1.8,0.79,5.08,2.3,10.48,4.52,8.24,0.14,66.66,0.52,206.7,2.85,22.88
2023-03-20 20:00:00,2023-03-20 21:00:00,32.85,66.53,6.31,13.17,15.63,28.79,2.03,0.83,3.41,5.17,20.83,6.06,10.75,0.2,69.51,0.57,215.35,2.72,22.23
2023-03-20 21:00:00,2023-03-20 22:00:00,38.39,86.12,6.75,12.98,15.9,29.05,2.23,0.99,3.96,0.75,6.68,6.04,10.51,0.2,67.28,0.38,133.94,2.72,22.61
2023-03-20 22:00:00,2023-03-20 23:00:00,41.22,105.81,6.12,11.53,14.62,27.71,2.34,0.47,9.51,0.02,23.56,5.6,9.87,0.18,68.5,0.66,192.05,2.76,22.52
2023-03-20 23:00:00,2023-03-21 00:00:00,33.47,78.08,6.73,11.7,15.2,28.29,2.18,0.46,9.84,5.12,64.23,8.67,14.89,0.28,72.81,0.76,111.69,3.0,21.77
2023-03-21 00:00:00,2023-03-21 01:00:00,36.46,69.41,8.09,13.09,17.04,30.49,1.92,0.51,3.86,4.8,75.31,10.39,11.77,0.29,76.65,0.55,55.44,2.91,21.05
2023-03-21 01:00:00,2023-03-21 02:00:00,32.81,77.81,8.32,12.98,17.17,30.46,2.1,0.45,3.34,0.07,48.22,9.06,15.21,0.29,79.31,1.0,51.05,2.97,20.38
2023-03-21 02:00:00,2023-03-21 03:00:00,33.66,85.13,9.02,12.92,17.71,31.26,1.91,0.44,3.4,0.07,0.01,9.11,15.03,0.29,79.95,0.49,68.49,2.81,20.46
2023-03-21 03:00:00,2023-03-21 04:00:00,26.76,67.74,9.6,12.98,18.21,31.84,1.97,0.47,3.3,4.79,73.18,9.14,14.95,0.29,83.89,0.78,49.74,3.04,19.48
2023-03-21 04:00:00,2023-03-21 05:00:00,31.54,85.81,10.41,13.96,19.38,32.87,2.04,0.51,3.3,4.48,72.53,8.99,14.59,0.28,85.2,0.45,108.42,2.61,19.62
2023-03-21 05:00:00,2023-03-21 06:00:00,36.31,78.03,8.74,13.11,17.58,31.02,2.42,0.55,3.45,3.71,75.49,11.72,8.24,0.29,83.36,0.92,94.06,5.64,20.22
2023-03-21 06:00:00,2023-03-21 07:00:00,31.81,83.3,7.53,11.64,15.82,29.09,2.22,0.58,5.47,1.93,43.59,9.04,14.93,0.28,82.7,0.66,109.25,137.12,21.14
2023-03-21 07:00:00,2023-03-21 08:00:00,36.18,84.22,6.59,11.51,14.99,28.11,2.1,0.51,3.8,6.89,54.66,11.64,10.27,0.29,74.08,0.83,146.11,258.35,23.53
2023-03-21 08:00:00,2023-03-21 09:00:00,35.5,78.67,6.0,11.14,14.32,27.41,2.18,0.45,5.31,6.71,56.53,13.33,7.39,0.3,63.69,0.48,76.82,375.63,25.82
2023-03-21 09:00:00,2023-03-21 10:00:00,33.9,73.47,6.06,12.05,14.84,27.89,2.07,0.53,5.08,4.77,54.25,12.37,10.85,0.24,54.11,1.06,161.01,332.94,27.34
2023-03-21 10:00:00,2023-03-21 11:00:00,28.78,66.42,5.38,11.01,13.74,26.62,3.67,0.27,11.99,5.05,40.14,14.0,5.65,0.25,46.69,1.95,254.12,437.52,28.01
2023-03-21 11:00:00,2023-03-21 12:00:00,28.71,69.89,5.84,10.62,13.91,26.81,8.15,0.28,24.01,3.15,33.06,10.43,1.46,0.15,51.63,1.76,276.16,333.06,26.53
2023-03-21 12:00:00,2023-03-21 13:00:00,22.6,65.6,5.22,9.91,13.04,25.98,3.64,0.24,36.3,2.45,46.91,6.57,6.16,0.18,47.48,1.76,284.89,206.78,26.31
2023-03-21 13:00:00,2023-03-21 14:00:00,21.2,52.78,5.91,9.84,13.57,26.43,4.32,0.23,44.17,0.86,7.52,1.67,1.62,0.05,54.45,1.87,285.36,298.84,24.78
2023-03-21 14:00:00,2023-03-21 15:00:00,25.89,55.53,5.8,9.85,13.48,26.32,3.7,0.22,24.79,0.0,0.0,,,,47.79,0.95,274.81,404.91,26.51
2023-03-21 15:00:00,2023-03-21 16:00:00,31.75,46.61,4.83,10.06,12.8,25.58,2.26,0.22,8.38,0.0,0.0,,,,42.4,0.96,206.75,270.88,27.84
2023-03-21 16:00:00,2023-03-21 17:00:00,24.9,40.25,5.15,9.78,12.9,25.68,1.94,0.21,15.93,1.02,13.58,3.96,2.13,0.06,39.54,1.91,229.52,217.62,28.14
2023-03-21 17:00:00,2023-03-21 18:00:00,28.16,45.09,5.82,9.79,13.46,26.37,1.83,0.24,9.37,0.72,0.0,4.86,0.89,,44.4,1.52,224.38,33.22,26.39
2023-03-21 18:00:00,2023-03-21 19:00:00,23.08,45.81,6.25,11.16,14.53,27.51,2.02,0.7,5.06,0.28,0.0,6.18,0.94,0.03,51.23,0.8,189.24,3.21,24.59
2023-03-21 19:00:00,2023-03-21 20:00:00,27.48,58.81,6.95,11.16,15.11,28.11,1.93,0.74,6.64,1.55,9.91,9.29,1.19,0.05,56.73,0.61,189.11,2.84,23.35
2023-03-21 20:00:00,2023-03-21 21:00:00,31.41,69.52,7.28,11.86,15.74,28.91,2.27,0.86,5.62,2.01,12.98,10.04,3.96,0.08,58.96,0.62,140.47,2.91,23.69
2023-03-21 21:00:00,2023-03-21 22:00:00,37.24,75.27,5.9,10.83,14.08,26.95,2.58,0.54,9.82,0.1,0.0,13.0,1.49,0.06,69.75,0.49,201.33,3.11,23.27
2023-03-21 22:00:00,2023-03-21 23:00:00,33.57,78.5,7.36,12.57,16.17,29.41,2.29,0.57,5.13,1.21,0.0,13.58,1.59,0.09,76.16,0.67,105.66,3.19,22.36
2023-03-21 23:00:00,2023-03-22 00:00:00,30.81,79.96,6.68,12.57,15.62,28.78,2.36,0.51,3.93,1.17,0.0,14.09,1.65,0.09,80.07,0.55,92.5,3.4,21.53
2023-03-22 00:00:00,2023-03-22 01:00:00,30.55,78.25,7.26,12.52,16.06,29.43,2.51,0.51,3.7,0.04,0.0,14.17,1.61,0.08,81.84,0.47,153.2,3.2,21.19
2023-03-22 01:00:00,2023-03-22 02:00:00,38.37,83.89,7.55,12.6,16.34,29.46,2.33,0.46,3.53,2.12,19.2,14.34,1.75,0.1,84.64,0.55,104.45,2.94,20.34
2023-03-22 02:00:00,2023-03-22 03:00:00,34.07,82.19,7.44,12.56,16.23,29.49,2.15,0.42,3.37,0.12,0.0,14.13,1.78,0.06,87.62,0.57,92.11,2.85,19.77
2023-03-22 03:00:00,2023-03-22 04:00:00,30.17,78.9,9.5,12.63,17.95,31.42,1.97,0.4,3.26,0.12,0.0,13.91,1.76,0.08,88.28,0.49,92.32,2.88,19.55
2023-03-22 04:00:00,2023-03-22 05:00:00,29.22,77.97,8.62,12.06,16.94,30.25,1.97,0.38,3.69,0.24,0.0,10.77,1.37,0.08,87.43,0.47,178.08,2.88,19.58
2023-03-22 05:00:00,2023-03-22 06:00:00,31.35,76.32,8.46,11.93,16.73,30.01,2.02,0.36,3.25,0.24,0.0,10.72,1.37,0.08,89.53,0.59,228.63,6.39,19.23
2023-03-22 06:00:00,2023-03-22 07:00:00,27.95,79.12,6.14,11.78,14.76,27.7,1.95,0.42,3.33,0.06,0.0,13.58,1.8,0.07,84.63,0.54,196.48,110.54,20.64
2023-03-22 07:00:00,2023-03-22 08:00:00,37.28,83.18,5.29,11.32,13.84,26.71,2.38,0.36,3.92,0.22,0.0,10.68,1.36,0.06,65.49,0.99,221.4,328.89,24.42
2023-03-22 08:00:00,2023-03-22 09:00:00,32.2,64.69,4.78,11.39,13.45,26.23,6.44,0.36,7.54,0.12,0.0,12.46,1.67,0.06,52.2,1.47,226.53,589.09,26.86
2023-03-22 09:00:00,2023-03-22 10:00:00,31.98,65.66,4.01,8.78,11.46,24.35,2.72,0.26,9.18,0.19,0.0,6.05,0.73,0.05,44.01,1.86,224.39,796.62,28.69
2023-03-22 10:00:00,2023-03-22 11:00:00,29.11,59.32,4.0,8.94,11.54,24.11,5.32,0.25,28.9,0.14,0.0,6.34,0.88,0.04,37.02,1.92,261.66,866.66,30.09
2023-03-22 11:00:00,2023-03-22 12:00:00,25.85,54.27,4.12,9.3,11.82,24.37,3.74,0.24,26.27,0.12,0.01,6.89,1.12,0.03,35.96,2.07,253.94,735.91,30.29
2023-03-22 12:00:00,2023-03-22 13:00:00,22.73,53.1,5.0,9.55,12.67,25.52,3.86,0.22,60.38,0.01,0.0,0.55,1.19,0.04,34.06,1.81,266.17,829.11,31.04
2023-03-22 13:00:00,2023-03-22 14:00:00,27.9,59.65,4.42,9.55,12.2,24.98,2.46,0.24,46.97,0.01,5.14,0.46,0.86,0.03,34.57,1.92,255.08,755.14,31.23
2023-03-22 14:00:00,2023-03-22 15:00:00,22.32,59.17,4.03,9.35,11.77,24.41,2.84,0.23,40.18,0.01,13.73,1.02,1.88,0.07,32.3,1.81,267.94,536.64,31.3
2023-03-22 15:00:00,2023-03-22 16:00:00,23.14,49.61,4.32,9.45,12.06,24.75,2.12,0.23,38.38,0.01,11.08,0.83,1.51,0.06,32.2,1.66,254.95,346.03,31.03
2023-03-22 16:00:00,2023-03-22 17:00:00,21.52,53.22,4.24,9.6,12.07,24.74,2.19,0.23,20.21,0.01,14.77,1.05,1.91,0.07,33.39,1.62,262.87,102.34,29.95
2023-03-22 17:00:00,2023-03-22 18:00:00,24.72,63.2,4.61,9.72,12.44,25.2,1.83,0.28,7.74,0.01,22.14,1.71,3.06,0.08,37.54,0.94,270.63,16.75,28.73
2023-03-22 18:00:00,2023-03-22 19:00:00,24.13,66.91,4.34,8.55,11.62,24.98,2.17,0.33,6.53,0.01,30.61,2.62,4.73,0.12,44.8,1.45,231.12,3.45,27.64
2023-03-22 19:00:00,2023-03-22 20:00:00,25.22,61.47,4.02,9.31,11.75,24.68,2.0,0.34,7.12,0.01,33.88,3.05,5.53,0.13,48.59,1.48,224.8,3.32,26.92
2023-03-22 20:00:00,2023-03-22 21:00:00,30.18,69.69,4.44,10.62,12.77,25.52,2.26,0.33,7.89,0.02,34.57,3.25,5.81,0.14,51.84,1.42,223.58,3.21,26.11
2023-03-22 21:00:00,2023-03-22 22:00:00,34.3,70.93,4.25,11.71,13.19,26.02,2.06,0.57,3.86,0.01,27.64,2.69,4.75,0.1,54.17,0.89,84.59,2.74,25.5
2023-03-22 22:00:00,2023-03-22 23:00:00,31.72,84.27,4.24,10.88,12.75,25.45,2.02,0.54,3.71,0.02,35.26,3.57,6.27,0.13,58.1,0.64,177.61,3.33,25.32
2023-03-22 23:00:00,2023-03-23 00:00:00,39.84,87.72,4.23,11.68,13.15,26.02,1.98,0.51,3.42,0.02,50.51,5.26,9.11,0.2,64.28,0.54,172.07,3.43,24.18
2023-03-23 00:00:00,2023-03-23 01:00:00,42.4,88.67,6.6,12.84,15.69,28.63,2.01,0.52,3.27,0.01,25.81,2.76,4.68,0.1,69.82,0.69,104.72,3.2,23.04
2023-03-23 01:00:00,2023-03-23 02:00:00,44.39,98.03,5.72,11.84,14.45,27.41,1.86,0.47,3.48,0.05,60.34,6.59,10.93,0.23,74.16,0.7,213.11,3.05,22.32
2023-03-23 02:00:00,2023-03-23 03:00:00,38.29,100.42,5.04,11.21,13.57,26.36,2.06,0.36,3.4,0.07,63.32,6.96,11.36,0.24,64.82,0.92,215.53,2.83,23.2
2023-03-23 03:00:00,2023-03-23 04:00:00,41.45,92.23,5.01,11.62,13.76,26.58,2.88,0.37,8.65,0.04,64.95,7.24,11.5,0.25,66.6,0.47,131.27,3.48,23.04
2023-03-23 04:00:00,2023-03-23 05:00:00,42.22,89.85,6.61,12.19,15.35,28.5,2.65,0.42,4.59,0.04,67.86,7.53,11.71,0.26,66.94,0.31,205.46,3.32,22.82
2023-03-23 05:00:00,2023-03-23 06:00:00,46.48,88.07,6.51,12.5,15.44,28.66,2.65,0.46,3.49,0.08,70.52,7.93,12.12,0.27,68.25,0.48,110.0,6.33,22.52
2023-03-23 06:00:00,2023-03-23 07:00:00,46.85,95.68,6.7,12.07,15.37,28.38,2.43,0.48,3.67,0.09,73.24,8.38,12.68,0.27,67.92,0.68,178.05,101.85,22.86
2023-03-23 07:00:00,2023-03-23 08:00:00,48.12,102.42,5.98,11.16,14.31,27.28,2.85,0.44,5.51,0.1,73.42,8.55,13.1,0.28,51.26,0.39,156.47,354.78,26.37
2023-03-23 08:00:00,2023-03-23 09:00:00,52.93,102.76,7.79,11.22,15.82,28.91,4.58,0.35,18.38,0.09,74.39,8.71,13.35,0.29,41.0,0.89,107.55,600.69,28.24
2023-03-23 09:00:00,2023-03-23 10:00:00,47.47,89.03,7.27,11.17,15.37,28.55,4.44,0.39,19.31,3.1,72.87,8.32,13.27,0.3,37.5,1.08,348.76,788.66,29.55
2023-03-23 10:00:00,2023-03-23 11:00:00,44.45,86.5,7.09,10.54,14.89,28.13,3.7,0.37,16.0,6.25,70.21,7.83,12.85,0.32,34.65,1.31,41.38,900.73,30.55
2023-03-23 11:00:00,2023-03-23 12:00:00,40.77,81.36,7.11,10.25,14.75,27.98,3.15,0.34,14.29,5.87,69.07,7.33,12.76,0.34,33.17,0.9,146.48,558.22,30.98
2023-03-23 12:00:00,2023-03-23 13:00:00,43.6,82.79,5.44,10.1,13.32,25.95,2.9,0.24,16.68,5.18,65.59,6.71,12.27,0.36,32.04,1.05,293.17,529.33,31.45
2023-03-23 13:00:00,2023-03-23 14:00:00,40.81,73.35,6.32,10.95,14.48,27.56,2.56,0.38,11.76,4.46,60.52,6.06,11.21,0.32,32.27,1.49,121.17,405.46,31.57
2023-03-23 14:00:00,2023-03-23 15:00:00,36.83,78.62,5.56,10.73,13.74,26.62,2.56,0.38,11.73,4.71,61.67,6.12,11.9,0.34,31.0,1.06,101.79,489.76,32.03
2023-03-23 15:00:00,2023-03-23 16:00:00,41.64,77.02,5.39,10.05,13.25,26.09,2.18,0.28,13.43,4.54,61.7,6.03,11.9,0.35,28.75,0.98,221.22,431.56,32.62
2023-03-23 16:00:00,2023-03-23 17:00:00,40.47,73.01,6.17,10.34,14.04,26.94,2.25,0.36,10.11,4.08,59.22,5.73,11.16,0.33,32.04,0.87,73.7,188.23,31.49
