From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),SO2 (ug/m3),CO (mg/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),AT (degree C),RF (mm)
2023-02-17 19:00:00,2023-02-17 20:00:00,89.73,154.0,3.06,8.02,6.74,0.97,1.33,34.59,1.35,47.46,0.0,1011.54,30.56,0.0
2023-02-17 20:00:00,2023-02-17 21:00:00,65.21,139.0,3.4,8.91,7.5,1.23,1.52,36.37,0.76,62.19,0.0,1012.29,29.39,0.0
2023-02-17 21:00:00,2023-02-17 22:00:00,74.92,127.0,6.05,8.79,9.6,1.65,1.9,37.51,0.76,68.37,0.0,1012.78,28.47,0.0
2023-02-17 22:00:00,2023-02-17 23:00:00,78.97,143.0,4.65,10.12,9.17,1.49,1.8,35.79,1.02,80.62,0.0,1013.03,28.56,0.0
2023-02-17 23:00:00,2023-02-18 00:00:00,56.19,118.0,2.44,10.44,7.53,1.4,1.59,36.7,1.07,82.09,0.0,1012.94,28.15,0.0
2023-02-18 00:00:00,2023-02-18 01:00:00,69.89,104.0,1.96,8.82,6.29,1.4,1.45,40.87,0.73,106.99,0.0,1012.41,26.82,0.0
2023-02-18 01:00:00,2023-02-18 02:00:00,86.86,140.0,2.24,7.86,6.0,1.65,1.06,43.84,0.37,145.78,0.0,1011.92,25.7,0.0
2023-02-18 02:00:00,2023-02-18 03:00:00,103.86,177.25,2.43,8.36,6.42,1.81,1.39,47.12,0.34,173.62,0.0,1011.25,24.47,0.0
2023-02-18 03:00:00,2023-02-18 04:00:00,126.0,207.0,2.84,8.18,6.66,1.37,1.34,45.46,0.48,145.27,0.0,1010.58,25.0,0.0
2023-02-18 04:00:00,2023-02-18 05:00:00,93.27,164.95,2.48,8.34,6.45,1.28,1.31,46.81,0.45,146.98,0.0,1010.33,24.27,0.0
2023-02-18 05:00:00,2023-02-18 06:00:00,87.0,159.0,2.75,7.98,6.49,1.15,1.31,50.2,0.64,236.91,0.0,1010.48,23.01,0.0
2023-02-18 06:00:00,2023-02-18 07:00:00,108.82,184.0,3.02,7.8,6.6,1.12,1.31,51.96,0.56,63.81,0.0,1011.25,22.65,0.0
2023-02-18 07:00:00,2023-02-18 08:00:00,101.06,167.0,4.02,7.32,7.16,1.06,1.38,59.53,0.3,128.9,59.36,1012.3,22.24,0.0
2023-02-18 08:00:00,2023-02-18 09:00:00,155.56,249.0,5.58,6.55,8.02,1.75,1.51,47.45,0.48,194.29,232.29,1013.44,27.51,0.0
2023-02-18 09:00:00,2023-02-18 10:00:00,175.83,262.0,5.04,7.71,8.2,2.66,1.57,38.5,2.75,197.88,359.7,1014.27,29.45,0.0
2023-02-18 10:00:00,2023-02-18 11:00:00,157.15,248.0,2.85,9.53,7.39,2.45,1.58,36.14,2.85,202.44,425.51,1014.62,31.57,0.0
2023-02-18 11:00:00,2023-02-18 12:00:00,152.04,259.0,2.32,8.54,6.44,2.08,1.49,32.29,3.15,196.41,471.75,1014.2,33.75,0.0
2023-02-18 12:00:00,2023-02-18 13:00:00,111.33,198.0,2.04,6.28,5.0,1.35,1.21,28.96,3.12,181.08,484.92,1013.12,35.37,0.0
2023-02-18 13:00:00,2023-02-18 14:00:00,50.49,115.0,2.0,4.73,4.14,0.98,1.01,27.12,2.89,151.86,443.88,1011.88,36.49,0.0
2023-02-18 14:00:00,2023-02-18 15:00:00,39.09,100.93,2.07,4.06,3.84,0.72,0.9,25.07,2.66,165.25,373.16,1010.76,37.22,0.0
2023-02-18 15:00:00,2023-02-18 16:00:00,45.0,92.86,2.02,4.25,3.9,0.52,0.83,22.95,1.93,137.13,238.73,1010.07,38.27,0.0
2023-02-18 16:00:00,2023-02-18 17:00:00,36.0,75.0,1.93,4.53,3.98,0.51,0.82,28.21,2.01,110.16,85.61,1009.86,37.16,0.0
2023-02-18 17:00:00,2023-02-18 18:00:00,58.81,132.24,1.8,5.43,4.35,0.52,0.93,34.08,1.89,64.09,38.41,1010.12,34.81,0.0
2023-02-18 18:00:00,2023-02-18 19:00:00,87.0,161.0,1.73,6.51,4.87,0.9,1.03,37.49,1.68,63.57,5.46,1010.65,31.78,0.0
2023-02-18 19:00:00,2023-02-18 20:00:00,87.99,161.0,1.81,7.02,5.2,0.96,1.13,37.47,1.77,57.85,0.0,1011.37,30.41,0.0
2023-02-18 20:00:00,2023-02-18 21:00:00,68.16,126.0,2.13,7.94,5.96,1.65,1.29,36.63,1.21,72.05,0.0,1012.14,29.83,0.0
2023-02-18 21:00:00,2023-02-18 22:00:00,85.86,139.0,2.01,8.76,6.29,1.84,1.39,39.18,1.02,71.79,0.0,1012.67,28.93,0.0
2023-02-18 22:00:00,2023-02-18 23:00:00,81.04,138.0,2.13,10.03,7.07,1.99,1.52,42.38,0.78,70.86,0.0,1012.79,27.55,0.0
2023-02-18 23:00:00,2023-02-19 00:00:00,89.93,154.0,2.14,10.36,7.26,2.03,1.51,45.45,1.11,100.05,0.0,1012.73,27.16,0.0
2023-02-19 00:00:00,2023-02-19 01:00:00,92.97,172.0,2.15,8.78,6.41,1.62,1.41,46.19,1.14,100.0,0.0,1012.27,27.01,0.0
2023-02-19 01:00:00,2023-02-19 02:00:00,83.08,130.0,2.34,7.84,6.07,1.63,1.35,45.73,1.34,155.7,0.0,1011.76,26.63,0.0
2023-02-19 02:00:00,2023-02-19 03:00:00,103.83,162.21,2.4,8.09,6.25,1.71,1.32,45.89,0.85,160.67,0.0,1011.27,26.3,0.0
2023-02-19 03:00:00,2023-02-19 04:00:00,105.0,187.0,2.45,8.21,6.36,1.83,1.28,46.49,1.09,120.68,0.0,1010.95,25.98,0.0
2023-02-19 04:00:00,2023-02-19 05:00:00,84.17,162.0,2.35,8.34,6.35,1.94,1.25,45.82,1.2,117.34,0.0,1010.93,25.7,0.0
2023-02-19 05:00:00,2023-02-19 06:00:00,92.93,153.0,2.73,8.06,6.5,1.86,1.23,44.79,1.12,139.13,0.0,1011.19,25.25,0.0
2023-02-19 06:00:00,2023-02-19 07:00:00,76.14,155.0,2.92,7.86,6.55,1.52,1.18,45.01,0.66,201.76,0.0,1011.85,24.54,0.0
2023-02-19 07:00:00,2023-02-19 08:00:00,78.97,135.0,3.0,7.71,6.53,1.64,1.22,45.35,0.86,234.66,64.4,1012.67,24.29,0.0
2023-02-19 08:00:00,2023-02-19 09:00:00,109.75,201.0,3.73,7.96,7.26,2.71,1.42,42.19,1.33,226.29,241.53,1013.61,27.06,0.0
2023-02-19 09:00:00,2023-02-19 10:00:00,171.5,298.0,5.07,7.67,8.2,3.18,1.63,35.9,1.98,211.6,367.1,1014.17,30.45,0.0
2023-02-19 10:00:00,2023-02-19 11:00:00,196.79,344.0,3.91,10.04,8.52,3.22,1.71,33.09,2.94,206.43,443.96,1014.25,32.36,0.0
2023-02-19 11:00:00,2023-02-19 12:00:00,182.12,297.0,2.63,9.96,7.44,2.71,1.52,28.82,2.92,201.51,483.39,1013.77,34.59,0.0
2023-02-19 12:00:00,2023-02-19 13:00:00,107.61,186.0,2.05,7.46,5.64,1.75,1.27,25.07,2.48,175.21,495.58,1012.61,36.16,0.0
2023-02-19 13:00:00,2023-02-19 14:00:00,65.34,106.0,1.93,5.66,4.58,1.25,1.06,21.86,2.07,148.44,459.37,1011.41,37.53,0.0
2023-02-19 14:00:00,2023-02-19 15:00:00,54.09,81.0,1.98,4.96,4.25,0.79,0.94,18.31,1.47,152.95,391.4,1010.46,39.14,0.0
2023-02-19 15:00:00,2023-02-19 16:00:00,26.23,62.0,2.04,4.93,4.27,0.57,0.89,17.45,1.31,116.94,248.88,1009.75,39.93,0.0
2023-02-19 16:00:00,2023-02-19 17:00:00,20.05,78.0,2.06,4.92,4.29,0.47,0.87,22.17,1.5,84.19,83.19,1009.57,38.86,0.0
2023-02-19 17:00:00,2023-02-19 18:00:00,34.88,87.0,1.86,5.35,4.36,0.49,0.94,32.89,1.48,69.28,37.8,1009.82,36.22,0.0
2023-02-19 18:00:00,2023-02-19 19:00:00,67.73,144.0,2.04,6.0,4.85,0.82,1.06,34.98,1.45,62.2,5.68,1010.1,32.6,0.0
2023-02-19 19:00:00,2023-02-19 20:00:00,91.8,158.0,2.17,6.82,5.39,1.27,1.23,32.67,1.23,52.36,0.0,1010.45,30.54,0.0
2023-02-19 20:00:00,2023-02-19 21:00:00,68.19,123.0,2.42,9.62,7.08,2.14,1.55,32.77,0.88,49.01,0.0,1010.82,29.34,0.0
2023-02-19 21:00:00,2023-02-19 22:00:00,86.85,141.0,2.77,11.67,8.46,2.53,1.78,33.94,0.76,94.18,0.0,1011.32,28.76,0.0
2023-02-19 22:00:00,2023-02-19 23:00:00,90.97,158.0,2.54,11.3,8.08,3.42,1.78,34.98,0.89,114.64,0.0,1011.38,28.27,0.0
2023-02-19 23:00:00,2023-02-20 00:00:00,84.06,137.0,2.39,10.51,7.53,2.69,1.74,36.85,0.95,129.59,0.0,1011.19,27.84,0.0
2023-02-20 00:00:00,2023-02-20 01:00:00,110.78,176.0,2.53,9.65,7.19,2.18,1.7,38.66,0.59,99.5,0.0,1010.93,27.14,0.0
2023-02-20 01:00:00,2023-02-20 02:00:00,110.01,198.0,2.64,9.5,7.19,2.17,1.68,41.23,0.88,231.49,0.0,1010.51,26.25,0.0
2023-02-20 02:00:00,2023-02-20 03:00:00,117.94,201.05,2.83,9.31,7.26,2.34,1.63,41.77,0.55,216.14,0.0,1010.16,25.75,0.0
2023-02-20 03:00:00,2023-02-20 04:00:00,120.0,207.0,2.96,8.82,7.1,2.5,1.52,46.12,1.19,95.15,0.0,1010.02,24.85,0.0
2023-02-20 04:00:00,2023-02-20 05:00:00,114.05,187.0,2.43,8.37,6.42,1.93,1.42,52.98,0.56,188.88,0.0,1010.08,23.16,0.0
2023-02-20 05:00:00,2023-02-20 06:00:00,129.87,187.0,2.8,7.66,6.35,1.53,1.39,56.3,0.4,177.47,0.0,1010.56,22.02,0.0
2023-02-20 06:00:00,2023-02-20 07:00:00,118.1,171.0,3.03,7.29,6.34,1.75,1.38,58.0,0.51,230.15,0.0,1011.27,21.67,0.0
2023-02-20 07:00:00,2023-02-20 08:00:00,124.94,191.0,3.56,7.21,6.74,2.06,1.47,54.6,0.28,196.74,55.56,1012.17,22.41,0.0
2023-02-20 08:00:00,2023-02-20 09:00:00,265.82,413.0,4.83,6.81,7.55,2.72,1.61,45.3,0.59,188.48,232.76,1012.98,27.45,0.0
2023-02-20 09:00:00,2023-02-20 10:00:00,184.67,277.0,4.78,7.9,8.09,3.41,1.76,35.17,1.6,184.26,357.77,1013.62,30.55,0.0
2023-02-20 10:00:00,2023-02-20 11:00:00,186.97,295.0,3.94,9.6,8.3,3.69,1.75,31.82,1.9,195.82,442.19,1013.83,32.51,0.0
2023-02-20 11:00:00,2023-02-20 12:00:00,135.42,224.0,2.61,10.21,7.55,3.1,1.69,27.95,1.33,190.81,479.54,1013.29,35.23,0.0
2023-02-20 12:00:00,2023-02-20 13:00:00,127.07,214.0,2.51,9.21,6.95,1.83,1.6,24.41,1.26,89.16,465.71,1012.37,37.72,0.0
2023-02-20 13:00:00,2023-02-20 14:00:00,114.11,181.0,2.0,8.57,6.19,1.65,1.53,23.51,1.16,148.27,393.0,1011.28,39.02,0.0
2023-02-20 14:00:00,2023-02-20 15:00:00,119.95,192.0,1.99,7.07,5.38,1.56,1.37,24.61,1.4,202.57,340.78,1010.32,39.43,0.0
2023-02-20 15:00:00,2023-02-20 16:00:00,82.31,161.0,2.0,6.02,4.83,1.3,1.23,23.54,1.19,194.27,232.69,1009.89,39.39,0.0
2023-02-20 16:00:00,2023-02-20 17:00:00,79.03,136.0,1.93,5.59,4.54,1.27,1.17,25.67,1.35,231.15,89.66,1009.83,38.52,0.0
2023-02-20 17:00:00,2023-02-20 18:00:00,84.95,184.0,1.82,6.53,4.95,1.21,1.49,29.82,0.96,181.87,36.53,1009.96,36.0,0.0
2023-02-20 18:00:00,2023-02-20 19:00:00,126.66,233.0,1.99,8.09,5.92,1.5,1.75,34.05,0.64,226.45,5.78,1010.31,31.64,0.0
2023-02-20 19:00:00,2023-02-20 20:00:00,130.97,260.0,2.24,10.79,7.57,2.04,1.89,33.47,0.57,226.32,0.0,1010.61,28.43,0.0
2023-02-20 20:00:00,2023-02-20 21:00:00,81.0,166.0,2.18,11.55,7.92,2.07,1.82,34.67,0.92,211.17,0.0,1011.34,27.68,0.0
2023-02-20 21:00:00,2023-02-20 22:00:00,81.99,154.0,2.01,10.98,7.47,3.34,1.66,47.99,1.08,240.75,0.0,1011.82,26.02,0.0
2023-02-20 22:00:00,2023-02-20 23:00:00,125.63,210.0,1.91,8.73,6.2,3.47,1.43,55.19,0.96,218.9,0.0,1011.81,25.23,0.0
2023-02-20 23:00:00,2023-02-21 00:00:00,125.01,167.0,2.17,7.82,5.93,1.95,1.33,65.41,0.64,246.86,0.0,1011.65,23.88,0.0
2023-02-21 00:00:00,2023-02-21 01:00:00,125.0,177.83,2.2,8.06,6.08,1.48,1.29,68.2,0.41,187.49,0.0,1011.32,22.79,0.0
2023-02-21 01:00:00,2023-02-21 02:00:00,107.0,158.0,2.61,7.81,6.27,1.34,1.27,73.02,0.46,156.07,0.0,1011.04,21.64,0.0
2023-02-21 02:00:00,2023-02-21 03:00:00,117.91,184.0,3.02,6.82,6.08,1.3,1.21,80.63,0.45,161.73,0.0,1010.81,20.94,0.0
2023-02-21 03:00:00,2023-02-21 04:00:00,97.17,139.97,3.43,5.87,5.91,1.25,1.16,84.81,0.57,188.46,0.0,1010.65,20.76,10.86
2023-02-21 04:00:00,2023-02-21 05:00:00,103.0,136.0,3.29,5.91,5.82,1.35,1.12,87.15,0.68,215.25,0.0,1010.7,21.01,28.97
2023-02-21 05:00:00,2023-02-21 06:00:00,100.03,125.0,2.96,6.3,5.76,1.59,1.13,82.52,0.86,233.33,0.0,1011.0,21.36,15.89
2023-02-21 06:00:00,2023-02-21 07:00:00,145.63,184.34,2.93,6.64,5.91,1.56,1.21,74.02,0.68,227.24,0.0,1011.68,20.89,0.06
2023-02-21 07:00:00,2023-02-21 08:00:00,179.0,225.02,3.31,6.71,6.25,1.69,1.31,67.94,0.58,174.66,56.93,1012.53,20.7,0.0
2023-02-21 08:00:00,2023-02-21 09:00:00,181.0,227.0,4.15,6.18,6.66,2.15,1.42,57.93,0.66,173.64,235.2,1013.67,25.45,0.0
2023-02-21 09:00:00,2023-02-21 10:00:00,158.19,216.0,4.71,5.88,6.96,1.88,1.49,52.45,0.73,210.03,351.98,1014.51,30.02,0.0
2023-02-21 10:00:00,2023-02-21 11:00:00,146.1,206.64,3.93,7.08,6.96,1.28,1.59,39.81,0.82,161.92,404.86,1014.86,33.4,0.0
2023-02-21 11:00:00,2023-02-21 12:00:00,173.0,282.49,3.06,8.15,6.82,0.97,1.64,31.36,1.21,93.53,414.25,1014.69,33.86,0.0
2023-02-21 12:00:00,2023-02-21 13:00:00,147.0,222.0,2.37,8.17,6.27,0.93,1.56,29.29,1.14,114.47,438.09,1013.76,35.43,0.0
2023-02-21 13:00:00,2023-02-21 14:00:00,131.13,205.0,1.91,8.06,5.84,0.91,1.43,26.8,1.12,117.36,423.2,1012.89,36.26,0.0
2023-02-21 14:00:00,2023-02-21 15:00:00,102.23,164.63,2.29,7.15,5.67,0.74,1.29,24.8,1.1,99.25,382.6,1011.77,38.19,0.0
2023-02-21 15:00:00,2023-02-21 16:00:00,76.0,121.0,2.26,6.28,5.18,0.72,1.17,28.33,1.17,142.16,216.19,1011.05,37.54,0.0
2023-02-21 16:00:00,2023-02-21 17:00:00,82.94,124.0,2.0,5.41,4.5,0.75,1.08,31.74,1.17,205.29,101.83,1010.68,34.82,0.0
2023-02-21 17:00:00,2023-02-21 18:00:00,56.22,104.11,2.19,6.78,5.39,0.97,1.05,34.79,0.77,185.21,52.44,1010.74,32.53,0.0
2023-02-21 18:00:00,2023-02-21 19:00:00,57.0,117.0,2.58,9.2,6.99,1.23,1.26,42.98,0.6,229.48,4.84,1010.7,29.41,0.0
2023-02-21 19:00:00,2023-02-21 20:00:00,84.77,189.0,2.87,10.66,8.01,1.4,1.44,44.69,0.39,162.99,0.0,1011.03,26.37,0.0
2023-02-21 20:00:00,2023-02-21 21:00:00,73.1,161.0,3.27,11.36,8.7,1.52,1.58,55.43,0.87,234.61,0.0,1012.07,25.43,0.0
2023-02-21 21:00:00,2023-02-21 22:00:00,111.69,202.62,2.49,11.46,8.12,1.47,1.52,71.89,0.95,235.75,0.0,1012.39,23.77,0.0
2023-02-21 22:00:00,2023-02-21 23:00:00,97.0,157.57,2.26,9.88,7.09,1.02,1.38,73.55,0.99,212.12,0.0,1012.73,23.4,0.0
2023-02-21 23:00:00,2023-02-22 00:00:00,65.0,104.76,2.09,8.55,6.24,0.85,1.19,70.1,0.84,247.07,0.0,1012.46,23.16,0.0
2023-02-22 00:00:00,2023-02-22 01:00:00,41.0,76.0,2.59,7.72,6.21,0.81,1.16,67.67,0.58,175.78,0.0,1012.34,22.77,0.0
2023-02-22 01:00:00,2023-02-22 02:00:00,42.98,87.3,3.3,7.07,6.44,0.85,1.19,71.03,0.55,224.88,0.0,1011.89,21.76,0.0
2023-02-22 02:00:00,2023-02-22 03:00:00,60.0,123.0,4.87,5.87,7.08,1.08,1.29,72.0,1.07,219.87,0.0,1011.45,21.58,0.0
2023-02-22 03:00:00,2023-02-22 04:00:00,169.08,280.0,9.14,3.01,9.04,1.56,1.45,77.72,0.92,223.07,0.0,1010.95,20.89,0.0
2023-02-22 04:00:00,2023-02-22 05:00:00,224.56,391.0,11.38,1.12,9.84,1.66,1.48,85.44,0.88,228.97,0.0,1010.87,20.45,6.72
2023-02-22 05:00:00,2023-02-22 06:00:00,144.65,241.94,9.71,1.73,8.81,1.44,1.37,88.96,0.41,113.28,0.0,1011.05,19.72,27.88
2023-02-22 06:00:00,2023-02-22 07:00:00,82.0,116.0,8.01,2.49,7.83,1.34,1.27,91.36,0.27,89.4,0.0,1011.74,19.32,16.78
2023-02-22 07:00:00,2023-02-22 08:00:00,80.02,117.0,7.15,2.83,7.32,1.33,1.23,92.34,0.31,128.03,39.41,1012.79,19.98,10.23
2023-02-22 08:00:00,2023-02-22 09:00:00,82.97,124.14,7.54,2.85,7.65,1.61,1.25,69.9,1.14,117.31,233.07,1013.67,24.51,0.62
2023-02-22 09:00:00,2023-02-22 10:00:00,102.0,141.1,6.29,3.91,7.19,1.28,1.22,58.57,1.97,104.77,348.04,1014.41,26.69,0.0
2023-02-22 10:00:00,2023-02-22 11:00:00,106.0,153.0,4.45,4.68,6.11,0.71,1.2,54.68,1.58,112.05,427.74,1014.63,28.79,0.0
2023-02-22 11:00:00,2023-02-22 12:00:00,111.95,168.0,3.1,5.43,5.41,0.66,1.21,48.63,1.62,102.31,463.2,1014.13,30.8,0.0
2023-02-22 12:00:00,2023-02-22 13:00:00,132.83,178.68,2.63,5.47,5.04,0.61,1.18,43.67,1.73,86.73,479.42,1013.24,32.21,0.0
2023-02-22 13:00:00,2023-02-22 14:00:00,90.0,140.0,2.25,5.48,4.74,0.52,1.14,37.21,1.16,139.28,439.25,1012.12,34.86,0.0
2023-02-22 14:00:00,2023-02-22 15:00:00,90.99,123.0,2.23,5.32,4.64,0.57,1.1,32.7,1.23,113.39,381.48,1011.19,36.08,0.0
2023-02-22 15:00:00,2023-02-22 16:00:00,62.23,105.0,2.12,4.71,4.23,0.6,1.04,36.61,1.89,78.12,235.22,1010.63,34.61,0.0
2023-02-22 16:00:00,2023-02-22 17:00:00,48.11,73.02,1.91,4.19,3.78,0.49,0.95,32.88,1.57,109.76,85.81,1010.29,34.97,0.0
2023-02-22 17:00:00,2023-02-22 18:00:00,43.0,75.0,2.16,4.09,3.93,0.49,0.91,24.23,0.96,101.73,32.69,1010.4,34.49,0.0
2023-02-22 18:00:00,2023-02-22 19:00:00,38.04,58.16,2.43,6.32,5.34,0.67,1.0,27.91,0.46,140.92,6.11,1010.53,29.8,0.0
2023-02-22 19:00:00,2023-02-22 20:00:00,44.0,77.0,10.43,6.06,10.37,1.2,1.71,36.73,0.66,197.97,0.0,1010.72,26.26,0.0
2023-02-22 20:00:00,2023-02-22 21:00:00,70.78,144.0,22.59,,16.53,1.43,2.44,38.68,0.67,192.41,0.0,1011.31,25.46,0.0
2023-02-22 21:00:00,2023-02-22 22:00:00,102.74,187.0,28.0,,19.55,1.25,2.73,46.21,0.61,183.65,0.0,1011.75,23.87,0.0
2023-02-22 22:00:00,2023-02-22 23:00:00,131.76,241.0,29.77,,19.89,1.27,2.58,62.47,1.29,222.6,0.0,1011.93,23.74,0.0
2023-02-22 23:00:00,2023-02-23 00:00:00,108.19,189.0,20.94,,16.01,1.07,2.07,72.09,0.61,190.49,0.0,1011.87,22.3,0.0
2023-02-23 00:00:00,2023-02-23 01:00:00,93.12,203.0,17.02,0.47,13.85,0.96,1.85,69.91,0.64,184.35,0.0,1011.55,21.82,0.0
2023-02-23 01:00:00,2023-02-23 02:00:00,61.26,106.0,13.39,2.0,11.95,0.92,1.65,69.56,0.58,142.31,0.0,1011.36,21.8,0.0
2023-02-23 02:00:00,2023-02-23 03:00:00,52.07,88.94,10.69,3.12,10.36,1.16,1.48,73.06,0.6,172.95,0.0,1011.25,21.61,0.0
2023-02-23 03:00:00,2023-02-23 04:00:00,46.0,82.0,8.5,3.9,8.99,1.15,1.34,73.7,0.48,218.55,0.0,1010.98,20.81,0.0
2023-02-23 04:00:00,2023-02-23 05:00:00,46.0,84.0,7.62,3.89,8.26,1.13,1.25,73.7,0.26,153.07,0.0,1010.76,20.27,0.0
2023-02-23 05:00:00,2023-02-23 06:00:00,73.78,120.0,9.69,2.0,8.94,1.39,1.39,74.98,0.3,199.36,0.0,1010.98,19.82,0.0
2023-02-23 06:00:00,2023-02-23 07:00:00,185.1,334.75,15.7,,11.14,1.69,1.67,73.37,0.37,230.79,0.0,1011.6,19.75,0.0
2023-02-23 07:00:00,2023-02-23 08:00:00,287.0,424.0,23.09,,14.09,2.1,2.02,74.63,1.03,227.51,41.34,1012.48,19.99,0.0
2023-02-23 08:00:00,2023-02-23 09:00:00,326.68,527.35,26.61,,15.95,2.04,2.15,63.34,0.65,207.67,208.63,1013.24,23.87,0.0
2023-02-23 09:00:00,2023-02-23 10:00:00,260.0,449.04,23.91,,15.81,1.94,2.23,49.73,1.46,146.75,355.13,1013.88,28.22,0.0
2023-02-23 10:00:00,2023-02-23 11:00:00,207.0,335.0,14.73,1.61,12.31,1.24,1.95,44.5,2.29,128.02,446.93,1014.11,29.58,0.0
2023-02-23 11:00:00,2023-02-23 12:00:00,116.73,182.68,6.48,5.95,8.43,0.93,1.64,39.94,1.91,110.25,481.34,1013.67,31.74,0.0
2023-02-23 12:00:00,2023-02-23 13:00:00,103.0,144.0,3.13,7.25,6.4,0.87,1.41,36.08,2.01,100.84,468.66,1012.68,33.19,0.0
2023-02-23 13:00:00,2023-02-23 14:00:00,96.06,148.0,2.35,6.36,5.29,0.82,1.23,31.53,1.84,91.56,436.47,1011.61,34.73,0.0
2023-02-23 14:00:00,2023-02-23 15:00:00,61.28,77.09,2.08,4.97,4.33,0.63,1.1,30.41,2.01,70.71,370.25,1010.53,35.37,0.0
2023-02-23 15:00:00,2023-02-23 16:00:00,52.0,87.98,2.1,4.23,3.96,0.54,1.0,30.84,1.54,99.83,241.79,1009.99,36.21,0.0
2023-02-23 16:00:00,2023-02-23 17:00:00,42.0,86.0,2.12,4.0,3.85,0.58,0.95,37.67,1.59,93.93,85.55,1009.8,35.23,0.0
2023-02-23 17:00:00,2023-02-23 18:00:00,55.89,96.0,2.09,4.62,4.16,0.62,0.91,33.77,1.46,70.28,39.19,1010.02,33.21,0.0
2023-02-23 18:00:00,2023-02-23 19:00:00,40.13,75.99,2.22,6.64,5.33,0.75,0.94,34.31,1.31,58.73,6.51,1010.22,30.35,0.0
2023-02-23 19:00:00,2023-02-23 20:00:00,37.0,75.0,2.96,9.24,7.32,1.06,1.08,33.4,0.82,57.19,0.0,1010.61,28.52,0.0
2023-02-23 20:00:00,2023-02-23 21:00:00,52.87,87.0,4.87,8.91,8.7,1.06,1.32,31.13,0.66,108.92,0.0,1011.05,27.5,0.0
2023-02-23 21:00:00,2023-02-23 22:00:00,43.0,95.87,6.24,7.51,9.06,1.25,1.43,34.47,1.02,112.98,0.0,1011.49,27.2,0.0
2023-02-23 22:00:00,2023-02-23 23:00:00,53.0,80.0,6.03,6.75,8.49,1.24,1.41,36.9,0.79,126.44,0.0,1011.55,26.52,0.0
2023-02-23 23:00:00,2023-02-24 00:00:00,53.0,103.37,6.02,6.49,8.35,1.31,1.45,37.29,0.85,107.54,0.0,1011.33,26.21,0.0
2023-02-24 00:00:00,2023-02-24 01:00:00,74.0,147.14,6.27,6.48,8.54,1.42,1.47,41.04,0.73,144.29,0.0,1011.07,25.15,0.0
2023-02-24 01:00:00,2023-02-24 02:00:00,88.0,163.97,6.68,6.71,9.0,1.46,1.44,45.84,0.56,170.93,0.0,1010.8,24.17,0.0
2023-02-24 02:00:00,2023-02-24 03:00:00,95.0,160.93,5.52,7.75,8.61,1.81,1.35,52.42,1.05,155.02,0.0,1010.81,22.72,0.0
2023-02-24 03:00:00,2023-02-24 04:00:00,98.0,152.14,5.27,7.47,8.26,1.53,1.3,59.33,0.47,197.94,0.0,1010.85,20.53,0.0
2023-02-24 04:00:00,2023-02-24 05:00:00,100.0,169.0,6.1,6.03,8.17,1.58,1.28,59.17,0.44,105.37,0.0,1010.95,20.92,0.0
2023-02-24 05:00:00,2023-02-24 06:00:00,103.97,172.0,6.87,4.8,8.14,1.5,1.28,62.28,0.29,158.16,0.0,1011.13,20.4,0.0
2023-02-24 06:00:00,2023-02-24 07:00:00,102.02,159.0,7.37,4.14,8.2,1.51,1.29,62.4,0.4,206.58,0.0,1011.65,20.35,0.0
2023-02-24 07:00:00,2023-02-24 08:00:00,117.87,187.0,8.83,3.4,9.0,1.67,1.41,58.29,0.42,270.57,48.4,1012.67,21.57,0.0
2023-02-24 08:00:00,2023-02-24 09:00:00,217.19,359.0,14.3,0.54,11.4,1.91,1.7,52.97,0.73,156.69,199.24,1013.75,25.61,0.0
2023-02-24 09:00:00,2023-02-24 10:00:00,212.05,332.0,15.18,0.42,12.11,1.88,1.77,46.71,1.42,68.22,345.57,1014.64,27.56,0.0
2023-02-24 10:00:00,2023-02-24 11:00:00,169.35,271.0,10.43,4.49,10.87,1.51,1.76,41.71,1.27,92.16,421.05,1014.86,30.59,0.0
2023-02-24 11:00:00,2023-02-24 12:00:00,188.83,285.0,4.79,10.05,9.23,1.22,1.75,31.76,1.96,151.12,456.81,1014.47,33.5,0.0
2023-02-24 12:00:00,2023-02-24 13:00:00,148.33,247.0,2.42,8.34,6.41,0.98,1.45,27.7,2.41,150.4,451.42,1013.58,34.22,0.0
2023-02-24 13:00:00,2023-02-24 14:00:00,84.52,128.0,2.01,5.4,4.51,0.72,1.26,26.19,1.77,117.94,426.67,1012.71,36.05,0.0
2023-02-24 14:00:00,2023-02-24 15:00:00,72.0,127.81,2.11,4.47,4.1,0.68,1.11,25.01,1.69,103.64,363.75,1011.72,36.79,0.0
2023-02-24 15:00:00,2023-02-24 16:00:00,67.0,104.89,2.21,4.18,4.01,0.6,1.0,24.76,1.68,95.82,236.62,1011.12,37.29,0.0
2023-02-24 16:00:00,2023-02-24 17:00:00,61.0,92.0,1.9,4.58,3.98,0.6,0.95,27.19,1.84,71.04,90.55,1010.98,36.54,0.0
2023-02-24 17:00:00,2023-02-24 18:00:00,59.02,95.95,2.05,4.88,4.26,0.61,0.94,26.63,1.09,106.71,40.37,1011.23,35.62,0.0
