From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),AT (degree C),RF (mm)
2023-03-11 15:00:00,2023-03-11 16:00:00,56.72,128.51,6.34,5.74,11.77,56.74,2.67,0.46,67.69,0.92,40.16,0.38,0.89,0.58,7.22,0.64,263.83,212.61,31.86,0.0
2023-03-11 16:00:00,2023-03-11 17:00:00,53.54,120.14,6.41,7.39,12.7,57.51,10.91,0.54,72.23,1.55,40.07,0.41,0.94,0.6,11.19,0.47,286.06,135.44,30.33,0.0
2023-03-11 17:00:00,2023-03-11 18:00:00,49.1,118.44,6.25,7.74,12.75,57.54,11.0,0.59,67.95,2.89,37.42,0.37,0.89,0.55,18.43,0.12,232.53,45.83,26.85,0.0
2023-03-11 18:00:00,2023-03-11 19:00:00,55.1,135.53,6.62,9.13,13.8,58.02,9.26,0.7,54.44,3.11,47.04,0.62,1.68,0.95,28.41,0.07,78.22,30.38,23.22,0.0
2023-03-11 19:00:00,2023-03-11 20:00:00,62.12,167.35,7.61,11.96,16.11,59.88,3.82,0.77,44.82,3.74,58.86,0.98,2.8,1.46,37.27,0.22,233.16,30.39,20.59,0.0
2023-03-11 20:00:00,2023-03-11 21:00:00,64.69,191.61,9.77,10.15,16.9,60.53,2.63,0.81,43.0,3.5,67.61,0.96,2.51,1.37,41.9,0.24,177.75,30.19,19.39,0.0
2023-03-11 21:00:00,2023-03-11 22:00:00,73.07,210.09,12.02,8.75,17.98,61.6,3.32,0.81,42.56,3.05,69.95,0.82,2.15,1.22,44.21,0.3,212.08,30.48,18.37,0.0
2023-03-11 22:00:00,2023-03-11 23:00:00,79.12,221.69,13.79,9.66,19.9,63.68,4.12,0.84,41.77,2.94,73.14,0.81,2.04,1.16,49.59,0.23,223.15,30.35,17.39,0.0
2023-03-11 23:00:00,2023-03-12 00:00:00,82.31,231.1,14.44,9.06,20.11,64.39,5.13,0.87,42.81,2.98,73.96,0.76,1.93,1.12,53.6,0.24,143.19,30.43,17.17,0.0
2023-03-12 00:00:00,2023-03-12 01:00:00,83.23,237.82,14.79,11.69,21.8,66.09,4.41,0.88,42.21,2.92,74.62,0.72,1.82,1.07,60.69,0.14,164.93,30.39,16.42,0.0
2023-03-12 01:00:00,2023-03-12 02:00:00,86.82,241.06,15.01,10.4,21.29,65.71,5.29,0.91,43.55,2.8,74.81,0.69,1.73,1.03,64.66,0.15,234.4,30.39,16.1,0.0
2023-03-12 02:00:00,2023-03-12 03:00:00,84.84,229.21,14.65,10.03,20.8,65.16,4.16,0.92,42.05,2.75,75.28,0.68,1.66,1.0,69.83,0.18,226.88,30.41,15.15,0.0
2023-03-12 03:00:00,2023-03-12 04:00:00,86.55,244.94,17.16,9.39,22.5,66.41,3.21,0.95,41.25,2.76,77.46,0.7,1.73,1.04,73.46,0.26,241.29,30.38,14.43,0.0
2023-03-12 04:00:00,2023-03-12 05:00:00,92.85,279.79,22.05,8.45,25.97,69.71,2.9,0.94,42.4,2.75,78.39,0.72,1.76,1.07,75.93,0.26,250.98,30.34,13.93,0.0
2023-03-12 05:00:00,2023-03-12 06:00:00,90.2,273.3,24.64,6.88,27.25,71.38,2.15,0.94,41.79,2.69,77.44,0.73,1.73,1.04,77.9,0.23,246.95,31.02,13.8,0.0
2023-03-12 06:00:00,2023-03-12 07:00:00,86.57,249.95,26.11,6.41,28.19,72.19,2.13,0.97,40.96,2.7,76.27,0.76,1.81,1.06,78.78,0.26,221.24,62.1,13.97,0.0
2023-03-12 07:00:00,2023-03-12 08:00:00,97.35,371.47,27.61,6.36,29.39,73.27,7.68,1.07,43.26,3.44,73.62,0.91,2.29,1.27,65.0,0.33,198.91,135.62,17.38,0.0
2023-03-12 08:00:00,2023-03-12 09:00:00,108.23,398.52,25.07,7.41,27.87,72.71,20.82,1.05,55.59,3.5,67.55,0.78,1.97,1.08,48.25,0.41,176.79,175.22,21.86,0.0
2023-03-12 09:00:00,2023-03-12 10:00:00,107.5,251.52,19.16,10.22,24.58,69.8,62.3,0.98,65.82,2.76,62.97,0.59,1.48,0.88,34.69,0.49,166.12,358.29,25.24,0.0
2023-03-12 10:00:00,2023-03-12 11:00:00,109.44,198.69,11.83,13.33,20.27,65.41,53.41,0.93,70.48,2.44,57.88,0.52,1.23,0.77,26.33,0.55,137.97,595.85,28.29,0.0
2023-03-12 11:00:00,2023-03-12 12:00:00,112.21,212.07,6.74,14.61,16.8,61.73,46.46,0.8,73.98,2.11,54.97,0.51,1.18,0.77,15.56,0.53,153.09,695.26,30.53,0.0
2023-03-12 12:00:00,2023-03-12 13:00:00,,,5.72,10.42,13.75,58.83,19.67,0.69,69.75,1.43,41.78,0.38,0.89,0.56,11.05,0.3,289.75,688.73,31.81,0.0
2023-03-12 13:00:00,2023-03-12 14:00:00,,,5.7,8.62,12.78,57.75,14.38,0.67,66.74,1.94,42.04,0.47,1.11,0.69,11.41,0.32,269.97,529.39,32.6,0.0
2023-03-12 14:00:00,2023-03-12 15:00:00,,,5.84,7.42,12.25,57.18,13.7,0.65,67.14,1.55,40.36,0.48,1.08,0.7,13.05,0.53,280.36,360.41,32.21,0.0
2023-03-12 15:00:00,2023-03-12 16:00:00,,,5.88,7.36,12.25,57.12,12.3,0.64,66.83,1.49,37.23,0.45,1.0,0.64,13.22,0.52,268.91,195.03,31.75,0.0
2023-03-12 16:00:00,2023-03-12 17:00:00,109.03,132.76,5.85,7.32,12.21,57.07,9.15,0.64,70.7,1.48,35.98,0.44,0.98,0.6,14.23,0.36,253.89,130.33,30.65,0.0
2023-03-12 17:00:00,2023-03-12 18:00:00,90.83,140.99,6.08,7.79,12.64,57.39,8.86,0.64,66.69,1.43,39.05,0.45,1.03,0.64,19.55,0.33,246.51,46.29,26.95,0.0
2023-03-12 18:00:00,2023-03-12 19:00:00,78.12,146.73,7.1,29.81,25.19,74.7,9.69,0.83,54.9,2.17,39.52,0.56,1.53,0.85,29.13,0.15,246.66,30.43,23.3,0.0
2023-03-12 19:00:00,2023-03-12 20:00:00,6.0,21.0,12.26,39.4,34.48,92.66,8.51,1.12,46.95,3.23,13.89,0.39,1.75,0.68,37.48,0.18,267.95,30.36,20.84,0.0
2023-03-12 20:00:00,2023-03-12 21:00:00,144.03,353.13,17.56,32.52,35.13,89.47,7.15,1.23,40.26,3.88,20.27,0.55,2.1,0.9,41.54,0.29,204.63,30.26,19.73,0.0
2023-03-12 21:00:00,2023-03-12 22:00:00,219.45,584.44,18.11,21.42,29.68,82.39,6.6,1.23,40.4,3.53,31.82,0.54,1.78,0.9,43.99,0.32,216.51,30.53,19.21,0.0
2023-03-12 22:00:00,2023-03-12 23:00:00,183.87,575.82,19.36,18.04,28.89,80.81,8.36,1.25,40.82,3.27,38.66,0.54,1.77,0.9,46.3,0.18,96.19,30.55,18.55,0.0
2023-03-12 23:00:00,2023-03-13 00:00:00,156.6,559.9,21.2,16.68,29.66,81.52,3.47,1.24,39.26,3.15,46.17,0.53,1.74,0.89,54.14,0.16,195.0,30.64,17.24,0.0
2023-03-13 00:00:00,2023-03-13 01:00:00,139.1,,23.1,14.29,29.94,81.66,0.69,1.16,40.44,3.1,53.34,0.58,1.75,0.92,60.13,0.19,236.36,30.44,16.29,0.0
2023-03-13 01:00:00,2023-03-13 02:00:00,127.02,532.27,27.14,12.88,32.47,83.99,0.26,1.16,41.07,3.04,57.84,0.6,1.78,0.94,65.92,0.27,244.57,30.34,15.6,0.0
2023-03-13 02:00:00,2023-03-13 03:00:00,118.31,446.7,27.35,12.54,32.47,84.24,0.33,1.1,40.81,2.81,61.1,0.58,1.66,0.92,70.97,0.18,268.97,30.28,15.18,0.0
2023-03-13 03:00:00,2023-03-13 04:00:00,111.16,371.13,27.17,11.97,32.01,83.88,0.33,1.1,41.29,2.9,63.31,0.6,1.67,0.93,74.35,0.27,235.81,30.37,14.78,0.0
2023-03-13 04:00:00,2023-03-13 05:00:00,106.18,366.44,30.43,11.01,34.15,85.6,0.1,1.1,43.09,3.02,65.73,0.63,1.69,0.96,77.38,0.23,240.51,30.37,14.09,0.0
2023-03-13 05:00:00,2023-03-13 06:00:00,104.33,416.46,31.04,11.05,34.67,86.27,0.25,1.13,42.87,3.27,67.91,0.7,1.81,1.02,78.86,0.31,229.1,31.12,13.56,0.0
2023-03-13 06:00:00,2023-03-13 07:00:00,104.87,448.18,38.2,8.96,39.38,90.14,0.05,1.25,42.59,3.82,68.6,0.8,2.14,1.15,77.88,0.3,226.38,62.75,14.01,0.0
2023-03-13 07:00:00,2023-03-13 08:00:00,113.97,783.55,39.69,10.91,41.63,92.45,3.76,1.36,43.12,4.73,68.73,1.05,2.88,1.44,67.09,0.33,195.49,139.62,17.31,0.0
2023-03-13 08:00:00,2023-03-13 09:00:00,122.44,644.94,29.22,14.2,34.87,86.38,19.55,1.27,55.88,4.59,62.97,0.91,2.56,1.31,49.9,0.34,125.19,186.98,22.07,0.0
2023-03-13 09:00:00,2023-03-13 10:00:00,123.9,477.94,20.73,13.69,27.69,79.44,29.74,1.15,65.59,3.46,55.21,0.62,1.7,0.92,37.31,0.42,187.49,360.05,25.73,0.0
2023-03-13 10:00:00,2023-03-13 11:00:00,123.67,369.16,13.49,16.19,23.14,75.0,42.25,0.95,75.01,2.78,50.47,0.49,1.25,0.73,24.91,0.41,118.39,589.03,28.73,0.0
2023-03-13 11:00:00,2023-03-13 12:00:00,,,8.66,10.58,16.22,66.88,15.81,0.7,63.69,2.02,17.1,0.22,0.65,0.34,17.53,0.61,173.6,626.77,30.7,0.0
2023-03-13 12:00:00,2023-03-13 13:00:00,6.0,21.0,8.42,7.14,14.2,64.7,17.07,0.61,76.6,1.4,7.39,0.12,0.23,0.14,12.43,0.74,237.41,607.8,31.88,0.0
2023-03-13 13:00:00,2023-03-13 14:00:00,6.0,72.37,8.45,7.86,14.61,66.12,13.09,0.57,73.34,1.45,9.03,0.15,0.27,0.16,12.89,0.58,259.16,421.89,32.2,0.0
2023-03-13 14:00:00,2023-03-13 15:00:00,6.0,191.14,8.76,9.27,15.61,68.55,7.11,0.59,68.19,1.62,14.44,0.21,0.43,0.26,12.15,0.44,272.91,338.75,32.52,0.0
2023-03-13 15:00:00,2023-03-13 16:00:00,10.75,214.39,8.89,13.18,17.8,70.93,5.36,0.59,68.59,1.61,16.21,0.25,0.54,0.32,10.42,0.42,293.87,195.34,32.84,0.0
2023-03-13 16:00:00,2023-03-13 17:00:00,27.45,211.37,8.92,10.62,16.46,69.12,3.81,0.59,68.85,1.4,13.59,0.2,0.47,0.24,12.09,0.37,239.4,120.06,30.92,0.0
2023-03-13 17:00:00,2023-03-13 18:00:00,42.54,214.47,9.13,13.71,18.27,70.32,7.34,0.65,62.91,1.78,20.54,0.26,0.59,0.34,19.19,0.27,243.48,43.46,27.19,0.0
2023-03-13 18:00:00,2023-03-13 19:00:00,51.02,222.57,9.42,20.67,22.21,72.22,4.29,0.75,49.5,2.67,30.95,0.56,1.63,0.8,30.82,0.18,216.75,30.5,23.5,0.0
2023-03-13 19:00:00,2023-03-13 20:00:00,69.84,369.08,13.55,21.74,26.14,75.75,3.34,0.9,41.32,3.62,43.22,1.6,4.12,1.79,38.34,0.16,310.73,30.35,21.31,0.0
2023-03-13 20:00:00,2023-03-13 21:00:00,82.19,543.75,13.56,19.33,24.86,75.15,3.65,1.02,47.07,4.11,46.6,1.0,2.78,1.38,42.4,0.13,203.09,30.36,20.16,0.0
2023-03-13 21:00:00,2023-03-13 22:00:00,92.86,554.42,21.02,16.9,29.64,79.89,4.1,1.18,44.61,4.32,53.69,1.15,2.76,1.42,48.41,0.17,245.11,30.31,18.85,0.0
2023-03-13 22:00:00,2023-03-13 23:00:00,109.06,691.89,22.59,15.3,30.07,80.57,7.31,1.3,45.8,4.72,56.75,1.3,3.43,1.51,47.41,0.24,180.97,30.19,18.49,0.0
2023-03-13 23:00:00,2023-03-14 00:00:00,117.58,644.0,22.4,14.6,29.53,80.79,6.73,1.36,44.54,4.26,59.74,1.07,2.54,1.28,53.32,0.21,212.87,30.6,17.29,0.0
2023-03-14 00:00:00,2023-03-14 01:00:00,125.17,674.15,25.57,13.7,31.63,82.41,8.49,1.41,44.34,4.17,60.73,0.97,2.55,1.22,55.72,0.18,225.54,30.42,16.91,0.0
2023-03-14 01:00:00,2023-03-14 02:00:00,126.06,649.63,22.43,14.67,29.59,80.78,8.8,1.42,43.74,4.03,63.29,0.86,2.01,1.15,59.87,0.3,223.87,30.6,16.32,0.0
2023-03-14 02:00:00,2023-03-14 03:00:00,131.36,650.05,28.76,15.5,35.17,85.52,7.71,1.44,43.8,3.93,64.04,0.83,1.99,1.11,63.62,0.16,193.45,30.38,15.6,0.0
2023-03-14 03:00:00,2023-03-14 04:00:00,135.66,611.46,31.98,14.38,37.2,87.4,8.37,1.51,44.0,4.2,65.7,0.87,2.22,1.15,65.83,0.23,251.51,30.43,15.0,0.0
2023-03-14 04:00:00,2023-03-14 05:00:00,139.31,624.91,35.97,13.65,40.06,90.09,7.62,1.54,42.71,4.35,66.91,0.86,2.14,1.12,68.98,0.23,229.43,30.47,14.36,0.0
2023-03-14 05:00:00,2023-03-14 06:00:00,144.66,619.73,39.97,12.64,42.77,92.5,7.78,1.54,41.96,4.3,67.25,0.84,2.14,1.12,70.51,0.27,231.96,31.23,14.36,0.0
2023-03-14 06:00:00,2023-03-14 07:00:00,145.55,675.36,46.13,9.99,46.38,96.11,8.57,1.57,42.07,4.57,67.4,0.93,2.34,1.23,70.44,0.29,209.45,68.24,14.81,0.0
2023-03-14 07:00:00,2023-03-14 08:00:00,152.79,768.14,42.67,11.59,44.41,94.8,19.68,1.61,45.42,5.22,64.59,1.31,3.12,1.51,55.61,0.37,234.42,137.41,18.44,0.0
2023-03-14 08:00:00,2023-03-14 09:00:00,170.55,860.29,34.9,16.42,40.66,92.0,36.14,1.64,51.91,4.89,60.22,0.88,2.39,1.17,42.32,0.29,158.31,187.92,22.63,0.0
2023-03-14 09:00:00,2023-03-14 10:00:00,170.79,668.37,24.79,17.07,32.79,84.84,49.01,1.6,72.94,4.74,50.9,0.75,2.18,0.99,25.81,0.28,241.23,321.46,27.88,0.0
2023-03-14 10:00:00,2023-03-14 11:00:00,160.83,626.88,16.54,21.76,28.58,80.38,59.52,1.5,83.3,3.92,47.43,0.61,1.67,0.79,19.94,0.45,256.71,485.87,29.94,0.0
2023-03-14 11:00:00,2023-03-14 12:00:00,154.43,413.92,10.38,17.35,21.22,71.7,49.5,1.31,85.64,3.03,37.73,0.44,1.14,0.55,15.84,0.46,215.38,582.79,31.43,0.0
2023-03-14 12:00:00,2023-03-14 13:00:00,135.78,358.34,8.98,10.85,16.63,66.61,28.77,1.08,73.12,2.14,34.87,0.4,0.88,0.51,11.47,0.97,237.06,397.93,31.61,0.0
2023-03-14 13:00:00,2023-03-14 14:00:00,111.42,229.16,8.92,7.56,14.83,64.83,18.75,0.89,71.19,1.55,33.73,0.36,0.76,0.47,9.9,0.93,238.39,444.39,32.03,0.0
2023-03-14 14:00:00,2023-03-14 15:00:00,101.37,212.31,10.05,11.92,18.07,68.52,15.41,0.6,67.96,1.4,33.11,0.37,0.79,0.49,10.12,0.72,261.8,324.57,32.49,0.0
2023-03-14 15:00:00,2023-03-14 16:00:00,93.42,242.15,9.15,10.39,16.52,69.92,12.74,0.45,69.86,0.94,8.74,0.21,0.4,0.21,10.34,0.54,275.04,201.42,32.43,0.0
2023-03-14 16:00:00,2023-03-14 17:00:00,89.6,270.69,9.36,11.19,17.12,71.09,15.09,0.55,50.75,1.3,9.88,0.2,0.49,0.23,14.99,0.33,257.0,94.65,30.25,0.0
2023-03-14 17:00:00,2023-03-14 18:00:00,87.02,287.5,9.44,14.81,19.1,72.91,10.41,0.65,41.41,1.86,12.9,0.31,0.69,0.36,22.61,0.3,234.53,39.08,26.41,0.0
2023-03-14 18:00:00,2023-03-14 19:00:00,86.19,252.41,9.8,24.82,24.73,62.81,10.46,0.91,33.94,2.95,16.48,0.54,1.26,0.63,27.79,0.18,217.5,24.2,24.68,0.0
2023-03-14 19:00:00,2023-03-14 20:00:00,89.84,277.16,15.92,36.67,43.36,49.72,7.42,1.36,24.54,4.74,21.17,1.26,3.17,1.47,35.94,0.22,213.63,10.57,23.01,0.0
2023-03-14 20:00:00,2023-03-14 21:00:00,,,15.8,36.73,52.54,48.76,8.07,1.59,33.49,5.79,14.97,0.83,2.77,1.14,43.57,0.15,220.04,10.79,21.19,0.0
2023-03-14 21:00:00,2023-03-14 22:00:00,,,29.54,39.63,69.17,48.19,13.93,2.0,31.55,6.04,14.18,0.63,2.22,0.9,48.04,0.1,242.63,10.66,19.87,0.0
2023-03-14 22:00:00,2023-03-14 23:00:00,6.0,21.0,25.04,37.21,62.25,48.94,15.5,1.77,32.24,5.67,10.91,0.56,2.0,0.75,52.9,0.21,89.87,10.62,18.82,0.0
2023-03-14 23:00:00,2023-03-15 00:00:00,157.49,505.9,24.21,28.23,52.44,48.5,6.97,1.68,31.66,4.61,15.43,0.43,1.49,0.6,54.84,0.13,192.81,10.51,18.45,0.0
2023-03-15 00:00:00,2023-03-15 01:00:00,191.02,623.23,31.27,27.25,58.52,48.5,4.14,1.63,40.54,4.19,23.97,0.47,1.54,0.67,57.42,0.13,257.82,10.68,17.99,0.0
2023-03-15 01:00:00,2023-03-15 02:00:00,186.6,585.25,30.52,21.54,52.06,49.03,4.8,1.67,40.99,4.37,31.54,0.53,1.61,0.73,57.51,0.18,172.07,10.64,17.76,0.0
2023-03-15 02:00:00,2023-03-15 03:00:00,181.21,536.84,27.55,17.9,45.45,49.06,1.87,1.67,40.48,4.68,36.95,0.55,1.62,0.76,61.89,0.16,199.75,10.55,16.91,0.0
2023-03-15 03:00:00,2023-03-15 04:00:00,176.99,566.39,30.16,16.12,46.28,48.98,0.02,1.64,39.99,4.34,43.08,0.59,1.73,0.85,63.08,0.35,209.53,10.48,16.44,0.0
2023-03-15 04:00:00,2023-03-15 05:00:00,176.53,577.38,29.32,14.4,43.71,48.7,,1.6,43.76,4.2,47.5,0.59,1.71,0.86,65.39,0.21,270.79,10.51,15.74,0.0
2023-03-15 05:00:00,2023-03-15 06:00:00,175.38,549.26,28.51,12.66,41.17,48.57,0.14,1.56,43.18,4.06,50.13,0.59,1.71,0.87,68.06,0.25,207.79,11.24,15.09,0.0
2023-03-15 06:00:00,2023-03-15 07:00:00,170.25,512.78,27.36,11.48,38.84,48.63,0.05,1.56,43.19,4.41,53.08,0.78,2.38,1.17,67.95,0.18,258.64,48.88,15.25,0.0
2023-03-15 07:00:00,2023-03-15 08:00:00,164.34,476.88,23.18,10.69,34.14,48.83,4.41,1.57,47.94,4.73,52.25,0.88,2.63,1.34,56.0,0.28,163.42,134.23,18.98,0.0
2023-03-15 08:00:00,2023-03-15 09:00:00,162.94,446.79,18.41,10.96,29.37,50.0,12.25,1.46,66.72,4.49,46.85,0.74,2.17,1.1,34.11,0.62,83.61,200.69,25.02,0.0
2023-03-15 09:00:00,2023-03-15 10:00:00,6.0,21.0,9.59,9.94,19.52,50.72,8.63,0.81,68.03,2.91,34.71,0.44,1.51,0.73,20.18,0.68,76.87,366.53,28.2,0.0
2023-03-15 10:00:00,2023-03-15 11:00:00,26.17,165.91,9.03,6.36,15.39,49.98,1.69,0.64,65.92,1.8,16.98,0.25,0.85,0.43,13.0,0.71,48.76,574.38,30.12,0.0
2023-03-15 11:00:00,2023-03-15 12:00:00,39.18,187.48,9.04,6.62,15.67,49.27,10.56,0.57,66.12,1.53,19.77,0.25,0.78,0.45,11.05,0.46,161.54,670.65,31.02,0.0
2023-03-15 12:00:00,2023-03-15 13:00:00,44.46,161.4,8.83,6.48,15.31,48.39,24.08,0.53,65.79,1.25,22.59,0.29,0.77,0.47,10.16,0.37,126.62,518.92,32.02,0.0
2023-03-15 13:00:00,2023-03-15 14:00:00,49.03,148.1,8.73,6.5,15.23,48.34,16.54,0.52,69.03,1.2,22.35,0.31,0.79,0.48,11.09,0.43,114.92,288.16,31.43,0.0
2023-03-15 14:00:00,2023-03-15 15:00:00,48.36,144.39,8.74,5.79,14.53,48.59,6.34,0.52,67.59,1.37,25.1,0.35,0.87,0.53,10.1,0.84,189.8,300.02,31.75,0.0
2023-03-15 15:00:00,2023-03-15 16:00:00,49.36,141.87,8.75,5.5,14.26,49.41,3.7,0.52,64.76,1.15,28.7,0.32,0.76,0.48,13.14,1.03,184.74,191.92,30.64,0.0
2023-03-15 16:00:00,2023-03-15 17:00:00,59.52,172.45,9.02,5.31,14.33,49.89,1.64,0.51,59.57,1.25,36.65,0.4,0.92,0.59,15.12,0.8,189.6,102.1,29.37,0.0
2023-03-15 17:00:00,2023-03-15 18:00:00,59.02,173.72,9.07,5.91,14.98,49.98,3.35,0.55,56.22,1.17,29.23,0.3,0.67,0.43,19.78,0.26,261.5,24.4,26.86,0.0
2023-03-15 18:00:00,2023-03-15 19:00:00,66.25,180.79,9.22,8.18,17.39,50.19,2.8,0.62,48.03,1.96,37.56,0.6,1.62,0.88,31.41,0.15,176.16,10.39,23.27,0.0
2023-03-15 19:00:00,2023-03-15 20:00:00,77.47,214.99,9.58,10.37,19.95,49.78,0.16,0.7,42.44,3.79,48.68,0.99,2.84,1.47,41.6,0.17,277.48,10.25,20.73,0.0
2023-03-15 20:00:00,2023-03-15 21:00:00,82.3,234.34,9.13,8.37,17.5,48.97,0.54,0.76,48.66,3.63,49.73,0.78,2.48,1.25,41.98,0.39,44.13,10.35,19.97,0.0
2023-03-15 21:00:00,2023-03-15 22:00:00,81.0,232.61,9.36,9.51,18.87,49.48,2.1,0.79,45.97,2.73,54.09,0.68,2.07,1.11,45.66,0.3,286.48,10.37,18.88,0.0
2023-03-15 22:00:00,2023-03-15 23:00:00,86.08,230.86,9.31,8.54,17.85,49.26,3.15,0.84,44.7,2.52,54.77,0.68,2.09,1.12,49.83,0.2,277.47,10.4,17.86,0.0
2023-03-15 23:00:00,2023-03-16 00:00:00,90.34,231.96,9.37,8.02,17.38,49.76,3.27,0.88,45.27,2.63,57.88,0.67,2.02,1.09,54.87,0.3,191.81,10.52,16.9,0.0
2023-03-16 00:00:00,2023-03-16 01:00:00,89.34,233.19,9.5,7.09,16.58,50.21,4.25,0.9,52.25,2.54,58.3,0.6,1.74,0.96,58.19,0.14,269.81,10.45,16.31,0.0
2023-03-16 01:00:00,2023-03-16 02:00:00,89.68,241.82,9.57,8.25,17.82,50.23,4.96,0.93,51.99,2.56,58.83,0.58,1.7,0.94,60.54,0.24,199.37,10.68,15.93,0.0
2023-03-16 02:00:00,2023-03-16 03:00:00,90.66,247.07,9.59,8.33,17.93,50.06,5.38,0.94,51.42,2.43,60.23,0.54,1.56,0.88,62.31,0.2,197.14,10.62,15.66,0.0
2023-03-16 03:00:00,2023-03-16 04:00:00,90.23,243.23,9.65,7.6,17.25,50.31,3.84,0.95,51.96,2.4,59.46,0.51,1.46,0.84,64.7,0.23,252.86,10.72,15.7,0.0
2023-03-16 04:00:00,2023-03-16 05:00:00,90.18,227.2,9.52,8.07,17.58,50.2,3.09,0.96,44.79,2.46,59.83,0.53,1.46,0.83,66.62,0.22,228.14,10.73,15.6,0.0
2023-03-16 05:00:00,2023-03-16 06:00:00,97.72,224.25,9.53,8.6,18.12,50.1,2.16,1.0,43.58,2.66,59.96,0.57,1.59,0.9,66.5,0.17,165.8,11.07,15.99,0.0
2023-03-16 06:00:00,2023-03-16 07:00:00,99.82,240.92,9.57,8.37,17.94,50.13,1.92,1.03,41.59,3.02,59.33,0.61,1.81,0.98,68.46,0.29,228.61,38.69,15.96,0.0
2023-03-16 07:00:00,2023-03-16 08:00:00,102.53,270.93,9.77,8.65,18.42,50.3,5.73,1.08,45.16,3.58,59.42,0.82,2.36,1.18,61.23,0.39,222.72,117.22,18.12,0.0
2023-03-16 08:00:00,2023-03-16 09:00:00,113.15,335.55,9.73,9.03,18.76,50.27,17.31,1.12,57.93,3.52,55.98,0.74,2.17,1.17,45.22,0.36,125.28,186.42,21.74,0.0
2023-03-16 09:00:00,2023-03-16 10:00:00,120.24,349.91,9.38,8.36,17.74,50.58,30.41,1.1,63.09,3.02,52.12,0.58,1.64,0.89,37.34,0.35,97.22,223.36,24.22,0.0
2023-03-16 10:00:00,2023-03-16 11:00:00,130.82,321.36,9.22,9.16,18.38,50.52,52.31,1.08,67.18,2.77,48.48,0.5,1.35,0.77,32.24,0.28,100.31,241.85,26.33,0.0
2023-03-16 11:00:00,2023-03-16 12:00:00,,,9.28,11.29,20.56,50.72,67.46,0.95,75.36,2.48,42.14,0.45,1.21,0.7,25.72,0.39,175.14,320.12,28.29,0.0
2023-03-16 12:00:00,2023-03-16 13:00:00,,,9.1,9.39,18.48,49.05,53.07,0.82,76.68,2.02,26.57,0.3,0.83,0.46,20.95,0.24,67.37,379.37,30.27,0.0
2023-03-16 13:00:00,2023-03-16 14:00:00,,,8.71,7.78,16.5,48.45,41.55,0.75,80.58,1.74,13.95,0.19,0.43,0.22,20.56,0.58,106.53,231.95,30.14,0.0
2023-03-16 14:00:00,2023-03-16 15:00:00,6.0,,8.69,8.3,16.98,48.66,41.23,0.94,83.42,1.77,5.33,0.14,0.32,0.14,23.76,0.54,234.15,173.61,29.49,0.0
2023-03-16 15:00:00,2023-03-16 16:00:00,17.71,21.0,8.66,10.21,18.88,49.27,38.77,1.17,83.13,2.84,6.12,0.17,0.31,0.13,28.79,0.53,247.64,89.46,28.32,0.0
2023-03-16 16:00:00,2023-03-16 17:00:00,6.0,21.0,8.72,10.32,19.05,50.52,30.85,1.0,69.17,2.23,5.62,0.15,0.28,0.12,34.74,0.34,227.21,27.62,26.59,0.0
2023-03-16 17:00:00,2023-03-16 18:00:00,68.74,175.86,9.06,9.3,18.36,51.03,21.7,1.07,63.44,2.68,11.49,0.23,0.52,0.26,33.93,0.37,290.2,25.54,25.6,0.0
2023-03-16 18:00:00,2023-03-16 19:00:00,120.04,314.45,9.13,7.96,17.09,51.06,14.64,1.11,58.61,3.32,20.02,0.29,0.66,0.35,39.06,0.33,190.76,10.83,23.6,0.0
2023-03-16 19:00:00,2023-03-16 20:00:00,124.44,321.43,9.1,6.47,15.57,50.73,1.56,1.11,57.56,2.84,27.01,0.29,0.68,0.41,44.75,0.26,185.84,10.42,22.07,0.0
2023-03-16 20:00:00,2023-03-16 21:00:00,129.14,303.63,9.12,6.27,15.39,49.78,4.08,1.12,65.43,2.64,30.45,0.29,0.69,0.41,49.39,0.45,137.71,10.71,21.06,0.0
2023-03-16 21:00:00,2023-03-16 22:00:00,125.28,286.19,8.7,5.12,13.82,48.63,,1.09,65.61,2.53,34.22,0.34,0.93,0.52,50.21,0.7,93.21,11.31,20.93,0.0
2023-03-16 22:00:00,2023-03-16 23:00:00,117.55,261.26,8.67,5.27,13.94,48.3,,1.04,63.76,2.3,31.36,0.28,0.68,0.39,51.8,0.46,105.18,11.05,20.38,0.0
2023-03-16 23:00:00,2023-03-17 00:00:00,108.92,209.31,8.69,5.03,13.71,48.32,,0.99,60.65,1.92,29.29,0.24,0.51,0.32,54.9,0.2,278.64,11.14,19.68,0.0
2023-03-17 00:00:00,2023-03-17 01:00:00,98.61,176.02,8.78,6.47,15.24,49.4,,0.87,45.45,1.88,32.23,0.27,0.62,0.37,57.88,0.17,239.59,11.15,18.96,0.0
