From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mg/m3),AT (degree C),RF (mm),Xylene (ug/m3)
2023-02-12 08:00:00,2023-02-12 09:00:00,139.21,271.0,49.73,20.88,51.54,7.76,37.12,2.73,,,,,,,59.48,0.5,158.46,47.56,,20.36,,
2023-02-12 09:00:00,2023-02-12 10:00:00,108.98,211.53,7.23,25.81,19.62,13.18,37.02,2.42,,,,,,,36.54,1.03,116.38,55.0,,24.12,,
2023-02-12 10:00:00,2023-02-12 11:00:00,74.77,144.47,3.1,12.17,9.0,14.14,37.08,2.45,0.67,,,,,,16.54,1.09,137.72,54.75,,26.49,,
2023-02-12 11:00:00,2023-02-12 12:00:00,50.1,96.27,2.01,9.15,6.51,13.57,37.17,2.02,,,,,,,8.51,1.03,75.88,54.27,,28.04,,
2023-02-12 12:00:00,2023-02-12 13:00:00,50.33,96.72,1.29,6.52,4.51,13.31,37.3,0.01,,,,,,,5.47,1.28,138.43,53.94,,29.16,,
2023-02-12 13:00:00,2023-02-12 14:00:00,66.99,129.39,1.19,9.18,5.85,12.29,37.23,2.43,,,,,,,3.72,1.23,111.5,53.84,,30.03,,
2023-02-12 14:00:00,2023-02-12 15:00:00,59.75,115.2,1.18,14.4,8.63,11.54,37.35,3.62,,,,,,,1.52,1.05,218.81,53.52,,30.77,,
2023-02-12 15:00:00,2023-02-12 16:00:00,120.83,235.33,1.3,12.71,7.82,11.93,37.36,4.81,,,,,,,0.18,1.07,176.93,53.15,,31.87,,
2023-02-12 16:00:00,2023-02-12 17:00:00,63.74,122.67,1.12,10.02,6.25,11.88,37.26,1.7,1.05,,,,,,0.07,1.21,86.3,52.67,,31.9,,
2023-02-12 17:00:00,2023-02-12 18:00:00,101.85,197.75,1.61,10.7,6.99,11.73,37.32,2.25,0.33,,,,,,2.39,0.73,264.19,43.19,,30.89,,
2023-02-12 18:00:00,2023-02-12 19:00:00,47.61,91.4,1.78,17.25,10.62,11.16,37.36,6.32,0.36,,,,,,7.41,0.53,148.43,0.59,,27.85,,
2023-02-12 19:00:00,2023-02-12 20:00:00,67.53,130.6,2.99,27.24,16.92,10.46,37.22,2.27,0.63,,,,,,12.42,0.87,188.16,0.0,,26.03,,
2023-02-12 20:00:00,2023-02-12 21:00:00,80.76,156.33,2.69,22.2,14.0,10.95,37.25,0.01,0.17,,,,,,15.9,0.43,73.43,0.0,,24.77,,
2023-02-12 21:00:00,2023-02-12 22:00:00,61.17,117.87,2.3,13.52,9.07,11.84,37.06,2.54,2.42,,,,,,22.1,0.38,80.65,0.0,,23.29,,
2023-02-12 22:00:00,2023-02-12 23:00:00,74.84,144.78,2.74,12.38,8.81,11.95,37.05,0.02,,,,,,,27.95,0.94,69.45,0.0,,22.16,,
2023-02-12 23:00:00,2023-02-13 00:00:00,70.75,136.76,3.37,10.65,8.41,12.37,37.16,2.11,,,,,,,34.07,0.47,281.21,0.0,,20.69,,
2023-02-13 00:00:00,2023-02-13 01:00:00,57.03,109.96,3.82,9.78,8.31,12.59,36.98,2.01,,,,,,,40.35,0.46,320.77,0.0,,19.47,,
2023-02-13 01:00:00,2023-02-13 02:00:00,61.3,118.27,4.2,9.85,8.64,12.68,37.11,6.45,,,,,,,47.16,0.43,315.74,0.0,,18.57,,
2023-02-13 02:00:00,2023-02-13 03:00:00,62.17,119.93,6.2,14.71,12.86,12.51,37.23,4.49,0.64,,,,,,52.54,0.36,305.73,0.0,,18.02,,
2023-02-13 03:00:00,2023-02-13 04:00:00,59.82,115.35,5.81,13.02,11.65,12.8,37.3,0.01,0.4,,,,,,52.9,0.34,302.15,0.0,,17.9,,
2023-02-13 04:00:00,2023-02-13 05:00:00,72.47,140.2,13.04,13.32,17.68,12.1,37.33,0.02,,,,,,,64.51,0.36,292.67,0.0,,17.31,,
2023-02-13 05:00:00,2023-02-13 06:00:00,80.06,155.07,18.55,15.86,23.52,11.41,37.27,2.41,,,,,,,61.21,0.71,307.69,0.0,,16.94,,
2023-02-13 06:00:00,2023-02-13 07:00:00,63.95,123.43,6.8,14.45,13.22,13.21,37.13,2.12,1.42,,,,,,61.23,0.54,300.49,0.0,,17.1,,
2023-02-13 07:00:00,2023-02-13 08:00:00,64.61,124.72,4.16,11.57,9.54,13.89,37.0,3.7,,,,,,,55.65,0.48,197.62,8.28,,18.71,,
2023-02-13 08:00:00,2023-02-13 09:00:00,86.1,167.0,3.85,14.08,10.63,13.82,37.09,3.62,0.86,,,,,,27.82,1.15,80.72,26.87,,22.15,,
2023-02-13 09:00:00,2023-02-13 10:00:00,109.06,211.88,2.72,13.05,9.16,13.38,36.96,4.49,,,,,,,13.57,1.11,100.22,54.47,,25.51,,
2023-02-13 10:00:00,2023-02-13 11:00:00,84.07,162.89,1.66,9.27,6.28,13.85,37.04,3.98,,,,,,,15.47,1.25,124.54,54.85,,26.97,,
2023-02-13 11:00:00,2023-02-13 12:00:00,83.52,161.8,1.3,7.7,5.16,14.1,37.03,0.01,,,,,,,12.64,1.19,69.13,54.36,,28.04,,
2023-02-13 12:00:00,2023-02-13 13:00:00,61.25,118.27,1.12,7.08,4.69,13.97,37.18,0.01,0.54,,,,,,9.69,1.06,123.23,54.02,,29.1,,
2023-02-13 13:00:00,2023-02-13 14:00:00,69.62,134.54,1.39,7.6,5.17,13.15,37.2,4.39,,,,,,,6.13,1.19,178.76,53.9,,30.28,,
2023-02-13 14:00:00,2023-02-13 15:00:00,118.91,231.2,1.23,6.85,4.64,13.15,37.31,1.93,9.08,0.0,,,,,4.35,1.19,192.13,53.58,914.27,30.74,,
2023-02-13 15:00:00,2023-02-13 16:00:00,130.9,254.8,1.16,7.07,4.72,12.96,37.37,0.43,10.61,0.0,,,,,2.96,1.07,197.23,53.07,914.4,31.89,,
2023-02-13 16:00:00,2023-02-13 17:00:00,78.41,151.47,1.15,8.89,5.67,12.73,37.21,3.77,1.62,0.0,,,,,0.86,0.87,242.66,52.61,,32.11,,
2023-02-13 17:00:00,2023-02-13 18:00:00,47.39,90.96,1.34,13.32,8.17,12.03,37.28,2.29,0.18,,,,,,4.17,0.69,192.56,43.12,,30.54,,
2023-02-13 18:00:00,2023-02-13 19:00:00,71.95,139.11,2.31,31.22,18.49,10.32,37.2,2.39,,,,,,,11.13,0.77,174.58,0.53,,27.62,,
2023-02-13 19:00:00,2023-02-13 20:00:00,76.78,148.58,3.23,34.17,20.8,10.39,36.98,0.02,1.07,,,,,,16.58,0.91,186.86,0.0,,26.0,,
2023-02-13 20:00:00,2023-02-13 21:00:00,90.0,175.06,5.39,33.58,22.24,9.73,36.92,2.95,0.34,,,,,,23.41,0.43,143.7,0.0,,24.7,,
2023-02-13 21:00:00,2023-02-13 22:00:00,89.06,172.69,10.44,37.36,28.36,9.29,36.94,0.01,,,,,,,27.61,0.39,156.17,0.0,,23.68,,
2023-02-13 22:00:00,2023-02-13 23:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-02-13 23:00:00,2023-02-14 00:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-02-14 00:00:00,2023-02-14 01:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-02-14 01:00:00,2023-02-14 02:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-02-14 02:00:00,2023-02-14 03:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-02-14 03:00:00,2023-02-14 04:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-02-14 04:00:00,2023-02-14 05:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-02-14 05:00:00,2023-02-14 06:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-02-14 06:00:00,2023-02-14 07:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-02-14 07:00:00,2023-02-14 08:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-02-14 08:00:00,2023-02-14 09:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-02-14 09:00:00,2023-02-14 10:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-02-14 10:00:00,2023-02-14 11:00:00,,,1.24,11.62,7.19,13.05,35.12,0.01,0.08,,,,,,16.92,1.19,193.02,55.69,,25.91,,
2023-02-14 11:00:00,2023-02-14 12:00:00,102.49,199.0,1.28,9.79,6.25,13.86,36.39,4.5,2.29,,,,,,14.44,0.97,82.2,55.13,,27.14,,
2023-02-14 12:00:00,2023-02-14 13:00:00,55.56,105.02,0.98,9.63,5.92,13.37,36.89,5.4,5.94,0.01,,0.01,0.01,,10.4,0.84,115.19,54.8,914.47,28.2,,
2023-02-14 13:00:00,2023-02-14 14:00:00,91.8,178.27,1.05,9.0,5.63,13.29,37.09,0.43,10.48,0.0,,0.01,,,5.36,0.8,189.84,54.96,914.29,29.29,,
2023-02-14 14:00:00,2023-02-14 15:00:00,79.18,153.29,0.74,7.84,4.76,12.92,37.33,0.42,10.61,0.0,,,,,4.33,1.08,179.76,54.62,914.39,30.04,,
2023-02-14 15:00:00,2023-02-14 16:00:00,99.36,192.88,1.01,9.07,5.64,12.74,37.5,0.45,10.1,0.0,,0.01,,,1.91,0.94,183.57,54.21,914.69,31.71,,
2023-02-14 16:00:00,2023-02-14 17:00:00,47.81,91.78,1.27,10.71,6.73,12.64,37.55,0.02,9.45,0.0,,0.01,0.01,,1.14,1.08,176.19,53.6,,31.59,,
2023-02-14 17:00:00,2023-02-14 18:00:00,46.7,89.58,1.65,15.85,9.77,11.79,37.59,0.01,,,,,,,4.46,0.67,212.41,43.69,,30.23,,
2023-02-14 18:00:00,2023-02-14 19:00:00,72.05,139.47,2.31,34.53,20.25,9.79,37.7,6.72,15.64,,,,,,8.16,0.73,153.47,0.57,,27.38,,
2023-02-14 19:00:00,2023-02-14 20:00:00,90.06,174.64,2.73,34.7,20.68,10.19,37.36,0.01,0.06,,,,,,12.12,0.82,246.13,0.0,,25.89,,
2023-02-14 20:00:00,2023-02-14 21:00:00,96.96,188.17,7.15,28.67,21.07,13.48,38.3,0.01,,,,,,,17.75,0.45,118.44,0.0,,24.57,,
2023-02-14 21:00:00,2023-02-14 22:00:00,86.0,166.6,4.25,25.3,16.92,14.75,36.56,2.45,,,,,,,25.17,0.54,75.3,0.0,,23.13,,
2023-02-14 22:00:00,2023-02-14 23:00:00,68.54,132.43,3.13,23.79,15.19,11.19,36.16,0.01,19.89,,,,,,31.0,1.1,79.92,0.0,,22.14,,
2023-02-14 23:00:00,2023-02-15 00:00:00,76.32,147.68,3.81,22.01,14.8,11.48,37.64,3.7,9.79,,,,,,35.78,0.51,199.34,0.0,,20.89,,
2023-02-15 00:00:00,2023-02-15 01:00:00,80.79,156.44,5.08,18.74,14.1,12.37,37.71,3.29,,,,,,,44.12,0.41,288.68,0.0,,19.41,,
2023-02-15 01:00:00,2023-02-15 02:00:00,105.75,205.39,5.45,18.88,14.47,12.04,37.68,0.02,,,,,,,47.72,0.36,264.18,0.0,,18.88,,
2023-02-15 02:00:00,2023-02-15 03:00:00,88.13,170.85,4.52,14.23,11.25,12.77,37.83,0.01,,,,,,,50.48,0.38,314.53,0.0,,18.57,,
2023-02-15 03:00:00,2023-02-15 04:00:00,61.05,117.75,5.6,14.3,12.15,12.41,37.35,0.02,,,,,,,61.01,0.32,278.4,0.0,,17.96,,
2023-02-15 04:00:00,2023-02-15 05:00:00,74.33,143.78,34.08,18.8,37.71,7.59,37.89,2.24,,,,,,,68.4,0.45,300.29,0.0,,17.04,,
2023-02-15 05:00:00,2023-02-15 06:00:00,95.45,185.2,61.39,14.86,57.81,4.41,38.07,0.01,,,,,,,72.28,0.35,240.0,0.0,,16.32,,
2023-02-15 06:00:00,2023-02-15 07:00:00,124.88,243.07,82.35,13.21,73.98,1.95,37.88,0.01,,,,,,,73.64,0.61,306.46,0.0,,15.81,,
2023-02-15 07:00:00,2023-02-15 08:00:00,133.14,259.1,65.96,17.79,63.1,4.76,37.76,0.01,0.89,,,,,,73.09,0.52,246.8,10.02,,16.69,,
2023-02-15 08:00:00,2023-02-15 09:00:00,135.97,264.65,10.04,28.16,23.13,13.82,37.79,2.25,,,,,,,61.58,0.56,184.61,32.87,,19.58,,
2023-02-15 09:00:00,2023-02-15 10:00:00,130.93,254.76,4.7,21.54,15.27,14.42,37.67,2.25,53.51,,,,,,43.27,1.26,109.13,54.26,,22.87,,
2023-02-15 10:00:00,2023-02-15 11:00:00,74.06,143.26,2.6,12.45,8.74,14.96,37.77,5.58,,,,,,,32.1,1.15,129.09,55.72,,25.21,,
2023-02-15 11:00:00,2023-02-15 12:00:00,64.76,124.77,2.02,9.14,6.51,15.26,37.75,6.02,,,,,,,21.79,1.26,121.0,55.11,,26.96,,
2023-02-15 12:00:00,2023-02-15 13:00:00,65.19,125.86,1.53,8.5,5.77,13.91,37.86,4.3,,,,,,,11.33,0.97,81.42,54.59,,28.29,,
2023-02-15 13:00:00,2023-02-15 14:00:00,77.12,149.33,1.42,7.75,5.26,13.7,37.94,6.53,,,,,,,12.49,1.16,221.63,54.45,,29.34,,
2023-02-15 14:00:00,2023-02-15 15:00:00,70.42,136.11,1.59,8.75,5.96,12.95,38.13,0.23,10.43,0.01,,0.02,0.01,,3.54,0.92,182.15,54.17,916.11,30.3,,
2023-02-15 15:00:00,2023-02-15 16:00:00,97.85,189.74,1.13,8.36,5.36,12.59,37.99,0.45,10.67,0.01,,0.02,0.01,,0.82,1.19,225.68,53.83,916.55,31.5,,
2023-02-15 16:00:00,2023-02-15 17:00:00,67.19,129.79,1.23,9.34,5.96,12.39,37.93,3.47,10.38,0.01,,0.02,0.01,,0.24,1.14,166.86,53.26,,31.56,,
2023-02-15 17:00:00,2023-02-15 18:00:00,74.93,144.96,1.04,10.6,6.48,12.14,38.09,7.34,,,,,,,0.32,0.77,204.4,51.87,,30.82,,
2023-02-15 18:00:00,2023-02-15 19:00:00,69.72,134.74,1.82,22.14,13.26,11.09,38.14,4.4,,,,,,,16.21,0.73,146.19,0.72,,27.7,,
2023-02-15 19:00:00,2023-02-15 20:00:00,89.27,173.08,2.48,28.47,17.16,11.43,38.04,0.01,,,,,,,22.62,0.66,164.65,0.0,,25.51,,
2023-02-15 20:00:00,2023-02-15 21:00:00,90.76,176.0,2.41,23.78,14.61,11.81,37.95,4.37,,,,,,,28.92,0.5,102.98,0.0,,24.25,,
2023-02-15 21:00:00,2023-02-15 22:00:00,86.5,167.62,3.6,28.16,17.9,11.6,37.95,0.01,,,,,,,30.71,0.47,87.08,0.0,,23.14,,
2023-02-15 22:00:00,2023-02-15 23:00:00,72.41,140.01,3.44,21.05,13.99,12.16,37.88,0.02,,,,,,,37.14,1.01,98.66,0.0,,21.91,,
2023-02-15 23:00:00,2023-02-16 00:00:00,87.52,169.73,3.56,15.46,11.12,12.85,37.85,0.01,10.59,,,,,,43.75,0.58,63.49,0.0,,21.0,,
2023-02-16 00:00:00,2023-02-16 01:00:00,65.47,126.54,3.76,15.18,11.12,13.11,37.87,2.43,,,,,,,51.53,0.43,144.79,0.0,,20.29,,
2023-02-16 01:00:00,2023-02-16 02:00:00,62.78,121.14,3.41,19.36,13.08,12.83,37.85,1.94,20.14,,,,,,58.91,0.42,134.8,0.0,,19.51,,
2023-02-16 02:00:00,2023-02-16 03:00:00,71.25,137.7,2.57,12.84,8.93,14.12,38.09,3.6,6.65,,,,,,65.44,0.41,288.94,0.0,,18.65,,
2023-02-16 03:00:00,2023-02-16 04:00:00,65.25,125.97,2.81,13.78,9.62,13.91,38.16,3.94,,,,,,,71.14,0.51,304.55,0.0,,17.62,,
2023-02-16 04:00:00,2023-02-16 05:00:00,92.27,178.81,2.95,13.42,9.54,14.71,38.19,4.55,,,,,,,76.25,0.6,307.41,0.0,,17.0,,
2023-02-16 05:00:00,2023-02-16 06:00:00,73.51,142.06,2.97,13.55,9.62,14.64,38.06,6.04,,,,,,,78.21,0.44,291.91,0.0,,16.53,,
2023-02-16 06:00:00,2023-02-16 07:00:00,85.17,165.13,3.15,13.04,9.49,14.64,37.95,1.72,,,,,,,72.32,0.44,291.57,0.0,,16.44,,
2023-02-16 07:00:00,2023-02-16 08:00:00,79.03,153.04,3.49,13.34,9.93,14.62,37.85,3.19,,,,,,,63.96,0.53,281.16,5.74,,17.27,,
2023-02-16 08:00:00,2023-02-16 09:00:00,94.23,182.71,3.27,18.11,12.3,14.1,37.85,2.35,,,,,,,43.82,0.89,75.47,26.88,,20.74,,
2023-02-16 09:00:00,2023-02-16 10:00:00,92.5,179.42,2.4,14.2,9.5,13.6,37.82,0.02,,,,,,,19.28,1.43,106.27,52.2,,24.23,,
2023-02-16 10:00:00,2023-02-16 11:00:00,77.1,149.22,1.46,11.6,7.34,12.69,37.73,6.18,,,,,,,9.97,1.26,105.43,55.58,,26.35,,
2023-02-16 11:00:00,2023-02-16 12:00:00,73.12,141.42,1.11,8.5,5.43,12.21,37.79,4.25,52.8,,,,,,6.76,1.18,63.58,55.04,,27.72,,
2023-02-16 12:00:00,2023-02-16 13:00:00,57.25,110.29,1.14,8.95,5.69,12.02,37.88,0.01,,,,,,,4.21,1.09,84.94,54.64,,28.8,,
2023-02-16 13:00:00,2023-02-16 14:00:00,81.23,157.47,1.18,8.18,5.3,11.78,37.83,2.75,10.0,0.0,,0.02,0.02,,2.48,1.02,134.39,54.44,915.71,29.63,,
2023-02-16 14:00:00,2023-02-16 15:00:00,102.28,203.0,0.91,7.72,4.84,11.63,37.96,0.39,10.54,0.01,,0.02,0.01,,0.47,1.22,137.02,54.04,916.21,30.12,,
2023-02-16 15:00:00,2023-02-16 16:00:00,51.51,116.72,1.16,9.3,5.9,11.28,38.03,0.42,10.34,0.01,,0.02,0.01,,,0.96,195.24,53.61,916.83,31.14,,
2023-02-16 16:00:00,2023-02-16 17:00:00,84.94,164.89,1.04,10.35,6.35,10.95,37.83,3.79,10.74,0.01,,0.02,0.01,,0.21,0.89,181.52,53.06,,30.92,,
2023-02-16 17:00:00,2023-02-16 18:00:00,87.95,170.51,1.5,12.32,7.78,11.18,38.17,0.01,,,,,,,7.19,0.81,100.95,41.38,,29.42,,
2023-02-16 18:00:00,2023-02-16 19:00:00,96.28,186.87,1.28,15.72,9.4,11.84,38.16,0.01,,,,,,,20.28,0.95,181.79,0.0,,26.25,,
2023-02-16 19:00:00,2023-02-16 20:00:00,94.51,183.35,2.12,19.61,12.15,11.61,38.04,4.96,,,,,,,25.15,0.66,75.09,0.0,,25.02,,
2023-02-16 20:00:00,2023-02-16 21:00:00,106.67,207.19,2.64,24.05,14.93,11.3,37.88,0.01,,,,,,,30.2,0.47,110.63,0.0,,23.92,,
2023-02-16 21:00:00,2023-02-16 22:00:00,92.4,179.13,2.58,23.51,14.6,11.63,37.81,1.88,,,,,,,35.42,0.51,85.72,0.0,,22.91,,
2023-02-16 22:00:00,2023-02-16 23:00:00,85.1,164.9,3.83,27.52,17.75,11.52,37.74,1.46,,,,,,,39.91,1.2,87.51,0.0,,21.97,,
2023-02-16 23:00:00,2023-02-17 00:00:00,85.59,165.87,3.7,22.71,15.1,11.69,37.89,0.02,,,,,,,44.21,0.56,106.54,0.0,,21.3,,
2023-02-17 00:00:00,2023-02-17 01:00:00,83.76,162.27,5.06,23.45,16.59,11.99,36.98,0.01,,,,,,,49.76,0.46,170.28,0.0,,20.52,,
2023-02-17 01:00:00,2023-02-17 02:00:00,75.55,146.18,5.42,24.5,17.44,11.5,37.99,0.02,,,,,,,56.62,0.38,256.75,0.0,,19.7,,
2023-02-17 02:00:00,2023-02-17 03:00:00,69.73,134.73,11.33,23.87,21.9,10.96,38.04,0.02,,,,,,,62.8,0.43,303.93,0.0,,18.65,,
2023-02-17 03:00:00,2023-02-17 04:00:00,94.79,185.33,16.14,18.43,22.94,11.0,37.92,0.02,187.61,,,,,,67.86,0.35,277.87,0.0,,17.77,,
2023-02-17 04:00:00,2023-02-17 05:00:00,122.54,238.32,36.61,15.35,37.92,8.36,37.91,0.02,,,,,,,73.02,0.41,307.43,0.0,,16.94,,
2023-02-17 05:00:00,2023-02-17 06:00:00,93.57,181.51,39.6,12.31,38.74,8.12,37.81,0.02,,,,,,,76.21,0.4,303.73,0.0,,16.35,,
2023-02-17 06:00:00,2023-02-17 07:00:00,102.19,198.4,26.81,13.03,28.73,10.63,38.0,0.03,,,,,,,78.49,0.43,309.49,0.0,,15.92,,
2023-02-17 07:00:00,2023-02-17 08:00:00,117.28,227.92,43.51,16.72,44.26,7.91,37.88,0.03,,,,,,,77.58,0.48,302.38,9.53,,16.95,,
2023-02-17 08:00:00,2023-02-17 09:00:00,136.34,265.36,27.75,28.43,37.7,9.83,37.52,0.03,,,,,,,63.34,0.89,178.6,27.66,,19.82,,
2023-02-17 09:00:00,2023-02-17 10:00:00,100.19,194.49,3.45,17.41,12.06,14.29,37.69,0.02,,,,,,,33.4,1.44,112.11,52.38,,23.13,,
2023-02-17 10:00:00,2023-02-17 11:00:00,74.06,143.27,2.61,10.72,7.83,13.02,37.86,2.03,,,,,,,13.66,1.32,120.18,55.47,,25.81,,
2023-02-17 11:00:00,2023-02-17 12:00:00,58.64,112.93,1.78,8.97,6.21,12.6,37.72,0.02,,,,,,,10.23,1.21,78.19,55.02,,27.13,,
2023-02-17 12:00:00,2023-02-17 13:00:00,71.37,137.99,1.42,7.96,5.39,12.6,37.86,0.02,,,,,,,6.42,1.22,76.03,54.52,,28.05,,
2023-02-17 13:00:00,2023-02-17 14:00:00,60.54,116.73,1.15,7.17,4.75,12.62,37.94,0.12,10.66,0.0,,,,,4.11,1.08,109.27,54.23,912.88,28.83,,
2023-02-17 14:00:00,2023-02-17 15:00:00,101.89,197.57,1.15,8.24,5.32,12.15,37.84,0.42,10.32,0.0,,0.01,,,1.18,0.82,175.05,54.05,913.46,29.81,,
2023-02-17 15:00:00,2023-02-17 16:00:00,86.59,167.71,1.24,8.24,5.4,11.66,37.99,0.44,10.54,0.0,,0.02,0.02,,,1.06,175.73,53.63,914.34,31.57,,
2023-02-17 16:00:00,2023-02-17 17:00:00,60.0,115.68,1.34,10.12,6.47,11.52,38.19,0.02,,0.01,,0.02,0.01,,0.51,0.8,188.47,53.03,,31.11,,
2023-02-17 17:00:00,2023-02-17 18:00:00,53.38,102.69,1.35,11.88,7.42,11.79,38.01,0.02,,,,,,,3.5,0.6,103.97,43.45,,29.85,,
2023-02-17 18:00:00,2023-02-17 19:00:00,60.14,115.92,1.84,21.56,12.96,10.58,38.08,0.02,,,,,,,7.25,0.77,164.85,0.57,,27.12,,
2023-02-17 19:00:00,2023-02-17 20:00:00,72.54,140.26,4.55,40.75,25.37,8.69,37.88,0.02,,,,,,,13.2,0.57,132.4,0.0,,25.43,,
2023-02-17 20:00:00,2023-02-17 21:00:00,95.72,185.74,4.33,36.06,22.7,9.39,37.75,0.03,,,,,,,21.62,0.46,112.92,0.0,,24.34,,
2023-02-17 21:00:00,2023-02-17 22:00:00,86.98,168.59,8.71,30.45,23.28,9.79,37.78,0.02,,,,,,,37.51,0.45,120.57,0.0,,22.97,,
2023-02-17 22:00:00,2023-02-17 23:00:00,88.07,170.72,10.36,28.93,23.81,9.75,37.86,0.03,,,,,,,45.31,1.22,104.27,0.0,,22.06,,
2023-02-17 23:00:00,2023-02-18 00:00:00,73.02,141.22,10.55,28.2,23.57,10.23,37.87,0.02,,,,,,,49.85,0.42,165.44,0.0,,21.38,,
2023-02-18 00:00:00,2023-02-18 01:00:00,67.63,130.65,7.99,27.58,21.17,10.85,37.77,0.02,,,,,,,53.4,0.39,157.75,0.0,,20.79,,
2023-02-18 01:00:00,2023-02-18 02:00:00,57.81,111.39,7.19,25.26,19.28,11.16,38.17,0.02,,,,,,,55.94,0.3,257.07,0.0,,20.27,,
2023-02-18 02:00:00,2023-02-18 03:00:00,58.53,112.79,5.93,22.2,16.64,11.7,38.05,0.02,29.84,,,,,,58.9,0.43,293.36,0.0,,19.74,,
2023-02-18 03:00:00,2023-02-18 04:00:00,55.55,106.97,4.99,18.41,13.85,12.31,38.03,0.02,,,,,,,62.24,0.42,317.97,0.0,,18.91,,
2023-02-18 04:00:00,2023-02-18 05:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-02-18 05:00:00,2023-02-18 06:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-02-18 06:00:00,2023-02-18 07:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-02-18 07:00:00,2023-02-18 08:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-02-18 08:00:00,2023-02-18 09:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-02-18 09:00:00,2023-02-18 10:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-02-18 10:00:00,2023-02-18 11:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-02-18 11:00:00,2023-02-18 12:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-02-18 12:00:00,2023-02-18 13:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-02-18 13:00:00,2023-02-18 14:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-02-18 14:00:00,2023-02-18 15:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-02-18 15:00:00,2023-02-18 16:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-02-18 16:00:00,2023-02-18 17:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-02-18 17:00:00,2023-02-18 18:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-02-18 18:00:00,2023-02-18 19:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-02-18 19:00:00,2023-02-18 20:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-02-18 20:00:00,2023-02-18 21:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-02-18 21:00:00,2023-02-18 22:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-02-18 22:00:00,2023-02-18 23:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-02-18 23:00:00,2023-02-19 00:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-02-19 00:00:00,2023-02-19 01:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-02-19 01:00:00,2023-02-19 02:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-02-19 02:00:00,2023-02-19 03:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-02-19 03:00:00,2023-02-19 04:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-02-19 04:00:00,2023-02-19 05:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-02-19 05:00:00,2023-02-19 06:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-02-19 06:00:00,2023-02-19 07:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-02-19 07:00:00,2023-02-19 08:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-02-19 08:00:00,2023-02-19 09:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-02-19 09:00:00,2023-02-19 10:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-02-19 10:00:00,2023-02-19 11:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-02-19 11:00:00,2023-02-19 12:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-02-19 12:00:00,2023-02-19 13:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-02-19 13:00:00,2023-02-19 14:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-02-19 14:00:00,2023-02-19 15:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-02-19 15:00:00,2023-02-19 16:00:00,59.14,114.0,1.5,7.69,5.3,12.4,38.28,0.02,,,,,,,,,,,,,,
