From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),Xylene (ug/m3),RF (mm),AT (degree C)
2023-02-18 07:00:00,2023-02-18 08:00:00,128.5,179.25,282.25,80.35,272.18,21.38,6.98,1.76,3.38,0.75,3.65,1.2,2.38,,57.5,0.12,84.25,27.0,1.12,0.0,26.6
2023-02-18 08:00:00,2023-02-18 09:00:00,148.5,239.0,97.45,97.9,131.33,23.27,41.98,1.51,10.38,0.9,3.7,1.15,2.38,,48.5,0.4,115.0,49.0,1.45,0.0,28.75
2023-02-18 09:00:00,2023-02-18 10:00:00,161.75,258.5,13.07,60.7,42.93,27.15,115.2,1.29,47.03,0.82,2.58,0.6,1.15,,39.25,0.68,163.0,66.0,0.57,0.0,30.7
2023-02-18 10:00:00,2023-02-18 11:00:00,177.0,275.75,6.32,48.88,31.13,24.3,64.88,1.22,67.8,0.53,1.8,0.45,0.73,,33.25,0.65,216.0,91.75,0.45,0.0,32.22
2023-02-18 11:00:00,2023-02-18 12:00:00,138.75,234.5,3.88,40.93,24.92,23.6,61.53,1.15,90.38,0.53,1.78,0.45,0.65,,31.75,0.8,260.0,106.5,0.42,0.0,33.0
2023-02-18 12:00:00,2023-02-18 13:00:00,132.0,236.0,1.82,31.58,18.23,23.75,40.45,0.96,118.9,0.4,1.08,0.3,0.4,,32.0,0.8,256.25,107.75,0.17,0.0,33.73
2023-02-18 13:00:00,2023-02-18 14:00:00,123.5,215.25,2.47,25.68,15.67,25.8,35.62,0.97,128.6,0.35,0.78,0.27,0.38,,31.5,0.75,254.25,102.5,0.08,0.0,34.15
2023-02-18 14:00:00,2023-02-18 15:00:00,126.5,218.0,2.55,22.47,14.0,26.88,31.67,1.07,137.3,0.3,0.65,0.2,0.33,,30.25,0.62,224.75,85.75,0.08,0.0,34.52
2023-02-18 15:00:00,2023-02-18 16:00:00,119.0,197.5,1.4,21.85,12.78,29.02,28.45,1.35,142.57,0.3,0.53,0.17,0.3,,30.25,0.58,217.5,61.0,0.0,0.0,34.48
2023-02-18 16:00:00,2023-02-18 17:00:00,109.75,188.75,2.28,23.65,14.45,28.42,23.95,1.39,129.8,0.3,0.77,0.27,0.35,,33.5,0.53,264.5,35.5,0.03,0.0,33.95
2023-02-18 17:00:00,2023-02-18 18:00:00,123.0,212.25,2.48,29.75,17.8,27.7,16.4,1.39,108.7,0.43,2.32,0.35,0.43,,42.5,0.33,281.25,19.0,0.2,0.0,32.67
2023-02-18 18:00:00,2023-02-18 19:00:00,164.5,252.5,45.35,102.68,91.5,28.1,11.85,1.61,34.52,0.55,1.77,0.8,0.8,,49.5,0.1,107.75,15.0,0.47,0.0,31.33
2023-02-18 19:00:00,2023-02-18 20:00:00,195.75,289.75,220.1,151.35,259.45,33.77,13.27,2.12,3.0,1.07,5.38,1.85,3.28,,52.5,0.2,185.0,15.0,0.95,0.0,30.73
2023-02-18 20:00:00,2023-02-18 21:00:00,239.75,376.25,210.8,132.5,241.88,47.77,11.85,2.12,2.4,1.22,5.97,2.0,4.0,,55.0,0.12,100.0,15.0,2.28,0.0,30.12
2023-02-18 21:00:00,2023-02-18 22:00:00,238.0,355.5,241.32,121.88,261.02,45.08,10.55,2.41,2.8,1.32,6.62,2.53,4.62,,56.25,0.17,108.5,14.75,2.0,0.0,29.85
2023-02-18 22:00:00,2023-02-18 23:00:00,245.0,363.25,144.55,111.35,176.72,43.65,8.38,2.04,2.7,1.45,7.18,2.65,5.05,,57.0,0.2,99.75,15.0,2.57,0.0,29.65
2023-02-18 23:00:00,2023-02-19 00:00:00,231.5,328.75,81.17,97.4,117.82,39.23,5.47,1.63,2.55,1.02,4.88,1.73,3.5,,56.0,0.12,134.0,14.0,1.7,0.0,29.25
2023-02-19 00:00:00,2023-02-19 01:00:00,206.25,279.0,70.53,87.32,103.8,32.65,2.77,1.47,3.3,0.82,3.25,1.1,2.25,,57.0,0.1,40.0,14.0,1.12,0.0,28.82
2023-02-19 01:00:00,2023-02-19 02:00:00,187.5,245.25,59.4,72.7,86.97,27.62,2.0,1.27,4.05,0.67,2.58,0.85,1.77,,57.0,0.1,149.67,14.0,1.12,0.0,28.3
2023-02-19 02:00:00,2023-02-19 03:00:00,177.25,231.0,55.12,63.03,78.35,31.05,1.77,1.29,2.95,0.7,2.83,0.92,1.82,,58.0,0.1,117.75,14.0,1.2,0.0,28.15
2023-02-19 03:00:00,2023-02-19 04:00:00,179.5,238.0,66.97,59.2,85.95,29.35,1.45,1.42,2.58,0.75,3.4,1.05,1.95,,58.0,0.1,73.25,14.0,1.15,0.0,27.95
2023-02-19 04:00:00,2023-02-19 05:00:00,183.25,239.0,58.28,42.42,69.92,31.6,1.1,1.42,2.23,0.7,3.1,1.02,1.75,,58.5,0.15,83.5,14.0,1.07,0.0,27.83
2023-02-19 05:00:00,2023-02-19 06:00:00,174.5,223.5,31.38,49.48,51.88,28.15,0.83,1.31,3.55,0.57,2.67,1.0,1.58,,58.75,0.2,97.0,14.0,0.95,0.0,28.0
2023-02-19 06:00:00,2023-02-19 07:00:00,155.5,198.75,23.83,52.98,47.55,25.1,0.88,1.36,3.65,0.5,2.0,0.85,1.3,,58.0,0.12,140.25,15.0,0.72,0.0,27.6
2023-02-19 07:00:00,2023-02-19 08:00:00,123.75,167.5,15.2,63.05,45.88,23.48,0.9,1.24,7.35,0.43,1.4,0.62,1.0,,55.0,0.15,124.25,31.0,0.47,0.0,27.58
2023-02-19 08:00:00,2023-02-19 09:00:00,93.0,137.25,6.93,67.05,41.33,23.2,2.53,1.15,29.3,0.38,0.98,0.4,0.82,,42.25,0.38,121.0,46.0,0.35,0.0,29.9
2023-02-19 09:00:00,2023-02-19 10:00:00,83.0,137.75,4.67,51.52,31.2,21.77,22.95,1.19,65.38,0.4,0.95,0.3,0.68,,38.5,0.62,170.25,59.5,0.23,0.0,31.6
2023-02-19 10:00:00,2023-02-19 11:00:00,127.75,209.0,3.1,30.67,18.8,24.25,36.27,1.11,92.43,0.45,1.25,0.4,0.65,,34.75,0.6,242.25,84.75,0.2,0.0,32.73
2023-02-19 11:00:00,2023-02-19 12:00:00,132.5,225.5,3.0,25.55,16.05,22.7,22.9,1.11,109.22,0.5,1.43,0.3,0.43,,32.25,0.73,237.75,100.75,0.05,0.0,33.55
2023-02-19 12:00:00,2023-02-19 13:00:00,128.0,213.0,2.42,22.27,13.85,22.82,18.75,1.16,121.62,0.4,0.62,0.2,0.33,,31.75,0.75,242.5,102.0,0.1,0.0,34.1
2023-02-19 13:00:00,2023-02-19 14:00:00,133.0,211.75,2.25,20.8,12.93,26.1,22.15,1.28,140.95,0.4,0.53,0.2,0.33,,31.5,0.75,247.0,86.5,0.12,0.0,34.3
2023-02-19 14:00:00,2023-02-19 15:00:00,141.5,218.75,2.38,20.07,12.6,26.77,24.85,1.24,148.88,0.4,0.53,0.25,0.35,,31.0,0.72,251.75,81.0,0.03,0.0,34.55
2023-02-19 15:00:00,2023-02-19 16:00:00,148.67,221.0,2.3,20.27,12.67,28.23,19.23,,153.4,0.4,0.5,0.17,0.3,,31.67,0.57,234.33,53.33,0.07,0.0,34.53
2023-02-19 16:00:00,2023-02-19 17:00:00,153.75,225.0,1.6,23.05,13.58,28.98,14.22,1.42,141.9,0.43,0.62,0.28,0.32,,35.25,0.47,245.5,33.25,0.15,0.0,34.05
2023-02-19 17:00:00,2023-02-19 18:00:00,165.25,248.5,1.88,29.93,17.43,25.38,10.23,1.5,103.17,0.53,1.9,0.43,0.62,,41.75,0.28,242.75,18.5,0.42,0.0,32.78
2023-02-19 18:00:00,2023-02-19 19:00:00,186.5,287.75,51.77,92.32,91.22,28.1,7.72,1.78,34.7,0.6,2.18,0.43,0.77,,48.25,0.1,89.5,15.0,0.85,0.0,31.57
2023-02-19 19:00:00,2023-02-19 20:00:00,196.25,310.0,121.02,120.03,162.25,27.68,7.5,2.18,3.45,0.93,3.4,1.07,2.27,,51.25,0.1,125.5,15.0,0.93,0.0,31.0
2023-02-19 20:00:00,2023-02-19 21:00:00,227.0,338.5,194.32,133.35,228.93,31.57,8.8,2.5,2.6,1.18,5.92,1.82,3.78,,52.25,0.12,118.0,15.0,1.5,0.0,30.87
2023-02-19 21:00:00,2023-02-19 22:00:00,248.25,369.0,176.1,120.1,207.05,37.38,7.25,2.51,2.6,1.32,6.3,1.98,4.17,,54.25,0.17,148.5,15.0,1.77,0.0,30.43
2023-02-19 22:00:00,2023-02-19 23:00:00,265.25,365.0,65.9,118.18,116.45,35.23,4.88,2.06,2.95,1.23,5.77,1.82,3.88,,53.5,0.27,93.5,15.0,1.83,0.0,30.08
2023-02-19 23:00:00,2023-02-20 00:00:00,226.0,308.0,25.5,97.57,72.62,35.1,3.2,1.72,4.45,0.82,2.95,1.02,2.18,,52.75,0.23,113.5,15.0,1.2,0.0,29.73
2023-02-20 00:00:00,2023-02-20 01:00:00,200.25,266.75,7.18,81.12,49.0,34.0,1.85,1.03,15.07,0.65,1.77,0.62,1.3,,51.5,0.27,164.75,14.25,0.7,0.0,29.55
2023-02-20 01:00:00,2023-02-20 02:00:00,187.0,244.25,18.55,71.33,52.98,24.62,0.93,1.03,14.4,0.5,1.15,0.4,0.8,,53.25,0.28,87.5,14.0,0.5,0.0,28.95
2023-02-20 02:00:00,2023-02-20 03:00:00,167.75,222.0,16.27,59.73,45.0,27.75,0.5,1.39,24.0,0.43,0.88,0.3,0.62,,52.25,0.2,159.75,14.0,0.35,0.0,28.8
2023-02-20 03:00:00,2023-02-20 04:00:00,156.25,196.5,30.53,68.72,61.38,26.23,0.28,1.43,4.83,0.4,0.85,0.3,0.55,,54.75,0.15,81.25,14.0,0.27,0.0,28.28
2023-02-20 04:00:00,2023-02-20 05:00:00,147.0,184.0,52.38,64.55,76.9,26.65,0.33,1.41,4.45,0.43,1.05,0.33,0.7,,55.0,0.17,81.25,14.0,0.45,0.0,28.05
2023-02-20 05:00:00,2023-02-20 06:00:00,135.25,173.0,95.42,73.05,116.45,23.77,1.33,1.48,2.58,0.47,1.2,0.38,0.8,,55.75,0.17,92.75,14.0,0.45,0.0,27.85
2023-02-20 06:00:00,2023-02-20 07:00:00,141.25,185.75,153.83,88.22,171.98,18.55,4.17,1.44,2.75,0.58,1.67,0.55,1.22,,55.75,0.25,105.25,14.5,0.7,0.0,27.75
2023-02-20 07:00:00,2023-02-20 08:00:00,144.75,203.25,60.22,86.85,95.17,22.48,3.83,1.45,4.08,0.65,2.27,0.7,1.62,,52.25,0.38,117.25,24.75,1.02,0.0,28.55
2023-02-20 08:00:00,2023-02-20 09:00:00,145.5,225.75,35.18,104.25,84.05,22.03,6.28,1.43,13.8,0.67,2.23,0.7,1.7,,42.75,0.62,131.25,40.75,1.0,0.0,30.8
2023-02-20 09:00:00,2023-02-20 10:00:00,154.75,251.5,6.2,62.83,38.45,23.4,30.62,1.36,66.65,0.55,1.67,0.55,1.32,,37.0,0.75,173.25,62.5,0.8,0.0,32.42
2023-02-20 10:00:00,2023-02-20 11:00:00,166.75,275.25,4.73,41.83,26.07,25.02,28.58,1.42,103.65,0.5,0.95,0.45,0.8,,35.0,0.88,186.5,76.5,0.32,0.0,33.35
2023-02-20 11:00:00,2023-02-20 12:00:00,167.25,281.75,3.78,35.55,21.98,25.1,30.37,1.4,110.78,0.55,0.98,0.4,0.5,,30.25,1.15,147.0,93.5,0.12,0.0,34.3
2023-02-20 12:00:00,2023-02-20 13:00:00,155.5,262.75,2.9,32.2,19.48,24.23,23.35,1.16,109.85,0.4,0.72,0.3,0.38,,26.75,1.05,169.25,98.25,0.1,0.0,34.85
2023-02-20 13:00:00,2023-02-20 14:00:00,102.0,196.75,3.23,24.07,15.43,23.82,19.6,1.15,116.88,0.4,0.88,0.3,0.4,,26.25,0.87,230.25,99.0,0.1,0.0,35.33
2023-02-20 14:00:00,2023-02-20 15:00:00,93.5,178.25,2.17,27.32,16.3,23.0,16.8,,116.65,0.4,0.88,0.25,0.33,,26.0,0.85,185.25,80.5,0.15,0.0,35.47
2023-02-20 15:00:00,2023-02-20 16:00:00,97.75,182.0,2.12,22.27,13.55,22.93,12.48,1.21,114.42,0.35,0.7,0.2,0.27,,26.75,0.6,238.0,47.75,0.12,0.0,34.93
2023-02-20 16:00:00,2023-02-20 17:00:00,94.5,169.0,2.1,22.88,13.9,23.78,13.75,1.25,110.93,0.32,0.55,0.2,0.35,,29.25,0.5,274.5,32.5,0.23,0.0,34.55
2023-02-20 17:00:00,2023-02-20 18:00:00,100.25,181.0,2.48,31.85,18.97,22.17,18.97,1.24,102.25,0.4,0.75,0.23,0.45,,32.0,0.38,113.75,20.75,0.45,0.0,33.67
2023-02-20 18:00:00,2023-02-20 19:00:00,117.25,220.75,19.38,72.97,54.58,20.05,15.05,1.3,52.05,0.53,1.9,0.95,1.53,,36.75,0.2,46.25,15.0,1.05,0.0,32.4
2023-02-20 19:00:00,2023-02-20 20:00:00,138.75,272.0,190.18,134.57,226.2,19.42,27.68,2.03,3.7,0.9,4.38,1.35,2.88,,40.0,0.12,92.75,15.0,1.57,0.0,31.65
2023-02-20 20:00:00,2023-02-20 21:00:00,180.75,341.75,115.1,129.67,162.57,25.72,42.9,1.82,3.9,1.2,5.8,1.8,3.83,,42.75,0.25,108.75,15.0,1.55,0.0,31.25
2023-02-20 21:00:00,2023-02-20 22:00:00,197.0,351.5,17.88,92.8,63.9,30.9,29.12,1.33,30.77,0.98,4.83,1.4,2.85,,38.75,0.72,118.5,15.0,1.57,0.0,31.93
2023-02-20 22:00:00,2023-02-20 23:00:00,168.75,283.75,3.62,59.1,34.38,25.02,20.42,1.16,76.65,0.53,1.7,0.55,1.0,,36.75,0.7,127.0,15.0,0.6,0.0,32.23
2023-02-20 23:00:00,2023-02-21 00:00:00,142.0,226.0,2.42,37.7,22.0,24.7,17.3,1.23,99.25,0.47,1.07,0.4,0.65,,37.5,0.62,140.0,15.0,0.25,0.0,32.2
2023-02-21 00:00:00,2023-02-21 01:00:00,151.0,219.5,2.73,35.5,21.08,25.23,16.68,1.24,101.73,0.4,0.75,0.27,0.47,,37.0,0.8,130.75,15.0,0.17,0.0,32.25
2023-02-21 01:00:00,2023-02-21 02:00:00,146.75,208.75,1.98,29.33,17.2,22.38,42.83,1.24,95.45,0.45,0.68,0.2,0.33,,38.25,0.65,143.75,15.0,0.05,0.0,31.75
2023-02-21 02:00:00,2023-02-21 03:00:00,147.25,205.75,2.22,40.3,23.25,22.77,79.83,1.28,73.15,0.4,0.65,0.22,0.28,,41.75,0.3,85.5,15.0,0.1,0.0,30.9
2023-02-21 03:00:00,2023-02-21 04:00:00,166.75,227.25,5.25,68.35,40.6,24.7,38.75,1.29,32.27,0.45,0.75,0.3,0.4,,45.5,0.4,145.75,14.5,0.15,0.0,30.05
2023-02-21 04:00:00,2023-02-21 05:00:00,169.75,237.25,8.7,63.23,40.73,21.72,25.7,1.32,27.48,0.43,1.03,0.3,0.45,,48.5,0.17,170.25,14.5,0.17,0.0,29.32
2023-02-21 05:00:00,2023-02-21 06:00:00,153.5,205.75,15.07,59.0,43.65,27.6,20.23,1.27,23.25,0.43,1.25,0.33,0.67,,47.5,0.17,180.25,15.0,0.12,0.0,29.0
2023-02-21 06:00:00,2023-02-21 07:00:00,135.0,200.5,31.3,66.28,60.7,21.7,17.33,1.27,7.0,0.4,1.4,0.47,0.72,,47.25,0.22,117.25,14.75,0.43,0.0,28.8
2023-02-21 07:00:00,2023-02-21 08:00:00,129.25,180.0,67.85,74.05,94.53,19.3,18.95,1.31,4.03,0.5,1.85,0.6,1.0,,42.5,0.15,114.25,21.5,0.47,0.0,29.23
2023-02-21 08:00:00,2023-02-21 09:00:00,105.0,177.75,29.33,71.83,62.05,20.4,11.3,1.23,10.98,0.4,1.65,0.53,1.2,,31.5,0.4,104.25,38.75,0.5,0.0,31.27
2023-02-21 09:00:00,2023-02-21 10:00:00,57.75,135.0,15.35,70.85,50.15,19.6,13.0,1.25,39.92,0.38,1.42,0.43,1.15,,29.5,0.47,167.5,62.25,0.6,0.0,32.83
2023-02-21 10:00:00,2023-02-21 11:00:00,76.0,174.5,3.45,32.3,20.02,22.2,22.78,,103.4,0.4,1.1,0.38,0.83,,31.75,0.77,216.0,82.5,0.48,0.0,33.85
2023-02-21 11:00:00,2023-02-21 12:00:00,120.5,221.25,2.52,22.6,14.05,21.2,22.93,,113.1,0.43,0.77,0.25,0.38,,33.5,0.98,193.0,98.5,0.0,0.0,34.2
2023-02-21 12:00:00,2023-02-21 13:00:00,129.75,225.0,2.55,18.9,12.1,20.55,17.55,,121.12,0.35,0.47,0.2,0.3,,31.25,1.0,214.75,102.75,0.0,0.0,34.7
2023-02-21 13:00:00,2023-02-21 14:00:00,95.5,177.5,1.98,17.43,10.88,22.98,12.45,1.4,122.15,0.3,0.42,0.1,0.27,,29.5,0.82,204.0,96.5,0.03,0.0,35.2
2023-02-21 14:00:00,2023-02-21 15:00:00,85.25,155.75,1.73,16.3,10.07,22.6,11.38,1.39,125.67,0.3,0.38,0.05,0.17,,30.5,0.6,268.75,65.0,0.0,0.0,34.92
2023-02-21 15:00:00,2023-02-21 16:00:00,86.5,148.5,1.4,18.67,11.1,22.23,12.23,1.36,123.9,0.3,0.7,0.12,0.25,,32.5,0.72,273.25,53.25,0.1,0.0,34.9
2023-02-21 16:00:00,2023-02-21 17:00:00,80.0,159.25,2.27,17.68,11.25,23.85,13.82,1.3,118.95,0.3,0.45,0.15,0.25,,34.0,0.57,281.75,36.75,0.0,0.0,34.6
2023-02-21 17:00:00,2023-02-21 18:00:00,87.75,163.75,2.1,24.15,14.55,22.48,12.8,1.39,89.55,0.35,0.82,1.02,0.73,,39.5,0.3,267.5,19.5,0.42,0.0,33.55
2023-02-21 18:00:00,2023-02-21 19:00:00,100.5,186.25,2.78,47.4,27.48,22.0,9.88,1.48,58.4,0.43,3.62,3.48,2.4,,43.5,0.25,276.0,15.0,1.1,0.0,32.58
2023-02-21 19:00:00,2023-02-21 20:00:00,105.25,189.75,2.48,37.43,21.9,24.0,10.72,1.36,63.83,0.47,7.9,2.5,2.38,,37.75,0.43,260.5,15.0,0.77,0.0,32.0
2023-02-21 20:00:00,2023-02-21 21:00:00,102.75,180.75,2.23,47.27,26.95,24.45,10.85,1.35,50.33,0.3,1.77,0.47,0.75,,35.0,0.22,287.0,15.0,0.3,0.0,30.7
2023-02-21 21:00:00,2023-02-21 22:00:00,59.0,122.0,9.2,69.5,44.45,24.55,8.18,1.39,22.17,0.3,1.73,0.45,0.85,,37.75,0.22,178.0,15.0,0.38,0.0,29.93
2023-02-21 22:00:00,2023-02-21 23:00:00,56.75,117.0,25.95,73.1,60.02,21.62,5.83,1.46,9.9,0.32,1.8,0.45,0.97,,40.25,0.33,52.75,14.5,0.47,0.0,29.4
2023-02-21 23:00:00,2023-02-22 00:00:00,59.0,117.0,18.05,64.22,48.85,22.97,4.77,1.4,19.18,0.35,1.7,0.42,1.0,,40.0,0.25,140.5,14.75,0.55,0.0,29.23
2023-02-22 00:00:00,2023-02-22 01:00:00,55.5,106.0,31.52,70.03,62.88,21.02,4.25,1.38,7.73,0.3,1.43,0.42,0.95,,45.0,0.2,204.0,14.5,0.33,0.0,28.23
2023-02-22 01:00:00,2023-02-22 02:00:00,51.75,100.0,26.05,66.05,56.3,17.18,4.75,1.29,5.15,0.25,1.18,0.4,0.75,,42.5,0.22,66.75,14.0,0.43,0.0,28.18
2023-02-22 02:00:00,2023-02-22 03:00:00,43.75,83.75,10.48,52.25,36.3,16.78,3.7,1.24,14.48,0.2,0.88,0.3,0.65,,42.0,0.2,96.75,14.0,0.3,0.0,27.92
2023-02-22 03:00:00,2023-02-22 04:00:00,40.0,64.75,10.98,44.97,32.85,16.35,3.42,1.26,21.75,0.2,0.7,0.3,0.53,,41.0,0.2,127.75,14.0,0.17,0.0,27.75
2023-02-22 04:00:00,2023-02-22 05:00:00,38.75,62.5,9.57,48.27,33.45,14.75,2.88,1.27,23.82,0.18,0.5,0.2,0.38,,38.75,0.25,114.75,14.0,0.18,0.0,27.73
2023-02-22 05:00:00,2023-02-22 06:00:00,33.75,52.75,16.3,49.95,39.8,16.35,2.4,1.27,21.48,0.17,0.4,0.15,0.32,,39.75,0.22,94.5,14.0,0.05,0.0,27.55
2023-02-22 06:00:00,2023-02-22 07:00:00,36.75,92.25,57.88,57.62,77.7,11.83,2.95,1.39,5.6,0.2,0.78,0.32,0.62,,45.25,0.15,82.5,14.5,0.25,0.0,26.78
2023-02-22 07:00:00,2023-02-22 08:00:00,48.5,145.25,60.98,70.53,87.05,17.6,3.55,1.35,6.42,0.35,1.4,0.43,0.95,,40.75,0.25,75.75,22.25,0.47,0.0,27.68
2023-02-22 08:00:00,2023-02-22 09:00:00,46.5,99.0,15.72,62.52,46.05,16.43,3.53,1.21,21.97,0.35,1.02,0.33,0.85,,30.25,0.23,105.5,47.0,0.4,0.0,30.8
2023-02-22 09:00:00,2023-02-22 10:00:00,45.5,102.25,11.8,59.6,41.32,13.97,2.92,1.21,42.0,0.3,1.03,0.28,0.8,,26.75,0.52,252.5,74.0,0.33,0.0,32.12
2023-02-22 10:00:00,2023-02-22 11:00:00,48.25,127.0,7.2,40.82,27.58,15.05,4.73,1.14,78.1,0.33,1.08,0.38,0.73,,25.5,0.8,263.75,100.25,0.27,0.0,32.88
2023-02-22 11:00:00,2023-02-22 12:00:00,48.0,130.0,3.0,24.38,15.4,15.6,10.83,,94.3,0.25,0.82,0.8,0.68,,24.75,0.62,282.75,91.0,0.33,0.0,33.58
2023-02-22 12:00:00,2023-02-22 13:00:00,43.75,96.5,3.08,23.98,15.25,18.42,12.72,,75.03,0.2,0.58,0.88,0.62,,25.25,0.75,283.0,96.75,0.3,0.0,33.9
2023-02-22 13:00:00,2023-02-22 14:00:00,40.5,93.0,3.03,24.28,15.4,22.25,11.68,1.22,91.1,0.17,0.47,0.5,0.48,,25.75,0.55,299.5,82.0,0.17,0.0,33.9
2023-02-22 14:00:00,2023-02-22 15:00:00,39.25,87.0,2.7,23.58,14.73,23.38,8.42,1.28,89.88,0.2,0.5,0.2,0.3,,23.75,0.7,289.75,78.75,0.1,0.0,34.2
2023-02-22 15:00:00,2023-02-22 16:00:00,30.0,88.5,2.85,23.32,14.73,22.42,7.4,1.29,88.72,0.2,0.62,0.15,0.3,,25.0,0.53,298.75,54.75,0.03,0.0,33.77
2023-02-22 16:00:00,2023-02-22 17:00:00,27.75,78.5,2.42,20.65,12.93,21.68,6.9,1.28,90.8,0.15,0.8,0.27,0.33,,25.25,0.68,297.75,43.5,0.03,0.0,33.73
2023-02-22 17:00:00,2023-02-22 18:00:00,25.0,78.25,2.38,22.32,13.8,19.72,6.3,1.29,77.72,0.17,0.78,0.23,0.32,,33.5,0.38,305.0,19.25,0.05,0.0,32.45
2023-02-22 18:00:00,2023-02-22 19:00:00,40.0,98.25,2.98,35.23,21.12,19.55,6.5,1.58,52.42,0.28,1.9,0.57,0.73,,38.25,0.28,289.5,14.75,0.25,0.0,31.05
2023-02-22 19:00:00,2023-02-22 20:00:00,51.0,122.0,8.7,65.92,42.15,23.38,6.27,1.67,30.02,0.35,2.0,0.7,1.0,,42.75,0.28,171.75,15.0,0.6,0.0,30.32
2023-02-22 20:00:00,2023-02-22 21:00:00,65.25,132.25,2.3,37.08,21.6,23.88,5.17,1.34,41.45,0.4,1.68,0.6,0.93,,46.0,0.35,289.75,15.0,0.5,0.0,29.7
2023-02-22 21:00:00,2023-02-22 22:00:00,73.0,124.5,3.92,45.73,27.53,27.95,4.22,1.18,24.73,0.38,1.1,0.62,0.72,,48.25,0.28,279.25,14.5,0.4,0.0,29.12
2023-02-22 22:00:00,2023-02-22 23:00:00,85.5,126.75,2.92,34.75,20.85,29.02,3.65,1.27,29.15,0.4,1.68,1.15,1.03,,49.5,0.3,278.5,14.5,0.4,0.0,28.67
2023-02-22 23:00:00,2023-02-23 00:00:00,83.0,126.5,2.4,28.55,17.13,26.52,5.17,1.2,41.33,0.35,1.35,0.55,0.65,,44.25,0.33,269.25,14.0,0.35,0.0,28.55
2023-02-23 00:00:00,2023-02-23 01:00:00,77.75,117.5,3.05,33.8,20.45,24.3,6.52,1.19,33.1,0.3,0.92,0.73,0.62,,43.0,0.3,273.75,14.0,0.33,0.0,28.12
2023-02-23 01:00:00,2023-02-23 02:00:00,67.0,108.5,2.45,30.73,18.35,21.3,6.1,1.1,39.9,0.25,0.73,0.62,0.62,,43.75,0.35,269.5,14.0,0.2,0.0,27.55
2023-02-23 02:00:00,2023-02-23 03:00:00,55.75,94.75,2.25,21.95,13.5,20.78,6.4,1.13,39.42,0.25,0.9,0.9,0.68,,43.75,0.38,293.5,14.0,0.15,0.0,27.4
2023-02-23 03:00:00,2023-02-23 04:00:00,59.75,86.25,2.12,20.6,12.7,20.95,7.2,1.12,38.23,0.2,0.75,0.55,0.5,,44.0,0.53,295.25,14.0,0.2,0.0,27.23
2023-02-23 04:00:00,2023-02-23 05:00:00,56.25,81.75,2.05,23.7,14.25,20.33,6.27,1.1,33.6,0.2,0.53,0.43,0.4,,44.75,0.45,303.75,14.0,0.08,0.0,27.05
2023-02-23 05:00:00,2023-02-23 06:00:00,53.0,75.25,1.62,28.27,16.35,19.32,5.97,1.18,36.02,0.2,0.33,0.32,0.33,,42.0,0.43,290.75,14.0,0.03,0.0,27.38
2023-02-23 06:00:00,2023-02-23 07:00:00,42.0,76.25,1.9,23.55,14.05,20.1,5.05,1.35,30.0,0.17,0.45,0.17,0.3,,45.25,0.25,289.25,14.75,0.0,0.0,26.58
2023-02-23 07:00:00,2023-02-23 08:00:00,58.5,115.0,3.42,28.5,17.9,22.18,5.2,1.39,21.4,0.28,0.68,0.2,0.35,,44.5,0.3,289.75,23.0,0.0,0.0,26.92
2023-02-23 08:00:00,2023-02-23 09:00:00,82.25,125.5,4.22,29.85,19.3,20.75,13.1,1.32,31.17,0.3,0.85,0.5,0.5,,35.0,0.38,320.75,50.5,0.22,0.0,29.62
2023-02-23 09:00:00,2023-02-23 10:00:00,55.0,105.0,3.48,22.4,14.73,19.03,13.2,1.25,48.45,0.3,1.05,0.78,0.7,,28.0,0.47,318.25,83.5,0.23,0.0,31.78
2023-02-23 10:00:00,2023-02-23 11:00:00,44.0,95.25,2.95,22.03,14.15,16.25,10.28,1.2,58.9,0.2,0.88,0.27,0.38,,22.25,0.68,169.75,111.0,0.05,0.0,33.38
2023-02-23 11:00:00,2023-02-23 12:00:00,30.25,82.0,2.52,16.6,10.88,16.52,3.93,1.23,73.8,0.15,0.62,0.2,0.25,,23.0,0.8,299.75,129.5,0.0,0.0,34.12
2023-02-23 12:00:00,2023-02-23 13:00:00,27.75,80.75,2.28,17.15,11.0,16.55,5.23,1.36,81.9,0.18,0.47,0.18,0.22,,22.0,0.9,301.5,134.75,0.0,0.0,34.8
2023-02-23 13:00:00,2023-02-23 14:00:00,25.25,84.75,2.02,17.18,10.77,18.15,5.5,1.38,81.72,0.12,0.38,0.17,0.3,,22.25,0.93,294.25,124.5,0.05,0.0,35.15
2023-02-23 14:00:00,2023-02-23 15:00:00,17.75,83.75,2.0,15.75,10.03,18.8,4.67,1.36,78.28,0.1,0.3,0.08,0.12,,18.25,1.02,292.75,107.25,0.0,0.0,35.12
2023-02-23 15:00:00,2023-02-23 16:00:00,12.0,90.75,2.23,16.6,10.6,18.65,6.23,1.36,87.1,0.12,0.35,0.1,0.25,,21.0,1.02,288.0,78.75,0.03,0.0,34.67
