From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),Temp (degree C),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),Xylene (ug/m3),RF (mm)
2022-12-13 21:00:00,2022-12-13 22:00:00,5.0,43.0,0.15,8.05,4.25,11.65,5.9,0.9,0.59,0.2,2.1,,,24.67,82.0,0.75,200.25,7.75,743.25,,0.0
2022-12-13 22:00:00,2022-12-13 23:00:00,5.0,28.5,1.47,8.67,5.47,11.85,6.9,0.79,0.38,0.2,2.1,,,24.5,82.5,0.42,212.75,7.75,743.0,,0.0
2022-12-13 23:00:00,2022-12-14 00:00:00,5.0,30.75,0.73,10.75,6.28,12.48,6.8,0.61,0.33,0.2,2.1,,,24.57,84.5,0.3,213.0,7.75,743.0,,0.0
2022-12-14 00:00:00,2022-12-14 01:00:00,4.0,30.75,1.08,8.58,5.45,13.03,4.92,0.34,0.31,0.2,2.1,,,24.52,85.0,0.35,171.25,7.75,743.0,,0.0
2022-12-14 01:00:00,2022-12-14 02:00:00,1.0,24.25,2.78,7.4,6.22,11.38,4.03,0.59,0.31,0.2,2.1,,,26.0,86.25,0.4,141.0,7.25,742.75,,0.0
2022-12-14 02:00:00,2022-12-14 03:00:00,,27.5,1.87,9.25,5.95,11.18,2.33,0.36,0.2,0.2,2.1,,,26.12,87.75,0.43,101.25,7.25,742.0,,0.0
2022-12-14 03:00:00,2022-12-14 04:00:00,17.0,45.0,1.95,9.5,6.65,12.0,3.4,0.59,0.41,0.2,2.1,,,26.02,88.75,0.3,65.0,7.0,742.0,,0.0
2022-12-14 04:00:00,2022-12-14 05:00:00,21.75,80.0,1.5,11.48,6.4,11.35,4.3,0.36,0.32,0.2,2.1,,,26.32,89.0,0.47,290.75,6.75,742.0,,0.0
2022-12-14 05:00:00,2022-12-14 06:00:00,32.75,89.25,1.27,10.05,6.4,13.68,4.28,0.13,0.15,0.2,2.1,,,24.75,89.0,0.58,238.5,6.75,742.0,,0.0
2022-12-14 06:00:00,2022-12-14 07:00:00,24.25,70.0,2.57,9.85,6.65,14.47,4.43,0.28,,0.2,2.1,,,24.8,89.75,0.88,73.75,17.25,742.25,,0.0
2022-12-14 07:00:00,2022-12-14 08:00:00,33.0,69.25,2.5,11.18,8.0,15.38,5.1,0.36,,0.2,2.1,,,24.8,88.0,0.8,213.5,59.25,743.0,,0.0
2022-12-14 08:00:00,2022-12-14 09:00:00,50.25,90.25,1.1,16.08,9.45,15.8,1.37,0.25,,0.2,2.1,,,24.57,84.5,1.23,164.0,150.5,743.0,,0.0
2022-12-14 09:00:00,2022-12-14 10:00:00,46.75,89.5,2.8,8.68,6.3,12.95,0.35,0.47,0.39,0.2,2.1,,,25.78,77.0,2.0,112.0,256.75,743.75,,0.0
2022-12-14 10:00:00,2022-12-14 11:00:00,15.0,43.25,1.3,6.67,4.6,12.95,,0.37,0.31,0.2,2.1,,,25.27,75.5,1.95,133.5,259.25,743.75,,0.0
2022-12-14 11:00:00,2022-12-14 12:00:00,11.0,50.25,1.83,5.13,4.2,11.8,,0.28,0.21,0.2,2.1,,,25.42,74.25,2.15,154.25,383.5,743.0,,0.0
2022-12-14 12:00:00,2022-12-14 13:00:00,7.75,47.25,1.35,4.23,2.4,10.63,2.23,0.72,0.42,0.2,2.1,,,25.48,70.75,2.45,137.0,405.25,742.75,,0.0
2022-12-14 13:00:00,2022-12-14 14:00:00,7.0,56.75,1.2,5.65,3.42,13.5,3.15,0.45,0.31,0.2,2.1,,,24.72,70.75,2.38,123.0,310.5,742.0,,0.0
2022-12-14 14:00:00,2022-12-14 15:00:00,6.75,40.25,1.93,3.7,2.92,14.7,2.95,0.53,0.49,0.2,2.1,,,24.7,72.75,2.28,123.0,239.75,742.0,,0.0
2022-12-14 15:00:00,2022-12-14 16:00:00,5.25,53.5,1.67,4.47,3.33,14.22,3.23,0.49,0.96,0.2,2.1,,,25.0,73.75,2.12,150.0,185.25,742.0,,0.0
2022-12-14 16:00:00,2022-12-14 17:00:00,6.25,67.5,1.73,5.65,4.08,14.38,1.82,0.2,1.6,0.2,2.1,,,25.15,76.5,2.45,122.5,80.75,741.5,,0.0
2022-12-14 17:00:00,2022-12-14 18:00:00,17.5,51.25,2.25,5.3,4.65,12.82,1.15,0.43,2.82,0.15,1.58,,,26.62,78.75,2.07,124.75,30.75,742.0,,0.0
2022-12-14 18:00:00,2022-12-14 19:00:00,19.75,51.5,1.82,4.62,3.95,11.4,,0.28,3.24,0.1,1.2,,,25.45,80.0,2.05,125.5,9.5,742.5,,0.0
2022-12-14 19:00:00,2022-12-14 20:00:00,15.25,46.5,1.1,5.47,3.05,11.47,,0.12,3.42,0.1,1.2,,,25.68,80.0,1.97,112.5,9.5,743.0,,0.0
2022-12-14 20:00:00,2022-12-14 21:00:00,20.5,35.5,2.35,5.25,3.73,11.77,1.9,0.09,3.7,0.1,1.2,,,25.78,81.0,1.7,120.0,9.25,743.0,,0.0
2022-12-14 21:00:00,2022-12-14 22:00:00,15.5,31.5,0.6,6.1,3.12,12.72,4.35,,3.5,0.1,1.2,,,24.55,80.5,1.5,112.25,9.25,743.0,,0.0
2022-12-14 22:00:00,2022-12-14 23:00:00,13.5,25.75,1.0,7.68,4.9,14.15,3.7,0.27,2.36,0.1,1.2,,,24.25,81.75,1.12,91.25,8.75,743.0,,0.0
2022-12-14 23:00:00,2022-12-15 00:00:00,13.5,34.75,2.27,9.05,6.62,14.15,3.58,0.36,1.71,0.1,1.2,,,24.5,83.25,0.7,62.5,8.5,743.0,,0.0
2022-12-15 00:00:00,2022-12-15 01:00:00,21.0,58.5,1.62,15.95,9.83,14.77,4.58,0.48,,0.1,1.2,,,24.35,84.75,0.8,64.5,8.5,743.0,,0.0
2022-12-15 01:00:00,2022-12-15 02:00:00,30.25,92.25,0.9,14.53,8.07,13.47,5.03,0.64,0.44,0.1,1.2,,,25.58,86.25,0.73,51.0,8.25,742.75,,0.0
2022-12-15 02:00:00,2022-12-15 03:00:00,29.5,80.75,2.57,10.2,6.95,12.6,3.6,0.44,0.16,0.1,1.2,,,25.3,87.0,0.67,44.75,9.0,742.0,,0.0
2022-12-15 03:00:00,2022-12-15 04:00:00,26.25,74.5,0.65,11.9,6.85,13.0,3.78,0.52,0.34,0.1,1.2,,,25.38,87.5,0.5,16.25,8.5,742.0,,0.0
2022-12-15 04:00:00,2022-12-15 05:00:00,29.75,58.0,1.4,11.62,6.97,12.47,2.42,0.21,0.29,0.1,1.2,,,25.62,88.0,0.78,19.5,8.0,742.0,,0.0
2022-12-15 05:00:00,2022-12-15 06:00:00,29.0,61.0,0.83,11.95,6.62,14.77,2.4,0.16,,0.1,1.2,,,24.72,88.0,0.65,67.75,8.25,742.0,,0.0
2022-12-15 06:00:00,2022-12-15 07:00:00,33.5,74.75,1.5,15.0,8.75,16.55,2.5,0.2,0.02,0.1,1.2,,,24.85,88.25,0.45,57.5,13.75,742.0,,0.0
2022-12-15 07:00:00,2022-12-15 08:00:00,54.5,114.25,0.35,14.8,7.65,17.23,3.92,0.42,0.14,0.1,1.2,,,24.8,87.0,0.85,113.5,80.25,743.0,,0.0
2022-12-15 08:00:00,2022-12-15 09:00:00,80.5,176.0,2.27,15.65,10.2,18.07,3.8,0.56,0.83,0.1,1.2,,,24.73,82.75,1.55,98.75,137.25,743.75,,0.0
2022-12-15 09:00:00,2022-12-15 10:00:00,77.0,120.5,2.12,7.95,5.97,16.12,3.33,0.73,1.84,0.1,1.2,,,25.48,74.25,1.7,117.0,249.5,744.0,,0.0
2022-12-15 10:00:00,2022-12-15 11:00:00,32.0,74.25,1.22,4.47,3.4,14.1,1.83,0.54,1.69,0.1,1.2,,,25.57,68.5,1.82,144.0,378.75,744.0,,0.0
2022-12-15 11:00:00,2022-12-15 12:00:00,20.5,54.0,0.8,5.43,3.3,13.13,2.57,0.34,1.78,0.1,1.2,,,25.6,65.25,1.57,167.25,415.5,743.5,,0.0
2022-12-15 12:00:00,2022-12-15 13:00:00,12.75,50.25,1.45,2.5,2.9,11.97,3.5,0.68,2.09,0.1,1.2,,,25.65,65.5,1.98,148.75,405.0,742.75,,0.0
2022-12-15 13:00:00,2022-12-15 14:00:00,13.0,65.25,1.7,5.3,4.2,13.47,3.17,0.5,2.12,0.1,1.2,,,24.92,65.25,1.9,144.75,383.0,741.75,,0.0
2022-12-15 14:00:00,2022-12-15 15:00:00,15.5,66.0,1.12,4.45,3.3,15.28,4.45,0.57,2.17,0.1,1.2,,,24.68,65.25,1.97,140.5,284.5,741.25,,0.0
2022-12-15 15:00:00,2022-12-15 16:00:00,14.5,79.75,2.22,4.42,4.2,14.82,4.57,0.58,2.46,0.1,1.2,,,25.17,65.75,1.7,152.0,218.0,741.0,,0.0
2022-12-15 16:00:00,2022-12-15 17:00:00,18.25,99.5,1.6,5.9,3.92,15.6,3.32,0.12,3.7,0.1,1.2,,,25.3,69.0,1.85,131.75,87.25,741.0,,0.0
2022-12-15 17:00:00,2022-12-15 18:00:00,24.25,110.75,0.98,8.05,5.08,14.05,2.67,0.33,4.03,0.2,1.7,,,26.45,72.5,1.98,114.0,23.75,741.0,,0.0
2022-12-15 18:00:00,2022-12-15 19:00:00,26.75,93.25,0.83,11.17,6.6,11.8,1.8,0.27,2.4,0.2,1.7,,,25.3,75.0,1.85,86.75,10.75,741.75,,0.0
2022-12-15 19:00:00,2022-12-15 20:00:00,40.25,87.25,1.63,11.7,7.18,12.32,0.55,0.26,1.89,0.2,1.7,,,25.62,76.75,1.35,68.75,10.75,742.25,,0.0
2022-12-15 20:00:00,2022-12-15 21:00:00,40.5,93.25,0.83,15.7,8.8,12.22,3.33,0.87,0.54,0.2,1.7,,,25.82,78.5,0.98,79.75,10.75,742.75,,0.0
2022-12-15 21:00:00,2022-12-15 22:00:00,52.5,118.25,1.5,18.75,11.22,14.03,4.38,0.72,0.28,0.2,1.7,,,25.1,79.75,0.72,63.0,10.5,743.0,,0.0
2022-12-15 22:00:00,2022-12-15 23:00:00,59.75,116.75,1.95,19.85,12.17,15.6,5.1,0.79,0.18,0.2,1.7,,,24.3,80.0,0.77,76.5,9.75,743.0,,0.0
2022-12-15 23:00:00,2022-12-16 00:00:00,43.75,118.5,2.05,22.45,13.62,14.78,6.17,0.71,0.14,0.2,1.7,,,24.4,81.25,0.78,58.25,9.75,742.0,,0.0
2022-12-16 00:00:00,2022-12-16 01:00:00,52.0,141.25,1.32,19.2,11.25,15.93,4.9,0.62,,0.2,1.7,,,24.32,82.25,1.2,62.0,9.75,742.0,,0.0
2022-12-16 01:00:00,2022-12-16 02:00:00,49.25,120.0,1.45,12.75,7.2,14.42,3.62,0.61,1.13,0.2,1.7,,,25.62,83.25,1.07,63.5,9.75,741.25,,0.0
2022-12-16 02:00:00,2022-12-16 03:00:00,39.25,79.25,2.12,10.55,7.33,12.95,2.0,0.32,1.78,0.2,1.7,,,26.0,84.25,0.83,102.75,10.0,741.0,,0.0
2022-12-16 03:00:00,2022-12-16 04:00:00,35.75,78.0,2.05,14.33,9.3,13.8,3.32,0.33,0.52,0.2,1.7,,,26.05,86.25,0.68,165.75,10.25,741.0,,0.0
2022-12-16 04:00:00,2022-12-16 05:00:00,46.25,114.0,1.7,13.2,8.4,13.47,2.93,0.69,0.3,0.2,1.7,,,26.32,86.5,0.6,47.75,10.0,741.0,,0.0
2022-12-16 05:00:00,2022-12-16 06:00:00,60.5,163.75,1.33,14.07,8.55,14.85,1.85,0.53,0.3,0.2,1.7,,,25.25,88.0,0.35,225.75,9.5,741.0,,0.0
2022-12-16 06:00:00,2022-12-16 07:00:00,59.0,100.5,1.88,14.73,9.35,16.93,4.02,0.61,0.02,0.2,1.7,,,24.75,88.0,0.47,254.5,16.75,741.75,,0.0
2022-12-16 07:00:00,2022-12-16 08:00:00,69.75,116.25,1.7,15.68,9.07,16.9,4.47,0.72,0.24,0.2,1.7,,,24.68,86.5,0.78,210.5,76.0,742.25,,0.0
2022-12-16 08:00:00,2022-12-16 09:00:00,76.5,131.5,2.2,13.6,9.03,17.95,2.73,0.66,0.27,0.2,1.7,,,24.67,80.75,1.35,134.25,182.5,743.0,,0.0
2022-12-16 09:00:00,2022-12-16 10:00:00,72.0,117.75,1.4,10.22,5.8,16.1,1.77,0.77,1.11,0.2,1.7,,,25.4,74.0,1.93,124.25,287.25,743.75,,0.0
2022-12-16 10:00:00,2022-12-16 11:00:00,40.0,74.0,0.87,5.85,3.48,14.07,1.2,0.6,1.38,0.2,1.7,,,25.67,69.25,2.3,144.5,358.5,743.5,,0.0
2022-12-16 11:00:00,2022-12-16 12:00:00,24.75,53.75,1.8,5.03,4.1,13.6,1.0,0.46,1.92,0.2,1.7,,,25.65,68.0,2.35,135.75,386.5,743.0,,0.0
2022-12-16 12:00:00,2022-12-16 13:00:00,25.5,60.75,1.15,5.73,3.03,12.13,1.15,0.48,2.37,0.2,1.7,,,25.6,67.0,2.4,131.25,392.0,742.0,,0.0
2022-12-16 13:00:00,2022-12-16 14:00:00,28.0,78.5,1.58,5.0,3.95,13.1,1.98,0.35,2.31,0.2,1.7,,,25.0,66.75,2.33,142.0,363.75,741.25,,0.0
2022-12-16 14:00:00,2022-12-16 15:00:00,22.5,84.75,1.2,3.27,2.7,15.45,2.08,0.35,2.02,0.2,1.7,,,24.5,67.25,2.22,126.5,288.25,741.0,,0.0
2022-12-16 15:00:00,2022-12-16 16:00:00,24.0,76.5,1.85,4.5,3.88,15.5,2.93,0.39,2.28,0.2,1.7,,,25.0,68.75,2.25,130.5,192.0,741.0,,0.0
2022-12-16 16:00:00,2022-12-16 17:00:00,25.25,84.0,1.57,4.83,3.85,15.6,3.35,0.42,3.12,0.2,1.7,,,25.45,71.0,2.2,123.75,94.5,740.75,,0.0
2022-12-16 17:00:00,2022-12-16 18:00:00,29.0,73.25,1.27,6.75,4.67,14.95,2.52,0.57,3.92,0.2,1.98,,,26.68,74.0,1.93,114.0,22.5,741.0,,0.0
2022-12-16 18:00:00,2022-12-16 19:00:00,32.25,97.0,1.85,10.57,6.28,11.95,0.5,0.54,3.45,0.2,2.0,,,25.3,75.75,1.65,111.5,10.5,741.0,,0.0
2022-12-16 19:00:00,2022-12-16 20:00:00,47.5,113.75,1.07,11.75,6.88,12.73,1.38,0.18,1.8,0.2,2.0,,,25.15,77.0,1.35,88.0,10.25,741.5,,0.0
2022-12-16 20:00:00,2022-12-16 21:00:00,62.5,142.0,1.45,13.28,8.28,12.72,1.3,0.32,0.73,0.2,2.0,,,25.38,79.5,1.23,90.25,10.5,742.0,,0.0
2022-12-16 21:00:00,2022-12-16 22:00:00,62.0,130.5,1.67,15.45,9.07,13.8,1.9,0.22,0.38,0.2,2.0,,,25.03,80.75,1.32,93.75,10.25,742.0,,0.0
2022-12-16 22:00:00,2022-12-16 23:00:00,68.5,124.5,0.62,12.12,6.98,16.05,3.65,0.25,0.88,0.2,2.0,,,24.25,82.5,1.03,68.0,10.0,742.0,,0.0
2022-12-16 23:00:00,2022-12-17 00:00:00,52.75,117.0,2.43,11.72,7.65,16.58,3.8,0.46,0.92,0.2,2.0,,,24.42,84.0,1.12,77.5,9.75,742.0,,0.0
2022-12-17 00:00:00,2022-12-17 01:00:00,53.0,168.5,0.88,11.17,6.65,17.12,3.05,0.36,0.9,0.2,2.0,,,24.48,84.75,1.23,89.75,9.25,741.75,,0.0
2022-12-17 01:00:00,2022-12-17 02:00:00,48.5,171.25,1.12,12.45,7.55,16.88,2.72,0.44,0.69,0.2,2.0,,,25.45,85.75,1.12,80.0,9.25,741.0,,0.0
2022-12-17 02:00:00,2022-12-17 03:00:00,55.75,120.25,1.47,11.38,6.88,15.12,1.43,0.37,1.49,0.2,2.0,,,25.62,86.0,1.08,80.75,10.0,741.0,,0.0
2022-12-17 03:00:00,2022-12-17 04:00:00,63.75,120.75,1.52,11.57,7.38,15.83,2.33,0.21,1.08,0.2,2.0,,,25.75,87.0,0.8,81.0,9.75,741.0,,0.0
2022-12-17 04:00:00,2022-12-17 05:00:00,65.75,131.25,1.68,8.03,5.62,15.67,1.5,0.33,0.69,0.2,2.0,,,26.02,87.25,0.97,73.75,9.5,741.0,,0.0
2022-12-17 05:00:00,2022-12-17 06:00:00,74.75,137.25,1.25,9.0,5.8,16.02,,0.22,0.42,0.2,2.0,,,25.27,88.0,0.85,69.0,9.5,741.25,,0.0
2022-12-17 06:00:00,2022-12-17 07:00:00,78.5,137.75,0.9,10.82,6.27,19.32,1.0,0.26,0.02,0.2,2.0,,,24.55,88.0,1.2,82.5,16.5,742.0,,0.0
2022-12-17 07:00:00,2022-12-17 08:00:00,86.25,149.5,1.82,15.22,9.6,19.65,1.25,0.36,0.21,0.2,2.0,,,24.65,86.5,1.45,103.25,77.0,742.75,,0.0
2022-12-17 08:00:00,2022-12-17 09:00:00,98.25,160.75,1.27,13.38,8.18,19.9,0.47,0.45,0.3,0.2,2.0,,,24.5,82.25,1.57,125.0,136.75,743.5,,0.0
2022-12-17 09:00:00,2022-12-17 10:00:00,98.0,155.25,2.5,8.1,5.78,19.65,1.23,0.46,1.64,0.2,2.0,,,25.52,75.75,2.18,137.0,230.25,744.0,,0.0
2022-12-17 10:00:00,2022-12-17 11:00:00,72.0,127.25,2.9,5.28,3.88,16.75,0.65,0.41,3.81,0.2,2.1,,,25.62,71.75,2.62,153.75,319.0,744.0,,0.0
2022-12-17 11:00:00,2022-12-17 12:00:00,57.0,108.25,1.7,6.17,4.1,15.93,0.55,0.3,3.9,0.2,2.1,,,25.55,69.5,2.9,147.5,370.5,743.25,,0.0
2022-12-17 12:00:00,2022-12-17 13:00:00,57.5,102.5,2.1,4.87,3.4,14.27,3.83,0.51,3.93,0.2,2.1,,,25.62,66.5,2.5,145.0,385.25,742.5,,0.0
2022-12-17 13:00:00,2022-12-17 14:00:00,56.75,130.75,1.65,5.15,4.08,15.1,3.85,0.39,3.69,0.2,2.1,,,25.35,65.25,2.05,157.0,339.0,742.0,,0.0
2022-12-17 14:00:00,2022-12-17 15:00:00,49.25,137.75,1.17,5.35,3.45,17.48,5.07,0.37,3.84,0.2,2.1,,,24.48,64.5,2.3,138.0,268.25,741.25,,0.0
2022-12-17 15:00:00,2022-12-17 16:00:00,50.0,135.5,2.0,5.17,4.38,17.5,5.25,0.4,5.39,0.2,2.1,,,25.15,66.5,2.42,133.0,182.0,741.0,,0.0
2022-12-17 16:00:00,2022-12-17 17:00:00,59.5,139.0,2.02,5.65,4.67,17.77,3.73,0.34,6.36,0.23,2.1,,,25.55,69.5,2.25,138.5,84.75,741.0,,0.0
2022-12-17 17:00:00,2022-12-17 18:00:00,61.75,135.25,1.73,6.72,4.6,17.88,3.18,0.45,7.53,0.25,2.12,,,26.65,75.25,2.1,124.25,19.5,741.0,,0.0
2022-12-17 18:00:00,2022-12-17 19:00:00,65.5,131.5,1.58,9.1,6.15,14.55,2.33,0.51,7.53,0.2,2.3,,,25.73,77.0,1.98,120.25,10.75,742.0,,0.0
2022-12-17 19:00:00,2022-12-17 20:00:00,69.25,124.75,1.2,8.4,5.03,14.0,2.08,0.24,8.43,0.2,2.3,,,25.1,78.0,1.88,119.75,10.5,742.0,,0.0
2022-12-17 20:00:00,2022-12-17 21:00:00,68.25,123.0,1.83,7.95,5.1,14.1,5.43,0.46,8.76,0.2,2.3,,,25.27,78.5,1.67,109.25,10.5,743.0,,0.0
2022-12-17 21:00:00,2022-12-17 22:00:00,71.5,137.0,1.65,7.57,5.4,15.15,6.8,0.39,7.34,0.2,2.3,,,25.05,79.25,1.43,111.75,10.5,743.0,,0.0
2022-12-17 22:00:00,2022-12-17 23:00:00,72.25,131.5,1.15,9.25,5.88,17.32,7.38,0.37,5.76,0.2,2.3,,,24.2,80.5,1.37,115.0,9.75,742.75,,0.0
2022-12-17 23:00:00,2022-12-18 00:00:00,80.5,145.0,1.85,10.3,6.95,17.9,9.08,0.51,5.24,0.2,2.3,,,24.45,82.5,1.35,116.5,7.75,742.0,,1.25
2022-12-18 00:00:00,2022-12-18 01:00:00,79.75,179.75,0.9,5.45,3.65,18.12,3.95,0.41,10.37,0.2,2.3,,,24.45,84.0,1.18,129.5,1.75,742.0,,0.0
2022-12-18 01:00:00,2022-12-18 02:00:00,63.25,94.0,1.65,3.98,3.47,17.85,,0.47,12.4,0.2,2.3,,,25.02,80.5,1.12,150.0,4.0,741.0,,0.0
2022-12-18 02:00:00,2022-12-18 03:00:00,60.25,91.75,1.1,3.4,2.7,14.45,,0.41,13.56,0.2,2.3,,,24.88,80.25,1.2,162.5,6.75,741.0,,0.0
2022-12-18 03:00:00,2022-12-18 04:00:00,61.75,94.25,1.45,3.15,2.88,15.4,,0.46,14.62,0.2,2.3,,,25.2,79.75,1.52,147.0,7.75,741.0,,0.0
2022-12-18 04:00:00,2022-12-18 05:00:00,71.25,96.25,1.9,4.45,3.93,14.22,,0.32,15.24,0.2,2.3,,,25.45,79.5,1.5,137.5,7.75,741.0,,0.0
2022-12-18 05:00:00,2022-12-18 06:00:00,66.75,99.0,0.9,5.9,3.4,15.58,0.6,0.21,13.61,0.2,2.3,,,25.17,79.75,1.4,120.25,7.5,741.0,,0.0
2022-12-18 06:00:00,2022-12-18 07:00:00,67.0,97.75,1.5,5.83,4.33,18.27,1.9,0.15,12.0,0.2,2.3,,,24.6,79.75,1.5,142.75,9.75,741.25,,0.0
2022-12-18 07:00:00,2022-12-18 08:00:00,61.75,104.0,0.85,6.9,4.38,18.43,2.33,0.23,12.69,0.2,2.3,,,24.45,76.25,1.88,145.5,45.0,742.0,,0.0
2022-12-18 08:00:00,2022-12-18 09:00:00,65.0,108.5,1.17,7.25,4.45,18.15,1.4,0.23,11.98,0.2,2.3,,,24.38,74.75,2.42,157.75,131.25,742.75,,0.0
2022-12-18 09:00:00,2022-12-18 10:00:00,64.0,108.5,1.5,5.5,4.17,18.18,0.3,0.21,10.91,0.2,2.3,,,24.85,72.0,3.0,164.5,206.75,743.0,,0.0
2022-12-18 10:00:00,2022-12-18 11:00:00,50.75,93.5,1.65,5.2,3.32,15.55,,0.43,9.99,0.2,2.3,,,25.83,71.0,2.97,168.75,197.5,743.0,,0.0
2022-12-18 11:00:00,2022-12-18 12:00:00,45.25,88.25,0.55,5.67,3.3,14.88,,0.17,9.42,0.2,2.3,,,25.8,69.75,3.1,173.75,241.0,742.75,,0.0
2022-12-18 12:00:00,2022-12-18 13:00:00,40.0,86.0,0.5,5.1,2.6,12.65,6.65,0.2,6.18,0.2,2.3,,,27.15,68.33,3.17,170.0,321.0,742.0,,0.0
2022-12-18 13:00:00,2022-12-18 14:00:00,40.0,91.0,1.4,4.65,3.57,13.83,5.42,,8.24,,,,,25.85,69.25,3.05,177.25,217.5,741.5,,0.0
2022-12-18 14:00:00,2022-12-18 15:00:00,38.75,92.5,1.27,5.2,3.43,16.0,6.53,,7.75,,,,,24.6,68.5,3.25,166.5,234.75,741.0,,0.0
2022-12-18 15:00:00,2022-12-18 16:00:00,35.75,96.75,1.3,4.4,3.1,16.73,7.55,0.51,8.3,,,,,24.77,69.0,3.27,170.75,166.75,740.75,,0.0
2022-12-18 16:00:00,2022-12-18 17:00:00,40.0,98.75,1.55,3.95,3.35,16.55,2.7,0.67,10.67,,,,,24.82,70.75,3.05,162.25,69.5,740.5,,0.0
2022-12-18 17:00:00,2022-12-18 18:00:00,46.0,104.0,0.8,3.98,2.55,16.52,,1.36,12.45,0.0,0.2,,,24.85,71.75,2.62,160.25,18.75,741.0,,0.0
2022-12-18 18:00:00,2022-12-18 19:00:00,46.5,95.0,2.1,4.83,3.85,14.02,,1.79,14.19,0.2,1.4,,,26.33,71.75,2.8,156.75,10.0,741.5,,0.0
2022-12-18 19:00:00,2022-12-18 20:00:00,47.5,92.25,1.47,3.47,2.75,13.5,,1.86,14.42,0.2,1.4,,,25.5,71.5,2.7,166.5,10.75,742.0,,0.0
2022-12-18 20:00:00,2022-12-18 21:00:00,40.5,79.5,1.45,2.92,1.77,12.88,1.62,0.47,12.74,0.2,1.4,,,25.8,68.5,2.6,162.5,10.75,742.0,,0.0
2022-12-18 21:00:00,2022-12-18 22:00:00,24.25,62.5,1.58,2.35,2.53,12.55,2.58,0.42,12.38,0.2,1.4,,,25.83,67.5,2.73,160.25,10.75,742.75,,0.0
2022-12-18 22:00:00,2022-12-18 23:00:00,23.0,51.5,1.43,3.35,2.67,14.0,3.35,0.54,12.64,0.2,1.4,,,24.4,70.25,2.5,169.0,10.5,742.0,,0.0
2022-12-18 23:00:00,2022-12-19 00:00:00,15.5,54.5,1.0,2.9,2.35,14.53,4.78,0.8,12.5,0.2,1.4,,,24.25,69.75,2.45,158.0,10.75,742.0,,0.0
2022-12-19 00:00:00,2022-12-19 01:00:00,11.25,66.75,0.95,3.02,2.35,14.57,3.58,0.4,12.59,0.2,1.4,,,24.28,71.0,2.05,155.5,10.75,741.75,,0.0
2022-12-19 01:00:00,2022-12-19 02:00:00,12.25,62.0,1.52,2.7,2.67,14.8,2.9,0.65,12.34,0.2,1.4,,,24.35,72.0,1.73,148.0,10.75,741.0,,0.0
2022-12-19 02:00:00,2022-12-19 03:00:00,15.25,62.75,1.03,3.2,2.33,12.9,2.3,0.9,12.75,0.2,1.4,,,25.62,72.5,1.58,150.5,11.0,740.5,,0.0
2022-12-19 03:00:00,2022-12-19 04:00:00,20.5,88.5,1.57,3.83,3.35,12.18,1.57,1.09,9.77,0.2,1.4,,,25.77,74.75,1.27,174.5,11.25,740.0,,0.0
2022-12-19 04:00:00,2022-12-19 05:00:00,19.0,127.5,1.53,7.1,5.03,11.9,0.2,0.78,5.77,0.2,1.4,,,26.02,78.5,0.85,249.0,10.75,740.0,,0.0
2022-12-19 05:00:00,2022-12-19 06:00:00,30.0,107.5,1.67,13.95,8.8,12.63,0.3,1.61,1.68,0.2,1.4,,,26.1,81.25,0.5,270.0,10.75,741.0,,0.0
2022-12-19 06:00:00,2022-12-19 07:00:00,40.0,90.25,1.32,17.55,10.38,13.85,0.1,2.15,0.52,0.2,1.4,,,24.77,81.5,0.42,73.25,17.0,741.5,,0.0
2022-12-19 07:00:00,2022-12-19 08:00:00,54.5,102.25,1.2,16.5,8.47,16.02,0.3,2.99,0.45,0.2,1.4,,,24.95,80.5,0.68,248.75,74.0,742.0,,0.0
2022-12-19 08:00:00,2022-12-19 09:00:00,68.5,133.5,2.25,16.58,10.62,16.4,3.85,0.92,1.96,0.2,1.4,,,24.88,75.0,1.52,207.0,179.25,743.0,,0.0
2022-12-19 09:00:00,2022-12-19 10:00:00,83.25,170.25,2.52,11.55,8.22,15.77,6.25,1.36,4.79,0.2,1.4,,,24.68,71.25,2.55,217.5,232.0,743.0,,0.0
2022-12-19 10:00:00,2022-12-19 11:00:00,66.25,139.0,1.27,9.35,6.02,14.45,6.27,2.7,7.41,0.2,1.4,,,25.5,70.75,2.83,189.0,192.5,742.75,,0.0
2022-12-19 11:00:00,2022-12-19 12:00:00,55.5,132.75,1.13,8.73,5.57,13.12,6.07,2.87,6.32,0.2,1.4,,,25.23,69.5,3.3,195.0,226.75,742.25,,0.0
2022-12-19 12:00:00,2022-12-19 13:00:00,49.25,140.0,1.55,11.33,6.77,11.97,8.03,1.61,5.21,0.2,1.4,,,25.25,69.5,3.12,194.75,179.0,741.5,,0.0
2022-12-19 13:00:00,2022-12-19 14:00:00,52.0,163.0,2.53,10.47,7.0,12.53,9.65,2.12,5.29,0.2,1.4,,,25.5,69.75,2.9,195.25,153.5,740.5,,0.0
