From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),VWS (m/s),Xylene (ug/m3),AT (degree C),RF (mm)
2021-09-26 07:00:00,2021-09-26 08:00:00,16.22,66.42,5.72,4.99,10.73,10.9,22.66,0.86,16.46,0.0,,,,87.98,1.86,230.75,,,,,25.32,
2021-09-26 08:00:00,2021-09-26 09:00:00,26.0,95.0,6.57,5.49,12.07,10.64,23.1,0.91,16.52,0.0,,,,85.94,1.85,231.44,,,,,25.49,
2021-09-26 09:00:00,2021-09-26 10:00:00,19.78,73.47,3.57,7.15,10.71,11.4,24.61,0.84,16.48,0.0,,,,73.4,1.93,218.94,,,,,28.81,
2021-09-26 10:00:00,2021-09-26 11:00:00,26.0,54.0,1.68,6.58,8.26,11.16,24.09,0.81,16.56,0.0,,,,71.13,1.96,52.99,,,,,29.22,
2021-09-26 11:00:00,2021-09-26 12:00:00,10.78,28.43,1.58,5.53,7.11,10.34,21.46,0.76,16.41,0.0,,,,69.64,1.95,50.51,,,,,28.99,
2021-09-26 12:00:00,2021-09-26 13:00:00,8.46,26.8,1.41,5.61,7.01,10.11,20.36,0.74,16.45,0.0,,,,73.79,1.95,59.3,,,,,27.74,
2021-09-26 13:00:00,2021-09-26 14:00:00,10.0,33.31,1.01,5.73,6.75,9.92,19.13,0.73,16.56,0.0,,,,77.29,1.92,227.18,,,,,27.09,
2021-09-26 14:00:00,2021-09-26 15:00:00,10.0,23.0,1.01,5.48,6.48,9.73,18.48,0.75,16.69,0.0,,,,77.34,1.97,54.07,,,,,27.2,
2021-09-26 15:00:00,2021-09-26 16:00:00,7.0,22.0,1.08,5.23,6.31,9.4,17.66,0.71,16.71,0.0,,,,76.38,1.92,233.86,,,,,27.01,
2021-09-26 16:00:00,2021-09-26 17:00:00,8.34,31.91,1.03,5.4,6.44,9.18,16.09,0.72,16.62,0.0,,,,77.3,1.95,53.37,,,,,25.77,
2021-09-26 17:00:00,2021-09-26 18:00:00,6.0,31.0,1.44,5.83,7.28,9.1,16.25,0.74,16.84,0.0,,,,83.91,1.98,54.95,,,,,25.11,
2021-09-26 18:00:00,2021-09-26 19:00:00,14.0,35.0,3.92,6.61,10.53,9.13,16.07,0.76,16.66,0.0,,,,87.92,1.89,232.25,,,,,24.51,
2021-09-26 19:00:00,2021-09-26 20:00:00,18.0,28.0,3.85,5.94,9.78,9.1,15.28,0.77,16.44,0.0,,,,92.49,1.9,232.77,,,,,24.03,
2021-09-26 20:00:00,2021-09-26 21:00:00,14.7,21.69,3.13,6.6,9.73,8.79,14.65,0.76,16.53,0.0,,,,91.88,1.83,229.11,,,,,24.02,
2021-09-26 21:00:00,2021-09-26 22:00:00,12.77,17.9,2.66,6.36,9.01,8.8,14.97,0.74,16.55,0.0,,,,92.12,1.85,229.0,,,,,23.91,
2021-09-26 22:00:00,2021-09-26 23:00:00,12.0,26.0,2.45,6.08,8.52,8.79,14.65,0.72,16.7,0.0,,,,91.36,1.87,230.63,,,,,24.06,
2021-09-26 23:00:00,2021-09-27 00:00:00,,,2.46,6.04,8.49,8.78,14.31,0.7,16.68,0.0,,,,88.92,1.85,230.17,,,,,24.22,
2021-09-27 00:00:00,2021-09-27 01:00:00,14.78,18.0,3.71,5.59,9.3,8.75,13.94,0.76,16.45,0.0,,,,90.62,1.85,229.95,,,,,24.04,
2021-09-27 01:00:00,2021-09-27 02:00:00,14.0,27.0,3.9,5.3,9.2,8.81,13.72,0.77,15.44,0.0,,,,89.03,1.85,229.7,0.01,,,,24.37,
2021-09-27 02:00:00,2021-09-27 03:00:00,20.0,24.0,3.07,5.71,8.78,8.64,13.92,0.73,16.57,0.0,,,,88.36,1.91,142.54,,,,,24.44,
2021-09-27 03:00:00,2021-09-27 04:00:00,9.7,13.87,2.34,5.24,7.58,8.74,13.57,0.73,16.75,0.0,,,,89.3,1.9,232.52,,,,,24.54,
2021-09-27 04:00:00,2021-09-27 05:00:00,8.3,12.38,2.23,5.21,7.44,8.6,13.34,0.71,16.73,0.0,,,,89.86,1.85,229.97,,,,,24.41,
2021-09-27 05:00:00,2021-09-27 06:00:00,9.88,18.0,2.41,5.36,7.75,8.65,13.33,0.73,16.75,0.0,,,,90.1,1.83,228.9,0.01,,,,24.24,
2021-09-27 06:00:00,2021-09-27 07:00:00,9.45,23.85,3.21,5.25,8.46,8.7,12.95,0.8,16.62,0.0,,,,95.53,1.91,233.4,,,,,23.14,
2021-09-27 07:00:00,2021-09-27 08:00:00,12.0,31.43,3.69,5.67,9.36,8.51,12.77,0.81,16.67,0.0,,,,95.55,1.92,233.07,,,,,22.7,
2021-09-27 08:00:00,2021-09-27 09:00:00,20.0,,,,,,,,,,,,,,,,,,,,,
2021-09-27 09:00:00,2021-09-27 10:00:00,,18.0,3.03,5.62,8.62,8.57,12.48,0.78,15.08,0.0,,,,90.83,1.81,228.72,,,,,22.89,
2021-09-27 10:00:00,2021-09-27 11:00:00,,8.0,3.01,5.09,8.09,8.6,12.26,0.74,16.49,0.0,,,,87.23,1.88,231.94,,,,,24.35,
2021-09-27 11:00:00,2021-09-27 12:00:00,2.28,8.66,2.63,5.38,8.0,8.57,11.96,0.72,16.74,0.0,,,,84.2,1.89,232.43,,,,,25.7,
2021-09-27 12:00:00,2021-09-27 13:00:00,5.0,15.0,2.15,5.32,7.48,8.68,12.14,0.71,16.7,0.0,,,,86.03,1.89,232.87,,,,,25.48,
2021-09-27 13:00:00,2021-09-27 14:00:00,,,1.9,5.36,7.25,8.64,13.04,0.71,16.91,0.0,,,,81.22,1.93,233.96,,,,,26.83,
2021-09-27 14:00:00,2021-09-27 15:00:00,7.0,8.0,1.1,5.62,6.71,8.78,13.34,0.72,16.88,0.0,,,,82.25,1.96,229.24,,,,,25.85,
2021-09-27 15:00:00,2021-09-27 16:00:00,15.0,19.0,0.48,6.04,6.52,8.68,13.78,0.72,16.93,0.0,,,,80.53,1.95,53.74,,,,,26.58,
2021-09-27 16:00:00,2021-09-27 17:00:00,9.0,10.0,0.95,5.56,6.52,8.77,13.49,0.74,16.64,0.0,,,,81.29,1.92,228.83,,,,,26.37,
2021-09-27 17:00:00,2021-09-27 18:00:00,15.07,22.37,1.16,5.52,6.68,8.67,12.43,0.76,16.86,0.0,,,,84.83,1.96,59.02,,,,,25.45,
2021-09-27 18:00:00,2021-09-27 19:00:00,4.34,13.05,1.09,5.75,6.83,8.6,12.46,0.76,16.74,0.0,,,,85.87,1.93,234.16,,,,,24.9,
2021-09-27 19:00:00,2021-09-27 20:00:00,7.68,14.33,1.14,5.71,6.85,8.51,12.5,0.78,16.78,0.0,,,,87.77,1.92,233.54,,,,,24.84,
2021-09-27 20:00:00,2021-09-27 21:00:00,13.0,21.0,1.22,5.74,6.95,8.41,11.93,0.79,16.27,0.0,,,,86.55,1.92,233.84,,,,,24.94,
2021-09-27 21:00:00,2021-09-27 22:00:00,8.0,15.0,1.31,6.03,7.37,8.53,11.26,0.88,16.56,0.0,,,,87.73,1.92,233.54,,,,,24.55,
2021-09-27 22:00:00,2021-09-27 23:00:00,9.04,35.0,4.36,6.98,11.33,8.64,12.98,1.29,16.62,0.0,,,,88.34,1.92,233.69,,,,,24.47,
2021-09-27 23:00:00,2021-09-28 00:00:00,14.56,35.06,23.67,7.58,31.25,10.53,18.27,0.01,15.73,0.0,,,,88.06,1.92,233.68,,,,,24.54,
2021-09-28 00:00:00,2021-09-28 01:00:00,12.0,36.0,15.06,7.14,22.18,10.41,21.14,7.28,4.03,0.0,,,,88.03,1.93,233.5,,,,,24.61,
2021-09-28 01:00:00,2021-09-28 02:00:00,12.0,18.87,4.19,6.35,10.52,10.25,22.5,3.27,4.09,0.0,,,,87.74,1.92,233.31,,,,,24.84,
2021-09-28 02:00:00,2021-09-28 03:00:00,,,2.75,5.94,8.69,10.09,21.67,2.25,1.56,0.0,,,,89.52,1.89,231.55,,,,,24.66,
2021-09-28 03:00:00,2021-09-28 04:00:00,12.0,23.0,2.74,5.71,8.44,10.46,21.94,1.59,3.99,0.0,,,,92.22,1.83,228.42,,,,,24.33,
2021-09-28 04:00:00,2021-09-28 05:00:00,9.19,15.26,3.88,5.43,9.31,12.25,21.82,1.32,1.5,0.0,,,,91.64,1.82,228.24,,,,,24.18,
2021-09-28 05:00:00,2021-09-28 06:00:00,14.79,33.31,4.12,5.49,9.62,11.93,21.63,1.15,5.57,0.0,,,,92.1,1.83,228.79,,,,,24.14,
2021-09-28 06:00:00,2021-09-28 07:00:00,7.78,22.71,4.4,5.21,9.61,11.71,21.75,1.0,6.6,0.0,,,,91.18,1.9,232.13,,,,,24.24,
2021-09-28 07:00:00,2021-09-28 08:00:00,6.77,19.44,3.4,5.29,8.69,11.78,21.18,0.9,8.0,0.0,,,,89.51,1.92,233.22,,,,,24.33,
2021-09-28 08:00:00,2021-09-28 09:00:00,6.0,13.67,2.27,5.73,8.0,12.33,26.16,0.85,6.81,0.0,,,,87.65,1.9,232.52,,,,,25.36,
2021-09-28 09:00:00,2021-09-28 10:00:00,6.0,9.0,2.25,6.43,8.68,13.47,28.44,1.89,8.0,0.0,,,,87.48,1.9,232.78,,,,,25.54,
2021-09-28 10:00:00,2021-09-28 11:00:00,5.0,10.91,5.79,6.88,12.67,13.84,28.19,4.13,4.31,0.0,,,,80.27,1.88,232.82,,,,,27.04,
2021-09-28 11:00:00,2021-09-28 12:00:00,,,,,,,,,,,,,,,,,,,,,,
2021-09-28 12:00:00,2021-09-28 13:00:00,,,1.97,5.46,7.44,12.58,25.63,1.04,8.02,0.0,,,,85.84,1.96,53.96,,,,,26.38,
2021-09-28 13:00:00,2021-09-28 14:00:00,,,1.82,5.46,7.26,12.13,26.17,0.89,11.11,0.0,,,,83.91,1.92,234.88,,,,,26.53,
2021-09-28 14:00:00,2021-09-28 15:00:00,10.15,14.13,1.92,5.69,7.62,11.96,25.08,0.82,16.37,0.0,,,,94.85,1.92,233.54,,,,,23.38,
2021-09-28 15:00:00,2021-09-28 16:00:00,11.0,16.0,1.14,5.51,6.67,11.54,25.45,0.78,14.36,0.0,,,,96.07,1.91,231.13,,,,,22.92,
2021-09-28 16:00:00,2021-09-28 17:00:00,10.39,20.37,2.17,5.15,7.31,11.39,23.28,0.77,15.0,0.0,,,,97.34,1.95,56.35,,,,,22.94,
2021-09-28 17:00:00,2021-09-28 18:00:00,7.46,11.25,0.74,5.84,6.58,11.17,23.37,0.75,15.14,0.0,,,,97.05,1.95,61.03,,,,,22.91,
2021-09-28 18:00:00,2021-09-28 19:00:00,10.0,14.73,1.43,5.27,6.69,11.04,22.41,0.76,12.95,0.0,,,,97.14,1.91,232.78,,,,,23.44,
2021-09-28 19:00:00,2021-09-28 20:00:00,10.0,11.0,2.22,5.87,8.08,10.77,21.74,1.35,14.25,0.0,,,,96.81,1.92,233.54,,,,,23.49,
2021-09-28 20:00:00,2021-09-28 21:00:00,,,,,,,,,,,,,,,,,,,,,,
2021-09-28 21:00:00,2021-09-28 22:00:00,3.76,14.53,4.47,5.54,10.02,10.66,22.31,3.4,13.46,0.0,,,,93.51,1.91,227.71,,,,,24.48,
2021-09-28 22:00:00,2021-09-28 23:00:00,7.54,22.0,2.77,5.5,8.25,10.21,21.53,2.14,16.93,0.0,,,,90.68,1.98,53.54,,,,,24.81,
2021-09-28 23:00:00,2021-09-29 00:00:00,5.26,18.43,1.83,5.24,7.06,10.07,21.07,1.62,12.22,0.0,,,,90.47,1.92,233.82,,,,,24.97,
2021-09-29 00:00:00,2021-09-29 01:00:00,1.0,9.8,1.3,5.48,6.8,9.93,20.49,1.22,16.63,0.0,,,,89.74,1.91,233.78,,,,,25.07,
2021-09-29 01:00:00,2021-09-29 02:00:00,0.85,7.6,0.28,5.59,5.87,10.19,21.25,0.92,16.05,0.0,,,,89.68,1.93,233.47,,,,,25.16,
2021-09-29 02:00:00,2021-09-29 03:00:00,0.46,16.11,0.94,5.34,6.28,9.96,20.93,0.83,10.29,0.0,,,,89.05,1.93,233.57,,,,,25.31,
2021-09-29 03:00:00,2021-09-29 04:00:00,1.0,17.0,0.83,5.43,6.26,10.21,21.47,0.78,8.64,0.0,,,,90.97,1.93,233.52,,,,,24.76,
2021-09-29 04:00:00,2021-09-29 05:00:00,,,,,,,,,,,,,,,,,,,,,,
2021-09-29 05:00:00,2021-09-29 06:00:00,10.86,17.1,1.75,5.31,7.04,10.27,20.13,0.73,9.98,0.0,,,,95.71,1.92,231.17,,,,,24.0,
2021-09-29 06:00:00,2021-09-29 07:00:00,7.0,18.0,1.77,5.1,6.87,10.4,19.56,0.73,16.83,0.0,,,,93.47,1.92,233.3,,,,,24.49,
2021-09-29 07:00:00,2021-09-29 08:00:00,7.77,16.91,0.95,5.76,6.7,10.57,19.9,0.77,16.85,0.0,,,,91.69,1.93,233.56,,,,,24.75,
2021-09-29 08:00:00,2021-09-29 09:00:00,6.0,15.0,0.91,5.15,6.06,12.98,32.32,0.87,16.88,0.0,,,,93.58,1.93,233.66,,,,,24.55,
2021-09-29 09:00:00,2021-09-29 10:00:00,4.0,8.0,2.04,5.19,7.24,13.95,33.52,0.85,14.07,0.0,,,,89.59,1.92,234.42,,,,,25.97,
2021-09-29 10:00:00,2021-09-29 11:00:00,6.14,12.2,0.89,6.2,7.09,12.88,29.52,0.79,9.65,0.0,,,,83.92,1.91,235.11,,,,,27.19,
2021-09-29 11:00:00,2021-09-29 12:00:00,10.0,14.0,0.63,5.96,6.58,11.88,28.0,0.77,13.72,0.0,,,,86.39,1.9,232.95,,,,,26.45,
2021-09-29 12:00:00,2021-09-29 13:00:00,14.85,22.33,0.86,5.58,6.44,11.41,24.65,0.73,16.36,0.0,,,,91.64,1.9,233.76,,,,,25.01,
2021-09-29 13:00:00,2021-09-29 14:00:00,13.24,26.93,1.13,5.38,6.51,11.18,23.37,0.72,16.7,0.0,,,,87.47,1.9,234.12,,,,,26.31,
2021-09-29 14:00:00,2021-09-29 15:00:00,9.61,25.87,1.1,5.48,6.58,11.19,22.2,0.75,16.63,0.0,,,,83.52,1.89,232.65,,,,,26.82,
2021-09-29 15:00:00,2021-09-29 16:00:00,13.3,23.73,0.42,5.43,5.84,11.69,22.07,0.75,16.5,0.0,,,,82.38,1.9,232.82,,,,,26.91,
2021-09-29 16:00:00,2021-09-29 17:00:00,,,,,,,,,,,,,,,,,,,,,,
2021-09-29 17:00:00,2021-09-29 18:00:00,11.7,23.67,0.9,5.38,6.28,11.85,20.44,0.75,16.73,0.0,,,,83.61,1.9,232.97,,,,,26.52,
2021-09-29 18:00:00,2021-09-29 19:00:00,10.0,19.0,1.27,4.96,6.24,11.26,19.27,0.74,16.42,0.0,,,,82.75,1.92,233.53,,,,,25.57,
2021-09-29 19:00:00,2021-09-29 20:00:00,13.0,25.0,1.73,5.22,6.94,11.04,18.52,0.74,16.05,0.0,,,,87.35,1.91,233.5,,,,,25.89,
2021-09-29 20:00:00,2021-09-29 21:00:00,,,,,,,,,,,,,,,,,,,,,,
2021-09-29 21:00:00,2021-09-29 22:00:00,,,,,,,,,,,,,,,,,,,,,,
2021-09-29 22:00:00,2021-09-29 23:00:00,9.66,18.65,0.84,5.71,6.54,11.16,18.25,0.75,16.19,0.0,,,,88.65,1.92,228.64,,,,,25.61,
2021-09-29 23:00:00,2021-09-30 00:00:00,7.68,12.38,1.34,5.27,6.62,11.02,16.49,0.75,16.67,0.0,,,,89.92,2.13,58.38,,,,,25.53,
2021-09-30 00:00:00,2021-09-30 01:00:00,10.23,15.95,2.01,5.55,7.55,10.71,16.34,0.73,16.43,0.0,,,,92.04,1.76,226.21,,,,,24.99,
2021-09-30 01:00:00,2021-09-30 02:00:00,11.09,15.57,1.76,5.71,7.46,10.29,15.68,0.76,16.42,0.0,,,,93.35,1.83,230.88,,,,,23.72,
2021-09-30 02:00:00,2021-09-30 03:00:00,6.46,23.69,23.22,5.12,28.34,10.84,17.53,4.08,15.27,0.0,,,,93.65,1.76,226.07,,,,,24.54,
2021-09-30 03:00:00,2021-09-30 04:00:00,9.0,19.0,51.58,1.96,53.53,12.64,25.87,6.74,15.15,0.0,,,,93.39,1.78,226.63,,,,,24.46,
2021-09-30 04:00:00,2021-09-30 05:00:00,5.0,20.0,23.27,3.87,27.13,12.71,27.26,3.2,16.18,0.0,,,,93.84,1.78,226.63,,,,,24.28,
2021-09-30 05:00:00,2021-09-30 06:00:00,1.0,3.0,12.46,4.58,17.04,12.05,25.27,2.02,16.29,0.0,,,,94.95,1.21,197.8,,,,,23.89,
2021-09-30 06:00:00,2021-09-30 07:00:00,,,9.18,4.76,13.95,11.77,24.13,1.57,16.34,0.0,,,,97.88,0.14,140.84,,,,,23.4,
2021-09-30 07:00:00,2021-09-30 08:00:00,,,3.94,5.43,9.38,11.39,22.52,1.0,16.56,0.0,,,,92.48,1.77,225.66,,,,,24.41,
2021-09-30 08:00:00,2021-09-30 09:00:00,,,2.56,5.92,8.48,11.71,22.61,0.89,16.54,0.0,,,,92.72,1.75,223.62,,,,,24.55,
2021-09-30 09:00:00,2021-09-30 10:00:00,,,1.5,6.15,7.65,11.7,23.08,0.81,16.42,0.0,,,,92.48,1.75,225.34,,,,,24.58,
2021-09-30 10:00:00,2021-09-30 11:00:00,,,0.98,6.2,7.19,12.62,24.97,0.84,16.36,0.0,,,,90.87,1.77,226.61,,,,,24.79,
2021-09-30 11:00:00,2021-09-30 12:00:00,,,,,,,,,,,,,,,,,,,,,,
2021-09-30 12:00:00,2021-09-30 13:00:00,5.0,11.0,10.96,7.3,18.28,11.64,19.89,2.56,15.97,0.0,,,,86.4,1.85,230.71,,,,,26.12,
2021-09-30 13:00:00,2021-09-30 14:00:00,5.77,18.0,30.74,6.11,36.85,12.01,22.41,4.84,7.57,0.0,,,,88.12,1.87,231.42,,,,,26.3,
2021-09-30 14:00:00,2021-09-30 15:00:00,5.0,21.94,5.12,6.18,11.28,11.07,20.09,1.39,16.41,0.0,,,,89.03,1.85,230.58,,,,,26.28,
2021-09-30 15:00:00,2021-09-30 16:00:00,5.0,21.0,1.36,6.48,7.85,10.92,18.38,0.81,16.51,0.0,,,,88.84,1.9,232.47,,,,,26.43,
2021-09-30 16:00:00,2021-09-30 17:00:00,9.62,23.8,1.52,5.63,7.15,10.69,17.82,0.75,16.59,0.0,,,,89.71,1.89,233.46,,,,,25.82,
2021-09-30 17:00:00,2021-09-30 18:00:00,13.0,21.0,1.72,5.68,7.38,10.3,15.98,0.73,16.0,0.0,,,,89.25,1.9,232.73,,,,,25.97,
2021-09-30 18:00:00,2021-09-30 19:00:00,11.61,20.21,1.79,5.52,7.31,9.91,14.45,0.73,16.49,0.0,,,,87.95,1.9,232.26,,,,,25.42,
2021-09-30 19:00:00,2021-09-30 20:00:00,15.16,23.87,1.5,5.94,7.42,9.54,12.85,0.75,16.32,0.0,,,,89.18,1.9,232.61,,,,,25.46,
2021-09-30 20:00:00,2021-09-30 21:00:00,16.0,34.41,0.93,6.25,7.15,9.71,12.87,0.79,16.43,0.0,,,,88.71,1.91,233.8,,,,,24.15,
2021-09-30 21:00:00,2021-09-30 22:00:00,15.54,22.2,35.98,5.31,41.29,10.61,18.6,6.69,15.71,0.0,,,,88.58,1.83,229.49,,,,,25.22,
2021-09-30 22:00:00,2021-09-30 23:00:00,13.24,45.53,21.45,5.08,26.53,10.28,22.06,4.02,16.54,0.0,,,,91.05,1.8,226.75,,,,,25.1,
2021-09-30 23:00:00,2021-10-01 00:00:00,17.87,52.75,11.67,6.05,17.7,10.39,21.02,2.49,16.38,0.0,,,,92.03,1.81,227.37,,,,,24.81,
2021-10-01 00:00:00,2021-10-01 01:00:00,6.0,49.0,7.34,6.35,13.68,9.84,19.1,1.81,16.77,0.0,,,,92.04,1.8,226.48,,,,,24.73,
2021-10-01 01:00:00,2021-10-01 02:00:00,17.21,50.4,5.34,6.18,11.53,11.01,26.08,1.46,16.22,0.0,,,,92.91,1.79,225.86,,,,,24.48,
2021-10-01 02:00:00,2021-10-01 03:00:00,23.53,80.47,4.98,5.64,10.62,13.47,35.5,1.27,16.11,0.0,,,,92.98,1.78,225.95,,,,,24.42,
2021-10-01 03:00:00,2021-10-01 04:00:00,20.2,27.93,5.81,5.66,11.47,11.15,23.36,1.01,13.25,0.0,,,,93.16,1.79,220.52,,,,,24.32,
2021-10-01 04:00:00,2021-10-01 05:00:00,18.28,31.4,5.55,5.71,11.26,9.98,20.52,0.95,15.93,0.0,,,,93.15,2.08,70.34,,,,,24.21,
2021-10-01 05:00:00,2021-10-01 06:00:00,25.88,70.1,4.92,5.55,10.46,9.63,19.15,0.9,16.55,0.0,,,,93.36,1.8,226.6,,,,,24.07,
2021-10-01 06:00:00,2021-10-01 07:00:00,26.14,54.8,4.52,5.33,9.84,9.37,18.63,0.9,16.52,0.0,,,,92.53,1.83,227.67,,,,,24.18,
2021-10-01 07:00:00,2021-10-01 08:00:00,31.24,73.2,4.95,5.01,9.96,10.07,21.83,0.94,12.04,0.0,,,,89.45,1.82,228.24,,,,,24.85,
2021-10-01 08:00:00,2021-10-01 09:00:00,38.0,91.0,5.98,4.59,10.57,10.54,25.64,0.95,6.51,0.0,,,,85.34,1.84,229.61,,,,,25.69,
2021-10-01 09:00:00,2021-10-01 10:00:00,14.0,51.0,5.49,7.16,12.64,10.37,24.15,0.9,12.33,,,,,,,,,,,,,
2021-10-01 10:00:00,2021-10-01 11:00:00,23.0,58.4,11.11,9.97,21.08,10.62,25.16,2.56,16.34,0.0,,,,80.45,1.87,233.94,,,,,26.78,
2021-10-01 11:00:00,2021-10-01 12:00:00,21.95,47.09,5.18,6.67,11.85,10.29,23.06,1.51,16.66,0.0,,,,78.61,1.87,233.53,,,,,27.19,
2021-10-01 12:00:00,2021-10-01 13:00:00,13.53,47.87,5.03,2.38,7.42,9.85,21.54,1.21,16.73,0.0,,,,74.34,1.89,223.06,,,,,28.75,
2021-10-01 13:00:00,2021-10-01 14:00:00,12.43,33.35,4.45,1.45,5.91,9.47,20.1,1.0,14.72,0.0,,,,69.36,1.98,53.14,,,,,29.94,
2021-10-01 14:00:00,2021-10-01 15:00:00,23.0,40.0,2.89,2.63,5.52,9.29,19.53,0.88,16.68,0.0,,,,72.78,1.92,235.77,,,,,29.95,
2021-10-01 15:00:00,2021-10-01 16:00:00,18.0,29.0,1.81,3.74,5.56,9.15,19.27,0.84,16.77,0.0,,,,77.09,1.92,235.8,,,,,28.52,
2021-10-01 16:00:00,2021-10-01 17:00:00,17.77,42.25,1.2,4.53,5.72,8.99,18.54,0.79,16.81,0.0,,,,78.29,1.93,234.21,,,,,28.02,
2021-10-01 17:00:00,2021-10-01 18:00:00,16.82,47.28,0.72,5.06,5.78,8.74,17.52,0.77,16.74,0.0,,,,80.63,1.93,234.38,,,,,27.22,
2021-10-01 18:00:00,2021-10-01 19:00:00,22.7,52.33,0.68,5.09,5.76,8.53,16.36,0.74,16.79,0.0,,,,82.29,1.93,234.54,,,,,26.5,
2021-10-01 19:00:00,2021-10-01 20:00:00,21.7,45.6,0.72,4.96,5.69,8.54,15.46,0.8,16.68,0.0,,,,82.16,1.94,234.72,,,,,26.31,
2021-10-01 20:00:00,2021-10-01 21:00:00,23.88,69.0,0.51,5.14,5.65,8.43,15.01,0.83,16.74,0.0,,,,83.06,1.96,58.97,,,,,26.17,
2021-10-01 21:00:00,2021-10-01 22:00:00,23.23,69.73,0.77,5.79,6.57,8.33,14.79,0.92,16.79,0.0,,,,84.69,1.93,233.83,,,,,25.9,
2021-10-01 22:00:00,2021-10-01 23:00:00,24.22,79.67,0.97,5.9,6.86,8.4,15.32,0.94,16.8,0.0,,,,84.95,1.92,221.85,,,,,25.81,
2021-10-01 23:00:00,2021-10-02 00:00:00,19.55,75.61,1.2,5.72,6.92,8.36,15.18,0.94,16.78,0.0,,,,85.7,1.97,59.08,,,,,25.86,
2021-10-02 00:00:00,2021-10-02 01:00:00,16.0,88.0,1.31,5.89,7.21,8.35,15.73,1.0,16.76,0.0,,,,86.2,1.92,233.82,,,,,25.76,
2021-10-02 01:00:00,2021-10-02 02:00:00,22.37,79.4,3.27,6.07,9.33,8.35,16.62,1.04,16.95,0.0,,,,87.53,1.92,233.41,,,,,25.73,
2021-10-02 02:00:00,2021-10-02 03:00:00,27.0,56.0,5.8,6.45,12.24,8.2,17.19,1.1,16.87,0.0,,,,87.72,1.92,233.66,,,,,25.66,
2021-10-02 03:00:00,2021-10-02 04:00:00,32.23,79.0,6.54,5.77,12.28,8.2,17.42,1.14,16.87,0.0,,,,88.19,1.98,54.52,,,,,25.61,
2021-10-02 04:00:00,2021-10-02 05:00:00,32.52,114.4,9.94,5.77,15.71,8.37,18.5,1.18,16.94,0.0,,,,90.06,1.88,232.5,,,,,25.32,
2021-10-02 05:00:00,2021-10-02 06:00:00,32.0,128.0,10.72,5.71,16.44,8.22,18.1,1.19,16.83,0.0,,,,90.09,1.91,233.36,,,,,25.39,
2021-10-02 06:00:00,2021-10-02 07:00:00,28.77,106.9,12.82,5.46,18.29,8.08,18.31,1.17,16.74,0.0,,,,90.63,1.92,223.35,,,,,25.43,
2021-10-02 07:00:00,2021-10-02 08:00:00,28.0,115.0,16.43,4.35,20.78,8.33,19.53,1.25,16.78,0.0,,,,89.67,1.96,53.52,,,,,25.64,
2021-10-02 08:00:00,2021-10-02 09:00:00,32.2,96.77,10.0,5.7,15.7,7.97,17.3,1.12,16.96,0.0,,,,80.27,1.93,233.49,,,,,27.91,
2021-10-02 09:00:00,2021-10-02 10:00:00,,,,,,,,,,,,,,,,,,,,,,
2021-10-02 10:00:00,2021-10-02 11:00:00,,,,,,,,,,,,,,,,,,,,,,
2021-10-02 11:00:00,2021-10-02 12:00:00,,,,,,,,,,,,,,,,,,,,,,
2021-10-02 12:00:00,2021-10-02 13:00:00,,,,,,,,,,,,,,,,,,,,,,
2021-10-02 13:00:00,2021-10-02 14:00:00,,,,,,,,,,,,,,,,,,,,,,
2021-10-02 14:00:00,2021-10-02 15:00:00,29.0,77.0,,7.18,6.75,8.67,,,,,,,,,,,,,,,,
2021-10-02 15:00:00,2021-10-02 16:00:00,22.91,61.0,,,,,,,,,,,,,,,,,,,,
2021-10-02 16:00:00,2021-10-02 17:00:00,18.71,61.0,,5.97,5.23,9.44,,,,,,,,,,,,,,,,
2021-10-02 17:00:00,2021-10-02 18:00:00,22.63,69.68,,6.2,5.53,10.37,38.09,0.87,16.91,0.0,,,,87.06,1.92,80.61,,,,,26.74,
2021-10-02 18:00:00,2021-10-02 19:00:00,8.11,56.85,,6.41,5.89,10.92,40.32,0.83,16.88,0.0,,,,87.72,1.96,226.62,,,,,26.48,
2021-10-02 19:00:00,2021-10-02 20:00:00,19.0,65.0,,6.56,5.88,11.26,40.78,0.86,17.04,0.0,,,,87.89,1.92,50.36,,,,,26.45,
2021-10-02 20:00:00,2021-10-02 21:00:00,26.76,66.24,,6.39,6.16,10.86,41.95,0.9,15.96,0.0,,,,89.93,1.96,229.43,,,,,26.35,
2021-10-02 21:00:00,2021-10-02 22:00:00,31.74,70.06,,6.64,6.28,10.93,43.14,0.95,16.48,0.0,,,,90.06,1.93,56.87,,,,,26.26,
2021-10-02 22:00:00,2021-10-02 23:00:00,35.77,71.0,4.52,6.58,11.11,10.77,35.22,2.28,16.14,0.0,,,,89.84,1.96,224.53,,,,,26.09,
2021-10-02 23:00:00,2021-10-03 00:00:00,34.67,70.29,25.8,9.94,35.74,10.91,35.15,5.15,15.87,0.0,,,,89.39,1.95,51.97,,,,,25.91,
