From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),SO2 (ug/m3),CO (mg/m3)
2022-06-02 09:00:00,2022-06-02 10:00:00,22.44,60.05,8.56,4.18,12.7,,0.43
2022-06-02 10:00:00,2022-06-02 11:00:00,19.49,62.53,8.5,4.33,12.76,,0.42
2022-06-02 11:00:00,2022-06-02 12:00:00,19.03,64.22,8.5,4.21,12.73,,0.42
2022-06-02 12:00:00,2022-06-02 13:00:00,20.44,74.39,8.41,4.08,12.51,,0.42
2022-06-02 13:00:00,2022-06-02 14:00:00,17.42,69.36,8.48,3.83,12.32,,0.43
2022-06-02 14:00:00,2022-06-02 15:00:00,13.49,62.74,8.59,4.1,12.69,,0.43
2022-06-02 15:00:00,2022-06-02 16:00:00,13.04,50.53,8.4,4.21,12.61,,0.44
2022-06-02 16:00:00,2022-06-02 17:00:00,15.0,52.27,8.3,3.85,12.15,,0.43
2022-06-02 17:00:00,2022-06-02 18:00:00,15.0,58.42,8.55,3.96,12.52,,0.45
2022-06-02 18:00:00,2022-06-02 19:00:00,15.0,56.73,8.47,4.38,12.85,,0.45
2022-06-02 19:00:00,2022-06-02 20:00:00,15.0,62.09,8.36,4.67,13.02,,0.46
2022-06-02 20:00:00,2022-06-02 21:00:00,18.5,67.01,8.52,4.57,13.08,,0.46
2022-06-02 21:00:00,2022-06-02 22:00:00,29.5,114.42,8.63,4.26,12.89,,0.45
2022-06-02 22:00:00,2022-06-02 23:00:00,29.0,110.39,8.31,3.93,12.25,,0.45
2022-06-02 23:00:00,2022-06-03 00:00:00,28.5,81.61,8.54,4.32,12.85,,0.45
2022-06-03 00:00:00,2022-06-03 01:00:00,26.5,65.2,8.49,4.21,12.7,,0.44
2022-06-03 01:00:00,2022-06-03 02:00:00,25.0,74.22,8.56,4.12,12.68,,0.44
2022-06-03 02:00:00,2022-06-03 03:00:00,21.5,60.87,8.48,4.21,12.68,,0.44
2022-06-03 03:00:00,2022-06-03 04:00:00,19.5,57.55,8.45,4.62,13.06,,0.44
2022-06-03 04:00:00,2022-06-03 05:00:00,19.5,59.81,8.59,3.95,12.54,,0.44
2022-06-03 05:00:00,2022-06-03 06:00:00,15.0,49.94,8.43,4.48,12.91,,0.45
2022-06-03 06:00:00,2022-06-03 07:00:00,14.5,47.41,8.35,4.12,12.47,,0.44
2022-06-03 07:00:00,2022-06-03 08:00:00,18.0,68.36,8.67,3.76,12.43,,0.44
2022-06-03 08:00:00,2022-06-03 09:00:00,15.5,61.26,8.61,4.31,12.92,,0.45
2022-06-03 09:00:00,2022-06-03 10:00:00,15.5,49.05,8.4,4.26,12.66,,0.45
2022-06-03 10:00:00,2022-06-03 11:00:00,12.5,51.38,8.24,4.4,12.64,,0.44
2022-06-03 11:00:00,2022-06-03 12:00:00,9.5,45.04,8.2,3.88,12.08,,0.45
2022-06-03 12:00:00,2022-06-03 13:00:00,7.0,47.0,8.37,4.24,12.61,,0.43
2022-06-03 13:00:00,2022-06-03 14:00:00,10.01,41.47,8.36,4.07,12.44,,0.44
2022-06-03 14:00:00,2022-06-03 15:00:00,10.46,40.02,8.19,4.19,12.37,,0.43
2022-06-03 15:00:00,2022-06-03 16:00:00,8.83,45.22,8.33,4.15,12.48,,0.42
2022-06-03 16:00:00,2022-06-03 17:00:00,12.65,63.58,8.34,4.21,12.55,,0.42
2022-06-03 17:00:00,2022-06-03 18:00:00,15.43,57.48,8.33,4.37,12.68,,0.4
2022-06-03 18:00:00,2022-06-03 19:00:00,16.71,59.45,8.4,4.5,12.9,,0.4
2022-06-03 19:00:00,2022-06-03 20:00:00,12.22,58.86,8.31,4.07,12.41,,0.41
2022-06-03 20:00:00,2022-06-03 21:00:00,28.71,78.53,8.28,4.38,12.64,,0.42
2022-06-03 21:00:00,2022-06-03 22:00:00,29.25,116.67,8.28,4.26,12.54,,0.39
2022-06-03 22:00:00,2022-06-03 23:00:00,21.75,72.9,8.36,4.1,12.46,,0.39
2022-06-03 23:00:00,2022-06-04 00:00:00,24.5,77.7,8.21,4.12,12.32,,0.39
2022-06-04 00:00:00,2022-06-04 01:00:00,,,,,,,
2022-06-04 01:00:00,2022-06-04 02:00:00,,,,,,,
2022-06-04 02:00:00,2022-06-04 03:00:00,,,,,,,
2022-06-04 03:00:00,2022-06-04 04:00:00,,,,,,,
2022-06-04 04:00:00,2022-06-04 05:00:00,,,,,,,
2022-06-04 05:00:00,2022-06-04 06:00:00,,,,,,,
2022-06-04 06:00:00,2022-06-04 07:00:00,,,,,,,
2022-06-04 07:00:00,2022-06-04 08:00:00,,,,,,,
2022-06-04 08:00:00,2022-06-04 09:00:00,,,,,,,
2022-06-04 09:00:00,2022-06-04 10:00:00,,,,,,,
2022-06-04 10:00:00,2022-06-04 11:00:00,,,,,,,
2022-06-04 11:00:00,2022-06-04 12:00:00,,,,,,,
2022-06-04 12:00:00,2022-06-04 13:00:00,,,,,,,
2022-06-04 13:00:00,2022-06-04 14:00:00,,,,,,,
2022-06-04 14:00:00,2022-06-04 15:00:00,,,,,,,
2022-06-04 15:00:00,2022-06-04 16:00:00,,,,,,,
2022-06-04 16:00:00,2022-06-04 17:00:00,,,,,,,
2022-06-04 17:00:00,2022-06-04 18:00:00,,,,,,,
2022-06-04 18:00:00,2022-06-04 19:00:00,,,,,,,
2022-06-04 19:00:00,2022-06-04 20:00:00,,,,,,,
2022-06-04 20:00:00,2022-06-04 21:00:00,,,,,,,
2022-06-04 21:00:00,2022-06-04 22:00:00,,,,,,,
2022-06-04 22:00:00,2022-06-04 23:00:00,,,,,,,
2022-06-04 23:00:00,2022-06-05 00:00:00,,,,,,,
2022-06-05 00:00:00,2022-06-05 01:00:00,,,,,,,
2022-06-05 01:00:00,2022-06-05 02:00:00,,,,,,,
2022-06-05 02:00:00,2022-06-05 03:00:00,,,,,,,
2022-06-05 03:00:00,2022-06-05 04:00:00,,,,,,,
2022-06-05 04:00:00,2022-06-05 05:00:00,,,,,,,
2022-06-05 05:00:00,2022-06-05 06:00:00,,,,,,,
2022-06-05 06:00:00,2022-06-05 07:00:00,,,,,,,
2022-06-05 07:00:00,2022-06-05 08:00:00,,,,,,,
2022-06-05 08:00:00,2022-06-05 09:00:00,,,,,,,
2022-06-05 09:00:00,2022-06-05 10:00:00,,,,,,,
2022-06-05 10:00:00,2022-06-05 11:00:00,,,,,,,
2022-06-05 11:00:00,2022-06-05 12:00:00,,,,,,,
2022-06-05 12:00:00,2022-06-05 13:00:00,,,,,,,
2022-06-05 13:00:00,2022-06-05 14:00:00,,,,,,,
2022-06-05 14:00:00,2022-06-05 15:00:00,,,,,,,
2022-06-05 15:00:00,2022-06-05 16:00:00,,,,,,,
2022-06-05 16:00:00,2022-06-05 17:00:00,,,,,,,
2022-06-05 17:00:00,2022-06-05 18:00:00,,,,,,,
2022-06-05 18:00:00,2022-06-05 19:00:00,,,,,,,
2022-06-05 19:00:00,2022-06-05 20:00:00,,,,,,,
2022-06-05 20:00:00,2022-06-05 21:00:00,,,,,,,
2022-06-05 21:00:00,2022-06-05 22:00:00,,,,,,,
2022-06-05 22:00:00,2022-06-05 23:00:00,,,,,,,
2022-06-05 23:00:00,2022-06-06 00:00:00,,,,,,,
2022-06-06 00:00:00,2022-06-06 01:00:00,,,,,,,
2022-06-06 01:00:00,2022-06-06 02:00:00,,,,,,,
2022-06-06 02:00:00,2022-06-06 03:00:00,,,,,,,
2022-06-06 03:00:00,2022-06-06 04:00:00,,,,,,,
2022-06-06 04:00:00,2022-06-06 05:00:00,,,,,,,
2022-06-06 05:00:00,2022-06-06 06:00:00,,,,,,,
2022-06-06 06:00:00,2022-06-06 07:00:00,,,,,,,
2022-06-06 07:00:00,2022-06-06 08:00:00,,,,,,,
2022-06-06 08:00:00,2022-06-06 09:00:00,,,,,,,
2022-06-06 09:00:00,2022-06-06 10:00:00,,,,,,,
2022-06-06 10:00:00,2022-06-06 11:00:00,,,,,,,
2022-06-06 11:00:00,2022-06-06 12:00:00,24.5,77.7,8.62,3.64,12.25,,0.62
2022-06-06 12:00:00,2022-06-06 13:00:00,11.9,69.3,8.6,3.79,12.39,,0.51
2022-06-06 13:00:00,2022-06-06 14:00:00,11.78,69.15,8.47,4.4,12.88,,0.47
2022-06-06 14:00:00,2022-06-06 15:00:00,4.91,60.79,8.52,4.03,12.55,,0.46
2022-06-06 15:00:00,2022-06-06 16:00:00,5.64,54.56,8.4,4.12,12.52,,0.46
2022-06-06 16:00:00,2022-06-06 17:00:00,7.78,52.59,8.47,4.11,12.58,,0.45
2022-06-06 17:00:00,2022-06-06 18:00:00,11.91,57.41,8.37,4.43,12.8,,0.43
2022-06-06 18:00:00,2022-06-06 19:00:00,12.65,58.3,8.3,4.61,12.91,,0.43
2022-06-06 19:00:00,2022-06-06 20:00:00,15.51,68.95,8.24,4.04,12.29,,0.43
2022-06-06 20:00:00,2022-06-06 21:00:00,21.84,86.74,8.41,4.22,12.63,,0.42
2022-06-06 21:00:00,2022-06-06 22:00:00,29.39,84.23,8.23,4.7,12.93,,0.42
2022-06-06 22:00:00,2022-06-06 23:00:00,28.66,95.66,8.29,4.67,12.96,,0.42
2022-06-06 23:00:00,2022-06-07 00:00:00,26.51,83.1,8.37,4.29,12.65,,0.41
2022-06-07 00:00:00,2022-06-07 01:00:00,21.67,72.68,8.37,4.11,12.48,,0.4
2022-06-07 01:00:00,2022-06-07 02:00:00,20.29,66.42,8.2,4.52,12.71,,0.41
2022-06-07 02:00:00,2022-06-07 03:00:00,19.62,62.12,8.28,4.49,12.77,,0.41
2022-06-07 03:00:00,2022-06-07 04:00:00,20.93,53.24,8.47,3.95,12.42,,0.4
2022-06-07 04:00:00,2022-06-07 05:00:00,16.8,55.3,8.32,4.57,12.89,,0.41
2022-06-07 05:00:00,2022-06-07 06:00:00,16.71,55.45,8.32,4.38,12.7,,0.41
2022-06-07 06:00:00,2022-06-07 07:00:00,11.94,63.04,8.13,4.08,12.21,,0.41
2022-06-07 07:00:00,2022-06-07 08:00:00,14.1,65.33,8.36,4.45,12.81,,0.41
2022-06-07 08:00:00,2022-06-07 09:00:00,19.68,77.5,8.33,4.25,12.59,,0.41
2022-06-07 09:00:00,2022-06-07 10:00:00,23.73,102.69,8.47,4.22,12.69,,0.42
2022-06-07 10:00:00,2022-06-07 11:00:00,19.61,91.65,8.27,4.24,12.5,,0.42
2022-06-07 11:00:00,2022-06-07 12:00:00,20.24,88.89,8.35,4.37,12.72,,0.42
2022-06-07 12:00:00,2022-06-07 13:00:00,16.79,87.92,8.36,4.61,12.97,,0.43
2022-06-07 13:00:00,2022-06-07 14:00:00,16.05,73.31,8.41,4.06,12.48,,0.43
2022-06-07 14:00:00,2022-06-07 15:00:00,13.22,63.82,8.21,4.33,12.54,,0.44
2022-06-07 15:00:00,2022-06-07 16:00:00,9.17,69.93,8.43,4.49,12.93,,0.43
2022-06-07 16:00:00,2022-06-07 17:00:00,12.64,66.82,8.2,4.31,12.46,,0.44
2022-06-07 17:00:00,2022-06-07 18:00:00,14.67,75.01,8.45,4.37,12.85,,0.44
2022-06-07 18:00:00,2022-06-07 19:00:00,13.36,78.21,8.38,4.16,12.57,,0.43
2022-06-07 19:00:00,2022-06-07 20:00:00,16.22,91.28,8.34,4.36,12.68,,0.44
2022-06-07 20:00:00,2022-06-07 21:00:00,22.52,104.36,8.23,4.24,12.44,,0.44
2022-06-07 21:00:00,2022-06-07 22:00:00,28.73,107.06,8.43,4.03,12.45,,0.44
2022-06-07 22:00:00,2022-06-07 23:00:00,30.05,105.08,8.38,4.54,12.92,,0.43
2022-06-07 23:00:00,2022-06-08 00:00:00,27.38,108.88,8.34,4.25,12.59,,0.41
2022-06-08 00:00:00,2022-06-08 01:00:00,31.35,93.66,8.41,4.02,12.43,,0.41
2022-06-08 01:00:00,2022-06-08 02:00:00,23.86,86.8,8.16,4.37,12.53,,0.41
2022-06-08 02:00:00,2022-06-08 03:00:00,26.6,87.12,8.16,4.58,12.74,,0.41
2022-06-08 03:00:00,2022-06-08 04:00:00,23.8,95.15,8.16,4.38,12.54,,0.42
2022-06-08 04:00:00,2022-06-08 05:00:00,22.4,75.1,8.28,4.23,12.52,,0.42
2022-06-08 05:00:00,2022-06-08 06:00:00,16.1,79.75,8.21,4.6,12.81,,0.42
2022-06-08 06:00:00,2022-06-08 07:00:00,15.4,59.8,8.4,4.32,12.72,,0.42
2022-06-08 07:00:00,2022-06-08 08:00:00,17.5,67.7,8.3,4.28,12.58,,0.42
2022-06-08 08:00:00,2022-06-08 09:00:00,16.8,62.65,8.43,4.34,12.77,,0.42
2022-06-08 09:00:00,2022-06-08 10:00:00,14.7,72.62,8.48,3.95,12.43,,0.42
2022-06-08 10:00:00,2022-06-08 11:00:00,12.6,86.59,8.43,4.33,12.76,,0.43
2022-06-08 11:00:00,2022-06-08 12:00:00,14.7,74.79,8.32,4.17,12.49,,0.43
2022-06-08 12:00:00,2022-06-08 13:00:00,11.9,68.66,8.46,4.16,12.61,,0.42
2022-06-08 13:00:00,2022-06-08 14:00:00,14.0,71.96,8.34,4.55,12.88,,0.43
2022-06-08 14:00:00,2022-06-08 15:00:00,13.3,64.51,8.36,4.25,12.6,,0.44
2022-06-08 15:00:00,2022-06-08 16:00:00,14.7,70.64,8.16,4.47,12.63,,0.44
2022-06-08 16:00:00,2022-06-08 17:00:00,11.24,67.16,8.49,4.23,12.72,,0.43
2022-06-08 17:00:00,2022-06-08 18:00:00,13.27,65.16,8.45,4.36,12.81,,0.43
2022-06-08 18:00:00,2022-06-08 19:00:00,11.97,68.76,8.33,4.68,13.02,,0.44
2022-06-08 19:00:00,2022-06-08 20:00:00,15.4,78.39,8.33,4.26,12.6,,0.44
2022-06-08 20:00:00,2022-06-08 21:00:00,25.2,115.34,8.21,4.24,12.45,,0.41
2022-06-08 21:00:00,2022-06-08 22:00:00,17.5,67.66,8.36,3.98,12.34,,0.43
2022-06-08 22:00:00,2022-06-08 23:00:00,16.1,54.59,8.32,4.63,12.95,,0.43
2022-06-08 23:00:00,2022-06-09 00:00:00,12.6,53.88,8.35,4.28,12.63,,0.43
2022-06-09 00:00:00,2022-06-09 01:00:00,16.8,52.42,8.46,4.06,12.51,,0.42
2022-06-09 01:00:00,2022-06-09 02:00:00,23.8,48.41,8.23,4.36,12.59,,0.42
2022-06-09 02:00:00,2022-06-09 03:00:00,19.64,54.58,8.46,4.03,12.49,,0.42
2022-06-09 03:00:00,2022-06-09 04:00:00,21.6,53.06,8.28,4.21,12.48,,0.41
2022-06-09 04:00:00,2022-06-09 05:00:00,16.04,45.39,8.24,4.45,12.69,,0.4
2022-06-09 05:00:00,2022-06-09 06:00:00,12.71,39.45,8.34,4.68,13.03,,0.41
2022-06-09 06:00:00,2022-06-09 07:00:00,18.82,53.26,8.27,3.89,12.16,,0.41
2022-06-09 07:00:00,2022-06-09 08:00:00,14.7,56.92,8.32,4.4,12.72,,0.41
2022-06-09 08:00:00,2022-06-09 09:00:00,14.77,67.78,8.38,4.13,12.52,,0.42
2022-06-09 09:00:00,2022-06-09 10:00:00,18.86,61.47,8.54,4.09,12.63,,0.42
2022-06-09 10:00:00,2022-06-09 11:00:00,16.85,54.68,8.3,4.36,12.67,,0.41
2022-06-09 11:00:00,2022-06-09 12:00:00,19.55,58.73,8.4,4.0,12.4,,0.4
2022-06-09 12:00:00,2022-06-09 13:00:00,16.74,55.2,8.38,4.08,12.47,,0.4
2022-06-09 13:00:00,2022-06-09 14:00:00,13.34,50.4,8.31,3.92,12.22,,0.4
2022-06-09 14:00:00,2022-06-09 15:00:00,15.38,50.33,8.26,4.77,13.02,,0.4
2022-06-09 15:00:00,2022-06-09 16:00:00,13.96,47.5,8.34,4.21,12.55,,0.4
2022-06-09 16:00:00,2022-06-09 17:00:00,11.94,77.9,8.55,4.04,12.6,,0.4
2022-06-09 17:00:00,2022-06-09 18:00:00,14.04,50.48,8.27,4.09,12.35,,0.4
2022-06-09 18:00:00,2022-06-09 19:00:00,16.08,54.32,8.47,4.28,12.75,,0.4
2022-06-09 19:00:00,2022-06-09 20:00:00,14.8,40.21,8.25,4.45,12.71,,0.41
2022-06-09 20:00:00,2022-06-09 21:00:00,20.41,56.36,8.44,4.25,12.68,,0.41
2022-06-09 21:00:00,2022-06-09 22:00:00,26.51,74.34,8.3,4.2,12.5,,0.39
2022-06-09 22:00:00,2022-06-09 23:00:00,21.79,45.93,8.28,4.42,12.7,,0.39
2022-06-09 23:00:00,2022-06-10 00:00:00,26.53,67.52,8.43,4.32,12.74,,0.38
2022-06-10 00:00:00,2022-06-10 01:00:00,22.39,48.16,8.1,4.15,12.24,,0.39
2022-06-10 01:00:00,2022-06-10 02:00:00,21.67,41.3,8.21,4.31,12.52,,0.39
2022-06-10 02:00:00,2022-06-10 03:00:00,20.31,41.37,8.09,4.24,12.33,,0.39
2022-06-10 03:00:00,2022-06-10 04:00:00,21.11,44.85,8.2,4.27,12.47,,0.39
2022-06-10 04:00:00,2022-06-10 05:00:00,27.23,47.53,8.25,4.08,12.34,,0.39
2022-06-10 05:00:00,2022-06-10 06:00:00,23.1,44.2,8.14,4.41,12.56,,0.4
2022-06-10 06:00:00,2022-06-10 07:00:00,23.09,49.13,8.4,3.97,12.36,,0.4
2022-06-10 07:00:00,2022-06-10 08:00:00,22.4,55.95,8.38,4.15,12.53,,0.41
2022-06-10 08:00:00,2022-06-10 09:00:00,22.32,53.35,8.39,4.26,12.65,,0.41
2022-06-10 09:00:00,2022-06-10 10:00:00,17.98,61.11,8.48,4.04,12.52,,0.41
2022-06-10 10:00:00,2022-06-10 11:00:00,7.16,66.58,8.32,4.37,12.69,,0.41
2022-06-10 11:00:00,2022-06-10 12:00:00,15.35,68.58,8.35,4.31,12.66,,0.42
2022-06-10 12:00:00,2022-06-10 13:00:00,12.65,67.83,8.35,4.02,12.36,,0.41
2022-06-10 13:00:00,2022-06-10 14:00:00,15.35,64.31,8.42,4.26,12.69,,0.41
2022-06-10 14:00:00,2022-06-10 15:00:00,12.64,59.55,8.38,4.47,12.85,,0.41
2022-06-10 15:00:00,2022-06-10 16:00:00,14.6,61.67,8.36,3.73,12.09,,0.41
2022-06-10 16:00:00,2022-06-10 17:00:00,9.89,65.18,8.58,4.02,12.66,,0.41
2022-06-10 17:00:00,2022-06-10 18:00:00,14.7,69.39,8.3,4.32,12.59,,0.42
2022-06-10 18:00:00,2022-06-10 19:00:00,14.75,73.88,8.43,4.33,12.76,,0.41
2022-06-10 19:00:00,2022-06-10 20:00:00,17.39,58.2,8.44,4.59,13.03,,0.41
2022-06-10 20:00:00,2022-06-10 21:00:00,11.93,41.83,8.44,4.04,12.47,,0.41
2022-06-10 21:00:00,2022-06-10 22:00:00,13.33,37.05,8.37,4.19,12.57,,0.42
2022-06-10 22:00:00,2022-06-10 23:00:00,14.66,35.48,8.44,4.04,12.49,,0.41
2022-06-10 23:00:00,2022-06-11 00:00:00,12.61,29.55,8.58,4.12,12.71,,0.42
2022-06-11 00:00:00,2022-06-11 01:00:00,13.37,33.62,8.28,4.27,12.55,,0.41
2022-06-11 01:00:00,2022-06-11 02:00:00,16.77,34.42,8.31,4.26,12.57,,0.41
2022-06-11 02:00:00,2022-06-11 03:00:00,15.46,37.62,8.46,4.11,12.57,,0.41
2022-06-11 03:00:00,2022-06-11 04:00:00,18.2,32.9,8.38,4.27,12.65,,0.41
2022-06-11 04:00:00,2022-06-11 05:00:00,13.3,32.85,8.38,4.06,12.44,,0.41
2022-06-11 05:00:00,2022-06-11 06:00:00,15.4,31.6,8.33,4.54,12.87,,0.4
2022-06-11 06:00:00,2022-06-11 07:00:00,13.3,35.8,8.4,4.06,12.46,,0.41
2022-06-11 07:00:00,2022-06-11 08:00:00,18.9,75.02,8.43,4.46,12.88,,0.4
2022-06-11 08:00:00,2022-06-11 09:00:00,20.3,40.6,8.44,4.35,12.79,,0.4
2022-06-11 09:00:00,2022-06-11 10:00:00,18.86,40.83,8.37,4.16,12.54,,0.4
2022-06-11 10:00:00,2022-06-11 11:00:00,16.8,46.88,8.46,4.6,13.05,,0.4
2022-06-11 11:00:00,2022-06-11 12:00:00,16.81,46.21,8.23,4.24,12.47,,0.41
2022-06-11 12:00:00,2022-06-11 13:00:00,17.5,47.0,8.33,4.51,12.84,,0.41
2022-06-11 13:00:00,2022-06-11 14:00:00,21.0,52.48,8.43,4.14,12.57,,0.41
2022-06-11 14:00:00,2022-06-11 15:00:00,16.8,51.1,8.33,3.91,12.24,,0.41
2022-06-11 15:00:00,2022-06-11 16:00:00,11.2,51.01,8.37,4.17,12.54,,0.41
2022-06-11 16:00:00,2022-06-11 17:00:00,14.0,46.29,8.4,4.17,12.57,,0.42
2022-06-11 17:00:00,2022-06-11 18:00:00,16.1,51.29,8.47,4.04,12.52,,0.41
2022-06-11 18:00:00,2022-06-11 19:00:00,14.7,61.26,8.21,4.42,12.63,,0.42
2022-06-11 19:00:00,2022-06-11 20:00:00,23.13,42.83,8.52,4.14,12.67,,0.42
2022-06-11 20:00:00,2022-06-11 21:00:00,24.48,49.74,8.36,4.12,12.48,,0.41
2022-06-11 21:00:00,2022-06-11 22:00:00,23.03,51.6,8.38,4.51,12.88,,0.41
2022-06-11 22:00:00,2022-06-11 23:00:00,18.88,40.58,8.35,4.22,12.57,,0.4
2022-06-11 23:00:00,2022-06-12 00:00:00,17.5,39.21,8.38,3.89,12.27,,0.41
2022-06-12 00:00:00,2022-06-12 01:00:00,20.3,39.92,8.32,3.86,12.18,,0.41
2022-06-12 01:00:00,2022-06-12 02:00:00,20.26,41.37,8.51,4.23,12.74,,0.41
2022-06-12 02:00:00,2022-06-12 03:00:00,18.19,44.5,8.47,4.21,12.69,,0.41
2022-06-12 03:00:00,2022-06-12 04:00:00,17.51,29.26,8.25,4.44,12.68,,0.41
2022-06-12 04:00:00,2022-06-12 05:00:00,18.07,22.39,8.48,4.34,12.82,,0.41
2022-06-12 05:00:00,2022-06-12 06:00:00,11.25,21.73,8.43,4.34,12.77,,0.4
2022-06-12 06:00:00,2022-06-12 07:00:00,13.96,22.99,8.22,4.08,12.3,,0.41
2022-06-12 07:00:00,2022-06-12 08:00:00,11.89,17.49,8.39,4.11,12.51,,0.4
2022-06-12 08:00:00,2022-06-12 09:00:00,11.22,16.83,8.39,4.18,12.57,,0.4
2022-06-12 09:00:00,2022-06-12 10:00:00,12.62,18.2,8.47,4.05,12.52,,0.4
2022-06-12 10:00:00,2022-06-12 11:00:00,14.01,18.27,8.46,4.38,12.85,,0.4
2022-06-12 11:00:00,2022-06-12 12:00:00,14.69,21.79,8.48,4.1,12.58,,0.4
2022-06-12 12:00:00,2022-06-12 13:00:00,14.05,26.61,8.39,4.07,12.46,,0.4
2022-06-12 13:00:00,2022-06-12 14:00:00,16.8,27.33,8.39,3.92,12.32,,0.4
2022-06-12 14:00:00,2022-06-12 15:00:00,16.79,28.69,8.44,4.34,12.78,,0.4
2022-06-12 15:00:00,2022-06-12 16:00:00,16.08,28.05,8.46,4.68,13.14,,0.4
2022-06-12 16:00:00,2022-06-12 17:00:00,14.71,30.77,8.43,4.13,12.56,,0.4
2022-06-12 17:00:00,2022-06-12 18:00:00,15.39,29.4,8.29,4.07,12.36,,0.4
2022-06-12 18:00:00,2022-06-12 19:00:00,14.72,29.61,8.24,4.36,12.6,,0.41
2022-06-12 19:00:00,2022-06-12 20:00:00,16.06,40.56,8.29,4.23,12.53,,0.41
2022-06-12 20:00:00,2022-06-12 21:00:00,14.1,38.43,8.53,4.11,12.64,,0.41
2022-06-12 21:00:00,2022-06-12 22:00:00,19.59,34.91,8.47,3.92,12.39,,0.41
2022-06-12 22:00:00,2022-06-12 23:00:00,18.91,30.17,8.4,3.92,12.32,,0.41
2022-06-12 23:00:00,2022-06-13 00:00:00,19.6,33.53,8.44,4.21,12.65,,0.41
2022-06-13 00:00:00,2022-06-13 01:00:00,19.61,30.13,8.37,3.96,12.34,,0.41
2022-06-13 01:00:00,2022-06-13 02:00:00,20.33,31.55,8.37,4.37,12.73,,0.41
2022-06-13 02:00:00,2022-06-13 03:00:00,21.66,32.98,8.31,3.95,12.26,,0.41
2022-06-13 03:00:00,2022-06-13 04:00:00,19.63,34.89,8.45,4.34,12.79,,0.41
2022-06-13 04:00:00,2022-06-13 05:00:00,21.05,32.13,8.36,4.19,12.54,,0.4
2022-06-13 05:00:00,2022-06-13 06:00:00,23.71,28.63,8.41,4.2,12.6,,0.4
2022-06-13 06:00:00,2022-06-13 07:00:00,18.78,25.23,8.48,4.29,12.77,,0.41
2022-06-13 07:00:00,2022-06-13 08:00:00,12.75,26.66,8.45,4.11,12.56,,0.41
2022-06-13 08:00:00,2022-06-13 09:00:00,20.25,29.43,8.45,4.39,12.84,,0.4
2022-06-13 09:00:00,2022-06-13 10:00:00,17.53,30.79,8.33,4.5,12.83,,0.41
2022-06-13 10:00:00,2022-06-13 11:00:00,18.94,30.14,8.33,4.4,12.71,,0.4
2022-06-13 11:00:00,2022-06-13 12:00:00,21.0,32.19,8.41,4.52,13.02,,0.4
2022-06-13 12:00:00,2022-06-13 13:00:00,20.95,31.45,8.39,4.16,12.51,,0.4
2022-06-13 13:00:00,2022-06-13 14:00:00,18.2,30.15,8.54,4.07,12.61,,0.41
2022-06-13 14:00:00,2022-06-13 15:00:00,18.13,31.15,8.27,4.67,12.93,,0.41
2022-06-13 15:00:00,2022-06-13 16:00:00,14.66,21.77,8.23,4.1,12.34,,0.41
2022-06-13 16:00:00,2022-06-13 17:00:00,12.6,23.58,8.24,4.08,12.32,,0.41
2022-06-13 17:00:00,2022-06-13 18:00:00,12.6,17.77,8.3,4.22,12.52,,0.41
2022-06-13 18:00:00,2022-06-13 19:00:00,12.56,25.17,8.14,4.46,12.59,,0.41
2022-06-13 19:00:00,2022-06-13 20:00:00,10.5,24.43,8.1,4.28,12.38,,0.42
2022-06-13 20:00:00,2022-06-13 21:00:00,10.57,22.62,8.42,4.39,12.81,,0.42
2022-06-13 21:00:00,2022-06-13 22:00:00,14.0,28.88,8.26,4.23,12.48,,0.41
2022-06-13 22:00:00,2022-06-13 23:00:00,16.1,33.15,8.19,4.29,12.48,,0.42
2022-06-13 23:00:00,2022-06-14 00:00:00,13.3,21.07,8.18,4.17,12.35,,0.42
2022-06-14 00:00:00,2022-06-14 01:00:00,15.4,24.5,8.21,4.26,12.47,,0.41
2022-06-14 01:00:00,2022-06-14 02:00:00,20.3,60.95,8.26,4.29,12.54,,0.41
2022-06-14 02:00:00,2022-06-14 03:00:00,16.86,24.43,8.28,4.25,12.52,,0.41
2022-06-14 03:00:00,2022-06-14 04:00:00,19.56,23.12,8.35,4.09,12.43,,0.41
2022-06-14 04:00:00,2022-06-14 05:00:00,17.45,41.9,8.52,3.95,12.47,,0.41
2022-06-14 05:00:00,2022-06-14 06:00:00,14.7,20.33,8.18,4.47,12.65,,0.41
2022-06-14 06:00:00,2022-06-14 07:00:00,15.4,21.74,8.12,4.44,12.55,,0.4
2022-06-14 07:00:00,2022-06-14 08:00:00,17.5,23.81,8.19,4.37,12.56,,0.41
2022-06-14 08:00:00,2022-06-14 09:00:00,16.1,24.56,8.21,4.13,12.34,,0.41
2022-06-14 09:00:00,2022-06-14 10:00:00,15.4,27.81,8.41,4.02,12.42,,0.42
2022-06-14 10:00:00,2022-06-14 11:00:00,7.7,17.49,8.25,4.21,12.46,,0.41
2022-06-14 11:00:00,2022-06-14 12:00:00,9.8,16.8,8.4,4.13,12.52,,0.42
2022-06-14 12:00:00,2022-06-14 13:00:00,11.2,16.78,8.27,4.13,12.4,,0.42
2022-06-14 13:00:00,2022-06-14 14:00:00,7.05,15.38,8.39,4.37,12.76,,0.43
