From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),Temp (degree C),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),Xylene (ug/m3),RF (mm)
2023-03-17 00:00:00,2023-03-17 01:00:00,15.5,29.0,1.5,15.45,8.75,21.65,4.1,0.57,9.17,2.38,3.1,,,27.7,83.5,0.47,78.33,28.5,754.0,,0.0
2023-03-17 01:00:00,2023-03-17 02:00:00,11.75,28.5,0.73,15.38,8.28,18.55,4.13,0.69,5.43,2.12,3.38,,,28.85,83.75,0.45,113.25,27.75,754.25,,0.0
2023-03-17 02:00:00,2023-03-17 03:00:00,15.0,28.0,,13.7,7.07,17.25,5.15,0.62,8.88,1.5,2.67,,,28.4,83.75,0.38,81.75,28.0,754.5,,0.0
2023-03-17 03:00:00,2023-03-17 04:00:00,17.0,30.0,0.45,13.57,7.57,18.72,5.77,0.65,8.53,1.85,2.5,,,28.62,83.75,0.35,176.0,27.5,754.75,,0.0
2023-03-17 04:00:00,2023-03-17 05:00:00,14.0,29.25,1.1,16.88,9.27,16.95,3.12,0.53,8.78,1.02,2.25,,,28.07,85.0,0.4,135.25,25.75,755.5,,0.0
2023-03-17 05:00:00,2023-03-17 06:00:00,14.5,34.25,0.98,17.38,10.05,22.12,2.57,0.47,14.02,1.38,2.5,,,26.55,85.5,0.38,121.33,25.5,756.0,,0.0
2023-03-17 06:00:00,2023-03-17 07:00:00,15.0,30.75,1.77,17.3,10.62,24.33,6.15,0.47,9.96,1.83,2.78,,,26.8,84.75,0.35,104.67,34.0,755.0,,0.0
2023-03-17 07:00:00,2023-03-17 08:00:00,12.5,36.25,2.27,16.98,10.18,22.62,8.57,0.5,9.96,1.92,2.82,,,26.98,82.5,0.4,102.25,62.5,753.5,,0.0
2023-03-17 08:00:00,2023-03-17 09:00:00,14.5,33.5,1.43,8.95,5.65,21.08,6.67,0.61,9.92,1.98,2.7,,,27.13,77.25,0.45,118.0,87.5,752.0,,0.0
2023-03-17 09:00:00,2023-03-17 10:00:00,15.0,25.25,2.38,10.07,7.3,20.43,6.7,0.64,8.54,2.0,2.55,,,28.3,75.25,0.55,121.5,157.25,751.25,,0.0
2023-03-17 10:00:00,2023-03-17 11:00:00,12.0,33.25,1.47,10.85,6.98,17.9,6.0,0.73,7.96,2.52,2.38,,,28.8,76.75,0.53,114.5,176.5,751.5,,0.0
2023-03-17 11:00:00,2023-03-17 12:00:00,11.25,35.75,4.9,18.2,13.67,16.63,9.6,0.71,9.34,1.25,2.12,,,28.62,77.5,0.58,125.5,202.5,751.75,,0.0
2023-03-17 12:00:00,2023-03-17 13:00:00,8.5,29.75,11.47,21.43,22.13,21.1,3.45,0.56,8.2,1.65,2.15,,,28.52,83.25,0.57,123.5,71.25,755.0,,0.0
2023-03-17 13:00:00,2023-03-17 14:00:00,6.25,24.5,2.27,10.6,7.47,15.05,2.2,0.48,13.51,1.33,2.83,,,27.57,80.25,0.93,259.0,188.0,754.25,,0.0
2023-03-17 14:00:00,2023-03-17 15:00:00,4.25,29.0,2.47,12.18,7.68,18.78,2.48,0.31,13.34,1.98,2.85,,,26.42,74.5,0.6,144.25,210.25,751.25,,0.0
2023-03-17 15:00:00,2023-03-17 16:00:00,5.25,28.75,1.58,13.27,8.32,18.7,1.93,0.33,9.5,2.35,2.3,,,26.57,78.25,0.57,184.75,113.0,752.25,,0.0
2023-03-17 16:00:00,2023-03-17 17:00:00,6.75,27.5,2.42,22.45,13.95,18.82,3.42,0.57,9.8,5.4,3.38,,,27.05,81.75,0.53,256.25,37.25,753.75,,0.0
2023-03-17 17:00:00,2023-03-17 18:00:00,11.0,27.5,2.55,21.07,13.3,19.1,3.53,0.57,6.66,8.65,4.45,,,27.38,83.0,0.43,220.75,36.75,754.25,,0.0
2023-03-17 18:00:00,2023-03-17 19:00:00,13.75,31.0,2.55,21.15,13.32,17.85,5.95,0.7,5.49,5.35,2.3,,,28.8,83.5,0.43,231.0,29.5,754.5,,0.0
2023-03-17 19:00:00,2023-03-17 20:00:00,5.5,27.0,2.7,25.98,16.02,15.9,6.87,0.68,8.5,4.12,2.02,,,28.23,84.0,0.4,258.0,27.5,755.0,,0.0
2023-03-17 20:00:00,2023-03-17 21:00:00,11.5,25.75,2.02,23.62,14.2,17.27,5.0,0.52,8.58,6.5,2.92,,,27.85,85.0,0.4,236.75,27.75,755.0,,0.0
2023-03-17 21:00:00,2023-03-17 22:00:00,14.5,30.75,2.45,27.1,16.4,16.93,4.03,0.48,9.48,9.25,3.7,,,27.62,85.0,0.38,267.25,27.25,755.0,,0.0
2023-03-17 22:00:00,2023-03-17 23:00:00,12.0,29.75,2.38,26.55,16.05,20.57,4.42,0.41,15.48,6.5,2.05,,,26.38,84.5,0.38,250.5,27.75,755.0,,0.0
2023-03-17 23:00:00,2023-03-18 00:00:00,17.25,28.0,2.27,27.38,16.43,21.43,5.5,0.38,10.59,6.88,2.23,,,26.48,84.25,0.32,286.5,27.75,755.0,,0.0
2023-03-18 00:00:00,2023-03-18 01:00:00,13.5,25.5,1.9,18.75,10.75,18.73,4.88,0.52,9.86,6.03,2.27,,,26.62,84.0,0.33,184.75,27.25,755.0,,0.0
2023-03-18 01:00:00,2023-03-18 02:00:00,8.5,28.75,1.23,21.38,12.38,18.27,3.93,0.54,9.89,5.03,2.25,,,26.72,84.0,0.33,310.5,27.0,755.0,,0.0
2023-03-18 02:00:00,2023-03-18 03:00:00,8.25,31.5,1.0,21.55,12.07,19.2,4.53,0.58,5.44,4.67,2.73,,,27.9,84.0,0.35,122.25,27.25,755.0,,0.0
2023-03-18 03:00:00,2023-03-18 04:00:00,13.0,25.5,0.73,13.35,7.65,16.6,5.23,0.63,8.46,3.8,1.77,,,28.08,83.25,0.38,72.25,27.5,755.0,,0.0
2023-03-18 04:00:00,2023-03-18 05:00:00,15.0,30.75,1.6,22.15,13.07,14.53,5.23,0.5,8.34,2.33,1.62,,,27.5,83.25,0.4,42.0,27.75,755.0,,0.0
2023-03-18 05:00:00,2023-03-18 06:00:00,11.25,31.5,0.65,17.12,9.62,16.1,5.57,0.46,8.18,1.95,1.57,,,27.3,84.0,0.5,179.0,26.75,755.0,,0.0
2023-03-18 06:00:00,2023-03-18 07:00:00,11.5,29.0,3.67,24.9,16.2,17.3,4.03,0.47,15.49,1.98,1.65,,,27.17,84.0,0.45,159.0,34.75,755.0,,0.0
2023-03-18 07:00:00,2023-03-18 08:00:00,18.5,35.25,1.5,16.62,10.07,21.12,4.27,0.45,11.78,2.15,1.85,,,26.15,80.75,0.47,49.0,63.75,753.5,,0.0
2023-03-18 08:00:00,2023-03-18 09:00:00,15.0,36.0,2.75,16.45,10.95,20.65,6.78,0.55,9.84,2.4,1.88,,,26.43,78.0,0.55,50.25,91.75,752.0,,0.0
2023-03-18 09:00:00,2023-03-18 10:00:00,10.25,34.25,3.23,11.85,8.93,21.1,7.5,0.58,10.13,2.52,2.58,,,26.55,76.25,0.6,124.0,136.75,751.5,,0.0
2023-03-18 10:00:00,2023-03-18 11:00:00,14.75,29.75,1.35,11.35,7.12,19.7,6.8,0.61,7.98,3.33,3.0,,,27.07,75.25,0.6,99.25,225.5,750.5,,0.0
2023-03-18 11:00:00,2023-03-18 12:00:00,15.25,31.5,1.73,12.8,8.23,18.43,6.7,0.72,7.21,3.12,2.12,,,28.7,76.75,0.58,92.75,153.75,751.5,,0.0
2023-03-18 12:00:00,2023-03-18 13:00:00,9.25,29.25,13.3,19.23,22.47,21.63,5.62,0.55,7.83,2.62,2.7,,,28.6,77.75,0.65,97.75,187.0,752.0,,0.0
2023-03-18 13:00:00,2023-03-18 14:00:00,6.5,28.25,4.22,13.15,10.45,16.5,6.13,0.51,9.13,1.95,2.5,,,28.48,73.0,0.73,85.5,328.75,749.5,,0.0
2023-03-18 14:00:00,2023-03-18 15:00:00,7.0,31.75,3.48,17.5,12.15,15.2,2.25,0.48,8.48,1.75,2.17,,,28.35,75.25,0.6,105.0,111.0,751.5,,0.0
2023-03-18 15:00:00,2023-03-18 16:00:00,12.25,31.25,6.67,20.05,16.07,17.25,0.67,0.42,13.87,1.8,2.55,,,26.5,77.0,0.68,70.75,107.25,751.75,,0.0
2023-03-18 16:00:00,2023-03-18 17:00:00,9.25,31.75,5.67,17.9,14.15,18.85,4.05,0.52,9.84,2.22,2.83,,,26.35,75.25,0.7,83.0,136.0,749.75,,0.0
2023-03-18 17:00:00,2023-03-18 18:00:00,7.5,29.5,5.67,22.1,16.38,19.18,5.97,0.55,10.92,3.02,6.7,,,26.62,76.75,0.65,98.0,60.0,752.0,,0.0
2023-03-18 18:00:00,2023-03-18 19:00:00,9.75,24.75,6.1,23.75,17.6,18.45,5.48,0.58,9.38,2.85,3.37,,,26.7,79.75,0.65,79.75,30.25,754.0,,0.0
2023-03-18 19:00:00,2023-03-18 20:00:00,11.0,23.0,3.75,19.35,13.32,19.48,4.1,0.61,7.02,2.8,2.77,,,27.85,80.0,0.72,76.5,28.75,754.0,,0.0
2023-03-18 20:00:00,2023-03-18 21:00:00,7.75,22.75,3.15,14.52,10.28,17.2,3.65,0.51,6.59,2.42,2.62,,,28.8,80.25,0.82,77.75,28.5,754.25,,0.0
2023-03-18 21:00:00,2023-03-18 22:00:00,7.0,31.0,2.6,19.8,12.65,16.08,4.03,0.51,8.46,1.7,2.52,,,28.43,80.5,0.62,78.0,28.0,754.25,,0.0
2023-03-18 22:00:00,2023-03-18 23:00:00,6.75,32.0,2.8,22.85,14.42,15.62,6.58,0.5,8.2,1.5,2.52,,,28.02,81.0,0.6,54.5,28.5,754.25,,0.0
2023-03-18 23:00:00,2023-03-19 00:00:00,6.5,36.0,1.77,14.85,9.32,16.1,6.4,0.42,13.24,1.52,2.88,,,27.38,81.0,0.62,58.5,28.5,754.0,,0.0
2023-03-19 00:00:00,2023-03-19 01:00:00,7.5,36.0,1.27,9.07,5.53,18.33,5.05,0.43,12.64,1.77,2.65,,,26.4,81.5,0.57,69.25,30.0,753.75,,0.0
2023-03-19 01:00:00,2023-03-19 02:00:00,5.5,29.5,6.5,17.93,14.83,18.32,5.43,0.51,9.22,2.02,2.8,,,26.7,81.5,0.43,80.25,28.75,754.5,,0.0
2023-03-19 02:00:00,2023-03-19 03:00:00,6.5,48.0,8.18,22.73,18.7,19.03,4.75,0.64,9.67,2.5,4.05,,,26.77,83.25,0.38,198.0,28.75,754.75,,0.0
2023-03-19 03:00:00,2023-03-19 04:00:00,15.25,78.25,6.93,23.53,18.15,20.15,4.27,0.66,9.58,3.0,4.88,,,27.33,84.75,0.43,228.75,28.0,755.0,,0.0
2023-03-19 04:00:00,2023-03-19 05:00:00,20.0,65.5,9.78,22.4,19.85,20.43,5.12,0.84,5.49,3.2,4.42,,,28.42,86.25,0.42,206.25,27.5,755.25,,0.0
2023-03-19 05:00:00,2023-03-19 06:00:00,19.5,49.0,8.45,17.38,16.07,15.88,5.43,0.57,8.87,2.0,3.85,,,27.75,87.25,0.67,155.5,22.75,757.0,,0.0
2023-03-19 06:00:00,2023-03-19 07:00:00,9.75,34.25,15.2,25.92,26.18,16.12,4.98,0.56,8.66,1.77,3.15,,,27.55,89.0,0.3,87.5,23.75,757.0,,0.0
2023-03-19 07:00:00,2023-03-19 08:00:00,16.0,25.0,69.12,36.27,75.47,15.25,6.67,1.23,8.34,1.82,4.2,,,27.12,88.75,0.45,127.0,49.25,756.75,,0.0
2023-03-19 08:00:00,2023-03-19 09:00:00,27.75,48.25,31.4,29.32,41.1,22.32,4.85,0.97,15.51,3.57,6.67,,,26.5,84.0,0.47,161.75,71.5,755.0,,0.0
2023-03-19 09:00:00,2023-03-19 10:00:00,28.0,52.25,27.7,33.3,40.27,23.35,4.53,1.05,10.52,3.68,6.05,,,26.25,81.0,0.53,117.25,102.5,753.75,,0.0
2023-03-19 10:00:00,2023-03-19 11:00:00,31.0,71.0,9.1,31.4,24.13,22.43,8.9,0.64,11.07,4.57,6.77,,,26.73,77.33,0.33,93.33,93.33,753.0,,0.0
2023-03-19 11:00:00,2023-03-19 12:00:00,,,,,,,,,,,,,,,,,,,,,
2023-03-19 12:00:00,2023-03-19 13:00:00,,,,,,,,,,,,,,,,,,,,,
2023-03-19 13:00:00,2023-03-19 14:00:00,,,,,,,,,,,,,,,,,,,,,
2023-03-19 14:00:00,2023-03-19 15:00:00,,,,,,,,,,,,,,,,,,,,,
2023-03-19 15:00:00,2023-03-19 16:00:00,,,,,,,,,,,,,,,,,,,,,
2023-03-19 16:00:00,2023-03-19 17:00:00,7.0,17.75,4.17,15.35,11.57,14.93,5.7,0.46,13.39,2.2,4.4,,,27.65,73.25,0.6,86.0,123.5,751.0,,0.0
2023-03-19 17:00:00,2023-03-19 18:00:00,6.5,18.0,2.55,20.9,13.18,17.4,4.73,0.41,12.63,2.98,4.28,,,26.53,76.75,0.53,70.25,36.75,753.25,,0.0
2023-03-19 18:00:00,2023-03-19 19:00:00,4.5,24.25,2.33,19.62,12.35,18.85,7.95,0.54,10.11,3.05,4.88,,,27.05,79.75,0.47,118.25,28.25,754.0,,0.0
2023-03-19 19:00:00,2023-03-19 20:00:00,4.75,30.75,3.6,21.5,13.5,18.93,7.63,0.58,9.24,3.0,5.38,,,27.18,80.25,0.35,193.5,27.75,754.25,,0.0
2023-03-19 20:00:00,2023-03-19 21:00:00,10.25,20.5,5.68,24.02,17.43,17.85,8.0,0.54,9.16,2.78,4.3,,,27.12,81.5,0.35,71.5,27.75,754.5,,0.0
2023-03-19 21:00:00,2023-03-19 22:00:00,9.75,19.5,10.98,25.88,22.67,17.95,7.8,0.63,5.82,2.08,3.92,,,28.35,82.75,0.4,41.5,27.75,754.25,,0.0
2023-03-19 22:00:00,2023-03-19 23:00:00,5.0,21.0,1.88,18.68,11.48,16.3,4.62,0.6,7.96,1.52,3.42,,,27.95,82.75,0.6,119.75,27.25,754.25,,0.0
2023-03-19 23:00:00,2023-03-20 00:00:00,2.0,20.5,4.77,19.57,14.35,16.43,3.5,0.54,8.36,1.35,3.23,,,27.6,83.25,0.4,49.75,27.5,754.5,,0.0
2023-03-20 00:00:00,2023-03-20 01:00:00,4.0,18.25,2.58,19.43,12.45,16.12,4.62,0.46,9.14,1.15,2.9,,,27.32,83.0,0.45,107.0,27.25,754.0,,0.0
2023-03-20 01:00:00,2023-03-20 02:00:00,4.75,18.75,2.72,16.07,10.75,17.23,5.7,0.41,15.23,1.15,2.85,,,26.45,83.25,0.57,66.0,27.5,754.5,,0.0
2023-03-20 02:00:00,2023-03-20 03:00:00,7.0,25.5,1.23,12.45,7.6,17.85,5.0,0.39,11.07,1.4,3.02,,,26.15,90.5,0.5,199.0,21.0,757.25,,0.0
2023-03-20 03:00:00,2023-03-20 04:00:00,7.25,19.0,2.38,18.25,11.62,17.0,4.43,0.43,10.38,4.9,4.28,,,26.52,91.0,0.4,259.75,21.0,757.5,,0.0
2023-03-20 04:00:00,2023-03-20 05:00:00,8.0,13.0,3.13,21.95,13.57,15.07,5.5,0.48,9.26,3.27,3.35,,,26.37,91.75,0.68,137.5,20.25,758.0,,0.0
2023-03-20 05:00:00,2023-03-20 06:00:00,7.0,9.0,4.83,19.57,14.32,15.78,9.9,0.55,6.92,3.3,3.1,,,27.18,91.75,0.6,148.25,21.0,757.25,,0.0
2023-03-20 06:00:00,2023-03-20 07:00:00,9.0,13.0,17.55,31.75,31.15,15.43,7.73,0.88,5.76,2.65,4.33,,,27.57,90.75,0.4,78.33,25.75,757.25,,0.0
2023-03-20 07:00:00,2023-03-20 08:00:00,14.75,22.75,6.73,26.62,19.62,15.3,10.4,0.67,9.55,2.35,4.65,,,27.38,87.75,0.55,40.25,46.5,756.75,,0.0
2023-03-20 08:00:00,2023-03-20 09:00:00,14.0,16.25,3.65,14.95,10.9,15.72,4.78,0.58,9.67,2.02,3.5,,,27.77,80.25,0.65,57.5,76.25,754.5,,0.0
2023-03-20 09:00:00,2023-03-20 10:00:00,12.5,17.75,1.62,13.55,8.53,16.88,6.03,0.57,10.8,2.15,3.45,,,27.48,77.75,0.7,61.75,150.5,753.75,,0.0
2023-03-20 10:00:00,2023-03-20 11:00:00,6.75,28.0,1.57,15.1,9.3,18.7,7.8,0.44,13.35,6.0,23.68,,,25.97,79.75,0.67,73.25,186.75,753.0,,0.0
2023-03-20 11:00:00,2023-03-20 12:00:00,3.75,43.25,2.8,15.2,10.4,18.63,7.2,0.44,10.24,5.48,10.85,,,26.45,77.25,0.75,96.25,298.75,752.25,,0.0
2023-03-20 12:00:00,2023-03-20 13:00:00,5.5,18.0,9.43,14.17,16.23,23.17,3.2,0.54,9.62,5.15,7.03,,,26.62,75.75,0.78,80.5,325.25,752.0,,0.0
2023-03-20 13:00:00,2023-03-20 14:00:00,3.75,21.0,2.95,12.3,8.95,14.4,1.7,0.55,9.26,4.12,7.22,,,26.47,74.25,0.75,81.0,317.25,751.5,,0.0
2023-03-20 14:00:00,2023-03-20 15:00:00,3.0,20.75,3.15,14.65,10.35,16.1,6.67,0.63,5.2,3.7,9.43,,,28.53,75.75,0.82,94.75,276.25,751.5,,0.0
2023-03-20 15:00:00,2023-03-20 16:00:00,,24.0,3.2,15.57,10.25,15.28,8.2,0.71,8.59,2.47,6.95,,,28.6,77.5,0.9,86.0,185.75,752.0,,0.0
2023-03-20 16:00:00,2023-03-20 17:00:00,4.0,33.25,3.55,21.67,14.4,14.95,5.67,0.5,8.02,2.02,9.15,,,28.3,79.75,0.77,83.5,61.75,753.25,,0.0
2023-03-20 17:00:00,2023-03-20 18:00:00,4.75,27.25,8.95,27.5,21.9,14.12,7.07,0.65,8.08,2.02,8.3,,,27.95,82.75,0.92,123.75,24.25,755.25,,0.0
2023-03-20 18:00:00,2023-03-20 19:00:00,6.5,28.25,4.13,22.25,14.35,14.2,5.03,0.44,13.76,2.65,9.6,,,27.0,90.0,0.8,219.0,20.25,757.75,,0.0
2023-03-20 19:00:00,2023-03-20 20:00:00,5.25,10.75,0.53,16.6,9.25,14.88,4.43,0.35,10.33,2.82,9.22,,,26.35,87.75,0.53,78.0,21.25,757.0,,0.0
2023-03-20 20:00:00,2023-03-20 21:00:00,5.75,12.75,1.57,22.27,13.15,16.2,5.0,0.61,9.21,2.5,7.43,,,26.45,88.0,0.55,231.67,21.25,757.0,,0.0
2023-03-20 21:00:00,2023-03-20 22:00:00,4.25,19.25,1.35,18.27,10.85,17.55,4.87,0.62,9.74,2.62,7.7,,,26.55,85.75,1.15,60.5,21.75,756.0,,0.0
2023-03-20 22:00:00,2023-03-20 23:00:00,2.0,15.5,1.4,13.93,8.2,18.35,2.25,0.65,6.38,2.4,7.88,,,27.35,83.5,0.82,52.25,21.75,756.0,,0.0
2023-03-20 23:00:00,2023-03-21 00:00:00,,19.75,2.88,15.53,10.62,13.32,2.7,0.68,6.21,2.0,7.03,,,27.73,85.0,0.55,85.5,22.0,756.0,,0.0
2023-03-21 00:00:00,2023-03-21 01:00:00,11.0,23.0,8.6,26.83,21.28,12.2,4.35,0.62,8.04,1.8,7.6,,,27.02,85.75,0.38,91.25,21.75,756.0,,0.0
2023-03-21 01:00:00,2023-03-21 02:00:00,10.0,34.0,4.8,26.28,17.9,13.25,4.53,0.51,9.73,1.77,7.45,,,27.5,86.0,0.53,82.5,21.75,756.0,,0.0
2023-03-21 02:00:00,2023-03-21 03:00:00,7.0,28.5,3.92,18.6,13.07,13.32,4.05,0.47,9.8,1.78,7.03,,,27.82,87.0,0.38,56.0,22.0,756.0,,0.0
2023-03-21 03:00:00,2023-03-21 04:00:00,9.0,26.5,7.7,30.05,22.25,14.03,3.47,0.55,11.87,2.27,7.78,,,26.4,87.5,0.45,70.25,22.25,756.0,,0.0
2023-03-21 04:00:00,2023-03-21 05:00:00,15.5,43.25,8.93,29.15,22.75,14.3,3.4,0.68,8.81,2.42,9.03,,,26.35,87.0,0.53,80.75,22.0,756.0,,0.0
2023-03-21 05:00:00,2023-03-21 06:00:00,16.0,45.25,20.48,30.12,32.67,15.45,3.53,0.8,9.19,2.4,9.25,,,26.33,87.0,0.4,80.0,22.0,756.0,,0.0
2023-03-21 06:00:00,2023-03-21 07:00:00,17.25,54.5,65.0,36.27,72.15,16.65,4.42,1.29,9.15,2.6,9.57,,,26.25,88.25,0.3,260.0,28.25,756.75,,0.0
2023-03-21 07:00:00,2023-03-21 08:00:00,31.0,70.75,36.48,40.38,51.13,18.95,4.0,1.28,3.46,2.92,10.57,,,27.48,85.75,0.35,205.5,53.75,754.75,,0.0
2023-03-21 08:00:00,2023-03-21 09:00:00,29.5,64.5,6.38,25.77,18.9,17.38,8.7,0.56,9.39,2.58,8.92,,,27.47,80.25,0.47,46.25,70.75,753.5,,0.0
2023-03-21 09:00:00,2023-03-21 10:00:00,15.75,47.0,2.48,16.67,10.88,17.32,6.77,0.47,8.94,2.18,7.0,,,27.32,80.0,0.65,109.75,142.5,753.0,,0.0
2023-03-21 10:00:00,2023-03-21 11:00:00,14.5,42.0,1.15,13.72,8.25,17.3,5.07,0.43,9.1,2.05,7.12,,,27.45,77.75,0.65,101.75,297.25,752.0,,0.0
2023-03-21 11:00:00,2023-03-21 12:00:00,12.25,34.75,1.4,11.27,6.67,16.4,6.6,0.42,12.84,2.15,7.2,,,26.68,77.0,0.73,95.25,326.25,751.5,,0.0
2023-03-21 12:00:00,2023-03-21 13:00:00,10.0,29.75,8.77,13.7,15.8,16.7,3.12,0.49,10.61,2.55,8.25,,,26.02,76.5,0.7,90.25,338.75,751.25,,0.0
2023-03-21 13:00:00,2023-03-21 14:00:00,9.25,25.5,1.85,9.95,6.82,13.68,1.7,0.48,9.82,2.0,7.72,,,25.92,76.0,0.77,101.5,316.5,751.25,,0.0
2023-03-21 14:00:00,2023-03-21 15:00:00,6.75,24.75,2.52,10.18,7.48,14.88,6.05,0.47,9.54,1.78,7.08,,,25.9,75.75,0.75,126.0,274.75,750.75,,0.0
2023-03-21 15:00:00,2023-03-21 16:00:00,6.5,27.25,2.8,11.12,8.2,17.23,6.17,0.45,7.2,1.78,7.2,,,26.92,76.25,0.8,100.5,202.75,750.75,,0.0
2023-03-21 16:00:00,2023-03-21 17:00:00,8.0,27.5,3.8,14.47,10.8,16.73,3.67,0.64,6.96,1.52,6.57,,,28.7,78.0,0.75,110.0,123.75,751.75,,0.0
2023-03-21 17:00:00,2023-03-21 18:00:00,8.0,26.75,2.83,16.6,11.13,14.43,3.47,0.69,7.32,1.22,6.1,,,28.55,81.0,0.78,103.0,50.0,753.5,,0.0
2023-03-21 18:00:00,2023-03-21 19:00:00,7.5,27.25,2.95,16.65,11.25,13.75,4.12,0.66,8.87,1.25,6.15,,,28.25,83.0,0.77,85.75,24.25,754.5,,0.0
2023-03-21 19:00:00,2023-03-21 20:00:00,6.0,22.5,1.35,17.5,10.43,12.22,4.97,0.63,10.95,1.2,5.53,,,27.95,83.75,0.75,63.25,23.0,755.0,,0.0
2023-03-21 20:00:00,2023-03-21 21:00:00,5.75,28.5,1.57,22.52,13.25,12.82,4.93,0.48,12.66,1.45,6.55,,,26.25,84.0,0.72,135.75,23.75,755.0,,0.0
2023-03-21 21:00:00,2023-03-21 22:00:00,4.5,37.25,1.4,17.12,10.25,13.97,4.77,0.43,9.46,1.5,6.12,,,26.57,84.0,0.77,48.0,23.75,755.0,,0.0
2023-03-21 22:00:00,2023-03-21 23:00:00,2.5,21.5,1.12,18.62,10.85,16.85,2.92,0.45,9.19,1.58,6.25,,,26.95,84.0,0.9,61.75,23.75,755.0,,0.0
2023-03-21 23:00:00,2023-03-22 00:00:00,1.0,18.0,0.25,12.53,6.75,17.38,2.8,0.4,9.06,1.42,5.8,,,27.0,83.0,1.0,58.25,23.75,755.0,,0.0
2023-03-22 00:00:00,2023-03-22 01:00:00,5.0,19.25,0.7,12.93,6.75,16.75,3.3,0.52,4.64,1.32,5.12,,,28.45,84.0,0.75,69.5,23.0,755.0,,0.0
2023-03-22 01:00:00,2023-03-22 02:00:00,4.75,15.25,0.68,14.2,8.1,13.72,4.43,0.51,8.06,1.03,4.45,,,28.08,84.25,0.85,38.75,23.0,755.0,,0.0
2023-03-22 02:00:00,2023-03-22 03:00:00,3.5,18.25,0.4,9.55,4.72,11.53,2.67,0.41,8.03,0.9,4.12,,,27.57,84.0,0.75,38.75,23.0,755.0,,0.0
2023-03-22 03:00:00,2023-03-22 04:00:00,2.5,16.25,0.93,6.83,4.38,11.6,2.97,0.39,9.21,0.8,3.85,,,27.4,84.5,0.73,46.0,23.25,755.0,,0.0
2023-03-22 04:00:00,2023-03-22 05:00:00,4.0,16.5,1.33,9.25,5.7,10.52,5.98,0.43,13.83,0.78,4.05,,,26.73,84.5,0.7,66.5,23.5,755.5,,0.0
2023-03-22 05:00:00,2023-03-22 06:00:00,5.0,19.0,6.78,22.2,17.32,11.28,6.53,0.53,12.09,1.1,5.33,,,26.35,85.5,0.5,71.0,23.75,756.0,,0.0
2023-03-22 06:00:00,2023-03-22 07:00:00,5.75,33.5,8.93,26.57,21.4,12.27,4.78,0.66,9.88,1.27,6.38,,,26.53,85.75,0.5,82.25,31.75,755.75,,0.0
2023-03-22 07:00:00,2023-03-22 08:00:00,10.0,42.25,11.7,26.12,23.4,14.75,3.03,0.75,10.59,1.68,6.88,,,26.75,83.5,0.62,80.75,61.25,754.25,,0.0
2023-03-22 08:00:00,2023-03-22 09:00:00,15.5,46.25,10.3,20.9,19.48,17.25,2.75,0.72,9.95,1.9,6.42,,,27.5,79.75,0.75,83.5,90.5,753.0,,0.0
2023-03-22 09:00:00,2023-03-22 10:00:00,12.75,47.75,6.4,19.47,15.57,13.57,3.8,0.83,6.38,2.07,6.05,,,28.15,78.0,0.7,69.75,124.0,752.75,,0.0
2023-03-22 10:00:00,2023-03-22 11:00:00,7.75,43.75,1.5,9.95,6.5,13.47,8.27,0.52,9.77,1.5,5.47,,,27.95,76.5,0.57,127.5,248.25,751.5,,0.0
2023-03-22 11:00:00,2023-03-22 12:00:00,4.5,22.75,2.0,8.93,6.37,13.2,5.9,0.49,9.44,1.48,4.35,,,28.27,74.25,0.6,115.5,303.25,750.5,,0.0
2023-03-22 12:00:00,2023-03-22 13:00:00,5.75,16.25,9.17,10.07,12.83,15.37,4.42,0.48,10.29,1.55,4.42,,,28.48,75.25,0.78,80.25,331.25,751.0,,0.0
2023-03-22 13:00:00,2023-03-22 14:00:00,5.0,21.0,2.62,9.38,7.1,11.5,3.97,0.44,12.3,1.4,5.15,,,26.4,75.25,0.75,92.75,313.0,751.0,,0.0
2023-03-22 14:00:00,2023-03-22 15:00:00,,31.75,1.92,9.43,6.6,14.02,4.2,0.35,9.91,1.25,5.38,,,26.13,75.5,0.78,85.75,270.25,750.25,,0.0
2023-03-22 15:00:00,2023-03-22 16:00:00,4.0,27.25,3.12,10.1,7.9,15.32,3.97,0.33,9.79,1.27,5.25,,,26.25,76.25,0.75,101.5,207.25,750.25,,0.0
2023-03-22 16:00:00,2023-03-22 17:00:00,4.25,23.75,2.55,10.43,7.62,16.18,4.0,0.49,9.63,1.23,5.07,,,26.3,77.75,0.68,91.25,129.5,751.25,,0.0
2023-03-22 17:00:00,2023-03-22 18:00:00,5.0,20.0,2.62,12.2,8.62,16.7,4.4,0.62,3.91,1.23,5.58,,,28.17,80.5,0.75,90.0,51.25,752.75,,0.0
2023-03-22 18:00:00,2023-03-22 19:00:00,5.0,23.5,3.55,16.32,11.57,13.73,2.95,0.79,7.44,1.12,5.15,,,28.78,83.75,0.78,71.5,24.5,754.25,,0.0
