From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),AT (degree C)
2023-03-15 05:00:00,2023-03-15 06:00:00,62.89,122.73,7.04,25.95,23.09,57.99,2.68,0.64,1.67,3.24,0.0,0.03,2.01,,65.2,0.19,56.11,18.93,23.16
2023-03-15 06:00:00,2023-03-15 07:00:00,66.25,167.7,17.64,28.01,32.8,58.13,3.29,0.82,1.33,3.27,0.0,0.02,3.46,0.1,67.01,0.28,123.16,46.38,23.14
2023-03-15 07:00:00,2023-03-15 08:00:00,75.33,179.35,11.41,29.9,28.73,58.01,5.87,0.88,1.72,3.82,0.0,0.01,3.67,0.11,61.75,0.44,180.79,94.72,24.84
2023-03-15 08:00:00,2023-03-15 09:00:00,84.57,183.79,6.88,26.04,23.0,58.06,10.54,0.83,1.98,4.3,5.23,,1.68,0.14,47.23,0.45,191.9,157.7,28.05
2023-03-15 09:00:00,2023-03-15 10:00:00,78.69,174.59,4.39,22.92,19.31,57.94,16.6,0.8,2.67,4.28,0.0,,3.15,0.13,36.1,0.44,248.78,342.68,31.42
2023-03-15 10:00:00,2023-03-15 11:00:00,77.0,151.59,4.28,24.09,19.85,57.9,23.43,0.74,3.56,4.1,0.0,,1.85,0.12,27.06,0.28,137.22,746.52,34.59
2023-03-15 11:00:00,2023-03-15 12:00:00,63.07,131.08,4.27,20.16,17.75,57.97,12.64,0.65,4.46,3.82,0.0,,3.47,0.15,21.73,0.5,201.29,827.87,36.42
2023-03-15 12:00:00,2023-03-15 13:00:00,54.68,119.75,3.76,18.27,16.34,57.96,8.42,0.47,4.78,3.42,4.56,0.01,2.43,0.13,16.5,0.43,304.19,827.2,37.76
2023-03-15 13:00:00,2023-03-15 14:00:00,37.38,93.86,3.76,16.98,15.65,58.01,6.93,0.4,5.06,2.97,0.0,,3.03,0.17,15.64,0.52,302.12,744.61,38.08
2023-03-15 14:00:00,2023-03-15 15:00:00,34.29,90.76,3.9,16.38,15.44,57.97,7.81,0.39,5.56,2.57,0.0,,2.81,0.11,15.5,0.48,331.91,480.62,37.87
2023-03-15 15:00:00,2023-03-15 16:00:00,32.91,94.24,4.1,16.24,15.53,57.96,8.41,0.37,5.89,2.28,0.0,0.01,2.01,0.14,14.67,0.33,262.83,375.07,38.0
2023-03-15 16:00:00,2023-03-15 17:00:00,27.48,88.96,4.2,17.17,16.1,58.0,7.98,0.36,6.27,2.07,0.0,,2.57,0.13,16.04,0.27,246.92,136.48,36.93
2023-03-15 17:00:00,2023-03-15 18:00:00,32.55,89.91,4.43,26.66,21.34,58.05,7.17,0.5,5.21,2.02,9.19,,1.39,0.12,21.86,0.23,214.02,24.18,33.58
2023-03-15 18:00:00,2023-03-15 19:00:00,38.73,97.43,5.35,40.59,25.31,58.04,10.16,0.64,4.25,2.19,0.0,0.01,0.99,0.06,28.31,0.41,100.02,11.3,31.25
2023-03-15 19:00:00,2023-03-15 20:00:00,46.17,124.61,6.57,42.44,31.47,58.18,11.62,1.0,3.2,2.95,0.0,0.03,2.08,0.02,33.55,0.33,116.42,11.27,30.12
2023-03-15 20:00:00,2023-03-15 21:00:00,62.8,147.01,5.53,38.91,29.08,58.02,10.44,1.0,2.96,3.73,0.0,0.02,2.31,0.03,36.81,0.24,68.77,11.45,28.45
2023-03-15 21:00:00,2023-03-15 22:00:00,75.69,150.88,6.33,36.82,28.28,57.98,10.11,1.01,2.76,4.1,0.0,0.02,5.7,0.09,39.67,0.2,118.63,11.27,27.71
2023-03-15 22:00:00,2023-03-15 23:00:00,80.28,152.0,5.39,29.72,23.75,58.0,11.02,0.93,2.75,4.26,1.56,0.03,4.63,0.08,47.41,0.32,83.11,11.24,26.97
2023-03-15 23:00:00,2023-03-16 00:00:00,82.81,157.2,4.91,23.38,19.99,58.0,8.53,0.9,2.81,4.29,4.3,0.03,4.15,0.12,53.51,0.24,72.18,11.41,25.55
2023-03-16 00:00:00,2023-03-16 01:00:00,78.0,147.17,5.19,21.8,19.37,57.99,8.13,0.9,5.07,4.22,0.0,0.03,1.72,0.03,56.41,0.25,43.11,11.25,24.66
2023-03-16 01:00:00,2023-03-16 02:00:00,79.6,139.38,5.12,21.02,18.9,58.01,8.62,0.9,4.69,4.19,0.0,0.03,2.58,0.03,57.48,0.18,141.49,11.2,24.63
2023-03-16 02:00:00,2023-03-16 03:00:00,80.13,137.81,5.31,20.95,19.02,57.98,7.5,0.89,4.58,4.15,5.45,0.02,3.23,0.07,60.38,0.41,203.86,11.48,24.25
2023-03-16 03:00:00,2023-03-16 04:00:00,82.08,146.58,5.32,20.6,18.84,58.02,5.66,0.9,4.03,4.16,0.0,0.02,2.4,0.06,63.38,0.31,101.13,11.57,23.45
2023-03-16 04:00:00,2023-03-16 05:00:00,83.77,138.4,5.28,20.78,18.9,57.98,5.83,0.94,4.13,4.17,10.6,0.01,2.7,0.09,64.13,0.23,55.81,11.53,23.19
2023-03-16 05:00:00,2023-03-16 06:00:00,86.04,140.04,6.51,22.19,20.65,58.0,4.97,0.99,4.14,4.21,0.0,0.03,0.93,,67.31,0.45,125.68,12.52,22.75
2023-03-16 06:00:00,2023-03-16 07:00:00,89.0,165.42,8.08,24.69,23.26,58.09,5.13,1.04,3.67,4.34,0.0,0.02,0.87,0.05,66.92,0.29,90.0,34.95,23.06
2023-03-16 07:00:00,2023-03-16 08:00:00,87.34,169.86,7.11,26.66,23.52,57.92,9.52,1.12,3.67,4.59,0.0,0.01,1.97,0.13,62.2,0.61,134.79,84.99,24.62
2023-03-16 08:00:00,2023-03-16 09:00:00,90.07,176.0,6.37,26.32,22.74,57.88,10.72,1.1,4.12,4.91,10.72,,2.68,0.15,52.82,0.48,141.5,152.34,27.4
2023-03-16 09:00:00,2023-03-16 10:00:00,92.64,180.05,5.33,26.24,21.85,58.0,11.28,1.08,4.89,5.06,0.0,,3.63,0.15,41.47,0.27,203.04,305.06,30.44
2023-03-16 10:00:00,2023-03-16 11:00:00,96.15,168.44,4.42,25.76,20.85,58.16,11.81,1.04,5.9,5.04,0.0,,0.92,0.16,31.85,0.5,197.63,367.09,33.01
2023-03-16 11:00:00,2023-03-16 12:00:00,89.25,155.34,3.95,21.68,18.29,58.01,12.57,0.97,6.43,4.85,0.0,,2.84,0.12,27.32,0.59,207.62,466.5,34.76
2023-03-16 12:00:00,2023-03-16 13:00:00,85.2,143.73,4.49,20.3,18.01,58.05,14.94,0.88,8.0,4.53,0.0,0.01,2.61,0.08,25.79,0.42,244.65,339.1,35.2
2023-03-16 13:00:00,2023-03-16 14:00:00,83.6,135.81,4.5,20.65,18.2,58.03,15.45,0.82,8.42,4.37,4.89,,1.87,0.06,23.62,0.32,194.91,155.48,35.18
2023-03-16 14:00:00,2023-03-16 15:00:00,74.27,120.67,4.73,22.02,19.11,58.0,15.7,0.8,8.83,4.85,0.0,0.01,1.93,0.08,25.48,0.7,133.22,126.52,34.86
2023-03-16 15:00:00,2023-03-16 16:00:00,83.53,146.69,6.86,33.37,26.88,57.91,13.54,0.94,7.16,4.6,4.99,,1.29,0.06,34.3,0.51,124.91,52.25,33.19
2023-03-16 16:00:00,2023-03-16 17:00:00,90.02,170.08,5.57,31.99,25.1,58.0,11.68,0.99,6.05,4.59,5.05,,3.2,0.09,37.95,0.47,121.64,29.41,32.1
2023-03-16 17:00:00,2023-03-16 18:00:00,87.01,177.18,41.37,42.67,59.89,55.56,11.46,1.15,5.03,4.74,5.22,0.03,3.14,0.05,40.3,0.42,228.63,15.12,31.05
2023-03-16 18:00:00,2023-03-16 19:00:00,94.22,176.91,5.7,30.96,24.66,57.97,16.56,1.03,6.95,5.02,0.0,0.03,4.16,0.05,47.06,1.04,260.56,12.84,28.15
2023-03-16 19:00:00,2023-03-16 20:00:00,88.13,178.39,4.8,26.24,21.41,58.13,11.12,0.94,6.85,4.89,0.0,0.03,2.88,0.03,53.93,0.5,98.34,11.85,26.51
2023-03-16 20:00:00,2023-03-16 21:00:00,74.11,165.95,4.86,24.39,20.48,58.0,12.83,0.84,6.01,4.54,0.0,,4.65,0.09,57.52,0.28,30.2,11.36,25.74
2023-03-16 21:00:00,2023-03-16 22:00:00,66.24,156.66,5.86,26.9,22.63,57.87,11.45,0.81,5.54,4.25,4.75,0.02,2.99,0.06,59.14,0.42,97.74,11.73,25.41
2023-03-16 22:00:00,2023-03-16 23:00:00,68.16,132.81,4.95,23.05,19.84,58.01,10.54,0.78,4.93,4.04,0.0,0.03,2.06,,63.64,0.48,125.88,11.93,24.47
2023-03-16 23:00:00,2023-03-17 00:00:00,60.38,134.77,4.7,21.82,18.98,57.98,8.3,0.74,4.94,3.86,0.0,0.02,0.24,,64.34,0.25,34.92,11.52,24.29
2023-03-17 00:00:00,2023-03-17 01:00:00,57.09,130.52,4.02,21.02,18.01,58.02,6.89,0.7,4.73,3.67,0.0,,2.67,0.1,64.37,0.32,221.58,11.77,24.14
2023-03-17 01:00:00,2023-03-17 02:00:00,47.49,110.52,4.05,20.68,17.85,57.98,6.37,0.66,4.62,3.52,0.0,0.01,3.11,0.07,67.47,0.35,351.42,11.54,23.51
2023-03-17 02:00:00,2023-03-17 03:00:00,49.07,112.28,4.52,21.05,18.43,57.99,3.86,0.57,3.97,3.38,0.0,,2.48,0.12,69.48,0.18,43.58,11.62,23.0
2023-03-17 03:00:00,2023-03-17 04:00:00,46.1,113.23,4.36,20.3,17.9,58.02,3.2,0.53,4.01,3.24,0.0,,2.14,0.11,71.02,0.19,122.61,11.64,22.64
2023-03-17 04:00:00,2023-03-17 05:00:00,44.98,103.87,4.48,20.21,17.95,57.98,3.18,0.59,3.87,3.09,0.0,,2.72,0.16,73.47,0.49,332.74,11.69,22.1
2023-03-17 05:00:00,2023-03-17 06:00:00,47.02,99.02,4.5,21.77,18.8,58.02,2.83,0.6,3.8,2.96,4.67,,1.89,0.12,76.25,0.33,298.57,12.38,21.75
2023-03-17 06:00:00,2023-03-17 07:00:00,44.51,100.86,5.59,23.76,20.74,58.02,3.58,0.62,3.76,2.97,4.54,,1.64,0.12,74.93,0.38,299.0,41.29,22.11
2023-03-17 07:00:00,2023-03-17 08:00:00,46.51,107.81,5.04,23.05,19.91,57.96,4.58,0.62,3.5,3.11,0.0,,0.73,0.1,71.32,0.47,296.95,81.42,23.16
2023-03-17 08:00:00,2023-03-17 09:00:00,45.72,101.5,5.52,23.76,20.68,58.04,5.56,0.59,3.77,3.14,0.0,,1.66,0.17,64.85,0.32,65.82,169.31,24.77
2023-03-17 09:00:00,2023-03-17 10:00:00,48.04,112.68,5.31,23.92,20.59,58.01,5.68,0.6,20.67,3.15,0.0,,1.71,0.13,58.44,0.4,242.88,233.98,26.6
2023-03-17 10:00:00,2023-03-17 11:00:00,51.3,112.42,4.4,20.98,18.29,57.97,6.91,0.6,54.26,3.15,0.0,,1.62,0.13,54.33,0.58,309.11,185.07,27.82
2023-03-17 11:00:00,2023-03-17 12:00:00,56.06,113.11,4.34,23.09,19.37,57.99,9.06,0.63,57.29,3.15,0.0,,1.33,0.13,56.88,0.72,333.96,131.98,27.53
2023-03-17 12:00:00,2023-03-17 13:00:00,53.41,111.51,5.16,24.28,20.67,57.96,9.81,0.65,73.59,3.15,0.0,,1.75,0.17,56.04,0.5,264.17,230.31,28.13
2023-03-17 13:00:00,2023-03-17 14:00:00,53.94,106.54,5.67,25.43,21.69,57.99,9.7,0.69,73.86,2.96,0.0,,1.58,0.12,49.94,0.13,118.16,206.04,30.02
2023-03-17 14:00:00,2023-03-17 15:00:00,55.23,111.48,4.98,22.13,19.38,57.99,11.55,0.67,74.12,2.64,0.0,,1.36,0.1,43.29,0.4,257.83,206.44,30.84
2023-03-17 15:00:00,2023-03-17 16:00:00,59.1,119.36,4.6,20.01,17.94,57.99,10.93,0.67,75.0,3.21,0.0,0.02,1.8,0.09,44.74,0.43,176.9,159.67,30.57
2023-03-17 16:00:00,2023-03-17 17:00:00,65.12,119.38,79.64,47.31,93.47,58.01,15.52,0.77,69.52,3.15,0.0,,1.01,0.12,44.8,0.4,270.05,73.98,30.04
2023-03-17 17:00:00,2023-03-17 18:00:00,70.31,123.22,5.78,32.56,25.57,58.03,10.03,0.72,37.57,3.25,0.0,,1.36,0.15,53.81,0.26,40.29,22.57,28.27
2023-03-17 18:00:00,2023-03-17 19:00:00,78.59,131.0,5.57,42.14,30.5,58.17,5.95,0.86,37.09,3.33,0.0,0.01,2.62,0.16,62.09,0.22,126.27,11.8,26.71
2023-03-17 19:00:00,2023-03-17 20:00:00,59.65,131.79,6.32,35.41,27.53,58.18,5.3,0.83,36.88,3.55,0.0,0.02,2.89,0.12,66.33,0.28,92.59,11.6,26.12
2023-03-17 20:00:00,2023-03-17 21:00:00,54.56,135.11,7.62,35.47,28.62,58.08,5.43,0.83,32.64,3.63,0.0,0.01,2.81,0.11,73.23,0.38,120.89,11.63,25.73
2023-03-17 21:00:00,2023-03-17 22:00:00,50.74,139.1,4.77,29.52,23.14,57.99,6.43,0.76,20.21,3.65,0.0,0.01,3.38,0.14,76.18,0.26,72.5,11.64,25.32
2023-03-17 22:00:00,2023-03-17 23:00:00,56.07,126.65,4.29,28.3,22.1,57.94,5.07,0.74,20.68,3.54,5.31,0.01,0.89,0.04,78.61,0.31,94.65,10.97,24.41
2023-03-17 23:00:00,2023-03-18 00:00:00,50.09,123.19,4.37,26.37,21.14,57.97,3.57,0.71,20.65,3.45,0.0,0.01,2.85,0.13,83.45,0.23,129.85,11.68,23.79
2023-03-18 00:00:00,2023-03-18 01:00:00,55.57,115.4,5.66,26.37,22.18,57.97,3.2,0.69,56.03,3.34,5.3,0.02,2.5,0.13,85.7,0.24,188.77,11.68,23.3
2023-03-18 01:00:00,2023-03-18 02:00:00,53.1,109.37,6.13,25.61,22.17,58.0,3.41,0.68,55.22,3.25,0.0,0.02,1.59,0.09,88.64,0.48,139.36,11.7,22.71
2023-03-18 02:00:00,2023-03-18 03:00:00,48.62,104.44,5.44,23.44,20.45,57.94,4.09,0.66,55.43,3.19,0.0,0.01,2.29,0.1,89.63,0.28,50.21,11.68,22.42
2023-03-18 03:00:00,2023-03-18 04:00:00,38.72,105.39,6.45,23.36,21.23,57.95,3.5,0.66,55.26,3.12,0.0,0.02,1.26,0.05,91.3,0.23,78.11,10.55,21.7
2023-03-18 04:00:00,2023-03-18 05:00:00,43.55,98.7,6.16,25.19,21.96,57.99,3.5,0.65,55.37,3.06,0.0,0.02,0.68,0.1,87.77,0.36,325.12,9.71,21.61
2023-03-18 05:00:00,2023-03-18 06:00:00,38.46,96.75,6.23,26.31,22.62,57.98,3.87,0.68,55.14,3.06,0.0,0.02,0.17,0.05,85.73,0.32,245.09,10.87,21.43
2023-03-18 06:00:00,2023-03-18 07:00:00,49.92,104.83,6.8,26.8,23.34,57.97,4.58,0.71,55.61,3.19,0.0,0.01,1.27,0.1,85.07,0.5,278.94,39.32,21.52
2023-03-18 07:00:00,2023-03-18 08:00:00,52.76,126.72,8.71,26.92,24.96,58.01,6.81,0.77,55.61,3.47,0.0,,1.72,0.13,81.36,0.54,132.95,100.22,22.78
2023-03-18 08:00:00,2023-03-18 09:00:00,60.5,152.94,8.9,27.49,25.41,58.03,7.63,0.79,55.87,3.71,0.0,0.01,1.33,0.1,75.4,0.52,140.64,180.07,24.94
2023-03-18 09:00:00,2023-03-18 10:00:00,77.83,177.14,5.93,24.67,21.5,57.98,7.83,0.78,55.68,3.87,0.0,0.01,1.6,0.11,64.15,0.74,150.9,308.51,28.01
2023-03-18 10:00:00,2023-03-18 11:00:00,69.4,144.79,5.3,24.29,20.78,58.13,13.61,0.78,56.09,3.85,0.0,0.02,1.25,0.13,52.29,0.45,190.81,573.26,30.69
2023-03-18 11:00:00,2023-03-18 12:00:00,,,4.24,20.75,18.04,58.0,18.46,0.72,,3.82,14.73,0.01,,,43.25,0.32,266.71,690.68,32.76
2023-03-18 12:00:00,2023-03-18 13:00:00,,,5.11,19.43,18.04,58.0,14.3,0.7,,,,,,,37.65,0.62,168.7,664.65,34.09
2023-03-18 13:00:00,2023-03-18 14:00:00,,,5.59,21.15,19.36,57.98,,0.73,,,,,,,52.17,0.83,113.63,86.37,30.2
2023-03-18 14:00:00,2023-03-18 15:00:00,,,7.01,25.37,22.75,58.02,,0.67,22.95,5.71,0.0,0.01,6.63,0.23,67.11,0.33,94.65,112.53,27.78
2023-03-18 15:00:00,2023-03-18 16:00:00,51.72,180.07,13.95,39.25,35.78,58.2,14.36,0.72,65.37,3.94,0.0,0.04,2.61,0.14,79.98,0.57,106.8,163.02,26.55
2023-03-18 16:00:00,2023-03-18 17:00:00,53.79,162.15,8.22,26.19,23.11,57.74,13.43,0.65,20.35,4.17,0.0,0.05,0.98,0.11,79.1,0.85,118.15,50.42,25.89
2023-03-18 17:00:00,2023-03-18 18:00:00,49.97,114.44,8.21,23.87,22.93,58.17,13.11,0.62,20.71,5.18,0.0,0.01,1.41,0.22,76.18,0.91,123.98,31.94,24.5
2023-03-18 18:00:00,2023-03-18 19:00:00,51.55,78.43,13.27,34.06,32.47,58.52,12.04,0.65,19.64,5.0,4.04,0.02,0.46,0.07,92.89,0.41,95.02,28.53,21.95
2023-03-18 19:00:00,2023-03-18 20:00:00,54.73,64.54,6.14,24.98,21.84,57.98,11.62,0.66,20.33,4.83,0.0,0.03,1.31,0.16,96.85,0.29,141.08,28.15,21.9
2023-03-18 20:00:00,2023-03-18 21:00:00,37.11,37.62,,,,,13.48,0.73,19.88,,0.0,,,,97.68,0.27,40.66,25.84,21.95
2023-03-18 21:00:00,2023-03-18 22:00:00,52.2,88.22,,,,,11.71,0.66,18.95,2.14,12.29,0.77,0.31,1.43,95.9,0.24,31.34,19.85,21.84
2023-03-18 22:00:00,2023-03-18 23:00:00,51.8,76.5,,,,,11.06,0.6,19.46,,,,,,93.85,0.36,157.62,13.45,21.83
2023-03-18 23:00:00,2023-03-19 00:00:00,48.57,53.17,,,,,10.92,0.56,18.81,,,,,,96.12,0.32,136.42,12.37,21.31
2023-03-19 00:00:00,2023-03-19 01:00:00,,,,,,,10.47,0.46,,,,,,,95.8,0.27,218.63,9.88,21.44
2023-03-19 01:00:00,2023-03-19 02:00:00,,,,,,,10.25,0.43,,,,,,,96.78,0.33,203.23,7.95,21.23
2023-03-19 02:00:00,2023-03-19 03:00:00,,,,,,,10.22,0.45,,,,,,,97.93,0.13,193.53,6.9,21.01
2023-03-19 03:00:00,2023-03-19 04:00:00,17.02,27.49,,,,,9.64,0.44,,,,,,,98.78,0.26,232.78,6.7,20.95
2023-03-19 04:00:00,2023-03-19 05:00:00,16.39,29.3,,,,,9.64,0.36,,,,,,,93.79,0.35,158.71,72.14,22.0
2023-03-19 05:00:00,2023-03-19 06:00:00,,,,,,,,,,,,,,,,,,,
2023-03-19 06:00:00,2023-03-19 07:00:00,,,,,,,,,,,,,,,,,,,
2023-03-19 07:00:00,2023-03-19 08:00:00,,,,,,,,,,,,,,,,,,,
2023-03-19 08:00:00,2023-03-19 09:00:00,11.47,15.82,,,,,13.98,0.84,19.32,,,,,,85.81,0.36,140.69,201.42,23.97
2023-03-19 09:00:00,2023-03-19 10:00:00,42.97,67.99,,,,,10.67,0.61,20.28,,,,,,74.45,0.36,246.25,318.55,25.72
2023-03-19 10:00:00,2023-03-19 11:00:00,47.19,65.46,,,,,13.52,0.52,20.11,,,,,,67.85,0.64,331.77,385.25,26.63
2023-03-19 11:00:00,2023-03-19 12:00:00,44.86,52.97,,,,,16.72,0.51,19.78,,,,,,63.3,0.41,199.14,476.67,27.63
2023-03-19 12:00:00,2023-03-19 13:00:00,43.41,51.65,,,,,17.11,0.49,19.66,,,,,,61.27,0.41,156.98,272.14,27.91
2023-03-19 13:00:00,2023-03-19 14:00:00,,,,,,,17.43,0.47,19.64,,,,,,61.73,0.42,256.61,110.43,27.47
2023-03-19 14:00:00,2023-03-19 15:00:00,,,,,,,15.0,0.45,19.56,,,,,,79.41,0.65,249.05,17.34,24.18
2023-03-19 15:00:00,2023-03-19 16:00:00,,,,,,,11.0,0.42,19.42,,,,,,98.54,0.22,116.47,49.57,21.36
2023-03-19 16:00:00,2023-03-19 17:00:00,,,,,,,9.71,0.41,19.41,,,,,,97.72,0.43,107.77,77.17,22.2
2023-03-19 17:00:00,2023-03-19 18:00:00,,,,,,,9.14,0.45,19.2,,,,,,96.27,0.47,125.99,22.25,21.91
2023-03-19 18:00:00,2023-03-19 19:00:00,,,,,,,8.44,0.47,19.34,,,,,,96.62,0.83,141.6,5.74,21.6
2023-03-19 19:00:00,2023-03-19 20:00:00,,,,,,,8.19,0.53,19.28,,,,,,96.53,0.48,158.01,5.5,21.34
2023-03-19 20:00:00,2023-03-19 21:00:00,,,,,,,7.88,0.64,19.27,,,,,,98.7,0.24,60.63,5.93,20.91
2023-03-19 21:00:00,2023-03-19 22:00:00,20.24,22.64,,,,,8.04,0.63,19.45,,,,,,99.47,0.24,197.66,6.51,20.61
2023-03-19 22:00:00,2023-03-19 23:00:00,19.41,23.63,,,,,8.02,0.57,19.56,,,,,,99.44,0.2,163.88,7.1,20.41
2023-03-19 23:00:00,2023-03-20 00:00:00,,,,,,,8.06,0.55,19.7,,,,,,99.65,0.23,129.83,7.01,20.21
2023-03-20 00:00:00,2023-03-20 01:00:00,,,,,,,7.83,0.45,20.12,,,,,,99.65,0.21,39.29,7.06,20.01
2023-03-20 01:00:00,2023-03-20 02:00:00,,,,,,,7.91,0.41,19.29,,,,,,99.65,0.16,219.75,7.0,19.9
2023-03-20 02:00:00,2023-03-20 03:00:00,,,,,,,8.05,0.38,19.58,,,,,,99.65,0.28,72.58,7.15,19.75
2023-03-20 03:00:00,2023-03-20 04:00:00,18.4,29.29,,,,,8.01,0.36,19.43,,,,,,99.65,0.32,146.25,7.13,19.8
2023-03-20 04:00:00,2023-03-20 05:00:00,18.76,27.12,,,,,8.14,0.4,19.53,,,,,,99.48,0.23,134.68,7.45,20.23
2023-03-20 05:00:00,2023-03-20 06:00:00,20.18,22.88,,,,,8.05,0.4,19.45,,,,,,98.9,0.48,150.33,7.43,20.07
2023-03-20 06:00:00,2023-03-20 07:00:00,,,,,,,8.29,0.35,19.35,,,,,,97.89,0.57,142.75,18.7,18.8
2023-03-20 07:00:00,2023-03-20 08:00:00,,,,,,,8.11,0.36,19.38,,,,,,99.11,0.43,151.69,81.81,19.05
2023-03-20 08:00:00,2023-03-20 09:00:00,17.5,52.21,11.73,23.08,25.37,57.97,8.19,0.34,19.67,1.06,3.36,0.01,0.52,0.09,92.85,0.49,191.62,194.07,20.74
2023-03-20 09:00:00,2023-03-20 10:00:00,16.46,54.31,9.27,23.05,23.36,57.93,8.75,0.34,19.44,1.99,25.43,0.22,0.12,0.3,78.33,0.22,233.17,289.77,23.43
2023-03-20 10:00:00,2023-03-20 11:00:00,12.69,55.14,9.16,20.75,22.05,58.21,9.88,0.33,19.18,1.96,13.07,1.06,1.56,1.31,65.37,0.64,174.23,601.18,26.21
2023-03-20 11:00:00,2023-03-20 12:00:00,9.51,43.41,7.24,23.93,22.16,57.96,11.29,0.32,19.71,1.93,12.96,0.62,0.81,0.77,51.81,0.54,272.85,983.64,28.78
2023-03-20 12:00:00,2023-03-20 13:00:00,7.82,20.88,5.61,20.78,19.16,57.98,13.26,0.33,19.57,1.86,18.63,1.44,1.06,1.38,48.78,0.71,296.94,634.69,29.96
2023-03-20 13:00:00,2023-03-20 14:00:00,11.13,22.84,5.37,18.7,17.87,57.96,18.79,0.31,19.44,1.78,24.19,1.56,0.49,1.35,43.51,0.56,302.98,477.56,30.36
2023-03-20 14:00:00,2023-03-20 15:00:00,15.53,23.51,5.21,18.39,17.57,57.98,16.75,0.29,19.61,1.68,9.02,1.22,1.24,0.48,41.7,0.52,315.64,374.47,30.96
2023-03-20 15:00:00,2023-03-20 16:00:00,17.86,25.07,5.63,18.8,18.13,57.98,16.37,0.29,19.48,1.59,12.18,1.74,1.64,1.48,38.09,0.52,316.25,375.02,31.78
2023-03-20 16:00:00,2023-03-20 17:00:00,17.73,27.1,5.44,18.98,18.08,57.95,18.02,0.24,19.59,1.55,12.19,1.79,1.34,1.44,39.16,0.69,319.1,173.45,30.96
2023-03-20 17:00:00,2023-03-20 18:00:00,20.71,34.32,5.38,22.12,19.7,57.97,19.53,0.27,19.47,1.57,11.93,0.94,1.13,0.78,46.36,0.3,193.45,34.6,29.06
2023-03-20 18:00:00,2023-03-20 19:00:00,29.82,49.17,10.37,36.7,33.03,58.05,16.33,0.63,19.41,1.67,15.37,1.31,1.14,0.91,58.95,0.31,22.62,12.76,26.27
2023-03-20 19:00:00,2023-03-20 20:00:00,36.52,66.47,7.5,27.14,24.09,57.92,16.05,0.5,19.58,2.38,9.64,0.5,2.27,0.5,63.71,0.44,15.68,12.41,25.59
2023-03-20 20:00:00,2023-03-20 21:00:00,45.24,67.62,7.6,26.89,24.03,58.05,14.97,0.51,19.91,2.62,6.63,1.1,3.23,0.11,69.33,0.34,218.03,12.43,24.38
2023-03-20 21:00:00,2023-03-20 22:00:00,43.85,67.97,17.26,32.79,35.03,57.98,13.16,0.56,18.98,2.66,10.22,1.15,3.56,0.08,76.78,0.2,296.06,12.37,23.25
2023-03-20 22:00:00,2023-03-20 23:00:00,51.48,71.29,25.25,27.01,38.45,58.03,12.3,0.54,19.83,2.71,13.51,1.75,3.43,1.9,81.07,0.33,186.02,12.42,22.52
2023-03-20 23:00:00,2023-03-21 00:00:00,47.12,76.87,15.98,26.82,30.81,57.94,11.31,0.51,19.42,2.59,10.07,1.76,3.34,1.84,85.41,0.27,21.34,12.33,21.75
2023-03-21 00:00:00,2023-03-21 01:00:00,45.46,75.75,15.46,22.74,28.23,58.02,10.69,0.48,,2.49,10.4,1.81,3.17,1.78,88.13,0.2,179.7,12.3,21.27
2023-03-21 01:00:00,2023-03-21 02:00:00,46.31,74.21,13.08,20.55,25.13,57.95,10.59,0.45,,2.39,3.44,0.6,1.63,0.62,89.09,0.27,273.2,12.19,20.98
2023-03-21 02:00:00,2023-03-21 03:00:00,48.46,58.14,13.58,22.13,26.37,57.97,10.29,0.41,,2.24,10.26,1.79,2.81,0.55,92.04,0.39,279.74,12.34,20.55
2023-03-21 03:00:00,2023-03-21 04:00:00,40.08,53.24,13.97,22.44,26.85,57.93,10.22,0.4,,2.08,9.97,1.76,1.8,0.53,93.45,0.27,197.36,12.31,20.32
2023-03-21 04:00:00,2023-03-21 05:00:00,39.44,51.95,15.37,19.17,26.24,57.98,10.05,0.37,,1.97,13.19,1.18,1.1,0.87,95.64,0.16,134.05,12.31,19.8
2023-03-21 05:00:00,2023-03-21 06:00:00,36.23,45.89,19.24,16.51,27.98,57.96,9.92,0.38,,1.89,6.5,1.18,2.06,0.07,97.78,0.24,72.05,14.65,19.25
2023-03-21 06:00:00,2023-03-21 07:00:00,38.92,53.55,23.41,13.85,29.96,57.93,10.04,0.36,,1.87,6.41,1.17,2.28,0.12,95.97,0.35,92.53,44.29,19.95
2023-03-21 07:00:00,2023-03-21 08:00:00,41.48,75.91,17.72,17.95,27.52,57.95,10.95,0.39,24.94,2.1,6.8,,1.34,0.08,83.51,0.29,94.19,94.39,22.6
2023-03-21 08:00:00,2023-03-21 09:00:00,42.18,78.1,15.76,20.54,27.29,57.98,12.97,0.42,24.85,2.29,6.57,1.19,1.34,0.83,72.94,0.53,138.74,219.52,25.63
