From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),RH (%),WS (m/s),WD (degree),BP (mmHg),Xylene (ug/m3),AT (degree C),RF (mm)
2022-10-11 14:00:00,2022-10-11 15:00:00,27.57,41.79,0.31,12.48,3.73,10.96,,0.53,36.75,,,,,82.75,0.44,295.59,1018.82,,27.68,0.0
2022-10-11 15:00:00,2022-10-11 16:00:00,25.8,39.64,0.28,15.58,4.6,12.57,,0.68,54.75,,,,,90.8,0.33,262.51,1018.9,,25.91,0.0
2022-10-11 16:00:00,2022-10-11 17:00:00,24.88,38.52,0.3,22.13,6.46,14.22,,0.66,44.5,,,,,88.8,0.05,195.35,1018.85,,25.69,0.0
2022-10-11 17:00:00,2022-10-11 18:00:00,19.66,32.8,0.42,55.71,15.87,21.18,,1.09,52.5,,,,,89.05,1.1,103.02,1018.72,,24.79,0.0
2022-10-11 18:00:00,2022-10-11 19:00:00,16.09,28.66,0.46,65.59,18.72,23.71,0.24,1.39,40.0,,,,,90.29,1.41,105.87,1018.7,,24.28,0.0
2022-10-11 19:00:00,2022-10-11 20:00:00,19.14,36.38,0.28,43.28,12.33,19.4,0.56,0.88,31.5,,,,,96.75,0.53,106.26,1018.83,,23.69,0.0
2022-10-11 20:00:00,2022-10-11 21:00:00,12.82,23.44,0.69,58.64,17.01,22.17,0.22,0.69,29.25,,,,,98.06,0.33,100.76,1018.9,,23.77,0.0
2022-10-11 21:00:00,2022-10-11 22:00:00,21.5,32.99,0.28,45.26,12.86,18.66,0.04,0.74,38.0,,,,,97.83,0.95,98.48,1018.83,,23.82,0.0
2022-10-11 22:00:00,2022-10-11 23:00:00,12.33,21.31,0.64,55.04,15.96,20.55,0.27,0.81,33.0,,,,,96.44,1.56,102.69,1018.8,,24.17,0.0
2022-10-11 23:00:00,2022-10-12 00:00:00,16.69,30.17,3.66,90.15,28.76,28.29,0.27,0.95,15.0,,,,,97.33,3.48,100.12,1018.8,,23.95,0.0
2022-10-12 00:00:00,2022-10-12 01:00:00,25.22,47.75,0.49,20.1,6.08,14.25,0.35,0.34,45.5,,,,,99.3,0.2,171.11,1019.52,,21.34,0.0
2022-10-12 01:00:00,2022-10-12 02:00:00,9.47,17.61,0.31,46.64,13.28,18.48,,0.48,28.5,,,,,99.34,0.38,80.03,1020.45,,23.97,0.0
2022-10-12 02:00:00,2022-10-12 03:00:00,6.03,10.47,0.91,71.48,20.81,23.14,,0.5,19.0,,,,,99.31,1.58,116.52,1019.6,,22.58,0.0
2022-10-12 03:00:00,2022-10-12 04:00:00,8.73,15.55,1.65,102.68,30.24,29.11,0.1,0.56,14.25,,,,,99.29,1.85,100.03,1018.7,,22.92,0.0
2022-10-12 04:00:00,2022-10-12 05:00:00,10.23,16.13,0.61,84.12,24.04,25.07,0.07,0.55,14.25,,,,,97.9,1.7,94.83,1006.82,,23.26,0.0
2022-10-12 05:00:00,2022-10-12 06:00:00,18.77,28.0,8.29,103.44,37.08,33.16,0.08,0.62,11.0,,,,,98.1,1.57,96.18,1009.57,,10.41,0.0
2022-10-12 06:00:00,2022-10-12 07:00:00,18.21,28.14,19.83,116.42,52.25,42.8,3.61,1.02,2.25,,,,,98.79,1.55,101.29,1014.75,,23.28,0.0
2022-10-12 07:00:00,2022-10-12 08:00:00,24.62,36.66,27.52,110.64,58.34,47.16,10.19,1.14,3.25,,,,,99.27,1.79,101.39,1018.63,,23.58,0.0
2022-10-12 08:00:00,2022-10-12 09:00:00,24.59,38.22,10.22,92.62,36.02,32.81,18.95,1.2,11.5,,,,,95.99,1.56,100.43,1012.95,,24.3,0.0
2022-10-12 09:00:00,2022-10-12 10:00:00,44.14,65.91,13.01,99.32,40.67,36.18,4.16,1.31,14.5,,,,,93.74,1.75,97.55,1005.35,,12.99,0.0
2022-10-12 10:00:00,2022-10-12 11:00:00,52.2,81.44,7.29,110.66,38.11,35.56,5.66,1.25,26.75,,,,,94.41,0.95,96.85,1014.02,,22.78,0.0
2022-10-12 11:00:00,2022-10-12 12:00:00,47.92,75.6,4.92,100.52,32.91,32.08,2.15,1.1,25.0,,,,,85.72,0.35,151.82,1011.12,,22.02,0.0
2022-10-12 12:00:00,2022-10-12 13:00:00,29.4,44.8,1.58,73.84,22.14,25.04,0.33,1.02,62.5,,,,,75.58,0.28,236.35,1016.07,,28.16,0.0
2022-10-12 13:00:00,2022-10-12 14:00:00,23.74,40.1,0.58,47.74,13.87,19.79,,0.94,101.5,,,,,74.63,0.4,266.63,1016.12,,28.45,0.0
2022-10-12 14:00:00,2022-10-12 15:00:00,20.66,34.42,0.32,39.45,11.3,17.9,,0.94,118.5,,,,,76.66,0.46,279.31,1016.2,,28.61,0.0
2022-10-12 15:00:00,2022-10-12 16:00:00,27.03,42.49,0.5,20.16,6.11,13.58,0.1,0.64,54.5,,,,,77.21,0.35,288.25,1016.2,,28.54,0.0
2022-10-12 16:00:00,2022-10-12 17:00:00,33.97,52.03,0.46,16.53,5.05,12.93,0.18,0.61,45.25,,,,,81.11,0.18,321.45,1016.18,,27.88,0.0
2022-10-12 17:00:00,2022-10-12 18:00:00,44.14,66.34,0.45,19.93,5.99,13.82,0.12,0.61,53.5,,,,,84.72,0.14,229.56,1016.08,,27.11,0.0
2022-10-12 18:00:00,2022-10-12 19:00:00,35.58,57.29,0.28,73.64,20.76,22.98,,1.02,43.75,,,,,94.92,0.92,96.66,1015.72,,25.18,0.0
2022-10-12 19:00:00,2022-10-12 20:00:00,17.96,33.08,0.58,82.5,23.55,24.8,,1.1,41.0,,,,,98.16,1.53,98.98,1015.7,,24.72,0.0
2022-10-12 20:00:00,2022-10-12 21:00:00,14.99,27.71,0.39,33.61,9.74,15.42,,0.9,57.5,,,,,98.58,1.34,97.03,1011.35,,18.59,0.0
2022-10-12 21:00:00,2022-10-12 22:00:00,15.96,28.43,0.29,39.94,11.02,16.36,0.23,0.93,57.0,,,,,97.2,1.38,90.75,1002.75,,,0.0
2022-10-12 22:00:00,2022-10-12 23:00:00,18.99,29.96,0.21,54.25,15.25,19.32,0.1,1.04,40.0,,,,,97.78,1.41,94.67,1003.72,,,0.0
2022-10-12 23:00:00,2022-10-13 00:00:00,26.45,43.25,6.32,131.08,42.78,37.33,0.69,1.2,12.33,,,,,95.73,1.78,95.13,1003.1,,,0.0
2022-10-13 00:00:00,2022-10-13 01:00:00,44.79,72.14,16.3,140.63,55.47,45.76,6.37,1.72,2.0,,,,,97.72,1.16,96.45,1007.33,,8.43,0.0
2022-10-13 01:00:00,2022-10-13 02:00:00,53.0,84.35,28.48,139.27,67.27,52.92,16.98,2.09,2.0,,,,,97.91,1.03,99.95,1007.03,,15.15,0.0
2022-10-13 02:00:00,2022-10-13 03:00:00,,,,,,,,,,,,,,,,,,,,
2022-10-13 03:00:00,2022-10-13 04:00:00,,,,,,,,,,,,,,,,,,,,
2022-10-13 04:00:00,2022-10-13 05:00:00,,,,,,,,,,,,,,,,,,,,
2022-10-13 05:00:00,2022-10-13 06:00:00,,,,,,,,,,,,,,,,,,,,
2022-10-13 06:00:00,2022-10-13 07:00:00,,,,,,,,,,,,,,,,,,,,
2022-10-13 07:00:00,2022-10-13 08:00:00,,,,,,,,,,,,,,,,,,,,
2022-10-13 08:00:00,2022-10-13 09:00:00,,,,,,,,,,,,,,,,,,,,
2022-10-13 09:00:00,2022-10-13 10:00:00,,,,,,,,,,,,,,,,,,,,
2022-10-13 10:00:00,2022-10-13 11:00:00,,,,,,,,,,,,,,,1.2,,,,,
2022-10-13 11:00:00,2022-10-13 12:00:00,54.34,90.8,8.02,83.31,44.99,40.11,15.28,1.62,24.67,,,,,81.75,0.93,96.92,1015.8,,27.54,0.0
2022-10-13 12:00:00,2022-10-13 13:00:00,42.71,66.09,3.14,111.92,34.31,33.23,0.53,1.5,42.5,,,,,76.7,0.42,235.46,1016.12,,28.9,0.0
2022-10-13 13:00:00,2022-10-13 14:00:00,51.71,82.6,1.26,89.28,26.13,28.56,,1.21,67.67,,,,,76.49,0.48,280.47,1016.2,,29.06,0.0
2022-10-13 14:00:00,2022-10-13 15:00:00,,,,,,,,,,,,,,,,,,,,
2022-10-13 15:00:00,2022-10-13 16:00:00,,,,,,,,,,,,,,,,,,,,
2022-10-13 16:00:00,2022-10-13 17:00:00,,,,,,,,,,,,,,,,,,,,
2022-10-13 17:00:00,2022-10-13 18:00:00,,,,,,,,,,,,,,,,,,,,
2022-10-13 18:00:00,2022-10-13 19:00:00,,,,,,,,,,,,,,,,,,,,
2022-10-13 19:00:00,2022-10-13 20:00:00,,,,,,,,,,,,,,,,,,,,
2022-10-13 20:00:00,2022-10-13 21:00:00,,,,,,,,,,,,,,,,,,,,
2022-10-13 21:00:00,2022-10-13 22:00:00,,,,,,,,,,,,,,,,,,,,
2022-10-13 22:00:00,2022-10-13 23:00:00,,,,,,,,,,,,,,,,,,,,
2022-10-13 23:00:00,2022-10-14 00:00:00,,,,,,,,,,,,,,,,,,,,
2022-10-14 00:00:00,2022-10-14 01:00:00,,,,,,,,,,,,,,,,,,,,
2022-10-14 01:00:00,2022-10-14 02:00:00,,,,,,,,,,,,,,,,,,,,
2022-10-14 02:00:00,2022-10-14 03:00:00,,,,,,,,,,,,,,,,,,,,
2022-10-14 03:00:00,2022-10-14 04:00:00,,,,,,,,,,,,,,,,,,,,
2022-10-14 04:00:00,2022-10-14 05:00:00,,,,,,,,,,,,,,,,,,,,
2022-10-14 05:00:00,2022-10-14 06:00:00,,,,,,,,,,,,,,,,,,,,
2022-10-14 06:00:00,2022-10-14 07:00:00,,,,,,,,,,,,,,,,,,,,
2022-10-14 07:00:00,2022-10-14 08:00:00,,,,,,,,,,,,,,,,,,,,
2022-10-14 08:00:00,2022-10-14 09:00:00,,,,,,,,,,,,,,,,,,,,
2022-10-14 09:00:00,2022-10-14 10:00:00,,,,,,,,,,,,,,,,,,,,
2022-10-14 10:00:00,2022-10-14 11:00:00,,,,,,,,,,,,,,,,,,,,
2022-10-14 11:00:00,2022-10-14 12:00:00,,,,,,,,,,,,,,,,,,,,
2022-10-14 12:00:00,2022-10-14 13:00:00,,,,,,,,,,,,,,,,,,,,
2022-10-14 13:00:00,2022-10-14 14:00:00,,,,,,,,,,,,,,,,,,,,
2022-10-14 14:00:00,2022-10-14 15:00:00,,,,,,,,,,,,,,,,,,,,
2022-10-14 15:00:00,2022-10-14 16:00:00,,,,,,,,,,,,,,,,,,,,
2022-10-14 16:00:00,2022-10-14 17:00:00,,,,,,,,,,,,,,,,,,,,
2022-10-14 17:00:00,2022-10-14 18:00:00,,,,,,,,,,,,,,,,,,,,
2022-10-14 18:00:00,2022-10-14 19:00:00,,,,,,,,,,,,,,,,,,,,
2022-10-14 19:00:00,2022-10-14 20:00:00,,,,,,,,,,,,,,,,,,,,
2022-10-14 20:00:00,2022-10-14 21:00:00,,,,,,,,,,,,,,,,,,,,
2022-10-14 21:00:00,2022-10-14 22:00:00,,,,,,,,,,,,,,,,,,,,
2022-10-14 22:00:00,2022-10-14 23:00:00,,,,,,,,,,,,,,,,,,,,
2022-10-14 23:00:00,2022-10-15 00:00:00,,,,,,,,,,,,,,,,,,,,
2022-10-15 00:00:00,2022-10-15 01:00:00,,,,,,,,,,,,,,,,,,,,
2022-10-15 01:00:00,2022-10-15 02:00:00,,,,,,,,,,,,,,,,,,,,
2022-10-15 02:00:00,2022-10-15 03:00:00,,,,,,,,,,,,,,,,,,,,
2022-10-15 03:00:00,2022-10-15 04:00:00,,,,,,,,,,,,,,,,,,,,
2022-10-15 04:00:00,2022-10-15 05:00:00,,,,,,,,,,,,,,,,,,,,
2022-10-15 05:00:00,2022-10-15 06:00:00,,,,,,,,,,,,,,,,,,,,
2022-10-15 06:00:00,2022-10-15 07:00:00,,,,,,,,,,,,,,,,,,,,
2022-10-15 07:00:00,2022-10-15 08:00:00,,,,,,,,,,,,,,,,,,,,
2022-10-15 08:00:00,2022-10-15 09:00:00,,,,,,,,,,,,,,,,,,,,
2022-10-15 09:00:00,2022-10-15 10:00:00,,,,,,,,,,,,,,,,,,,,
2022-10-15 10:00:00,2022-10-15 11:00:00,,,,,,,,,,,,,,,,,,,,
2022-10-15 11:00:00,2022-10-15 12:00:00,,,,,,,,,,,,,,,,,,,,
2022-10-15 12:00:00,2022-10-15 13:00:00,,,,,,,,,,,,,,,,,,,,
2022-10-15 13:00:00,2022-10-15 14:00:00,,,,,,,,,,,,,,,,,,,,
2022-10-15 14:00:00,2022-10-15 15:00:00,,,,,,,,,,,,,,,,,,,,
2022-10-15 15:00:00,2022-10-15 16:00:00,,,,,,,,,,,,,,,,,,,,
2022-10-15 16:00:00,2022-10-15 17:00:00,,,,,,,,,,,,,,,,,,,,
2022-10-15 17:00:00,2022-10-15 18:00:00,,,,,,,,,,,,,,,,,,,,
2022-10-15 18:00:00,2022-10-15 19:00:00,,,,,,,,,,,,,,,,,,,,
2022-10-15 19:00:00,2022-10-15 20:00:00,,,,,,,,,,,,,,,,,,,,
2022-10-15 20:00:00,2022-10-15 21:00:00,,,,,,,,,,,,,,,,,,,,
2022-10-15 21:00:00,2022-10-15 22:00:00,,,,,,,,,,,,,,,,,,,,
2022-10-15 22:00:00,2022-10-15 23:00:00,,,,,,,,,,,,,,,,,,,,
2022-10-15 23:00:00,2022-10-16 00:00:00,,,,,,,,,,,,,,,,,,,,
2022-10-16 00:00:00,2022-10-16 01:00:00,,,,,,,,,,,,,,,,,,,,
2022-10-16 01:00:00,2022-10-16 02:00:00,,,,,,,,,,,,,,,,,,,,
2022-10-16 02:00:00,2022-10-16 03:00:00,,,,,,,,,,,,,,,,,,,,
2022-10-16 03:00:00,2022-10-16 04:00:00,,,,,,,,,,,,,,,,,,,,
2022-10-16 04:00:00,2022-10-16 05:00:00,,,,,,,,,,,,,,,,,,,,
2022-10-16 05:00:00,2022-10-16 06:00:00,,,,,,,,,,,,,,,,,,,,
2022-10-16 06:00:00,2022-10-16 07:00:00,,,,,,,,,,,,,,,,,,,,
2022-10-16 07:00:00,2022-10-16 08:00:00,,,,,,,,,,,,,,,,,,,,
2022-10-16 08:00:00,2022-10-16 09:00:00,,,,,,,,,,,,,,,,,,,,
2022-10-16 09:00:00,2022-10-16 10:00:00,,,,,,,,,,,,,,,,,,,,
2022-10-16 10:00:00,2022-10-16 11:00:00,,,,,,,,,,,,,,,,,,,,
2022-10-16 11:00:00,2022-10-16 12:00:00,,,,,,,,,,,,,,,,,,,,
2022-10-16 12:00:00,2022-10-16 13:00:00,,,,,,,,,,,,,,,,,,,,
2022-10-16 13:00:00,2022-10-16 14:00:00,,,,,,,,,,,,,,,,,,,,
2022-10-16 14:00:00,2022-10-16 15:00:00,,,,,,,,,,,,,,,,,,,,
2022-10-16 15:00:00,2022-10-16 16:00:00,,,,,,,,,,,,,,,,,,,,
2022-10-16 16:00:00,2022-10-16 17:00:00,,,,,,,,,,,,,,,,,,,,
2022-10-16 17:00:00,2022-10-16 18:00:00,,,,,,,,,,,,,,,,,,,,
2022-10-16 18:00:00,2022-10-16 19:00:00,,,,,,,,,,,,,,,,,,,,
2022-10-16 19:00:00,2022-10-16 20:00:00,,,,,,,,,,,,,,,,,,,,
2022-10-16 20:00:00,2022-10-16 21:00:00,,,,,,,,,,,,,,,,,,,,
2022-10-16 21:00:00,2022-10-16 22:00:00,,,,,,,,,,,,,,,,,,,,
2022-10-16 22:00:00,2022-10-16 23:00:00,,,,,,,,,,,,,,,,,,,,
2022-10-16 23:00:00,2022-10-17 00:00:00,,,,,,,,,,,,,,,,,,,,
2022-10-17 00:00:00,2022-10-17 01:00:00,,,,,,,,,,,,,,,,,,,,
2022-10-17 01:00:00,2022-10-17 02:00:00,,,,,,,,,,,,,,,,,,,,
2022-10-17 02:00:00,2022-10-17 03:00:00,,,,,,,,,,,,,,,,,,,,
2022-10-17 03:00:00,2022-10-17 04:00:00,,,,,,,,,,,,,,,,,,,,
2022-10-17 04:00:00,2022-10-17 05:00:00,,,,,,,,,,,,,,,,,,,,
2022-10-17 05:00:00,2022-10-17 06:00:00,,,,,,,,,,,,,,,,,,,,
2022-10-17 06:00:00,2022-10-17 07:00:00,,,,,,,,,,,,,,,,,,,,
2022-10-17 07:00:00,2022-10-17 08:00:00,,,,,,,,,,,,,,,,,,,,
2022-10-17 08:00:00,2022-10-17 09:00:00,,,,,,,,,,,,,,,,,,,,
2022-10-17 09:00:00,2022-10-17 10:00:00,,,,,,,,,,,,,,,,,,,,
2022-10-17 10:00:00,2022-10-17 11:00:00,,,,,,,,,,,,,,,,,,,,
2022-10-17 11:00:00,2022-10-17 12:00:00,,,,,,,,,,,,,,,,,,,,
2022-10-17 12:00:00,2022-10-17 13:00:00,19.17,35.23,0.83,16.57,5.45,16.99,0.97,0.65,32.5,,,,,66.75,0.45,244.48,1016.2,,29.65,0.0
2022-10-17 13:00:00,2022-10-17 14:00:00,19.46,43.03,0.97,21.17,6.87,17.94,0.17,0.75,44.25,,,,,73.81,0.35,249.22,1016.15,,28.71,0.0
2022-10-17 14:00:00,2022-10-17 15:00:00,29.03,55.78,0.53,17.15,5.31,18.96,0.03,0.8,52.0,,,,,75.38,0.47,260.9,1016.2,,29.12,0.0
2022-10-17 15:00:00,2022-10-17 16:00:00,32.89,62.75,0.56,16.66,5.19,20.52,,0.79,55.5,,,,,77.06,0.36,257.03,1016.2,,28.55,0.0
2022-10-17 16:00:00,2022-10-17 17:00:00,24.58,45.95,0.67,19.02,5.97,25.53,,0.71,53.0,,,,,76.43,0.3,245.94,1016.17,,28.23,0.0
2022-10-17 17:00:00,2022-10-17 18:00:00,19.69,36.02,0.55,14.03,4.45,23.61,,0.78,45.0,0.0,0.0,,,76.96,0.18,161.32,1016.1,0.0,28.45,0.0
2022-10-17 18:00:00,2022-10-17 19:00:00,19.79,38.75,0.56,33.85,9.99,28.63,,0.72,43.0,0.34,0.7,0.27,0.07,89.35,0.2,140.9,1016.0,0.03,26.76,0.0
2022-10-17 19:00:00,2022-10-17 20:00:00,18.9,33.74,0.45,33.26,9.71,29.21,,1.91,42.0,0.14,0.23,0.24,0.07,92.85,0.4,106.9,1015.8,0.04,26.27,0.0
2022-10-17 20:00:00,2022-10-17 21:00:00,19.14,34.53,0.1,53.86,15.08,31.36,0.57,0.82,34.0,2.39,0.93,0.29,0.31,94.75,0.77,98.96,1015.8,0.04,25.82,0.0
2022-10-17 21:00:00,2022-10-17 22:00:00,,,,,,,,,,,,,,,,,,,,
2022-10-17 22:00:00,2022-10-17 23:00:00,22.15,40.42,0.81,49.24,14.52,29.75,0.08,0.98,21.0,2.07,0.97,0.23,0.3,95.66,1.12,100.62,1015.8,0.12,25.21,0.0
2022-10-17 23:00:00,2022-10-18 00:00:00,35.48,53.23,0.33,37.13,10.68,25.15,,0.76,29.0,12.68,1.91,0.34,0.34,95.08,1.16,103.73,1015.8,0.11,25.25,0.0
2022-10-18 00:00:00,2022-10-18 01:00:00,15.91,29.18,0.93,40.11,12.1,23.93,0.25,0.66,19.25,0.74,2.47,0.38,0.3,96.77,0.68,110.92,1015.8,0.16,24.96,0.0
2022-10-18 01:00:00,2022-10-18 02:00:00,18.97,31.8,0.36,31.27,9.06,22.93,,0.82,21.5,1.53,3.8,0.38,0.21,97.71,1.39,108.0,1015.72,0.15,24.71,0.0
2022-10-18 02:00:00,2022-10-18 03:00:00,17.27,28.7,0.43,41.46,11.98,24.58,,0.61,19.5,4.93,1.35,0.43,0.22,97.36,0.54,96.9,1015.77,0.14,24.79,0.0
2022-10-18 03:00:00,2022-10-18 04:00:00,18.49,29.94,0.43,42.9,12.37,23.66,,1.11,18.5,4.36,1.22,0.36,0.31,97.22,0.62,106.4,1015.73,0.17,24.77,0.0
2022-10-18 04:00:00,2022-10-18 05:00:00,39.22,57.91,3.17,75.98,24.33,31.52,6.38,1.37,6.5,13.89,2.09,0.37,0.48,97.23,0.13,151.16,1015.88,0.2,24.63,0.0
2022-10-18 05:00:00,2022-10-18 06:00:00,32.12,47.94,1.91,57.83,18.01,26.64,37.85,1.0,15.25,8.1,2.27,0.33,0.45,97.08,0.3,165.31,1015.85,0.18,24.63,0.0
2022-10-18 06:00:00,2022-10-18 07:00:00,26.22,42.27,5.77,61.18,22.81,30.05,0.78,0.99,12.0,3.73,3.56,0.38,0.47,97.95,0.89,101.85,1015.75,0.26,24.79,0.0
2022-10-18 07:00:00,2022-10-18 08:00:00,30.56,46.52,1.8,53.08,16.58,27.1,,0.98,10.5,28.67,12.99,1.1,0.35,97.81,0.39,110.78,1015.78,0.53,24.83,0.0
2022-10-18 08:00:00,2022-10-18 09:00:00,32.26,49.93,4.2,46.95,17.28,27.86,,1.01,13.5,9.06,8.4,0.83,0.4,98.16,1.46,99.08,1015.7,0.32,24.91,0.0
2022-10-18 09:00:00,2022-10-18 10:00:00,35.35,59.96,3.36,43.5,15.47,25.42,1.48,0.97,22.0,11.74,9.77,0.88,0.6,93.94,0.74,109.41,1015.8,0.28,25.83,0.0
2022-10-18 10:00:00,2022-10-18 11:00:00,34.74,58.68,1.91,37.41,12.33,22.68,,1.06,32.5,9.56,6.77,0.67,0.36,88.04,0.44,124.49,1015.88,0.16,26.54,0.0
2022-10-18 11:00:00,2022-10-18 12:00:00,38.7,62.46,0.8,36.45,10.95,21.95,,0.98,40.75,4.64,5.29,0.46,0.32,85.2,0.21,169.21,1015.98,0.19,27.37,0.0
2022-10-18 12:00:00,2022-10-18 13:00:00,24.2,42.59,0.8,17.07,5.56,18.11,0.24,0.63,32.75,1.5,1.05,0.43,0.16,82.95,0.29,252.02,1016.12,0.12,27.95,0.0
2022-10-18 13:00:00,2022-10-18 14:00:00,14.7,26.47,0.41,13.01,3.98,16.96,,0.66,37.5,0.22,0.64,0.16,0.11,81.0,0.39,237.22,1016.2,0.08,28.29,0.0
2022-10-18 14:00:00,2022-10-18 15:00:00,10.44,20.72,0.59,16.6,5.19,17.81,,0.63,37.25,0.19,0.55,0.13,0.07,78.49,0.4,251.86,1016.2,0.03,28.55,0.0
2022-10-18 15:00:00,2022-10-18 16:00:00,11.96,21.57,0.68,15.01,4.86,17.49,0.37,0.64,37.5,0.14,0.47,0.17,0.08,79.03,0.29,269.19,1016.18,0.0,28.31,0.0
2022-10-18 16:00:00,2022-10-18 17:00:00,7.76,12.83,0.79,14.91,4.94,16.73,,0.59,37.25,0.17,0.45,0.82,0.34,81.84,0.18,269.62,1016.1,0.12,27.56,0.0
2022-10-18 17:00:00,2022-10-18 18:00:00,9.34,17.06,2.54,36.03,12.57,20.9,,0.75,47.25,0.24,0.47,0.23,0.04,86.39,0.27,225.7,1016.02,0.03,26.68,0.0
2022-10-18 18:00:00,2022-10-18 19:00:00,13.7,25.51,0.41,14.19,4.36,15.99,0.22,0.71,57.75,0.44,0.65,0.18,0.17,91.08,0.29,156.92,1015.98,0.11,25.98,0.0
2022-10-18 19:00:00,2022-10-18 20:00:00,12.94,22.36,0.15,14.94,4.29,16.29,0.4,0.73,29.0,0.31,0.55,0.08,0.18,92.98,0.95,156.64,1016.0,0.0,25.86,0.0
2022-10-18 20:00:00,2022-10-18 21:00:00,,,,,,,,,,,,,,,,,,,,
2022-10-18 21:00:00,2022-10-18 22:00:00,,,,,,,,,,,,,,,,,,,,
2022-10-18 22:00:00,2022-10-18 23:00:00,,,,,,,,,,,,,,,,,,,,
2022-10-18 23:00:00,2022-10-19 00:00:00,,,,,,,,,,,,,,,,,,,,
2022-10-19 00:00:00,2022-10-19 01:00:00,,,,,,,,,,,,,,,,,,,,
2022-10-19 01:00:00,2022-10-19 02:00:00,,,,,,,,,,,,,,,,,,,,
2022-10-19 02:00:00,2022-10-19 03:00:00,,,,,,,,,,,,,,,,,,,,
2022-10-19 03:00:00,2022-10-19 04:00:00,,,,,,,,,,,,,,,,,,,,
2022-10-19 04:00:00,2022-10-19 05:00:00,,,,,,,,,,,,,,,,,,,,
2022-10-19 05:00:00,2022-10-19 06:00:00,,,,,,,,,,,,,,,,,,,,
2022-10-19 06:00:00,2022-10-19 07:00:00,,,,,,,,,,,,,,,,,,,,
2022-10-19 07:00:00,2022-10-19 08:00:00,,,,,,,,,,,,,,,,,,,,
2022-10-19 08:00:00,2022-10-19 09:00:00,,,,,,,,,,,,,,,,,,,,
2022-10-19 09:00:00,2022-10-19 10:00:00,,,,,,,,,,,,,,,,,,,,
2022-10-19 10:00:00,2022-10-19 11:00:00,,,,,,,,,,,,,,,,,,,,
2022-10-19 11:00:00,2022-10-19 12:00:00,,,,,,,,,,,,,,,,,,,,
2022-10-19 12:00:00,2022-10-19 13:00:00,,,,,,,,,,,,,,,,,,,,
2022-10-19 13:00:00,2022-10-19 14:00:00,,,,,,,,,,,,,,,,,,,,
2022-10-19 14:00:00,2022-10-19 15:00:00,,,,,,,,,,,,,,,,,,,,
2022-10-19 15:00:00,2022-10-19 16:00:00,,,,,,,,,,,,,,,,,,,,
2022-10-19 16:00:00,2022-10-19 17:00:00,,,,,,,,,,,,,,,,,,,,
2022-10-19 17:00:00,2022-10-19 18:00:00,,,,,,,,,,,,,,,,,,,,
2022-10-19 18:00:00,2022-10-19 19:00:00,,,,,,,,,,,,,,,,,,,,
2022-10-19 19:00:00,2022-10-19 20:00:00,,,,,,,,,,,,,,,,,,,,
2022-10-19 20:00:00,2022-10-19 21:00:00,,,,,,,,,,,,,,,,,,,,
2022-10-19 21:00:00,2022-10-19 22:00:00,,,,,,,,,,,,,,,,,,,,
2022-10-19 22:00:00,2022-10-19 23:00:00,,,,,,,,,,,,,,,,,,,,
2022-10-19 23:00:00,2022-10-20 00:00:00,,,,,,,,,,,,,,,,,,,,
2022-10-20 00:00:00,2022-10-20 01:00:00,,,,,,,,,,,,,,,,,,,,
2022-10-20 01:00:00,2022-10-20 02:00:00,,,,,,,,,,,,,,,,,,,,
2022-10-20 02:00:00,2022-10-20 03:00:00,,,,,,,,,,,,,,,,,,,,
2022-10-20 03:00:00,2022-10-20 04:00:00,,,,,,,,,,,,,,,,,,,,
2022-10-20 04:00:00,2022-10-20 05:00:00,,,,,,,,,,,,,,,,,,,,
2022-10-20 05:00:00,2022-10-20 06:00:00,,,,,,,,,,,,,,,,,,,,
2022-10-20 06:00:00,2022-10-20 07:00:00,,,,,,,,,,,,,,,,,,,,
2022-10-20 07:00:00,2022-10-20 08:00:00,,,,,,,,,,,,,,,,,,,,
2022-10-20 08:00:00,2022-10-20 09:00:00,,,,,,,,,,,,,,,,,,,,
2022-10-20 09:00:00,2022-10-20 10:00:00,,,,,,,,,,,,,,,,,,,,
2022-10-20 10:00:00,2022-10-20 11:00:00,,,,,,,,,,,,,,,,,,,,
2022-10-20 11:00:00,2022-10-20 12:00:00,,,,,,,,,,,,,,,,,,,,
2022-10-20 12:00:00,2022-10-20 13:00:00,,,,,,,,,,,,,,,,,,,,
2022-10-20 13:00:00,2022-10-20 14:00:00,12.34,18.48,1.14,27.36,8.76,18.09,,0.61,54.0,0.33,0.61,0.33,0.11,77.94,0.64,270.19,1016.25,0.11,28.94,0.0
2022-10-20 14:00:00,2022-10-20 15:00:00,15.2,25.35,0.45,14.5,4.47,16.4,0.15,0.72,45.0,0.26,0.71,0.59,0.53,77.92,0.58,281.92,1016.25,0.19,28.96,0.0
2022-10-20 15:00:00,2022-10-20 16:00:00,13.64,23.22,0.31,15.67,4.67,15.58,0.05,1.0,56.25,0.21,0.41,0.23,0.2,78.19,0.44,283.02,1016.2,0.03,28.72,0.0
