From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),Xylene (ug/m3),RF (mm),AT (degree C)
2023-02-11 03:00:00,2023-02-11 04:00:00,46.0,102.0,1.55,9.18,6.15,27.52,19.25,0.31,82.38,0.0,0.2,,,,72.0,1.08,214.75,4.0,,0.0,26.27
2023-02-11 04:00:00,2023-02-11 05:00:00,41.0,91.75,1.55,7.5,5.25,21.6,20.68,0.38,78.82,0.0,0.12,,,,72.25,1.52,214.0,4.0,,0.0,26.23
2023-02-11 05:00:00,2023-02-11 06:00:00,42.0,88.0,1.4,6.85,4.75,18.97,15.62,0.34,74.85,0.0,0.1,,,,70.75,1.4,223.0,3.0,,0.0,26.2
2023-02-11 06:00:00,2023-02-11 07:00:00,38.0,80.75,1.6,9.65,6.45,18.12,15.72,0.37,69.0,0.0,0.1,,,,72.0,1.07,205.5,4.5,,0.0,26.05
2023-02-11 07:00:00,2023-02-11 08:00:00,47.0,97.5,2.2,17.6,11.12,19.02,20.48,0.53,59.48,0.0,0.12,,,,73.75,0.88,204.5,77.25,,0.0,26.02
2023-02-11 08:00:00,2023-02-11 09:00:00,52.75,122.25,2.4,18.4,11.75,20.23,25.95,0.43,63.67,0.0,0.25,,,,68.75,0.7,224.75,269.75,,0.0,26.57
2023-02-11 09:00:00,2023-02-11 10:00:00,49.25,139.0,3.28,23.77,15.32,24.67,41.0,0.53,74.65,0.0,0.25,,,,63.75,0.62,232.5,327.75,,0.0,27.57
2023-02-11 10:00:00,2023-02-11 11:00:00,75.75,194.0,2.65,20.15,12.88,29.45,51.23,0.42,116.97,0.0,0.4,,,,62.25,1.02,300.5,313.5,,0.0,27.95
2023-02-11 11:00:00,2023-02-11 12:00:00,97.0,196.75,1.77,13.95,8.88,29.88,31.62,0.39,133.12,0.0,0.25,,,,61.75,2.4,329.0,333.75,,0.0,28.2
2023-02-11 12:00:00,2023-02-11 13:00:00,93.25,191.75,1.92,14.3,9.18,28.2,19.23,0.57,140.2,0.0,0.18,,,,67.75,2.83,179.75,305.5,,0.0,28.32
2023-02-11 13:00:00,2023-02-11 14:00:00,104.0,213.0,2.05,12.35,8.25,33.02,20.25,0.57,118.28,0.0,0.12,,,,72.25,2.7,22.75,300.75,,0.0,28.18
2023-02-11 14:00:00,2023-02-11 15:00:00,113.0,224.75,1.58,11.12,7.17,33.42,19.7,0.5,120.73,0.0,0.1,,,,69.0,2.65,63.75,238.25,,0.0,28.27
2023-02-11 15:00:00,2023-02-11 16:00:00,97.25,224.75,1.5,7.93,5.43,26.6,16.75,0.35,124.4,0.0,0.1,,,,56.75,2.65,31.25,216.0,,0.0,28.38
2023-02-11 16:00:00,2023-02-11 17:00:00,69.5,199.5,1.5,9.27,6.2,27.5,16.45,0.23,118.42,0.0,0.1,,,,55.0,2.32,58.75,136.5,,0.0,28.15
2023-02-11 17:00:00,2023-02-11 18:00:00,46.25,187.25,1.47,16.55,10.0,25.58,42.27,0.2,98.15,0.0,0.12,,,,45.5,2.15,97.75,73.0,,0.0,27.5
2023-02-11 18:00:00,2023-02-11 19:00:00,48.75,205.25,1.75,25.88,15.18,21.65,58.68,0.37,86.45,0.03,0.25,,,,47.25,1.07,129.25,56.0,,0.0,26.6
2023-02-11 19:00:00,2023-02-11 20:00:00,70.0,238.75,3.77,44.38,26.67,21.1,35.72,0.71,56.35,0.03,1.15,0.03,,,49.25,0.65,125.25,56.0,,0.0,26.52
2023-02-11 20:00:00,2023-02-11 21:00:00,92.75,266.5,1.73,31.88,18.35,17.8,24.4,0.6,66.12,0.08,0.78,,,,51.0,0.6,115.5,55.5,,0.0,26.0
2023-02-11 21:00:00,2023-02-11 22:00:00,87.0,231.0,1.35,21.62,12.6,14.5,35.8,0.39,62.47,0.03,0.45,,,,61.25,2.08,100.5,55.0,,0.0,25.53
2023-02-11 22:00:00,2023-02-11 23:00:00,60.75,171.75,1.67,31.55,18.15,17.98,49.1,0.49,41.22,0.12,0.55,,,,67.0,0.88,98.0,54.25,,0.0,25.0
2023-02-11 23:00:00,2023-02-12 00:00:00,76.5,184.5,1.52,25.8,14.97,18.12,60.18,0.43,44.55,0.35,1.12,,,,67.75,1.2,275.75,54.0,,0.0,24.57
2023-02-12 00:00:00,2023-02-12 01:00:00,69.25,162.25,1.4,31.0,17.63,21.17,42.7,0.44,34.7,0.03,0.53,,,,75.0,0.9,114.25,53.5,,0.0,23.88
2023-02-12 01:00:00,2023-02-12 02:00:00,80.5,176.0,1.4,21.73,12.7,16.07,107.17,0.3,48.27,0.2,0.65,,,,65.75,0.85,235.5,45.5,,0.0,24.4
2023-02-12 02:00:00,2023-02-12 03:00:00,58.25,135.25,1.7,26.28,15.38,19.23,62.67,0.38,43.07,0.0,0.35,,,,70.5,1.1,116.5,2.0,,0.0,23.78
2023-02-12 03:00:00,2023-02-12 04:00:00,53.75,133.75,1.42,13.3,8.23,15.35,21.2,0.19,83.53,0.0,0.27,,,,50.0,1.45,230.5,2.75,,0.0,24.95
2023-02-12 04:00:00,2023-02-12 05:00:00,36.25,101.5,1.75,11.15,7.33,13.2,24.05,0.29,71.57,0.0,0.2,,,,61.0,1.3,96.5,2.25,,0.0,23.87
2023-02-12 05:00:00,2023-02-12 06:00:00,35.25,99.5,1.25,16.0,9.52,13.8,47.2,0.3,58.48,0.15,0.3,,,,65.0,0.7,96.75,2.0,,0.0,23.6
2023-02-12 06:00:00,2023-02-12 07:00:00,49.0,116.75,2.0,24.85,14.85,13.88,61.73,0.38,47.6,0.1,0.23,,,,63.75,1.0,137.0,6.25,,0.0,23.75
2023-02-12 07:00:00,2023-02-12 08:00:00,55.0,142.0,2.02,19.97,12.28,14.58,50.38,0.35,50.7,0.08,0.38,,,,70.5,1.2,124.25,144.25,,0.0,22.98
2023-02-12 08:00:00,2023-02-12 09:00:00,62.0,154.75,3.0,17.52,11.78,14.57,32.12,0.4,55.35,0.0,0.3,,,,66.25,0.75,89.0,298.75,,0.0,23.67
2023-02-12 09:00:00,2023-02-12 10:00:00,57.0,158.0,4.55,21.58,15.15,17.32,30.08,0.35,65.42,0.08,0.5,,,,61.5,1.48,72.0,302.0,,0.0,24.55
2023-02-12 10:00:00,2023-02-12 11:00:00,54.75,166.25,2.92,14.75,10.23,16.62,19.0,0.22,80.42,0.0,0.27,,,,54.0,3.0,85.75,359.5,,0.0,25.5
2023-02-12 11:00:00,2023-02-12 12:00:00,38.5,150.75,2.58,11.0,7.98,17.73,14.27,0.17,89.52,0.0,0.22,,,,49.0,3.72,92.5,396.5,,0.0,26.1
2023-02-12 12:00:00,2023-02-12 13:00:00,32.25,159.5,1.73,7.1,5.2,12.18,10.95,0.18,104.35,0.0,0.05,,,,36.25,4.08,95.0,371.0,,0.0,26.8
2023-02-12 13:00:00,2023-02-12 14:00:00,16.5,171.0,1.55,4.53,3.65,8.35,7.7,0.18,109.22,0.0,0.03,,,,30.5,3.9,92.0,360.25,,0.0,27.02
2023-02-12 14:00:00,2023-02-12 15:00:00,11.25,101.5,1.45,4.17,3.42,7.25,7.78,0.18,112.18,0.0,0.0,,,,29.5,4.0,90.5,304.75,,0.0,27.1
2023-02-12 15:00:00,2023-02-12 16:00:00,8.75,88.75,1.4,5.45,4.0,7.2,9.5,0.16,111.3,0.0,0.0,,,,30.5,4.05,90.75,236.0,,0.0,27.1
2023-02-12 16:00:00,2023-02-12 17:00:00,7.0,83.75,1.45,6.05,4.4,7.67,9.1,0.12,110.68,0.0,0.0,,,,30.5,3.7,98.75,155.0,,0.0,26.83
2023-02-12 17:00:00,2023-02-12 18:00:00,4.5,84.25,1.62,8.4,5.8,8.58,7.62,0.11,104.35,0.0,0.03,,,,34.75,3.3,101.75,75.75,,0.0,26.05
2023-02-12 18:00:00,2023-02-12 19:00:00,7.75,96.0,1.43,12.28,7.7,8.52,32.0,0.16,97.67,0.0,0.1,,,,36.5,2.93,107.5,56.0,,0.0,25.27
2023-02-12 19:00:00,2023-02-12 20:00:00,15.0,93.5,1.67,21.65,12.93,9.1,21.95,0.33,73.88,0.03,0.25,,,,41.25,2.15,103.0,38.75,,0.0,24.6
2023-02-12 20:00:00,2023-02-12 21:00:00,27.5,115.5,1.62,26.4,15.35,9.5,70.3,0.45,69.53,0.17,0.28,,,,45.5,1.68,104.75,2.25,,0.0,24.08
2023-02-12 21:00:00,2023-02-12 22:00:00,46.0,141.5,1.95,24.98,14.88,9.02,68.15,0.36,58.95,0.33,0.53,,,,47.75,1.52,108.5,2.0,,0.0,23.75
2023-02-12 22:00:00,2023-02-12 23:00:00,41.75,111.5,1.42,23.43,13.62,9.2,96.8,0.34,59.78,0.08,0.38,,,,49.5,1.5,107.0,2.0,,0.0,23.48
2023-02-12 23:00:00,2023-02-13 00:00:00,39.25,101.0,1.32,26.22,15.03,9.47,46.98,0.33,55.22,0.23,0.65,,,,55.25,1.75,108.0,1.5,,0.0,22.88
2023-02-13 00:00:00,2023-02-13 01:00:00,42.75,92.5,1.5,23.5,13.73,10.57,35.83,0.31,54.95,0.28,0.43,,,,61.0,1.72,109.0,1.0,,0.0,22.4
2023-02-13 01:00:00,2023-02-13 02:00:00,40.25,83.5,1.43,17.63,10.53,10.97,20.43,0.3,61.93,0.38,0.9,,,,63.0,1.95,105.25,1.0,,0.0,22.25
2023-02-13 02:00:00,2023-02-13 03:00:00,37.25,78.0,1.23,20.43,11.85,13.32,69.8,0.3,51.53,0.25,0.82,,,,67.25,1.12,123.0,1.0,,0.0,21.83
2023-02-13 03:00:00,2023-02-13 04:00:00,43.0,97.25,1.12,22.6,12.92,14.05,115.55,0.26,54.05,0.0,0.28,,,,64.5,1.27,124.5,1.0,,0.0,21.98
2023-02-13 04:00:00,2023-02-13 05:00:00,39.0,93.0,1.45,17.2,10.32,13.97,51.47,0.29,69.72,0.0,0.5,,,,59.25,2.0,100.75,1.75,,0.0,22.5
2023-02-13 05:00:00,2023-02-13 06:00:00,36.5,84.75,1.32,14.0,8.55,13.02,58.27,0.29,71.35,0.08,0.52,,,,60.5,1.43,123.75,1.25,,0.0,22.32
2023-02-13 06:00:00,2023-02-13 07:00:00,38.25,81.25,1.35,15.93,9.55,12.6,83.53,0.34,58.97,0.0,0.2,,,,65.0,1.07,136.0,4.5,,0.0,21.95
2023-02-13 07:00:00,2023-02-13 08:00:00,38.75,87.25,2.2,17.65,11.18,12.7,61.05,0.41,56.4,0.0,0.55,,,,64.75,1.38,124.0,125.75,,0.0,22.05
2023-02-13 08:00:00,2023-02-13 09:00:00,44.25,104.75,5.5,22.93,16.62,14.15,127.8,0.43,51.5,0.0,0.42,,,,63.75,1.5,112.25,248.25,,0.0,22.62
2023-02-13 09:00:00,2023-02-13 10:00:00,61.5,137.75,6.5,19.75,15.77,16.58,67.2,0.36,57.85,0.0,0.25,,,,60.5,2.4,108.0,253.5,,0.0,23.52
2023-02-13 10:00:00,2023-02-13 11:00:00,51.25,135.75,6.15,20.75,16.05,17.75,25.12,0.25,67.67,0.03,0.2,,,,53.0,2.8,93.25,320.25,,0.0,24.6
2023-02-13 11:00:00,2023-02-13 12:00:00,31.75,116.75,4.67,16.28,12.48,19.0,19.05,0.17,93.9,0.0,0.27,,,,44.0,3.02,95.0,365.5,,0.0,25.85
2023-02-13 12:00:00,2023-02-13 13:00:00,23.75,109.0,3.92,16.6,12.0,14.48,12.8,0.18,103.93,0.0,0.1,,,,39.0,3.62,91.5,380.75,,0.0,26.75
2023-02-13 13:00:00,2023-02-13 14:00:00,18.5,127.0,3.33,15.0,10.68,12.15,12.5,0.17,107.8,0.0,0.1,,,,37.5,4.38,85.75,375.25,,0.0,27.2
2023-02-13 14:00:00,2023-02-13 15:00:00,13.75,108.5,2.5,12.35,8.57,12.22,13.25,0.15,116.2,0.0,0.08,,,,36.25,3.95,94.25,323.25,,0.0,27.62
2023-02-13 15:00:00,2023-02-13 16:00:00,13.5,109.75,1.98,10.18,7.0,12.97,15.05,0.2,122.75,0.0,0.03,,,,41.0,4.05,96.25,246.25,,0.0,27.7
2023-02-13 16:00:00,2023-02-13 17:00:00,19.5,136.75,2.25,20.25,12.6,15.85,12.67,0.23,120.0,0.0,0.12,,,,46.0,3.72,94.25,153.25,,0.0,27.43
2023-02-13 17:00:00,2023-02-13 18:00:00,33.25,120.0,1.88,33.77,19.53,18.52,21.88,0.23,91.65,0.0,0.12,,,,52.75,3.55,92.25,61.5,,0.0,26.58
2023-02-13 18:00:00,2023-02-13 19:00:00,38.25,126.25,2.05,26.88,15.95,22.0,27.9,0.3,93.55,0.03,0.22,,,,61.25,2.98,87.0,4.5,,0.0,25.43
2023-02-13 19:00:00,2023-02-13 20:00:00,53.5,147.5,1.57,25.18,14.65,21.93,67.6,0.3,88.85,0.0,0.17,,,,66.0,2.82,100.0,4.0,,0.0,24.9
2023-02-13 20:00:00,2023-02-13 21:00:00,60.5,139.5,1.45,24.2,14.05,20.55,48.4,0.32,83.72,0.0,0.58,,,,68.75,2.67,97.0,4.0,,0.0,24.55
2023-02-13 21:00:00,2023-02-13 22:00:00,61.5,140.25,1.55,24.73,14.4,19.32,60.65,0.41,68.05,0.0,0.55,,,,75.25,2.08,103.0,3.25,,0.0,24.05
2023-02-13 22:00:00,2023-02-13 23:00:00,68.75,136.25,1.35,24.38,14.1,19.38,44.7,0.35,67.08,0.08,1.0,,,,78.0,2.0,106.5,3.0,,0.0,23.8
2023-02-13 23:00:00,2023-02-14 00:00:00,68.5,129.5,1.58,22.6,13.28,19.25,77.05,0.38,59.85,0.0,0.25,,,,82.25,1.73,115.25,3.0,,0.0,23.35
2023-02-14 00:00:00,2023-02-14 01:00:00,72.25,126.5,1.63,24.53,14.37,19.77,54.6,0.47,53.27,0.25,0.35,,,,83.5,1.62,110.5,3.0,,0.0,23.17
2023-02-14 01:00:00,2023-02-14 02:00:00,78.0,130.5,1.17,24.6,14.0,18.47,63.5,0.43,52.45,0.0,0.2,,,,84.75,1.77,124.75,3.0,,0.0,22.85
2023-02-14 02:00:00,2023-02-14 03:00:00,76.0,125.0,1.3,25.48,14.62,21.25,67.4,0.37,45.2,0.03,0.7,,,,88.75,1.62,113.75,2.0,,0.0,22.45
2023-02-14 03:00:00,2023-02-14 04:00:00,79.5,122.25,1.3,22.6,13.08,21.15,105.25,0.33,53.05,0.03,0.9,,,,84.75,1.8,123.5,2.25,,0.0,22.7
2023-02-14 04:00:00,2023-02-14 05:00:00,74.75,116.75,1.45,15.62,9.53,19.77,62.9,0.3,60.93,0.0,0.85,,,,79.75,1.55,117.75,2.75,,0.0,22.9
2023-02-14 05:00:00,2023-02-14 06:00:00,54.5,88.0,1.3,15.0,9.05,18.15,65.0,0.32,62.9,0.03,0.85,,,,70.75,1.85,95.5,3.0,,0.0,23.58
2023-02-14 06:00:00,2023-02-14 07:00:00,49.75,95.75,1.23,15.42,9.22,16.15,91.58,0.32,63.52,0.0,0.47,,,,71.75,1.68,116.0,8.0,,0.0,23.52
2023-02-14 07:00:00,2023-02-14 08:00:00,54.75,107.25,4.5,29.57,19.35,17.23,91.3,0.61,45.72,0.0,0.53,,,,71.25,1.07,212.0,164.0,,0.0,23.7
2023-02-14 08:00:00,2023-02-14 09:00:00,113.5,212.0,11.05,44.0,32.38,21.08,164.05,0.83,45.83,0.0,0.62,,,,63.0,1.65,275.75,282.0,,0.0,24.7
2023-02-14 09:00:00,2023-02-14 10:00:00,203.5,396.75,4.92,26.35,18.03,19.08,72.17,0.46,79.3,0.0,0.55,,,,54.0,0.6,288.5,271.25,,0.0,25.97
2023-02-14 10:00:00,2023-02-14 11:00:00,90.0,194.25,3.33,21.55,14.12,21.6,32.42,0.34,98.72,0.0,0.45,,,,55.0,1.2,289.75,377.0,,0.0,26.27
2023-02-14 11:00:00,2023-02-14 12:00:00,58.25,163.0,2.62,19.02,12.27,21.9,23.5,0.29,119.35,0.0,0.22,,,,51.0,0.88,299.5,408.25,,0.0,26.97
2023-02-14 12:00:00,2023-02-14 13:00:00,55.25,145.5,2.3,18.12,11.53,20.85,22.9,0.29,136.38,0.0,0.2,,,,48.0,0.88,85.5,411.5,,0.0,27.68
2023-02-14 13:00:00,2023-02-14 14:00:00,63.25,158.25,2.33,15.5,10.12,19.0,23.73,0.35,153.77,0.0,0.15,,,,48.5,1.4,130.0,358.0,,0.0,28.1
2023-02-14 14:00:00,2023-02-14 15:00:00,67.25,174.25,1.85,13.9,8.93,19.45,22.9,0.35,166.68,0.0,0.17,,,,48.5,1.52,63.5,354.25,,0.0,28.25
2023-02-14 15:00:00,2023-02-14 16:00:00,65.25,176.75,1.62,13.6,8.55,18.55,18.4,0.34,166.95,0.0,0.2,,,,49.0,1.33,54.5,275.75,,0.0,28.52
2023-02-14 16:00:00,2023-02-14 17:00:00,57.75,156.75,1.48,13.32,8.32,18.93,16.32,0.33,147.12,0.0,0.25,,,,54.5,1.93,111.25,178.5,,0.0,27.9
2023-02-14 17:00:00,2023-02-14 18:00:00,58.75,142.25,1.52,19.75,11.75,21.25,17.88,0.34,124.2,0.0,0.2,,,,59.25,1.82,141.75,76.75,,0.0,27.07
2023-02-14 18:00:00,2023-02-14 19:00:00,59.75,165.5,1.58,24.15,14.12,24.3,27.3,0.46,109.0,0.0,0.3,,,,64.75,1.4,106.5,5.5,,0.0,26.43
2023-02-14 19:00:00,2023-02-14 20:00:00,78.5,182.25,1.55,33.98,19.32,26.42,23.18,0.75,84.1,0.0,0.68,,,,67.0,0.68,140.5,4.25,,0.0,26.0
2023-02-14 20:00:00,2023-02-14 21:00:00,92.5,197.75,1.57,32.92,18.77,25.8,30.02,0.61,87.97,0.0,1.62,0.08,,,67.5,1.05,132.5,4.0,,0.0,25.6
2023-02-14 21:00:00,2023-02-14 22:00:00,91.75,186.5,1.7,22.25,13.22,23.3,39.65,0.54,102.1,0.03,0.88,,,,67.75,1.23,126.5,4.25,,0.0,25.72
2023-02-14 22:00:00,2023-02-14 23:00:00,88.0,165.0,1.43,23.98,13.9,23.5,79.5,0.49,88.28,0.1,0.62,,,,71.5,2.12,105.0,4.0,,0.0,25.33
2023-02-14 23:00:00,2023-02-15 00:00:00,93.75,170.5,1.4,22.3,13.0,22.02,34.7,0.52,81.58,0.03,0.75,,,,76.75,2.05,116.75,4.0,,0.0,24.7
2023-02-15 00:00:00,2023-02-15 01:00:00,88.75,163.25,1.53,27.27,15.73,22.37,103.7,0.61,70.1,0.0,1.2,,,,79.0,2.03,109.75,4.0,,0.0,24.58
2023-02-15 01:00:00,2023-02-15 02:00:00,104.25,177.75,1.5,28.87,16.57,21.7,130.47,0.57,56.97,0.0,0.7,,,,81.25,1.43,98.0,3.0,,0.0,24.25
2023-02-15 02:00:00,2023-02-15 03:00:00,103.5,171.75,1.42,23.05,13.45,23.23,57.52,0.52,61.93,0.0,0.73,,,,83.25,1.3,129.5,3.0,,0.0,23.9
2023-02-15 03:00:00,2023-02-15 04:00:00,88.75,141.75,1.55,21.7,12.82,23.27,53.67,0.49,54.05,0.0,0.68,,,,89.75,1.1,138.25,2.75,,0.0,23.27
2023-02-15 04:00:00,2023-02-15 05:00:00,83.5,129.25,1.35,19.2,11.3,23.12,37.02,0.47,52.98,0.0,0.57,,,,91.5,1.25,133.25,2.75,,0.0,23.15
2023-02-15 05:00:00,2023-02-15 06:00:00,81.0,127.5,1.53,23.07,13.52,22.18,118.97,0.49,45.97,0.0,0.33,,,,90.0,1.45,117.75,3.0,,0.0,23.3
2023-02-15 06:00:00,2023-02-15 07:00:00,87.75,144.25,1.6,24.6,14.38,21.2,57.33,0.59,37.85,0.0,0.57,,,,89.75,0.7,137.25,6.5,,0.0,23.42
2023-02-15 07:00:00,2023-02-15 08:00:00,99.25,163.25,3.9,34.27,21.4,22.45,139.57,0.7,36.03,0.03,0.72,,,,84.0,1.18,110.75,130.25,,0.0,23.93
2023-02-15 08:00:00,2023-02-15 09:00:00,118.0,201.0,5.93,27.27,19.33,21.35,131.6,0.65,48.03,0.0,0.6,,,,78.75,0.88,118.75,193.0,,0.0,24.65
2023-02-15 09:00:00,2023-02-15 10:00:00,88.5,176.75,7.43,29.1,21.55,23.83,111.6,0.56,64.75,0.03,0.57,,,,65.5,0.97,91.75,294.75,,0.0,26.3
2023-02-15 10:00:00,2023-02-15 11:00:00,77.25,193.5,3.85,19.72,13.58,29.27,52.22,0.39,87.42,0.03,0.5,,,,57.25,2.22,107.5,370.5,,0.0,27.45
2023-02-15 11:00:00,2023-02-15 12:00:00,58.75,144.5,2.47,12.88,8.88,27.35,21.62,0.17,103.35,0.03,0.35,,,,51.0,2.85,89.0,400.75,,0.0,28.2
2023-02-15 12:00:00,2023-02-15 13:00:00,37.75,112.5,1.92,12.53,8.2,27.12,19.67,0.18,113.32,0.0,0.3,,,,51.25,2.98,89.75,399.0,,0.0,28.85
2023-02-15 13:00:00,2023-02-15 14:00:00,37.5,116.5,1.73,10.03,6.72,22.25,21.35,0.19,109.88,0.03,0.23,,,,46.5,3.15,102.75,389.5,,0.0,29.75
2023-02-15 14:00:00,2023-02-15 15:00:00,27.0,104.25,1.77,8.6,6.03,18.25,15.2,0.18,107.3,0.0,0.1,,,,42.0,3.17,94.75,339.5,,0.0,30.38
2023-02-15 15:00:00,2023-02-15 16:00:00,18.5,104.75,1.88,8.97,6.3,17.85,17.77,0.28,119.07,0.03,0.1,,,,43.5,2.85,98.5,263.0,,0.0,30.58
2023-02-15 16:00:00,2023-02-15 17:00:00,25.25,119.5,1.72,11.8,7.68,21.23,20.92,0.37,132.43,0.08,0.15,,,,51.75,2.6,80.0,166.25,,0.0,30.1
2023-02-15 17:00:00,2023-02-15 18:00:00,44.25,137.25,1.65,18.4,11.12,25.68,32.35,0.43,114.03,0.0,0.17,,,,60.5,1.43,79.0,70.5,,0.0,29.0
2023-02-15 18:00:00,2023-02-15 19:00:00,59.25,174.75,1.43,28.4,16.27,27.4,67.82,0.47,95.77,0.0,0.35,,,,61.5,1.1,109.75,6.25,,0.0,28.33
2023-02-15 19:00:00,2023-02-15 20:00:00,76.25,201.25,1.5,32.6,18.55,29.65,87.62,0.6,81.67,0.05,0.6,,,,64.75,1.83,96.5,5.0,,0.0,27.73
2023-02-15 20:00:00,2023-02-15 21:00:00,84.75,206.0,1.88,38.62,22.12,33.27,84.48,0.63,65.38,0.05,1.35,,,,66.25,1.08,132.25,5.0,,0.0,27.2
2023-02-15 21:00:00,2023-02-15 22:00:00,96.75,210.0,1.57,30.65,17.58,26.85,94.7,0.61,70.03,0.08,0.95,,,,66.5,0.85,98.0,5.0,,0.0,27.0
2023-02-15 22:00:00,2023-02-15 23:00:00,87.67,184.67,1.67,27.17,15.83,24.73,63.4,0.5,72.63,0.07,0.57,,,,69.0,0.67,109.67,4.67,,0.0,26.8
2023-02-15 23:00:00,2023-02-16 00:00:00,84.0,176.0,2.12,43.28,24.75,21.23,119.3,0.62,36.35,0.08,1.02,,,,68.5,1.32,259.0,4.0,,0.0,26.35
2023-02-16 00:00:00,2023-02-16 01:00:00,98.0,195.0,2.23,75.07,41.73,21.3,121.1,0.83,34.7,0.12,1.9,,,0.03,67.0,1.73,242.25,4.25,,0.0,26.38
2023-02-16 01:00:00,2023-02-16 02:00:00,125.75,217.5,1.7,34.73,19.9,22.2,105.15,0.59,69.23,0.0,2.22,,,,69.0,1.6,257.25,4.25,,0.0,26.23
2023-02-16 02:00:00,2023-02-16 03:00:00,106.5,189.25,1.38,26.47,15.18,26.6,96.03,0.52,74.77,0.0,1.4,,,0.03,72.5,0.72,223.75,4.0,,0.0,25.77
2023-02-16 03:00:00,2023-02-16 04:00:00,97.5,168.5,2.65,35.15,20.82,27.08,52.17,0.56,55.4,0.0,0.7,,,,76.75,0.6,240.5,3.75,,0.0,25.45
2023-02-16 04:00:00,2023-02-16 05:00:00,94.75,169.25,2.15,26.85,16.05,27.15,27.95,0.47,39.88,0.0,0.78,,,,81.0,0.73,229.5,3.0,,0.0,24.8
2023-02-16 05:00:00,2023-02-16 06:00:00,84.0,169.0,2.98,41.3,24.45,27.27,68.15,0.68,32.62,0.0,0.6,,,,80.5,0.85,296.25,3.5,,0.0,24.85
2023-02-16 06:00:00,2023-02-16 07:00:00,116.0,218.75,7.6,50.3,32.95,26.32,32.62,0.97,20.7,0.08,0.7,,,,84.0,1.1,245.25,10.5,,0.0,24.65
2023-02-16 07:00:00,2023-02-16 08:00:00,124.25,241.75,9.98,50.35,34.92,23.65,58.85,0.88,16.33,0.08,0.85,,,,78.0,1.07,281.5,133.0,,0.0,24.73
2023-02-16 08:00:00,2023-02-16 09:00:00,196.25,362.0,15.82,60.9,45.28,26.07,158.7,1.12,33.72,0.08,1.07,,,,72.25,0.88,271.5,170.75,,0.0,25.98
2023-02-16 09:00:00,2023-02-16 10:00:00,298.5,520.75,9.12,57.83,38.18,31.15,128.5,0.96,85.42,0.05,1.1,,,,63.25,0.62,297.75,215.75,,0.0,27.32
2023-02-16 10:00:00,2023-02-16 11:00:00,235.25,435.5,3.0,26.88,16.73,32.67,79.92,0.58,135.03,0.0,0.88,,,,57.75,0.65,214.5,270.75,,0.0,28.17
2023-02-16 11:00:00,2023-02-16 12:00:00,142.5,263.75,2.23,18.25,11.5,31.88,40.27,0.47,146.2,0.0,0.4,,,,54.5,0.78,201.0,356.0,,0.0,28.77
2023-02-16 12:00:00,2023-02-16 13:00:00,95.0,194.25,2.1,18.9,11.73,31.25,36.73,0.47,161.07,0.0,0.3,,,,54.0,0.73,131.25,375.75,,0.0,29.32
2023-02-16 13:00:00,2023-02-16 14:00:00,94.5,208.0,1.72,17.82,10.88,28.5,41.05,0.53,176.95,0.0,0.32,,,,54.25,1.18,116.25,351.25,,0.0,29.62
2023-02-16 14:00:00,2023-02-16 15:00:00,96.25,206.75,1.7,14.62,9.15,24.3,27.42,0.52,178.88,0.0,0.3,,,,53.75,1.62,84.0,311.75,,0.0,29.75
2023-02-16 15:00:00,2023-02-16 16:00:00,81.0,204.75,1.4,14.6,8.9,24.68,25.52,0.53,176.27,0.0,0.2,,,,58.0,1.73,87.0,230.25,,0.0,29.67
2023-02-16 16:00:00,2023-02-16 17:00:00,89.0,211.25,1.68,14.15,8.85,27.58,22.33,0.55,156.38,0.0,0.17,,,,64.0,1.4,40.5,140.5,,0.0,29.23
2023-02-16 17:00:00,2023-02-16 18:00:00,102.25,221.5,1.4,19.35,11.43,30.8,26.15,0.6,133.32,0.0,0.2,,,,72.5,1.15,43.25,58.75,,0.0,28.4
2023-02-16 18:00:00,2023-02-16 19:00:00,125.0,257.75,1.1,29.6,16.65,35.38,37.23,0.84,111.68,0.0,0.3,,,,75.75,0.33,137.0,5.25,,0.0,27.9
2023-02-16 19:00:00,2023-02-16 20:00:00,139.25,307.25,2.55,64.08,36.15,40.55,48.88,1.41,53.7,0.03,1.05,,,,77.0,0.48,247.25,5.0,,0.0,27.8
2023-02-16 20:00:00,2023-02-16 21:00:00,169.0,364.25,2.2,41.25,23.73,39.08,88.5,0.84,79.02,0.0,1.6,0.05,,,79.0,1.15,233.75,5.0,,0.0,27.35
2023-02-16 21:00:00,2023-02-16 22:00:00,156.5,311.75,2.05,46.88,26.57,35.55,151.07,0.85,71.85,0.0,0.57,,,,79.0,1.0,225.0,5.0,,0.0,27.23
2023-02-16 22:00:00,2023-02-16 23:00:00,151.0,279.75,1.88,32.0,18.55,33.83,146.12,0.93,85.28,0.0,0.38,,,,79.0,1.0,225.5,5.0,,0.0,27.15
