From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),Xylene (ug/m3)
2023-01-24 03:00:00,2023-01-24 04:00:00,103.74,167.28,13.4,28.11,41.52,1.67,39.0,8.73,,,1.63,
2023-01-24 04:00:00,2023-01-24 05:00:00,93.0,149.34,13.77,28.93,42.7,1.69,21.75,9.14,,,1.82,
2023-01-24 05:00:00,2023-01-24 06:00:00,101.2,163.25,14.23,29.95,44.19,1.81,15.75,10.5,,,2.3,
2023-01-24 06:00:00,2023-01-24 07:00:00,111.77,180.7,12.96,27.16,40.12,1.62,28.0,12.07,,,2.3,
2023-01-24 07:00:00,2023-01-24 08:00:00,110.25,178.14,12.74,26.66,39.4,1.69,19.25,11.53,,,4.56,
2023-01-24 08:00:00,2023-01-24 09:00:00,108.09,174.87,12.06,25.17,37.23,1.47,18.0,13.74,,,4.38,
2023-01-24 09:00:00,2023-01-24 10:00:00,106.16,171.42,10.84,22.48,33.31,1.39,33.5,18.79,,,6.52,
2023-01-24 10:00:00,2023-01-24 11:00:00,112.61,182.06,5.18,10.03,15.22,0.6,65.75,19.25,,,17.26,
2023-01-24 11:00:00,2023-01-24 12:00:00,122.38,198.62,4.92,9.46,14.38,0.53,80.25,10.69,,,7.24,
2023-01-24 12:00:00,2023-01-24 13:00:00,117.14,188.25,4.68,8.93,13.6,0.48,86.5,8.82,,,2.43,
2023-01-24 13:00:00,2023-01-24 14:00:00,82.76,132.99,4.38,8.26,12.63,0.51,70.5,6.0,,,1.19,
2023-01-24 14:00:00,2023-01-24 15:00:00,59.81,93.99,4.4,8.31,12.71,0.53,68.25,3.75,,,0.65,
2023-01-24 15:00:00,2023-01-24 16:00:00,54.21,84.5,5.7,11.16,16.86,0.62,78.67,4.59,,,0.61,
2023-01-24 16:00:00,2023-01-24 17:00:00,58.33,91.5,6.32,12.55,18.88,0.78,,4.68,,,0.59,
2023-01-24 17:00:00,2023-01-24 18:00:00,59.07,92.69,5.28,10.25,15.53,0.56,,5.56,,,0.64,
2023-01-24 18:00:00,2023-01-24 19:00:00,59.63,93.58,8.62,17.6,26.21,1.0,,5.85,,,0.81,
2023-01-24 19:00:00,2023-01-24 20:00:00,71.72,113.4,19.13,40.72,59.84,2.47,,6.97,,,1.31,
2023-01-24 20:00:00,2023-01-24 21:00:00,85.06,135.5,19.82,42.25,62.07,2.47,78.5,8.73,,,1.5,
2023-01-24 21:00:00,2023-01-24 22:00:00,91.63,147.06,17.54,37.23,54.76,2.23,73.25,8.97,,,1.31,
2023-01-24 22:00:00,2023-01-24 23:00:00,91.22,146.47,18.01,38.27,56.28,2.27,66.75,8.95,,,1.41,
2023-01-24 23:00:00,2023-01-25 00:00:00,87.63,140.36,16.04,33.93,49.96,1.98,63.33,8.98,,,1.48,
2023-01-25 00:00:00,2023-01-25 01:00:00,82.45,131.72,15.02,31.67,46.69,2.02,65.25,8.01,,,1.39,
2023-01-25 01:00:00,2023-01-25 02:00:00,89.17,143.13,14.71,31.01,45.73,1.92,56.5,7.4,,,1.29,
2023-01-25 02:00:00,2023-01-25 03:00:00,97.3,156.56,14.05,29.54,43.59,1.77,54.0,7.25,,,1.25,
2023-01-25 03:00:00,2023-01-25 04:00:00,88.91,142.48,13.81,29.02,42.84,1.73,48.75,7.23,,,1.4,
2023-01-25 04:00:00,2023-01-25 05:00:00,80.81,129.01,13.78,28.95,42.73,1.7,35.75,7.41,,,1.94,
2023-01-25 05:00:00,2023-01-25 06:00:00,87.27,139.79,12.39,25.89,38.28,1.54,40.5,8.11,,,2.05,
2023-01-25 06:00:00,2023-01-25 07:00:00,94.53,151.89,12.97,27.16,40.13,1.61,34.5,8.46,,,2.02,
2023-01-25 07:00:00,2023-01-25 08:00:00,91.05,146.01,12.45,26.02,38.46,1.53,21.75,10.05,,,2.1,
2023-01-25 08:00:00,2023-01-25 09:00:00,89.59,143.92,11.04,22.91,33.95,1.36,32.25,11.47,,,2.69,
2023-01-25 09:00:00,2023-01-25 10:00:00,92.48,148.37,9.73,20.05,29.78,1.22,49.0,10.53,,,2.9,
2023-01-25 10:00:00,2023-01-25 11:00:00,91.14,146.24,5.63,11.03,16.66,0.62,70.0,9.75,,,2.95,
2023-01-25 11:00:00,2023-01-25 12:00:00,95.66,153.74,5.7,11.17,16.86,0.62,81.25,7.66,,,3.01,
2023-01-25 12:00:00,2023-01-25 13:00:00,90.02,144.89,4.67,8.9,13.57,0.46,88.75,5.97,,,2.77,
2023-01-25 13:00:00,2023-01-25 14:00:00,77.63,123.7,4.33,8.16,12.5,0.46,93.5,5.96,,,1.64,
2023-01-25 14:00:00,2023-01-25 15:00:00,69.46,110.43,3.47,6.27,9.74,0.41,84.75,5.39,,,0.99,
2023-01-25 15:00:00,2023-01-25 16:00:00,55.39,86.54,4.66,8.88,13.53,0.54,81.0,4.59,,,0.74,
2023-01-25 16:00:00,2023-01-25 17:00:00,,,6.5,12.94,19.44,0.74,,5.04,,,0.58,
2023-01-25 17:00:00,2023-01-25 18:00:00,,,10.96,22.74,33.7,1.34,,4.88,,,0.43,
2023-01-25 18:00:00,2023-01-25 19:00:00,,,15.19,32.05,47.23,1.96,,4.88,,,0.43,
2023-01-25 19:00:00,2023-01-25 20:00:00,,,16.9,35.82,52.72,2.16,,4.88,,,0.43,
2023-01-25 20:00:00,2023-01-25 21:00:00,,,14.99,31.62,46.61,1.87,,4.88,,,0.43,
2023-01-25 21:00:00,2023-01-25 22:00:00,,,15.64,33.05,48.7,1.99,,4.88,,,0.43,
2023-01-25 22:00:00,2023-01-25 23:00:00,,,15.11,31.88,46.99,1.91,,4.88,,,0.43,
2023-01-25 23:00:00,2023-01-26 00:00:00,,,13.62,28.6,42.22,1.73,,4.88,,,0.43,
2023-01-26 00:00:00,2023-01-26 01:00:00,,,13.68,28.74,42.42,1.75,,4.88,,,0.43,
2023-01-26 01:00:00,2023-01-26 02:00:00,,,16.54,35.03,51.56,2.09,,4.88,,,0.43,
2023-01-26 02:00:00,2023-01-26 03:00:00,,,13.64,28.64,42.29,1.74,,4.88,,,0.43,
2023-01-26 03:00:00,2023-01-26 04:00:00,,,13.36,28.02,41.37,1.65,,4.88,,,0.43,
2023-01-26 04:00:00,2023-01-26 05:00:00,,,12.96,27.15,40.12,1.63,,4.88,,,0.43,
2023-01-26 05:00:00,2023-01-26 06:00:00,,,11.95,24.91,36.85,1.55,,4.88,,,0.43,
2023-01-26 06:00:00,2023-01-26 07:00:00,,,12.34,25.79,38.14,1.54,,4.88,,,0.43,
2023-01-26 07:00:00,2023-01-26 08:00:00,,,13.45,28.23,41.68,1.71,,4.88,,,0.43,
2023-01-26 08:00:00,2023-01-26 09:00:00,,,11.92,24.86,36.78,1.5,,4.88,,,0.43,
2023-01-26 09:00:00,2023-01-26 10:00:00,,,9.71,20.0,29.71,1.23,,4.88,,,0.43,
2023-01-26 10:00:00,2023-01-26 11:00:00,,,,,,,,,,,,
2023-01-26 11:00:00,2023-01-26 12:00:00,,,,,,,,,,,,
2023-01-26 12:00:00,2023-01-26 13:00:00,,,,,,,,,,,,
2023-01-26 13:00:00,2023-01-26 14:00:00,,,,,,,,,,,,
2023-01-26 14:00:00,2023-01-26 15:00:00,,,,,,,,,,,,
2023-01-26 15:00:00,2023-01-26 16:00:00,,,,,,,,,,,,
2023-01-26 16:00:00,2023-01-26 17:00:00,,,,,,,,,,,,
2023-01-26 17:00:00,2023-01-26 18:00:00,,,,,,,,,,,,
2023-01-26 18:00:00,2023-01-26 19:00:00,,,,,,,,,,,,
2023-01-26 19:00:00,2023-01-26 20:00:00,,,,,,,,,,,,
2023-01-26 20:00:00,2023-01-26 21:00:00,,,,,,,,,,,,
2023-01-26 21:00:00,2023-01-26 22:00:00,,,,,,,,,,,,
2023-01-26 22:00:00,2023-01-26 23:00:00,,,,,,,,,,,,
2023-01-26 23:00:00,2023-01-27 00:00:00,,,,,,,,,,,,
2023-01-27 00:00:00,2023-01-27 01:00:00,,,,,,,,,,,,
2023-01-27 01:00:00,2023-01-27 02:00:00,,,,,,,,,,,,
2023-01-27 02:00:00,2023-01-27 03:00:00,,,,,,,,,,,,
2023-01-27 03:00:00,2023-01-27 04:00:00,,,,,,,,,,,,
2023-01-27 04:00:00,2023-01-27 05:00:00,,,,,,,,,,,,
2023-01-27 05:00:00,2023-01-27 06:00:00,,,,,,,,,,,,
2023-01-27 06:00:00,2023-01-27 07:00:00,,,,,,,,,,,,
2023-01-27 07:00:00,2023-01-27 08:00:00,,,,,,,,,,,,
2023-01-27 08:00:00,2023-01-27 09:00:00,,,,,,,,,,,,
2023-01-27 09:00:00,2023-01-27 10:00:00,,,,,,,,,,,,
2023-01-27 10:00:00,2023-01-27 11:00:00,,,,,,,,,,,,
2023-01-27 11:00:00,2023-01-27 12:00:00,,,,,,,,,,,,
2023-01-27 12:00:00,2023-01-27 13:00:00,,,,,,,,,,,,
2023-01-27 13:00:00,2023-01-27 14:00:00,,,,,,,,,,,,
2023-01-27 14:00:00,2023-01-27 15:00:00,,,,,,,,,,,,
2023-01-27 15:00:00,2023-01-27 16:00:00,,,,,,,,,,,,
2023-01-27 16:00:00,2023-01-27 17:00:00,,,,,,,,,,,,
2023-01-27 17:00:00,2023-01-27 18:00:00,,,,,,,,,,,,
2023-01-27 18:00:00,2023-01-27 19:00:00,,,,,,,,,,,,
2023-01-27 19:00:00,2023-01-27 20:00:00,,,,,,,,,,,,
2023-01-27 20:00:00,2023-01-27 21:00:00,,,,,,,,,,,,
2023-01-27 21:00:00,2023-01-27 22:00:00,,,,,,,,,,,,
2023-01-27 22:00:00,2023-01-27 23:00:00,,,,,,,,,,,,
2023-01-27 23:00:00,2023-01-28 00:00:00,,,,,,,,,,,,
2023-01-28 00:00:00,2023-01-28 01:00:00,,,,,,,,,,,,
2023-01-28 01:00:00,2023-01-28 02:00:00,,,,,,,,,,,,
2023-01-28 02:00:00,2023-01-28 03:00:00,,,,,,,,,,,,
2023-01-28 03:00:00,2023-01-28 04:00:00,,,,,,,,,,,,
2023-01-28 04:00:00,2023-01-28 05:00:00,,,,,,,,,,,,
2023-01-28 05:00:00,2023-01-28 06:00:00,,,,,,,,,,,,
2023-01-28 06:00:00,2023-01-28 07:00:00,,,,,,,,,,,,
2023-01-28 07:00:00,2023-01-28 08:00:00,,,,,,,,,,,,
2023-01-28 08:00:00,2023-01-28 09:00:00,,,,,,,,,,,,
2023-01-28 09:00:00,2023-01-28 10:00:00,,,,,,,,,,,,
2023-01-28 10:00:00,2023-01-28 11:00:00,,,,,,,,,,,,
2023-01-28 11:00:00,2023-01-28 12:00:00,,,,,,,,,,,,
2023-01-28 12:00:00,2023-01-28 13:00:00,,,,,,,,,,,,
2023-01-28 13:00:00,2023-01-28 14:00:00,,,,,,,,,,,,
2023-01-28 14:00:00,2023-01-28 15:00:00,,,,,,,,,,,,
2023-01-28 15:00:00,2023-01-28 16:00:00,,,,,,,,,,,,
2023-01-28 16:00:00,2023-01-28 17:00:00,,,,,,,,,,,,
2023-01-28 17:00:00,2023-01-28 18:00:00,,,,,,,,,,,,
2023-01-28 18:00:00,2023-01-28 19:00:00,,,,,,,,,,,,
2023-01-28 19:00:00,2023-01-28 20:00:00,,,,,,,,,,,,
2023-01-28 20:00:00,2023-01-28 21:00:00,,,,,,,,,,,,
2023-01-28 21:00:00,2023-01-28 22:00:00,,,,,,,,,,,,
2023-01-28 22:00:00,2023-01-28 23:00:00,,,,,,,,,,,,
2023-01-28 23:00:00,2023-01-29 00:00:00,,,,,,,,,,,,
2023-01-29 00:00:00,2023-01-29 01:00:00,,,,,,,,,,,,
2023-01-29 01:00:00,2023-01-29 02:00:00,,,,,,,,,,,,
2023-01-29 02:00:00,2023-01-29 03:00:00,,,,,,,,,,,,
2023-01-29 03:00:00,2023-01-29 04:00:00,,,,,,,,,,,,
2023-01-29 04:00:00,2023-01-29 05:00:00,,,,,,,,,,,,
2023-01-29 05:00:00,2023-01-29 06:00:00,,,,,,,,,,,,
2023-01-29 06:00:00,2023-01-29 07:00:00,,,,,,,,,,,,
2023-01-29 07:00:00,2023-01-29 08:00:00,,,,,,,,,,,,
2023-01-29 08:00:00,2023-01-29 09:00:00,,,,,,,,,,,,
2023-01-29 09:00:00,2023-01-29 10:00:00,,,,,,,,,,,,
2023-01-29 10:00:00,2023-01-29 11:00:00,,,,,,,,,,,,
2023-01-29 11:00:00,2023-01-29 12:00:00,,,,,,,,,,,,
2023-01-29 12:00:00,2023-01-29 13:00:00,,,,,,,,,,,,
2023-01-29 13:00:00,2023-01-29 14:00:00,,,,,,,,,,,,
2023-01-29 14:00:00,2023-01-29 15:00:00,,,,,,,,,,,,
2023-01-29 15:00:00,2023-01-29 16:00:00,,,,,,,,,,,,
2023-01-29 16:00:00,2023-01-29 17:00:00,,,,,,,,,,,,
2023-01-29 17:00:00,2023-01-29 18:00:00,,,,,,,,,,,,
2023-01-29 18:00:00,2023-01-29 19:00:00,,,,,,,,,,,,
2023-01-29 19:00:00,2023-01-29 20:00:00,,,,,,,,,,,,
2023-01-29 20:00:00,2023-01-29 21:00:00,,,,,,,,,,,,
2023-01-29 21:00:00,2023-01-29 22:00:00,,,,,,,,,,,,
2023-01-29 22:00:00,2023-01-29 23:00:00,,,,,,,,,,,,
2023-01-29 23:00:00,2023-01-30 00:00:00,,,,,,,,,,,,
2023-01-30 00:00:00,2023-01-30 01:00:00,,,,,,,,,,,,
2023-01-30 01:00:00,2023-01-30 02:00:00,,,,,,,,,,,,
2023-01-30 02:00:00,2023-01-30 03:00:00,,,,,,,,,,,,
2023-01-30 03:00:00,2023-01-30 04:00:00,,,,,,,,,,,,
2023-01-30 04:00:00,2023-01-30 05:00:00,,,,,,,,,,,,
2023-01-30 05:00:00,2023-01-30 06:00:00,,,,,,,,,,,,
2023-01-30 06:00:00,2023-01-30 07:00:00,,,,,,,,,,,,
2023-01-30 07:00:00,2023-01-30 08:00:00,,,,,,,,,,,,
2023-01-30 08:00:00,2023-01-30 09:00:00,,,,,,,,,,,,
2023-01-30 09:00:00,2023-01-30 10:00:00,,,,,,,,,,,,
2023-01-30 10:00:00,2023-01-30 11:00:00,,,,,,,,,,,,
2023-01-30 11:00:00,2023-01-30 12:00:00,,,,,,,,,,,,
2023-01-30 12:00:00,2023-01-30 13:00:00,,,,,,,,,,,,
2023-01-30 13:00:00,2023-01-30 14:00:00,,,,,,,,,,,,
2023-01-30 14:00:00,2023-01-30 15:00:00,,,,,,,,,,,,
2023-01-30 15:00:00,2023-01-30 16:00:00,,,,,,,,,,,,
2023-01-30 16:00:00,2023-01-30 17:00:00,,,,,,,,,,,,
2023-01-30 17:00:00,2023-01-30 18:00:00,,,,,,,,,,,,
2023-01-30 18:00:00,2023-01-30 19:00:00,,,,,,,,,,,,
2023-01-30 19:00:00,2023-01-30 20:00:00,,,,,,,,,,,,
2023-01-30 20:00:00,2023-01-30 21:00:00,,,,,,,,,,,,
2023-01-30 21:00:00,2023-01-30 22:00:00,,,,,,,,,,,,
2023-01-30 22:00:00,2023-01-30 23:00:00,,,,,,,,,,,,
2023-01-30 23:00:00,2023-01-31 00:00:00,,,,,,,,,,,,
2023-01-31 00:00:00,2023-01-31 01:00:00,,,,,,,,,,,,
2023-01-31 01:00:00,2023-01-31 02:00:00,,,,,,,,,,,,
2023-01-31 02:00:00,2023-01-31 03:00:00,,,,,,,,,,,,
2023-01-31 03:00:00,2023-01-31 04:00:00,,,,,,,,,,,,
2023-01-31 04:00:00,2023-01-31 05:00:00,,,,,,,,,,,,
2023-01-31 05:00:00,2023-01-31 06:00:00,,,,,,,,,,,,
2023-01-31 06:00:00,2023-01-31 07:00:00,,,,,,,,,,,,
2023-01-31 07:00:00,2023-01-31 08:00:00,,,,,,,,,,,,
2023-01-31 08:00:00,2023-01-31 09:00:00,,,,,,,,,,,,
2023-01-31 09:00:00,2023-01-31 10:00:00,,,,,,,,,,,,
2023-01-31 10:00:00,2023-01-31 11:00:00,,,,,,,,,,,,
2023-01-31 11:00:00,2023-01-31 12:00:00,,,,,,,,,,,,
2023-01-31 12:00:00,2023-01-31 13:00:00,,,,,,,,,,,,
2023-01-31 13:00:00,2023-01-31 14:00:00,,,,,,,,,,,,
2023-01-31 14:00:00,2023-01-31 15:00:00,,,,,,,,,,,,
2023-01-31 15:00:00,2023-01-31 16:00:00,,,,,,,,,,,,
2023-01-31 16:00:00,2023-01-31 17:00:00,,,,,,,,,,,,
2023-01-31 17:00:00,2023-01-31 18:00:00,,,,,,,,,,,,
2023-01-31 18:00:00,2023-01-31 19:00:00,,,,,,,,,,,,
2023-01-31 19:00:00,2023-01-31 20:00:00,,,,,,,,,,,,
2023-01-31 20:00:00,2023-01-31 21:00:00,,,,,,,,,,,,
2023-01-31 21:00:00,2023-01-31 22:00:00,,,,,,,,,,,,
2023-01-31 22:00:00,2023-01-31 23:00:00,,,,,,,,,,,,
2023-01-31 23:00:00,2023-02-01 00:00:00,,,,,,,,,,,,
2023-02-01 00:00:00,2023-02-01 01:00:00,,,,,,,,,,,,
2023-02-01 01:00:00,2023-02-01 02:00:00,,,,,,,,,,,,
2023-02-01 02:00:00,2023-02-01 03:00:00,,,,,,,,,,,,
2023-02-01 03:00:00,2023-02-01 04:00:00,,,,,,,,,,,,
2023-02-01 04:00:00,2023-02-01 05:00:00,,,,,,,,,,,,
2023-02-01 05:00:00,2023-02-01 06:00:00,,,,,,,,,,,,
2023-02-01 06:00:00,2023-02-01 07:00:00,,,,,,,,,,,,
2023-02-01 07:00:00,2023-02-01 08:00:00,,,,,,,,,,,,
2023-02-01 08:00:00,2023-02-01 09:00:00,,,,,,,,,,,,
2023-02-01 09:00:00,2023-02-01 10:00:00,,,,,,,,,,,,
2023-02-01 10:00:00,2023-02-01 11:00:00,,,,,,,,,,,,
2023-02-01 11:00:00,2023-02-01 12:00:00,,,,,,,,,,,,
2023-02-01 12:00:00,2023-02-01 13:00:00,,,,,,,,,,,,
2023-02-01 13:00:00,2023-02-01 14:00:00,,,,,,,,,,,,
2023-02-01 14:00:00,2023-02-01 15:00:00,,,,,,,,,,,,
2023-02-01 15:00:00,2023-02-01 16:00:00,,,,,,,,,,,,
2023-02-01 16:00:00,2023-02-01 17:00:00,,,,,,,,,,,,
2023-02-01 17:00:00,2023-02-01 18:00:00,,,,,,,,,,,,
2023-02-01 18:00:00,2023-02-01 19:00:00,,,,,,,,,,,,
2023-02-01 19:00:00,2023-02-01 20:00:00,,,,,,,,,,,,
2023-02-01 20:00:00,2023-02-01 21:00:00,,,,,,,,,,,,
2023-02-01 21:00:00,2023-02-01 22:00:00,,,,,,,,,,,,
2023-02-01 22:00:00,2023-02-01 23:00:00,,,,,,,,,,,,
2023-02-01 23:00:00,2023-02-02 00:00:00,,,,,,,,,,,,
2023-02-02 00:00:00,2023-02-02 01:00:00,,,,,,,,,,,,
2023-02-02 01:00:00,2023-02-02 02:00:00,,,,,,,,,,,,
2023-02-02 02:00:00,2023-02-02 03:00:00,,,,,,,,,,,,
2023-02-02 03:00:00,2023-02-02 04:00:00,,,,,,,,,,,,
2023-02-02 04:00:00,2023-02-02 05:00:00,,,,,,,,,,,,
2023-02-02 05:00:00,2023-02-02 06:00:00,,,,,,,,,,,,
2023-02-02 06:00:00,2023-02-02 07:00:00,,,,,,,,,,,,
2023-02-02 07:00:00,2023-02-02 08:00:00,,,,,,,,,,,,
2023-02-02 08:00:00,2023-02-02 09:00:00,,,,,,,,,,,,
2023-02-02 09:00:00,2023-02-02 10:00:00,,,,,,,,,,,,
2023-02-02 10:00:00,2023-02-02 11:00:00,,,,,,,,,,,,
2023-02-02 11:00:00,2023-02-02 12:00:00,,,,,,,,,,,,
2023-02-02 12:00:00,2023-02-02 13:00:00,,,,,,,,,,,,
2023-02-02 13:00:00,2023-02-02 14:00:00,,,,,,,,,,,,
2023-02-02 14:00:00,2023-02-02 15:00:00,,,,,,,,,,,,
2023-02-02 15:00:00,2023-02-02 16:00:00,,,,,,,,,,,,
2023-02-02 16:00:00,2023-02-02 17:00:00,,,,,,,,,,,,
2023-02-02 17:00:00,2023-02-02 18:00:00,,,,,,,,,,,,
2023-02-02 18:00:00,2023-02-02 19:00:00,,,,,,,,,,,,
2023-02-02 19:00:00,2023-02-02 20:00:00,,,,,,,,,,,,
2023-02-02 20:00:00,2023-02-02 21:00:00,,,,,,,,,,,,
2023-02-02 21:00:00,2023-02-02 22:00:00,,,,,,,,,,,,
2023-02-02 22:00:00,2023-02-02 23:00:00,,,,,,,,,,,,
2023-02-02 23:00:00,2023-02-03 00:00:00,,,,,,,,,,,,
2023-02-03 00:00:00,2023-02-03 01:00:00,,,,,,,,,,,,
2023-02-03 01:00:00,2023-02-03 02:00:00,,,,,,,,,,,,
2023-02-03 02:00:00,2023-02-03 03:00:00,,,,,,,,,,,,
2023-02-03 03:00:00,2023-02-03 04:00:00,,,,,,,,,,,,
2023-02-03 04:00:00,2023-02-03 05:00:00,,,,,,,,,,,,
2023-02-03 05:00:00,2023-02-03 06:00:00,,,,,,,,,,,,
2023-02-03 06:00:00,2023-02-03 07:00:00,,,,,,,,,,,,
2023-02-03 07:00:00,2023-02-03 08:00:00,,,,,,,,,,,,
2023-02-03 08:00:00,2023-02-03 09:00:00,,,,,,,,,,,,
2023-02-03 09:00:00,2023-02-03 10:00:00,,,,,,,,,,,,
2023-02-03 10:00:00,2023-02-03 11:00:00,,,,,,,,,,,,
2023-02-03 11:00:00,2023-02-03 12:00:00,,,,,,,,,,,,
2023-02-03 12:00:00,2023-02-03 13:00:00,,,,,,,,,,,,
2023-02-03 13:00:00,2023-02-03 14:00:00,,,,,,,,,,,,
2023-02-03 14:00:00,2023-02-03 15:00:00,,,,,,,,,,,,
2023-02-03 15:00:00,2023-02-03 16:00:00,,,,,,,,,,,,
2023-02-03 16:00:00,2023-02-03 17:00:00,,,,,,,,,,,,
2023-02-03 17:00:00,2023-02-03 18:00:00,,,,,,,,,,,,
2023-02-03 18:00:00,2023-02-03 19:00:00,,,,,,,,,,,,
2023-02-03 19:00:00,2023-02-03 20:00:00,,,,,,,,,,,,
2023-02-03 20:00:00,2023-02-03 21:00:00,,,,,,,,,,,,
2023-02-03 21:00:00,2023-02-03 22:00:00,,,,,,,,,,,,
2023-02-03 22:00:00,2023-02-03 23:00:00,,,,,,,,,,,,
2023-02-03 23:00:00,2023-02-04 00:00:00,,,,,,,,,,,,
2023-02-04 00:00:00,2023-02-04 01:00:00,,,,,,,,,,,,
2023-02-04 01:00:00,2023-02-04 02:00:00,,,,,,,,,,,,
2023-02-04 02:00:00,2023-02-04 03:00:00,,,,,,,,,,,,
2023-02-04 03:00:00,2023-02-04 04:00:00,,,,,,,,,,,,
2023-02-04 04:00:00,2023-02-04 05:00:00,,,,,,,,,,,,
2023-02-04 05:00:00,2023-02-04 06:00:00,,,,,,,,,,,,
2023-02-04 06:00:00,2023-02-04 07:00:00,,,,,,,,,,,,
2023-02-04 07:00:00,2023-02-04 08:00:00,,,,,,,,,,,,
2023-02-04 08:00:00,2023-02-04 09:00:00,,,,,,,,,,,,
2023-02-04 09:00:00,2023-02-04 10:00:00,,,,,,,,,,,,
2023-02-04 10:00:00,2023-02-04 11:00:00,,,,,,,,,,,,
2023-02-04 11:00:00,2023-02-04 12:00:00,,,,,,,,,,,,
2023-02-04 12:00:00,2023-02-04 13:00:00,,,,,,,,,,,,
2023-02-04 13:00:00,2023-02-04 14:00:00,,,,,,,,,,,,
2023-02-04 14:00:00,2023-02-04 15:00:00,,,,,,,,,,,,
2023-02-04 15:00:00,2023-02-04 16:00:00,,,,,,,,,,,,
2023-02-04 16:00:00,2023-02-04 17:00:00,,,,,,,,,,,,
2023-02-04 17:00:00,2023-02-04 18:00:00,,,,,,,,,,,,
2023-02-04 18:00:00,2023-02-04 19:00:00,,,,,,,,,,,,
2023-02-04 19:00:00,2023-02-04 20:00:00,,,,,,,,,,,,
2023-02-04 20:00:00,2023-02-04 21:00:00,,,,,,,,,,,,
2023-02-04 21:00:00,2023-02-04 22:00:00,,,,,,,,,,,,
2023-02-04 22:00:00,2023-02-04 23:00:00,,,,,,,,,,,,
2023-02-04 23:00:00,2023-02-05 00:00:00,,,,,,,,,,,,
2023-02-05 00:00:00,2023-02-05 01:00:00,,,,,,,,,,,,
2023-02-05 01:00:00,2023-02-05 02:00:00,,,,,,,,,,,,
2023-02-05 02:00:00,2023-02-05 03:00:00,,,,,,,,,,,,
2023-02-05 03:00:00,2023-02-05 04:00:00,,,,,,,,,,,,
2023-02-05 04:00:00,2023-02-05 05:00:00,,,,,,,,,,,,
2023-02-05 05:00:00,2023-02-05 06:00:00,,,,,,,,,,,,
2023-02-05 06:00:00,2023-02-05 07:00:00,,,,,,,,,,,,
2023-02-05 07:00:00,2023-02-05 08:00:00,,,,,,,,,,,,
2023-02-05 08:00:00,2023-02-05 09:00:00,,,,,,,,,,,,
2023-02-05 09:00:00,2023-02-05 10:00:00,,,,,,,,,,,,
2023-02-05 10:00:00,2023-02-05 11:00:00,,,,,,,,,,,,
2023-02-05 11:00:00,2023-02-05 12:00:00,,,,,,,,,,,,
2023-02-05 12:00:00,2023-02-05 13:00:00,,,,,,,,,,,,
2023-02-05 13:00:00,2023-02-05 14:00:00,,,,,,,,,,,,
2023-02-05 14:00:00,2023-02-05 15:00:00,,,,,,,,,,,,
2023-02-05 15:00:00,2023-02-05 16:00:00,,,,,,,,,,,,
2023-02-05 16:00:00,2023-02-05 17:00:00,,,,,,,,,,,,
2023-02-05 17:00:00,2023-02-05 18:00:00,,,,,,,,,,,,
2023-02-05 18:00:00,2023-02-05 19:00:00,,,,,,,,,,,,
2023-02-05 19:00:00,2023-02-05 20:00:00,,,,,,,,,,,,
2023-02-05 20:00:00,2023-02-05 21:00:00,,,,,,,,,,,,
2023-02-05 21:00:00,2023-02-05 22:00:00,,,,,,,,,,,,
2023-02-05 22:00:00,2023-02-05 23:00:00,,,,,,,,,,,,
2023-02-05 23:00:00,2023-02-06 00:00:00,,,,,,,,,,,,
2023-02-06 00:00:00,2023-02-06 01:00:00,,,,,,,,,,,,
2023-02-06 01:00:00,2023-02-06 02:00:00,,,,,,,,,,,,
2023-02-06 02:00:00,2023-02-06 03:00:00,,,,,,,,,,,,
2023-02-06 03:00:00,2023-02-06 04:00:00,,,,,,,,,,,,
2023-02-06 04:00:00,2023-02-06 05:00:00,,,,,,,,,,,,
2023-02-06 05:00:00,2023-02-06 06:00:00,,,,,,,,,,,,
2023-02-06 06:00:00,2023-02-06 07:00:00,,,,,,,,,,,,
2023-02-06 07:00:00,2023-02-06 08:00:00,,,,,,,,,,,,
2023-02-06 08:00:00,2023-02-06 09:00:00,,,,,,,,,,,,
2023-02-06 09:00:00,2023-02-06 10:00:00,,,,,,,,,,,,
2023-02-06 10:00:00,2023-02-06 11:00:00,,,,,,,,,,,,
2023-02-06 11:00:00,2023-02-06 12:00:00,,,,,,,,,,,,
2023-02-06 12:00:00,2023-02-06 13:00:00,,,,,,,,,,,,
2023-02-06 13:00:00,2023-02-06 14:00:00,,,,,,,,,,,,
2023-02-06 14:00:00,2023-02-06 15:00:00,,,,,,,,,,,,
2023-02-06 15:00:00,2023-02-06 16:00:00,,,,,,,,,,,,
2023-02-06 16:00:00,2023-02-06 17:00:00,,,,,,,,,,,,
2023-02-06 17:00:00,2023-02-06 18:00:00,,,,,,,,,,,,
2023-02-06 18:00:00,2023-02-06 19:00:00,,,,,,,,,,,,
2023-02-06 19:00:00,2023-02-06 20:00:00,,,,,,,,,,,,
2023-02-06 20:00:00,2023-02-06 21:00:00,,,,,,,,,,,,
