From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),VWS (m/s),Xylene (ug/m3),RF (mm),AT (degree C)
2023-02-28 22:00:00,2023-02-28 23:00:00,50.6,138.93,3.52,33.05,20.09,62.81,6.8,1.36,21.03,4.7,22.61,10.95,26.95,,56.7,0.28,151.71,0.0,931.43,-0.37,,0.0,19.09
2023-02-28 23:00:00,2023-03-01 00:00:00,53.32,140.07,3.86,34.63,21.19,42.95,6.53,1.32,20.0,4.83,85.29,8.76,21.63,,60.25,0.66,298.05,0.0,931.8,-0.35,,0.0,18.48
2023-03-01 00:00:00,2023-03-01 01:00:00,58.67,146.99,3.8,18.33,12.62,41.91,5.97,1.06,20.0,4.86,113.87,6.58,16.25,,66.93,1.34,300.76,0.0,932.35,-0.27,,0.0,17.12
2023-03-01 01:00:00,2023-03-01 02:00:00,54.99,137.97,3.56,13.89,10.11,55.54,6.15,0.88,19.3,4.4,79.15,7.68,18.05,,68.2,1.09,292.73,0.0,931.62,-0.34,,0.0,16.56
2023-03-01 02:00:00,2023-03-01 03:00:00,55.09,128.95,3.42,18.14,12.22,61.56,6.34,0.75,13.43,4.22,55.09,8.84,19.75,,67.76,1.37,296.9,0.0,930.6,-0.44,,0.0,16.25
2023-03-01 03:00:00,2023-03-01 04:00:00,57.29,115.47,3.58,20.7,13.68,60.34,6.39,0.72,11.6,4.09,35.74,7.56,16.88,,69.44,1.33,293.76,0.0,929.7,-0.44,,0.0,15.92
2023-03-01 04:00:00,2023-03-01 05:00:00,58.06,108.56,3.58,11.53,8.9,60.34,6.42,0.64,12.45,3.94,24.6,6.54,14.82,,66.61,1.27,306.4,0.0,929.3,-0.39,,0.0,15.72
2023-03-01 05:00:00,2023-03-01 06:00:00,50.9,102.87,4.11,13.09,10.12,45.95,5.88,0.61,11.25,3.19,15.84,4.92,11.86,,64.03,0.4,169.34,0.0,930.5,-0.39,,0.0,15.32
2023-03-01 06:00:00,2023-03-01 07:00:00,44.2,83.69,10.24,33.3,25.61,41.16,5.7,0.73,1.7,2.83,11.69,3.32,8.66,,70.31,0.29,181.18,0.0,932.43,-0.33,,0.0,15.12
2023-03-01 07:00:00,2023-03-01 08:00:00,46.31,91.52,5.52,24.75,17.36,45.01,5.79,0.78,6.79,3.43,22.54,3.8,9.8,,62.7,1.66,295.52,12.33,934.88,-0.37,,0.0,15.66
2023-03-01 08:00:00,2023-03-01 09:00:00,46.98,93.95,4.59,10.41,9.12,48.81,5.88,0.66,5.71,1.29,9.7,1.36,3.42,,57.71,2.59,298.73,27.03,937.57,-0.39,,0.0,16.4
2023-03-01 09:00:00,2023-03-01 10:00:00,32.64,65.25,3.8,13.07,9.88,50.51,5.49,0.52,8.09,3.24,19.43,4.41,10.96,,58.32,2.51,301.49,133.65,937.82,-0.46,,0.0,16.98
2023-03-01 10:00:00,2023-03-01 11:00:00,39.1,74.19,4.36,16.24,11.98,60.33,,0.51,6.85,2.83,14.26,4.34,10.98,,51.47,1.01,221.89,225.17,937.08,-0.47,,0.0,19.7
2023-03-01 11:00:00,2023-03-01 12:00:00,36.76,88.23,5.52,18.02,13.84,63.47,2.45,0.54,8.76,3.01,13.96,4.87,12.39,,37.17,2.26,301.35,528.53,936.0,-0.52,,0.0,23.79
2023-03-01 12:00:00,2023-03-01 13:00:00,34.16,70.53,7.82,11.33,12.19,58.04,0.55,0.34,20.08,1.93,11.41,4.43,12.08,,29.27,2.47,303.22,522.06,934.62,-0.41,,0.0,25.98
2023-03-01 13:00:00,2023-03-01 14:00:00,28.62,68.66,,,,,0.38,0.46,40.59,1.19,9.28,2.88,9.34,,25.23,2.4,301.05,626.21,933.53,-0.42,,0.0,27.73
2023-03-01 14:00:00,2023-03-01 15:00:00,20.57,66.55,,,,,0.28,0.47,38.49,1.22,10.2,3.43,11.01,,23.16,2.26,293.68,550.82,931.67,-0.45,,0.0,28.49
2023-03-01 15:00:00,2023-03-01 16:00:00,16.74,60.94,,,,,0.55,0.45,36.78,1.17,11.66,5.83,14.61,,24.32,1.68,280.88,423.93,930.32,-0.44,,0.0,28.57
2023-03-01 16:00:00,2023-03-01 17:00:00,27.75,54.29,5.33,22.83,16.2,,0.72,0.42,34.95,1.29,11.48,6.16,15.43,,28.78,1.48,269.12,250.87,929.88,-0.02,,0.0,27.8
2023-03-01 17:00:00,2023-03-01 18:00:00,20.39,59.03,4.71,23.73,16.17,112.26,0.8,0.54,28.33,1.37,10.51,5.34,14.44,,32.26,1.11,265.83,62.42,929.8,,,0.0,26.04
2023-03-01 18:00:00,2023-03-01 19:00:00,27.15,66.18,9.23,39.13,27.85,88.37,0.68,0.98,21.8,3.33,11.47,5.07,14.11,,36.23,0.75,276.11,0.34,930.42,-0.49,,0.0,24.02
2023-03-01 19:00:00,2023-03-01 20:00:00,29.32,88.21,13.69,58.68,42.18,77.53,0.43,1.38,13.18,5.32,16.0,5.51,15.94,,38.61,0.66,288.0,0.0,931.52,,,0.0,23.03
2023-03-01 20:00:00,2023-03-01 21:00:00,31.93,99.29,9.52,48.65,33.05,85.94,0.45,1.47,10.87,5.13,19.82,7.36,20.36,,42.49,0.64,281.87,0.0,932.55,,,0.0,21.73
2023-03-01 21:00:00,2023-03-01 22:00:00,39.04,104.06,5.05,38.71,24.28,106.73,0.71,1.26,11.56,4.85,20.69,9.45,24.65,,45.33,0.73,275.43,0.0,932.7,,,0.0,20.72
2023-03-01 22:00:00,2023-03-01 23:00:00,44.01,115.37,3.81,27.11,17.22,103.47,0.84,1.03,13.27,4.33,17.78,9.25,23.75,,50.2,1.01,300.06,0.0,933.12,,,0.0,19.53
2023-03-01 23:00:00,2023-03-02 00:00:00,45.93,107.35,2.93,20.04,12.82,101.46,0.73,0.83,15.16,3.55,14.54,8.18,20.55,,51.28,0.89,287.8,0.0,932.72,,,0.0,19.19
2023-03-02 00:00:00,2023-03-02 01:00:00,44.25,97.89,3.93,16.11,11.57,92.62,0.46,0.89,10.38,3.3,13.07,7.79,19.23,,56.6,1.66,301.02,0.0,931.95,-0.33,,0.0,17.86
2023-03-02 01:00:00,2023-03-02 02:00:00,41.1,92.08,3.69,10.11,8.24,81.43,0.07,0.81,16.77,2.84,9.84,5.46,14.14,,58.89,1.33,295.45,0.0,931.9,-0.31,,0.0,17.07
2023-03-02 02:00:00,2023-03-02 03:00:00,35.62,75.69,3.75,15.78,11.25,80.22,,0.74,13.03,2.56,9.01,5.15,13.31,,59.46,1.34,296.72,0.0,931.25,-0.29,,0.0,16.64
2023-03-02 03:00:00,2023-03-02 04:00:00,25.1,64.8,3.57,9.92,8.04,85.94,0.16,0.61,14.21,2.27,8.85,5.23,13.46,,57.11,1.39,295.79,0.0,929.85,-0.32,,0.0,16.44
2023-03-02 04:00:00,2023-03-02 05:00:00,30.25,57.34,3.48,11.87,8.99,89.18,0.26,0.52,10.13,1.92,8.89,5.46,13.8,,63.27,0.78,272.82,0.0,929.85,-0.53,,0.0,15.22
2023-03-02 05:00:00,2023-03-02 06:00:00,32.2,55.51,3.84,17.38,12.15,86.08,0.39,0.62,5.42,2.24,7.62,4.7,12.14,,70.39,1.04,270.29,0.0,931.05,0.37,,0.0,14.14
2023-03-02 06:00:00,2023-03-02 07:00:00,32.45,57.65,3.81,12.26,9.46,80.82,0.24,0.6,6.97,2.6,6.85,4.07,10.78,,68.9,2.04,297.83,1.17,932.25,1.21,,0.0,14.09
2023-03-02 07:00:00,2023-03-02 08:00:00,29.59,54.04,4.13,8.05,7.51,65.19,,0.62,11.33,2.32,5.97,2.92,8.2,,63.87,1.86,302.02,81.8,933.65,,,0.0,15.06
2023-03-02 08:00:00,2023-03-02 09:00:00,21.12,55.53,4.77,9.24,8.76,65.6,,0.61,14.0,1.89,5.76,2.87,8.22,,55.25,1.98,300.57,225.35,934.42,-0.44,,0.0,17.61
2023-03-02 09:00:00,2023-03-02 10:00:00,20.85,52.96,8.54,18.89,17.03,68.84,,0.61,18.72,1.57,6.03,3.36,9.51,,43.89,1.81,302.45,399.82,934.58,,,0.0,21.26
2023-03-02 10:00:00,2023-03-02 11:00:00,22.95,55.08,7.17,19.16,15.76,85.1,0.27,0.67,23.59,1.52,9.57,4.68,12.64,,34.25,1.78,298.94,569.15,934.3,-0.41,,0.0,24.13
2023-03-02 11:00:00,2023-03-02 12:00:00,22.58,48.56,5.99,19.8,15.15,99.42,0.56,0.73,23.51,1.62,15.19,5.57,14.34,,32.62,1.6,276.22,644.81,933.85,-0.42,,0.0,25.96
2023-03-02 12:00:00,2023-03-02 13:00:00,22.84,55.75,5.03,18.31,13.6,102.34,0.53,0.7,29.7,,,,,,28.66,1.79,271.63,673.39,932.67,-0.36,,0.0,27.5
2023-03-02 13:00:00,2023-03-02 14:00:00,21.9,57.67,4.89,17.12,12.87,93.83,0.41,0.74,35.38,,,,,,26.76,2.12,272.21,638.87,931.52,-0.45,,0.0,28.44
2023-03-02 14:00:00,2023-03-02 15:00:00,24.41,73.78,4.86,14.61,11.53,96.28,0.45,0.72,35.45,,,,,,28.27,2.41,270.5,553.4,930.38,-0.4,,0.0,28.49
2023-03-02 15:00:00,2023-03-02 16:00:00,17.85,80.69,4.37,18.65,13.24,112.5,0.47,0.75,37.78,,,,,,29.24,2.12,269.75,425.49,929.15,-0.31,,0.0,28.27
2023-03-02 16:00:00,2023-03-02 17:00:00,20.69,75.69,5.5,21.54,15.66,115.2,0.71,0.76,29.9,4.63,15.18,18.87,30.84,,31.18,1.88,268.85,257.62,928.27,-0.45,,0.0,27.56
2023-03-02 17:00:00,2023-03-02 18:00:00,22.57,99.51,6.11,33.68,22.49,107.59,0.91,0.88,30.66,6.4,13.89,7.41,18.66,,36.68,1.7,269.21,60.76,928.35,-0.36,,0.0,25.88
2023-03-02 18:00:00,2023-03-02 19:00:00,33.34,95.18,16.47,67.75,50.87,99.41,0.81,1.16,18.46,7.37,17.66,7.33,19.73,,42.42,1.23,272.96,0.31,929.28,-0.49,,0.0,23.91
2023-03-02 19:00:00,2023-03-02 20:00:00,27.67,100.5,9.48,50.48,33.98,103.52,1.42,1.39,14.93,2.77,10.68,4.38,11.69,,45.24,1.3,275.61,0.0,930.3,-0.53,,0.0,23.01
2023-03-02 20:00:00,2023-03-02 21:00:00,31.18,102.06,5.55,37.23,23.91,100.56,1.31,1.41,16.59,5.04,27.71,9.28,25.15,,50.73,0.96,270.25,0.0,931.17,-0.46,,0.0,21.52
2023-03-02 21:00:00,2023-03-02 22:00:00,33.58,102.13,2.06,27.6,16.08,101.7,1.24,1.25,16.66,4.45,28.26,9.4,25.03,,54.35,1.1,289.87,0.0,932.0,-0.44,,0.0,20.69
2023-03-02 22:00:00,2023-03-02 23:00:00,34.41,98.16,1.37,21.93,12.55,97.49,1.15,1.07,17.61,3.81,23.41,9.62,23.53,,58.63,1.39,302.02,0.0,932.58,-0.42,,0.0,19.55
2023-03-02 23:00:00,2023-03-03 00:00:00,33.58,95.51,1.31,14.39,8.57,63.91,0.67,0.99,20.89,3.4,15.78,7.21,18.07,,60.62,1.46,300.03,0.0,932.25,-0.37,,0.0,18.97
2023-03-03 00:00:00,2023-03-03 01:00:00,33.5,92.84,3.28,10.48,8.1,59.11,1.11,0.72,19.42,3.09,12.96,6.45,16.14,,63.18,1.44,300.18,0.0,931.6,-0.33,,0.0,18.23
2023-03-03 01:00:00,2023-03-03 02:00:00,34.22,85.43,3.06,13.85,9.7,66.96,1.31,0.64,15.1,2.73,12.25,7.5,17.97,,66.35,0.92,275.57,0.0,930.83,-0.35,,0.0,17.45
2023-03-03 02:00:00,2023-03-03 03:00:00,35.34,85.11,3.01,19.61,12.66,88.49,1.81,0.7,10.1,3.27,13.81,10.67,23.03,,69.63,1.24,278.88,0.0,929.67,0.49,,0.0,16.55
2023-03-03 03:00:00,2023-03-03 04:00:00,35.75,87.1,3.18,21.93,14.01,90.82,2.01,0.77,7.65,3.83,12.63,9.13,19.52,,72.42,1.32,280.13,0.0,929.1,1.97,,0.0,16.0
2023-03-03 04:00:00,2023-03-03 05:00:00,43.17,87.82,3.36,24.78,15.64,93.17,1.97,0.79,4.89,4.22,11.76,7.95,16.86,,77.91,1.18,270.31,0.0,929.35,0.11,,0.0,15.04
2023-03-03 05:00:00,2023-03-03 06:00:00,50.15,88.13,3.88,23.74,15.51,63.29,1.17,0.93,4.23,5.04,9.91,5.79,12.71,,78.65,1.22,275.26,0.0,930.83,1.89,,0.0,14.75
2023-03-03 06:00:00,2023-03-03 07:00:00,42.43,96.18,3.86,22.05,14.62,73.99,1.2,0.91,4.79,5.3,9.49,4.72,10.68,,76.58,1.05,278.26,0.9,931.88,-0.39,,0.0,14.76
2023-03-03 07:00:00,2023-03-03 08:00:00,45.66,93.56,7.07,22.8,17.58,76.24,1.34,0.96,3.79,5.44,10.41,5.6,12.23,,79.64,1.33,272.12,79.14,933.23,-0.31,,0.0,14.42
2023-03-03 08:00:00,2023-03-03 09:00:00,52.17,105.27,6.08,21.76,16.24,84.32,1.7,0.96,9.3,6.25,12.06,7.31,15.16,,67.5,1.54,291.12,236.59,933.5,-0.37,,0.0,16.88
2023-03-03 09:00:00,2023-03-03 10:00:00,49.03,103.16,5.98,22.49,16.55,86.05,1.88,0.9,17.97,5.7,14.43,7.58,15.27,,53.59,1.44,269.02,396.16,934.3,-0.24,,0.0,20.39
2023-03-03 10:00:00,2023-03-03 11:00:00,50.68,101.38,5.09,24.16,16.7,92.8,2.17,0.89,25.73,4.91,14.74,7.67,16.02,,44.8,1.56,274.17,562.21,934.35,0.14,,0.0,22.94
2023-03-03 11:00:00,2023-03-03 12:00:00,49.62,98.35,4.33,24.31,16.17,99.81,1.99,0.96,37.93,4.24,16.4,6.84,15.48,,38.72,2.04,271.6,632.86,934.0,-0.05,,0.0,25.46
2023-03-03 12:00:00,2023-03-03 13:00:00,44.03,97.26,5.12,24.26,16.78,95.39,1.58,0.88,34.9,3.91,18.3,6.37,15.35,,29.39,2.17,270.33,673.24,932.73,-0.3,,0.0,28.02
2023-03-03 13:00:00,2023-03-03 14:00:00,39.66,103.8,4.38,17.02,12.4,91.26,1.73,0.72,30.0,2.9,16.91,6.29,16.06,,25.72,2.67,273.48,649.88,931.02,-0.29,,0.0,28.65
2023-03-03 14:00:00,2023-03-03 15:00:00,40.8,107.61,3.43,15.92,11.07,97.97,2.19,0.7,38.48,2.44,15.16,7.27,18.79,,28.19,2.54,277.19,546.11,929.08,-0.26,,0.0,28.88
2023-03-03 15:00:00,2023-03-03 16:00:00,45.31,109.78,4.18,15.84,11.63,95.06,2.12,0.61,29.17,2.61,14.76,6.78,17.52,,26.44,2.59,276.99,441.25,927.7,-0.23,,0.0,28.79
2023-03-03 16:00:00,2023-03-03 17:00:00,36.71,108.53,6.42,27.07,19.41,91.8,2.01,0.64,24.46,2.12,14.54,6.59,17.07,,30.05,2.23,269.47,263.88,927.25,0.07,,0.0,27.88
2023-03-03 17:00:00,2023-03-03 18:00:00,33.64,103.53,12.19,51.16,36.93,80.05,1.8,0.71,20.52,1.94,14.68,6.48,17.18,,34.37,2.02,271.19,65.03,927.52,-0.19,,0.0,25.93
2023-03-03 18:00:00,2023-03-03 19:00:00,29.72,96.62,7.19,33.21,23.12,74.3,1.61,0.98,24.69,2.31,16.47,5.37,15.52,,39.93,1.32,269.19,0.39,928.72,-0.23,,0.0,24.07
2023-03-03 19:00:00,2023-03-03 20:00:00,23.72,96.43,6.06,31.78,21.47,91.83,1.77,1.23,18.99,3.71,19.66,7.17,20.34,,46.37,1.43,268.6,0.0,929.97,-0.17,,0.0,22.37
2023-03-03 20:00:00,2023-03-03 21:00:00,29.05,97.66,7.5,30.19,22.33,98.12,2.09,1.14,14.96,3.83,20.69,9.79,26.37,,53.49,1.34,271.87,0.0,930.92,-0.36,,0.0,20.88
2023-03-03 21:00:00,2023-03-03 22:00:00,31.76,96.06,4.03,22.48,14.97,95.29,1.95,0.98,16.76,3.38,18.31,9.64,25.61,,58.64,1.28,272.16,0.0,931.47,-0.41,,0.0,19.81
2023-03-03 22:00:00,2023-03-03 23:00:00,36.88,93.32,3.44,19.62,13.01,95.26,2.02,0.89,15.58,3.45,14.54,8.37,22.16,,62.2,1.19,268.71,0.0,931.53,1.03,,0.0,18.89
2023-03-03 23:00:00,2023-03-04 00:00:00,32.66,87.38,3.29,17.98,12.03,79.9,1.83,0.81,16.07,3.37,11.71,7.38,19.45,,66.76,1.08,270.12,0.0,931.2,-0.35,,0.0,18.04
2023-03-04 00:00:00,2023-03-04 01:00:00,33.84,87.31,3.68,17.52,12.11,56.81,0.69,0.89,12.2,3.47,9.23,4.69,13.21,,72.28,1.16,271.09,0.0,931.53,0.27,,0.0,17.05
2023-03-04 01:00:00,2023-03-04 02:00:00,33.59,90.66,3.58,11.92,9.1,56.89,0.93,0.87,14.39,3.95,8.01,4.35,12.29,,76.08,1.21,277.31,0.0,931.85,-0.2,,0.0,16.47
2023-03-04 02:00:00,2023-03-04 03:00:00,37.95,85.14,3.3,13.21,9.55,91.51,1.39,0.79,11.5,4.34,9.09,6.67,16.89,,80.67,1.6,289.91,0.0,931.0,-0.33,,0.0,15.86
2023-03-04 03:00:00,2023-03-04 04:00:00,35.56,85.68,3.44,15.76,10.98,93.89,1.57,0.77,7.93,4.37,9.46,7.11,17.25,,84.25,2.28,299.7,0.0,930.15,0.06,,0.0,15.08
2023-03-04 04:00:00,2023-03-04 05:00:00,40.08,80.72,3.65,20.42,13.59,91.43,1.71,0.77,5.6,4.5,9.68,6.32,15.02,,86.63,1.46,287.92,0.0,930.5,-0.2,,0.0,14.57
2023-03-04 05:00:00,2023-03-04 06:00:00,40.12,77.82,3.8,18.7,12.82,86.15,1.53,0.81,4.79,4.92,9.3,5.85,13.41,,90.03,1.38,269.78,0.0,931.28,2.7,,0.0,13.96
2023-03-04 06:00:00,2023-03-04 07:00:00,45.21,84.39,4.09,16.8,12.05,71.82,1.0,0.93,3.57,5.08,7.37,3.95,9.53,,91.93,1.27,274.75,0.06,932.68,-0.32,,0.0,13.65
2023-03-04 07:00:00,2023-03-04 08:00:00,48.22,88.6,7.81,15.88,14.56,72.61,0.96,0.97,2.94,5.56,7.71,4.22,9.96,,91.66,1.66,267.94,70.79,934.45,-0.33,,0.0,13.88
2023-03-04 08:00:00,2023-03-04 09:00:00,46.12,85.71,6.57,18.03,14.69,79.61,1.22,0.95,5.59,5.61,8.55,4.83,11.01,,82.55,2.93,297.35,243.77,935.17,-0.41,,0.0,15.68
2023-03-04 09:00:00,2023-03-04 10:00:00,49.19,88.16,11.32,41.38,30.84,78.99,1.57,0.88,11.52,5.51,11.17,6.35,13.44,,66.03,1.47,271.12,396.84,935.4,-0.02,,0.0,18.97
2023-03-04 10:00:00,2023-03-04 11:00:00,50.28,88.07,5.81,27.32,18.94,89.02,1.86,0.96,22.91,4.92,12.29,6.47,13.65,,59.96,1.64,270.02,554.73,935.4,0.2,,0.0,21.23
2023-03-04 11:00:00,2023-03-04 12:00:00,49.38,97.61,4.35,23.47,15.75,91.53,2.03,1.02,32.52,5.13,13.92,6.92,15.16,,51.8,1.75,266.07,636.37,934.52,-0.47,,0.0,23.77
2023-03-04 12:00:00,2023-03-04 13:00:00,47.48,95.01,4.24,17.08,12.33,73.04,1.73,0.98,36.73,4.58,13.02,5.64,13.77,,36.79,2.34,270.29,665.65,932.88,-0.34,,0.0,26.65
2023-03-04 13:00:00,2023-03-04 14:00:00,42.31,99.18,4.16,12.58,9.91,61.64,1.25,0.77,28.72,2.93,12.22,4.98,13.64,,34.16,2.9,266.23,527.32,931.78,-0.22,,0.0,26.67
2023-03-04 14:00:00,2023-03-04 15:00:00,40.27,222.35,4.12,16.69,12.02,92.03,1.89,0.71,30.82,4.14,11.01,5.34,15.14,,34.29,2.53,266.0,566.42,930.03,-0.3,,0.0,26.77
2023-03-04 15:00:00,2023-03-04 16:00:00,31.87,109.16,5.36,24.13,16.9,85.05,1.96,0.64,27.45,5.47,10.91,5.79,16.05,,38.38,2.49,269.6,355.16,928.8,-0.43,,0.0,25.97
2023-03-04 16:00:00,2023-03-04 17:00:00,32.07,112.31,6.32,30.2,20.84,84.9,1.79,0.7,24.61,4.62,10.66,4.96,14.01,,41.11,2.17,268.71,256.84,928.22,-0.36,,0.0,25.35
2023-03-04 17:00:00,2023-03-04 18:00:00,31.86,94.39,5.64,29.21,19.79,88.73,1.78,0.9,28.95,3.63,11.66,5.35,14.92,,48.36,1.42,270.43,41.89,928.7,-0.45,,0.0,24.05
2023-03-04 18:00:00,2023-03-04 19:00:00,26.29,95.49,5.37,32.14,21.09,85.7,1.79,1.31,25.79,4.4,14.42,6.37,17.27,,52.09,1.25,268.52,0.78,929.78,,,0.0,22.65
2023-03-04 19:00:00,2023-03-04 20:00:00,28.7,132.15,10.95,45.92,32.77,68.45,1.65,1.63,17.06,6.17,16.73,6.63,18.45,,56.11,0.86,282.77,0.0,931.27,-0.22,,0.0,21.45
2023-03-04 20:00:00,2023-03-04 21:00:00,33.92,108.76,8.86,43.03,29.58,74.22,1.77,1.76,12.27,7.08,23.39,9.72,26.5,,62.64,1.01,270.42,0.0,932.6,,,0.0,20.1
2023-03-04 21:00:00,2023-03-04 22:00:00,37.61,116.47,4.75,30.13,19.56,93.61,2.01,1.31,10.76,6.17,23.69,12.3,31.5,,69.77,1.3,266.07,0.0,932.95,-0.46,,0.0,18.95
2023-03-04 22:00:00,2023-03-04 23:00:00,36.03,117.31,4.13,23.89,15.8,92.79,2.06,1.07,10.1,4.92,17.31,9.98,25.26,,75.74,1.17,270.31,0.0,932.67,-0.44,,0.0,18.09
2023-03-04 23:00:00,2023-03-05 00:00:00,43.23,94.87,3.75,24.05,15.58,93.62,1.98,1.06,7.99,4.93,13.45,8.28,21.08,,80.31,1.09,261.96,0.0,931.8,,,0.0,17.19
2023-03-05 00:00:00,2023-03-05 01:00:00,43.18,83.99,3.7,16.19,11.43,84.23,0.94,1.18,9.43,6.09,10.93,6.8,17.59,,81.71,1.33,289.74,0.0,931.65,-0.35,,0.0,16.73
2023-03-05 01:00:00,2023-03-05 02:00:00,41.18,92.16,3.57,14.19,10.28,69.88,0.68,1.01,11.32,4.96,9.61,5.57,14.58,,83.94,1.96,299.99,0.0,930.9,-0.32,,0.0,16.11
2023-03-05 02:00:00,2023-03-05 03:00:00,33.85,77.49,3.46,11.32,8.68,60.75,0.55,0.92,10.0,3.93,8.93,5.0,12.93,,85.2,1.76,283.4,0.0,930.17,-0.26,,0.0,15.64
2023-03-05 03:00:00,2023-03-05 04:00:00,33.17,67.03,3.19,14.25,10.0,92.17,1.12,0.86,9.54,4.18,11.2,8.13,18.8,,81.9,1.48,270.98,0.0,929.42,-0.29,,0.0,15.79
2023-03-05 04:00:00,2023-03-05 05:00:00,33.98,82.87,3.27,15.15,10.54,89.75,1.25,0.83,9.52,3.9,10.42,7.3,16.66,,83.16,1.49,271.07,0.0,929.47,3.99,,0.0,15.62
2023-03-05 05:00:00,2023-03-05 06:00:00,32.11,73.06,3.41,18.74,12.53,87.66,1.33,0.93,6.79,4.06,9.61,6.13,13.75,,87.57,1.49,277.92,0.0,930.67,,,0.0,15.02
2023-03-05 06:00:00,2023-03-05 07:00:00,33.02,88.73,3.77,18.0,12.42,78.16,1.09,1.07,4.77,5.0,9.12,5.48,12.21,,93.7,1.27,270.68,2.09,932.4,,,0.0,14.06
2023-03-05 07:00:00,2023-03-05 08:00:00,34.93,91.68,4.61,16.48,12.3,71.15,0.73,1.12,5.17,5.56,7.29,3.8,9.07,,89.23,1.41,281.86,61.85,933.67,-0.31,,0.0,14.79
2023-03-05 08:00:00,2023-03-05 09:00:00,38.67,85.81,6.17,18.69,14.71,74.23,0.78,1.13,7.23,5.56,8.05,4.42,10.52,,83.66,1.81,274.31,223.49,934.52,-0.29,,0.0,16.01
2023-03-05 09:00:00,2023-03-05 10:00:00,35.67,90.76,5.98,21.04,15.8,85.66,1.18,1.08,12.85,5.61,9.32,5.56,12.84,,73.66,1.62,270.65,370.22,934.5,-0.38,,0.0,18.27
2023-03-05 10:00:00,2023-03-05 11:00:00,34.46,101.83,5.2,24.49,16.96,91.92,1.52,1.06,22.32,5.12,10.68,6.57,14.85,,61.06,1.78,273.14,558.16,934.08,-0.22,,0.0,20.93
2023-03-05 11:00:00,2023-03-05 12:00:00,36.27,99.09,4.08,21.41,14.45,96.56,1.78,1.04,29.12,4.63,12.06,7.14,15.69,,52.64,1.77,273.41,633.79,933.22,5.17,,0.0,23.14
2023-03-05 12:00:00,2023-03-05 13:00:00,33.83,96.09,4.09,18.42,12.91,85.87,1.7,0.98,33.3,4.07,13.16,7.29,16.18,,41.69,2.1,272.03,680.01,931.65,-0.5,,0.0,25.5
2023-03-05 13:00:00,2023-03-05 14:00:00,34.62,86.64,4.67,17.98,13.14,87.81,1.3,0.87,32.67,3.05,12.36,5.92,14.72,,34.43,2.53,277.93,665.09,929.83,-0.42,,0.0,26.66
2023-03-05 14:00:00,2023-03-05 15:00:00,29.63,78.53,4.78,17.31,12.88,76.66,1.12,0.77,34.1,2.11,12.13,5.79,15.01,,31.6,2.43,276.83,580.62,928.1,-0.37,,0.0,27.18
2023-03-05 15:00:00,2023-03-05 16:00:00,32.62,81.66,3.97,15.95,11.51,91.31,1.38,0.75,30.85,1.93,11.97,6.29,16.22,,32.8,2.37,271.43,453.33,926.95,-0.37,,0.0,27.05
2023-03-05 16:00:00,2023-03-05 17:00:00,22.26,78.16,4.18,17.79,12.65,90.59,1.4,0.77,30.53,2.04,12.44,6.72,17.36,,34.65,2.05,268.46,282.73,926.38,-0.17,,0.0,26.52
2023-03-05 17:00:00,2023-03-05 18:00:00,24.77,77.53,5.97,26.59,18.68,90.22,1.42,0.92,32.46,2.19,13.44,6.27,16.72,,40.3,1.36,269.0,72.88,926.65,-0.52,,0.0,25.21
2023-03-05 18:00:00,2023-03-05 19:00:00,21.03,77.02,7.29,39.29,26.38,90.25,1.42,1.37,24.17,3.73,16.53,7.27,19.5,,45.71,1.01,269.25,0.7,927.25,7.86,,0.0,23.34
2023-03-05 19:00:00,2023-03-05 20:00:00,24.28,95.09,9.92,45.04,31.49,70.98,1.2,1.92,20.64,8.52,21.39,7.76,21.62,,50.75,1.1,273.81,0.0,928.8,,,0.0,22.2
2023-03-05 20:00:00,2023-03-05 21:00:00,25.93,106.75,6.12,37.79,24.65,89.93,1.29,1.72,18.53,7.29,26.0,10.03,27.63,,60.06,1.34,271.36,0.0,929.75,,,0.0,20.87
2023-03-05 21:00:00,2023-03-05 22:00:00,40.3,103.8,5.3,27.34,18.54,95.94,1.46,1.4,19.08,5.93,22.42,10.57,28.25,,66.73,1.33,279.12,0.0,930.17,,,0.0,19.84
2023-03-05 22:00:00,2023-03-05 23:00:00,38.23,99.59,3.64,21.36,14.09,98.08,1.65,1.12,17.26,5.0,18.52,10.88,27.87,,71.16,1.16,275.09,0.0,929.8,,,0.0,18.82
2023-03-05 23:00:00,2023-03-06 00:00:00,42.51,101.14,3.54,21.12,13.88,97.19,1.56,1.03,13.13,4.21,14.18,9.08,22.99,,76.6,1.0,269.63,0.0,929.58,-0.5,,0.0,17.41
2023-03-06 00:00:00,2023-03-06 01:00:00,43.51,97.68,3.36,19.54,12.91,94.96,1.06,1.01,10.38,4.45,11.85,8.02,20.13,,78.84,1.12,278.16,0.0,929.1,-0.28,,0.0,16.64
