From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),VWS (m/s),Xylene (ug/m3),RF (mm),AT (degree C)
2023-03-17 19:00:00,2023-03-17 20:00:00,,40.3,0.26,3.97,2.28,25.52,5.8,0.01,16.06,3.15,10.0,1.88,2.3,1.33,76.85,1.1,110.48,3.94,963.73,,,7.67,18.78
2023-03-17 20:00:00,2023-03-17 21:00:00,25.99,40.44,0.21,3.76,2.13,25.32,6.17,0.0,15.86,0.01,12.92,2.69,2.77,1.72,72.93,0.47,249.27,3.53,964.72,,,1.88,19.45
2023-03-17 21:00:00,2023-03-17 22:00:00,11.87,39.39,0.19,5.4,2.98,26.95,6.18,0.0,10.31,0.0,13.83,3.21,3.22,1.92,67.96,1.2,221.13,3.5,964.9,,,0.75,20.14
2023-03-17 22:00:00,2023-03-17 23:00:00,12.43,36.06,0.58,4.05,2.58,25.67,5.99,0.0,14.04,4.4,9.58,2.16,2.39,1.37,78.45,0.34,205.56,3.19,964.67,,,0.25,19.09
2023-03-17 23:00:00,2023-03-18 00:00:00,12.58,34.86,0.91,4.15,2.9,26.48,5.97,0.0,9.29,4.09,9.94,2.0,2.29,1.33,79.53,0.42,120.55,3.29,964.05,,,0.12,18.97
2023-03-18 00:00:00,2023-03-18 01:00:00,15.71,30.25,0.04,3.1,1.63,25.37,5.63,0.0,17.19,1.46,11.47,2.18,2.38,1.43,61.19,0.35,146.58,4.75,963.65,,,0.0,20.68
2023-03-18 01:00:00,2023-03-18 02:00:00,11.99,29.68,,2.55,1.33,26.63,6.13,0.0,18.29,0.0,15.54,3.19,3.01,1.9,56.31,0.36,173.07,5.04,963.57,,,0.0,21.45
2023-03-18 02:00:00,2023-03-18 03:00:00,11.63,30.92,,2.54,1.33,26.12,6.04,0.01,15.5,0.0,16.0,3.34,3.11,1.97,63.13,0.23,101.02,3.45,964.4,,,0.5,20.8
2023-03-18 03:00:00,2023-03-18 04:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-03-18 04:00:00,2023-03-18 05:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-03-18 05:00:00,2023-03-18 06:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-03-18 06:00:00,2023-03-18 07:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-03-18 07:00:00,2023-03-18 08:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-03-18 08:00:00,2023-03-18 09:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-03-18 09:00:00,2023-03-18 10:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-03-18 10:00:00,2023-03-18 11:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-03-18 11:00:00,2023-03-18 12:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-03-18 12:00:00,2023-03-18 13:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-03-18 13:00:00,2023-03-18 14:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-03-18 14:00:00,2023-03-18 15:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-03-18 15:00:00,2023-03-18 16:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-03-18 16:00:00,2023-03-18 17:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-03-18 17:00:00,2023-03-18 18:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-03-18 18:00:00,2023-03-18 19:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-03-18 19:00:00,2023-03-18 20:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-03-18 20:00:00,2023-03-18 21:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-03-18 21:00:00,2023-03-18 22:00:00,11.59,26.46,0.3,4.38,2.46,13.81,5.23,0.01,10.33,,,,,,52.75,0.63,137.35,4.86,962.5,-1.45,,0.0,21.29
2023-03-18 22:00:00,2023-03-18 23:00:00,26.64,56.01,,8.51,4.45,23.37,,0.0,15.12,0.0,0.0,,,,62.54,0.21,99.14,4.01,962.38,4.17,,0.0,19.93
2023-03-18 23:00:00,2023-03-19 00:00:00,25.04,52.31,,5.72,2.99,30.38,,0.0,8.7,,,,,,71.02,0.2,151.48,3.54,962.38,6.96,,0.0,18.71
2023-03-19 00:00:00,2023-03-19 01:00:00,20.42,41.58,0.26,4.88,2.75,33.31,6.3,0.0,6.72,,,,,,69.72,0.33,94.95,3.29,962.2,0.0,,0.0,18.82
2023-03-19 01:00:00,2023-03-19 02:00:00,19.12,38.53,0.31,4.04,2.36,30.38,6.66,0.0,5.68,,,,,,75.04,0.81,187.8,3.88,962.0,0.0,,0.0,17.9
2023-03-19 02:00:00,2023-03-19 03:00:00,17.28,34.26,0.4,3.69,2.25,24.1,6.55,0.0,3.26,,,,,,78.76,0.61,188.03,3.1,961.42,0.0,,0.0,17.11
2023-03-19 03:00:00,2023-03-19 04:00:00,14.8,28.48,0.19,3.43,1.95,25.91,6.39,0.0,2.76,,,,,,79.89,0.47,184.27,3.06,961.17,0.0,,0.0,16.88
2023-03-19 04:00:00,2023-03-19 05:00:00,13.95,26.5,0.18,3.23,1.83,27.63,5.76,0.0,1.81,,,,,,80.03,0.34,187.36,3.0,961.38,1.39,,0.0,16.78
2023-03-19 05:00:00,2023-03-19 06:00:00,14.67,28.2,0.38,3.25,2.0,30.28,6.14,0.0,1.38,,,,,,79.58,0.36,173.75,2.85,961.45,1.34,,0.0,16.9
2023-03-19 06:00:00,2023-03-19 07:00:00,15.14,29.28,0.72,3.5,2.41,27.18,6.13,0.0,1.44,,,,,,77.75,0.37,161.95,7.02,961.6,0.23,,0.0,17.16
2023-03-19 07:00:00,2023-03-19 08:00:00,14.76,28.38,0.86,4.0,2.78,21.73,5.98,0.0,1.78,,,,,,76.28,0.21,182.75,37.92,961.9,0.38,,0.0,17.67
2023-03-19 08:00:00,2023-03-19 09:00:00,13.04,24.41,2.21,4.6,4.17,23.79,5.51,0.07,1.82,,,,,,73.85,0.46,180.1,93.18,962.58,-1.78,,0.0,18.77
2023-03-19 09:00:00,2023-03-19 10:00:00,15.48,30.08,1.38,5.04,3.74,26.85,5.63,0.13,7.46,,,,,,60.47,0.4,76.82,245.48,963.08,0.0,,0.0,21.75
2023-03-19 10:00:00,2023-03-19 11:00:00,17.44,34.63,0.26,4.66,2.64,30.93,6.05,0.12,15.1,0.0,11.12,2.54,2.85,1.39,50.82,0.67,174.71,558.22,963.2,2.78,,0.0,24.6
2023-03-19 11:00:00,2023-03-19 12:00:00,17.08,33.78,0.17,5.36,2.93,29.98,5.9,0.09,26.49,,19.75,4.07,4.48,2.33,36.51,0.64,190.48,641.44,962.8,1.39,,0.0,26.94
2023-03-19 12:00:00,2023-03-19 13:00:00,17.51,34.8,0.19,4.62,2.57,25.5,5.86,0.01,33.14,,19.61,4.04,4.33,2.27,31.16,0.79,171.91,666.87,961.67,1.79,,0.0,28.01
2023-03-19 13:00:00,2023-03-19 14:00:00,17.98,35.89,,4.48,2.34,22.98,5.32,0.0,46.55,19.89,12.61,2.54,2.81,1.64,29.36,1.16,224.75,721.12,960.5,-0.79,,0.0,28.74
2023-03-19 14:00:00,2023-03-19 15:00:00,16.34,32.05,,3.47,1.81,31.34,4.54,0.0,41.13,24.73,6.32,1.22,1.39,0.86,29.95,1.24,212.79,572.94,959.25,0.0,,0.0,29.15
2023-03-19 15:00:00,2023-03-19 16:00:00,17.29,34.27,0.24,4.2,2.34,47.3,4.83,0.0,39.72,,11.16,2.07,2.27,1.43,31.26,1.38,199.1,328.43,958.0,0.01,,0.0,28.91
2023-03-19 16:00:00,2023-03-19 17:00:00,20.39,41.48,0.77,4.96,3.21,46.27,6.11,0.01,24.14,,16.08,3.13,3.26,1.94,31.45,0.84,111.84,153.69,957.9,0.04,,0.0,27.28
2023-03-19 17:00:00,2023-03-19 18:00:00,19.7,39.89,0.22,3.72,2.03,31.32,6.16,0.06,25.2,,13.5,2.58,2.82,1.59,38.72,0.67,64.74,56.74,958.5,0.0,,0.0,25.39
2023-03-19 18:00:00,2023-03-19 19:00:00,16.5,32.44,,3.68,1.92,44.69,5.9,0.1,20.72,,11.93,2.2,2.48,1.41,46.31,0.27,167.66,8.57,959.12,0.0,,0.0,24.37
2023-03-19 19:00:00,2023-03-19 20:00:00,15.73,30.65,0.16,9.64,5.13,54.27,5.75,0.18,13.79,,12.53,2.23,2.75,1.57,56.9,0.48,118.65,3.35,959.57,0.0,,0.0,22.49
2023-03-19 20:00:00,2023-03-19 21:00:00,17.03,33.66,2.47,5.22,3.04,40.2,6.13,0.23,11.72,,11.25,2.01,3.11,1.8,61.81,0.73,133.09,3.3,960.2,0.0,,0.0,21.36
2023-03-19 21:00:00,2023-03-19 22:00:00,18.36,36.77,3.67,,2.08,30.21,6.52,0.2,12.78,,14.07,2.61,3.57,1.92,63.06,0.35,215.94,3.1,960.65,0.0,,0.0,21.12
2023-03-19 22:00:00,2023-03-19 23:00:00,18.85,37.91,3.44,,1.79,29.73,6.5,0.14,11.86,,14.35,2.66,3.6,2.01,66.69,0.32,178.83,3.18,960.25,0.0,,0.0,20.76
2023-03-19 23:00:00,2023-03-20 00:00:00,19.2,38.73,3.33,,1.73,33.42,6.39,0.11,9.83,0.34,13.36,2.33,3.17,1.82,71.17,0.76,179.79,3.06,960.08,0.0,,0.0,19.91
2023-03-20 00:00:00,2023-03-20 01:00:00,19.7,39.87,3.97,,2.04,36.43,5.62,0.01,5.03,0.39,13.79,2.34,2.98,1.8,73.88,0.3,47.06,3.06,960.62,0.0,,0.0,19.4
2023-03-20 01:00:00,2023-03-20 02:00:00,21.19,43.35,4.01,,1.98,31.63,5.82,0.01,5.27,0.5,16.69,3.11,3.5,2.19,75.84,0.53,179.09,3.08,960.25,0.0,,0.0,19.02
2023-03-20 02:00:00,2023-03-20 03:00:00,18.72,37.6,4.16,,2.05,28.02,5.74,0.0,4.89,0.53,17.36,3.3,3.59,2.29,77.32,0.42,190.41,2.95,959.85,0.0,,0.0,18.59
2023-03-20 03:00:00,2023-03-20 04:00:00,19.13,38.56,3.93,,1.94,30.76,5.85,0.0,3.54,0.44,15.6,2.91,3.25,2.08,77.8,0.21,193.62,2.79,959.48,0.0,,0.0,18.29
2023-03-20 04:00:00,2023-03-20 05:00:00,20.12,40.88,3.94,,1.98,32.98,5.79,0.01,2.17,0.38,13.71,2.41,2.76,1.81,78.9,0.43,189.32,2.8,959.05,0.01,,0.0,18.14
2023-03-20 05:00:00,2023-03-20 06:00:00,19.31,38.97,4.22,,2.12,32.63,6.16,0.01,1.99,0.41,14.13,2.45,2.71,1.77,79.43,0.56,184.55,3.1,959.4,0.0,,0.0,17.93
2023-03-20 06:00:00,2023-03-20 07:00:00,19.68,39.82,4.91,,2.71,29.3,6.29,0.03,0.73,0.51,16.66,3.08,3.23,2.09,78.34,0.36,146.56,9.04,959.65,0.0,,0.0,18.08
2023-03-20 07:00:00,2023-03-20 08:00:00,18.04,36.0,5.83,,3.52,25.99,6.3,0.05,1.15,0.54,17.53,3.25,3.44,2.2,77.72,0.56,201.83,46.22,960.08,0.01,,0.0,18.36
2023-03-20 08:00:00,2023-03-20 09:00:00,19.93,40.43,7.08,,4.99,27.2,5.62,0.03,2.19,0.43,15.87,2.84,3.31,2.08,73.75,0.79,198.19,90.6,960.47,0.0,,0.0,19.02
2023-03-20 09:00:00,2023-03-20 10:00:00,19.56,39.57,5.77,0.68,4.76,29.51,5.85,0.06,5.69,0.39,15.03,2.59,3.28,2.03,60.53,0.4,52.19,249.82,960.7,-0.2,,0.0,21.83
2023-03-20 10:00:00,2023-03-20 11:00:00,24.09,50.09,3.92,0.01,2.38,31.11,5.96,0.03,14.48,0.38,14.87,2.59,3.34,2.02,46.73,0.63,121.14,360.3,961.08,-0.06,,0.0,24.86
2023-03-20 11:00:00,2023-03-20 12:00:00,20.73,42.28,3.77,,2.69,25.77,5.93,0.02,24.52,0.42,16.34,2.97,3.7,2.21,44.45,1.7,226.46,257.94,961.22,0.0,,0.0,25.41
2023-03-20 12:00:00,2023-03-20 13:00:00,9.15,15.18,3.62,0.06,2.88,24.1,5.87,,,0.15,8.32,1.58,2.16,1.27,51.74,2.27,238.47,241.06,960.38,0.0,,0.0,24.05
2023-03-20 13:00:00,2023-03-20 14:00:00,36.16,78.16,4.16,,3.1,25.35,4.13,0.01,,0.04,3.65,0.85,1.17,0.79,64.19,0.44,156.31,87.83,959.6,0.0,,1.25,22.75
2023-03-20 14:00:00,2023-03-20 15:00:00,,,3.16,1.52,3.33,28.18,4.16,0.0,,,,,,,62.12,0.44,155.93,46.27,959.1,1.86,,0.0,21.73
2023-03-20 15:00:00,2023-03-20 16:00:00,9.0,15.0,3.02,2.2,3.28,31.38,5.94,0.0,,0.06,2.26,1.3,1.87,1.14,64.45,0.19,72.61,48.56,958.48,1.82,,0.12,21.25
2023-03-20 16:00:00,2023-03-20 17:00:00,9.08,15.18,4.36,6.42,6.86,29.13,6.19,0.05,,0.11,6.97,3.88,6.68,3.85,60.35,0.24,157.31,78.21,958.15,-2.97,,0.0,21.64
2023-03-20 17:00:00,2023-03-20 18:00:00,36.58,79.15,4.42,1.02,4.08,42.0,8.86,0.03,,0.34,9.9,11.22,15.45,10.11,64.19,0.17,160.84,22.63,958.62,-1.52,,0.0,21.33
2023-03-20 18:00:00,2023-03-20 19:00:00,33.17,71.21,5.51,0.77,4.82,37.71,11.87,0.12,,0.73,18.52,23.95,31.43,20.8,70.21,0.37,184.65,4.2,959.55,-0.94,,0.0,20.7
2023-03-20 19:00:00,2023-03-20 20:00:00,26.91,56.66,4.83,1.44,4.63,21.87,12.32,0.11,,0.79,20.95,26.72,35.26,23.61,73.1,0.35,208.72,2.98,960.8,-1.67,,0.25,20.2
2023-03-20 20:00:00,2023-03-20 21:00:00,19.76,40.02,3.9,3.07,4.73,24.75,8.45,0.18,,0.2,10.23,9.92,15.01,9.21,77.79,0.48,72.22,3.39,961.72,-3.12,,1.5,19.23
2023-03-20 21:00:00,2023-03-20 22:00:00,20.33,41.38,3.82,0.01,2.62,28.35,8.38,0.17,,0.41,14.07,7.67,10.59,6.59,78.66,0.33,54.55,3.5,961.6,-1.53,,0.0,18.62
2023-03-20 22:00:00,2023-03-20 23:00:00,16.9,33.38,3.94,0.63,2.56,34.2,10.52,0.15,,0.99,30.96,20.06,21.57,14.01,79.81,0.17,102.75,3.26,960.88,-0.55,,0.0,18.44
2023-03-20 23:00:00,2023-03-21 00:00:00,14.56,27.94,4.29,7.7,7.46,27.37,12.36,0.14,,1.17,39.09,30.68,32.52,21.84,80.86,0.22,61.45,3.35,960.58,1.39,,0.0,18.41
2023-03-21 00:00:00,2023-03-21 01:00:00,16.89,33.34,3.73,7.36,6.83,15.64,6.0,0.13,,1.05,37.78,32.33,34.19,22.3,81.06,0.21,148.97,3.33,960.2,0.01,,0.0,18.61
2023-03-21 01:00:00,2023-03-21 02:00:00,14.54,27.88,3.69,7.09,6.66,21.08,6.09,0.13,,0.78,31.52,26.58,27.52,17.86,81.06,0.34,193.14,3.46,959.97,0.0,,0.0,18.61
2023-03-21 02:00:00,2023-03-21 03:00:00,15.06,29.1,3.65,7.04,6.6,25.98,5.81,0.13,,0.65,27.65,23.32,23.86,15.89,81.73,0.29,105.67,3.39,959.45,0.0,,0.0,18.62
2023-03-21 03:00:00,2023-03-21 04:00:00,13.38,25.17,3.56,7.11,6.57,31.14,7.34,0.13,,0.79,29.2,28.5,30.15,20.06,82.23,0.49,179.62,3.41,959.45,0.0,,1.0,18.49
2023-03-21 04:00:00,2023-03-21 05:00:00,15.05,29.07,3.65,7.25,6.71,27.1,6.54,0.13,,0.9,30.94,33.64,36.85,24.44,82.59,0.36,36.75,3.35,959.58,0.0,,1.25,18.28
2023-03-21 05:00:00,2023-03-21 06:00:00,13.58,25.64,3.42,7.53,6.68,18.66,7.5,0.13,,0.79,28.15,31.64,35.29,23.14,83.23,0.31,107.48,3.29,959.6,0.0,,0.62,18.23
2023-03-21 06:00:00,2023-03-21 07:00:00,12.21,22.47,3.42,7.63,6.73,23.44,6.35,0.13,,0.6,23.69,24.98,27.76,18.39,83.46,0.27,179.48,4.28,960.05,1.21,,1.38,18.26
2023-03-21 07:00:00,2023-03-21 08:00:00,14.24,27.18,3.37,7.75,6.75,26.84,5.9,0.13,,0.54,21.6,21.75,24.15,16.06,83.55,0.13,81.7,7.65,960.27,-0.29,,2.5,18.14
2023-03-21 08:00:00,2023-03-21 09:00:00,12.49,23.1,3.4,8.27,7.04,30.56,6.41,0.14,,0.71,23.49,26.82,30.52,20.64,83.59,0.14,171.67,10.51,961.12,0.01,,4.12,18.07
2023-03-21 09:00:00,2023-03-21 10:00:00,9.04,15.09,3.83,9.97,8.29,26.3,7.83,0.15,,0.76,22.52,27.37,32.07,21.15,83.85,0.5,208.15,18.24,962.03,-0.27,,3.5,18.02
2023-03-21 10:00:00,2023-03-21 11:00:00,21.96,45.15,4.06,10.56,8.78,27.88,5.93,0.14,,0.1,13.57,16.66,20.57,13.63,83.58,0.21,107.18,99.28,962.5,0.01,,0.88,18.24
2023-03-21 11:00:00,2023-03-21 12:00:00,21.26,43.53,3.6,11.25,8.76,27.3,4.64,0.13,,3.42,10.29,11.63,14.94,11.68,80.94,0.18,91.9,119.11,962.52,0.01,,0.25,18.89
2023-03-21 12:00:00,2023-03-21 13:00:00,19.61,39.69,3.53,8.29,7.16,24.27,6.1,0.13,,9.04,11.32,10.86,13.59,12.21,77.72,0.41,229.71,129.89,962.3,0.0,,0.12,19.38
2023-03-21 13:00:00,2023-03-21 14:00:00,16.48,32.4,3.62,7.19,6.67,25.29,8.61,0.13,,,18.16,20.37,24.28,21.81,74.34,0.47,234.89,136.35,961.77,5.57,,0.0,20.07
2023-03-21 14:00:00,2023-03-21 15:00:00,14.52,27.82,3.9,7.34,6.96,26.27,9.97,0.13,,,21.74,25.86,30.84,26.99,75.14,0.57,171.95,52.85,961.1,1.4,,1.12,20.11
2023-03-21 15:00:00,2023-03-21 16:00:00,13.48,25.41,3.96,8.62,7.67,20.98,9.89,0.14,,,21.65,25.68,30.83,26.92,79.39,0.22,124.5,118.61,960.72,5.56,,0.88,19.82
2023-03-21 16:00:00,2023-03-21 17:00:00,12.21,22.46,3.29,9.5,7.6,21.59,5.56,0.14,,0.53,19.12,21.29,25.81,23.68,72.61,0.22,62.61,132.68,960.65,0.0,,0.0,20.67
2023-03-21 17:00:00,2023-03-21 18:00:00,15.44,29.98,3.2,9.84,7.71,30.52,6.19,0.17,,0.45,15.87,17.55,21.61,19.94,71.23,0.38,47.6,59.39,960.67,0.0,,0.0,20.8
2023-03-21 18:00:00,2023-03-21 19:00:00,13.8,26.16,3.29,9.45,7.58,31.67,7.19,0.26,,0.53,17.46,20.28,25.52,22.55,70.95,0.19,83.36,8.37,960.12,0.0,,0.0,20.16
2023-03-21 19:00:00,2023-03-21 20:00:00,12.59,23.35,4.65,10.2,9.05,30.35,8.21,0.44,,0.68,21.81,24.83,31.16,26.91,76.67,0.3,102.55,3.31,960.52,0.01,,0.0,18.91
2023-03-21 20:00:00,2023-03-21 21:00:00,11.51,20.85,5.36,9.97,9.51,28.46,5.9,0.39,,0.64,22.47,23.79,30.25,26.31,80.28,0.16,40.12,3.06,961.42,0.0,,0.0,17.75
2023-03-21 21:00:00,2023-03-21 22:00:00,11.16,20.03,6.23,9.34,9.88,26.99,6.52,0.32,,0.54,20.8,20.45,26.23,22.59,81.16,0.23,125.45,2.91,962.1,0.0,,0.0,17.08
2023-03-21 22:00:00,2023-03-21 23:00:00,10.89,19.4,5.09,8.25,8.39,25.12,6.49,0.19,,0.52,19.45,19.37,24.72,20.78,81.88,0.4,165.91,2.86,962.1,0.01,,0.0,16.62
2023-03-21 23:00:00,2023-03-22 00:00:00,10.93,19.49,4.01,7.35,7.05,25.15,7.5,0.13,,0.64,20.19,23.52,29.5,24.63,82.84,0.24,38.1,2.89,962.9,0.01,,0.0,16.2
2023-03-22 00:00:00,2023-03-22 01:00:00,10.66,18.87,4.02,7.08,6.93,25.14,6.35,0.13,,0.64,19.43,24.67,30.99,27.16,83.44,0.07,106.66,2.79,962.67,0.01,,0.0,15.94
2023-03-22 01:00:00,2023-03-22 02:00:00,10.44,18.36,3.94,7.1,6.87,25.93,6.81,0.13,,0.52,16.63,20.91,26.5,23.98,83.2,0.24,192.83,2.76,962.32,0.0,,0.0,15.91
2023-03-22 02:00:00,2023-03-22 03:00:00,10.13,17.64,3.86,6.92,6.72,24.05,6.0,0.13,,0.44,14.75,17.38,21.99,20.03,83.08,0.13,65.63,2.97,962.45,0.0,,0.0,15.72
2023-03-22 03:00:00,2023-03-22 04:00:00,10.28,17.97,3.79,6.81,6.59,21.42,6.32,0.13,,0.47,14.44,17.51,21.95,20.6,81.17,0.49,85.42,2.83,961.58,0.0,,0.0,15.84
2023-03-22 04:00:00,2023-03-22 05:00:00,10.11,17.59,3.65,6.69,6.42,21.24,6.14,0.13,,0.59,16.25,21.9,27.35,24.62,83.01,0.39,72.55,3.03,961.6,0.0,,0.0,15.32
2023-03-22 05:00:00,2023-03-22 06:00:00,9.9,17.11,3.52,7.03,6.5,22.74,7.39,0.13,,0.58,16.44,22.98,28.85,26.34,80.67,0.35,162.7,2.85,961.55,0.0,,0.0,15.45
2023-03-22 06:00:00,2023-03-22 07:00:00,10.26,17.94,4.06,7.37,7.1,22.22,6.75,0.13,,0.47,14.62,19.17,24.36,22.38,81.28,0.25,199.06,9.61,962.3,0.0,,0.0,15.5
2023-03-22 07:00:00,2023-03-22 08:00:00,10.12,17.62,3.64,7.68,6.93,21.17,6.12,0.13,,0.42,14.05,16.64,21.33,19.23,69.55,0.23,240.77,34.53,963.28,0.0,,0.0,17.43
2023-03-22 08:00:00,2023-03-22 09:00:00,10.07,17.51,3.84,8.08,7.3,18.95,6.27,0.17,,0.48,14.88,17.84,22.67,21.16,58.36,0.36,188.8,83.96,964.25,0.0,,0.0,20.11
2023-03-22 09:00:00,2023-03-22 10:00:00,11.83,21.59,3.25,7.39,6.46,20.1,8.36,0.15,,0.61,17.63,22.7,28.81,25.41,42.13,0.54,106.17,341.19,964.23,0.0,,0.0,22.89
2023-03-22 10:00:00,2023-03-22 11:00:00,11.95,21.86,3.1,7.34,6.32,22.52,8.64,0.13,,0.62,17.67,23.61,30.12,26.8,35.67,0.43,67.24,675.22,963.77,0.0,,0.0,24.73
2023-03-22 11:00:00,2023-03-22 12:00:00,11.73,21.34,3.04,6.85,6.02,23.73,8.33,0.13,,0.58,17.27,21.46,27.43,24.7,32.87,1.12,252.14,773.18,963.5,0.0,,0.0,25.67
2023-03-22 12:00:00,2023-03-22 13:00:00,13.56,25.6,3.06,6.93,6.07,22.32,6.14,0.13,,0.55,16.1,19.73,25.1,23.26,32.79,1.21,233.54,675.17,963.08,-0.24,,0.0,26.11
2023-03-22 13:00:00,2023-03-22 14:00:00,12.45,23.03,2.96,6.96,6.0,22.75,7.79,0.13,,0.59,16.23,21.07,26.73,24.91,31.4,0.87,205.42,809.04,962.4,0.0,,0.12,27.36
2023-03-22 14:00:00,2023-03-22 15:00:00,13.38,25.2,2.95,7.43,6.25,23.98,8.65,0.13,,0.67,17.19,24.26,30.78,28.32,33.94,0.93,204.99,693.87,960.88,0.0,,0.0,27.73
2023-03-22 15:00:00,2023-03-22 16:00:00,14.67,28.19,2.93,7.25,6.14,25.31,9.11,0.13,,0.67,17.64,24.71,31.35,28.53,35.31,1.5,193.56,335.06,959.67,0.0,,0.0,27.55
2023-03-22 16:00:00,2023-03-22 17:00:00,13.92,26.44,3.03,7.6,6.4,25.25,6.16,0.15,,0.59,16.46,21.86,27.79,25.2,39.64,1.3,188.66,73.58,958.9,0.0,,0.0,26.76
2023-03-22 17:00:00,2023-03-22 18:00:00,17.82,35.52,3.05,8.17,6.71,28.92,7.31,0.24,,0.59,16.7,21.02,26.79,24.97,43.5,0.57,174.74,37.97,958.95,0.0,,0.0,26.07
2023-03-22 18:00:00,2023-03-22 19:00:00,19.2,38.69,3.1,8.9,7.13,33.01,8.21,0.36,,0.7,19.23,23.73,30.19,26.95,46.72,0.24,166.78,8.6,959.5,0.0,,0.0,25.15
2023-03-22 19:00:00,2023-03-22 20:00:00,21.89,44.97,3.25,10.14,7.9,32.45,9.23,0.56,,0.8,22.16,26.84,34.47,30.45,56.79,0.23,98.62,3.44,959.92,0.0,,0.0,23.55
2023-03-22 20:00:00,2023-03-22 21:00:00,25.51,53.39,3.04,9.97,7.64,31.73,6.29,0.51,,0.82,23.71,27.53,35.64,30.47,59.44,0.1,140.11,3.38,960.45,0.0,,0.0,23.05
2023-03-22 21:00:00,2023-03-22 22:00:00,25.69,53.83,3.03,9.38,7.33,30.46,7.4,0.48,,0.76,23.46,25.17,32.79,28.56,65.91,0.32,44.13,3.47,961.22,0.0,,0.0,22.26
2023-03-22 22:00:00,2023-03-22 23:00:00,26.72,56.21,2.96,8.62,6.87,31.11,7.33,0.4,,0.73,22.39,23.8,30.99,28.21,68.41,0.48,44.58,3.36,961.32,0.0,,0.0,21.71
2023-03-22 23:00:00,2023-03-23 00:00:00,23.8,49.41,2.93,7.91,6.48,33.47,8.15,0.29,,0.8,22.73,25.6,33.14,30.48,73.38,0.29,109.25,3.19,961.32,0.0,,0.0,20.8
2023-03-23 00:00:00,2023-03-23 01:00:00,23.95,49.76,4.1,7.44,7.17,30.76,6.74,0.18,,0.87,22.76,27.64,35.58,31.67,76.6,0.14,86.59,3.04,960.88,-0.27,,0.0,19.52
2023-03-23 01:00:00,2023-03-23 02:00:00,23.14,47.9,4.09,7.25,7.07,30.88,7.88,0.13,,0.81,21.16,26.55,34.23,30.49,78.78,0.18,87.47,2.92,960.38,-0.41,,0.0,18.65
2023-03-23 02:00:00,2023-03-23 03:00:00,20.96,42.81,4.0,7.11,6.92,31.42,6.96,0.13,,0.65,17.93,22.03,28.51,26.22,79.56,0.16,132.57,2.83,960.0,-0.41,,0.0,18.11
2023-03-23 03:00:00,2023-03-23 04:00:00,19.96,40.48,3.98,7.04,6.88,29.76,6.36,0.13,,0.57,16.07,19.21,24.9,23.37,81.46,0.15,160.71,2.94,959.42,-0.4,,0.0,17.9
2023-03-23 04:00:00,2023-03-23 05:00:00,18.25,36.53,4.07,7.1,6.97,30.85,6.05,0.13,,0.67,17.24,21.83,27.96,26.06,82.66,0.59,185.62,3.0,959.22,-0.49,,0.0,17.39
2023-03-23 05:00:00,2023-03-23 06:00:00,19.5,39.42,4.27,7.23,7.2,29.84,8.01,0.15,,0.73,18.26,24.28,31.09,28.39,82.9,0.15,92.8,2.94,959.47,0.01,,0.0,17.02
2023-03-23 06:00:00,2023-03-23 07:00:00,17.93,35.75,4.89,7.33,7.75,29.09,7.46,0.18,,0.65,17.09,22.6,29.16,26.1,82.71,0.15,156.99,10.23,960.05,0.0,,0.0,16.75
2023-03-23 07:00:00,2023-03-23 08:00:00,16.32,32.02,5.71,7.59,8.55,27.89,6.4,0.18,,0.52,15.04,18.4,24.03,22.08,81.68,0.43,207.03,41.2,960.45,0.0,,0.0,17.38
2023-03-23 08:00:00,2023-03-23 09:00:00,18.85,37.9,6.23,8.16,9.26,25.2,6.01,0.14,,0.49,14.73,16.56,21.64,20.05,72.87,1.15,173.48,78.62,961.0,0.0,,0.0,19.33
