From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),RH (%),WS (m/s),WD (degree),BP (mmHg),Xylene (ug/m3),AT (degree C),RF (mm)
2022-11-25 16:00:00,2022-11-25 17:00:00,61.12,86.07,14.95,128.08,149.68,201.69,49.36,5.36,97.25,3.22,0.82,9.47,1.26,,0.41,94.66,,1.56,,
2022-11-25 17:00:00,2022-11-25 18:00:00,54.01,91.79,27.32,121.78,154.6,185.03,53.43,5.45,76.25,3.12,0.44,10.44,1.67,,0.33,87.4,,1.7,,
2022-11-25 18:00:00,2022-11-25 19:00:00,34.79,65.81,7.1,166.51,173.68,220.17,48.51,6.96,44.5,3.15,0.46,10.44,1.66,,0.19,85.06,,1.61,,
2022-11-25 19:00:00,2022-11-25 20:00:00,20.45,35.89,15.62,183.89,207.34,230.56,56.4,7.15,28.5,3.23,0.71,11.5,1.72,,0.19,87.12,,1.77,,
2022-11-25 20:00:00,2022-11-25 21:00:00,15.11,20.66,8.07,201.81,212.68,230.76,48.94,7.46,24.0,3.51,1.06,12.83,1.78,,0.19,91.41,,1.99,,
2022-11-25 21:00:00,2022-11-25 22:00:00,17.95,24.6,66.67,246.38,340.3,288.07,60.12,6.65,10.75,3.77,1.14,14.34,1.85,,0.19,106.18,,2.2,,
2022-11-25 22:00:00,2022-11-25 23:00:00,35.84,50.43,90.91,283.17,342.68,329.64,62.86,9.32,5.0,4.37,1.28,17.8,2.02,,0.19,106.16,,2.59,,
2022-11-25 23:00:00,2022-11-26 00:00:00,67.89,90.47,261.8,240.44,377.87,289.57,69.25,5.01,2.33,4.86,1.48,22.18,2.23,,0.19,105.72,,2.76,,
2022-11-26 00:00:00,2022-11-26 01:00:00,65.59,88.09,44.7,289.48,303.47,249.52,63.62,5.77,1.0,5.67,1.75,25.05,2.55,,0.19,106.62,,3.4,,
2022-11-26 01:00:00,2022-11-26 02:00:00,47.33,65.12,41.87,194.12,225.25,202.37,74.51,5.59,1.5,6.33,1.71,22.06,2.36,,0.19,106.1,,3.05,,
2022-11-26 02:00:00,2022-11-26 03:00:00,56.31,76.64,148.73,208.59,426.79,292.44,69.09,5.89,1.0,6.11,1.65,19.02,2.25,,0.19,107.24,,2.74,,
2022-11-26 03:00:00,2022-11-26 04:00:00,61.15,79.25,116.2,209.05,386.62,268.16,70.25,5.83,1.0,5.72,1.49,18.18,2.27,,0.19,100.92,,2.66,,
2022-11-26 04:00:00,2022-11-26 05:00:00,69.05,87.72,109.81,178.08,345.62,248.6,41.61,6.09,1.75,5.29,1.45,18.25,2.07,,0.19,98.45,,2.5,,
2022-11-26 05:00:00,2022-11-26 06:00:00,54.0,71.4,90.26,163.15,294.09,243.35,49.02,6.48,2.0,4.79,1.35,16.84,2.28,,0.19,98.46,,2.36,,
2022-11-26 06:00:00,2022-11-26 07:00:00,46.52,62.23,76.82,178.83,282.43,244.47,49.67,6.39,2.5,4.79,1.42,16.31,2.19,,0.19,98.22,,2.55,,
2022-11-26 07:00:00,2022-11-26 08:00:00,41.48,58.06,24.76,148.22,186.06,211.65,49.14,6.01,2.5,4.59,1.65,15.34,2.61,,0.19,92.42,,2.61,,
2022-11-26 08:00:00,2022-11-26 09:00:00,38.11,53.23,45.97,191.51,252.4,245.48,65.11,6.72,4.25,4.42,1.5,14.74,2.29,,0.2,75.36,,2.62,,
2022-11-26 09:00:00,2022-11-26 10:00:00,71.45,86.17,21.06,158.6,189.81,210.44,166.69,5.75,15.75,4.74,1.69,14.84,2.5,,0.19,75.28,,2.73,,
2022-11-26 10:00:00,2022-11-26 11:00:00,33.7,44.83,9.2,106.92,120.91,162.8,136.91,4.95,37.25,4.61,0.92,13.88,2.74,,0.22,77.05,,3.41,,
2022-11-26 11:00:00,2022-11-26 12:00:00,20.29,31.84,11.35,79.51,93.07,146.52,115.01,4.34,60.5,4.23,1.11,12.26,2.56,,0.21,79.81,,3.08,,
2022-11-26 12:00:00,2022-11-26 13:00:00,27.24,39.79,9.77,81.11,95.65,151.4,68.42,4.26,67.0,3.61,1.36,10.46,2.28,,0.19,89.55,,2.5,,
2022-11-26 13:00:00,2022-11-26 14:00:00,25.89,38.92,45.28,84.0,139.92,169.65,79.02,4.18,72.5,3.26,0.97,8.94,2.12,,0.19,89.48,,1.78,,
2022-11-26 14:00:00,2022-11-26 15:00:00,20.32,30.74,82.22,121.66,214.04,211.75,77.68,5.18,113.0,3.09,0.64,7.55,1.86,,0.33,85.57,,1.06,,
2022-11-26 15:00:00,2022-11-26 16:00:00,20.05,27.86,6.58,110.25,119.7,166.62,81.17,5.6,134.0,2.85,1.0,7.52,2.13,,0.46,82.0,,1.46,,
2022-11-26 16:00:00,2022-11-26 17:00:00,24.37,31.91,6.68,98.89,109.02,155.86,56.08,5.17,137.0,2.87,1.01,7.46,1.95,,0.53,63.16,,0.82,,
2022-11-26 17:00:00,2022-11-26 18:00:00,26.28,38.49,8.92,99.91,106.67,158.19,64.84,5.12,94.0,2.76,0.57,7.54,1.7,,0.23,40.82,,1.59,,
2022-11-26 18:00:00,2022-11-26 19:00:00,29.71,44.04,13.49,146.66,162.64,183.81,55.71,6.72,50.75,2.64,0.62,7.71,1.02,,0.19,41.16,,1.67,,
2022-11-26 19:00:00,2022-11-26 20:00:00,18.4,25.61,99.7,163.11,283.76,224.67,57.3,6.48,48.0,2.83,0.79,8.38,1.6,,0.19,71.01,,1.61,,
2022-11-26 20:00:00,2022-11-26 21:00:00,14.4,21.09,21.22,97.55,129.46,178.75,47.95,6.68,65.0,2.74,0.76,8.59,1.73,,0.19,53.04,,1.69,,
2022-11-26 21:00:00,2022-11-26 22:00:00,12.7,18.28,46.84,129.35,166.18,204.44,56.1,6.59,45.75,2.77,0.79,8.36,1.61,,0.19,60.96,,1.74,,
2022-11-26 22:00:00,2022-11-26 23:00:00,14.79,20.49,170.65,214.44,310.9,281.75,54.89,6.42,32.5,2.1,1.1,8.46,1.69,,0.19,60.96,,1.81,,
2022-11-26 23:00:00,2022-11-27 00:00:00,22.29,31.83,146.92,256.65,278.5,342.01,44.19,7.02,4.33,3.06,1.0,9.79,1.84,,0.19,60.45,,1.96,,
2022-11-27 00:00:00,2022-11-27 01:00:00,30.54,42.43,96.35,237.25,330.55,273.78,70.29,6.23,2.25,3.38,0.97,11.51,1.56,,0.19,61.77,,2.2,,
2022-11-27 01:00:00,2022-11-27 02:00:00,32.66,44.05,104.14,197.97,348.22,258.86,86.02,5.93,1.25,3.95,1.15,11.58,1.86,,0.19,92.93,,2.19,,
2022-11-27 02:00:00,2022-11-27 03:00:00,46.97,65.12,221.1,182.09,346.46,279.8,84.27,7.11,3.25,5.13,1.11,11.12,1.9,,0.19,93.95,,2.11,,
2022-11-27 03:00:00,2022-11-27 04:00:00,56.39,78.45,147.05,190.05,414.74,284.19,85.3,7.18,2.25,6.4,0.64,12.55,2.03,,0.19,85.77,,2.29,,
2022-11-27 04:00:00,2022-11-27 05:00:00,53.32,76.5,128.86,164.68,361.59,255.45,37.12,6.1,1.33,7.07,1.13,14.75,2.22,,0.19,85.19,,2.31,,
2022-11-27 05:00:00,2022-11-27 06:00:00,51.11,74.69,23.82,129.14,153.12,156.37,33.55,5.64,3.0,7.32,1.01,14.14,2.43,,0.19,84.42,,2.52,,
2022-11-27 06:00:00,2022-11-27 07:00:00,60.27,80.19,100.03,172.91,321.24,248.86,31.21,5.96,1.25,6.92,1.28,12.82,2.43,,0.19,86.01,,2.48,,
2022-11-27 07:00:00,2022-11-27 08:00:00,80.37,116.4,137.61,132.35,337.43,264.85,33.06,6.33,2.75,6.85,1.07,12.12,2.41,,0.19,77.34,,2.63,,
2022-11-27 08:00:00,2022-11-27 09:00:00,73.68,100.19,61.31,156.97,250.66,228.35,65.55,6.22,2.75,6.68,1.2,12.4,1.84,,0.2,57.75,,2.67,,
2022-11-27 09:00:00,2022-11-27 10:00:00,48.89,60.86,32.25,168.81,215.16,205.79,77.46,5.96,7.5,6.2,1.61,12.97,2.53,,0.19,70.85,,2.58,,
2022-11-27 10:00:00,2022-11-27 11:00:00,51.26,65.0,21.6,143.75,176.75,178.59,77.44,,27.75,5.76,1.23,12.57,2.35,,0.19,73.63,,2.51,,
2022-11-27 11:00:00,2022-11-27 12:00:00,52.09,69.93,7.74,117.11,128.95,154.44,78.34,,51.0,5.64,1.44,11.2,2.34,,0.19,79.36,,2.31,,
2022-11-27 12:00:00,2022-11-27 13:00:00,51.69,74.57,12.52,99.5,118.62,140.99,60.03,,64.75,4.83,0.58,9.46,2.07,,0.2,86.32,,1.91,,
2022-11-27 13:00:00,2022-11-27 14:00:00,69.71,96.09,16.15,129.15,150.27,161.55,71.8,,133.75,4.35,0.52,8.17,1.93,,0.29,78.07,,1.26,,
2022-11-27 14:00:00,2022-11-27 15:00:00,73.48,105.64,43.74,84.9,136.57,144.09,74.14,,147.0,4.11,0.6,5.82,1.94,,0.81,63.27,,0.85,,
2022-11-27 15:00:00,2022-11-27 16:00:00,51.36,82.39,13.3,69.86,77.8,118.19,76.41,,148.25,2.87,0.69,7.05,1.89,,0.88,72.08,,1.06,,
2022-11-27 16:00:00,2022-11-27 17:00:00,35.44,59.53,6.53,73.12,82.26,133.9,53.48,,154.75,3.57,0.6,6.53,1.15,,0.79,43.02,,1.43,,
2022-11-27 17:00:00,2022-11-27 18:00:00,37.45,56.73,18.58,69.92,96.94,131.19,64.77,,110.25,3.24,0.55,6.15,1.7,,0.49,32.99,,1.27,,
2022-11-27 18:00:00,2022-11-27 19:00:00,39.44,54.13,26.47,75.94,110.11,140.74,55.23,,78.75,2.94,0.48,6.08,1.61,,0.43,43.91,,0.84,,
2022-11-27 19:00:00,2022-11-27 20:00:00,26.11,36.2,8.1,84.2,93.25,125.29,52.56,,54.75,2.78,0.45,6.12,1.03,,0.38,112.69,,1.25,,
2022-11-27 20:00:00,2022-11-27 21:00:00,18.71,25.89,18.05,75.75,98.51,129.21,58.64,,50.0,2.68,0.72,5.72,1.36,,0.22,42.87,,0.58,,
2022-11-27 21:00:00,2022-11-27 22:00:00,19.97,31.25,6.28,107.74,117.28,150.72,67.91,,40.0,2.55,0.27,5.54,0.89,,0.19,56.51,,1.1,,
2022-11-27 22:00:00,2022-11-27 23:00:00,20.84,34.79,10.21,172.21,176.08,187.92,68.37,,16.25,2.27,0.25,5.8,0.41,,0.19,56.48,,0.86,,
2022-11-27 23:00:00,2022-11-28 00:00:00,19.48,28.78,14.09,155.38,149.2,175.02,67.31,,12.33,2.5,0.63,6.36,1.34,,0.19,56.3,,1.32,,
2022-11-28 00:00:00,2022-11-28 01:00:00,15.01,22.03,37.08,150.29,206.78,217.07,53.87,,6.5,2.45,0.39,6.84,0.85,,0.19,56.48,,0.99,,
2022-11-28 01:00:00,2022-11-28 02:00:00,11.04,15.74,16.07,134.14,158.65,176.63,64.52,,2.5,2.51,0.52,6.74,1.0,,0.19,56.43,,1.43,,
2022-11-28 02:00:00,2022-11-28 03:00:00,12.79,16.49,58.11,159.22,244.66,194.63,62.33,,3.0,2.36,0.65,6.45,1.02,,0.19,57.69,,1.34,,
2022-11-28 03:00:00,2022-11-28 04:00:00,18.58,24.37,43.02,151.19,211.28,180.29,68.85,,3.0,2.61,0.36,6.54,1.04,,0.19,50.12,,1.44,,
2022-11-28 04:00:00,2022-11-28 05:00:00,18.21,25.58,64.69,135.84,234.05,194.19,48.98,,1.75,2.47,0.48,6.72,1.32,,0.19,48.92,,1.55,,
2022-11-28 05:00:00,2022-11-28 06:00:00,16.46,22.86,46.1,146.88,210.94,177.66,51.57,,4.0,2.58,0.66,6.91,1.31,,0.19,48.58,,1.67,,
2022-11-28 06:00:00,2022-11-28 07:00:00,14.57,21.68,82.23,144.24,259.73,217.72,53.63,,3.0,2.73,0.63,7.22,1.58,,0.19,49.16,,1.65,,
2022-11-28 07:00:00,2022-11-28 08:00:00,28.69,39.66,105.0,147.72,299.94,254.04,54.06,,3.25,2.86,0.47,7.58,1.67,,0.19,42.02,,1.59,,
2022-11-28 08:00:00,2022-11-28 09:00:00,36.75,47.47,36.38,186.48,242.05,220.85,48.23,,5.75,2.82,0.99,7.74,1.33,,0.19,34.74,,1.66,,
2022-11-28 09:00:00,2022-11-28 10:00:00,35.52,53.54,21.84,85.34,117.06,130.11,55.75,,21.5,2.79,1.05,7.45,1.26,,0.2,35.27,,1.41,,
2022-11-28 10:00:00,2022-11-28 11:00:00,33.82,52.1,10.19,87.1,100.19,110.16,56.62,,36.75,2.65,0.62,6.94,1.67,,0.19,37.54,,1.65,,
2022-11-28 11:00:00,2022-11-28 12:00:00,27.66,39.53,,,,,60.06,,52.0,2.51,0.33,6.23,1.21,,0.2,42.9,,1.12,,
2022-11-28 12:00:00,2022-11-28 13:00:00,39.16,49.54,15.63,87.31,104.73,163.69,50.82,1.19,55.5,2.36,0.72,5.79,1.01,,0.21,54.87,,0.64,,
2022-11-28 13:00:00,2022-11-28 14:00:00,19.8,29.57,36.0,229.7,194.34,208.63,56.94,2.02,76.75,2.09,0.44,5.34,1.2,,0.41,54.02,,0.86,,
2022-11-28 14:00:00,2022-11-28 15:00:00,21.48,32.59,9.2,87.95,100.75,200.57,56.57,1.09,61.25,1.43,0.3,5.21,0.77,,0.57,64.87,,0.5,,
2022-11-28 15:00:00,2022-11-28 16:00:00,24.65,38.31,45.48,128.52,192.24,266.11,55.32,1.8,71.75,1.75,0.24,4.84,0.64,,0.65,42.83,,0.79,,
2022-11-28 16:00:00,2022-11-28 17:00:00,30.1,39.02,9.36,152.71,164.08,250.45,47.17,1.98,66.5,1.22,0.18,4.93,0.91,,0.44,52.29,,0.9,,
2022-11-28 17:00:00,2022-11-28 18:00:00,29.31,38.27,39.7,177.53,211.1,249.58,53.51,2.19,64.75,1.67,0.31,5.05,1.19,,0.36,47.98,,1.06,,
2022-11-28 18:00:00,2022-11-28 19:00:00,31.43,42.59,95.18,260.77,319.01,314.18,51.64,3.3,52.0,1.24,0.4,6.0,0.92,,0.26,40.37,,0.84,,
2022-11-28 19:00:00,2022-11-28 20:00:00,26.89,35.15,42.34,316.2,350.85,323.97,53.13,4.56,27.5,1.81,0.66,9.54,1.05,,0.19,41.26,,1.35,,
2022-11-28 20:00:00,2022-11-28 21:00:00,17.79,24.29,9.4,347.43,361.46,330.25,40.84,5.62,19.5,2.31,0.49,12.5,1.43,,0.2,39.96,,1.49,,
2022-11-28 21:00:00,2022-11-28 22:00:00,13.15,18.52,29.15,355.52,389.27,331.27,52.25,5.49,11.25,3.15,0.59,15.18,1.59,,0.19,57.51,,1.82,,
2022-11-28 22:00:00,2022-11-28 23:00:00,12.68,17.02,45.55,377.7,378.02,371.95,54.62,6.11,5.25,3.92,0.75,19.44,1.19,,0.19,61.6,,2.01,,
2022-11-28 23:00:00,2022-11-29 00:00:00,14.58,20.28,20.03,320.28,317.79,312.02,55.34,3.88,7.67,5.05,0.46,24.79,1.81,,0.19,61.49,,2.07,,
2022-11-29 00:00:00,2022-11-29 01:00:00,14.21,21.59,18.66,106.17,113.53,127.94,46.4,2.9,32.0,5.96,0.77,29.54,1.77,,0.2,59.76,,2.26,,
2022-11-29 01:00:00,2022-11-29 02:00:00,12.9,18.01,116.32,77.33,215.88,187.59,52.45,2.54,45.25,5.84,0.73,30.45,1.69,,0.2,55.44,,2.14,,
2022-11-29 02:00:00,2022-11-29 03:00:00,10.07,14.68,7.66,57.73,69.39,104.73,51.92,1.93,52.0,5.19,0.29,27.25,1.69,,0.19,51.11,,1.92,,
2022-11-29 03:00:00,2022-11-29 04:00:00,10.03,12.32,8.4,109.28,118.1,131.18,47.09,2.1,26.75,4.54,0.69,22.31,1.07,,0.19,51.16,,1.7,,
2022-11-29 04:00:00,2022-11-29 05:00:00,13.24,17.48,171.9,239.82,292.15,209.96,62.54,4.0,4.5,4.17,0.91,19.7,1.65,,0.19,50.15,,1.92,,
2022-11-29 05:00:00,2022-11-29 06:00:00,17.58,26.24,252.01,192.66,348.46,301.49,68.44,3.93,3.0,4.1,0.49,19.2,1.8,,0.19,50.77,,2.15,,
2022-11-29 06:00:00,2022-11-29 07:00:00,23.76,34.23,132.92,141.48,325.21,227.26,68.51,3.27,2.75,4.12,0.99,18.75,1.92,,0.19,33.58,,2.2,,
2022-11-29 07:00:00,2022-11-29 08:00:00,26.12,36.4,171.13,112.6,292.3,244.4,72.64,3.66,3.0,3.77,0.93,17.59,2.03,,0.19,34.2,,2.21,,
2022-11-29 08:00:00,2022-11-29 09:00:00,39.57,55.48,216.1,197.66,358.5,301.85,47.95,3.24,4.0,3.89,0.91,16.87,2.05,,0.19,51.29,,2.38,,
2022-11-29 09:00:00,2022-11-29 10:00:00,54.66,76.8,45.14,194.88,259.03,221.29,53.61,3.08,16.5,3.61,1.01,15.45,2.16,,0.2,62.1,,2.33,,
2022-11-29 10:00:00,2022-11-29 11:00:00,111.5,153.11,45.09,184.51,215.43,199.61,53.21,4.06,47.75,3.49,0.51,14.35,1.58,,0.35,82.84,,2.12,,
2022-11-29 11:00:00,2022-11-29 12:00:00,43.46,66.26,45.82,73.81,127.6,136.19,48.41,2.2,86.25,3.48,0.96,13.56,2.04,,0.4,83.14,,2.03,,
2022-11-29 12:00:00,2022-11-29 13:00:00,21.82,34.59,15.64,65.61,87.98,107.37,62.96,1.45,95.0,3.34,0.41,11.86,1.87,,0.69,61.45,,0.99,,
2022-11-29 13:00:00,2022-11-29 14:00:00,19.39,33.2,10.47,70.63,86.22,125.66,79.18,1.69,106.25,2.95,0.48,10.52,1.61,,1.02,86.11,,1.71,,
2022-11-29 14:00:00,2022-11-29 15:00:00,17.39,34.05,13.29,69.47,78.03,107.9,83.43,1.57,108.5,2.9,0.38,10.08,1.31,,0.95,82.07,,1.47,,
2022-11-29 15:00:00,2022-11-29 16:00:00,15.75,29.0,4.83,65.91,72.59,112.56,82.15,1.42,117.5,2.86,0.47,9.38,1.22,,1.38,70.68,,0.72,,
2022-11-29 16:00:00,2022-11-29 17:00:00,13.18,20.15,5.78,60.12,68.47,115.07,67.24,1.74,113.5,2.51,0.1,8.56,1.33,,1.0,24.8,,1.03,,
2022-11-29 17:00:00,2022-11-29 18:00:00,13.04,20.61,19.14,73.68,96.43,134.77,83.68,2.0,93.5,2.19,0.42,7.92,0.42,,0.63,41.65,,1.12,,
2022-11-29 18:00:00,2022-11-29 19:00:00,13.07,20.37,7.58,83.85,95.22,133.55,77.82,3.4,78.5,2.19,0.33,7.25,1.23,,0.61,57.29,,1.1,,
2022-11-29 19:00:00,2022-11-29 20:00:00,12.51,18.2,7.48,110.64,121.69,146.97,77.53,4.11,56.25,2.39,0.35,7.18,1.19,,0.48,83.04,,1.12,,
2022-11-29 20:00:00,2022-11-29 21:00:00,12.97,16.83,6.5,97.15,105.74,107.19,61.57,3.63,54.75,2.48,0.62,7.22,0.9,,0.22,89.34,,0.82,,
2022-11-29 21:00:00,2022-11-29 22:00:00,11.64,16.23,15.56,116.49,121.79,113.05,76.02,3.18,50.5,2.5,0.44,7.35,1.08,,0.2,88.99,,0.91,,
2022-11-29 22:00:00,2022-11-29 23:00:00,13.17,18.47,18.86,184.49,206.36,158.59,73.27,4.17,20.25,2.56,0.23,7.59,1.27,,0.19,89.38,,0.95,,
2022-11-29 23:00:00,2022-11-30 00:00:00,17.87,25.04,71.92,256.31,275.87,238.82,75.87,4.57,4.67,2.92,0.61,9.82,1.51,,0.19,90.07,,1.48,,
2022-11-30 00:00:00,2022-11-30 01:00:00,26.01,36.77,111.37,194.26,347.84,243.89,49.46,4.17,2.75,3.27,0.93,13.44,1.4,,0.19,81.47,,1.86,,
2022-11-30 01:00:00,2022-11-30 02:00:00,29.69,41.07,120.09,201.7,379.87,279.55,58.42,2.68,1.75,4.08,0.86,14.83,1.91,,0.19,88.12,,2.08,,
2022-11-30 02:00:00,2022-11-30 03:00:00,22.45,31.56,58.46,170.88,255.81,214.2,60.41,2.56,1.0,4.81,0.8,14.53,1.86,,0.19,87.64,,2.13,,
2022-11-30 03:00:00,2022-11-30 04:00:00,19.33,28.1,12.88,141.61,161.01,156.86,56.34,1.98,5.25,8.58,1.02,15.11,1.89,,0.19,88.62,,2.19,,
2022-11-30 04:00:00,2022-11-30 05:00:00,18.16,26.39,42.74,165.63,230.93,174.09,56.19,1.98,2.75,9.41,0.81,14.4,1.81,,0.19,82.54,,2.11,,
2022-11-30 05:00:00,2022-11-30 06:00:00,21.85,27.46,159.73,174.27,342.57,246.95,68.04,2.62,2.0,7.76,0.72,12.64,1.87,,0.19,79.59,,2.02,,
2022-11-30 06:00:00,2022-11-30 07:00:00,20.58,26.65,102.98,165.1,317.56,220.44,62.43,3.46,3.0,7.04,0.81,12.14,1.7,,0.19,79.73,,2.05,,
2022-11-30 07:00:00,2022-11-30 08:00:00,29.74,37.52,160.78,180.53,426.19,277.64,63.92,4.85,3.5,6.43,1.17,12.45,2.08,,0.19,79.07,,2.12,,
2022-11-30 08:00:00,2022-11-30 09:00:00,67.38,93.22,55.76,176.59,244.89,194.8,55.5,4.19,5.25,6.32,0.82,12.89,1.8,,0.19,75.91,,1.71,,
2022-11-30 09:00:00,2022-11-30 10:00:00,90.8,132.36,13.16,129.22,149.33,153.27,63.04,2.97,15.75,5.85,1.16,12.86,1.73,,0.2,56.41,,2.23,,
2022-11-30 10:00:00,2022-11-30 11:00:00,67.25,97.9,34.41,100.7,128.08,131.95,53.54,2.27,36.5,5.67,1.04,11.92,2.08,,0.2,61.74,,2.08,,
2022-11-30 11:00:00,2022-11-30 12:00:00,58.33,84.09,10.78,98.57,114.97,125.89,64.44,2.27,63.75,5.15,1.17,10.9,1.97,,0.22,65.08,,2.0,,
2022-11-30 12:00:00,2022-11-30 13:00:00,43.57,63.03,6.63,94.07,103.89,119.07,57.89,1.94,71.75,5.01,0.71,9.96,2.25,,0.19,69.24,,1.98,,
2022-11-30 13:00:00,2022-11-30 14:00:00,39.57,63.78,28.91,67.72,105.46,111.59,68.41,1.19,80.25,4.4,0.94,8.84,1.89,,0.19,81.51,,1.68,,
2022-11-30 14:00:00,2022-11-30 15:00:00,23.88,41.11,6.66,43.31,51.66,83.26,56.86,0.56,65.25,3.91,0.7,7.69,1.3,,0.19,81.62,,1.52,,
2022-11-30 15:00:00,2022-11-30 16:00:00,13.71,22.36,16.79,95.51,114.88,133.52,66.14,2.15,108.25,3.3,0.67,6.37,1.49,,0.3,77.97,,1.37,,
2022-11-30 16:00:00,2022-11-30 17:00:00,20.75,31.25,8.16,117.65,122.23,152.71,60.02,3.04,139.5,3.31,0.58,6.57,1.23,,0.69,73.26,,1.19,,
2022-11-30 17:00:00,2022-11-30 18:00:00,29.41,41.25,14.58,120.31,139.44,151.92,76.21,3.95,159.75,3.17,0.53,7.06,1.57,,0.44,50.46,,0.92,,
2022-11-30 18:00:00,2022-11-30 19:00:00,39.19,59.47,25.43,104.18,136.5,130.15,73.57,3.79,93.75,3.32,0.82,7.15,1.61,,0.22,54.19,,1.25,,
2022-11-30 19:00:00,2022-11-30 20:00:00,36.91,62.02,5.46,89.6,95.47,104.44,68.64,4.99,67.75,3.34,0.21,7.46,1.53,,0.2,57.6,,0.9,,
2022-11-30 20:00:00,2022-11-30 21:00:00,27.96,42.92,9.14,90.83,100.04,101.16,45.95,4.33,68.25,3.51,0.5,7.25,1.45,,0.21,66.54,,1.28,,
2022-11-30 21:00:00,2022-11-30 22:00:00,22.28,31.34,10.42,88.86,104.33,106.18,51.18,3.55,64.0,3.3,0.21,7.01,1.46,,0.21,75.72,,0.72,,
2022-11-30 22:00:00,2022-11-30 23:00:00,23.05,33.88,48.5,158.74,217.03,169.44,48.73,3.29,27.75,3.22,0.42,7.3,1.45,,0.19,93.69,,1.26,,
2022-11-30 23:00:00,2022-12-01 00:00:00,24.68,37.75,210.95,168.59,259.03,295.85,38.57,3.69,10.67,3.29,0.5,8.16,1.54,,0.19,93.56,,1.39,,
2022-12-01 00:00:00,2022-12-01 01:00:00,14.43,23.02,158.94,220.14,260.82,293.13,48.09,2.97,4.5,3.45,0.66,9.17,1.76,,0.19,93.15,,1.63,,
2022-12-01 01:00:00,2022-12-01 02:00:00,12.71,18.07,68.25,187.91,227.84,198.41,57.18,3.06,3.0,3.34,0.68,9.32,1.66,,0.19,92.13,,1.22,,
2022-12-01 02:00:00,2022-12-01 03:00:00,10.18,15.08,31.69,121.61,154.57,141.71,56.82,2.65,22.25,3.79,0.71,9.13,1.63,,0.19,91.94,,1.58,,
2022-12-01 03:00:00,2022-12-01 04:00:00,8.47,13.13,16.21,118.64,132.69,125.16,53.66,2.5,22.0,3.97,0.23,8.38,0.84,,0.19,93.01,,1.39,,
2022-12-01 04:00:00,2022-12-01 05:00:00,9.22,13.27,7.35,105.46,116.53,113.31,51.4,2.04,30.0,4.17,0.57,8.0,1.54,,0.19,87.34,,1.44,,
2022-12-01 05:00:00,2022-12-01 06:00:00,10.3,14.14,13.03,185.69,205.47,162.25,58.92,2.04,7.25,3.98,0.22,7.5,1.73,,0.19,83.94,,1.41,,
2022-12-01 06:00:00,2022-12-01 07:00:00,13.39,17.14,67.43,186.95,288.33,220.11,59.82,2.57,2.75,3.92,0.41,7.35,1.61,,0.19,83.9,,1.39,,
2022-12-01 07:00:00,2022-12-01 08:00:00,29.04,38.86,42.87,170.59,223.91,191.2,59.2,2.81,2.0,3.65,0.47,7.75,1.69,,0.2,82.15,,1.24,,
2022-12-01 08:00:00,2022-12-01 09:00:00,36.43,48.38,29.09,165.17,209.61,185.89,45.05,2.75,4.25,3.76,0.77,8.55,1.74,,0.19,78.53,,1.14,,
2022-12-01 09:00:00,2022-12-01 10:00:00,26.11,34.88,27.93,150.92,193.57,177.02,53.55,2.38,20.25,3.78,0.83,8.97,1.8,,0.2,65.78,,1.51,,
2022-12-01 10:00:00,2022-12-01 11:00:00,39.69,55.76,35.59,145.72,192.88,173.21,52.46,1.9,30.5,3.52,1.05,8.95,1.34,,0.2,64.11,,1.48,,
2022-12-01 11:00:00,2022-12-01 12:00:00,40.15,54.51,22.15,101.95,135.34,131.02,53.52,1.12,46.75,3.37,0.83,8.72,1.78,,0.19,68.04,,1.42,,
2022-12-01 12:00:00,2022-12-01 13:00:00,19.9,31.62,15.07,67.09,86.69,101.71,62.09,0.86,72.25,3.11,0.69,7.82,1.87,,0.19,71.42,,1.38,,
2022-12-01 13:00:00,2022-12-01 14:00:00,17.59,27.33,13.67,47.35,50.28,76.82,72.17,0.32,73.0,2.78,0.41,6.62,1.07,,0.19,84.47,,1.32,,
2022-12-01 14:00:00,2022-12-01 15:00:00,15.26,25.39,6.15,41.66,50.95,94.08,72.95,0.55,75.75,2.34,0.54,5.66,1.14,,0.33,82.67,,1.04,,
2022-12-01 15:00:00,2022-12-01 16:00:00,10.93,20.66,10.8,79.5,94.64,124.01,76.62,1.34,119.75,1.72,0.59,5.02,1.48,,0.75,82.13,,0.99,,
2022-12-01 16:00:00,2022-12-01 17:00:00,10.41,18.69,5.39,98.84,96.83,120.75,51.82,1.8,120.25,2.27,0.16,5.09,1.49,,0.73,78.39,,0.76,,
2022-12-01 17:00:00,2022-12-01 18:00:00,14.23,24.04,6.44,97.42,103.58,126.35,62.63,2.16,151.0,2.42,0.21,5.55,1.34,,0.58,49.01,,0.32,,
2022-12-01 18:00:00,2022-12-01 19:00:00,17.61,28.03,8.53,104.85,117.61,152.37,64.23,2.75,145.25,2.57,0.22,5.8,0.97,,0.74,38.83,,1.03,,
